"transcript_id","biotype","gene_id","gene_name"
"ENST00000509186","protein_coding","ENSG00000113600","C9"
"ENST00000509373","protein_coding","ENSG00000081189","MEF2C"
"ENST00000509452","protein_coding","ENSG00000114544","SLC41A3"
"ENST00000509594","protein_coding","ENSG00000145349","CAMK2D"
"ENST00000509639","protein_coding","ENSG00000204580","DDR1"
"ENST00000509832","protein_coding","ENSG00000145730","PAM"
"ENST00000509896","protein_coding","ENSG00000150471","ADGRL3"
"ENST00000509971","protein_coding","ENSG00000164253","WDR41"
"ENST00000510385","protein_coding","ENSG00000141510","TP53"
"ENST00000510595","protein_coding","ENSG00000109171","SLAIN2"
"ENST00000510614","protein_coding","ENSG00000132465","JCHAIN"
"ENST00000510704","protein_coding","ENSG00000173011","TADA2B"
"ENST00000510821","protein_coding","ENSG00000173597","SULT1B1"
"ENST00000510915","protein_coding","ENSG00000186318","BACE1"
"ENST00000510998","protein_coding","ENSG00000129116","PALLD"
"ENST00000511113","protein_coding","ENSG00000205301","MGAT4D"
"ENST00000511188","protein_coding","ENSG00000156219","ART3"
"ENST00000511305","protein_coding","ENSG00000109466","KLHL2"
"ENST00000511324","protein_coding","ENSG00000150471","ADGRL3"
"ENST00000511332","protein_coding","ENSG00000206384","COL6A6"
"ENST00000511413","protein_coding","ENSG00000143322","ABL2"
"ENST00000511491","protein_coding","ENSG00000152670","DDX4"
"ENST00000511519","protein_coding","ENSG00000154920","EME1"
"ENST00000511567","protein_coding","ENSG00000130844","ZNF331"
"ENST00000511762","protein_coding","ENSG00000047579","DTNBP1"
"ENST00000511930","protein_coding","ENSG00000175857","GAPT"
"ENST00000512114","protein_coding","ENSG00000181826","RELL1"
"ENST00000512351","protein_coding","ENSG00000168214","RBPJ"
"ENST00000512388","protein_coding","ENSG00000173011","TADA2B"
"ENST00000512389","protein_coding","ENSG00000006283","CACNA1G"
"ENST00000512445","protein_coding","ENSG00000096063","SRPK1"
"ENST00000512482","protein_coding","ENSG00000172752","COL6A5"
"ENST00000512596","protein_coding","ENSG00000176979","TRIM60"
"ENST00000512722","protein_coding","ENSG00000113657","DPYSL3"
"ENST00000512870","protein_coding","ENSG00000173597","SULT1B1"
"ENST00000513012","protein_coding","ENSG00000169567","HINT1"
"ENST00000513252","protein_coding","ENSG00000081189","MEF2C"
"ENST00000513553","protein_coding","ENSG00000174720","LARP7"
"ENST00000513738","protein_coding","ENSG00000151883","PARP8"
"ENST00000513858","protein_coding","ENSG00000138674","SEC31A"
"ENST00000513910","protein_coding","ENSG00000133401","PDZD2"
"ENST00000513924","protein_coding","ENSG00000175857","GAPT"
"ENST00000514036","protein_coding","ENSG00000039560","RAI14"
"ENST00000514129","protein_coding","ENSG00000152990","ADGRA3"
"ENST00000514395","protein_coding","ENSG00000214367","HAUS3"
"ENST00000514434","protein_coding","ENSG00000204580","DDR1"
"ENST00000514447","protein_coding","ENSG00000145826","LECT2"
"ENST00000514466","protein_coding","ENSG00000248592","STIMATE-MUSTN1"
"ENST00000514580","protein_coding","ENSG00000181381","DDX60L"
"ENST00000514621","protein_coding","ENSG00000163349","HIPK1"
"ENST00000514637","protein_coding","ENSG00000250803","ENSG00000250803"
"ENST00000514678","protein_coding","ENSG00000182923","CEP63"
"ENST00000514694","protein_coding","ENSG00000280987","MATR3"
"ENST00000514921","protein_coding","ENSG00000146147","MLIP"
"ENST00000514925","protein_coding","ENSG00000250803","ENSG00000250803"
"ENST00000515030","protein_coding","ENSG00000151726","ACSL1"
"ENST00000515165","protein_coding","ENSG00000006283","CACNA1G"
"ENST00000515175","protein_coding","ENSG00000151883","PARP8"
"ENST00000515196","protein_coding","ENSG00000170579","DLGAP1"
"ENST00000515443","protein_coding","ENSG00000175857","GAPT"
"ENST00000515524","protein_coding","ENSG00000164346","NSA2"
"ENST00000515650","protein_coding","ENSG00000109339","MAPK10"
"ENST00000515835","protein_coding","ENSG00000113448","PDE4D"
"ENST00000515837","protein_coding","ENSG00000187049","TMEM216"
"ENST00000515861","protein_coding","ENSG00000174125","TLR1"
"ENST00000517382","protein_coding","ENSG00000135722","FBXL8"
"ENST00000517433","protein_coding","ENSG00000079841","RIMS1"
"ENST00000517461","protein_coding","ENSG00000104331","BPNT2"
"ENST00000517492","protein_coding","ENSG00000171428","NAT1"
"ENST00000517618","protein_coding","ENSG00000133742","CA1"
"ENST00000517633","protein_coding","ENSG00000104679","R3HCC1"
"ENST00000517682","protein_coding","ENSG00000164919","COX6C"
"ENST00000517694","protein_coding","ENSG00000168481","LGI3"
"ENST00000517819","protein_coding","ENSG00000160255","ITGB2"
"ENST00000517847","protein_coding","ENSG00000198363","ASPH"
"ENST00000517851","protein_coding","ENSG00000081059","TCF7"
"ENST00000517885","protein_coding","ENSG00000185697","MYBL1"
"ENST00000518026","protein_coding","ENSG00000038945","MSR1"
"ENST00000518176","protein_coding","ENSG00000104419","NDRG1"
"ENST00000518183","protein_coding","ENSG00000104497","SNX16"
"ENST00000518320","protein_coding","ENSG00000172748","ZNF596"
"ENST00000518414","protein_coding","ENSG00000172748","ZNF596"
"ENST00000518448","protein_coding","ENSG00000147689","FAM83A"
"ENST00000518650","protein_coding","ENSG00000104760","FGL1"
"ENST00000518712","protein_coding","ENSG00000120903","CHRNA2"
"ENST00000518824","protein_coding","ENSG00000112715","VEGFA"
"ENST00000518825","protein_coding","ENSG00000044115","CTNNA1"
"ENST00000518826","protein_coding","ENSG00000169154","GOT1L1"
"ENST00000518847","protein_coding","ENSG00000196459","TRAPPC2"
"ENST00000518986","protein_coding","ENSG00000164751","PEX2"
"ENST00000519018","protein_coding","ENSG00000136986","DERL1"
"ENST00000519092","protein_coding","ENSG00000132554","RGS22"
"ENST00000519129","protein_coding","ENSG00000133742","CA1"
"ENST00000519285","protein_coding","ENSG00000160882","CYP11B1"
"ENST00000519363","protein_coding","ENSG00000070756","PABPC1"
"ENST00000519397","protein_coding","ENSG00000214022","REPIN1"
"ENST00000519484","protein_coding","ENSG00000104324","CPQ"
"ENST00000519564","protein_coding","ENSG00000178187","ZNF454"
"ENST00000519747","protein_coding","ENSG00000155926","SLA"
"ENST00000519950","protein_coding","ENSG00000133943","DGLUCY"
"ENST00000520006","protein_coding","ENSG00000145907","G3BP1"
"ENST00000520021","protein_coding","ENSG00000250571","GLI4"
"ENST00000520086","protein_coding","ENSG00000164270","HTR4"
"ENST00000520166","protein_coding","ENSG00000171045","TSNARE1"
"ENST00000520269","protein_coding","ENSG00000104432","IL7"
"ENST00000520282","protein_coding","ENSG00000112038","OPRM1"
"ENST00000520380","protein_coding","ENSG00000147724","FAM135B"
"ENST00000520553","protein_coding","ENSG00000101336","HCK"
"ENST00000520672","protein_coding","ENSG00000204969","PCDHA2"
"ENST00000520699","protein_coding","ENSG00000081059","TCF7"
"ENST00000520720","protein_coding","ENSG00000069206","ADAM7"
"ENST00000520958","protein_coding","ENSG00000081059","TCF7"
"ENST00000521050","protein_coding","ENSG00000147526","TACC1"
"ENST00000521067","protein_coding","ENSG00000070756","PABPC1"
"ENST00000521142","protein_coding","ENSG00000104324","CPQ"
"ENST00000521270","protein_coding","ENSG00000172748","ZNF596"
"ENST00000521281","protein_coding","ENSG00000236279","CLEC2L"
"ENST00000521528","protein_coding","ENSG00000147526","TACC1"
"ENST00000521570","protein_coding","ENSG00000134014","ELP3"
"ENST00000521702","protein_coding","ENSG00000010404","IDS"
"ENST00000521818","protein_coding","ENSG00000171060","C8orf74"
"ENST00000521880","protein_coding","ENSG00000104755","ADAM2"
"ENST00000521992","protein_coding","ENSG00000159398","CES5A"
"ENST00000522030","protein_coding","ENSG00000167904","TMEM68"
"ENST00000522082","protein_coding","ENSG00000165102","HGSNAT"
"ENST00000522172","protein_coding","ENSG00000108852","MPP2"
"ENST00000522236","protein_coding","ENSG00000112038","OPRM1"
"ENST00000522298","protein_coding","ENSG00000134028","ADAMDEC1"
"ENST00000522444","protein_coding","ENSG00000104760","FGL1"
"ENST00000522534","protein_coding","ENSG00000080823","MOK"
"ENST00000522546","protein_coding","ENSG00000169436","COL22A1"
"ENST00000522651","protein_coding","ENSG00000022355","GABRA1"
"ENST00000522728","protein_coding","ENSG00000104499","GML"
"ENST00000522796","protein_coding","ENSG00000176256","HMGB4"
"ENST00000522853","protein_coding","ENSG00000214357","NEURL1B"
"ENST00000522866","protein_coding","ENSG00000172748","ZNF596"
"ENST00000522907","protein_coding","ENSG00000175806","MSRA"
"ENST00000522943","protein_coding","ENSG00000145826","LECT2"
"ENST00000523047","protein_coding","ENSG00000185662","SMIM23"
"ENST00000523125","protein_coding","ENSG00000112715","VEGFA"
"ENST00000523168","protein_coding","ENSG00000079102","RUNX1T1"
"ENST00000523200","protein_coding","ENSG00000145901","TNIP1"
"ENST00000523535","protein_coding","ENSG00000145879","SPINK7"
"ENST00000523623","protein_coding","ENSG00000158856","DMTN"
"ENST00000523634","protein_coding","ENSG00000008513","ST3GAL1"
"ENST00000523872","protein_coding","ENSG00000145675","PIK3R1"
"ENST00000523873","protein_coding","ENSG00000112715","VEGFA"
"ENST00000523938","protein_coding","ENSG00000164924","YWHAZ"
"ENST00000523953","protein_coding","ENSG00000133742","CA1"
"ENST00000524168","protein_coding","ENSG00000134013","LOXL2"
"ENST00000524452","protein_coding","ENSG00000137501","SYTL2"
"ENST00000524622","protein_coding","ENSG00000135426","TESPA1"
"ENST00000524668","protein_coding","ENSG00000135426","TESPA1"
"ENST00000524720","protein_coding","ENSG00000147642","SYBU"
"ENST00000524822","protein_coding","ENSG00000167323","STIM1"
"ENST00000525219","protein_coding","ENSG00000134470","IL15RA"
"ENST00000525380","protein_coding","ENSG00000110484","SCGB2A2"
"ENST00000525393","protein_coding","ENSG00000133943","DGLUCY"
"ENST00000525417","protein_coding","ENSG00000212710","CTAGE1"
"ENST00000525646","protein_coding","ENSG00000165325","DEUP1"
"ENST00000525813","protein_coding","ENSG00000085117","CD82"
"ENST00000525840","protein_coding","ENSG00000177830","CHID1"
"ENST00000525955","protein_coding","ENSG00000186652","PRG2"
"ENST00000526003","protein_coding","ENSG00000167646","DNAAF3"
"ENST00000526054","protein_coding","ENSG00000160948","VPS28"
"ENST00000526056","protein_coding","ENSG00000137757","CASP5"
"ENST00000526302","protein_coding","ENSG00000147642","SYBU"
"ENST00000526495","protein_coding","ENSG00000100697","DICER1"
"ENST00000526538","protein_coding","ENSG00000254834","OR5M10"
"ENST00000526559","protein_coding","ENSG00000068971","PPP2R5B"
"ENST00000526597","protein_coding","ENSG00000078124","ACER3"
"ENST00000526884","protein_coding","ENSG00000170322","NFRKB"
"ENST00000526900","protein_coding","ENSG00000134339","SAA2"
"ENST00000526905","protein_coding","ENSG00000160710","ADAR"
"ENST00000526914","protein_coding","ENSG00000170255","MRGPRX1"
"ENST00000526974","protein_coding","ENSG00000136574","GATA4"
"ENST00000527242","protein_coding","ENSG00000184956","MUC6"
"ENST00000527347","protein_coding","ENSG00000166444","DENND2B"
"ENST00000527378","protein_coding","ENSG00000172638","EFEMP2"
"ENST00000527462","protein_coding","ENSG00000213563","C8orf82"
"ENST00000527507","protein_coding","ENSG00000112339","HBS1L"
"ENST00000527685","protein_coding","ENSG00000175274","TP53I11"
"ENST00000527720","protein_coding","ENSG00000006611","USH1C"
"ENST00000527927","protein_coding","ENSG00000149182","ARFGAP2"
"ENST00000527998","protein_coding","ENSG00000133794","BMAL1"
"ENST00000528085","protein_coding","ENSG00000175536","LIPT2"
"ENST00000528227","protein_coding","ENSG00000110171","TRIM3"
"ENST00000528333","protein_coding","ENSG00000186714","CCDC73"
"ENST00000528338","protein_coding","ENSG00000129167","TPH1"
"ENST00000528349","protein_coding","ENSG00000134339","SAA2"
"ENST00000528595","protein_coding","ENSG00000204300","TMEM225"
"ENST00000528598","protein_coding","ENSG00000174276","ZNHIT2"
"ENST00000528616","protein_coding","ENSG00000255223","OR5M11"
"ENST00000528693","protein_coding","ENSG00000140798","ABCC12"
"ENST00000528756","protein_coding","ENSG00000132746","ALDH3B2"
"ENST00000528851","protein_coding","ENSG00000110077","MS4A6A"
"ENST00000528895","protein_coding","ENSG00000100926","TM9SF1"
"ENST00000528936","protein_coding","ENSG00000177542","SLC25A22"
"ENST00000529108","protein_coding","ENSG00000214782","MS4A18"
"ENST00000529133","protein_coding","ENSG00000014216","CAPN1"
"ENST00000529182","protein_coding","ENSG00000160948","VPS28"
"ENST00000529301","protein_coding","ENSG00000178719","GRINA"
"ENST00000529430","protein_coding","ENSG00000172409","CLP1"
"ENST00000529495","protein_coding","ENSG00000137699","TRIM29"
"ENST00000529559","protein_coding","ENSG00000230549","USP17L1"
"ENST00000529616","protein_coding","ENSG00000176381","PRR18"
"ENST00000529742","protein_coding","ENSG00000172732","MUS81"
"ENST00000529748","protein_coding","ENSG00000134802","SLC43A3"
"ENST00000529912","protein_coding","ENSG00000054938","CHRDL2"
"ENST00000530210","protein_coding","ENSG00000225805","DEFB131B"
"ENST00000530245","protein_coding","ENSG00000133112","TPT1"
"ENST00000530372","protein_coding","ENSG00000021762","OSBPL5"
"ENST00000530400","protein_coding","ENSG00000134339","SAA2"
"ENST00000530447","protein_coding","ENSG00000226430","USP17L7"
"ENST00000530467","protein_coding","ENSG00000149428","HYOU1"
"ENST00000530478","protein_coding","ENSG00000178685","PARP10"
"ENST00000530497","protein_coding","ENSG00000152578","GRIA4"
"ENST00000530556","protein_coding","ENSG00000137491","SLCO2B1"
"ENST00000530660","protein_coding","ENSG00000165494","PCF11"
"ENST00000531014","protein_coding","ENSG00000198561","CTNND1"
"ENST00000531032","protein_coding","ENSG00000160948","VPS28"
"ENST00000531085","protein_coding","ENSG00000156413","FUT6"
"ENST00000531145","protein_coding","ENSG00000205177","C11orf91"
"ENST00000531240","protein_coding","ENSG00000174996","KLC2"
"ENST00000531353","protein_coding","ENSG00000149577","SIDT2"
"ENST00000531443","protein_coding","ENSG00000164830","OXR1"
"ENST00000531504","protein_coding","ENSG00000110422","HIPK3"
"ENST00000531526","protein_coding","ENSG00000165905","LARGE2"
"ENST00000531584","protein_coding","ENSG00000126883","NUP214"
"ENST00000531677","protein_coding","ENSG00000147654","EBAG9"
"ENST00000531783","protein_coding","ENSG00000166928","MS4A14"
"ENST00000532023","protein_coding","ENSG00000204296","TSBP1"
"ENST00000532029","protein_coding","ENSG00000154237","LRRK1"
"ENST00000532110","protein_coding","ENSG00000079277","MKNK1"
"ENST00000532135","protein_coding","ENSG00000175018","TEX36"
"ENST00000532171","protein_coding","ENSG00000137225","CAPN11"
"ENST00000532189","protein_coding","ENSG00000147642","SYBU"
"ENST00000532404","protein_coding","ENSG00000170236","USP50"
"ENST00000532411","protein_coding","ENSG00000188691","OR56A5"
"ENST00000532437","protein_coding","ENSG00000149115","TNKS1BP1"
"ENST00000532612","protein_coding","ENSG00000197580","BCO2"
"ENST00000532617","protein_coding","ENSG00000168070","MAJIN"
"ENST00000532653","protein_coding","ENSG00000150672","DLG2"
"ENST00000532787","protein_coding","ENSG00000198561","CTNND1"
"ENST00000532905","protein_coding","ENSG00000149507","OOSP2"
"ENST00000532977","protein_coding","ENSG00000136574","GATA4"
"ENST00000533056","protein_coding","ENSG00000177830","CHID1"
"ENST00000533060","protein_coding","ENSG00000070985","TRPM5"
"ENST00000533152","protein_coding","ENSG00000172487","OR8J1"
"ENST00000533191","protein_coding","ENSG00000204296","TSBP1"
"ENST00000533240","protein_coding","ENSG00000185122","HSF1"
"ENST00000533306","protein_coding","ENSG00000156738","MS4A1"
"ENST00000533357","protein_coding","ENSG00000158887","MPZ"
"ENST00000533394","protein_coding","ENSG00000147642","SYBU"
"ENST00000533491","protein_coding","ENSG00000119535","CSF3R"
"ENST00000533605","protein_coding","ENSG00000186652","PRG2"
"ENST00000533718","protein_coding","ENSG00000131808","FSHB"
"ENST00000533803","protein_coding","ENSG00000177685","CRACR2B"
"ENST00000533815","protein_coding","ENSG00000113303","BTNL8"
"ENST00000534044","protein_coding","ENSG00000118513","MYB"
"ENST00000534111","protein_coding","ENSG00000137648","TMPRSS4"
"ENST00000534147","protein_coding","ENSG00000166452","AKIP1"
"ENST00000534345","protein_coding","ENSG00000127054","INTS11"
"ENST00000534452","protein_coding","ENSG00000110080","ST3GAL4"
"ENST00000534501","protein_coding","ENSG00000147642","SYBU"
"ENST00000534506","protein_coding","ENSG00000166452","AKIP1"
"ENST00000534578","protein_coding","ENSG00000147642","SYBU"
"ENST00000534805","protein_coding","ENSG00000143379","SETDB1"
"ENST00000534921","protein_coding","ENSG00000095110","NXPE1"
"ENST00000534967","protein_coding","ENSG00000090615","GOLGA3"
"ENST00000535157","protein_coding","ENSG00000136155","SCEL"
"ENST00000535224","protein_coding","ENSG00000166037","CEP57"
"ENST00000535346","protein_coding","ENSG00000073670","ADAM11"
"ENST00000535367","protein_coding","ENSG00000157895","C12orf43"
"ENST00000535383","protein_coding","ENSG00000173262","SLC2A14"
"ENST00000535452","protein_coding","ENSG00000139182","CLSTN3"
"ENST00000535454","protein_coding","ENSG00000156009","MAGEA8"
"ENST00000535669","protein_coding","ENSG00000104894","CD37"
"ENST00000535679","protein_coding","ENSG00000138068","SULT6B1"
"ENST00000535787","protein_coding","ENSG00000121989","ACVR2A"
"ENST00000535815","protein_coding","ENSG00000119714","GPR68"
"ENST00000536019","protein_coding","ENSG00000156026","MCU"
"ENST00000536202","protein_coding","ENSG00000160551","TAOK1"
"ENST00000536312","protein_coding","ENSG00000095110","NXPE1"
"ENST00000536386","protein_coding","ENSG00000111731","C2CD5"
"ENST00000536387","protein_coding","ENSG00000197430","OPALIN"
"ENST00000536467","protein_coding","ENSG00000139200","PIANP"
"ENST00000536561","protein_coding","ENSG00000169224","GCSAML"
"ENST00000536598","protein_coding","ENSG00000118733","OLFM3"
"ENST00000536624","protein_coding","ENSG00000198000","NOL8"
"ENST00000536626","protein_coding","ENSG00000125864","BFSP1"
"ENST00000536736","protein_coding","ENSG00000167210","LOXHD1"
"ENST00000536833","protein_coding","ENSG00000205809","KLRC2"
"ENST00000536861","protein_coding","ENSG00000188992","LIPI"
"ENST00000537017","protein_coding","ENSG00000205809","KLRC2"
"ENST00000537228","protein_coding","ENSG00000111732","AICDA"
"ENST00000537425","protein_coding","ENSG00000182035","ADIG"
"ENST00000537468","protein_coding","ENSG00000151948","GLT1D1"
"ENST00000537548","protein_coding","ENSG00000124159","MATN4"
"ENST00000537876","protein_coding","ENSG00000162946","DISC1"
"ENST00000537930","protein_coding","ENSG00000137497","NUMA1"
"ENST00000537935","protein_coding","ENSG00000183269","OR52E8"
"ENST00000538234","protein_coding","ENSG00000172530","BANP"
"ENST00000538244","protein_coding","ENSG00000173264","GPR137"
"ENST00000538290","protein_coding","ENSG00000117090","SLAMF1"
"ENST00000538312","protein_coding","ENSG00000174016","TENT5D"
"ENST00000538330","protein_coding","ENSG00000139151","PLCZ1"
"ENST00000538353","protein_coding","ENSG00000165457","FOLR2"
"ENST00000538474","protein_coding","ENSG00000198569","SLC34A3"
"ENST00000538566","protein_coding","ENSG00000182271","TMIGD1"
"ENST00000538596","protein_coding","ENSG00000139117","CPNE8"
"ENST00000538779","protein_coding","ENSG00000139144","PIK3C2G"
"ENST00000538867","protein_coding","ENSG00000060140","STYK1"
"ENST00000538873","protein_coding","ENSG00000173391","OLR1"
"ENST00000538884","protein_coding","ENSG00000108352","RAPGEFL1"
"ENST00000539072","protein_coding","ENSG00000139151","PLCZ1"
"ENST00000539492","protein_coding","ENSG00000010610","CD4"
"ENST00000539518","protein_coding","ENSG00000173391","OLR1"
"ENST00000539799","protein_coding","ENSG00000182667","NTM"
"ENST00000539839","protein_coding","ENSG00000111432","FZD10"
"ENST00000539850","protein_coding","ENSG00000122136","OBP2A"
"ENST00000539945","protein_coding","ENSG00000014641","MDH1"
"ENST00000540022","protein_coding","ENSG00000067182","TNFRSF1A"
"ENST00000540124","protein_coding","ENSG00000171631","P2RY6"
"ENST00000540385","protein_coding","ENSG00000278139","P3R3URF-PIK3R3"
"ENST00000540473","protein_coding","ENSG00000110107","PRPF19"
"ENST00000540479","protein_coding","ENSG00000129007","CALML4"
"ENST00000540488","protein_coding","ENSG00000066032","CTNNA2"
"ENST00000540549","protein_coding","ENSG00000168769","TET2"
"ENST00000540794","protein_coding","ENSG00000123106","CCDC91"
"ENST00000540871","protein_coding","ENSG00000100902","PSMA6"
"ENST00000540910","protein_coding","ENSG00000100012","SEC14L3"
"ENST00000541159","protein_coding","ENSG00000103313","MEFV"
"ENST00000541347","protein_coding","ENSG00000168329","CX3CR1"
"ENST00000541380","protein_coding","ENSG00000111348","ARHGDIB"
"ENST00000541395","protein_coding","ENSG00000135100","HNF1A"
"ENST00000541538","protein_coding","ENSG00000161807","OR7G1"
"ENST00000541681","protein_coding","ENSG00000173511","VEGFB"
"ENST00000541812","protein_coding","ENSG00000003096","KLHL13"
"ENST00000542023","protein_coding","ENSG00000121351","IAPP"
"ENST00000542042","protein_coding","ENSG00000008283","CYB561"
"ENST00000542107","protein_coding","ENSG00000168329","CX3CR1"
"ENST00000542315","protein_coding","ENSG00000123094","RASSF8"
"ENST00000542370","protein_coding","ENSG00000139194","RBP5"
"ENST00000542389","protein_coding","ENSG00000021300","PLEKHB1"
"ENST00000542505","protein_coding","ENSG00000173262","SLC2A14"
"ENST00000542601","protein_coding","ENSG00000105664","COMP"
"ENST00000542723","protein_coding","ENSG00000125207","PIWIL1"
"ENST00000542783","protein_coding","ENSG00000163659","TIPARP"
"ENST00000542903","protein_coding","ENSG00000151491","EPS8"
"ENST00000543133","protein_coding","ENSG00000099968","BCL2L13"
"ENST00000543160","protein_coding","ENSG00000184515","BEX5"
"ENST00000543184","protein_coding","ENSG00000185686","PRAME"
"ENST00000543208","protein_coding","ENSG00000170516","COX7B2"
"ENST00000543214","protein_coding","ENSG00000183304","FAM9A"
"ENST00000543262","protein_coding","ENSG00000151376","ME3"
"ENST00000543276","protein_coding","ENSG00000177675","CD163L1"
"ENST00000543467","protein_coding","ENSG00000197614","MFAP5"
"ENST00000543477","protein_coding","ENSG00000110931","CAMKK2"
"ENST00000543674","protein_coding","ENSG00000072518","MARK2"
"ENST00000543831","protein_coding","ENSG00000203859","HSD3B2"
"ENST00000543909","protein_coding","ENSG00000173262","SLC2A14"
"ENST00000543963","protein_coding","ENSG00000162006","MSLNL"
"ENST00000543967","protein_coding","ENSG00000166669","ATF7IP2"
"ENST00000544035","protein_coding","ENSG00000151414","NEK7"
"ENST00000544244","protein_coding","ENSG00000151490","PTPRO"
"ENST00000544370","protein_coding","ENSG00000111700","SLCO1B3"
"ENST00000544374","protein_coding","ENSG00000172464","OR5AP2"
"ENST00000544406","protein_coding","ENSG00000187510","PLEKHG7"
"ENST00000544413","protein_coding","ENSG00000135100","HNF1A"
"ENST00000544766","protein_coding","ENSG00000165509","MAGEC3"
"ENST00000544822","protein_coding","ENSG00000134545","KLRC1"
"ENST00000544889","protein_coding","ENSG00000197614","MFAP5"
"ENST00000544935","protein_coding","ENSG00000188191","PRKAR1B"
"ENST00000544997","protein_coding","ENSG00000149781","FERMT3"
"ENST00000545068","protein_coding","ENSG00000198815","FOXJ3"
"ENST00000545097","protein_coding","ENSG00000183625","CCR3"
"ENST00000545121","protein_coding","ENSG00000134255","CEPT1"
"ENST00000545267","protein_coding","ENSG00000157423","HYDIN"
"ENST00000545335","protein_coding","ENSG00000150867","PIP4K2A"
"ENST00000545380","protein_coding","ENSG00000182985","CADM1"
"ENST00000545663","protein_coding","ENSG00000139182","CLSTN3"
"ENST00000545687","protein_coding","ENSG00000054967","RELT"
"ENST00000545796","protein_coding","ENSG00000131196","NFATC1"
"ENST00000545940","protein_coding","ENSG00000227059","ANHX"
"ENST00000545951","protein_coding","ENSG00000125386","FAM193A"
"ENST00000545968","protein_coding","ENSG00000134571","MYBPC3"
"ENST00000546089","protein_coding","ENSG00000149743","TRPT1"
"ENST00000546167","protein_coding","ENSG00000166159","LRTM2"
"ENST00000546275","protein_coding","ENSG00000176371","ZSCAN2"
"ENST00000546311","protein_coding","ENSG00000151491","EPS8"
"ENST00000546314","protein_coding","ENSG00000214530","STARD10"
"ENST00000546330","protein_coding","ENSG00000074621","SLC24A1"
"ENST00000546417","protein_coding","ENSG00000185024","BRF1"
"ENST00000546577","protein_coding","ENSG00000186081","KRT5"
"ENST00000546756","protein_coding","ENSG00000161835","TAMALIN"
"ENST00000546991","protein_coding","ENSG00000151572","ANO4"
"ENST00000547045","protein_coding","ENSG00000120868","APAF1"
"ENST00000547270","protein_coding","ENSG00000257138","TAS2R38"
"ENST00000547275","protein_coding","ENSG00000186815","TPCN1"
"ENST00000547688","protein_coding","ENSG00000110911","SLC11A2"
"ENST00000547838","protein_coding","ENSG00000198324","PHETA1"
"ENST00000548048","protein_coding","ENSG00000179088","C12orf42"
"ENST00000548409","protein_coding","ENSG00000186081","KRT5"
"ENST00000548426","protein_coding","ENSG00000177425","PAWR"
"ENST00000548444","protein_coding","ENSG00000118596","SLC16A7"
"ENST00000548489","protein_coding","ENSG00000177426","TGIF1"
"ENST00000548615","protein_coding","ENSG00000205327","OR6C68"
"ENST00000548780","protein_coding","ENSG00000198673","TAFA2"
"ENST00000548932","protein_coding","ENSG00000167528","ZNF641"
"ENST00000549027","protein_coding","ENSG00000184613","NELL2"
"ENST00000549047","protein_coding","ENSG00000101199","ARFGAP1"
"ENST00000549255","protein_coding","ENSG00000185640","KRT79"
"ENST00000549343","protein_coding","ENSG00000170484","KRT74"
"ENST00000549558","protein_coding","ENSG00000185046","ANKS1B"
"ENST00000549623","protein_coding","ENSG00000166987","MBD6"
"ENST00000549786","protein_coding","ENSG00000123066","MED13L"
"ENST00000550003","protein_coding","ENSG00000198673","TAFA2"
"ENST00000550005","protein_coding","ENSG00000151413","NUBPL"
"ENST00000550104","protein_coding","ENSG00000204842","ATXN2"
"ENST00000550131","protein_coding","ENSG00000156273","BACH1"
"ENST00000550299","protein_coding","ENSG00000058272","PPP1R12A"
"ENST00000550514","protein_coding","ENSG00000196091","MYBPC1"
"ENST00000550607","protein_coding","ENSG00000172602","RND1"
"ENST00000550708","protein_coding","ENSG00000257115","OR11H12"
"ENST00000551468","protein_coding","ENSG00000174243","DDX23"
"ENST00000551576","protein_coding","ENSG00000139567","ACVRL1"
"ENST00000551593","protein_coding","ENSG00000089169","RPH3A"
"ENST00000551711","protein_coding","ENSG00000181852","RNF41"
"ENST00000551949","protein_coding","ENSG00000184613","NELL2"
"ENST00000552002","protein_coding","ENSG00000258289","CHURC1"
"ENST00000552033","protein_coding","ENSG00000169372","CRADD"
"ENST00000552383","protein_coding","ENSG00000177426","TGIF1"
"ENST00000552397","protein_coding","ENSG00000170627","GTSF1"
"ENST00000552471","protein_coding","ENSG00000258223","PRSS58"
"ENST00000552491","protein_coding","ENSG00000050405","LIMA1"
"ENST00000552624","protein_coding","ENSG00000067715","SYT1"
"ENST00000552789","protein_coding","ENSG00000111144","LTA4H"
"ENST00000552823","protein_coding","ENSG00000050405","LIMA1"
"ENST00000553499","protein_coding","ENSG00000166888","STAT6"
"ENST00000553502","protein_coding","ENSG00000100462","PRMT5"
"ENST00000553624","protein_coding","ENSG00000126777","KTN1"
"ENST00000553676","protein_coding","ENSG00000133962","CATSPERB"
"ENST00000553780","protein_coding","ENSG00000188488","SERPINA5"
"ENST00000553788","protein_coding","ENSG00000205707","ETFRF1"
"ENST00000553885","protein_coding","ENSG00000042317","SPATA7"
"ENST00000553918","protein_coding","ENSG00000100600","LGMN"
"ENST00000554212","protein_coding","ENSG00000170345","FOS"
"ENST00000554266","protein_coding","ENSG00000205707","ETFRF1"
"ENST00000554480","protein_coding","ENSG00000198133","TMEM229B"
"ENST00000554569","protein_coding","ENSG00000129465","RIPK3"
"ENST00000554873","protein_coding","ENSG00000176438","SYNE3"
