"gene_id","n_LRonly_isoforms","gene_name"
"ENSG00000235626",1,"KRT18P66"
"ENSG00000235637",1,"ENSG00000235637"
"ENSG00000235638",1,"MTND6P14"
"ENSG00000235639",1,"ENSG00000235639"
"ENSG00000235642",1,"PTP4A1P5"
"ENSG00000235646",1,"MTND1P2"
"ENSG00000235687",1,"LINC00993"
"ENSG00000235689",1,"ENSG00000235689"
"ENSG00000235707",1,"ENSG00000235707"
"ENSG00000235729",1,"ENSG00000235729"
"ENSG00000235738",1,"ENSG00000235738"
"ENSG00000235741",1,"LINC02784"
"ENSG00000235749",1,"ENSG00000235749"
"ENSG00000235756",1,"ENSG00000235756"
"ENSG00000235759",1,"ARHGAP42P3"
"ENSG00000235761",1,"MTCO3P46"
"ENSG00000235774",1,"ENSG00000235774"
"ENSG00000235785",1,"ENSG00000235785"
"ENSG00000235803",1,"MTCO2P23"
"ENSG00000235804",1,"ENSG00000235804"
"ENSG00000235812",1,"ADAM21P1"
"ENSG00000235817",1,"ENSG00000235817"
"ENSG00000235818",1,"VN1R17P"
"ENSG00000235819",1,"ENSG00000235819"
"ENSG00000235820",1,"ENSG00000235820"
"ENSG00000235840",1,"ENSG00000235840"
"ENSG00000235845",1,"ENSG00000235845"
"ENSG00000235848",1,"RMDN2-AS1"
"ENSG00000235857",1,"CTBP2P1"
"ENSG00000235861",1,"ENSG00000235861"
"ENSG00000235868",1,"GAPDHP31"
"ENSG00000235871",1,"ENSG00000235871"
"ENSG00000235876",1,"FEM1AP4"
"ENSG00000235879",1,"FAR1P1"
"ENSG00000235880",1,"ENSG00000235880"
"ENSG00000235886",1,"ENSG00000235886"
"ENSG00000235892",1,"PKMP2"
"ENSG00000235897",1,"TM4SF19-AS1"
"ENSG00000235899",1,"LINC01564"
"ENSG00000235903",1,"CPB2-AS1"
"ENSG00000235916",1,"MRPS18CP7"
"ENSG00000235926",1,"RPS29P15"
"ENSG00000235929",1,"TPT1P14"
"ENSG00000235934",1,"ENSG00000235934"
"ENSG00000235951",1,"ENSG00000235951"
"ENSG00000235962",1,"RPL7AP53"
"ENSG00000235968",1,"FBXL12P1"
"ENSG00000235976",1,"H2BP8"
"ENSG00000235990",1,"RPL23AP20"
"ENSG00000235992",1,"GRAMD4P2"
"ENSG00000235995",1,"UBE2V1P6"
"ENSG00000236005",1,"ENSG00000236005"
"ENSG00000236039",1,"LINC02889"
"ENSG00000236040",1,"CHIAP1"
"ENSG00000236046",1,"ENSG00000236046"
"ENSG00000236068",1,"NT5ELP"
"ENSG00000236069",1,"ENSG00000236069"
"ENSG00000236076",1,"LINC01072"
"ENSG00000236077",1,"SLC6A14P1"
"ENSG00000236079",1,"ENSG00000236079"
"ENSG00000236080",1,"YAP1P2"
"ENSG00000236088",1,"COX10-DT"
"ENSG00000236099",1,"ENSG00000236099"
"ENSG00000236118",1,"ENSG00000236118"
"ENSG00000236119",1,"ENSG00000236119"
"ENSG00000236121",1,"HAUS6P2"
"ENSG00000236141",1,"ENSG00000236141"
"ENSG00000236145",1,"ENSG00000236145"
"ENSG00000236146",1,"ENSG00000236146"
"ENSG00000236151",1,"ENSG00000236151"
"ENSG00000236160",1,"ENSG00000236160"
"ENSG00000236164",1,"ENSG00000236164"
"ENSG00000236167",1,"GAPDHP57"
"ENSG00000236168",1,"ENSG00000236168"
"ENSG00000236171",1,"RPL12P26"
"ENSG00000236176",1,"LINC00353"
"ENSG00000236179",1,"PRAMEF35P"
"ENSG00000236187",1,"GJA6P"
"ENSG00000236189",1,"RPL18AP15"
"ENSG00000236205",1,"ENSG00000236205"
"ENSG00000236211",1,"MTCO1P7"
"ENSG00000236240",1,"GPC5-IT1"
"ENSG00000236246",1,"ENSG00000236246"
"ENSG00000236252",1,"ENSG00000236252"
"ENSG00000236253",1,"SLC25A3P1"
"ENSG00000236255",1,"ENSG00000236255"
"ENSG00000236257",1,"EI24P2"
"ENSG00000236258",1,"TIMM8BP1"
"ENSG00000236264",1,"RPL26P30"
"ENSG00000236267",1,"ENSG00000236267"
"ENSG00000236268",1,"LINC01361"
"ENSG00000236279",1,"CLEC2L"
"ENSG00000236284",1,"VN1R31P"
"ENSG00000236289",1,"GACAT3"
"ENSG00000236299",1,"ENSG00000236299"
"ENSG00000236303",1,"LINC02646"
"ENSG00000236304",1,"ENSG00000236304"
"ENSG00000236306",1,"LINC01241"
"ENSG00000236313",1,"VN1R53P"
"ENSG00000236320",1,"SLFN14"
"ENSG00000236333",1,"TRHDE-AS1"
"ENSG00000236335",1,"ENSG00000236335"
"ENSG00000236343",1,"EI24P4"
"ENSG00000236355",1,"DNAH8-DT"
"ENSG00000236357",1,"EI24P1"
"ENSG00000236373",1,"LINC02653"
"ENSG00000236378",1,"ENSG00000236378"
"ENSG00000236382",1,"KRTAP10-13P"
"ENSG00000236383",1,"CCDC200"
"ENSG00000236385",1,"ENSG00000236385"
"ENSG00000236395",1,"ENSG00000236395"
"ENSG00000236396",1,"SLC35G4"
"ENSG00000236400",1,"KRTAP21-4P"
"ENSG00000236401",1,"SLC4A1APP2"
"ENSG00000236407",1,"HMGB1P18"
"ENSG00000236408",1,"ENSG00000236408"
"ENSG00000236413",1,"ENSG00000236413"
"ENSG00000236414",1,"ENSG00000236414"
"ENSG00000236420",1,"CHCHD3P1"
"ENSG00000236436",1,"LINC02850"
"ENSG00000236445",1,"LINC00608"
"ENSG00000236446",1,"CT47B1"
"ENSG00000236457",1,"ENSG00000236457"
"ENSG00000236461",1,"ENSG00000236461"
"ENSG00000236471",1,"LINC02920"
"ENSG00000236487",1,"ENSG00000236487"
"ENSG00000236497",1,"LINC01744"
"ENSG00000236503",1,"TRPC6P8"
"ENSG00000236504",1,"ENSG00000236504"
"ENSG00000236505",1,"ENSG00000236505"
"ENSG00000236513",1,"ENSG00000236513"
"ENSG00000236525",1,"ENSG00000236525"
"ENSG00000236531",1,"ENSG00000236531"
"ENSG00000236532",1,"LINC01695"
"ENSG00000236544",1,"EN2-DT"
"ENSG00000236569",1,"HNRNPA1P73"
"ENSG00000236572",1,"ENSG00000236572"
"ENSG00000236574",1,"ENSG00000236574"
"ENSG00000236581",1,"STARD13-AS"
"ENSG00000236590",1,"MTATP6P4"
"ENSG00000236591",1,"UST-AS2"
"ENSG00000236594",1,"RPS27AP14"
"ENSG00000236597",1,"IGHD7-27"
"ENSG00000236607",1,"EEF1DP8"
"ENSG00000236610",1,"SOCS5P1"
"ENSG00000236634",1,"ENSG00000236634"
"ENSG00000236637",1,"IFNA4"
"ENSG00000236648",1,"LINC02810"
"ENSG00000236656",1,"ENSG00000236656"
"ENSG00000236678",1,"LINC00347"
"ENSG00000236681",1,"DSTNP5"
"ENSG00000236682",1,"MAP3K2-DT"
"ENSG00000236689",1,"MTCO2P21"
"ENSG00000236691",1,"NDUFA4P2"
"ENSG00000236692",1,"MTCO1P10"
"ENSG00000236700",1,"LINC01010"
"ENSG00000236714",1,"LINC01844"
"ENSG00000236716",1,"ENSG00000236716"
"ENSG00000236719",1,"OVAAL"
"ENSG00000236741",1,"ENSG00000236741"
"ENSG00000236753",1,"MKLN1-AS"
"ENSG00000236754",1,"ENSG00000236754"
"ENSG00000236763",1,"TRMT112P4"
"ENSG00000236764",1,"COX7A2P2"
"ENSG00000236768",1,"RPL17P16"
"ENSG00000236777",1,"ENSG00000236777"
"ENSG00000236780",1,"LINC01829"
"ENSG00000236783",1,"RPS15AP27"
"ENSG00000236785",1,"SDR42E1P5"
"ENSG00000236807",1,"ENSG00000236807"
"ENSG00000236813",1,"BTF3P8"
"ENSG00000236818",1,"ARL5AP2"
"ENSG00000236825",1,"RAB28P2"
"ENSG00000236827",1,"LINC00529"
"ENSG00000236830",1,"CBR3-AS1"
"ENSG00000236832",1,"CBY1P1"
"ENSG00000236836",1,"PCYT1B-AS1"
"ENSG00000236837",1,"ENSG00000236837"
"ENSG00000236847",1,"ENSG00000236847"
"ENSG00000236858",1,"ENSG00000236858"
"ENSG00000236866",1,"TENT5C-DT"
"ENSG00000236870",1,"POMPP1"
"ENSG00000236876",1,"TMSB4XP1"
"ENSG00000236892",1,"ENSG00000236892"
"ENSG00000236894",1,"LINC03028"
"ENSG00000236897",1,"ENSG00000236897"
"ENSG00000236907",1,"ENSG00000236907"
"ENSG00000236909",1,"OR2P1P"
"ENSG00000236919",1,"PHKG1P3"
"ENSG00000236929",1,"RPL35AP37"
"ENSG00000236930",1,"SDHDP4"
"ENSG00000236932",1,"CEACAMP8"
"ENSG00000236944",1,"MIX23P2"
"ENSG00000236950",1,"LINC01774"
"ENSG00000236957",1,"ENSG00000236957"
"ENSG00000236959",1,"SULT1D1P"
"ENSG00000236960",1,"ENSG00000236960"
"ENSG00000236968",1,"ENSG00000236968"
"ENSG00000236969",1,"GGT8P"
"ENSG00000236980",1,"C3orf84"
"ENSG00000236982",1,"BLOC1S2P1"
"ENSG00000236985",1,"ENSG00000236985"
"ENSG00000236986",1,"ENSG00000236986"
"ENSG00000236988",1,"CTDSPL2P1"
"ENSG00000236990",1,"ENSG00000236990"
"ENSG00000237000",1,"PTMAP6"
"ENSG00000237005",1,"HIGD1AP15"
"ENSG00000237011",1,"ENSG00000237011"
"ENSG00000237014",1,"LRRFIP2P1"
"ENSG00000237032",1,"RPSAP7"
"ENSG00000237033",1,"CASP3P1"
"ENSG00000237053",1,"FUCA1P1"
"ENSG00000237064",1,"EIF3IP1"
"ENSG00000237072",1,"ENSG00000237072"
"ENSG00000237074",1,"LINC02942"
"ENSG00000237077",1,"RPL38P2"
"ENSG00000237083",1,"RPL31P42"
"ENSG00000237089",1,"PCNPP4"
"ENSG00000237099",1,"GYG1P2"
"ENSG00000237106",1,"FABP5P15"
"ENSG00000237110",1,"TAAR9"
"ENSG00000237111",1,"IGHJ3P"
"ENSG00000237119",1,"LINC01056"
"ENSG00000237121",1,"PIEZO1P2"
"ENSG00000237137",1,"ENSG00000237137"
"ENSG00000237148",1,"HIGD1AP2"
"ENSG00000237153",1,"ENSG00000237153"
"ENSG00000237164",1,"SLC25A15P2"
"ENSG00000237179",1,"LINC01797"
"ENSG00000237183",1,"KRTAP9-10P"
"ENSG00000237185",1,"VN1R66P"
"ENSG00000237193",1,"ENSG00000237193"
"ENSG00000237202",1,"BNIP3P43"
"ENSG00000237205",1,"RPL7P34"
"ENSG00000237213",1,"RPL23AP22"
"ENSG00000237252",1,"MMADHCP1"
"ENSG00000237266",1,"LINC01810"
"ENSG00000237272",1,"OR51R1P"
"ENSG00000237274",1,"GTF3AP1"
"ENSG00000237293",1,"ENSG00000237293"
"ENSG00000237294",1,"EIF4BP9"
"ENSG00000237297",1,"ENSG00000237297"
"ENSG00000237309",1,"MTND2P6"
"ENSG00000237311",1,"ENSG00000237311"
"ENSG00000237320",1,"ENSG00000237320"
"ENSG00000237322",1,"RPL7L1P10"
"ENSG00000237324",1,"ENSG00000237324"
"ENSG00000237326",1,"ENSG00000237326"
"ENSG00000237354",1,"OR52S1P"
"ENSG00000237360",1,"CHCHD4P2"
"ENSG00000237363",1,"ENSG00000237363"
"ENSG00000237383",1,"CNN2P11"
"ENSG00000237388",1,"OR4A47"
"ENSG00000237396",1,"LNCNEF"
"ENSG00000237400",1,"ENSG00000237400"
"ENSG00000237428",1,"ASH2LP2"
"ENSG00000237434",1,"ENSG00000237434"
"ENSG00000237443",1,"OR13D2P"
"ENSG00000237449",1,"TAAR4P"
"ENSG00000237466",1,"MTCO3P41"
"ENSG00000237477",1,"ENSG00000237477"
"ENSG00000237478",1,"ENSG00000237478"
"ENSG00000237490",1,"RPS27AP17"
"ENSG00000237505",1,"PKN2-AS1"
"ENSG00000237510",1,"GPAT2P1"
"ENSG00000237520",1,"LINC02971"
"ENSG00000237521",1,"OR7E24"
"ENSG00000237524",1,"TEX51"
"ENSG00000237527",1,"ENSG00000237527"
"ENSG00000237528",1,"UQCR10P1"
"ENSG00000237539",1,"ENSG00000237539"
"ENSG00000237549",1,"RPS6P3"
"ENSG00000237556",1,"KCND3-AS1"
"ENSG00000237560",1,"LINC01497"
"ENSG00000237571",1,"LINC02862"
"ENSG00000237572",1,"ENSG00000237572"
"ENSG00000237576",1,"LINC01888"
"ENSG00000237581",1,"ENSG00000237581"
"ENSG00000237583",1,"RPL34P8"
"ENSG00000237589",1,"HMGN1P32"
"ENSG00000237603",1,"HMGB3P12"
"ENSG00000237610",1,"OR4C50P"
"ENSG00000237618",1,"BTBD7P2"
"ENSG00000237619",1,"OR3B1P"
"ENSG00000237623",1,"NICN2P"
"ENSG00000237626",1,"ENSG00000237626"
"ENSG00000237643",1,"LINC01610"
"ENSG00000237661",1,"TNIP2P1"
"ENSG00000237662",1,"SOCS2P1"
"ENSG00000237674",1,"GSTA7P"
"ENSG00000237675",1,"TEX36-AS1"
"ENSG00000237687",1,"LINC00686"
"ENSG00000237707",1,"ENSG00000237707"
"ENSG00000237722",1,"MTND1P29"
"ENSG00000237730",1,"RPS5P8"
"ENSG00000237735",1,"ENSG00000237735"
"ENSG00000237747",1,"EIF3JP3"
"ENSG00000237752",1,"NCKAP1P1"
"ENSG00000237760",1,"ENSG00000237760"
"ENSG00000237761",1,"ENSG00000237761"
"ENSG00000237767",1,"LINC01370"
"ENSG00000237770",1,"SPATA31D2P"
"ENSG00000237772",1,"LINC02631"
"ENSG00000237773",1,"ENSG00000237773"
"ENSG00000237783",1,"ENSG00000237783"
"ENSG00000237790",1,"LINC01318"
"ENSG00000237833",1,"ETS2P1"
"ENSG00000237841",1,"KRTAP19-9P"
"ENSG00000237849",1,"NFYAP1"
"ENSG00000237850",1,"GOLGA6L24"
"ENSG00000237860",1,"SLC6A14P2"
"ENSG00000237864",1,"LINC00322"
"ENSG00000237870",1,"ENSG00000237870"
"ENSG00000237874",1,"ENSG00000237874"
"ENSG00000237876",1,"AKR1B1P4"
"ENSG00000237885",1,"ENSG00000237885"
"ENSG00000237901",1,"ENSG00000237901"
"ENSG00000237910",1,"MTCO1P18"
"ENSG00000237914",1,"SIRPG-AS1"
"ENSG00000237919",1,"LRRC7-AS1"
"ENSG00000237924",1,"RPL21P112"
"ENSG00000237931",1,"CLIC4P3"
"ENSG00000237936",1,"ENSG00000237936"
"ENSG00000237937",1,"LINC02702"
"ENSG00000237943",1,"PRKCQ-AS1"
"ENSG00000237947",1,"ENSG00000237947"
"ENSG00000237949",1,"LINC00844"
"ENSG00000237956",1,"TRIAP1P1"
"ENSG00000237964",1,"RAD52P1"
"ENSG00000237988",1,"OR2I1P"
"ENSG00000238009",1,"ENSG00000238009"
"ENSG00000238010",1,"ENSG00000238010"
"ENSG00000238021",1,"ODAD2P1"
"ENSG00000238022",1,"LMX1A-AS1"
"ENSG00000238026",1,"TMEM38BP1"
"ENSG00000238029",1,"RALBP1P2"
"ENSG00000238031",1,"ENSG00000238031"
"ENSG00000238032",1,"S100A11P5"
"ENSG00000238047",1,"MTND1P30"
"ENSG00000238048",1,"ART2P"
"ENSG00000238049",1,"ENSG00000238049"
"ENSG00000238054",1,"ENSG00000238054"
"ENSG00000238057",1,"ZEB2-AS1"
"ENSG00000238066",1,"ENSG00000238066"
"ENSG00000238075",1,"RPSAP32"
"ENSG00000238076",1,"MRPL48P1"
"ENSG00000238099",1,"LINC01625"
"ENSG00000238108",1,"ENSG00000238108"
"ENSG00000238116",1,"RAD21P1"
"ENSG00000238121",1,"LINC00426"
"ENSG00000238124",1,"ENSG00000238124"
"ENSG00000238158",1,"ENSG00000238158"
"ENSG00000238173",1,"RPL39P6"
"ENSG00000238183",1,"RPS27P5"
"ENSG00000238194",1,"PHACTR3-AS1"
"ENSG00000238195",1,"ENSG00000238195"
"ENSG00000238215",1,"ENSG00000238215"
"ENSG00000238223",1,"ENSG00000238223"
"ENSG00000238242",1,"LINC02778"
"ENSG00000238247",1,"RDXP3"
"ENSG00000238254",1,"ENSG00000238254"
"ENSG00000238257",1,"ENSG00000238257"
"ENSG00000238265",1,"LINC00317"
"ENSG00000238275",1,"HOMER2P2"
"ENSG00000238276",1,"LINC02944"
"ENSG00000238277",1,"ENSG00000238277"
"ENSG00000238283",1,"TBC1D3P1"
"ENSG00000238284",1,"LINC01448"
"ENSG00000238326",1,"ENSG00000238326"
"ENSG00000238344",1,"SNORD126"
"ENSG00000238364",1,"RNU7-140P"
"ENSG00000238365",1,"RNU7-57P"
"ENSG00000238366",1,"Y_RNA"
"ENSG00000238367",1,"MIR2113"
"ENSG00000238371",1,"ENSG00000238371"
"ENSG00000238382",1,"RNU6-1211P"
"ENSG00000238391",1,"RNA5SP233"
"ENSG00000238399",1,"MIR2053"
"ENSG00000238423",1,"SNORD42B"
"ENSG00000238426",1,"Y_RNA"
"ENSG00000238444",1,"RNU6-893P"
"ENSG00000238482",1,"RNU6-1208P"
"ENSG00000238490",1,"Y_RNA"
"ENSG00000238498",1,"SNORD13P1"
"ENSG00000238503",1,"SNORD18"
"ENSG00000238540",1,"RNU7-93P"
"ENSG00000238554",1,"RNU1-88P"
"ENSG00000238558",1,"RNU7-21P"
"ENSG00000238560",1,"Y_RNA"
"ENSG00000238562",1,"RNU7-159P"
"ENSG00000238570",1,"ENSG00000238570"
"ENSG00000238594",1,"ENSG00000238594"
"ENSG00000238610",1,"RNU7-26P"
"ENSG00000238619",1,"RNU6-775P"
"ENSG00000238628",1,"ENSG00000238628"
"ENSG00000238694",1,"ENSG00000238694"
"ENSG00000238709",1,"RNU7-56P"
"ENSG00000238711",1,"RNY4P25"
"ENSG00000238730",1,"RNU7-164P"
"ENSG00000238731",1,"RNU7-90P"
"ENSG00000238745",1,"ENSG00000238745"
"ENSG00000238759",1,"RNU7-155P"
"ENSG00000238761",1,"ENSG00000238761"
"ENSG00000238764",1,"ENSG00000238764"
"ENSG00000238829",1,"RNU7-45P"
"ENSG00000238833",1,"RNU1-131P"
"ENSG00000238837",1,"LINC02031"
"ENSG00000238845",1,"Y_RNA"
"ENSG00000238880",1,"RNU7-59P"
"ENSG00000238882",1,"RNU6-329P"
"ENSG00000238886",1,"SNORD121A"
"ENSG00000238924",1,"RNU7-82P"
"ENSG00000238926",1,"Y_RNA"
"ENSG00000238941",1,"RNU6-953P"
"ENSG00000238949",1,"RNU7-66P"
"ENSG00000238964",1,"RNU7-125P"
"ENSG00000238965",1,"RNA5SP351"
"ENSG00000238987",1,"RNU7-133P"
"ENSG00000239001",1,"RNU6-420P"
"ENSG00000239003",1,"RNU7-88P"
"ENSG00000239007",1,"RNU7-95P"
"ENSG00000239008",1,"ENSG00000239008"
"ENSG00000239035",1,"SNORD13D"
"ENSG00000239039",1,"SNORD13"
"ENSG00000239040",1,"Y_RNA"
"ENSG00000239043",1,"SNORD127"
"ENSG00000239079",1,"ENSG00000239079"
"ENSG00000239080",1,"ENSG00000239080"
"ENSG00000239081",1,"RNU7-24P"
"ENSG00000239082",1,"RNU7-170P"
"ENSG00000239093",1,"ENSG00000239093"
"ENSG00000239105",1,"RNU7-73P"
"ENSG00000239115",1,"RNU7-67P"
"ENSG00000239119",1,"RNU7-119P"
"ENSG00000239137",1,"ENSG00000239137"
"ENSG00000239149",1,"SNORA59A"
"ENSG00000239151",1,"RNU7-195P"
"ENSG00000239189",1,"RNU6-634P"
"ENSG00000239190",1,"RNU6-717P"
"ENSG00000239200",1,"RPL22P20"
"ENSG00000239202",1,"RN7SL499P"
"ENSG00000239205",1,"LINC02023"
"ENSG00000239211",1,"RN7SL563P"
"ENSG00000239223",1,"RPL34P31"
"ENSG00000239224",1,"RN7SL546P"
"ENSG00000239226",1,"MRPS17P3"
"ENSG00000239227",1,"ENSG00000239227"
"ENSG00000239228",1,"RN7SL578P"
"ENSG00000239250",1,"RN7SL271P"
"ENSG00000239256",1,"RPL35AP35"
"ENSG00000239288",1,"BRD7P7"
"ENSG00000239305",1,"RNF103"
"ENSG00000239320",1,"RPS29P26"
"ENSG00000239381",1,"ENSG00000239381"
"ENSG00000239397",1,"RPL13AP21"
"ENSG00000239398",1,"RN7SL342P"
"ENSG00000239426",1,"OR8F1P"
"ENSG00000239428",1,"GM2AP2"
"ENSG00000239437",1,"RN7SL752P"
"ENSG00000239445",1,"ST3GAL6-AS1"
"ENSG00000239464",1,"RN7SL691P"
"ENSG00000239486",1,"ENSG00000239486"
"ENSG00000239510",1,"RPL9P5"
"ENSG00000239516",1,"FLYWCH1P1"
"ENSG00000239525",1,"RPL30P5"
"ENSG00000239545",1,"RN7SL822P"
"ENSG00000239555",1,"RN7SL841P"
"ENSG00000239595",1,"RN7SL79P"
"ENSG00000239605",1,"STPG4"
"ENSG00000239642",1,"MEIKIN"
"ENSG00000239661",1,"ENSG00000239661"
"ENSG00000239674",1,"ENSG00000239674"
"ENSG00000239679",1,"RN7SL193P"
"ENSG00000239689",1,"RPL17P46"
"ENSG00000239690",1,"RN7SL668P"
"ENSG00000239694",1,"RPSAP38"
"ENSG00000239699",1,"HNRNPA3P8"
"ENSG00000239706",1,"CRADDP1"
"ENSG00000239708",1,"RN7SL782P"
"ENSG00000239710",1,"RN7SL692P"
"ENSG00000239716",1,"ENSG00000239716"
"ENSG00000239736",1,"CEACAMP3"
"ENSG00000239744",1,"RN7SL63P"
"ENSG00000239745",1,"RN7SL790P"
"ENSG00000239780",1,"RPLP0P11"
"ENSG00000239792",1,"CDRT15P5"
"ENSG00000239794",1,"RN7SL653P"
"ENSG00000239809",1,"ENSG00000239809"
"ENSG00000239819",1,"IGKV1D-8"
"ENSG00000239822",1,"RN7SL754P"
"ENSG00000239823",1,"Y_RNA"
"ENSG00000239840",1,"RPL23AP72"
"ENSG00000239872",1,"RPL35AP19"
"ENSG00000239886",1,"KRTAP9-2"
"ENSG00000239906",1,"ENSG00000239906"
"ENSG00000239921",1,"LINC01471"
"ENSG00000239939",1,"RPSAP34"
"ENSG00000239944",1,"TRBV8-2"
"ENSG00000239961",1,"LILRA4"
"ENSG00000239967",1,"OR2A41P"
"ENSG00000239981",1,"OR2A15P"
"ENSG00000239994",1,"ENSG00000239994"
"ENSG00000239995",1,"TPT1P11"
"ENSG00000240014",1,"RN7SL254P"
"ENSG00000240021",1,"TEX35"
"ENSG00000240047",1,"RPS3AP32"
"ENSG00000240056",1,"ENSG00000240056"
"ENSG00000240103",1,"ENSG00000240103"
"ENSG00000240135",1,"PSMD12P1"
"ENSG00000240151",1,"RN7SL826P"
"ENSG00000240159",1,"RPL6P16"
"ENSG00000240179",1,"RPL26P3"
"ENSG00000240194",1,"CYMP"
"ENSG00000240197",1,"ENSG00000240197"
"ENSG00000240201",1,"ENSG00000240201"
"ENSG00000240237",1,"RPL21P78"
"ENSG00000240241",1,"ENSG00000240241"
"ENSG00000240246",1,"RPL32P8"
"ENSG00000240255",1,"PSMC1P6"
"ENSG00000240280",1,"TCAM1P"
"ENSG00000240281",1,"ENSG00000240281"
"ENSG00000240296",1,"ENSG00000240296"
"ENSG00000240298",1,"RPL36AP40"
"ENSG00000240309",1,"MTCO1P6"
"ENSG00000240320",1,"RPS29P27"
"ENSG00000240347",1,"RN7SL35P"
"ENSG00000240354",1,"ENSG00000240354"
"ENSG00000240359",1,"UBL5P3"
"ENSG00000240364",1,"RPL31P59"
"ENSG00000240375",1,"VPS26AP1"
"ENSG00000240386",1,"LCE1F"
"ENSG00000240403",1,"KIR3DL2"
"ENSG00000240416",1,"CYCSP20"
"ENSG00000240423",1,"LINC00636"
"ENSG00000240424",1,"ENSG00000240424"
"ENSG00000240439",1,"RN7SL91P"
"ENSG00000240440",1,"ENSG00000240440"
"ENSG00000240452",1,"MTCO1P29"
"ENSG00000240474",1,"RN7SL116P"
"ENSG00000240478",1,"ENSG00000240478"
"ENSG00000240486",1,"RPL23AP54"
"ENSG00000240499",1,"ENSG00000240499"
"ENSG00000240502",1,"RN7SL837P"
"ENSG00000240519",1,"ENSG00000240519"
"ENSG00000240534",1,"RPL34P17"
"ENSG00000240535",1,"ENSG00000240535"
"ENSG00000240541",1,"TM4SF1-AS1"
"ENSG00000240562",1,"LINC01472"
"ENSG00000240568",1,"LCORLP1"
"ENSG00000240578",1,"TRBV22-1"
"ENSG00000240611",1,"RPL6P15"
"ENSG00000240631",1,"RPL30P12"
"ENSG00000240639",1,"RN7SL666P"
"ENSG00000240651",1,"SEPTIN7P4"
"ENSG00000240661",1,"BTNL12P"
"ENSG00000240669",1,"ENSG00000240669"
"ENSG00000240671",1,"IGKV1-8"
"ENSG00000240680",1,"H4P1"
"ENSG00000240707",1,"LINC01168"
"ENSG00000240721",1,"RPS4XP15"
"ENSG00000240747",1,"KRBOX1"
"ENSG00000240760",1,"RPL31P56"
"ENSG00000240770",1,"C21orf91-OT1"
"ENSG00000240772",1,"RN7SL776P"
"ENSG00000240792",1,"ENSG00000240792"
"ENSG00000240824",1,"MTND3P7"
"ENSG00000240827",1,"RPL19P7"
"ENSG00000240859",1,"LINC03014"
"ENSG00000240863",1,"RN7SL645P"
"ENSG00000240881",1,"ENSG00000240881"
"ENSG00000240895",1,"ENSG00000240895"
"ENSG00000240902",1,"APOOP2"
"ENSG00000240951",1,"MTCO2P6"
"ENSG00000240961",1,"RN7SL415P"
"ENSG00000240966",1,"RN7SL681P"
"ENSG00000240975",1,"ENSG00000240975"
"ENSG00000240980",1,"ENSG00000240980"
"ENSG00000240995",1,"ENSG00000240995"
"ENSG00000241008",1,"RPL7AP55"
"ENSG00000241018",1,"RCC2P5"
"ENSG00000241032",1,"RN7SL709P"
"ENSG00000241037",1,"RN7SL335P"
"ENSG00000241074",1,"RN7SL813P"
"ENSG00000241088",1,"RPL17P44"
"ENSG00000241102",1,"ENSG00000241102"
"ENSG00000241105",1,"ENSG00000241105"
"ENSG00000241129",1,"RPL22P19"
"ENSG00000241135",1,"LINC00881"
"ENSG00000241163",1,"LINC00877"
"ENSG00000241185",1,"RPL21P122"
"ENSG00000241203",1,"HMGN2P26"
"ENSG00000241220",1,"ENSG00000241220"
"ENSG00000241224",1,"C3orf85"
"ENSG00000241227",1,"RN7SL553P"
"ENSG00000241241",1,"KRTAP4-16"
"ENSG00000241244",1,"IGKV1D-16"
"ENSG00000241248",1,"RN7SL727P"
"ENSG00000241250",1,"RPL17P20"
"ENSG00000241324",1,"ENSG00000241324"
"ENSG00000241345",1,"ENSG00000241345"
"ENSG00000241361",1,"SLC25A24P1"
"ENSG00000241367",1,"RPL7AP23"
"ENSG00000241385",1,"ENSG00000241385"
"ENSG00000241391",1,"RN7SL234P"
"ENSG00000241411",1,"ENSG00000241411"
"ENSG00000241473",1,"ACTBP16"
"ENSG00000241484",1,"ARHGAP8"
"ENSG00000241493",1,"ENSG00000241493"
"ENSG00000241505",1,"ENSG00000241505"
"ENSG00000241542",1,"RN7SL369P"
"ENSG00000241544",1,"LINC02029"
"ENSG00000241566",1,"IGKV2D-24"
"ENSG00000241573",1,"ENSG00000241573"
"ENSG00000241577",1,"ENSG00000241577"
"ENSG00000241593",1,"ENSG00000241593"
"ENSG00000241595",1,"KRTAP9-4"
"ENSG00000241621",1,"GOLGA2P6"
"ENSG00000241625",1,"RN7SL18P"
"ENSG00000241636",1,"LINC01323"
"ENSG00000241656",1,"UBA52P7"
"ENSG00000241668",1,"RPL19P11"
"ENSG00000241669",1,"LINC01327"
"ENSG00000241671",1,"KIAA1328P1"
"ENSG00000241776",1,"TMEM183AP5"
"ENSG00000241788",1,"COX6B1P2"
"ENSG00000241789",1,"RN7SL504P"
"ENSG00000241804",1,"SNRPB2P1"
"ENSG00000241807",1,"RN7SL319P"
"ENSG00000241808",1,"RPS15AP34"
"ENSG00000241821",1,"RN7SL170P"
"ENSG00000241828",1,"ENSG00000241828"
"ENSG00000241853",1,"RPL31P24"
"ENSG00000241861",1,"GAPDHP50"
"ENSG00000241870",1,"ENSG00000241870"
"ENSG00000241879",1,"KLF3P2"
"ENSG00000241888",1,"RPSAP37"
