"gene_id","n_LRonly_isoforms","gene_name"
"ENSG00000138075",1,"ABCG5"
"ENSG00000138109",1,"CYP2C9"
"ENSG00000138115",1,"CYP2C8"
"ENSG00000138160",1,"KIF11"
"ENSG00000138347",1,"MYPN"
"ENSG00000138375",1,"SMARCAL1"
"ENSG00000138398",1,"PPIG"
"ENSG00000138448",1,"ITGAV"
"ENSG00000138688",1,"BLTP1"
"ENSG00000138735",1,"PDE5A"
"ENSG00000138823",1,"MTTP"
"ENSG00000138835",1,"RGS3"
"ENSG00000138892",1,"TTLL8"
"ENSG00000138964",1,"PARVG"
"ENSG00000139117",1,"CPNE8"
"ENSG00000139154",1,"AEBP2"
"ENSG00000139194",1,"RBP5"
"ENSG00000139200",1,"PIANP"
"ENSG00000139223",1,"ANP32D"
"ENSG00000139289",1,"PHLDA1"
"ENSG00000139546",1,"TARBP2"
"ENSG00000139567",1,"ACVRL1"
"ENSG00000139626",1,"ITGB7"
"ENSG00000139697",1,"SBNO1"
"ENSG00000139718",1,"SETD1B"
"ENSG00000139737",1,"SLAIN1"
"ENSG00000139946",1,"PELI2"
"ENSG00000140199",1,"SLC12A6"
"ENSG00000140262",1,"TCF12"
"ENSG00000140287",1,"HDC"
"ENSG00000140297",1,"GCNT3"
"ENSG00000140332",1,"TLE3"
"ENSG00000140374",1,"ETFA"
"ENSG00000140382",1,"HMG20A"
"ENSG00000140386",1,"SCAPER"
"ENSG00000140398",1,"NEIL1"
"ENSG00000140416",1,"TPM1"
"ENSG00000140451",1,"PIF1"
"ENSG00000140459",1,"CYP11A1"
"ENSG00000140479",1,"PCSK6"
"ENSG00000140521",1,"POLG"
"ENSG00000140564",1,"FURIN"
"ENSG00000140675",1,"SLC5A2"
"ENSG00000140694",1,"PARN"
"ENSG00000140750",1,"ARHGAP17"
"ENSG00000140943",1,"MBTPS1"
"ENSG00000140983",1,"RHOT2"
"ENSG00000140986",1,"RPL3L"
"ENSG00000140993",1,"TIGD7"
"ENSG00000141002",1,"TCF25"
"ENSG00000141027",1,"NCOR1"
"ENSG00000141076",1,"UTP4"
"ENSG00000141194",1,"OR4D1"
"ENSG00000141200",1,"KIF2B"
"ENSG00000141255",1,"SPATA22"
"ENSG00000141371",1,"CHCT1"
"ENSG00000141404",1,"GNAL"
"ENSG00000141469",1,"SLC14A1"
"ENSG00000141480",1,"ARRB2"
"ENSG00000141556",1,"TBCD"
"ENSG00000141560",1,"FN3KRP"
"ENSG00000141564",1,"RPTOR"
"ENSG00000141577",1,"CEP131"
"ENSG00000141582",1,"CBX4"
"ENSG00000141977",1,"CIB3"
"ENSG00000142002",1,"DPP9"
"ENSG00000142025",1,"DMRTC2"
"ENSG00000142182",1,"DNMT3L"
"ENSG00000142185",1,"TRPM2"
"ENSG00000142235",1,"LMTK3"
"ENSG00000142453",1,"CARM1"
"ENSG00000142512",1,"SIGLEC10"
"ENSG00000142515",1,"KLK3"
"ENSG00000142552",1,"RCN3"
"ENSG00000142794",1,"NBPF3"
"ENSG00000143190",1,"POU2F1"
"ENSG00000143194",1,"MAEL"
"ENSG00000143198",1,"MGST3"
"ENSG00000143199",1,"ADCY10"
"ENSG00000143322",1,"ABL2"
"ENSG00000143365",1,"RORC"
"ENSG00000143379",1,"SETDB1"
"ENSG00000143382",1,"ADAMTSL4"
"ENSG00000143387",1,"CTSK"
"ENSG00000143390",1,"RFX5"
"ENSG00000143401",1,"ANP32E"
"ENSG00000143469",1,"SYT14"
"ENSG00000143556",1,"S100A7"
"ENSG00000143569",1,"UBAP2L"
"ENSG00000143669",1,"LYST"
"ENSG00000143740",1,"SNAP47"
"ENSG00000143748",1,"NVL"
"ENSG00000143921",1,"ABCG8"
"ENSG00000144057",1,"ST6GAL2"
"ENSG00000144118",1,"RALB"
"ENSG00000144357",1,"UBR3"
"ENSG00000144488",1,"ESPNL"
"ENSG00000144560",1,"VGLL4"
"ENSG00000144579",1,"CTDSP1"
"ENSG00000144591",1,"GMPPA"
"ENSG00000144645",1,"OSBPL10"
"ENSG00000144659",1,"SLC25A38"
"ENSG00000144671",1,"SLC22A14"
"ENSG00000144712",1,"CAND2"
"ENSG00000144730",1,"IL17RD"
"ENSG00000144736",1,"SHQ1"
"ENSG00000144744",1,"UBA3"
"ENSG00000144815",1,"NXPE3"
"ENSG00000144821",1,"MYH15"
"ENSG00000144824",1,"PHLDB2"
"ENSG00000144837",1,"PLA1A"
"ENSG00000144847",1,"IGSF11"
"ENSG00000144852",1,"NR1I2"
"ENSG00000144935",1,"TRPC1"
"ENSG00000145087",1,"STXBP5L"
"ENSG00000145107",1,"TM4SF19"
"ENSG00000145220",1,"LYAR"
"ENSG00000145321",1,"GC"
"ENSG00000145348",1,"TBCK"
"ENSG00000145675",1,"PIK3R1"
"ENSG00000145725",1,"PPIP5K2"
"ENSG00000145730",1,"PAM"
"ENSG00000145777",1,"TSLP"
"ENSG00000145839",1,"IL9"
"ENSG00000145879",1,"SPINK7"
"ENSG00000145908",1,"ZNF300"
"ENSG00000146054",1,"TRIM7"
"ENSG00000146112",1,"PPP1R18"
"ENSG00000146147",1,"MLIP"
"ENSG00000146247",1,"PHIP"
"ENSG00000146383",1,"TAAR6"
"ENSG00000146385",1,"TAAR8"
"ENSG00000146399",1,"TAAR1"
"ENSG00000146453",1,"PNLDC1"
"ENSG00000146576",1,"INTS15"
"ENSG00000146809",1,"ASB15"
"ENSG00000146839",1,"ZAN"
"ENSG00000147082",1,"CCNB3"
"ENSG00000147099",1,"HDAC8"
"ENSG00000147183",1,"CPXCR1"
"ENSG00000147231",1,"RADX"
"ENSG00000147255",1,"IGSF1"
"ENSG00000147256",1,"ARHGAP36"
"ENSG00000147394",1,"ZNF185"
"ENSG00000147689",1,"FAM83A"
"ENSG00000147724",1,"FAM135B"
"ENSG00000147873",1,"IFNA5"
"ENSG00000147885",1,"IFNA16"
"ENSG00000147889",1,"CDKN2A"
"ENSG00000148019",1,"CEP78"
"ENSG00000148136",1,"OR13C4"
"ENSG00000148158",1,"SNX30"
"ENSG00000148180",1,"GSN"
"ENSG00000148337",1,"CIZ1"
"ENSG00000148356",1,"LRSAM1"
"ENSG00000148484",1,"RSU1"
"ENSG00000148702",1,"HABP2"
"ENSG00000149115",1,"TNKS1BP1"
"ENSG00000149124",1,"GLYAT"
"ENSG00000149292",1,"TTC12"
"ENSG00000149428",1,"HYOU1"
"ENSG00000149435",1,"GGTLC1"
"ENSG00000149499",1,"EML3"
"ENSG00000149507",1,"OOSP2"
"ENSG00000149534",1,"MS4A2"
"ENSG00000149577",1,"SIDT2"
"ENSG00000149742",1,"SLC22A9"
"ENSG00000149743",1,"TRPT1"
"ENSG00000149922",1,"TBX6"
"ENSG00000150048",1,"CLEC1A"
"ENSG00000150054",1,"MPP7"
"ENSG00000150261",1,"OR8K1"
"ENSG00000150459",1,"SAP18"
"ENSG00000150750",1,"POU2AF2"
"ENSG00000150779",1,"TIMM8B"
"ENSG00000150867",1,"PIP4K2A"
"ENSG00000151240",1,"DIP2C"
"ENSG00000151287",1,"TEX30"
"ENSG00000151376",1,"ME3"
"ENSG00000151413",1,"NUBPL"
"ENSG00000151414",1,"NEK7"
"ENSG00000151474",1,"FRMD4A"
"ENSG00000151503",1,"NCAPD3"
"ENSG00000151553",1,"FHIP2A"
"ENSG00000151572",1,"ANO4"
"ENSG00000151632",1,"AKR1C2"
"ENSG00000151687",1,"ANKAR"
"ENSG00000151726",1,"ACSL1"
"ENSG00000151834",1,"GABRA2"
"ENSG00000151835",1,"SACS"
"ENSG00000151846",1,"PABPC3"
"ENSG00000151914",1,"DST"
"ENSG00000152034",1,"MCHR2"
"ENSG00000152056",1,"AP1S3"
"ENSG00000152127",1,"MGAT5"
"ENSG00000152137",1,"HSPB8"
"ENSG00000152413",1,"HOMER1"
"ENSG00000152463",1,"OLAH"
"ENSG00000152578",1,"GRIA4"
"ENSG00000152592",1,"DMP1"
"ENSG00000152595",1,"MEPE"
"ENSG00000152642",1,"GPD1L"
"ENSG00000152670",1,"DDX4"
"ENSG00000152904",1,"GGPS1"
"ENSG00000152936",1,"LMNTD1"
"ENSG00000152990",1,"ADGRA3"
"ENSG00000153002",1,"CPB1"
"ENSG00000153015",1,"CWC27"
"ENSG00000153130",1,"SCOC"
"ENSG00000153187",1,"HNRNPU"
"ENSG00000153294",1,"ADGRF4"
"ENSG00000153303",1,"FRMD1"
"ENSG00000153443",1,"UBALD1"
"ENSG00000153560",1,"UBP1"
"ENSG00000153779",1,"TGIF2LX"
"ENSG00000153814",1,"JAZF1"
"ENSG00000153815",1,"CMIP"
"ENSG00000154040",1,"CABYR"
"ENSG00000154099",1,"DNAAF1"
"ENSG00000154175",1,"ABI3BP"
"ENSG00000154227",1,"CERS3"
"ENSG00000154237",1,"LRRK1"
"ENSG00000154258",1,"ABCA9"
"ENSG00000154319",1,"FAM167A"
"ENSG00000154832",1,"CXXC1"
"ENSG00000154920",1,"EME1"
"ENSG00000155096",1,"AZIN1"
"ENSG00000155100",1,"OTUD6B"
"ENSG00000155313",1,"USP25"
"ENSG00000155545",1,"MIER3"
"ENSG00000155657",1,"TTN"
"ENSG00000155926",1,"SLA"
"ENSG00000156009",1,"MAGEA8"
"ENSG00000156026",1,"MCU"
"ENSG00000156030",1,"MIDEAS"
"ENSG00000156219",1,"ART3"
"ENSG00000156273",1,"BACH1"
"ENSG00000156282",1,"CLDN17"
"ENSG00000156284",1,"CLDN8"
"ENSG00000156413",1,"FUT6"
"ENSG00000156531",1,"PHF6"
"ENSG00000156958",1,"GALK2"
"ENSG00000157017",1,"GHRL"
"ENSG00000157060",1,"SHCBP1L"
"ENSG00000157087",1,"ATP2B2"
"ENSG00000157214",1,"STEAP2"
"ENSG00000157423",1,"HYDIN"
"ENSG00000157450",1,"RNF111"
"ENSG00000157470",1,"FAM81A"
"ENSG00000157625",1,"TAB3"
"ENSG00000157851",1,"DPYSL5"
"ENSG00000157873",1,"TNFRSF14"
"ENSG00000157895",1,"C12orf43"
"ENSG00000157985",1,"AGAP1"
"ENSG00000157992",1,"KRTCAP3"
"ENSG00000158321",1,"AUTS2"
"ENSG00000158486",1,"DNAH3"
"ENSG00000158488",1,"CD1E"
"ENSG00000158578",1,"ALAS2"
"ENSG00000158717",1,"RNF166"
"ENSG00000158747",1,"NBL1"
"ENSG00000158796",1,"DEDD"
"ENSG00000158856",1,"DMTN"
"ENSG00000158987",1,"RAPGEF6"
"ENSG00000159110",1,"IFNAR2"
"ENSG00000159166",1,"LAD1"
"ENSG00000159189",1,"C1QC"
"ENSG00000159216",1,"RUNX1"
"ENSG00000159455",1,"LCE2B"
"ENSG00000159516",1,"SPRR2G"
"ENSG00000159527",1,"PGLYRP3"
"ENSG00000159658",1,"EFCAB14"
"ENSG00000159674",1,"SPON2"
"ENSG00000159753",1,"CARMIL2"
"ENSG00000159840",1,"ZYX"
"ENSG00000159842",1,"ABR"
"ENSG00000159871",1,"LYPD5"
"ENSG00000159905",1,"ZNF221"
"ENSG00000159915",1,"ZNF233"
"ENSG00000159921",1,"GNE"
"ENSG00000160183",1,"TMPRSS3"
"ENSG00000160185",1,"UBASH3A"
"ENSG00000160339",1,"FCN2"
"ENSG00000160345",1,"PIERCE1"
"ENSG00000160349",1,"LCN1"
"ENSG00000160551",1,"TAOK1"
"ENSG00000160679",1,"CHTOP"
"ENSG00000160710",1,"ADAR"
"ENSG00000160789",1,"LMNA"
"ENSG00000161036",1,"LRWD1"
"ENSG00000161267",1,"BDH1"
"ENSG00000161405",1,"IKZF3"
"ENSG00000161544",1,"CYGB"
"ENSG00000161649",1,"CD300LG"
"ENSG00000161652",1,"IZUMO2"
"ENSG00000161807",1,"OR7G1"
"ENSG00000161835",1,"TAMALIN"
"ENSG00000161958",1,"FGF11"
"ENSG00000161960",1,"EIF4A1"
"ENSG00000161973",1,"CCDC42"
"ENSG00000161981",1,"SNRNP25"
"ENSG00000162006",1,"MSLNL"
"ENSG00000162032",1,"SPSB3"
"ENSG00000162069",1,"BICDL2"
"ENSG00000162105",1,"SHANK2"
"ENSG00000162366",1,"PDZK1IP1"
"ENSG00000162367",1,"TAL1"
"ENSG00000162368",1,"CMPK1"
"ENSG00000162434",1,"JAK1"
"ENSG00000162591",1,"MEGF6"
"ENSG00000162594",1,"IL23R"
"ENSG00000162613",1,"FUBP1"
"ENSG00000162618",1,"ADGRL4"
"ENSG00000162620",1,"LRRIQ3"
"ENSG00000162636",1,"EEIG2"
"ENSG00000162641",1,"AKNAD1"
"ENSG00000162711",1,"NLRP3"
"ENSG00000162727",1,"OR2M5"
"ENSG00000162738",1,"VANGL2"
"ENSG00000162739",1,"SLAMF6"
"ENSG00000162747",1,"FCGR3B"
"ENSG00000162772",1,"ATF3"
"ENSG00000162804",1,"SNED1"
"ENSG00000162873",1,"KLHDC8A"
"ENSG00000162923",1,"WDR26"
"ENSG00000162929",1,"SANBR"
"ENSG00000162931",1,"TRIM17"
"ENSG00000163002",1,"NUP35"
"ENSG00000163017",1,"ACTG2"
"ENSG00000163046",1,"ANKRD30BL"
"ENSG00000163110",1,"PDLIM5"
"ENSG00000163114",1,"PDHA2"
"ENSG00000163121",1,"NEURL3"
"ENSG00000163145",1,"C1QTNF7"
"ENSG00000163171",1,"CDC42EP3"
"ENSG00000163221",1,"S100A12"
"ENSG00000163380",1,"LMOD3"
"ENSG00000163382",1,"NAXE"
"ENSG00000163424",1,"TEX55"
"ENSG00000163462",1,"TRIM46"
"ENSG00000163507",1,"CIP2A"
"ENSG00000163517",1,"HDAC11"
"ENSG00000163519",1,"TRAT1"
"ENSG00000163554",1,"SPTA1"
"ENSG00000163581",1,"SLC2A2"
"ENSG00000163586",1,"FABP1"
"ENSG00000163599",1,"CTLA4"
"ENSG00000163605",1,"PPP4R2"
"ENSG00000163625",1,"WDFY3"
"ENSG00000163645",1,"ERICH6"
"ENSG00000163659",1,"TIPARP"
"ENSG00000163703",1,"CRELD1"
"ENSG00000163705",1,"FANCD2OS"
"ENSG00000163751",1,"CPA3"
"ENSG00000163754",1,"GYG1"
"ENSG00000163793",1,"DNAJC5G"
"ENSG00000163808",1,"KIF15"
"ENSG00000163939",1,"PBRM1"
"ENSG00000163946",1,"TASOR"
"ENSG00000164022",1,"AIMP1"
"ENSG00000164073",1,"MFSD8"
"ENSG00000164116",1,"GUCY1A1"
"ENSG00000164117",1,"FBXO8"
"ENSG00000164118",1,"CEP44"
"ENSG00000164124",1,"TMEM144"
"ENSG00000164125",1,"GASK1B"
"ENSG00000164253",1,"WDR41"
"ENSG00000164304",1,"CAGE1"
"ENSG00000164325",1,"TMEM174"
"ENSG00000164346",1,"NSA2"
"ENSG00000164399",1,"IL3"
"ENSG00000164400",1,"CSF2"
"ENSG00000164402",1,"SEPTIN8"
"ENSG00000164418",1,"GRIK2"
"ENSG00000164430",1,"CGAS"
"ENSG00000164542",1,"MATCAP2"
"ENSG00000164588",1,"HCN1"
"ENSG00000164690",1,"SHH"
"ENSG00000164733",1,"CTSB"
"ENSG00000164744",1,"SUN3"
"ENSG00000164749",1,"HNF4G"
"ENSG00000164751",1,"PEX2"
"ENSG00000164756",1,"SLC30A8"
"ENSG00000164818",1,"DNAAF5"
"ENSG00000164822",1,"DEFA6"
"ENSG00000164830",1,"OXR1"
"ENSG00000164919",1,"COX6C"
"ENSG00000164924",1,"YWHAZ"
"ENSG00000164933",1,"SLC25A32"
"ENSG00000164970",1,"FAM219A"
"ENSG00000165071",1,"TMEM71"
"ENSG00000165084",1,"C8orf34"
"ENSG00000165091",1,"TMC1"
"ENSG00000165102",1,"HGSNAT"
"ENSG00000165181",1,"SHOC1"
"ENSG00000165192",1,"ASB11"
"ENSG00000165240",1,"ATP7A"
"ENSG00000165304",1,"MELK"
"ENSG00000165325",1,"DEUP1"
"ENSG00000165338",1,"HECTD2"
"ENSG00000165462",1,"PHOX2A"
"ENSG00000165471",1,"MBL2"
"ENSG00000165474",1,"GJB2"
"ENSG00000165494",1,"PCF11"
"ENSG00000165509",1,"MAGEC3"
"ENSG00000165643",1,"SOHLH1"
"ENSG00000165675",1,"ENOX2"
"ENSG00000165689",1,"ENTR1"
"ENSG00000165699",1,"TSC1"
"ENSG00000165702",1,"GFI1B"
"ENSG00000165795",1,"NDRG2"
"ENSG00000165821",1,"SALL2"
"ENSG00000165905",1,"LARGE2"
"ENSG00000166024",1,"R3HCC1L"
"ENSG00000166037",1,"CEP57"
"ENSG00000166090",1,"IL25"
"ENSG00000166140",1,"ZFYVE19"
"ENSG00000166159",1,"LRTM2"
"ENSG00000166164",1,"BRD7"
"ENSG00000166197",1,"NOLC1"
"ENSG00000166340",1,"TPP1"
"ENSG00000166352",1,"IFTAP"
"ENSG00000166396",1,"SERPINB7"
"ENSG00000166435",1,"XRRA1"
"ENSG00000166444",1,"DENND2B"
"ENSG00000166501",1,"PRKCB"
"ENSG00000166548",1,"TK2"
"ENSG00000166558",1,"SLC38A8"
"ENSG00000166589",1,"CDH16"
"ENSG00000166676",1,"TVP23A"
"ENSG00000166736",1,"HTR3A"
"ENSG00000166762",1,"CATSPER2"
"ENSG00000166888",1,"STAT6"
"ENSG00000166926",1,"MS4A6E"
"ENSG00000166930",1,"MS4A5"
"ENSG00000166960",1,"CCDC178"
"ENSG00000166971",1,"AKTIP"
"ENSG00000166986",1,"MARS1"
"ENSG00000166987",1,"MBD6"
"ENSG00000167014",1,"TERB2"
"ENSG00000167098",1,"SUN5"
"ENSG00000167104",1,"BPIFB6"
"ENSG00000167139",1,"TBC1D21"
"ENSG00000167165",1,"UGT1A6"
"ENSG00000167173",1,"C15orf39"
"ENSG00000167191",1,"GPRC5B"
"ENSG00000167194",1,"C16orf92"
"ENSG00000167202",1,"TBC1D2B"
"ENSG00000167207",1,"NOD2"
"ENSG00000167208",1,"SNX20"
"ENSG00000167384",1,"ZNF180"
"ENSG00000167460",1,"TPM4"
"ENSG00000167468",1,"GPX4"
"ENSG00000167483",1,"NIBAN3"
"ENSG00000167528",1,"ZNF641"
"ENSG00000167548",1,"KMT2D"
"ENSG00000167595",1,"PROSER3"
"ENSG00000167645",1,"YIF1B"
"ENSG00000167646",1,"DNAAF3"
"ENSG00000167674",1,"HDGFL2"
"ENSG00000167716",1,"WDR81"
"ENSG00000167720",1,"SRR"
"ENSG00000167741",1,"GGT6"
"ENSG00000167768",1,"KRT1"
"ENSG00000167825",1,"OR5I1"
"ENSG00000167904",1,"TMEM68"
"ENSG00000167914",1,"GSDMA"
"ENSG00000168003",1,"SLC3A2"
"ENSG00000168066",1,"SF1"
"ENSG00000168070",1,"MAJIN"
"ENSG00000168096",1,"ANKS3"
"ENSG00000168214",1,"RBPJ"
"ENSG00000168267",1,"PTF1A"
"ENSG00000168310",1,"IRF2"
"ENSG00000168333",1,"PPDPFL"
"ENSG00000168385",1,"SEPTIN2"
"ENSG00000168386",1,"FILIP1L"
"ENSG00000168481",1,"LGI3"
"ENSG00000168487",1,"BMP1"
"ENSG00000168488",1,"ATXN2L"
"ENSG00000168502",1,"MTCL1"
"ENSG00000168621",1,"GDNF"
"ENSG00000168661",1,"ZNF30"
"ENSG00000168685",1,"IL7R"
"ENSG00000168724",1,"DNAJC21"
"ENSG00000168743",1,"NPNT"
"ENSG00000168769",1,"TET2"
"ENSG00000168803",1,"ADAL"
"ENSG00000168811",1,"IL12A"
"ENSG00000168955",1,"TM4SF20"
"ENSG00000168993",1,"CPLX1"
"ENSG00000168995",1,"SIGLEC7"
"ENSG00000169064",1,"ZBBX"
"ENSG00000169154",1,"GOT1L1"
"ENSG00000169169",1,"CPT1C"
"ENSG00000169180",1,"XPO6"
"ENSG00000169189",1,"NSMCE1"
"ENSG00000169228",1,"RAB24"
"ENSG00000169288",1,"MRPL1"
"ENSG00000169327",1,"OR5AU1"
"ENSG00000169340",1,"PDILT"
"ENSG00000169359",1,"SLC33A1"
"ENSG00000169372",1,"CRADD"
"ENSG00000169484",1,"OR4K14"
"ENSG00000169488",1,"OR4K15"
"ENSG00000169515",1,"CCDC8"
"ENSG00000169550",1,"MUC15"
"ENSG00000169567",1,"HINT1"
"ENSG00000169688",1,"MT1B"
"ENSG00000169696",1,"ASPSCR1"
"ENSG00000169710",1,"FASN"
"ENSG00000169727",1,"GPS1"
"ENSG00000169876",1,"MUC17"
"ENSG00000169896",1,"ITGAM"
"ENSG00000169991",1,"IFFO2"
"ENSG00000170044",1,"ZPLD1"
"ENSG00000170074",1,"FAM153A"
"ENSG00000170085",1,"SIMC1"
"ENSG00000170099",1,"SERPINA6"
"ENSG00000170190",1,"SLC16A5"
"ENSG00000170298",1,"LGALS9B"
"ENSG00000170312",1,"CDK1"
"ENSG00000170322",1,"NFRKB"
"ENSG00000170345",1,"FOS"
"ENSG00000170412",1,"GPRC5C"
"ENSG00000170423",1,"KRT78"
"ENSG00000170445",1,"HARS1"
"ENSG00000170465",1,"KRT6C"
"ENSG00000170482",1,"SLC23A1"
"ENSG00000170485",1,"NPAS2"
"ENSG00000170486",1,"KRT72"
"ENSG00000170516",1,"COX7B2"
"ENSG00000170579",1,"DLGAP1"
"ENSG00000170605",1,"OR9K2"
"ENSG00000170627",1,"GTSF1"
"ENSG00000170788",1,"DYDC1"
"ENSG00000170899",1,"GSTA4"
"ENSG00000170909",1,"OSCAR"
"ENSG00000170920",1,"OR7G3"
"ENSG00000170953",1,"OR8B12"
"ENSG00000170956",1,"CEACAM3"
"ENSG00000171014",1,"OR4D5"
"ENSG00000171017",1,"LRRC8E"
"ENSG00000171060",1,"C8orf74"
"ENSG00000171124",1,"FUT3"
"ENSG00000171136",1,"RLN3"
"ENSG00000171201",1,"SMR3B"
"ENSG00000171206",1,"TRIM8"
"ENSG00000171209",1,"CSN3"
"ENSG00000171262",1,"FAM98B"
"ENSG00000171291",1,"ZNF439"
"ENSG00000171396",1,"KRTAP4-4"
"ENSG00000171401",1,"KRT13"
"ENSG00000171428",1,"NAT1"
"ENSG00000171446",1,"KRT27"
"ENSG00000171459",1,"OR1L6"
"ENSG00000171492",1,"LRRC8D"
"ENSG00000171509",1,"RXFP1"
"ENSG00000171560",1,"FGA"
"ENSG00000171595",1,"DNAI2"
"ENSG00000171631",1,"P2RY6"
"ENSG00000171643",1,"S100Z"
"ENSG00000171711",1,"DEFB4A"
"ENSG00000171735",1,"CAMTA1"
"ENSG00000171777",1,"RASGRP4"
"ENSG00000171804",1,"WDR87"
"ENSG00000171862",1,"PTEN"
"ENSG00000171885",1,"AQP4"
"ENSG00000171903",1,"CYP4F11"
"ENSG00000171942",1,"OR10H2"
"ENSG00000171944",1,"OR52A5"
"ENSG00000172009",1,"THOP1"
"ENSG00000172016",1,"REG3A"
"ENSG00000172023",1,"REG1B"
"ENSG00000172062",1,"SMN1"
"ENSG00000172115",1,"CYCS"
"ENSG00000172139",1,"SLC9C1"
"ENSG00000172146",1,"OR1A1"
"ENSG00000172150",1,"OR1A2"
"ENSG00000172154",1,"OR8I2"
"ENSG00000172156",1,"CCL11"
"ENSG00000172179",1,"PRL"
"ENSG00000172199",1,"OR8U1"
"ENSG00000172208",1,"OR4X2"
"ENSG00000172236",1,"TPSAB1"
"ENSG00000172243",1,"CLEC7A"
"ENSG00000172322",1,"CLEC12A"
"ENSG00000172409",1,"CLP1"
"ENSG00000172421",1,"EFCAB3"
"ENSG00000172459",1,"OR5AR1"
"ENSG00000172464",1,"OR5AP2"
"ENSG00000172478",1,"MAB21L4"
"ENSG00000172489",1,"OR5T3"
"ENSG00000172508",1,"CARNS1"
"ENSG00000172519",1,"OR10H5"
"ENSG00000172530",1,"BANP"
"ENSG00000172538",1,"FAM170B"
"ENSG00000172575",1,"RASGRP1"
"ENSG00000172602",1,"RND1"
"ENSG00000172638",1,"EFEMP2"
"ENSG00000172716",1,"SLFN11"
"ENSG00000172717",1,"GARIN2"
"ENSG00000172732",1,"MUS81"
"ENSG00000172742",1,"OR4D9"
"ENSG00000172752",1,"COL6A5"
"ENSG00000172769",1,"OR5B3"
"ENSG00000172772",1,"OR10W1"
"ENSG00000172780",1,"RAB43"
"ENSG00000172938",1,"MRGPRD"
"ENSG00000173041",1,"ZNF680"
"ENSG00000173200",1,"PARP15"
"ENSG00000173212",1,"MAB21L3"
"ENSG00000173264",1,"GPR137"
"ENSG00000173369",1,"C1QB"
"ENSG00000173372",1,"C1QA"
"ENSG00000173406",1,"DAB1"
"ENSG00000173421",1,"IHO1"
"ENSG00000173467",1,"AGR3"
"ENSG00000173511",1,"VEGFB"
"ENSG00000173572",1,"NLRP13"
"ENSG00000173578",1,"XCR1"
"ENSG00000173673",1,"HES3"
"ENSG00000173678",1,"SPDYE2B"
"ENSG00000173679",1,"OR1L1"
"ENSG00000173762",1,"CD7"
"ENSG00000173838",1,"MARCHF10"
"ENSG00000173868",1,"PHOSPHO1"
"ENSG00000173950",1,"XXYLT1"
"ENSG00000174015",1,"CBY2"
"ENSG00000174016",1,"TENT5D"
"ENSG00000174080",1,"CTSF"
"ENSG00000174125",1,"TLR1"
"ENSG00000174156",1,"GSTA3"
"ENSG00000174243",1,"DDX23"
"ENSG00000174276",1,"ZNHIT2"
"ENSG00000174279",1,"EVX2"
"ENSG00000174306",1,"ZHX3"
"ENSG00000174405",1,"LIG4"
"ENSG00000174482",1,"LINGO2"
"ENSG00000174502",1,"SLC26A9"
"ENSG00000174667",1,"OR7D4"
"ENSG00000174720",1,"LARP7"
"ENSG00000174914",1,"OR9G1"
"ENSG00000174938",1,"SEZ6L2"
"ENSG00000174957",1,"OR5J2"
"ENSG00000174970",1,"OR10AG1"
"ENSG00000174996",1,"KLC2"
"ENSG00000175018",1,"TEX36"
"ENSG00000175143",1,"OR2T1"
"ENSG00000175216",1,"CKAP5"
"ENSG00000175262",1,"C1orf127"
"ENSG00000175274",1,"TP53I11"
"ENSG00000175325",1,"PROP1"
"ENSG00000175329",1,"ISX"
"ENSG00000175344",1,"CHRNA7"
"ENSG00000175390",1,"EIF3F"
"ENSG00000175398",1,"OR10P1"
"ENSG00000175536",1,"LIPT2"
"ENSG00000175619",1,"OR4B1"
"ENSG00000175806",1,"MSRA"
"ENSG00000175946",1,"KLHL38"
"ENSG00000176040",1,"TMPRSS7"
"ENSG00000176108",1,"CHMP6"
"ENSG00000176125",1,"UFSP1"
"ENSG00000176200",1,"OR4D11"
"ENSG00000176230",1,"OR4K17"
"ENSG00000176231",1,"OR10H4"
"ENSG00000176246",1,"OR4L1"
"ENSG00000176253",1,"OR4K13"
"ENSG00000176256",1,"HMGB4"
"ENSG00000176281",1,"OR4K5"
"ENSG00000176371",1,"ZSCAN2"
"ENSG00000176381",1,"PRR18"
"ENSG00000176390",1,"CRLF3"
"ENSG00000176438",1,"SYNE3"
"ENSG00000176490",1,"DIRAS1"
"ENSG00000176495",1,"OR5AN1"
"ENSG00000176540",1,"OR4C5"
"ENSG00000176547",1,"OR4C3"
"ENSG00000176567",1,"OR4X1"
"ENSG00000176695",1,"OR4F17"
"ENSG00000176731",1,"RBIS"
"ENSG00000176742",1,"OR51V1"
"ENSG00000176774",1,"MAGEB18"
"ENSG00000176787",1,"OR52E2"
"ENSG00000176788",1,"BASP1"
"ENSG00000176893",1,"OR51G2"
"ENSG00000176900",1,"OR51T1"
"ENSG00000176925",1,"OR51F2"
"ENSG00000176927",1,"EFCAB5"
"ENSG00000177174",1,"OR14C36"
"ENSG00000177189",1,"RPS6KA3"
"ENSG00000177301",1,"KCNA2"
"ENSG00000177398",1,"UMODL1"
"ENSG00000177425",1,"PAWR"
"ENSG00000177463",1,"NR2C2"
"ENSG00000177476",1,"OR2G3"
"ENSG00000177489",1,"OR2G2"
"ENSG00000177504",1,"VCX2"
"ENSG00000177575",1,"CD163"
"ENSG00000177606",1,"JUN"
"ENSG00000177685",1,"CRACR2B"
