gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000131080	ENSG00000131080	-5.966104636357466	5.621069092743945	218.63144280985804	2.284093581365993e-14	1.3336822421596033e-11	EDA2R	protein_coding	X	H9_H1	H9_H2	10.874947631375305	TRUE	NA
ENSG00000168300	ENSG00000168300	-5.937844147886434	7.6827751272696565	365.9124590300849	4.2338139658778225e-17	8.240413248920201e-14	PCMTD1	protein_coding	8	H9_H1	H9_H2	13.084051008299795	TRUE	NA
ENSG00000131171	ENSG00000131171	-5.922432123004839	7.7269235265449945	310.5598772544499	3.229891619754568e-16	4.714834291936731e-13	SH3BGRL	protein_coding	X	H9_H1	H9_H2	12.326533566418092	TRUE	NA
ENSG00000102383	ENSG00000102383	-5.799086661500622	3.264221035783134	119.09517402431909	6.276403263270101e-11	1.1950408256815475e-8	ZDHHC15	protein_coding	X	H9_H1	H9_H2	7.922617257841069	TRUE	NA
ENSG00000177879	ENSG00000177879	5.786549623892236	7.647076279566283	391.7013513982635	1.80895721148822e-17	4.5267862105198785e-14	AP3S1	protein_coding	5	H9_H1	H9_H2	13.344210015728727	TRUE	NA
ENSG00000004961	ENSG00000004961	-5.78410758015202	4.861827936794236	177.77886881193996	2.6212197262211325e-13	9.981718683525125e-11	HCCS	protein_coding	X	H9_H1	H9_H2	10.00079467409265	TRUE	NA
ENSG00000102401	ENSG00000102401	5.7255502956590005	3.1976495454578573	65.54315172567121	1.172366478615036e-8	1.378278094355677e-6	ARMCX3	protein_coding	X	H9_H1	H9_H2	5.860663146246271	TRUE	NA
ENSG00000187595	ENSG00000187595	-5.718795021670775	5.412310745460256	262.49732161741287	2.525844781828619e-15	2.106915383013901e-12	ZNF385C	protein_coding	17	H9_H1	H9_H2	11.676352905980922	TRUE	NA
ENSG00000126756	ENSG00000126756	-5.716703657893007	2.481315166489048	52.70489769964685	1.061402819473592e-6	7.844976028995322e-5	UXT	protein_coding	X	H9_H1	H9_H2	4.105408379099474	TRUE	NA
ENSG00000185043	ENSG00000185043	-5.703823937783948	2.5408683235274516	35.560413269732464	8.419180517991463e-6	4.7268841388992453e-4	CIB1	protein_coding	15	H9_H1	H9_H2	3.325425042599433	TRUE	NA
ENSG00000083750	ENSG00000083750	5.6680148180003025	6.066980430245887	315.42906111282934	2.666452594182675e-16	4.2462045538452656e-13	RRAGB	protein_coding	X	H9_H1	H9_H2	12.371999088251405	TRUE	NA
ENSG00000183837	ENSG00000183837	-5.559661345727336	3.6478002821058397	58.56928394829841	3.397073144823958e-8	3.673242609745758e-6	PNMA3	protein_coding	X	H9_H1	H9_H2	5.434950386494285	TRUE	NA
ENSG00000147145	ENSG00000147145	-5.506714051564605	4.9402198763971645	85.70218878530666	1.3295090186320613e-9	1.9736448711337132e-7	LPAR4	protein_coding	X	H9_H1	H9_H2	6.704730989651152	TRUE	NA
ENSG00000184083	ENSG00000184083	-5.446918853307336	4.874278003159793	140.23777709101208	3.9821395921897506e-12	1.073155988252121e-9	FAM120C	protein_coding	X	H9_H1	H9_H2	8.969337146707502	TRUE	NA
ENSG00000113141	ENSG00000113141	-5.438396232811698	2.308521196579099	38.74448235922601	4.789318934684534e-6	2.8730993074955135e-4	IK	protein_coding	5	H9_H1	H9_H2	3.5416493625385286	TRUE	NA
ENSG00000198883	ENSG00000198883	-5.429746349302395	2.2281289353460694	26.80936710096118	6.709995075609622e-5	0.003068902969698531	PNMA5	protein_coding	X	H9_H1	H9_H2	2.5130168425524295	TRUE	NA
ENSG00000198356	ENSG00000198356	-5.388934844898958	2.5005813947619426	52.11140080952557	1.1452795307750687e-6	8.290025429994579e-5	GET3	protein_coding	19	H9_H1	H9_H2	4.081444137231466	TRUE	NA
ENSG00000170100	ENSG00000170100	-5.387598592902054	3.565263557330693	81.20407732301335	1.4105902797111603e-9	2.076412599134487e-7	ZNF778	protein_coding	16	H9_H1	H9_H2	6.682686344598628	TRUE	NA
ENSG00000126767	ENSG00000126767	-5.366702295155739	2.4113467525183934	33.27921587140163	1.953356853733825e-5	0.0010368773335410729	ELK1	protein_coding	X	H9_H1	H9_H2	2.984272619230363	TRUE	NA
ENSG00000284987	ENSG00000284987	5.3338911814409125	2.89481404314675	60.89279020403779	4.047170218446356e-8	4.228783573156787e-6		protein_coding	X	H9_H1	H9_H2	5.373784541239706	TRUE	NA
ENSG00000186871	ENSG00000186871	5.304216841699538	4.287772764165146	66.03388358255322	1.0912015143202734e-8	1.3003113555338932e-6	ERCC6L	protein_coding	X	H9_H1	H9_H2	5.885952644770099	TRUE	NA
ENSG00000182195	ENSG00000182195	-5.28204009829395	7.198557004776464	219.41720827463013	2.951335174696608e-14	1.615579320473765e-11	LDOC1	protein_coding	X	H9_H1	H9_H2	10.79167171446566	TRUE	NA
ENSG00000147099	ENSG00000147099	-5.232606034624911	4.456559464485715	169.3583322400831	4.606134346833861e-13	1.680951153197682e-10	HDAC8	protein_coding	X	H9_H1	H9_H2	9.774444906551564	TRUE	NA
ENSG00000063601	ENSG00000063601	5.232080703226519	6.9512703460389185	207.7925756833633	5.6032958578260274e-14	2.516741885680475e-11	MTMR1	protein_coding	X	H9_H1	H9_H2	10.599161322939034	TRUE	NA
ENSG00000198003	ENSG00000198003	5.22122592593161	6.526318707605095	188.91742543202085	1.951512028201856e-13	7.949915394886491e-11	ODAD3	protein_coding	19	H9_H1	H9_H2	10.09963749319629	TRUE	NA
ENSG00000166432	ENSG00000166432	-5.210336397163018	6.350922596801496	124.78038584425424	6.252930447531645e-11	1.1950408256815475e-8	ZMAT1	protein_coding	X	H9_H1	H9_H2	7.922617257841069	TRUE	NA
ENSG00000175197	ENSG00000175197	5.191376956109983	1.9587389198828837	19.89586883009545	4.1417872139433605e-4	0.014990017898067325	DDIT3	protein_coding	12	H9_H1	H9_H2	1.8241978486042065	TRUE	NA
ENSG00000285133	ENSG00000285133	5.191376956109983	1.9587389198828837	19.89586883009545	4.1417872139433605e-4	0.014990017898067325		protein_coding	12	H9_H1	H9_H2	1.8241978486042065	TRUE	NA
ENSG00000147257	ENSG00000147257	-5.189411216656737	2.2122729162783723	24.489029847851533	1.0941733216454646e-4	0.00468621860030895	GPC3	protein_coding	X	H9_H1	H9_H2	2.3291774565214713	TRUE	NA
ENSG00000049768	ENSG00000049768	5.168260858060021	4.4272289131547	79.47423840906244	1.7541714031870338e-9	2.5394892950105186e-7	FOXP3	protein_coding	X	H9_H1	H9_H2	6.595253613560983	TRUE	NA
ENSG00000007516	ENSG00000007516	-5.167924287882704	3.5313218923439065	52.34886394870348	9.485506086237056e-8	8.838170750670983e-6	BAIAP3	protein_coding	16	H9_H1	H9_H2	5.053637612260278	TRUE	NA
ENSG00000089820	ENSG00000089820	5.141181716763049	3.1889938485463745	65.14300126644531	2.2067929771700183e-8	2.431219659187875e-6	ARHGAP4	protein_coding	X	H9_H1	H9_H2	5.614175801146979	TRUE	NA
ENSG00000188483	ENSG00000188483	-5.115022040248941	2.1293471596353903	24.82006645399241	7.510806768793524e-5	0.003399658970774061	IER5L	protein_coding	9	H9_H1	H9_H2	2.468564646057528	TRUE	NA
ENSG00000179222	ENSG00000179222	-5.0917601351248996	3.319509259728506	72.41982853972118	8.33635354610314e-9	1.0505604681085516e-6	MAGED1	protein_coding	X	H9_H1	H9_H2	5.97857894543785	TRUE	NA
ENSG00000146856	ENSG00000146856	-5.077466747010921	4.277956534313524	86.50642139568826	7.387969094266666e-10	1.145265970126276e-7	AGBL3	protein_coding	7	H9_H1	H9_H2	6.941093643503541	TRUE	NA
ENSG00000137818	ENSG00000137818	-5.075927860668796	3.758770305513885	46.59828602353488	2.9846744666145173e-7	2.5015570637170573e-5	RPLP1	protein_coding	15	H9_H1	H9_H2	4.601789585854818	TRUE	NA
ENSG00000077713	ENSG00000077713	5.036502694619125	3.532181739120657	76.25326970344986	2.658266339862426e-9	3.725188118029609e-7	SLC25A43	protein_coding	X	H9_H1	H9_H2	6.428851790953454	TRUE	NA
ENSG00000112679	ENSG00000112679	-4.966332436297349	6.896848801308225	494.01497981936745	9.726474391793366e-19	4.2594662980261095e-15	DUSP22	protein_coding	6	H9_H1	H9_H2	14.37064481365377	TRUE	NA
ENSG00000204272	ENSG00000204272	4.907748481145834	8.60442336230041	268.5308904643525	1.9160828939416185e-15	1.76652758174607e-12	NBDY	protein_coding	X	H9_H1	H9_H2	11.752879577302668	TRUE	NA
ENSG00000102081	ENSG00000102081	-4.906171279822419	7.602488945250227	233.87537025720314	1.0190297002461248e-14	6.611238244152359e-12	FMR1	protein_coding	X	H9_H1	H9_H2	11.17971719221789	TRUE	NA
ENSG00000198960	ENSG00000198960	4.845156517383976	1.9983722278532536	25.423491000331598	6.549187189777009e-5	0.003003196649301672	ARMCX6	protein_coding	X	H9_H1	H9_H2	2.5224162292694143	TRUE	NA
ENSG00000170473	ENSG00000170473	-4.818862904215819	2.6287798919692045	50.140710468521505	2.178522058257686e-7	1.870645632083328e-5	PYM1	protein_coding	12	H9_H1	H9_H2	4.728008475785383	TRUE	NA
ENSG00000177432	ENSG00000177432	4.809326080663604	5.7298650524995836	147.99141301980103	2.1652281037998e-12	6.523128685423847e-10	NAP1L5	protein_coding	4	H9_H1	H9_H2	9.1855440538218	TRUE	NA
ENSG00000126759	ENSG00000126759	-4.786684233232068	2.494070395796745	34.47681498986158	3.1132974255470187e-6	1.9546821148138754e-4	CFP	protein_coding	X	H9_H1	H9_H2	3.708923860778315	TRUE	NA
ENSG00000013375	ENSG00000013375	-4.780022751982524	6.306464157835131	171.13142769018222	4.0823899729598254e-13	1.5215154288582395e-10	PGM3	protein_coding	6	H9_H1	H9_H2	9.817723639339977	TRUE	NA
ENSG00000078061	ENSG00000078061	-4.744434660559235	3.2386065393268852	33.200240808588276	4.155324554744271e-6	2.509959318119151e-4	ARAF	protein_coding	X	H9_H1	H9_H2	3.600333317586511	TRUE	NA
ENSG00000166986	ENSG00000166986	4.738557369287033	1.781306002903748	15.739557388402226	0.001147243800056985	0.034768632604841185	MARS1	protein_coding	12	H9_H1	H9_H2	1.458812389093835	TRUE	NA
ENSG00000149679	ENSG00000149679	-4.720368941850022	2.0082147246997306	33.15221857849108	1.9980397890146068e-5	0.0010573916309416576	CABLES2	protein_coding	20	H9_H1	H9_H2	2.975764131277456	TRUE	NA
ENSG00000164535	ENSG00000164535	-4.716358711133621	5.6317306817077535	216.2618648264004	2.6011139343435686e-14	1.469797186706332e-11	DAGLB	protein_coding	7	H9_H1	H9_H2	10.83274258822531	TRUE	NA
ENSG00000130175	ENSG00000130175	4.679419012683123	6.826650767705693	248.8006291146207	4.835046960315379e-15	3.3878207041537795e-12	PRKCSH	protein_coding	19	H9_H1	H9_H2	11.470079582183454	TRUE	NA
ENSG00000197779	ENSG00000197779	-4.6502007175591045	4.4585279854032445	122.58476463685403	1.786306644288989e-11	3.863053517038299e-9	ZNF81	protein_coding	X	H9_H1	H9_H2	8.413069275289446	TRUE	NA
ENSG00000005022	ENSG00000005022	4.624427374496152	3.0469357064437514	63.03596173278388	2.969686908449371e-8	3.2310562469135176e-6	SLC25A5	protein_coding	X	H9_H1	H9_H2	5.490655481625952	TRUE	NA
ENSG00000212747	ENSG00000212747	4.601105002627345	5.486853146956216	197.07515016406697	7.828695190386163e-14	3.42838134124986e-11	RTL8B	protein_coding	X	H9_H1	H9_H2	10.464910877183643	TRUE	NA
ENSG00000086758	ENSG00000086758	-4.583431727727851	6.96548441425433	253.81639073497215	3.797805537500546e-15	2.892441721756394e-12	HUWE1	protein_coding	X	H9_H1	H9_H2	11.538735382652648	TRUE	NA
ENSG00000125351	ENSG00000125351	-4.572936761223233	5.239278269647138	178.69841029252063	2.468220132934751e-13	9.607958237470673e-11	UPF3B	protein_coding	X	H9_H1	H9_H2	10.017368893331572	TRUE	NA
ENSG00000110700	ENSG00000110700	-4.550230454475086	11.136771874036326	241.28864166265134	7.000041254415601e-15	4.716143178984542e-12	RPS13	protein_coding	11	H9_H1	H9_H2	11.32641301848386	TRUE	NA
ENSG00000131828	ENSG00000131828	-4.542281320443184	4.18209655472995	115.97294132381744	3.2835541025982406e-11	6.611266346576251e-9	PDHA1	protein_coding	X	H9_H1	H9_H2	8.179715346164059	TRUE	NA
ENSG00000102125	ENSG00000102125	-4.537356392813106	4.113249696438655	74.84034811939935	3.20336772348391e-9	4.2510145766869435e-7	TAFAZZIN	protein_coding	X	H9_H1	H9_H2	6.37150740583884	TRUE	NA
ENSG00000172748	ENSG00000172748	-4.501952302582246	3.480288315906872	68.68683683570985	1.3604306166561097e-8	1.5678067836819128e-6	ZNF596	protein_coding	8	H9_H1	H9_H2	5.804707460753141	TRUE	NA
ENSG00000165349	ENSG00000165349	-4.49378079009065	4.0011332616137265	42.80234570826353	6.778008597604068e-7	5.207472658080284e-5	SLC7A3	protein_coding	X	H9_H1	H9_H2	4.283373001644457	TRUE	NA
ENSG00000170315	ENSG00000170315	-4.492592221649711	1.8925640077514732	20.0351950156071	3.046131348353279e-4	0.011640234744361705	UBB	protein_coding	17	H9_H1	H9_H2	1.9340382613396558	TRUE	NA
ENSG00000078596	ENSG00000078596	4.488588918497604	3.2928523602818176	38.47497355908306	1.3106060663499997e-6	9.105550810107634e-5	ITM2A	protein_coding	X	H9_H1	H9_H2	4.040693777869615	TRUE	NA
ENSG00000014216	ENSG00000014216	-4.4873924510359835	1.93908934169565	35.29914453554561	1.37364511620474e-5	7.426586882888405e-4	CAPN1	protein_coding	11	H9_H1	H9_H2	3.1292107338159196	TRUE	NA
ENSG00000187325	ENSG00000187325	-4.44154397525862	2.388828814101674	45.16006634050194	5.177741319195912e-7	4.179654133103907e-5	TAF9B	protein_coding	X	H9_H1	H9_H2	4.378859654660166	TRUE	NA
ENSG00000008056	ENSG00000008056	-4.4339618597023644	4.2176016494616135	39.90989627153222	1.6377100988366458e-6	1.1162555564716548e-4	SYN1	protein_coding	X	H9_H1	H9_H2	3.95223636627677	TRUE	NA
ENSG00000158423	ENSG00000158423	-4.410751281819997	3.4576359862583934	39.44339398916174	1.071673362419804e-6	7.887606003994834e-5	RIBC1	protein_coding	X	H9_H1	H9_H2	4.103054791089722	TRUE	NA
ENSG00000198354	ENSG00000198354	-4.3985042375797505	2.366186975359586	23.941434096651243	5.086785907221222e-5	0.0023824927469731053	DCAF12L2	protein_coding	X	H9_H1	H9_H2	2.622968412811085	TRUE	NA
ENSG00000049769	ENSG00000049769	4.372221158200932	1.7664127772800815	24.587134985374927	1.0711755939521367e-4	0.004598966391975387	PPP1R3F	protein_coding	X	H9_H1	H9_H2	2.3373397641230635	TRUE	NA
ENSG00000124614	ENSG00000124614	-4.347742418316769	9.219767171387247	114.36290726241162	2.451523693214808e-10	4.1291673590426726e-8	RPS10	protein_coding	6	H9_H1	H9_H2	7.384137514404118	TRUE	NA
ENSG00000102317	ENSG00000102317	-4.346477835851824	3.6540148081162465	58.418668215520576	3.479400011610726e-8	3.7391809818027662e-6	RBM3	protein_coding	X	H9_H1	H9_H2	5.427223513851912	TRUE	NA
ENSG00000165775	ENSG00000165775	4.335703040755793	3.699205773241398	74.85348931281047	3.19777641200097e-9	4.2510145766869435e-7	FUNDC2	protein_coding	X	H9_H1	H9_H2	6.37150740583884	TRUE	NA
ENSG00000102128	ENSG00000102128	-4.335626645161942	1.8685658427554546	18.04723136619734	5.019822557807672e-4	0.017481557006981507	RAB40AL	protein_coding	X	H9_H1	H9_H2	1.7574198892401531	TRUE	NA
ENSG00000175567	ENSG00000175567	-4.309871921927642	6.930792280507208	62.14573770996448	1.3176295759941847e-7	1.1904016756958486e-5	UCP2	protein_coding	11	H9_H1	H9_H2	4.924306470453314	TRUE	NA
ENSG00000101997	ENSG00000101997	4.2904568113177675	4.6264935469493365	91.41930470254965	4.168091302455297e-10	6.760412531954578e-8	CCDC22	protein_coding	X	H9_H1	H9_H2	7.1700268018564355	TRUE	NA
ENSG00000189221	ENSG00000189221	-4.25194589255549	5.830384468238576	29.02023374751537	3.23805595260789e-5	0.0016022888734980908	MAOA	protein_coding	X	H9_H1	H9_H2	2.7952591830979814	TRUE	NA
ENSG00000067842	ENSG00000067842	-4.243930754367617	1.6242447295492477	16.348502928495137	9.794847033300002e-4	0.030584017020020702	ATP2B3	protein_coding	X	H9_H1	H9_H2	1.5145054733038656	TRUE	NA
ENSG00000153896	ENSG00000153896	-4.229300443425079	4.968060364383572	125.00072513489714	1.4397494849226486e-11	3.18030375267677e-9	ZNF599	protein_coding	19	H9_H1	H9_H2	8.497531398313871	TRUE	NA
ENSG00000034152	ENSG00000034152	-4.189891469026262	4.982312121239519	137.6453796085336	4.91314481313316e-12	1.2574290335985273e-9	MAP2K3	protein_coding	17	H9_H1	H9_H2	8.900516516161703	TRUE	NA
ENSG00000204571	ENSG00000204571	4.1705538207387685	1.7648034319074033	11.82516429027955	0.0029937969525398525	0.0755653331666291	KRTAP5-11	protein_coding	11	H9_H1	H9_H2	1.121677398512217	FALSE	NA
ENSG00000135740	ENSG00000135740	-4.166607084497349	3.054348340843756	57.81029736417935	3.8344442307555073e-8	4.046262625912303e-6	SLC9A5	protein_coding	16	H9_H1	H9_H2	5.392945932419648	TRUE	NA
ENSG00000152234	ENSG00000152234	-4.163716025860642	9.594703650867078	458.90815263419324	2.4713871924320576e-18	7.215214908305393e-15	ATP5F1A	protein_coding	18	H9_H1	H9_H2	14.141750728728333	TRUE	NA
ENSG00000043591	ENSG00000043591	-4.161685325511497	2.4679662597435765	20.879113499001505	9.939904871263248e-5	0.004309834495790058	ADRB1	protein_coding	10	H9_H1	H9_H2	2.365539407088734	TRUE	NA
ENSG00000198918	ENSG00000198918	-4.143601047709464	2.9955718111076752	29.594767381864667	9.73735147089847e-6	5.43213967247543e-4	RPL39	protein_coding	X	H9_H1	H9_H2	3.265029071900326	TRUE	NA
ENSG00000134243	ENSG00000134243	4.125669611146724	5.933913678380654	133.6282052005026	6.849454523766231e-12	1.666415206844626e-9	SORT1	protein_coding	1	H9_H1	H9_H2	8.77821677989506	TRUE	NA
ENSG00000147010	ENSG00000147010	4.123363777281901	1.7097942504578085	19.936830546910162	3.1202602190260096e-4	0.011856311986264339	SH3KBP1	protein_coding	X	H9_H1	H9_H2	1.9260503812161027	TRUE	NA
ENSG00000010404	ENSG00000010404	4.10220151508495	4.783161633212632	99.50457697196941	1.7091425736479252e-10	2.9642624220386838e-8	IDS	protein_coding	X	H9_H1	H9_H2	7.52808335150295	TRUE	NA
ENSG00000183955	ENSG00000183955	4.101395530871398	6.5160911414499	250.3150823520725	4.492998580669312e-15	3.279327339066014e-12	KMT5A	protein_coding	12	H9_H1	H9_H2	11.484215230340505	TRUE	NA
ENSG00000122566	ENSG00000122566	-4.084797527764544	1.751491728875344	21.330152665301622	2.23322693986787e-4	0.008830572529495595	HNRNPA2B1	protein_coding	7	H9_H1	H9_H2	2.05401113806003	TRUE	NA
ENSG00000013563	ENSG00000013563	-4.0539783739729165	4.173453402477483	64.07093417978268	1.4573503773279465e-8	1.6576887376398467e-6	DNASE1L1	protein_coding	X	H9_H1	H9_H2	5.780497013119821	TRUE	NA
ENSG00000131015	ENSG00000131015	-4.053040697489467	1.7660333716496086	13.787790671522377	0.001406317755969243	0.04012128360148734	ULBP2	protein_coding	6	H9_H1	H9_H2	1.3966251810323427	TRUE	NA
ENSG00000102287	ENSG00000102287	-4.020375890005861	2.6497468979252083	24.985090022029777	3.158300493693696e-5	0.001575674218618068	GABRE	protein_coding	X	H9_H1	H9_H2	2.8025335709086283	TRUE	NA
ENSG00000268089	ENSG00000268089	-4.007078017232074	2.983995942132918	42.13870416678813	6.217134182839689e-7	4.86185444110727e-5	GABRQ	protein_coding	X	H9_H1	H9_H2	4.3131980476255904	TRUE	NA
ENSG00000165240	ENSG00000165240	-3.989075894622937	3.5194885171287775	67.7413247971876	8.526822970588249e-9	1.066888271255674e-6	ATP7A	protein_coding	X	H9_H1	H9_H2	5.9718810592239	TRUE	NA
ENSG00000255374	ENSG00000255374	3.9301887695781383	2.833330998816623	37.13562021589798	1.7402412192360124e-6	1.1722432692275898e-4	TAS2R43	protein_coding	12	H9_H1	H9_H2	3.930982252208826	TRUE	NA
ENSG00000179542	ENSG00000179542	3.9275417707443454	4.907177463306744	90.9483641426996	4.3985351768276425e-10	7.068728503898148e-8	SLITRK4	protein_coding	X	H9_H1	H9_H2	7.150658698424031	TRUE	NA
ENSG00000146587	ENSG00000146587	-3.9234270227560595	1.7240612775949327	15.300064021943973	0.0010545011263308848	0.03252059195411639	RBAK	protein_coding	7	H9_H1	H9_H2	1.4878415577868713	TRUE	NA
ENSG00000266202	ENSG00000266202	-3.912047231267597	2.651132087906195	37.278205639283264	1.6880038829646304e-6	1.146076124724474e-4		protein_coding	17	H9_H1	H9_H2	3.940786534681215	TRUE	NA
ENSG00000165288	ENSG00000165288	-3.904787384702091	4.843449582004883	153.77481437524372	1.3986980617465511e-12	4.622829046719686e-10	BRWD3	protein_coding	X	H9_H1	H9_H2	9.335092166574695	TRUE	NA
