gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000186376	ENSG00000186376	-8.513080663773172	5.204558906988087	117.97951288794222	6.91448805052809e-11	4.485966191892614e-9	ZNF75D	protein_coding	X	H9_H1	EP1_H1	8.3481440037646	TRUE	ZNF75D
ENSG00000273047	ENSG00000273047	-8.441759806595334	5.7449940680845915	33.913815187772784	1.2528913712022792e-5	1.8536231545059396e-4		protein_coding	20	H9_H1	EP1_H1	3.7319785542011656	TRUE	
ENSG00000176018	ENSG00000176018	-8.405217615481325	5.717697122761305	196.94473105946787	2.9229376740189176e-13	5.446925450615891e-11	LYSMD3	protein_coding	5	H9_H1	EP1_H1	10.263848568660723	TRUE	LYSMD3
ENSG00000118369	ENSG00000118369	-8.349686733685747	5.337286244149685	77.73956024629061	4.2835560436134175e-9	1.5812136516571886e-7	USP35	protein_coding	11	H9_H1	EP1_H1	6.8010094447630465	TRUE	USP35
ENSG00000250479	ENSG00000250479	-8.31821049055901	7.068361803547169	151.73522935211645	1.6290847278331559e-12	2.0678751577864777e-10	CHCHD10	protein_coding	22	H9_H1	EP1_H1	9.684475684108582	TRUE	NA
ENSG00000148297	ENSG00000148297	-8.30971621379234	5.721061366279595	151.40725083804048	5.062722964084106e-12	5.186182348646859e-10	MED22	protein_coding	9	H9_H1	EP1_H1	9.285152217296929	TRUE	NA
ENSG00000169926	ENSG00000169926	-8.2146136707013	5.5368551182685435	82.78361739544404	2.351623155337484e-9	9.319769866978895e-8	KLF13	protein_coding	15	H9_H1	EP1_H1	7.030594811544638	TRUE	NA
ENSG00000198715	ENSG00000198715	-8.181381845087845	5.589991030365779	68.79025202581688	1.34173980513719e-8	4.3204515012110585e-7	GLMP	protein_coding	1	H9_H1	EP1_H1	6.364470865629892	TRUE	NA
ENSG00000169314	ENSG00000169314	-8.16893964416702	6.878004965927808	143.0611027082882	3.1794799102488854e-12	3.5249968093563117e-10	C22orf15	protein_coding	22	H9_H1	EP1_H1	9.45284127177317	TRUE	NA
ENSG00000170464	ENSG00000170464	-8.154674249681115	7.103047517825133	233.69921876098746	1.0282968004168553e-14	3.5318970691964813e-12	DNAJC18	protein_coding	5	H9_H1	EP1_H1	11.451991961643552	TRUE	NA
ENSG00000166508	ENSG00000166508	-8.128767981247927	8.42656115822561	82.01551683592207	6.644748792263082e-9	2.323274742396655e-7	MCM7	protein_coding	7	H9_H1	EP1_H1	6.633899429006737	TRUE	NA
ENSG00000198551	ENSG00000198551	-8.121225267011651	7.056704528401956	193.68688306435232	9.604276078930867e-14	2.1568987701875897e-11	ZNF627	protein_coding	19	H9_H1	EP1_H1	10.666170237178674	TRUE	NA
ENSG00000180354	ENSG00000180354	-8.121067813639856	5.446895671694481	116.51639816556478	7.85978344686302e-11	5.043217092992657e-9	MTURN	protein_coding	7	H9_H1	EP1_H1	8.297292336568315	TRUE	NA
ENSG00000145423	ENSG00000145423	-8.111939233020205	11.201423752738757	13.92207521086213	0.0014860488222142119	0.010618401725760958	SFRP2	protein_coding	4	H9_H1	EP1_H1	1.9739408480303795	TRUE	NA
ENSG00000182195	ENSG00000182195	-8.049257976314086	7.198557004776464	138.19694752014092	5.8688616431168914e-12	5.775553337217899e-10	LDOC1	protein_coding	X	H9_H1	EP1_H1	9.238406401082871	TRUE	NA
ENSG00000130303	ENSG00000130303	-8.047450169663806	5.018289062001273	22.7533482133022	1.3745656389045816e-4	0.0014853958233616014	BST2	protein_coding	19	H9_H1	EP1_H1	2.828157801568637	TRUE	NA
ENSG00000167333	ENSG00000167333	-8.044312687181822	5.146060852284894	166.27768361736793	1.8518959236610005e-12	2.2626510154929794e-10	TRIM68	protein_coding	11	H9_H1	EP1_H1	9.64538242515853	TRUE	NA
ENSG00000137876	ENSG00000137876	-7.976979736592072	8.704606153544624	310.0705583810584	3.2932218714503616e-16	3.605460470137249e-13	RSL24D1	protein_coding	15	H9_H1	EP1_H1	12.44303926163277	TRUE	NA
ENSG00000116791	ENSG00000116791	7.963594476300595	4.767259137213328	210.80628077106388	5.71120098114621e-12	5.716749004956467e-10	CRYZ	protein_coding	1	H9_H1	EP1_H1	9.242850875155908	TRUE	NA
ENSG00000170345	ENSG00000170345	-7.95508725992457	7.2538450643569945	13.981046539675622	0.001451637559825582	0.010442848104913641	FOS	protein_coding	14	H9_H1	EP1_H1	1.9811810389239042	TRUE	NA
ENSG00000223953	ENSG00000223953	-7.873691356139665	5.597460080551599	9.380809111953477	0.0071780641189116015	0.03806786229820604	C1QTNF5	protein_coding	11	H9_H1	EP1_H1	1.419441510318796	TRUE	NA
ENSG00000165512	ENSG00000165512	-7.866336846362596	6.865884596043009	81.39583972215868	3.5260507103190588e-9	1.3254470019883897e-7	ZNF22	protein_coding	10	H9_H1	EP1_H1	6.877637632852918	TRUE	NA
ENSG00000181830	ENSG00000181830	-7.814776271624101	5.096466231840926	133.0804671955839	1.9809286579463987e-11	1.5491038973771012e-9	SLC35C1	protein_coding	11	H9_H1	EP1_H1	8.80991945341938	TRUE	NA
ENSG00000157005	ENSG00000157005	-7.7848688860363415	4.799531047299872	9.934018387741599	0.005833632475069908	0.03236862213044016	SST	protein_coding	3	H9_H1	EP1_H1	1.4898757872790096	TRUE	NA
ENSG00000198300	ENSG00000198300	7.76821942203649	6.068826970739902	222.4988227285404	5.221018941445146e-14	1.2881209689759807e-11	PEG3	protein_coding	19	H9_H1	EP1_H1	10.890043349948407	TRUE	NA
ENSG00000117122	ENSG00000117122	-7.752196890620661	8.723659757709902	57.46213370700778	2.4067389220415186e-7	5.583953072503481e-6	MFAP2	protein_coding	1	H9_H1	EP1_H1	5.253058240176877	TRUE	NA
ENSG00000174799	ENSG00000174799	-7.741507753090272	5.175616577402357	38.78314171185342	2.7436595102304704e-6	4.79200617515122e-5	CEP135	protein_coding	4	H9_H1	EP1_H1	4.3194826309709216	TRUE	NA
ENSG00000117480	ENSG00000117480	-7.714079588517837	5.09452623291329	79.59360215601068	3.4244691065221508e-9	1.299696836896977e-7	FAAH	protein_coding	1	H9_H1	EP1_H1	6.886157938014009	TRUE	NA
ENSG00000184905	ENSG00000184905	7.706403682667322	5.732921515933283	100.78341263852785	9.220441807033865e-10	3.9393775398490786e-8	TCEAL2	protein_coding	X	H9_H1	EP1_H1	7.404572395525973	TRUE	NA
ENSG00000241837	ENSG00000241837	-7.673830145497056	10.035404962696472	310.1867983296239	3.278057524784403e-16	3.605460470137249e-13	ATP5PO	protein_coding	21	H9_H1	EP1_H1	12.44303926163277	TRUE	NA
ENSG00000256797	ENSG00000256797	-7.667613136792892	6.021090102294336	8.11379631388026	0.010510918408946504	0.051387038171787865	KLRF2	protein_coding	12	H9_H1	EP1_H1	1.289146413307588	FALSE	NA
ENSG00000113140	ENSG00000113140	-7.656763896517529	10.245524121911485	23.100915317847832	1.2999173633991977e-4	0.0014169665497612786	SPARC	protein_coding	5	H9_H1	EP1_H1	2.8486404019935883	TRUE	NA
ENSG00000043514	ENSG00000043514	-7.6532258442718595	6.64603083621023	192.0894468876402	1.0587558916739996e-13	2.34762366512069e-11	TRIT1	protein_coding	1	H9_H1	EP1_H1	10.629371521249311	TRUE	NA
ENSG00000163516	ENSG00000163516	-7.629051480268599	6.720391415629069	144.8328610627679	2.7659251937409397e-12	3.125852362500648e-10	ANKZF1	protein_coding	2	H9_H1	EP1_H1	9.505031538046023	TRUE	NA
ENSG00000160325	ENSG00000160325	-7.57486203508891	6.291782305377494	134.34219764812084	6.452752087248225e-12	6.244909299023599e-10	CACFD1	protein_coding	9	H9_H1	EP1_H1	9.204473864931096	TRUE	NA
ENSG00000169598	ENSG00000169598	-7.554637120914506	4.830801431239664	145.37110074226976	7.805027397909043e-12	7.195824469956458e-10	DFFB	protein_coding	1	H9_H1	EP1_H1	9.142919439081222	TRUE	NA
ENSG00000184232	ENSG00000184232	-7.523933551802938	7.707719530281611	14.000185076241957	0.0014430245192614964	0.010406300644456412	OAF	protein_coding	11	H9_H1	EP1_H1	1.9827036312227693	TRUE	NA
ENSG00000137463	ENSG00000137463	-7.517424345217953	9.29292552509048	81.90767377422941	6.74787033260417e-9	2.3546303708411805e-7	MGARP	protein_coding	4	H9_H1	EP1_H1	6.628077258600128	TRUE	NA
ENSG00000131435	ENSG00000131435	-7.499669895858358	7.191961856084697	63.52623182573418	6.390617320902516e-8	1.7342094039629163e-6	PDLIM4	protein_coding	5	H9_H1	EP1_H1	5.760898463091223	TRUE	NA
ENSG00000267855	ENSG00000267855	-7.4890980829005125	9.304425258232893	272.9778521433629	1.5687040087970697e-15	8.326966097605536e-13	NDUFA7	protein_coding	19	H9_H1	EP1_H1	12.079513203523858	TRUE	NA
ENSG00000177156	ENSG00000177156	-7.456655407979368	8.528016609059291	163.90973643474214	6.721466126841908e-13	1.0901844642952751e-10	TALDO1	protein_coding	11	H9_H1	EP1_H1	9.962500011190095	TRUE	NA
ENSG00000130770	ENSG00000130770	-7.409422920251283	9.406280147238625	339.1993599903658	1.0860659244933599e-16	1.7295106181227441e-13	ATP5IF1	protein_coding	1	H9_H1	EP1_H1	12.762076767342618	TRUE	NA
ENSG00000121350	ENSG00000121350	-7.404033063088901	6.34222804825201	178.1330839487526	2.5611086070389867e-13	4.823971985967949e-11	PYROXD1	protein_coding	12	H9_H1	EP1_H1	10.316595222919078	TRUE	NA
ENSG00000254402	ENSG00000254402	-7.40292456855324	5.096675097584819	100.27766650839044	3.592423303593105e-10	1.7676539047483263e-8	LRRC24	protein_coding	8	H9_H1	EP1_H1	7.752602763062567	TRUE	NA
ENSG00000128272	ENSG00000128272	-7.3799463155384295	8.500828295821934	284.4466318063054	9.491422946928979e-16	6.377174705459957e-13	ATF4	protein_coding	22	H9_H1	EP1_H1	12.195371685164554	TRUE	NA
ENSG00000183773	ENSG00000183773	-7.3576263295380615	4.578714148652366	58.40606065972153	5.854868342519932e-8	1.6075192594972047e-6	AIFM3	protein_coding	22	H9_H1	EP1_H1	5.7938438151419955	TRUE	NA
ENSG00000107882	ENSG00000107882	-7.3484833724129	4.7347722231247795	92.91254646146434	7.65367971044148e-10	3.343379239097342e-8	SUFU	protein_coding	10	H9_H1	EP1_H1	7.475814358643474	TRUE	NA
ENSG00000204618	ENSG00000204618	-7.331841507083556	7.201943283004355	187.2615456293969	1.427735487254615e-13	2.942310885910481e-11	RNF39	protein_coding	6	H9_H1	EP1_H1	10.531311441430976	TRUE	NA
ENSG00000175606	ENSG00000175606	-7.328487986797727	7.015420398303076	205.85532169164418	4.6750398600083064e-14	1.1868503366342828e-11	TMEM70	protein_coding	8	H9_H1	EP1_H1	10.925604042689779	TRUE	NA
ENSG00000170779	ENSG00000170779	-7.313174881496661	6.567360095195	31.411244634412174	1.7485484850307357e-5	2.474097238472003e-4	CDCA4	protein_coding	14	H9_H1	EP1_H1	3.6065832354660206	TRUE	NA
ENSG00000105404	ENSG00000105404	-7.300701124962054	8.505809069994621	374.442236427876	3.17656267151547e-17	1.0377154944685849e-13	RABAC1	protein_coding	19	H9_H1	EP1_H1	12.983921698624973	TRUE	NA
ENSG00000241127	ENSG00000241127	-7.300033480434165	7.118614470819632	135.60022042244128	5.812614420128631e-12	5.758461726187542e-10	YAE1	protein_coding	7	H9_H1	EP1_H1	9.239693515370423	TRUE	NA
ENSG00000105193	ENSG00000105193	-7.291750255590797	12.372332328882191	166.6823056409136	5.538147987894932e-13	9.510954735681914e-11	RPS16	protein_coding	19	H9_H1	EP1_H1	10.021775885204914	TRUE	NA
ENSG00000143575	ENSG00000143575	-7.2259628985416295	7.489456206377618	144.14158830049604	2.919954444298643e-12	3.27877192312688e-10	HAX1	protein_coding	1	H9_H1	EP1_H1	9.484288792532372	TRUE	NA
ENSG00000169660	ENSG00000169660	-7.224169949932578	4.81359284671579	48.9205266857237	2.67818288237915e-7	6.148588407684871e-6	HEXD	protein_coding	17	H9_H1	EP1_H1	5.211224578065133	TRUE	NA
ENSG00000146242	ENSG00000146242	-7.220555584974969	6.187034589078095	26.018324617405664	5.686385310656252e-5	7.0048109343717e-4	TPBG	protein_coding	6	H9_H1	EP1_H1	3.1546035821865135	TRUE	NA
ENSG00000284844	ENSG00000284844	-7.177375426216417	6.9294751864816675	111.91610553534889	4.839067342414977e-11	3.285501652600122e-9	TOMT	protein_coding	11	H9_H1	EP1_H1	8.48339831002424	TRUE	NA
ENSG00000160679	ENSG00000160679	-7.1492711345457245	7.674657902106197	343.85791768899566	9.170533738530159e-17	1.606402394978328e-13	CHTOP	protein_coding	1	H9_H1	EP1_H1	12.794145657046842	TRUE	NA
ENSG00000125388	ENSG00000125388	-7.134125277643839	4.377337637676544	64.95437936062514	2.2655770505628596e-8	6.818919792905432e-7	GRK4	protein_coding	4	H9_H1	EP1_H1	6.166284417885539	TRUE	NA
ENSG00000176903	ENSG00000176903	-7.1328449323050656	8.604669389510754	358.71787301988104	5.421341006485382e-17	1.3566518630086348e-13	PNMA1	protein_coding	14	H9_H1	EP1_H1	12.867531584449287	TRUE	NA
ENSG00000124701	ENSG00000124701	-7.128839917950816	4.533824823637659	69.32783976697459	1.248949040097735e-8	4.051451913961486e-7	APOBEC2	protein_coding	6	H9_H1	EP1_H1	6.392389311298424	TRUE	NA
ENSG00000145741	ENSG00000145741	-7.128510837507192	10.582602574628844	198.16620569459545	7.334834610553859e-14	1.6905828667509466e-11	BTF3	protein_coding	5	H9_H1	EP1_H1	10.771963536704995	TRUE	NA
ENSG00000179922	ENSG00000179922	-7.120927952860227	4.529274773214018	97.03382421811627	4.984033925901617e-10	2.2937491196325048e-8	ZNF784	protein_coding	19	H9_H1	EP1_H1	7.639454085091058	TRUE	NA
ENSG00000138107	ENSG00000138107	-7.120271881262279	7.4530222746071395	119.24753007650318	2.460795923424272e-11	1.8500327120439045e-9	ACTR1A	protein_coding	10	H9_H1	EP1_H1	8.732820592389118	TRUE	NA
ENSG00000262526	ENSG00000262526	-7.104532078081381	10.713031520237685	267.8765013024518	1.9738258132734426e-15	9.878716220317398e-13		protein_coding	17	H9_H1	EP1_H1	12.005299490094332	TRUE	NA
ENSG00000090013	ENSG00000090013	-7.10403815081882	7.3087747696103635	90.04713621586815	1.1664611834297785e-9	4.9117549399373634e-8	BLVRB	protein_coding	19	H9_H1	EP1_H1	7.308763309392924	TRUE	NA
ENSG00000114978	ENSG00000114978	-7.082415257147999	7.582596356491336	105.2825053443152	1.736574913624631e-10	9.749866269859826e-9	MOB1A	protein_coding	2	H9_H1	EP1_H1	8.011001341087129	TRUE	NA
ENSG00000167774	ENSG00000167774	-7.068424078768167	9.316184249778054	274.82611442695907	1.4448224443220234e-15	8.134518642253137e-13		protein_coding	19	H9_H1	EP1_H1	12.089668141214943	TRUE	NA
ENSG00000067836	ENSG00000067836	-7.066637596437208	7.677142836008161	117.47584799949149	2.9895768939238726e-11	2.1820174354526863e-9	ROGDI	protein_coding	16	H9_H1	EP1_H1	8.661141783495323	TRUE	NA
ENSG00000240445	ENSG00000240445	-7.059152343336592	4.106389552512367	22.7849609271125	8.912853080908301e-5	0.0010340460275289035	FOXO3B	protein_coding	17	H9_H1	EP1_H1	2.985460129465553	TRUE	NA
ENSG00000162236	ENSG00000162236	-7.039494732212555	4.165160430074665	37.62184510817933	2.184010050037794e-6	3.880051120335907e-5	STX5	protein_coding	11	H9_H1	EP1_H1	4.411162552464158	TRUE	NA
ENSG00000204033	ENSG00000204033	-7.037642073973608	4.416283085758895	6.4627261732112835	0.021123494344624346	0.0879116774613411	LRIT2	protein_coding	10	H9_H1	EP1_H1	1.0559534330015077	FALSE	NA
ENSG00000170296	ENSG00000170296	-7.020330791761153	10.713770753016588	266.93692583505003	2.060028522779951e-15	1.002375545376011e-12	GABARAP	protein_coding	17	H9_H1	EP1_H1	11.99896953722321	TRUE	NA
ENSG00000006282	ENSG00000006282	-7.013284093467595	5.462235565722581	89.96731703199833	4.923786888449903e-10	2.2817453683856335e-8	SPATA20	protein_coding	17	H9_H1	EP1_H1	7.641732822352154	TRUE	NA
ENSG00000163444	ENSG00000163444	-6.985911117532745	6.009929909720665	150.51544876036812	1.7861250881076429e-12	2.2033488146747592e-10	TMEM183A	protein_coding	1	H9_H1	EP1_H1	9.656916743749514	TRUE	NA
ENSG00000269179	ENSG00000269179	-6.959654811070142	6.648855170540777	104.19488727553859	1.0459945194111708e-10	6.4826413222662e-9		protein_coding	19	H9_H1	EP1_H1	8.18824800678979	TRUE	NA
ENSG00000177614	ENSG00000177614	-6.958375960728043	4.2222848712951055	20.45019152411745	1.787580927801572e-4	0.0018627635402915013	PGBD5	protein_coding	1	H9_H1	EP1_H1	2.729842271064179	TRUE	NA
ENSG00000160818	ENSG00000160818	-6.9524979829202325	6.18360560058909	129.39993175060368	9.806801868110987e-12	8.632449664507545e-10	GPATCH4	protein_coding	1	H9_H1	EP1_H1	9.063865945326073	TRUE	NA
ENSG00000133243	ENSG00000133243	-6.9441262985828685	7.184274108132328	163.05291490675802	7.140077497799433e-13	1.1370248866268425e-10	BTBD2	protein_coding	19	H9_H1	EP1_H1	9.944230029589813	TRUE	NA
ENSG00000133740	ENSG00000133740	-6.938983246812539	7.134559666245768	107.17485282607522	9.290063267716884e-11	5.811929937878452e-9	E2F5	protein_coding	8	H9_H1	EP1_H1	8.235679629710592	TRUE	NA
ENSG00000213903	ENSG00000213903	-6.927934529148413	4.521445465948624	47.2427599572023	3.578270461692609e-7	7.91421258553907e-6	LTB4R	protein_coding	14	H9_H1	EP1_H1	5.101592288226351	TRUE	NA
ENSG00000119537	ENSG00000119537	-6.9255961022702195	7.09696468465874	242.7642557139133	6.503984219340372e-15	2.4631933816969375e-12	KDSR	protein_coding	18	H9_H1	EP1_H1	11.608501491000101	TRUE	NA
ENSG00000165119	ENSG00000165119	-6.911188142272502	10.324005049773099	281.73503299366234	1.0670523958809535e-15	6.675556006659523e-13	HNRNPK	protein_coding	9	H9_H1	EP1_H1	12.17551255609555	TRUE	NA
ENSG00000177700	ENSG00000177700	-6.91114827928317	9.33829764217279	71.7134841779984	2.4204954643870893e-8	7.247832316182674e-7	POLR2L	protein_coding	11	H9_H1	EP1_H1	6.139791862930441	TRUE	NA
ENSG00000162729	ENSG00000162729	-6.891588034094434	6.920775753361231	94.70806597261664	4.5439657533882765e-10	2.1512607595162823e-8	IGSF8	protein_coding	1	H9_H1	EP1_H1	7.667306944538009	TRUE	NA
ENSG00000121542	ENSG00000121542	-6.887710923700239	6.64632308929366	232.0576903753806	1.119143632667067e-14	3.698875285552644e-12	SEC22A	protein_coding	3	H9_H1	EP1_H1	11.431930311482494	TRUE	NA
ENSG00000007080	ENSG00000007080	-6.881115156474502	8.140417877961386	311.5995484372901	3.0996358716782197e-16	3.605460470137249e-13	CCDC124	protein_coding	19	H9_H1	EP1_H1	12.44303926163277	TRUE	NA
ENSG00000164209	ENSG00000164209	-6.865730592479163	7.431555448595373	215.83224019251216	2.6634996061814344e-14	7.776087100246698e-12	SLC25A46	protein_coding	5	H9_H1	EP1_H1	11.109238883505565	TRUE	NA
ENSG00000176731	ENSG00000176731	-6.83039971323641	6.503411074906664	91.87941141937945	4.007559880770874e-10	1.931678648885795e-8	RBIS	protein_coding	8	H9_H1	EP1_H1	7.714065120479319	TRUE	NA
ENSG00000148248	ENSG00000148248	-6.824415180716711	7.688886501518674	157.58133130412554	1.0571300214665096e-12	1.4933666601636168e-10	SURF4	protein_coding	9	H9_H1	EP1_H1	9.825833548647642	TRUE	NA
ENSG00000178695	ENSG00000178695	-6.821450691430894	4.356800837310835	25.366095824566592	4.169755299266209e-5	5.331503910747897e-4	KCTD12	protein_coding	13	H9_H1	EP1_H1	3.273150267894341	TRUE	NA
ENSG00000171310	ENSG00000171310	-6.792925645050842	4.350371934716574	99.51194029843823	3.8780515314524735e-10	1.8869952410125827e-8	CHST11	protein_coding	12	H9_H1	EP1_H1	7.724229195121015	TRUE	NA
ENSG00000124942	ENSG00000124942	-6.780207284091846	4.146250004520309	12.768501100455595	0.00200961254156198	0.013633765643122077	AHNAK	protein_coding	11	H9_H1	EP1_H1	1.865384175554934	TRUE	NA
ENSG00000171867	ENSG00000171867	-6.7618397506386865	7.467162842406648	47.57824248761524	9.188075852505013e-7	1.8373005103690675e-5	PRNP	protein_coding	20	H9_H1	EP1_H1	4.735819804324949	TRUE	NA
ENSG00000133636	ENSG00000133636	-6.750937196220497	3.9856915615945536	16.779317633186427	5.156289583621385e-4	0.004531998225604406	NTS	protein_coding	12	H9_H1	EP1_H1	2.343710268846232	TRUE	NA
ENSG00000148291	ENSG00000148291	-6.746653222281265	6.616691925473689	85.13206795068315	1.1100007460818474e-9	4.7079620022071965e-8	SURF2	protein_coding	9	H9_H1	EP1_H1	7.327167050989677	TRUE	NA
ENSG00000000003	ENSG00000000003	6.737094233832398	8.11784541012265	168.09258964219964	6.8644795928725195e-12	6.57076989225945e-10	TSPAN6	protein_coding	X	H9_H1	EP1_H1	9.182383741494888	TRUE	NA
ENSG00000175970	ENSG00000175970	-6.723393466421821	5.789450462118835	77.34794148707063	2.3046738279766467e-9	9.175220782878846e-8	UNC119B	protein_coding	12	H9_H1	EP1_H1	7.037383476543738	TRUE	NA
ENSG00000189057	ENSG00000189057	-6.716928291288499	4.3159501685534085	10.915012720089724	0.0038587742913395676	0.023089088242995527	FAM111B	protein_coding	11	H9_H1	EP1_H1	1.6365932164485213	TRUE	NA
ENSG00000148600	ENSG00000148600	-6.69969784888693	8.17430631598627	9.186428672835394	0.007078330706879606	0.037641505462176705	CDHR1	protein_coding	10	H9_H1	EP1_H1	1.4243330154030878	TRUE	NA
ENSG00000125352	ENSG00000125352	6.6918483182444914	4.291972392587642	126.53333525609763	1.2578917370713364e-11	1.0542817970468229e-9	RNF113A	protein_coding	X	H9_H1	EP1_H1	8.97704329183197	TRUE	NA
ENSG00000163806	ENSG00000163806	-6.682440098732271	4.0437133173999555	62.95866938642536	3.002622364405847e-8	8.766155992882871e-7	SPDYA	protein_coding	2	H9_H1	EP1_H1	6.057190805385748	TRUE	NA
ENSG00000176845	ENSG00000176845	-6.682359831913339	5.093617079457452	40.14673802445978	1.3229914178631282e-6	2.5228959578382705e-5	METRNL	protein_coding	17	H9_H1	EP1_H1	4.598100659061659	TRUE	NA
ENSG00000213186	ENSG00000213186	-6.679648999748629	7.990932954821179	37.82421907041516	5.642918521291607e-6	9.212209108803827e-5	TRIM59	protein_coding	3	H9_H1	EP1_H1	4.035636212504495	TRUE	NA
ENSG00000158769	ENSG00000158769	-6.673798208752228	5.418505514421307	44.45303391595305	6.208186043054212e-7	1.3023807774392892e-5	F11R	protein_coding	1	H9_H1	EP1_H1	4.885262022400861	TRUE	NA
ENSG00000124243	ENSG00000124243	-6.645756390429088	5.324669920422798	64.37638322690897	1.3926102438733473e-8	4.4596624573911195e-7	BCAS4	protein_coding	20	H9_H1	EP1_H1	6.350698010893231	TRUE	NA
ENSG00000224051	ENSG00000224051	-6.635399043432099	5.594142961381263	101.68890679080039	1.3567069160727056e-10	7.921811682948528e-9	CPTP	protein_coding	1	H9_H1	EP1_H1	8.101175485843413	TRUE	NA
ENSG00000160678	ENSG00000160678	-6.622096014781213	3.501553660060292	39.96811077391517	1.3698326237486224e-6	2.5940927643464453e-5	S100A1	protein_coding	1	H9_H1	EP1_H1	4.5860144976723545	TRUE	NA
ENSG00000174007	ENSG00000174007	-6.615837103904653	5.902097043442951	80.99597228832414	1.4477990596297044e-9	5.939366774598017e-8	CEP19	protein_coding	3	H9_H1	EP1_H1	7.22625985484326	TRUE	NA
ENSG00000111911	ENSG00000111911	-6.599032426178991	5.531373626301034	53.950706828515315	8.551808510801098e-8	2.2459074915097878e-6	HINT3	protein_coding	6	H9_H1	EP1_H1	5.648608136210909	TRUE	NA
ENSG00000164190	ENSG00000164190	-6.580929236696245	8.122441934546178	371.08343331724006	3.554428821608443e-17	1.0377154944685849e-13	NIPBL	protein_coding	5	H9_H1	EP1_H1	12.983921698624973	TRUE	NA
