gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000175467	ENSG00000175467	-10.4907167096016	6.677473031158896	304.7219545460985	2.1633534649786906e-15	3.4450420587301567e-13	SART1	protein_coding	11	EP1_H1	EP1_H2	12.462805471648105	TRUE	SART1
ENSG00000110700	ENSG00000110700	-10.483153101383692	11.136771874036326	271.5801520415577	1.6699575917150896e-15	2.925264713407322e-13	RPS13	protein_coding	11	EP1_H1	EP1_H2	12.533834827574868	TRUE	RPS13
ENSG00000164929	ENSG00000164929	-10.390779707942755	6.477741139480924	38.858032492817685	7.5588962367508296e-6	4.500652120297902e-5	BAALC	protein_coding	8	EP1_H1	EP1_H2	4.346724554729555	TRUE	BAALC
ENSG00000277586	ENSG00000277586	-10.343503968604557	7.3239807158352654	7.333518758104952	0.015337271596291033	0.041281958597453906	NEFL	protein_coding	8	EP1_H1	EP1_H2	1.3842397060541036	TRUE	NEFL
ENSG00000141127	ENSG00000141127	10.305148144667006	8.05870120752192	433.6776121634196	5.041373331484893e-18	7.721308443757826e-15	PRPSAP2	protein_coding	17	EP1_H1	EP1_H2	14.11230909840083	TRUE	PRPSAP2
ENSG00000145824	ENSG00000145824	10.216485185928379	6.759240584216763	17.943710313726793	5.879792018280537e-4	0.0023207822619247444	CXCL14	protein_coding	5	EP1_H1	EP1_H2	2.634365603568389	TRUE	CXCL14
ENSG00000223953	ENSG00000223953	10.214018140450325	5.597460080551599	15.664835219147768	0.0010535633821375967	0.003919148389234292	C1QTNF5	protein_coding	11	EP1_H1	EP1_H2	2.4068082926827574	TRUE	C1QTNF5
ENSG00000118231	ENSG00000118231	10.165511488139517	8.138059965403684	33.91370718433472	1.4088287843379392e-5	7.953095009747882e-5	CRYGD	protein_coding	2	EP1_H1	EP1_H2	4.09946382932107	TRUE	NA
ENSG00000176101	ENSG00000176101	-10.163025754990445	7.95763727036267	191.71692441624447	1.0832087792713358e-13	6.4166391634776575e-12	SSNA1	protein_coding	9	EP1_H1	EP1_H2	11.192692382357038	TRUE	NA
ENSG00000176845	ENSG00000176845	10.070111128395618	5.093617079457452	96.87821420526407	5.06405192479061e-10	7.660362484158646e-9	METRNL	protein_coding	17	EP1_H1	EP1_H2	8.115750679304055	TRUE	NA
ENSG00000180035	ENSG00000180035	9.954180875951852	6.1013676693520615	238.45940270282387	3.485289402905059e-14	2.7625255416600874e-12	ZNF48	protein_coding	16	EP1_H1	EP1_H2	11.558693697903845	TRUE	NA
ENSG00000226742	ENSG00000226742	9.951446815879294	6.105222647245139	206.44312225502475	1.7378632863500936e-13	9.395725674998331e-12	HSBP1L1	protein_coding	18	EP1_H1	EP1_H2	11.02706967171283	TRUE	NA
ENSG00000145423	ENSG00000145423	9.936923789618133	11.201423752738757	17.35986826605533	5.586668755020403e-4	0.0022150673739631597	SFRP2	protein_coding	4	EP1_H1	EP1_H2	2.654613059646136	TRUE	NA
ENSG00000129355	ENSG00000129355	-9.901913526337188	6.338399115184961	101.33901483358316	4.4327486151929e-10	6.8352515398181375e-9	CDKN2D	protein_coding	19	EP1_H1	EP1_H2	8.165245498602392	TRUE	NA
ENSG00000134202	ENSG00000134202	9.901097071508485	7.781131485098257	235.76809676525173	9.249313081014075e-15	1.0165884361545014e-12	GSTM3	protein_coding	1	EP1_H1	EP1_H2	11.9928548347699	TRUE	NA
ENSG00000160284	ENSG00000160284	-9.880382210439688	6.7736204920559135	151.5885631300764	4.998483579559497e-12	1.481404280696503e-10	SPATC1L	protein_coding	21	EP1_H1	EP1_H2	9.829326404736278	TRUE	NA
ENSG00000111640	ENSG00000111640	9.877057508436927	13.965698851004973	331.01129658677627	1.469867935869544e-16	5.4782290707716595e-14	GAPDH	protein_coding	12	EP1_H1	EP1_H2	13.261359811787768	TRUE	NA
ENSG00000156298	ENSG00000156298	9.861729239686198	7.575555430304529	38.60019290236316	5.613585077488448e-6	3.441833034734517e-5	TSPAN7	protein_coding	X	EP1_H1	EP1_H2	4.463210201368203	TRUE	NA
ENSG00000016082	ENSG00000016082	-9.854827719926428	6.23535206306708	16.115740624952505	9.349508202192164e-4	0.0035167561773201657	ISL1	protein_coding	5	EP1_H1	EP1_H2	2.4538577410134885	TRUE	NA
ENSG00000177311	ENSG00000177311	9.828152116547226	5.925099875427776	116.5687700252749	7.823634567825116e-11	1.4994158284966363e-9	ZBTB38	protein_coding	3	EP1_H1	EP1_H2	8.82407790886108	TRUE	NA
ENSG00000148297	ENSG00000148297	9.7809086124943	5.721061366279595	203.06235816674885	2.0859257373786882e-13	1.1039021492949389e-11	MED22	protein_coding	9	EP1_H1	EP1_H2	10.957069421085663	TRUE	NA
ENSG00000172273	ENSG00000172273	-9.745682981195602	6.0617357175175055	315.35132071138514	1.4605369443930216e-15	2.637549036590986e-13	HINFP	protein_coding	11	EP1_H1	EP1_H2	12.578799457334854	TRUE	NA
ENSG00000108561	ENSG00000108561	-9.727102591560856	9.444053595843831	365.32679453942865	4.3191510691091313e-17	2.5219523092528218e-14	C1QBP	protein_coding	17	EP1_H1	EP1_H2	13.598263130302259	TRUE	NA
ENSG00000176018	ENSG00000176018	9.725895063014752	5.717697122761305	253.85720813542093	1.723846582415972e-14	1.686962043808971e-12	LYSMD3	protein_coding	5	EP1_H1	EP1_H2	11.772894688809666	TRUE	NA
ENSG00000166508	ENSG00000166508	9.692855121336281	8.42656115822561	102.39282843803676	8.997990928733194e-10	1.271111347569511e-8	MCM7	protein_coding	7	EP1_H1	EP1_H2	7.895816404192711	TRUE	NA
ENSG00000059573	ENSG00000059573	-9.691474149386067	7.466827006869491	283.87631900716957	9.727251961471925e-16	2.0046149718718085e-13	ALDH18A1	protein_coding	10	EP1_H1	EP1_H2	12.697969030350055	TRUE	NA
ENSG00000196136	ENSG00000196136	-9.690645572968316	5.021492428817148	8.771214121828294	0.008958389908603754	0.0258098875047717	SERPINA3	protein_coding	14	EP1_H1	EP1_H2	1.5882138883721855	TRUE	NA
ENSG00000198105	ENSG00000198105	9.59884066767866	5.697332774857582	85.68389957302078	2.0690589927138763e-9	2.6669393948027205e-8	ZNF248	protein_coding	10	EP1_H1	EP1_H2	7.57398685337717	TRUE	NA
ENSG00000163626	ENSG00000163626	9.593377146265107	5.865601878950102	168.47062512726345	1.6073827842176366e-12	5.6881867133616856e-11	COX18	protein_coding	4	EP1_H1	EP1_H2	10.245026156432333	TRUE	NA
ENSG00000250349	ENSG00000250349	9.567777859020834	5.870319827655189	31.042957863367196	2.787028240068286e-5	1.4843531067581687e-4		protein_coding	X	EP1_H1	EP1_H2	3.8284627742086306	TRUE	NA
ENSG00000273047	ENSG00000273047	9.562602622723599	5.7449940680845915	41.705841775047865	3.2640720983616064e-6	2.08674273529198e-5		protein_coding	20	EP1_H1	EP1_H2	4.680531089760636	TRUE	NA
ENSG00000139636	ENSG00000139636	-9.552386428312067	6.179201738757579	85.29390797706183	2.717178394927557e-9	3.414405591387806e-8	LMBR1L	protein_coding	12	EP1_H1	EP1_H2	7.466684891059841	TRUE	NA
ENSG00000198715	ENSG00000198715	9.50411495284483	5.589991030365779	89.62054399107083	1.0901484468948843e-9	1.5095755212851928e-8	GLMP	protein_coding	1	EP1_H1	EP1_H2	7.821145155143707	TRUE	NA
ENSG00000140988	ENSG00000140988	9.472541754909825	11.720186528570526	317.73379395672856	2.437478537516417e-16	7.763147553031832e-14	RPS2	protein_coding	16	EP1_H1	EP1_H2	13.109962159185223	TRUE	NA
ENSG00000085644	ENSG00000085644	-9.463711978573285	5.555003236755244	210.08655895295627	1.431748574264315e-13	8.09030315335097e-12	ZNF213	protein_coding	16	EP1_H1	EP1_H2	11.092035204548324	TRUE	NA
ENSG00000169926	ENSG00000169926	9.429362272627985	5.5368551182685435	105.01288684314065	2.2614274383101826e-10	3.787134267388094e-9	KLF13	protein_coding	15	EP1_H1	EP1_H2	8.421689297321196	TRUE	NA
ENSG00000180354	ENSG00000180354	9.422230734779077	5.446895671694481	151.50635370515158	5.0275007032661115e-12	1.4851050559715426e-10	MTURN	protein_coding	7	EP1_H1	EP1_H2	9.828242823373749	TRUE	NA
ENSG00000184232	ENSG00000184232	9.419953194642225	7.707719530281611	19.009515235824594	3.590428639300178e-4	0.001488956876766601	OAF	protein_coding	11	EP1_H1	EP1_H2	2.827117880121234	TRUE	NA
ENSG00000178074	ENSG00000178074	-9.418917464180904	5.545872926611725	181.6818548829681	7.077438130352832e-13	2.9588420937802045e-11	C2orf69	protein_coding	2	EP1_H1	EP1_H2	10.528878211463159	TRUE	NA
ENSG00000014164	ENSG00000014164	-9.416086122699657	5.453472465477942	166.42497483654782	1.8342724275621728e-12	6.451998014780438e-11	ZC3H3	protein_coding	8	EP1_H1	EP1_H2	10.190305774911414	TRUE	NA
ENSG00000123136	ENSG00000123136	-9.35743418476297	5.640523211526354	185.08468341866242	5.778738651304471e-13	2.5169038004558928e-11	DDX39A	protein_coding	19	EP1_H1	EP1_H2	10.599133383470145	TRUE	NA
ENSG00000198551	ENSG00000198551	9.343362719652431	7.056704528401956	235.5445570670096	9.355416120743643e-15	1.0178808955718409e-12	ZNF627	protein_coding	19	EP1_H1	EP1_H2	11.992303036755754	TRUE	NA
ENSG00000170464	ENSG00000170464	9.328392302422666	7.103047517825133	281.18804017467534	1.0926942141482296e-15	2.1267471721371708e-13	DNAJC18	protein_coding	5	EP1_H1	EP1_H2	12.672284135989166	TRUE	NA
ENSG00000165512	ENSG00000165512	9.327299368950817	6.865884596043009	105.00797342051726	3.0438349345656545e-10	4.896130077941833e-9	ZNF22	protein_coding	10	EP1_H1	EP1_H2	8.310147052590043	TRUE	NA
ENSG00000131143	ENSG00000131143	-9.32407829486889	5.556596809117083	138.44573744454925	1.3077405859119044e-11	3.3214177427418065e-10	COX4I1	protein_coding	16	EP1_H1	EP1_H2	9.47867649869908	TRUE	NA
ENSG00000174799	ENSG00000174799	9.287060263979258	5.175616577402357	54.52756158531822	2.0357514426632687e-7	1.6989165326885412e-6	CEP135	protein_coding	4	EP1_H1	EP1_H2	5.769827957377707	TRUE	NA
ENSG00000043514	ENSG00000043514	9.250667434073037	6.64603083621023	257.33455934279436	3.2143520314551473e-15	4.55586900767589e-13	TRIT1	protein_coding	1	EP1_H1	EP1_H2	12.341428771436963	TRUE	NA
ENSG00000250479	ENSG00000250479	9.200841385439855	7.068361803547169	171.36205993347414	4.019116084406311e-13	1.8976511172653733e-11	CHCHD10	protein_coding	22	EP1_H1	EP1_H2	10.721783629513514	TRUE	NA
ENSG00000186376	ENSG00000186376	9.192709316352701	5.204558906988087	129.620648193484	2.6090113505939045e-11	5.829343345453243e-10	ZNF75D	protein_coding	X	EP1_H1	EP1_H2	9.23438036419603	TRUE	NA
ENSG00000064655	ENSG00000064655	-9.181392844862396	5.945333591086552	29.020009369367422	4.0012215301273435e-5	2.0523981711051441e-4	EYA2	protein_coding	20	EP1_H1	EP1_H2	3.6877383810168953	TRUE	NA
ENSG00000267740	ENSG00000267740	-9.176402819802647	4.951474199958787	132.68743637276913	2.0432532138085084e-11	4.785971385708314e-10		protein_coding	19	EP1_H1	EP1_H2	9.32002990226795	TRUE	NA
ENSG00000171729	ENSG00000171729	-9.148861898169866	5.014901815963369	56.72054490377153	1.0369446864842163e-7	9.187739035480029e-7	TMEM51	protein_coding	1	EP1_H1	EP1_H2	6.036791348812291	TRUE	NA
ENSG00000117480	ENSG00000117480	9.12612790347891	5.09452623291329	108.14663412009628	1.6803378273005109e-10	2.899948543923453e-9	FAAH	protein_coding	1	EP1_H1	EP1_H2	8.537609708062549	TRUE	NA
ENSG00000168874	ENSG00000168874	-9.122096075459892	4.799234830298164	27.691854995993594	4.307466350535223e-5	2.1913819303636837e-4	ATOH8	protein_coding	2	EP1_H1	EP1_H2	3.659281923765617	TRUE	NA
ENSG00000014824	ENSG00000014824	-9.121272374927074	8.068355896836492	335.3202560340143	1.2524079540238816e-16	4.8752066956969626e-14	SLC30A9	protein_coding	4	EP1_H1	EP1_H2	13.312006966653104	TRUE	NA
ENSG00000170779	ENSG00000170779	9.118963850549875	6.567360095195	44.82034542394631	1.6347402899358623e-6	1.1150991300158294e-5	CDCA4	protein_coding	14	EP1_H1	EP1_H2	4.952686523014736	TRUE	NA
ENSG00000051009	ENSG00000051009	-9.105508148545654	5.186919797917658	106.14817822685843	2.0290533241391908e-10	3.4143061555183675e-9	FHIP1B	protein_coding	11	EP1_H1	EP1_H2	8.46669753896504	TRUE	NA
ENSG00000120265	ENSG00000120265	-9.094882893577163	8.515502720790435	223.22270903779446	1.7819193842551713e-14	1.7056766040435974e-12	PCMT1	protein_coding	6	EP1_H1	EP1_H2	11.76810330751378	TRUE	NA
ENSG00000129197	ENSG00000129197	-9.08696310074434	9.876767614949982	367.6838643824539	3.9865509847317373e-17	2.408014262053305e-14	RPAIN	protein_coding	17	EP1_H1	EP1_H2	13.618340945191328	TRUE	NA
ENSG00000137463	ENSG00000137463	9.072960816758386	9.29292552509048	101.69102728811245	9.627745923328705e-10	1.3535250829771184e-8	MGARP	protein_coding	4	EP1_H1	EP1_H2	7.868533691649946	TRUE	NA
ENSG00000177156	ENSG00000177156	9.06836123500612	8.528016609059291	208.90216554006426	3.9270708516637494e-14	2.977943727644757e-12	TALDO1	protein_coding	11	EP1_H1	EP1_H2	11.526083513099714	TRUE	NA
ENSG00000067836	ENSG00000067836	9.065855116486143	7.677142836008161	167.1014629844827	5.712827288216278e-13	2.4955510126604623e-11	ROGDI	protein_coding	16	EP1_H1	EP1_H2	10.602833548101803	TRUE	NA
ENSG00000145632	ENSG00000145632	-9.052018021462523	8.28723873368342	31.32874852045423	2.180776244035941e-5	1.1871973275623907e-4	PLK2	protein_coding	5	EP1_H1	EP1_H2	3.9254770896814675	TRUE	NA
ENSG00000188186	ENSG00000188186	-9.040249320786181	8.504512062526231	432.0254353749359	5.289473158936685e-18	7.721308443757826e-15	LAMTOR4	protein_coding	7	EP1_H1	EP1_H2	14.11230909840083	TRUE	NA
ENSG00000008988	ENSG00000008988	-9.039376733976686	12.339280934495513	170.49203666158976	6.827875540957146e-13	2.8820215867697908e-11	RPS20	protein_coding	8	EP1_H1	EP1_H2	10.540302770579666	TRUE	NA
ENSG00000099219	ENSG00000099219	-9.031539054521467	5.599825726881246	85.94697210857115	1.6379000152368326e-9	2.1735677702199693e-8	ERMP1	protein_coding	9	EP1_H1	EP1_H2	7.662826814284403	TRUE	NA
ENSG00000125871	ENSG00000125871	-9.02063844071631	6.778917172078321	110.31858215651005	1.1366593712538274e-10	2.0654421375781424e-9	MGME1	protein_coding	20	EP1_H1	EP1_H2	8.6849869670793165	TRUE	NA
ENSG00000259494	ENSG00000259494	-9.010140073641667	6.770953361322175	244.02732241979885	6.109355716039497e-15	7.329971512182457e-13	MRPL46	protein_coding	15	EP1_H1	EP1_H2	12.13489771323418	TRUE	NA
ENSG00000113013	ENSG00000113013	-8.98665878809794	9.011487134808478	230.53277663202337	1.2113000755643111e-14	1.2705594864467088e-12	HSPA9	protein_coding	5	EP1_H1	EP1_H2	11.896004996862516	TRUE	NA
ENSG00000169314	ENSG00000169314	8.968726299708708	6.878004965927808	159.40442431526367	9.263696724199613e-13	3.6713161881856253e-11	C22orf15	protein_coding	22	EP1_H1	EP1_H2	10.435178210736854	TRUE	NA
ENSG00000064652	ENSG00000064652	-8.964521226515096	5.27961225741937	162.64517547923495	2.349983492386116e-12	7.946845721260153e-11	SNX24	protein_coding	5	EP1_H1	EP1_H2	10.099805218222036	TRUE	NA
ENSG00000254402	ENSG00000254402	8.941425809700677	5.096675097584819	144.07955335159284	8.579673801260961e-12	2.337327309124234e-10	LRRC24	protein_coding	8	EP1_H1	EP1_H2	9.6312804666436591	TRUE	NA
ENSG00000140395	ENSG00000140395	-8.9255613112454	7.852852601704419	130.45051321067365	2.3361617910727344e-11	5.335403662871068e-10	SKIC8	protein_coding	15	EP1_H1	EP1_H2	9.272832717396852	TRUE	NA
ENSG00000287080	ENSG00000287080	-8.92428657554218	4.580232751919554	13.300353137948315	0.0019585134858388846	0.006807000145126933	H3C3	protein_coding	6	EP1_H1	EP1_H2	2.167044240136135	TRUE	NA
ENSG00000241837	ENSG00000241837	8.918333966939699	10.035404962696472	362.137265939944	4.81754637904937e-17	2.5229996701375768e-14	ATP5PO	protein_coding	21	EP1_H1	EP1_H2	13.59808280626302	TRUE	NA
ENSG00000113140	ENSG00000113140	8.90311879217324	10.245524121911485	26.971266105627205	5.5380152879789274e-5	2.7403789208905896e-4	SPARC	protein_coding	5	EP1_H1	EP1_H2	3.5621893817511467	TRUE	NA
ENSG00000241127	ENSG00000241127	8.897749713976715	7.118614470819632	179.96692353976712	2.2727111731599e-13	1.1743681893876686e-11	YAE1	protein_coding	7	EP1_H1	EP1_H2	10.930195721188655	TRUE	NA
ENSG00000137876	ENSG00000137876	8.889516106824647	8.704606153544624	345.5109570259134	8.640721796098001e-17	3.691695700054846e-14	RSL24D1	protein_coding	15	EP1_H1	EP1_H2	13.432774104296602	TRUE	NA
ENSG00000100554	ENSG00000100554	-8.87367697209652	7.330007428847573	136.88001493165615	8.008219221699257e-12	2.2196198751029412e-10	ATP6V1D	protein_coding	14	EP1_H1	EP1_H2	9.653721395045073	TRUE	NA
ENSG00000204618	ENSG00000204618	8.873225728726128	7.201943283004355	245.43038949132054	5.700948908973675e-15	6.934966808228602e-13	RNF39	protein_coding	6	EP1_H1	EP1_H2	12.158955613183005	TRUE	NA
ENSG00000131435	ENSG00000131435	8.862356094694489	7.191961856084697	79.7302830018661	9.285849100063802e-9	1.0207360662327733e-7	PDLIM4	protein_coding	5	EP1_H1	EP1_H2	6.991086539790487	TRUE	NA
ENSG00000181830	ENSG00000181830	8.856546085504064	5.096466231840926	163.64843011655634	2.1993443492632986e-12	7.480760187581593e-11	SLC35C1	protein_coding	11	EP1_H1	EP1_H2	10.126054267309762	TRUE	NA
ENSG00000160818	ENSG00000160818	8.85553415545328	6.18360560058909	193.1514813081591	9.92242955032626e-14	6.04170717206583e-12	GPATCH4	protein_coding	1	EP1_H1	EP1_H2	11.218840327827687	TRUE	NA
ENSG00000089006	ENSG00000089006	-8.85466409006272	7.514360053163481	260.90163027017076	2.7199520689017466e-15	4.0377457958433807e-13	SNX5	protein_coding	20	EP1_H1	EP1_H2	12.393861026387334	TRUE	NA
ENSG00000163516	ENSG00000163516	8.811769461953975	6.720391415629069	178.213001836519	2.5477523100047597e-13	1.2935935424450254e-11	ANKZF1	protein_coding	2	EP1_H1	EP1_H2	10.888202161072815	TRUE	NA
ENSG00000106397	ENSG00000106397	-8.796816874358143	5.116169831965351	88.36507163521742	1.2509883451404201e-9	1.7146762787030313e-8	PLOD3	protein_coding	7	EP1_H1	EP1_H2	7.765817860252961	TRUE	NA
ENSG00000169598	ENSG00000169598	8.763146090563943	4.830801431239664	188.57772513212433	4.709093646873407e-13	2.1594029689078918e-11	DFFB	protein_coding	1	EP1_H1	EP1_H2	10.665666305862663	TRUE	NA
ENSG00000178695	ENSG00000178695	8.75509542743527	4.356800837310835	41.58948454022453	1.3474535432574679e-6	9.355269011986153e-6	KCTD12	protein_coding	13	EP1_H1	EP1_H2	5.02894371978969	TRUE	NA
ENSG00000146242	ENSG00000146242	8.748568681864393	6.187034589078095	35.13451509124253	9.001161579752878e-6	5.2698311294295174e-5	TPBG	protein_coding	6	EP1_H1	EP1_H2	4.278203301434888	TRUE	NA
ENSG00000167333	ENSG00000167333	8.746672311324383	5.146060852284894	185.53988831038927	5.625542036263265e-13	2.4697398458452036e-11	TRIM68	protein_coding	11	EP1_H1	EP1_H2	10.60734879146273	TRUE	NA
ENSG00000138279	ENSG00000138279	-8.74041504754506	6.429313779633224	144.72544796639357	2.7892743133933486e-12	9.132657597703043e-11	ANXA7	protein_coding	10	EP1_H1	EP1_H2	10.039402824648787	TRUE	NA
ENSG00000111229	ENSG00000111229	-8.721468343410386	9.287896818009852	241.47995034714523	6.933494601518473e-15	7.990396377289414e-13	ARPC3	protein_coding	12	EP1_H1	EP1_H2	12.097431676230475	TRUE	NA
ENSG00000267855	ENSG00000267855	8.71230485931701	9.304425258232893	321.0097067165645	2.1476561378805843e-16	6.966757882824852e-14	NDUFA7	protein_coding	19	EP1_H1	EP1_H2	13.15696928232897	TRUE	NA
ENSG00000117592	ENSG00000117592	-8.706561249872252	8.470404946002274	129.66354596719358	3.0333192949856584e-11	6.658477956173406e-10	PRDX6	protein_coding	1	EP1_H1	EP1_H2	9.17662503370946	TRUE	NA
ENSG00000103549	ENSG00000103549	-8.706245989574127	6.630217497388158	269.96468964179473	1.7958156452647185e-15	3.0247406402021226e-13	RNF40	protein_coding	16	EP1_H1	EP1_H2	12.519311858485253	TRUE	NA
ENSG00000169660	ENSG00000169660	8.70011062077948	4.81359284671579	69.53362609756287	1.2152863877650729e-8	1.3076272515037333e-7	HEXD	protein_coding	17	EP1_H1	EP1_H2	6.883516037117082	TRUE	NA
ENSG00000107317	ENSG00000107317	-8.699927042729255	8.927753236469478	9.700893727895771	0.00590154539665911	0.018019412709304104	PTGDS	protein_coding	9	EP1_H1	EP1_H2	1.744259367700179	TRUE	NA
ENSG00000284341	ENSG00000284341	-8.699451078525744	8.926887463442645	9.6946668783012	0.005914547586357464	0.01804967422826197		protein_coding	9	EP1_H1	EP1_H2	1.7435306321043036	TRUE	NA
ENSG00000117122	ENSG00000117122	8.694161704987685	8.723659757709902	64.3551541036813	1.0035794875267267e-7	8.918627682875984e-7	MFAP2	protein_coding	1	EP1_H1	EP1_H2	6.04970196575894	TRUE	NA
ENSG00000189057	ENSG00000189057	8.682140519298024	4.3159501685534085	18.239753487275124	4.40149574835686e-4	0.001789301485819613	FAM111B	protein_coding	11	EP1_H1	EP1_H2	2.747316477433481	TRUE	NA
ENSG00000132330	ENSG00000132330	-8.674954685826057	4.700930544688622	98.84075575376016	4.148662993241118e-10	6.448281246903697e-9	SCLY	protein_coding	2	EP1_H1	EP1_H2	8.190556028691399	TRUE	NA
ENSG00000284844	ENSG00000284844	8.671458175803659	6.9294751864816675	146.56624304151464	2.4168071024221997e-12	8.106127036947636e-11	TOMT	protein_coding	11	EP1_H1	EP1_H2	10.091186594399774	TRUE	NA
ENSG00000103769	ENSG00000103769	-8.669212547169893	7.254142343397908	177.26659574491825	2.7108520981737736e-13	1.3606302637166186e-11	RAB11A	protein_coding	15	EP1_H1	EP1_H2	10.866259873505571	TRUE	NA
ENSG00000184164	ENSG00000184164	-8.667887181718969	6.323875857048848	128.8326124690365	1.0298274111292933e-11	2.7457361888511156e-10	CRELD2	protein_coding	22	EP1_H1	EP1_H2	9.56134119223768	TRUE	NA
ENSG00000130770	ENSG00000130770	8.648290980434224	9.406280147238625	399.7524169202828	1.4021645952529915e-17	1.188345779142858e-14	ATP5IF1	protein_coding	1	EP1_H1	EP1_H2	13.925057172045303	TRUE	NA
ENSG00000121350	ENSG00000121350	8.64078622436114	6.34222804825201	223.6514934019255	1.7414855158218766e-14	1.693543071483826e-12	PYROXD1	protein_coding	12	EP1_H1	EP1_H2	11.77120375356917	TRUE	NA
ENSG00000111906	ENSG00000111906	-8.614193140216143	4.577086457710556	132.67764343014568	2.0448329432637735e-11	4.785971385708314e-10	HDDC2	protein_coding	6	EP1_H1	EP1_H2	9.32002990226795	TRUE	NA
ENSG00000175606	ENSG00000175606	8.611689575509942	7.015420398303076	256.26403954711094	3.3809574197607954e-15	4.700335803329353e-13	TMEM70	protein_coding	8	EP1_H1	EP1_H2	12.327871113910383	TRUE	NA
ENSG00000184302	ENSG00000184302	-8.60199209427312	9.695655946853224	180.19890225476107	2.238793473444242e-13	1.1602646530864729e-11	SIX6	protein_coding	14	EP1_H1	EP1_H2	10.935442938130295	TRUE	NA
ENSG00000116199	ENSG00000116199	-8.595679179062374	7.244083984749703	455.86413061119646	2.687992329685116e-18	7.426185017766369e-15	FAM20B	protein_coding	1	EP1_H1	EP1_H2	14.1292342348575	TRUE	NA
ENSG00000108179	ENSG00000108179	-8.57531956147922	6.2986922978660065	115.71777444933694	3.3635192649675236e-11	7.185215483467819e-10	PPIF	protein_coding	10	EP1_H1	EP1_H2	9.143560202912118	TRUE	NA
ENSG00000152193	ENSG00000152193	-8.570887797528162	6.364663226189531	172.9607106859383	3.608480633330455e-13	1.736531737748615e-11	OBI1	protein_coding	13	EP1_H1	EP1_H2	10.760317274891005	TRUE	NA
ENSG00000107882	ENSG00000107882	8.570080976541453	4.7347722231247795	122.3151376169051	4.766199500925616e-11	9.723298076388205e-10	SUFU	protein_coding	10	EP1_H1	EP1_H2	9.012186400358761	TRUE	NA
