isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype
ENST00000290341	-3.13007619851968	7.38096370504188	163.964957462099	3.34131922975365e-08	1.77490877484514e-05	ENSG00000159217	IGF2BP1	protein_coding
ENST00000614066	6.28381505999661	5.72457543041608	161.53805328718	3.62409288480229e-08	1.82180230989425e-05	ENSG00000112041	TULP1	protein_coding
transcript18412	6.59701322098865	5.46295566391966	161.26009200027	3.65823757006877e-08	1.82180230989425e-05	NA	NA	NA
ENST00000224356	6.27558778932261	7.15839324472226	172.612461303457	4.71520246664511e-08	2.27701413661989e-05	ENSG00000095596	CYP26A1	protein_coding
ENST00000645284	3.99541672837679	5.25647458948391	152.741781743833	4.91338273863086e-08	2.30293139184769e-05	ENSG00000187017	ESPN	protein_coding
ENST00000453788	4.08670759876906	5.94332489723061	149.946584198032	5.43097466587376e-08	2.47280035072469e-05	ENSG00000109971	HSPA8	protein_coding
ENST00000391997	6.97540305588204	8.28549727022128	186.113890290159	5.92156537197767e-08	2.48331752020621e-05	ENSG00000116703	PDC	protein_coding
ENST00000540458	5.30207908023613	8.52303643978805	167.390297031332	5.8121878848565e-08	2.48331752020621e-05	ENSG00000111664	GNB3	retained_intron
transcript36734	10.5670843881086	6.48693865507785	198.152314795548	5.82753784109242e-08	2.48331752020621e-05	NA	NA	NA
ENST00000650932	-4.6814302111843	4.38709927023951	146.75922314907	6.10114166741872e-08	2.49302034902525e-05	ENSG00000276043	UHRF1	protein_coding
ENST00000436393	7.21749378386282	7.28813205394786	179.454093760537	6.96708006942317e-08	2.77568469965819e-05	ENSG00000176406	RIMS2	protein_coding
ENST00000221485	4.70664644303646	5.22545919887402	140.90844942003	7.60138396214415e-08	2.95452816635925e-05	ENSG00000104888	SLC17A7	protein_coding
ENST00000300406	8.04092502757878	5.79166437595504	143.32394857866	8.46798380809182e-08	3.13827418525003e-05	ENSG00000167083	GNGT2	protein_coding
transcript21382	-3.33178906900412	6.31992268287776	138.653424039058	8.29241844807144e-08	3.13827418525003e-05	NA	NA	NA
transcript194145	2.97892575498335	6.29916596424106	136.492339729943	9.0247463123002e-08	3.26859902801854e-05	NA	NA	NA
ENST00000341023	-4.32249916592447	5.3055035144719	135.25600156475	9.47774614850402e-08	3.35638583605689e-05	ENSG00000196866	H2AC7	protein_coding
ENST00000317735	6.51738165525868	3.87338515877291	133.752090001598	1.00652094586288e-07	3.41274846665337e-05	ENSG00000180245	RRH	protein_coding
ENST00000520527	5.62192173457779	5.50776781270695	135.983724916284	1.00541364388632e-07	3.41274846665337e-05	ENSG00000076554	TPD52	protein_coding
ENST00000254854	7.29828632681366	5.18412564496393	128.687043698144	1.37820825538146e-07	3.68518748001047e-05	ENSG00000132518	GUCY2D	protein_coding
ENST00000375980	-2.79654163504953	6.45080468134114	131.249273414088	1.11403069474099e-07	3.68518748001047e-05	ENSG00000142634	EFHD2	protein_coding
ENST00000395479	6.04298167169369	5.20508778636494	129.631415370202	1.28035022914429e-07	3.68518748001047e-05	ENSG00000115255	REEP6	protein_coding
ENST00000411630	-2.2542882436769	7.506400452279	126.443596236284	1.3606554115025e-07	3.68518748001047e-05	ENSG00000226950	DANCR	lncRNA
ENST00000423266	4.43259887423421	6.20771623752872	130.585967504461	1.27999627834049e-07	3.68518748001047e-05	ENSG00000166925	TSC22D4	protein_coding
ENST00000555978	9.13397064328233	4.7205107776806	150.275204083739	1.33656195280781e-07	3.68518748001047e-05	ENSG00000173976	RAX2	protein_coding
ENST00000559786	-6.22720044821259	5.24773657810625	133.686122611579	1.21191861892136e-07	3.68518748001047e-05	ENSG00000259436	POU2F2-AS2	lncRNA
ENST00000592535	3.73418616797712	5.18416488785295	127.632198883895	1.29415668903057e-07	3.68518748001047e-05	ENSG00000130208	APOC1	protein_coding
ENST00000597629	3.91167743214168	5.62844127685767	127.634589417237	1.29402683771977e-07	3.68518748001047e-05	ENSG00000128016	ZFP36	protein_coding
ENST00000614378	-4.99829447684714	5.41359295798274	127.400783402828	1.38749528614852e-07	3.68518748001047e-05	ENSG00000273983	H3C8	protein_coding
ENST00000619466	-4.86048616383943	4.87529854811434	127.783374373253	1.28597496744097e-07	3.68518748001047e-05	ENSG00000275713	H2BC9	protein_coding
ENST00000663595	-3.12023661588609	6.37769231275724	128.75476905253	1.23482554597363e-07	3.68518748001047e-05	ENSG00000175567	UCP2	protein_coding
transcript76347	5.95174862704459	6.01047820092978	136.568755893744	1.35788102571097e-07	3.68518748001047e-05	NA	NA	NA
ENST00000359303	-4.64986254530116	5.76416666192622	127.734700621017	1.43244855444443e-07	3.70505961292391e-05	ENSG00000197153	H3C12	protein_coding
ENST00000623527	7.1012062880607	5.82195734346682	135.723077370748	1.46472612709718e-07	3.70505961292391e-05	ENSG00000148600	CDHR1	protein_coding
transcript249573	4.09469996516371	5.01112355686402	124.965196359585	1.44903868802972e-07	3.70505961292391e-05	NA	NA	NA
ENST00000299721	8.73580092027926	6.89342150269512	158.779381671472	1.49807567891301e-07	3.73020844049339e-05	ENSG00000166569	CPLX4	protein_coding
ENST00000315579	-2.51786354513668	6.715285530381	123.250987803753	1.56008007213492e-07	3.76688424690031e-05	ENSG00000010292	NCAPD2	protein_coding
ENST00000682330	4.09107579196652	4.94511168465569	123.264673877445	1.5591548424867e-07	3.76688424690031e-05	ENSG00000047617	ANO2	protein_coding
ENST00000252486	2.65871925722893	8.63673339438128	122.50825056006	1.61127113038235e-07	3.83242040802585e-05	ENSG00000130203	APOE	protein_coding
transcript38251	8.07323187433164	5.89860261801147	138.702981202924	1.65788899139922e-07	3.885311612785e-05	NA	NA	NA
ENST00000265036	-3.62176163335489	5.96440624517254	119.96530768015	1.80208370423343e-07	4.102572272952e-05	ENSG00000035499	DEPDC1B	protein_coding
ENST00000282397	6.97983493528363	6.33253424676812	139.51614719814	1.78102898335804e-07	4.102572272952e-05	ENSG00000102755	FLT1	protein_coding
ENST00000592299	-3.85826312442438	3.79844210712406	119.615187535632	1.83037995661668e-07	4.10830070262584e-05	ENSG00000176170	SPHK1	protein_coding
ENST00000369583	3.75968619596282	5.37916984718412	116.915622456356	2.06695567368245e-07	4.27779293711733e-05	ENSG00000138166	DUSP5	protein_coding
ENST00000615868	-4.34535520943009	4.81193637160112	117.854267691562	1.98084423630424e-07	4.27779293711733e-05	ENSG00000278463	H2AC4	protein_coding
transcript129410	3.30185952847514	5.76878154186188	117.485154578717	2.01419529282089e-07	4.27779293711733e-05	NA	NA	NA
transcript259783	7.25345916019835	5.59689640970637	126.644761090586	2.00491953090168e-07	4.27779293711733e-05	NA	NA	NA
transcript43169	8.44872112948041	5.63341596584352	136.135070158516	2.05334091491416e-07	4.27779293711733e-05	NA	NA	NA
transcript7889	5.21252399338344	5.48887234743303	120.538743968531	1.95553174360471e-07	4.27779293711733e-05	NA	NA	NA
transcript35479	-3.22102667968567	6.36777036621723	116.220507093952	2.13356093860481e-07	4.35902911764183e-05	NA	NA	NA
transcript101511	4.6684836883898	9.89470364882975	133.997799151957	2.2519754209248e-07	4.54271902631108e-05	NA	NA	NA
ENST00000616182	-5.52942901822832	4.27838413474748	114.232946966377	2.33835029203679e-07	4.65799378173729e-05	ENSG00000274641	H2BC17	protein_coding
ENST00000395321	5.50071155167874	5.69174949117408	121.188872623956	2.51446953605698e-07	4.94698599093876e-05	ENSG00000109107	ALDOC	protein_coding
ENST00000220676	9.54763930834895	6.06166319502552	141.048948262705	2.64644770505904e-07	5.08117959371336e-05	ENSG00000104237	RP1	protein_coding
ENST00000230361	7.93200944873392	6.9091269458688	150.777351348657	2.64188336756427e-07	5.08117959371336e-05	ENSG00000112599	GUCA1B	protein_coding
ENST00000323224	-2.43735142158451	7.31955200183376	111.20398235124	2.69653209303153e-07	5.11570659935124e-05	ENSG00000176890	TYMS	protein_coding
ENST00000331380	-2.91875595793268	5.32644212459314	109.999596576999	2.85657468398491e-07	5.35557343105689e-05	ENSG00000184260	H2AC20	protein_coding
ENST00000372017	-4.06106396845116	6.23207541149014	113.689441011235	2.89946379853692e-07	5.37277384807958e-05	ENSG00000173267	SNCG	protein_coding
ENST00000266674	-6.38438094287345	3.9682740007404	108.395330741398	3.0873831375094e-07	5.65523421601722e-05	ENSG00000139292	LGR5	protein_coding
ENST00000244534	-3.05929718810094	5.36163007151199	106.938496740604	3.31612422226854e-07	5.68233931248081e-05	ENSG00000124575	H1-3	protein_coding
ENST00000302625	2.85952079003143	6.50576669808398	107.256453831094	3.26455128477205e-07	5.68233931248081e-05	ENSG00000171450	CDK5R2	protein_coding
ENST00000303887	-3.75421318145662	4.91242884115305	107.25667746602	3.26451534331851e-07	5.68233931248081e-05	ENSG00000166508	MCM7	protein_coding
ENST00000401473	-2.99007081340287	6.14483467728867	107.421104632955	3.23821456144087e-07	5.68233931248081e-05	ENSG00000137309	HMGA1	protein_coding
ENST00000449428	2.40459663569124	7.34494039989841	107.033455120117	3.30062249349807e-07	5.68233931248081e-05	ENSG00000182534	MXRA7	protein_coding
ENST00000613376	3.14194602998009	7.998899220187	109.101600880716	3.14357618306766e-07	5.68233931248081e-05	ENSG00000251562	MALAT1	lncRNA
ENST00000619701	4.98644054557389	4.93465384558605	106.555498884818	3.37952035050921e-07	5.72936556443775e-05	ENSG00000172350	ABCG4	protein_coding
ENST00000216392	3.15762692234368	5.72099199529135	105.692418404835	3.52766508848189e-07	5.76563965048706e-05	ENSG00000100504	PYGL	protein_coding
ENST00000294312	-5.49745835889594	5.94568777170654	113.357206264164	3.54004600823553e-07	5.76563965048706e-05	ENSG00000162344	FGF19	protein_coding
ENST00000356950	-3.85523230803361	4.99511921034064	105.987666370119	3.47614580967436e-07	5.76563965048706e-05	ENSG00000197903	H2BC12	protein_coding
transcript20008	8.03609562867722	5.60063026150793	119.216201316308	3.54563683325635e-07	5.76563965048706e-05	NA	NA	NA
transcript173700	6.33422674471575	4.06314268739118	104.007246934597	3.83944973041179e-07	6.11854709038422e-05	NA	NA	NA
transcript86247	3.11847227942726	5.07777113247939	104.150139098517	3.81179216458872e-07	6.11854709038422e-05	NA	NA	NA
ENST00000610745	-3.95555526736777	5.36423159768182	105.553677387917	3.90859555167851e-07	6.16706719916325e-05	ENSG00000138061	CYP1B1	protein_coding
ENST00000377777	-3.60288799087108	4.78270477377636	103.157394675956	4.00888935732755e-07	6.26330007827175e-05	ENSG00000158373	H2BC5	protein_coding
ENST00000585124	-4.58150617122141	5.25161916957002	105.896111509149	4.14179999728522e-07	6.40812861715896e-05	ENSG00000178999	AURKB	protein_coding
ENST00000322263	5.33788619573276	3.96485194379492	101.914942692019	4.27264673317013e-07	6.54700945574992e-05	ENSG00000112041	TULP1	protein_coding
ENST00000577541	-3.41954796828418	6.75723444634078	101.629961646521	4.37064806234715e-07	6.63339500205373e-05	ENSG00000131747	TOP2A	protein_coding
ENST00000613174	-4.87552288229818	4.50161812603164	101.144571755224	4.44640708987663e-07	6.68471164002585e-05	ENSG00000276903	H2AC16	protein_coding
ENST00000310027	7.10926810991454	3.92417024425989	100.218425152641	4.66638784513863e-07	6.82234465138801e-05	ENSG00000125462	MIR9-1HG	lncRNA
ENST00000312655	3.14271100608417	5.27933984886881	100.493977299053	4.59963091951828e-07	6.82234465138801e-05	ENSG00000175155	YPEL2	protein_coding
transcript254630	-7.54323035995411	3.87073152806645	116.888864139421	4.62757785602362e-07	6.82234465138801e-05	NA	NA	NA
transcript129836	3.08849102013635	5.08790333491766	99.7542783696042	4.78142082000146e-07	6.92697474432212e-05	NA	NA	NA
ENST00000310955	-3.56404309377687	5.51708550835649	99.3830089690975	4.87583336994361e-07	7.00011536787581e-05	ENSG00000117399	CDC20	protein_coding
ENST00000484980	6.09822865251456	4.1041149309407	98.5105617626567	5.10642949246603e-07	7.18404133723995e-05	ENSG00000109103	UNC119	protein_coding
transcript242562	6.52652078965816	3.69171023626668	98.4874403528427	5.11271248390587e-07	7.18404133723995e-05	NA	NA	NA
transcript60126	8.26898785834083	4.85963096013829	109.435147458097	5.13918619757376e-07	7.18404133723995e-05	NA	NA	NA
ENST00000263734	5.97088854826351	5.00582645509396	105.907722777051	5.1997308648578e-07	7.20547052716295e-05	ENSG00000116016	EPAS1	protein_coding
ENST00000358410	-3.23006439336084	4.17785956325024	97.5199631440537	5.38392593734502e-07	7.35277972511391e-05	ENSG00000138346	DNA2	protein_coding
ENST00000556029	-2.83531016481177	5.70995285252994	97.4702440134012	5.39831342770035e-07	7.35277972511391e-05	ENSG00000120802	TMPO	protein_coding
ENST00000265056	-2.85027003833447	7.0358205201624	96.320732153045	5.74386854862027e-07	7.38179751538811e-05	ENSG00000073111	MCM2	protein_coding
ENST00000303910	-3.01714711904402	6.24586255909705	96.9890236401023	5.53992165656046e-07	7.38179751538811e-05	ENSG00000277075	H2AC8	protein_coding
ENST00000352433	-2.99124281876292	6.927796485525	97.1770014690107	5.48409333394778e-07	7.38179751538811e-05	ENSG00000164611	PTTG1	protein_coding
ENST00000616661	4.14925721211254	7.20215085982901	103.138616713909	5.7018440219353e-07	7.38179751538811e-05	ENSG00000162496	DHRS3	protein_coding
transcript121495	-2.77956142544413	5.30854082352819	96.4022506160696	5.71852529392752e-07	7.38179751538811e-05	NA	NA	NA
transcript139219	6.11688023843966	3.90297975375422	96.8387135245772	5.58504269113224e-07	7.38179751538811e-05	NA	NA	NA
transcript156772	6.71223759518609	4.86908147915251	102.829897272803	5.61935561342696e-07	7.38179751538811e-05	NA	NA	NA
ENST00000359193	-3.39783334156296	4.95198678437778	95.1004778369259	6.1394305512705e-07	7.81485151517842e-05	ENSG00000196787	H2AC11	protein_coding
ENST00000504238	4.58187901175399	3.71893697004655	94.9837670653548	6.17891121305523e-07	7.81485151517842e-05	ENSG00000173210	ABLIM3	protein_coding
ENST00000250056	-5.47234918554457	4.00069762656995	94.6247730385491	6.30223007814067e-07	7.90231729206983e-05	ENSG00000129195	PIMREG	protein_coding
ENST00000648172	5.024417874837	4.05626971790637	94.4957829455986	6.34724280487537e-07	7.90231729206983e-05	ENSG00000132535	DLG4	protein_coding
transcript52368	-6.65034488550815	3.39967037563494	94.3354363958219	6.40372430865137e-07	7.91083337850142e-05	NA	NA	NA
ENST00000234371	3.14656601121282	5.1020231893991	93.531292344494	6.69602672818462e-07	8.11968275753731e-05	ENSG00000116014	KISS1R	protein_coding
ENST00000369167	-4.21739562897003	5.19750438749747	94.4444517710232	6.68034843370928e-07	8.11968275753731e-05	ENSG00000203814	H2BC18	protein_coding
ENST00000474531	5.55914939336121	4.30655352224567	93.4521245819692	6.72564083832156e-07	8.11968275753731e-05	ENSG00000168309	FAM107A	protein_coding
ENST00000395323	2.59382634134576	7.66421165265755	93.251674236675	6.80131205357425e-07	8.1493014199819e-05	ENSG00000213626	LBH	protein_coding
ENST00000281321	-5.56059895139945	5.70137236354474	101.630452560168	6.9612263617038e-07	8.19370992464491e-05	ENSG00000151615	POU4F2	protein_coding
ENST00000706766	-3.84177516933107	4.09090476779478	92.9029578319143	6.93534676893646e-07	8.19370992464491e-05	ENSG00000117724	CENPF	retained_intron
transcript46804	6.57734296660255	3.40114879880038	92.7563422963207	6.99262393167488e-07	8.19370992464491e-05	NA	NA	NA
ENST00000519472	2.78098349081811	6.10536214004091	92.3090440955801	7.17082440688254e-07	8.34118669694015e-05	ENSG00000120885	CLU	protein_coding
ENST00000217026	-3.80792518729265	4.97398006996108	92.6103806601845	7.38596716036101e-07	8.5291864251821e-05	ENSG00000101057	MYBL2	protein_coding
ENST00000281243	2.76303340490629	6.18493077588249	91.1271150469796	7.66792056063421e-07	8.68658776922952e-05	ENSG00000151552	QDPR	protein_coding
ENST00000358715	-3.30424072053351	5.1502280075686	91.0895383975313	7.68437553197148e-07	8.68658776922952e-05	ENSG00000072571	HMMR	protein_coding
transcript30391	7.27806152810857	4.47408791457796	91.0513301448726	7.74030787669799e-07	8.68658776922952e-05	NA	NA	NA
transcript86957	5.84260067646963	4.33805625526706	93.7621001054692	7.6897594043036e-07	8.68658776922952e-05	NA	NA	NA
ENST00000455976	-3.25550224448413	3.95188672494769	90.7292216227052	7.8442797211014e-07	8.74170920527775e-05	ENSG00000128951	DUT	protein_coding
ENST00000263846	-3.3344230515668	7.25441266243366	92.9411160644379	8.22499927786286e-07	8.92509125377407e-05	ENSG00000011347	SYT7	protein_coding
ENST00000310806	-3.66844836765159	4.51393880686487	89.8674490591841	8.24281162829912e-07	8.92509125377407e-05	ENSG00000129534	MIS18BP1	protein_coding
ENST00000339812	-6.2495854041993	4.68541576006384	91.6580168292351	8.12650781676807e-07	8.92509125377407e-05	ENSG00000124635	H2BC11	protein_coding
ENST00000372715	-2.19343840705674	6.68682656628136	89.7710222692528	8.28886486921789e-07	8.92509125377407e-05	ENSG00000119333	DYNC2I2	protein_coding
ENST00000575265	7.27211788997453	5.2307861883678	101.176673175611	8.1429654889869e-07	8.92509125377407e-05	ENSG00000129221	AIPL1	protein_coding
ENST00000243964	5.396364260776	3.71909965442921	89.0011091497305	8.66759634920811e-07	9.27025606852217e-05	ENSG00000124140	SLC12A5	protein_coding
ENST00000242285	4.92513852858942	5.1187438594043	91.0552578030143	9.10513963072825e-07	9.48362778792715e-05	ENSG00000122705	CLTA	protein_coding
ENST00000403681	-4.67340074624603	4.04144794372386	88.3032524193096	9.02851594398809e-07	9.48362778792715e-05	ENSG00000149948	HMGA2	protein_coding
ENST00000617539	3.87572899045582	4.69748538199175	88.1933796508643	9.08693219667136e-07	9.48362778792715e-05	ENSG00000049759	NEDD4L	protein_coding
transcript127854	-8.27562704271857	4.01944877618138	103.180565447976	8.95648903875444e-07	9.48362778792715e-05	NA	NA	NA
ENST00000230419	-2.93038327470825	4.68440661198003	87.983933928947	9.19952065435363e-07	9.51971176284282e-05	ENSG00000112655	PTK7	protein_coding
ENST00000674361	4.60012606800279	6.03381808478757	98.0826254827366	9.32235699849347e-07	9.58458587922528e-05	ENSG00000241743	XACT	lncRNA
ENST00000234626	-3.12504711794282	4.33412687444938	87.3582908439605	9.54570669333449e-07	9.68919629713239e-05	ENSG00000097046	CDC7	protein_coding
ENST00000411486	-3.67097158652717	3.72451623967951	87.3627818338132	9.54316784005721e-07	9.68919629713239e-05	ENSG00000123485	HJURP	protein_coding
ENST00000394980	-4.65130589816828	4.59296108048516	87.1746787156851	9.65018786955817e-07	9.73325277780247e-05	ENSG00000138722	MMRN1	protein_coding
ENST00000377694	-4.49543321639694	7.8426807850864	106.397977061426	9.95835068929163e-07	9.91851728653447e-05	ENSG00000137142	IGFBPL1	protein_coding
ENST00000561387	3.6234902826312	4.9024715262245	86.6776348009076	9.93981847436493e-07	9.91851728653447e-05	ENSG00000246922	UBAP1L	retained_intron
ENST00000302326	-2.42435181183941	6.58423737025079	86.2761007220565	1.01812562061408e-06	0.000100775465155938	ENSG00000169184	MN1	protein_coding
ENST00000373055	-3.50736125274192	4.74655309474131	85.614778971436	1.0594057901221e-06	0.000101869925196795	ENSG00000134690	CDCA8	protein_coding
ENST00000393078	4.93905717997893	5.64988591134089	94.5249121044113	1.03679831624685e-06	0.000101869925196795	ENSG00000196136	SERPINA3	protein_coding
ENST00000398494	6.17428653147473	3.7660199694473	85.5875815012318	1.06114505413328e-06	0.000101869925196795	ENSG00000021300	PLEKHB1	protein_coding
ENST00000541978	6.07347225371769	3.74511954687712	85.8872381630748	1.04216534705933e-06	0.000101869925196795	ENSG00000111664	GNB3	protein_coding
transcript20851	6.70929258497786	3.7187460647651	85.6208062767131	1.05902079963875e-06	0.000101869925196795	NA	NA	NA
ENST00000251691	3.16361556222837	5.48599340603132	85.2778527415307	1.0811900739599e-06	0.000103172724662425	ENSG00000112379	ARFGEF3	protein_coding
ENST00000287202	3.72874015008602	4.81888920261387	85.0788299092035	1.09430476302945e-06	0.000103802623235936	ENSG00000140488	CELF6	protein_coding
ENST00000619133	-3.69729258087197	5.26591214910612	84.5452713927533	1.13039445708379e-06	0.000106374995478681	ENSG00000272398	CD24	protein_coding
transcript92185	4.05451221943156	5.23264624313572	84.4948734088915	1.13477342064356e-06	0.000106374995478681	NA	NA	NA
ENST00000381129	7.06333354660851	4.4642642033609	89.9624832678452	1.14250928493871e-06	0.000106473847747271	ENSG00000129221	AIPL1	protein_coding
ENST00000469385	-2.41942187781799	5.46840982588483	84.0727111842433	1.16352817133618e-06	0.000106543443728527	ENSG00000144834	TAGLN3	protein_coding
ENST00000624646	2.73035363398439	6.10494181008771	83.982265437496	1.16999891142647e-06	0.000106543443728527	ENSG00000280422		TEC
ENST00000633239	3.55959542988731	5.49634386373545	84.1834708741953	1.15566117915951e-06	0.000106543443728527	ENSG00000187017	ESPN	protein_coding
transcript81257	8.2686921775502	5.46955592905729	96.4519851914071	1.16486505446911e-06	0.000106543443728527	NA	NA	NA
transcript159540	3.67159961896186	4.3081518486798	83.6750584852895	1.19229456691945e-06	0.000107346927787731	NA	NA	NA
transcript88539	-2.41071837731178	6.57335726612009	83.6868885181198	1.1914268274891e-06	0.000107346927787731	NA	NA	NA
ENST00000215980	-3.57717808183967	5.58753663327261	86.0394244349226	1.2145516188301e-06	0.0001087364865038	ENSG00000100162	CENPM	protein_coding
ENST00000219097	-2.70740582616239	5.42741232796475	83.1350692019083	1.23270362905589e-06	0.000109135361292415	ENSG00000091651	ORC6	protein_coding
ENST00000314672	4.59811467045186	4.85055968284389	83.179932716556	1.22928583324915e-06	0.000109135361292415	ENSG00000173826	KCNH6	protein_coding
ENST00000263726	3.91309748283473	5.62338097420601	82.517398807384	1.28091044250122e-06	0.000111551899067761	ENSG00000121454	LHX4	protein_coding
ENST00000335793	2.56401157646105	7.42391492654518	82.6183879124048	1.27287950794218e-06	0.000111551899067761	ENSG00000179604	CDC42EP4	protein_coding
ENST00000638436	4.28778299055954	4.09754460874762	82.5162913296562	1.28099884095132e-06	0.000111551899067761	ENSG00000163637	PRICKLE2	retained_intron
ENST00000263923	2.8832730307104	6.81054299380529	81.9589909113761	1.32640403409493e-06	0.000112850529017361	ENSG00000128052	KDR	protein_coding
ENST00000317268	3.94706588506114	6.95431466290699	90.1816824357705	1.33840047592126e-06	0.000112850529017361	ENSG00000108387	SEPTIN4	protein_coding
ENST00000359842	4.60190760897391	5.50459444090825	82.0322939250791	1.32032527021648e-06	0.000112850529017361	ENSG00000143171	RXRG	protein_coding
ENST00000377727	-3.15411242780483	4.56825512750159	82.2364453174293	1.30356709097109e-06	0.000112850529017361	ENSG00000158406	H4C8	protein_coding
ENST00000692008	-2.78056231831297	5.30614737257444	81.8285760522398	1.33730019734825e-06	0.000112850529017361	ENSG00000170421	KRT8	protein_coding
transcript58512	-2.81429279639144	4.35549771865986	81.9475806153621	1.3273531987083e-06	0.000112850529017361	NA	NA	NA
ENST00000314355	-2.56147925285955	8.23298708619859	81.4800139095951	1.36694156131127e-06	0.000114050160843227	ENSG00000123975	CKS2	protein_coding
ENST00000316509	2.18602283244035	7.63376106491987	81.5358405824288	1.36214270790445e-06	0.000114050160843227	ENSG00000220205	VAMP2	protein_coding
transcript213598	2.78765059649517	4.56605846671067	81.2649602657945	1.38561373990403e-06	0.000115005940412035	NA	NA	NA
ENST00000324229	-4.67570868885921	3.48706821962666	81.0385747117187	1.4055937733979e-06	0.000116059805040771	ENSG00000175868	CALCB	protein_coding
ENST00000440232	-3.82748936001264	3.83225328198314	80.9023909118445	1.41777560088298e-06	0.000116462226678717	ENSG00000062822	POLD1	protein_coding
