gene_id	seqnames	start	end	width	strand	isoform_id	gene_name	ensembl_gene_name
ENSG00000004660	chr17	3881627	3881648	22	-	ENST00000381769.6	CAMKK1	CAMKK1
ENSG00000004766	chr7	93259614	93259632	19	+	ENST00000458707.1	VPS50	VPS50
ENSG00000004766	chr7	93259614	93259632	19	+	ENST00000458707.1	VPS50	VPS50
ENSG00000004766	chr7	93259614	93259632	19	+	ENST00000458707.1	VPS50	VPS50
ENSG00000004866	chr7	117219084	117219090	7	+	ENST00000543837.5	ST7	ST7
ENSG00000004866	chr7	117219084	117219090	7	+	ENST00000543837.5	ST7	ST7
ENSG00000004866	chr7	117219084	117219090	7	+	ENST00000543837.5	ST7	ST7
ENSG00000005961	chr17	44383493	44383497	5	-	ENST00000592462.5	ITGA2B	ITGA2B
ENSG00000005961	chr17	44383493	44383497	5	-	ENST00000592462.5	ITGA2B	ITGA2B
ENSG00000005961	chr17	44383493	44383497	5	-	ENST00000592462.5	ITGA2B	ITGA2B
ENSG00000005961	chr17	44383938	44383946	9	-	ENST00000592253.5	ITGA2B	ITGA2B
ENSG00000005961	chr17	44383938	44383946	9	-	ENST00000592253.5	ITGA2B	ITGA2B
ENSG00000005961	chr17	44383938	44383946	9	-	ENST00000592253.5	ITGA2B	ITGA2B
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000265755.7	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000265755.7	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000265755.7	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000424337.7	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000424337.7	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000424337.7	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000455841.6	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000455841.6	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000455841.6	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000476977.5	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000476977.5	GTF2IRD1	GTF2IRD1
ENSG00000006704	chr7	74535113	74535138	26	+	ENST00000476977.5	GTF2IRD1	GTF2IRD1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000447510.7	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000447510.7	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000447510.7	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000505450.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000505450.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000505450.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000508167.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000508167.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000508167.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000510224.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000510224.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000510224.5	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000513946.2	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000513946.2	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000513946.2	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000540805.6	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000540805.6	PROM1	PROM1
ENSG00000007062	chr4	15979881	15979904	24	-	ENST00000540805.6	PROM1	PROM1
ENSG00000007062	chr4	15980277	15980301	25	-	ENST00000513946.2	PROM1	PROM1
ENSG00000007062	chr4	15980277	15980301	25	-	ENST00000513946.2	PROM1	PROM1
ENSG00000007062	chr4	15980277	15980301	25	-	ENST00000513946.2	PROM1	PROM1
ENSG00000007392	chr16	190122	190135	14	-	ENST00000418978.5	LUC7L	LUC7L
ENSG00000007392	chr16	190122	190135	14	-	ENST00000418978.5	LUC7L	LUC7L
ENSG00000007392	chr16	190122	190135	14	-	ENST00000418978.5	LUC7L	LUC7L
ENSG00000007402	chr3	50373065	50373085	21	-	ENST00000423994.6	CACNA2D2	CACNA2D2
ENSG00000007402	chr3	50373065	50373085	21	-	ENST00000423994.6	CACNA2D2	CACNA2D2
ENSG00000007402	chr3	50373065	50373085	21	-	ENST00000423994.6	CACNA2D2	CACNA2D2
ENSG00000008394	chr12	16347694	16347710	17	+	ENST00000535309.5	MGST1	MGST1
ENSG00000008394	chr12	16347694	16347710	17	+	ENST00000535309.5	MGST1	MGST1
ENSG00000008394	chr12	16347694	16347710	17	+	ENST00000535309.5	MGST1	MGST1
ENSG00000009950	chr7	73605910	73605925	16	-	ENST00000434326.5	MLXIPL	MLXIPL
ENSG00000009950	chr7	73605910	73605925	16	-	ENST00000434326.5	MLXIPL	MLXIPL
ENSG00000009950	chr7	73605910	73605925	16	-	ENST00000434326.5	MLXIPL	MLXIPL
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000336604.8	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000336604.8	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000336604.8	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000356896.8	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000356896.8	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000356896.8	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000465801.5	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000465801.5	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000465801.5	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000619571.5	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000619571.5	IFFO1	IFFO1
ENSG00000010295	chr12	6549476	6549484	9	-	ENST00000619571.5	IFFO1	IFFO1
ENSG00000010318	chr3	52419920	52419934	15	+	ENST00000498509.2	PHF7	PHF7
ENSG00000010318	chr3	52419920	52419934	15	+	ENST00000498509.2	PHF7	PHF7
ENSG00000010318	chr3	52419920	52419934	15	+	ENST00000498509.2	PHF7	PHF7
ENSG00000011426	chr7	36426015	36426036	22	+	ENST00000265748.7	ANLN	ANLN
ENSG00000011426	chr7	36426015	36426036	22	+	ENST00000265748.7	ANLN	ANLN
ENSG00000011426	chr7	36426015	36426036	22	+	ENST00000265748.7	ANLN	ANLN
ENSG00000011426	chr7	36426015	36426036	22	+	ENST00000396068.6	ANLN	ANLN
ENSG00000011426	chr7	36426015	36426036	22	+	ENST00000396068.6	ANLN	ANLN
ENSG00000011426	chr7	36426015	36426036	22	+	ENST00000396068.6	ANLN	ANLN
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000013125.9	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000013125.9	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000013125.9	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000554990.6	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000554990.6	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000554990.6	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000557390.6	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000557390.6	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000557390.6	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000682126.1	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000682126.1	MAP4K5	MAP4K5
ENSG00000012983	chr14	50438092	50438094	3	-	ENST00000682126.1	MAP4K5	MAP4K5
ENSG00000015153	chr12	42161749	42161765	17	-	ENST00000547254.5	YAF2	YAF2
ENSG00000015153	chr12	42161749	42161765	17	-	ENST00000547254.5	YAF2	YAF2
ENSG00000015153	chr12	42161749	42161765	17	-	ENST00000547254.5	YAF2	YAF2
ENSG00000015153	chr12	42238155	42238180	26	-	ENST00000546726.5	YAF2	YAF2
ENSG00000015153	chr12	42238155	42238180	26	-	ENST00000546726.5	YAF2	YAF2
ENSG00000015153	chr12	42238155	42238180	26	-	ENST00000546726.5	YAF2	YAF2
ENSG00000018869	chr19	56376119	56376121	3	-	ENST00000589895.2	ZNF582	ZNF582
ENSG00000018869	chr19	56376119	56376121	3	-	ENST00000589895.2	ZNF582	ZNF582
ENSG00000018869	chr19	56376119	56376121	3	-	ENST00000589895.2	ZNF582	ZNF582
ENSG00000021762	chr11	3120608	3120624	17	-	ENST00000533234.5	OSBPL5	OSBPL5
ENSG00000021762	chr11	3120608	3120624	17	-	ENST00000533234.5	OSBPL5	OSBPL5
ENSG00000021762	chr11	3120608	3120624	17	-	ENST00000533234.5	OSBPL5	OSBPL5
ENSG00000022976	chr14	102338816	102338830	15	+	ENST00000560568.5	ZNF839	ZNF839
ENSG00000022976	chr14	102338816	102338830	15	+	ENST00000560568.5	ZNF839	ZNF839
ENSG00000022976	chr14	102338816	102338830	15	+	ENST00000560568.5	ZNF839	ZNF839
ENSG00000023171	chr11	123578410	123578430	21	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123578410	123578430	21	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123578410	123578430	21	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000529750.5	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000529750.5	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000529750.5	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000633087.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000633087.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000633087.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000635736.2	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000635736.2	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000635736.2	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000638086.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000638086.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000638086.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000638157.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000638157.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123584312	123584332	21	+	ENST00000638157.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000456860.6	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000529750.5	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000529750.5	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000529750.5	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000638086.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000638086.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000638086.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000646146.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000646146.1	GRAMD1B	GRAMD1B
ENSG00000023171	chr11	123618345	123618356	12	+	ENST00000646146.1	GRAMD1B	GRAMD1B
ENSG00000026036	chr20	63688170	63688179	10	+	ENST00000496281.2	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B
ENSG00000026036	chr20	63688170	63688179	10	+	ENST00000496281.2	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B
ENSG00000026036	chr20	63688170	63688179	10	+	ENST00000496281.2	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B
ENSG00000029534	chr8	41700431	41700454	24	-	ENST00000265709.14	ANK1	ANK1
ENSG00000029534	chr8	41700431	41700454	24	-	ENST00000265709.14	ANK1	ANK1
ENSG00000029534	chr8	41700431	41700454	24	-	ENST00000265709.14	ANK1	ANK1
ENSG00000029534	chr8	41700431	41700454	24	-	ENST00000705522.1	ANK1	ANK1
ENSG00000029534	chr8	41700431	41700454	24	-	ENST00000705522.1	ANK1	ANK1
ENSG00000029534	chr8	41700431	41700454	24	-	ENST00000705522.1	ANK1	ANK1
ENSG00000030110	chr6	33574506	33574525	20	-	ENST00000442998.6	BAK1	BAK1
ENSG00000030110	chr6	33574506	33574525	20	-	ENST00000442998.6	BAK1	BAK1
ENSG00000030110	chr6	33574506	33574525	20	-	ENST00000442998.6	BAK1	BAK1
ENSG00000035664	chr15	64046298	64046322	25	-	ENST00000612884.4	DAPK2	DAPK2
ENSG00000035664	chr15	64046298	64046322	25	-	ENST00000612884.4	DAPK2	DAPK2
ENSG00000035664	chr15	64046298	64046322	25	-	ENST00000612884.4	DAPK2	DAPK2
ENSG00000036054	chr3	100310403	100310421	19	+	ENST00000496167.1	TBC1D23	TBC1D23
ENSG00000036054	chr3	100310403	100310421	19	+	ENST00000496167.1	TBC1D23	TBC1D23
ENSG00000036054	chr3	100310403	100310421	19	+	ENST00000496167.1	TBC1D23	TBC1D23
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000042381.9	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000042381.9	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000042381.9	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000428437.6	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000428437.6	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000428437.6	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000540839.7	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000540839.7	RIPOR1	RIPOR1
ENSG00000039523	chr16	67539728	67539751	24	+	ENST00000540839.7	RIPOR1	RIPOR1
ENSG00000039650	chr19	49862185	49862209	25	-	ENST00000601816.3	PNKP	PNKP
ENSG00000039650	chr19	49862185	49862209	25	-	ENST00000601816.3	PNKP	PNKP
ENSG00000039650	chr19	49862185	49862209	25	-	ENST00000601816.3	PNKP	PNKP
ENSG00000040487	chr1	19312341	19312358	18	+	ENST00000400548.6	SLC66A1	SLC66A1
ENSG00000040487	chr1	19312341	19312358	18	+	ENST00000400548.6	SLC66A1	SLC66A1
ENSG00000040487	chr1	19312341	19312358	18	+	ENST00000400548.6	SLC66A1	SLC66A1
ENSG00000040487	chr1	19324754	19324762	9	+	ENST00000432465.1	SLC66A1	SLC66A1
ENSG00000040487	chr1	19324754	19324762	9	+	ENST00000432465.1	SLC66A1	SLC66A1
ENSG00000040487	chr1	19324754	19324762	9	+	ENST00000432465.1	SLC66A1	SLC66A1
ENSG00000043514	chr1	39844196	39844218	23	-	ENST00000492612.6	TRIT1	TRIT1
ENSG00000043514	chr1	39844196	39844218	23	-	ENST00000492612.6	TRIT1	TRIT1
ENSG00000043514	chr1	39844196	39844218	23	-	ENST00000492612.6	TRIT1	TRIT1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000338950.9	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000338950.9	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000338950.9	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000344537.10	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000344537.10	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000344537.10	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000355917.7	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000355917.7	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000355917.7	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000510395.5	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000510395.5	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000510395.5	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000513680.5	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000513680.5	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000513680.5	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000622898.4	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000622898.4	DTNBP1	DTNBP1
ENSG00000047579	chr6	15593059	15593081	23	-	ENST00000622898.4	DTNBP1	DTNBP1
ENSG00000047648	chrX	11182063	11182074	12	-	ENST00000491514.1	ARHGAP6	ARHGAP6
ENSG00000047648	chrX	11182063	11182074	12	-	ENST00000491514.1	ARHGAP6	ARHGAP6
ENSG00000047648	chrX	11182063	11182074	12	-	ENST00000491514.1	ARHGAP6	ARHGAP6
ENSG00000047932	chr6	117577448	117577471	24	-	ENST00000368498.7	GOPC	GOPC
ENSG00000047932	chr6	117577448	117577471	24	-	ENST00000368498.7	GOPC	GOPC
ENSG00000047932	chr6	117577448	117577471	24	-	ENST00000368498.7	GOPC	GOPC
ENSG00000047932	chr6	117577448	117577471	24	-	ENST00000535237.2	GOPC	GOPC
ENSG00000047932	chr6	117577448	117577471	24	-	ENST00000535237.2	GOPC	GOPC
ENSG00000047932	chr6	117577448	117577471	24	-	ENST00000535237.2	GOPC	GOPC
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000313237.10	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000313237.10	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000313237.10	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000396103.7	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000396103.7	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000396103.7	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000403565.5	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000403565.5	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000403565.5	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000629843.3	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000629843.3	PHF21B	PHF21B
ENSG00000056487	chr22	44889760	44889782	23	-	ENST00000629843.3	PHF21B	PHF21B
ENSG00000062598	chr20	46387427	46387437	11	-	ENST00000487583.5	ELMO2	ELMO2
ENSG00000062598	chr20	46387427	46387437	11	-	ENST00000487583.5	ELMO2	ELMO2
ENSG00000062598	chr20	46387427	46387437	11	-	ENST00000487583.5	ELMO2	ELMO2
ENSG00000062598	chr20	46406548	46406559	12	-	ENST00000372176.5	ELMO2	ELMO2
ENSG00000062598	chr20	46406548	46406559	12	-	ENST00000372176.5	ELMO2	ELMO2
ENSG00000062598	chr20	46406548	46406559	12	-	ENST00000372176.5	ELMO2	ELMO2
ENSG00000063601	chrX	150712342	150712365	24	+	ENST00000445323.7	MTMR1	MTMR1
ENSG00000063601	chrX	150712342	150712365	24	+	ENST00000445323.7	MTMR1	MTMR1
ENSG00000063601	chrX	150712342	150712365	24	+	ENST00000445323.7	MTMR1	MTMR1
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360304.8	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360304.8	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360304.8	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360772.7	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360772.7	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360772.7	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686761.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686761.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686761.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686822.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686822.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686822.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000693689.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000693689.1	MYLK	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000693689.1	MYLK	MYLK
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000195649.10	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000195649.10	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000195649.10	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000369694.7	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000369694.7	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000369694.7	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000439399.6	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000439399.6	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000439399.6	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000520302.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000520302.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000520302.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521485.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521485.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521485.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521743.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521743.5	SNAP91	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521743.5	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000195649.10	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000195649.10	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000195649.10	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000369694.7	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000369694.7	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000369694.7	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000439399.6	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000439399.6	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000439399.6	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521485.5	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521485.5	SNAP91	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521485.5	SNAP91	SNAP91
