"gene","gene_name","logFC","logCPM","F","PValue","FDR","median_tx_length","median_gc_pct","n_transcripts","max_tx_length"
"ENSG00000167971","CASKIN1",4.02559565906892,2.44283191816379,472.27355961782,5.00259468824833e-12,9.445309943579e-10,435,68.39,3,5839
"ENSG00000006071","ABCC8",2.89258893332057,4.87637812914908,461.650864959217,5.36368050136175e-12,9.99021734463094e-10,4760.5,57.99,100,6565
"ENSG00000234719","NPIPB2",3.13086479908978,4.30071309344764,460.111740841205,5.49397093792092e-12,1.00964535249819e-09,950,49.5,8,2613
"ENSG00000142453","CARM1",2.81046497173449,4.40464641276935,449.561944088199,6.41427103287045e-12,1.16326181113228e-09,1050,60.89,11,3295
"ENSG00000115239","ASB3",2.02452184968855,7.15539662810696,447.950984504971,6.55494472741829e-12,1.17333510620787e-09,750,44.2,16,2648
"ENSG00000204923","FBXO48",3.80998842339091,4.34341627671469,446.472098264438,6.73629321969805e-12,1.19033755701408e-09,5699,39.01,1,5699
"ENSG00000180447","GAS1",3.49690187579052,3.52409002122203,444.055820562052,7.01867086679211e-12,1.22453595641767e-09,3145,59.68,1,3145
"ENSG00000151693","ASAP2",2.80650675105904,4.43133977180979,436.926540195856,7.7631731523937e-12,1.32515512880656e-09,2409,46.29,6,5665
"ENSG00000129317","PUS7L",3.29907058357548,5.93457033727706,436.605284370096,7.78921632676422e-12,1.32515512880656e-09,1511,36.12,8,13567
"ENSG00000072756","TRNT1",2.99248524942762,7.0385025279011,435.777404262501,7.88382214047292e-12,1.32515512880656e-09,1967,38.73,31,7518
"ENSG00000180914","OXTR",5.80284443410823,3.48573191114787,449.868239459408,7.99083222538167e-12,1.32695952484862e-09,671.5,67.94,4,4387
"ENSG00000176225","RTTN",2.91718570351992,5.70956461429979,433.247783385381,8.20235606221763e-12,1.32836367550757e-09,3079,42.95,25,7830
"ENSG00000122417","ODF2L",2.33166445402469,6.2406640510662,432.112266063355,8.34265085334145e-12,1.32836367550757e-09,1793,36.25,32,7560
"ENSG00000264364","DYNLL2",3.4766741904491,5.09654629669543,431.922256313641,8.38182000235681e-12,1.32836367550757e-09,6807,47.7,1,6807
"ENSG00000072062","PRKACA",3.99725602090003,4.73401252525976,431.989214481536,8.38935764771028e-12,1.32836367550757e-09,1524,54.77,13,3996
"ENSG00000130396","AFDN",2.5031780802617,6.26713581248342,431.050921952196,8.48117270874746e-12,1.32836367550757e-09,4686,48.65,23,8000
"ENSG00000186222","BLOC1S4",3.9827316889068,3.12300617622297,430.455819134647,8.787301537935e-12,1.34797791250738e-09,1491,52.72,1,1491
"ENSG00000101745","ANKRD12",2.16647726608924,6.99174139047499,428.142230559563,8.87414996290024e-12,1.34797791250738e-09,978,40.87,9,11284
"ENSG00000131409","LRRC4B",3.86808514400456,3.63503645781286,428.73682826733,8.89980338374606e-12,1.34797791250738e-09,2988.5,67.32,4,3348
"ENSG00000172954","LCLAT1",2.27959224217044,6.36231570110281,422.976968001789,9.62521606038502e-12,1.42836445290581e-09,621,47.11,12,5060
"ENSG00000173597","SULT1B1",4.42186735938865,5.0593669617158,423.140441874812,9.63780701735762e-12,1.42836445290581e-09,694,38.29,3,7018
"ENSG00000106689","LHX2",2.54653027069987,6.30377352774187,416.245938156957,1.07156065754017e-11,1.57120431307193e-09,1340,60.29,4,2396
"ENSG00000167771","RCOR2",3.9348418554967,4.93552577449664,413.753677698934,1.11854420010891e-11,1.61045067025934e-09,792,64.65,3,2915
"ENSG00000158417","EIF5B",2.50983128380052,6.28901489889097,413.409340640593,1.12169530831384e-11,1.61045067025934e-09,2331,41.01,5,5741
"ENSG00000188290","HES4",6.23574130413875,5.729247335043,409.038828607323,1.2211527512029e-11,1.73516993503397e-09,961.5,74.16,4,1040
"ENSG00000187391","MAGI2",2.60652832793477,6.1003032959918,402.89968915101,1.33263061757494e-11,1.8742497757179e-09,934,46.69,41,6975
"ENSG00000080854","IGSF9B",2.89479520808287,6.07815178634526,399.776449611455,1.40403250177894e-11,1.95472524969891e-09,904,59.55,7,17159
"ENSG00000172146","OR1A1",3.97078380360272,3.2358023363564,399.769866046883,1.43422500559269e-11,1.9767923252084e-09,3743,42.51,3,4166
"ENSG00000172216","CEBPB",4.30478649404701,2.35665945616667,405.383086355624,1.46773493006287e-11,2.00294955852045e-09,1839,66.23,1,1839
"ENSG00000125398","SOX9",2.48306600421488,6.13203339920557,395.501345648162,1.50793709887721e-11,2.03763696410046e-09,3931,51.06,1,3931
"ENSG00000184207","PGP",3.09344241610834,3.77485261057674,392.273061224392,1.60040209131871e-11,2.14158660433455e-09,2034.5,57.85,2,3164
"ENSG00000186329","TMEM212",4.00253107465085,4.1665144257379,391.09784372353,1.63678706594784e-11,2.16921501249607e-09,723,46.5,5,1881
"ENSG00000036530","CYP46A1",5.71200783371654,7.2892051992661,389.712423911391,1.66608222866157e-11,2.18701060548976e-09,1597,59.88,7,6609
"ENSG00000196268","ZNF493",2.9886691395323,4.91528824597162,389.035582791619,1.68552151128993e-11,2.1916549990669e-09,1665,41.84,9,5023
"ENSG00000099954","CECR2",3.58179406052683,4.48588487109405,385.636751201224,1.79067751365891e-11,2.3066269318468e-09,9648.5,49.5,6,10090
"ENSG00000197381","ADARB1",2.66046459514012,5.55070213183222,383.885946827156,1.84090140698309e-11,2.34936519374518e-09,3013,53.19,15,6902
"ENSG00000126461","SCAF1",2.64366188178467,3.88753069306575,381.387906304554,1.92736071121761e-11,2.43713877823049e-09,576.5,62.78,4,4222
"ENSG00000166164","BRD7",2.47646028652459,5.86521328285256,380.425872293237,1.95502680728711e-11,2.44258266755625e-09,2145,43.64,9,5475
"ENSG00000215612","HMX1",3.87999195140814,5.3952237417405,380.038065748877,1.97100813085647e-11,2.44258266755625e-09,1284,71.87,2,1917
"ENSG00000121068","TBX2",3.1607192239292,5.08097049813054,379.386784237207,1.99287929732173e-11,2.44258266755625e-09,3388.5,65.86,4,5218
"ENSG00000114646","CSPG5",3.16541441844319,4.6587432295856,379.160768508143,2.00255272026305e-11,2.44258266755625e-09,2089,58.57,5,4161
"ENSG00000260230","FRRS1L",3.15212079241239,5.52989861375341,378.267335336157,2.03138482545181e-11,2.45601553063178e-09,2104,43.92,6,8155
"ENSG00000188596","CFAP54",3.6006444000623,4.18436246392863,374.256870310894,2.18964540982549e-11,2.62433762466302e-09,2323,38.4,9,9776
"ENSG00000167962","ZNF598",3.18764254946393,3.25014532717049,369.05648083894,2.41527928117059e-11,2.86980985623916e-09,2147,65.56,9,4457
"ENSG00000166987","MBD6",3.1842577438649,4.43734886859142,365.792285619306,2.54476765826931e-11,2.97805934653713e-09,553.5,61.37,14,4202
"ENSG00000173200","PARP15",3.10246382169868,4.36311528974985,365.689383638762,2.54959735102213e-11,2.97805934653713e-09,1752.5,41.12,6,5002
"ENSG00000109762","SNX25",2.87624832596449,3.53731706796698,363.347799399147,2.66810938451028e-11,3.06902791588634e-09,2544,41.17,8,3745
"ENSG00000130958","SLC35D2",4.51157552929112,4.52556360877157,363.106262645729,2.68686496854658e-11,3.06902791588634e-09,1111.5,48.02,6,2679
"ENSG00000043355","ZIC2",2.95319661948454,5.96609791834591,362.559667244679,2.69427829806462e-11,3.06902791588634e-09,455,66.06,5,2963
"ENSG00000103024","NME3",3.05872193970548,4.08499839144696,361.87607673663,2.73549805558386e-11,3.07668334351545e-09,848,68.1,11,1014
"ENSG00000132915","PDE6A",3.9672442465569,3.4545855342807,362.357695703269,2.7456435554843e-11,3.07668334351545e-09,5521.5,46.46,4,5706
"ENSG00000156232","WHAMM",2.86762795951478,3.67525397660724,358.979491247451,2.88932161176226e-11,3.21157417539671e-09,2889,45.01,2,5101
"ENSG00000081665","ZNF506",4.46534129021715,3.66813426890484,357.309740957679,3.03043688856416e-11,3.31456092549161e-09,949.5,43.08,12,4140
"ENSG00000237515","SHISA9",3.02001890926608,4.27307552431079,356.023842870017,3.04737072289624e-11,3.31456092549161e-09,2299.5,51.4,4,6749
"ENSG00000149657","LSM14B",4.5828999539094,4.05811215368237,356.552024258866,3.0541191143977e-11,3.31456092549161e-09,1079,60.7,5,2576
"ENSG00000126464","PRR12",3.9433188952473,3.55771204398033,356.00744071913,3.0812971427696e-11,3.31793113428073e-09,3840.5,63.93,2,7416
"ENSG00000163964","PIGX",2.3150854541578,4.55429784271411,352.304415296463,3.26365296641332e-11,3.48704874698255e-09,838,48.18,9,3038
"ENSG00000152056","AP1S3",3.0825162032991,3.26816403257134,351.14490784337,3.35955016534738e-11,3.56189845607561e-09,1503,40.16,18,3986
"ENSG00000142279","WTIP",3.18708479724937,3.03691350137171,350.179883552257,3.43390364667557e-11,3.61293847039156e-09,7106,58.31,2,13545
"ENSG00000206418","RAB12",4.25795786139527,2.63973920613365,353.134495665602,3.46893963922196e-11,3.62215113995427e-09,1325.5,40.76,2,2147
"ENSG00000103326","CAPN15",3.00369374308091,3.23773090646861,346.198098174539,3.69074533735513e-11,3.81520251815279e-09,1212,68.02,8,4888
"ENSG00000169093","ASMTL",-2.78510145867941,6.35694212687791,345.443418638184,3.71793612647177e-11,3.81520251815279e-09,1454.5,61.41,6,2065
"ENSG00000285437","POLR2J3",2.70274519737606,5.79865309847419,344.953680213484,3.7519046250825e-11,3.81520251815279e-09,652,54.22,8,4630
"ENSG00000164442","CITED2",2.59561293731128,4.59497360308949,344.504045190128,3.78792664920559e-11,3.81520251815279e-09,1797,49.36,3,2382
"ENSG00000067445","TRO",-2.29216315385161,7.77265296063578,344.378650153152,3.79222770795133e-11,3.81520251815279e-09,842,52.42,25,4634
"ENSG00000177144","NUDT4B",2.70185540072188,5.18276117982835,343.758677959703,3.84028642653821e-11,3.83555563891132e-09,3642,40.44,1,3642
"ENSG00000178623","GPR35",4.50879110400027,2.86636781769902,346.967181960444,3.89964767214414e-11,3.86682329965199e-09,2250,61.66,5,3821
"ENSG00000106443","PHF14",2.14303943831737,6.04574654407925,342.460196787328,3.93515769382607e-11,3.87416274957177e-09,1024.5,38.62,16,9869
"ENSG00000146278","PNRC1",2.63169929877535,6.11819497205617,337.848073945292,4.30689023340245e-11,4.2100615664529e-09,1345,43.79,3,2092
"ENSG00000179588","ZFPM1",4.45833232010613,2.76489612302777,341.440636288535,4.367623110666e-11,4.23936262917672e-09,563,65.34,5,5432
"ENSG00000100918","REC8",5.24141120600609,2.97925526521809,346.57774539873,4.40401295301052e-11,4.24479094624783e-09,653,58.7,13,2720
"ENSG00000131626","PPFIA1",2.23908746775471,5.02237369771242,336.2654890021,4.44531566089758e-11,4.25484623292717e-09,814,50.67,27,6705
"ENSG00000137177","KIF13A",2.75908569844412,4.53377025743438,335.420159786623,4.52514664181176e-11,4.28180943154631e-09,4009,46.4,13,6924
"ENSG00000123607","TTC21B",1.90520181159594,5.93239267053469,335.216012564522,4.53561762320076e-11,4.28180943154631e-09,5415,39.97,35,12258
"ENSG00000106003","LFNG",4.45448497241778,2.71802353049087,337.561747289521,4.7410312675008e-11,4.44528122176623e-09,2013,61.05,6,2445
"ENSG00000125166","GOT2",-2.19503630759548,7.93743495855816,332.41465712186,4.79602640680899e-11,4.46646161926002e-09,983,51.95,7,2421
"ENSG00000188906","LRRK2",4.72313652202052,2.68547989667617,338.608898180323,4.89214520035403e-11,4.5253984762738e-09,4515,37.77,21,9239
"ENSG00000160584","SIK3",1.95128083254978,4.8847870945539,331.110095442492,4.92585660087665e-11,4.52620543532553e-09,3054,50.52,13,6364
"ENSG00000224578","HNRNPA1L3",4.43811888634388,4.40622532464817,327.378311467799,5.3494796854147e-11,4.84643103030664e-09,1623.5,44.74,2,1924
"ENSG00000204104","TRAF3IP1",3.41721034129506,4.19171258087071,327.01023900678,5.36611405232869e-11,4.84643103030664e-09,1070,46.64,5,4199
"ENSG00000196199","MPHOSPH8",1.86694090590533,6.22369284146139,326.702985662168,5.37984435635867e-11,4.84643103030664e-09,717,44.28,5,4239
"ENSG00000036828","CASR",3.2642626598654,3.91619691572638,326.546970129817,5.42083026401918e-11,4.85164308629717e-09,4512,49.53,6,10062
"ENSG00000104218","CSPP1",2.22894186445044,5.39827408099467,323.694336602686,5.72335333341357e-11,5.07813492508076e-09,3140.5,40.81,80,5999
"ENSG00000103260","METRN",3.30531941143929,5.99037768673319,323.489087395335,5.74758070313139e-11,5.07813492508076e-09,763.5,69.27,6,3322
"ENSG00000167522","ANKRD11",2.18404380192933,6.44167938264347,322.278658924344,5.88893998251962e-11,5.16988915790242e-09,1082,58.03,41,9301
"ENSG00000248333","CDK11B",2.09069350719089,4.95080693667923,321.732032447372,5.95970755133184e-11,5.19890184683587e-09,2490,56.78,9,2992
"ENSG00000104164","BLOC1S6",2.29054741155352,7.92472916228728,320.316164265567,6.13215931185769e-11,5.31049004310625e-09,599,42.11,21,4013
"ENSG00000110880","CORO1C",-2.47198339207721,8.14246728862946,320.067831557272,6.16468408109265e-11,5.31049004310625e-09,804,48.3,19,3921
"ENSG00000172201","ID4",2.65612749354701,5.25273256046237,319.718765581304,6.21238920539616e-11,5.3183453675761e-09,3873,41.44,1,3873
"ENSG00000125520","SLC2A4RG",3.4126395110415,3.15966133691566,319.649615802684,6.2941057955153e-11,5.35504075182639e-09,630.5,67.58,8,2361
"ENSG00000177283","FZD8",4.18817020135655,3.4657231522332,319.55014473839,6.3486199913848e-11,5.36828400866605e-09,4050,64.64,1,4050
"ENSG00000161681","SHANK1",4.3620375528356,2.39158081730162,322.527593392052,6.6708078402314e-11,5.58957727852984e-09,4785,68.57,7,9636
"ENSG00000164985","PSIP1",2.62071497923397,7.46618059091287,316.124956694556,6.69143329432942e-11,5.58957727852984e-09,1664,43.44,11,3364
"ENSG00000250479","CHCHD10",4.69171781692842,4.13936799025437,313.980663305564,7.10145338616372e-11,5.89634530249967e-09,494,67,5,700
"ENSG00000285589","ENSG00000285589",2.53627581714994,5.47017475660601,312.922559124984,7.16228095654257e-11,5.91124062419319e-09,5025,55.74,1,5025
"ENSG00000176845","METRNL",3.41553933438692,3.55815260958225,307.330405726061,8.1276055232806e-11,6.66802303139146e-09,967,64.97,5,1900
"ENSG00000181350","LRRC75A",3.38536184426165,3.80620222295675,305.338135841829,8.46686925526671e-11,6.81395734482453e-09,3157,56.29,3,3249
"ENSG00000198435","NRARP",5.25014312410184,3.71136680376499,307.528321220313,8.52821585308263e-11,6.81395734482453e-09,2641,59.22,1,2641
"ENSG00000146063","TRIM41",2.72491878695423,3.06735208590915,305.053519102701,8.53675123971993e-11,6.81395734482453e-09,2696,60.52,9,7015
"ENSG00000142409","ZNF787",3.74188544199263,2.9867235540064,305.526415474609,8.56357910587226e-11,6.81395734482453e-09,1657,63.73,3,1940
"ENSG00000249437","NAIP",2.9755579857166,4.6913559315552,304.461791117006,8.59624366103632e-11,6.81395734482453e-09,4348,42.54,10,7093
"ENSG00000069493","CLEC2D",3.10677849218577,4.09809257172373,304.359075963516,8.62752054037125e-11,6.81395734482453e-09,769.5,41.56,16,5277
"ENSG00000276966","H4C5",5.47924111475681,4.19027588640575,305.889384208946,8.65154563842627e-11,6.81395734482453e-09,412,55.34,1,412
"ENSG00000158773","USF1",-2.24405648467454,5.98234580311529,302.749026259344,8.91488101833835e-11,6.98146619748622e-09,990,54.44,11,1807
"ENSG00000185291","IL3RA",4.54349701148156,2.80983315139378,306.075258935108,9.03179337785949e-11,7.0132613881514e-09,1476,52.89,3,1541
"ENSG00000181789","COPG1",-2.51529987287339,7.74416864298143,301.998501942715,9.05724825575672e-11,7.0132613881514e-09,635.5,52.68,10,3231
"ENSG00000130522","JUND",4.05989645818802,6.51975003040756,301.094724085775,9.24234779433512e-11,7.05247015548747e-09,1214.5,69.87,2,1929
"ENSG00000289694","ENSG00000289694",-3.38400037864417,6.96562156327924,300.989015785976,9.26595205781528e-11,7.05247015548747e-09,2282.5,41.27,2,2384
"ENSG00000099875","MKNK2",2.47086369492945,4.83229471235961,300.78173813811,9.30996490082485e-11,7.05247015548747e-09,1005,62.55,12,4093
"ENSG00000011258","MBTD1",2.30935345820807,4.78060609711057,300.770385296928,9.31255581730189e-11,7.05247015548747e-09,2163,39.89,7,5365
"ENSG00000144741","SLC25A26",2.11414016996373,5.77780684913101,300.233579977624,9.41566418103682e-11,7.09159013154265e-09,1936,46.3,22,8333
"ENSG00000188026","RILPL1",3.02831318473098,3.71414063151337,298.598710220051,9.80311308561775e-11,7.34327759016682e-09,2389,53.29,5,3933
"ENSG00000009954","BAZ1B",1.95335400102289,6.1392945484448,297.711208943949,9.9537447098579e-11,7.40140100067053e-09,5428,47.96,3,6115
"ENSG00000122484","RPAP2",2.67628161748684,7.09655461973748,297.5553525069,9.98810553670985e-11,7.40140100067053e-09,1038,39.31,3,16899
"ENSG00000063169","BICRA",3.22450602766144,3.22360758566374,296.922850700858,1.02243228016274e-10,7.53592733555245e-09,5693,68.4,4,5739
"ENSG00000153391","INO80C",2.44098716454607,4.85516468520587,294.637087734809,1.06703827006994e-10,7.80692119066053e-09,594.5,50.7,12,3245
"ENSG00000144649","GASK1A",3.45031652727057,7.19298892871891,294.449392923873,1.07052753757153e-10,7.80692119066053e-09,2887,56.3,14,5559
