isoform_id	gene_id	gene_name	iso_value_1	iso_value_2	IF1	IF2
ENST00000366541.8	ENSG00000054282	SDCCAG8	0	0.040755	NA	1
ENST00000545154.5	ENSG00000054392	HHAT	0.06038	0	1	NA
ENST00000494972.1	ENSG00000054796	SPO11	0.015095	0	0.25	NA
ENST00000345868.8	ENSG00000054796	SPO11	0.015095	0	0.25	NA
ENST00000371263.8	ENSG00000054796	SPO11	0.015095	0	0.25	NA
ENST00000418127.5	ENSG00000054796	SPO11	0.015095	0	0.25	NA
ENST00000064571.3	ENSG00000054803	CBLN4	0.126495	0	1	NA
ENST00000376332.8	ENSG00000054938	CHRDL2	0	0.040755	NA	1
ENST00000283752.10	ENSG00000057149	SERPINB3	0.03019	0	0.5	NA
ENST00000332821.8	ENSG00000057149	SERPINB3	0.03019	0	0.5	NA
ENST00000498293.1	ENSG00000060303	RPS17P5	0.26445	0	1	NA
ENST00000262958.4	ENSG00000060558	GNA15	0.066115	0	1	NA
ENST00000398754.1	ENSG00000061492	WNT8A	0.132225	0	0.5	NA
ENST00000506684.6	ENSG00000061492	WNT8A	0.132225	0	0.5	NA
ENST00000344265.8	ENSG00000064835	POU1F1	0	0.02717	NA	0.3333
ENST00000560656.1	ENSG00000064835	POU1F1	0	0.02717	NA	0.3333
ENST00000350375.7	ENSG00000064835	POU1F1	0	0.02717	NA	0.3333
ENST00000530597.1	ENSG00000064886	CHI3L2	0.012075	0	0.1	NA
ENST00000526684.1	ENSG00000064886	CHI3L2	0.012075	0	0.1	NA
ENST00000524472.5	ENSG00000064886	CHI3L2	0.056150000000000005	0	0.26665	NA
ENST00000369748.9	ENSG00000064886	CHI3L2	0.056150000000000005	0	0.26665	NA
ENST00000466741.5	ENSG00000064886	CHI3L2	0.056150000000000005	0	0.26665	NA
ENST00000458005.2	ENSG00000065325	GLP2R	0.18686999999999998	0	1	NA
ENST00000533968.1	ENSG00000066336	SPI1	0	0.040755	NA	1
ENST00000513104.6	ENSG00000069018	TRPC7	0	0.040755	NA	1
ENST00000225276.10	ENSG00000070731	ST6GALNAC2	0.379475	0	0.75	NA
ENST00000592508.1	ENSG00000070731	ST6GALNAC2	0.19834	0	0.25	NA
ENST00000525951.5	ENSG00000071203	MS4A12	0	0.101885	NA	0.5
ENST00000530007.1	ENSG00000071203	MS4A12	0	0.101885	NA	0.5
ENST00000677951.1	ENSG00000072062	PRKACA	0.020125	0	0.3333	NA
ENST00000677971.1	ENSG00000072062	PRKACA	0.020125	0	0.3333	NA
ENST00000308677.9	ENSG00000072062	PRKACA	0.020125	0	0.3333	NA
ENST00000602501.5	ENSG00000073737	DHRS9	0.06038	0	1	NA
ENST00000507351.1	ENSG00000074966	TXK	0	0.020375	NA	0.5
ENST00000506073.2	ENSG00000074966	TXK	0	0.020375	NA	0.5
ENST00000343737.6	ENSG00000075290	WNT8B	0.39668	0	1	NA
ENST00000168712.3	ENSG00000075388	FGF4	0.19260500000000003	0	1	NA
ENST00000429879.5	ENSG00000077800	FKBP6	0.009445	0	0.07145	NA
ENST00000445032.5	ENSG00000077800	FKBP6	0.02454	0	0.19645	NA
ENST00000648538.1	ENSG00000077800	FKBP6	0.009445	0	0.07145	NA
ENST00000252037.5	ENSG00000077800	FKBP6	0.02454	0	0.19645	NA
ENST00000431982.6	ENSG00000077800	FKBP6	0.02454	0	0.19645	NA
ENST00000413573.6	ENSG00000077800	FKBP6	0.02454	0	0.19645	NA
ENST00000442793.5	ENSG00000077800	FKBP6	0.009445	0	0.07145	NA
ENST00000480798.2	ENSG00000077984	CST7	0.24151	0	1	NA
ENST00000431037.5	ENSG00000078319	PMS2P1	0	0.040755	NA	1
ENST00000180166.6	ENSG00000078579	FGF20	0.066115	0	1	NA
ENST00000171757.3	ENSG00000078589	P2RY10	0	0.286945	NA	1
ENST00000170150.4	ENSG00000078898	BPIFB2	0.066115	0	1	NA
ENST00000226355.5	ENSG00000079557	AFM	0	0.040755	NA	1
ENST00000535523.6	ENSG00000080572	DNAAF6	0.132225	0	0.5	NA
ENST00000372453.8	ENSG00000080572	DNAAF6	0.132225	0	0.5	NA
ENST00000367324.8	ENSG00000081277	PKP1	0	0.102715	NA	0.5
ENST00000263946.7	ENSG00000081277	PKP1	0	0.102715	NA	0.5
ENST00000456270.1	ENSG00000083622		0	0.16468	NA	1
ENST00000261172.8	ENSG00000083782	EPYC	0.19260500000000003	0	1	NA
ENST00000256999.7	ENSG00000086205	FOLH1	0	0.07801	NA	0.9571
ENST00000458311.6	ENSG00000086205	FOLH1	0	0.0035	NA	0.0429
ENST00000201979.3	ENSG00000088320	REM1	0.31335999999999997	0	1	NA
ENST00000514715.1	ENSG00000088926	F11	0	0.020375	NA	0.5
ENST00000492972.6	ENSG00000088926	F11	0	0.020375	NA	0.5
ENST00000216927.4	ENSG00000089012	SIRPG	0.132225	0	1	NA
ENST00000646991.2	ENSG00000091010	POU4F3	0	0.16468	NA	1
ENST00000205557.12	ENSG00000091262	ABCC6	0.01653	0	0.25	NA
ENST00000456970.6	ENSG00000091262	ABCC6	0.01653	0	0.25	NA
ENST00000622290.5	ENSG00000091262	ABCC6	0.01653	0	0.25	NA
ENST00000574094.6	ENSG00000091262	ABCC6	0.01653	0	0.25	NA
ENST00000581797.5	ENSG00000091583	APOH	0	0.02717	NA	0.3333
ENST00000205948.11	ENSG00000091583	APOH	0	0.02717	NA	0.3333
ENST00000577982.1	ENSG00000091583	APOH	0	0.02717	NA	0.3333
ENST00000696121.1	ENSG00000092067	CEBPE	0	0.329365	NA	0.33335
ENST00000206513.6	ENSG00000092067	CEBPE	0	0.20543499999999998	NA	0.66665
ENST00000454457.1	ENSG00000092345	DAZL	0	0.08151	NA	0.5
ENST00000399444.7	ENSG00000092345	DAZL	0	0.040755	NA	0.25
ENST00000250863.12	ENSG00000092345	DAZL	0	0.040755	NA	0.25
ENST00000476405.1	ENSG00000093100		0.06038	0	1	NA
ENST00000493513.1	ENSG00000094963	FMO2	0.18686999999999998	0	1	NA
ENST00000587847.1	ENSG00000095932	SMIM24	0.047475	0	0.0983	NA
ENST00000215531.6	ENSG00000095932	SMIM24	0.26015	0	0.9017	NA
ENST00000430124.7	ENSG00000096395	MLN	0.26445	0	1	NA
ENST00000471365.1	ENSG00000099251	HSD17B7P2	0.06038	0	1	NA
ENST00000397542.7	ENSG00000099834	CDHR5	0	0.040755	NA	1
ENST00000215886.6	ENSG00000100079	LGALS2	0.06038	0	1	NA
ENST00000455236.4	ENSG00000100101		0	0.40920999999999996	NA	1
ENST00000427592.2	ENSG00000100156	SLC16A8	0.033055	0	0.25	NA
ENST00000320521.10	ENSG00000100156	SLC16A8	0.274565	0	0.75	NA
ENST00000266086.6	ENSG00000100191	SLC5A4	1.569825	0	1	NA
ENST00000216071.5	ENSG00000100249	C22orf31	0.120755	0	1	NA
ENST00000442487.8	ENSG00000100298	APOBEC3H	0	0.054895	NA	0.3333
ENST00000401756.5	ENSG00000100298	APOBEC3H	0	0.054895	NA	0.3333
ENST00000348946.8	ENSG00000100298	APOBEC3H	0	0.054895	NA	0.3333
ENST00000216177.9	ENSG00000100341	PNPLA5	0	0.020375	NA	0.5
ENST00000381198.7	ENSG00000100341	PNPLA5	0	0.020375	NA	0.5
ENST00000552252.1	ENSG00000100448	CTSG	0.066115	0	1	NA
ENST00000382548.4	ENSG00000100450	GZMH	0	0.013585	NA	0.3333
ENST00000557220.6	ENSG00000100450	GZMH	0	0.013585	NA	0.3333
ENST00000216338.9	ENSG00000100450	GZMH	0	0.013585	NA	0.3333
ENST00000298841.5	ENSG00000100665	SERPINA4	0	0.040755	NA	0.3333
ENST00000555095.5	ENSG00000100665	SERPINA4	0	0.040755	NA	0.3333
ENST00000557004.6	ENSG00000100665	SERPINA4	0	0.040755	NA	0.3333
ENST00000216629.11	ENSG00000100739	BDKRB1	0	0.45163000000000003	NA	1
ENST00000358932.9	ENSG00000100814	CCNB1IP1	0.066115	0	1	NA
ENST00000216780.9	ENSG00000100889	PCK2	0.066115	0	1	NA
ENST00000216802.10	ENSG00000100911	PSME2	0.120755	0	1	NA
ENST00000217043.4	ENSG00000101074	R3HDML	0.06038	0	1	NA
ENST00000342412.10	ENSG00000101197	BIRC7	1.17219	0	0.29045	NA
ENST00000217169.8	ENSG00000101197	BIRC7	2.808705	0	0.50455	NA
ENST00000395306.1	ENSG00000101197	BIRC7	1.8431	0	0.205	NA
ENST00000380293.3	ENSG00000101200	AVP	0.06038	0	1	NA
ENST00000675466.1	ENSG00000101276	SLC52A3	0.066115	0	1	NA
ENST00000540134.5	ENSG00000101327	PDYN	0.09917	0	0.5	NA
ENST00000539905.5	ENSG00000101327	PDYN	0.09917	0	0.5	NA
ENST00000217423.4	ENSG00000101441	CST4	0	0.040755	NA	1
ENST00000217428.7	ENSG00000101446	SPINT3	0.06038	0	1	NA
ENST00000496898.1	ENSG00000101448	EPPIN	0	0.040755	NA	1
ENST00000311912.5	ENSG00000101916	TLR8	0	0.020375	NA	0.5
ENST00000218032.7	ENSG00000101916	TLR8	0	0.020375	NA	0.5
ENST00000348343.11	ENSG00000102010	BMX	0.044075	0	0.3333	NA
ENST00000342014.6	ENSG00000102010	BMX	0.044075	0	0.3333	NA
ENST00000357607.6	ENSG00000102010	BMX	0.044075	0	0.3333	NA
ENST00000218249.7	ENSG00000102128	RAB40AL	0	1.563645	NA	1
ENST00000696450.1	ENSG00000102145	GATA1	0.044075	0	0.1667	NA
ENST00000651144.2	ENSG00000102145	GATA1	0.044075	0	0.1667	NA
ENST00000696451.1	ENSG00000102145	GATA1	0.044075	0	0.1667	NA
ENST00000376665.4	ENSG00000102145	GATA1	0.044075	0	0.1667	NA
ENST00000376670.9	ENSG00000102145	GATA1	0.044075	0	0.1667	NA
ENST00000696452.1	ENSG00000102145	GATA1	0.044075	0	0.1667	NA
ENST00000370634.8	ENSG00000102243	VGLL1	0.19834	0	1	NA
ENST00000695728.1	ENSG00000102245	CD40LG	0	0.08151	NA	0.5
ENST00000695729.1	ENSG00000102245	CD40LG	0	0.08151	NA	0.5
ENST00000373004.5	ENSG00000102359	SRPX2	0.46279	0	1	NA
ENST00000324762.10	ENSG00000102387	TAF7L	0.02204	0	0.3333	NA
ENST00000372907.7	ENSG00000102387	TAF7L	0.02204	0	0.3333	NA
ENST00000356784.2	ENSG00000102387	TAF7L	0.02204	0	0.3333	NA
ENST00000377462.6	ENSG00000102794	ACOD1	0	0.16302	NA	1
ENST00000380482.9	ENSG00000102802	MEDAG	0.066115	0	1	NA
ENST00000616880.1	ENSG00000102970	CCL17	0.26445	0	1	NA
ENST00000489972.1	ENSG00000103200		0.066115	0	1	NA
ENST00000219919.9	ENSG00000103569	AQP9	0.132225	0	1	NA
ENST00000396996.3	ENSG00000104055	TGM5	0.132225	0	1	NA
ENST00000261275.5	ENSG00000104059	ENTREP2	0	0.24619	NA	1
ENST00000250160.11	ENSG00000104415	CCN4	0.066115	0	1	NA
ENST00000528610.5	ENSG00000104529	EEF1D	0.066115	0	0.5	NA
ENST00000395119.7	ENSG00000104529	EEF1D	0.066115	0	0.5	NA
ENST00000221086.8	ENSG00000104643	MTMR9	0.18686999999999998	0	1	NA
ENST00000347580.8	ENSG00000104755	ADAM2	0	0.013585	NA	0.3333
ENST00000265708.9	ENSG00000104755	ADAM2	0	0.013585	NA	0.3333
ENST00000521880.5	ENSG00000104755	ADAM2	0	0.013585	NA	0.3333
ENST00000427924.5	ENSG00000104760	FGL1	0	0.023535	NA	0.1444
ENST00000518650.5	ENSG00000104760	FGL1	0	0.023535	NA	0.1444
ENST00000522444.5	ENSG00000104760	FGL1	0	0.023535	NA	0.1444
ENST00000398056.6	ENSG00000104760	FGL1	0	0.068875	NA	0.4225
ENST00000522636.5	ENSG00000104760	FGL1	0	0.023535	NA	0.1444
ENST00000221431.11	ENSG00000104835	SARS2	0	0.040755	NA	1
ENST00000221444.2	ENSG00000104848	KCNA7	0.126495	0	1	NA
ENST00000221515.6	ENSG00000104918	RETN	0.03019	0	0.5	NA
ENST00000629642.1	ENSG00000104918	RETN	0.03019	0	0.5	NA
ENST00000593418.1	ENSG00000104921	FCER2	0.020125	0	0.1667	NA
ENST00000597921.6	ENSG00000104921	FCER2	0.020125	0	0.1667	NA
ENST00000597312.5	ENSG00000104921	FCER2	0.020125	0	0.1667	NA
ENST00000597934.1	ENSG00000104921	FCER2	0.020125	0	0.1667	NA
ENST00000598803.5	ENSG00000104921	FCER2	0.020125	0	0.1667	NA
ENST00000346664.9	ENSG00000104921	FCER2	0.020125	0	0.1667	NA
ENST00000602101.6	ENSG00000105122	RASAL3	0.12181	0	0.6141	NA
ENST00000597025.1	ENSG00000105122	RASAL3	0.066115	0	0.3333	NA
ENST00000609274.5	ENSG00000105122	RASAL3	0.010415	0	0.0525	NA
ENST00000221804.5	ENSG00000105205	CLC	0.132225	0	1	NA
ENST00000221847.6	ENSG00000105246	EBI3	0.126495	0	1	NA
ENST00000585332.3	ENSG00000105261	OVOL3	0	0.040755	NA	1
ENST00000617332.4	ENSG00000105388	CEACAM5	0.066115	0	1	NA
ENST00000222002.4	ENSG00000105398	SULT2A1	0.132225	0	1	NA
ENST00000222033.6	ENSG00000105428	ZNRF4	0	0.040755	NA	1
ENST00000344846.7	ENSG00000105467	SYNGR4	0	0.040755	NA	1
ENST00000474054.1	ENSG00000105492	SIGLEC6	0	0.040755	NA	1
ENST00000528213.1	ENSG00000105549	SPMAP2	0	0.040755	NA	1
ENST00000264834.6	ENSG00000105610	KLF1	0	0.16468	NA	1
ENST00000222543.11	ENSG00000105825	TFPI2	3.1278550000000003	0	1	NA
ENST00000418617.5	ENSG00000105852	PON3	0	0.00582	NA	0.1429
ENST00000442770.5	ENSG00000105852	PON3	0	0.00582	NA	0.1429
ENST00000451904.5	ENSG00000105852	PON3	0	0.00582	NA	0.1429
ENST00000265627.10	ENSG00000105852	PON3	0	0.00582	NA	0.1429
ENST00000427422.5	ENSG00000105852	PON3	0	0.00582	NA	0.1429
ENST00000482624.5	ENSG00000105852	PON3	0	0.00582	NA	0.1429
ENST00000456855.5	ENSG00000105852	PON3	0	0.00582	NA	0.1429
ENST00000648378.1	ENSG00000105880	DLX5	0	0.16302	NA	1
ENST00000612779.1	ENSG00000105996	HOXA2	0	0.32604	NA	1
ENST00000222726.4	ENSG00000106004	HOXA5	0.066115	0	1	NA
ENST00000222728.3	ENSG00000106006	HOXA6	0	0.040755	NA	1
ENST00000496902.7	ENSG00000106038	EVX1	0.020125	0	0.3333	NA
ENST00000580535.1	ENSG00000106038	EVX1	0.020125	0	0.3333	NA
ENST00000222761.7	ENSG00000106038	EVX1	0.020125	0	0.3333	NA
ENST00000222902.7	ENSG00000106178	CCL24	0.066115	0	1	NA
ENST00000477423.1	ENSG00000106331	PAX4	0.020125	0	0.16665	NA
ENST00000463946.5	ENSG00000106331	PAX4	0.053180000000000005	0	0.41664999999999996	NA
ENST00000341640.6	ENSG00000106331	PAX4	0.053180000000000005	0	0.41664999999999996	NA
ENST00000223114.9	ENSG00000106384	MOGAT3	0	0.040755	NA	1
ENST00000223167.5	ENSG00000106436	MYL10	0.06038	0	1	NA
ENST00000262041.6	ENSG00000106511	MEOX2	0.19260500000000003	0	1	NA
ENST00000478393.5	ENSG00000106526	ACTR3C	0	0.122265	NA	1
ENST00000426341.6	ENSG00000106648	GALNTL5	0	0.00582	NA	0.1429
ENST00000414073.6	ENSG00000106648	GALNTL5	0	0.00582	NA	0.1429
ENST00000392800.7	ENSG00000106648	GALNTL5	0	0.00582	NA	0.1429
ENST00000416269.6	ENSG00000106648	GALNTL5	0	0.00582	NA	0.1429
ENST00000431418.6	ENSG00000106648	GALNTL5	0	0.00582	NA	0.1429
ENST00000448366.6	ENSG00000106648	GALNTL5	0	0.00582	NA	0.1429
ENST00000416062.5	ENSG00000106648	GALNTL5	0	0.00582	NA	0.1429
ENST00000297668.11	ENSG00000106714	CNTNAP3	0.592195	0	0.6898	NA
ENST00000377659.1	ENSG00000106714	CNTNAP3	0.28176999999999996	0	0.31020000000000003	NA
ENST00000371174.5	ENSG00000107447	DNTT	0.066115	0	0.5	NA
ENST00000630152.1	ENSG00000107447	DNTT	0.066115	0	0.5	NA
ENST00000318222.4	ENSG00000107593	PKD2L1	0	0.492385	NA	1
ENST00000370196.11	ENSG00000107807	TLX1	0.033055	0	0.5	NA
ENST00000467928.2	ENSG00000107807	TLX1	0.033055	0	0.5	NA
ENST00000331769.6	ENSG00000108342	CSF3	0.132225	0	1	NA
ENST00000468746.5	ENSG00000108602	ALDH3A1	0.06038	0	1	NA
ENST00000394620.2	ENSG00000108700	CCL8	0	0.16468	NA	1
ENST00000225899.4	ENSG00000108759	KRT32	0.06038	0	1	NA
ENST00000590052.1	ENSG00000108785	HSD17B1P1	0.84529	0	1	NA
ENST00000251535.11	ENSG00000108839	ALOX12	0.422645	0	0.5	NA
ENST00000480801.1	ENSG00000108839	ALOX12	0.422645	0	0.5	NA
ENST00000226247.2	ENSG00000109101	FOXN1	0.18686999999999998	0	1	NA
ENST00000507372.1	ENSG00000109182	CWH43	0.132225	0	0.6666	NA
ENST00000226432.9	ENSG00000109182	CWH43	0.02204	0	0.1111	NA
ENST00000513409.1	ENSG00000109182	CWH43	0.02204	0	0.1111	NA
ENST00000514053.6	ENSG00000109182	CWH43	0.02204	0	0.1111	NA
ENST00000396094.6	ENSG00000109205	ODAM	0.19834	0	1	NA
ENST00000226460.5	ENSG00000109208	SMR3A	0	0.040755	NA	1
ENST00000359299.8	ENSG00000109511	ANXA10	0	0.203775	NA	1
ENST00000679553.1	ENSG00000110079	MS4A4A	0.006605	0	0.01665	NA
ENST00000680301.1	ENSG00000110079	MS4A4A	0.06281	0	0.15835	NA
ENST00000649552.2	ENSG00000110079	MS4A4A	0.06281	0	0.15835	NA
ENST00000527056.5	ENSG00000110079	MS4A4A	0.120755	0	0.5	NA
ENST00000529950.2	ENSG00000110079	MS4A4A	0.066115	0	0.16665	NA
ENST00000320585.11	ENSG00000110172	CHORDC1	0.03019	0	0.5	NA
ENST00000525317.5	ENSG00000110172	CHORDC1	0.03019	0	0.5	NA
ENST00000622388.4	ENSG00000110203	FOLR3	0.06038	0	1	NA
ENST00000227665.9	ENSG00000110243	APOA5	0.066115	0	1	NA
ENST00000525380.1	ENSG00000110484	SCGB2A2	0.066115	0	1	NA
ENST00000228644.4	ENSG00000111049	MYF5	0	0.040755	NA	1
ENST00000228837.3	ENSG00000111241	FGF6	0.066115	0	1	NA
ENST00000663220.1	ENSG00000111245	MYL2	0.020125	0	0.3333	NA
ENST00000228841.15	ENSG00000111245	MYL2	0.020125	0	0.3333	NA
ENST00000548438.1	ENSG00000111245	MYL2	0.020125	0	0.3333	NA
ENST00000261195.3	ENSG00000111713	GYS2	0	0.08151	NA	1
ENST00000229402.4	ENSG00000111796	KLRB1	0.120755	0	1	NA
ENST00000229563.6	ENSG00000111843	TMEM14C	0.132225	0	1	NA
ENST00000648244.1	ENSG00000112115	IL17A	0.126495	0	1	NA
ENST00000478427.1	ENSG00000112116	IL17F	0	0.020375	NA	0.25
ENST00000336123.5	ENSG00000112116	IL17F	0	0.020375	NA	0.25
ENST00000699946.1	ENSG00000112116	IL17F	0	0.16468	NA	0.5
ENST00000373256.5	ENSG00000112164	GLP1R	0.19260500000000003	0	1	NA
ENST00000483722.2	ENSG00000112195	TREML2	0.25872	0	1	NA
ENST00000510882.4	ENSG00000112273	HDGFL1	0	0.20543499999999998	NA	1
ENST00000360488.7	ENSG00000112337	SLC17A2	0.033055	0	0.5	NA
ENST00000377850.8	ENSG00000112337	SLC17A2	0.033055	0	0.5	NA
ENST00000432095.6	ENSG00000113073	SLC4A9	0	0.01019	NA	0.25
ENST00000506545.5	ENSG00000113073	SLC4A9	0	0.01019	NA	0.25
ENST00000507527.1	ENSG00000113073	SLC4A9	0	0.01019	NA	0.25
ENST00000506757.7	ENSG00000113073	SLC4A9	0	0.01019	NA	0.25
ENST00000618015.4	ENSG00000113492	AGXT2	0.066115	0	1	NA
ENST00000231656.13	ENSG00000113722	CDX1	0.126495	0	1	NA
ENST00000480862.1	ENSG00000113924	HGD	0.066115	0	0.5	NA
ENST00000466528.5	ENSG00000113924	HGD	0.00808	0	0.03345	NA
ENST00000283871.10	ENSG00000113924	HGD	0.112675	0	0.46655	NA
ENST00000436022.2	ENSG00000114654	EFCC1	0.06102	0	0.4615	NA
ENST00000481536.2	ENSG00000114654	EFCC1	0.01019	0	0.0771	NA
ENST00000683648.1	ENSG00000114654	EFCC1	0.06102	0	0.4615	NA
ENST00000232892.12	ENSG00000114771	AADAC	0.129855	0	0.9821	NA
ENST00000488869.1	ENSG00000114771	AADAC	0.00237	0	0.0179	NA
ENST00000263339.4	ENSG00000115008	IL1A	0.06038	0	1	NA
ENST00000409189.7	ENSG00000115009	CCL20	0	0.08151	NA	0.5
ENST00000358813.5	ENSG00000115009	CCL20	0	0.08151	NA	0.5
ENST00000289228.7	ENSG00000115073	ACTR1B	0	0.040755	NA	1
ENST00000649979.2	ENSG00000115267	IFIH1	0.361205	0	0.5641	NA
ENST00000421365.2	ENSG00000115267	IFIH1	0.20896	0	0.22575	NA
ENST00000697291.1	ENSG00000115267	IFIH1	0.19452	0	0.21015	NA
ENST00000621092.1	ENSG00000115297	TLX2	0.033055	0	0.25	NA
ENST00000233638.8	ENSG00000115297	TLX2	0.274565	0	0.75	NA
ENST00000233735.2	ENSG00000115386	REG1A	0	0.16468	NA	1
