gene_name	logFC	logCPM	PValue
181	ADAP1	-2.08498976839679	4.13075410978314	9.76346348814748e-06
182	ADAR	-0.375355574405452	7.24690113547339	0.221027766491631
183	ADARB1	0.903077725556539	6.19997686303324	0.0014628897792624
184	ADAT1	-0.348183364768808	5.73057668843272	0.219739088544182
185	ADAT2	-0.221423977016816	3.70606924811713	0.637594289525903
186	ADCK2	-0.370431214117121	3.70589826506504	0.391807579086305
187	ADCY1	-0.0333283774095141	7.18524192908209	0.926220729287941
188	ADCY2	-0.518220596222764	6.36202898671226	0.179533095917919
189	ADCY3	-0.866980798553072	3.94563268433162	0.0433409756090357
190	ADCY5	-0.259864772134131	4.04947844733327	0.524267784244998
191	ADCY6	-0.378369154323589	4.78270786727405	0.299098279706624
192	ADCY7	-1.02908451708361	3.18420567012584	0.0396452633259719
193	ADCY9	-0.631499773133193	3.89919997355904	0.127379952055264
194	ADCYAP1	-5.69177086690091	5.09938525635828	3.64277117047805e-26
195	ADD1	0.530106893630349	7.66220429344531	0.0979045706981997
196	ADD2	-3.02501412891719	6.98330259788085	1.09267764610438e-20
197	ADD3	1.86393891287437	5.82092425859264	1.41743902789492e-09
198	ADGRA2	1.69365437250089	5.08094468942067	0.000317216613270135
199	ADGRA3	-0.814301683765929	5.73942990432556	0.0106805247633036
200	ADGRB1	1.99897649334173	4.03592917312955	0.000109559259576324
201	ADGRB2	-0.240699106389042	4.44040782026695	0.52358876397904
202	ADGRB3	-1.59372912716269	5.06943304095249	2.88011548763652e-06
203	ADGRD1	-0.0593810450184582	6.04518026872116	0.837668564948084
204	ADGRE2	0.551285006604398	4.43497605394874	0.148149798505895
205	ADGRF1	0.526192217576741	3.93049720712346	0.200684297943795
206	ADGRG1	-2.92018186965187	6.13485101246624	2.34105924476079e-21
207	ADGRL1	-0.310215876303319	5.89542417183423	0.327828176030675
208	ADGRL2	-1.07431410858586	6.84854867303055	0.00541338235911449
209	ADGRL3	-1.66157111905204	5.99976798366688	4.44498729776851e-05
210	ADGRV1	1.43142169872661	6.19909259064287	0.00168624676705978
211	ADH4	0.335145960159221	4.87198226817541	0.354052756003488
212	ADH5	-0.20906973843136	6.50856170420352	0.45963158173214
213	ADHFE1	1.47861378448635	3.09081049616061	0.0102604822996865
214	ADI1	0.486149215083147	6.84051981343377	0.100651176845284
215	ADIPOR1	1.01714332329945	6.25813465409992	0.000891249085701428
216	ADIPOR2	-0.0958730577496051	4.05795729419016	0.817576529771796
217	ADISSP	-1.20567669124541	5.21708724716295	0.000219480264402299
218	ADK	-0.022786624741487	5.06663785360607	0.947993034185262
219	ADM	4.29506193215882	3.10442634606106	3.70118399496426e-10
220	ADNP	-0.767247328125394	6.95149778597283	0.0091771470154908
221	ADNP2	-0.473042110223779	5.28239161378442	0.121504854050259
222	ADO	-0.242837386651868	5.13177431541416	0.484083580616696
223	ADORA2B	0.341525382575949	4.9545472348532	0.323608749973185
224	ADPGK	0.295225333928231	4.92238445573879	0.388742012191688
225	ADPRM	0.249805043460624	3.29864045608096	0.598670859038414
226	ADPRS	0.0610981097615511	4.70746340884322	0.869174520671399
227	ADRA2C	1.78783197153645	3.91832472225609	3.05515776925074e-05
228	ADRM1	0.295692719785756	6.18413155381623	0.302015480140725
229	ADSL	-0.0427951887348998	6.10108345789139	0.882842445730633
230	ADSS1	0.970698790268722	4.00118882103865	0.0199893374955241
231	ADSS2	-0.29870933557501	5.26457861092417	0.326838724960397
232	AEBP1	3.22953440664656	5.59498492918934	4.52940453349759e-10
233	AEBP2	-0.139889776552852	5.72232574622764	0.635858390756295
234	AEN	1.44440783224284	4.14008865151266	0.000796519793162048
235	AFAP1	-2.53151783300462	6.46735973661985	2.32412534160327e-13
236	AFAP1L2	2.14919905608655	3.43092767100189	7.02143946065375e-06
237	AFDN	-0.874576916383511	7.96480188594029	0.00957480849565717
238	AFF1	1.11063541193828	6.39422410286939	0.000132780219658881
239	AFF2	-0.318989662463989	5.02388181304676	0.492476000439783
240	AFF3	-2.45723795682123	5.96983569876471	1.73246576398048e-11
241	AFF4	-0.688617141701396	7.50547262820963	0.0247958116700394
242	AFG3L1P	0.387015120239482	5.16833947078862	0.219572441851472
243	AFG3L2	0.296829557498325	5.8884947172501	0.310481300515125
244	AFMID	-1.3561536467873	4.51805956681642	0.0037167047554769
245	AFTPH	0.242926279384322	5.55061226663906	0.418106428672989
246	AGA	0.909527013493543	3.1595856587305	0.067508960408583
247	AGAP1	0.561793019384336	7.41757926090971	0.0820023325991686
248	AGAP2	-1.59587048674641	4.40356711601801	4.34432231802026e-05
249	AGAP3	-1.26061182520109	6.17985080441787	1.71409402517712e-05
250	AGAP4	-0.620754766516915	4.45166421934871	0.0989431092342375
251	AGAP5	-0.309329404797397	3.49715361511642	0.518807765599735
252	AGAP6	-0.0783265760661722	5.88958740106775	0.796030292352662
253	AGBL4	0.41791564444376	3.68772717110912	0.334540011284606
254	AGBL5	0.0149812484049625	4.84715001369724	0.972083131344397
255	AGFG1	-0.575059888386382	6.51614504269119	0.0497866759733819
256	AGGF1	0.429943863186404	5.7565473840809	0.125686338874385
257	AGK	0.257343433292246	5.34328833515994	0.412335185582407
258	AGL	1.82508061490517	6.18102741937942	1.28601006910557e-09
259	AGO1	-1.08053899954708	6.1996393549006	0.000364779482480337
260	AGO2	-0.554270849126712	6.18816595237435	0.051951463922444
261	AGO3	-0.210617683891732	6.5192182124504	0.45781497275478
262	AGO4	-0.637483595556639	5.87063912362555	0.0245567721843964
263	AGPAT1	0.920194161785257	4.52523276829842	0.147168448779649
264	AGPAT2	1.36826743400702	3.40570169386038	0.0330051907315456
265	AGPAT3	1.15193500508742	6.32870688186197	6.45596126344959e-05
266	AGPAT4	-1.87067141548246	6.07720459593016	8.38725180226502e-09
267	AGPAT5	-0.123084783680401	5.15710585534713	0.709963464383002
268	AGPS	-1.1769472360464	5.59541034207889	0.000299724925041398
269	AGRN	-1.49414157578787	6.22733731319847	6.21401649081223e-07
270	AGT	2.71346596539074	3.53027671693728	4.03223586352323e-08
271	AGTPBP1	-0.90654816608381	6.79475080219857	0.00373312115254826
272	AGTRAP	2.85296054531911	3.30628998906119	1.14932078245609e-06
273	AGXT	4.10408905370445	3.11421371894895	3.56081192505551e-09
274	AHCTF1	-0.313925304007955	5.92083025364583	0.269062854780337
275	AHCY	0.472856617380291	5.36980631382233	0.115268873894317
276	AHCYL1	0.196192093188444	6.74720168348699	0.522926784082619
277	AHCYL2	0.561440587480629	5.8831069413449	0.0585383599936317
278	AHDC1	-1.21168100099597	5.90579503811476	7.40654895704002e-05
279	AHI1	0.802230609701585	7.0118022858859	0.00723751900126705
280	AHNAK	2.46036339168192	3.68019374621917	2.25802025181463e-07
281	AHNAK2	-0.177950610843983	4.46634405165669	0.714105999863069
282	AHR	0.296563054743153	4.30406254614446	0.484174689005301
283	AHSA1	-0.848546966579923	5.82262395222377	0.00302857579136056
284	AHSA2P	0.0921964390737639	5.87073091315744	0.7657521283479
285	AIDA	-0.584894087417573	5.31913720173245	0.0607957178032074
286	AIF1L	3.92877932925151	4.95636776854569	5.1777115366432e-24
287	AIFM1	0.253046784095122	5.34419403131563	0.417870040661055
288	AIG1	0.0592169529717359	5.59321862991954	0.847151962550162
289	AIM2	0.960130020521376	3.33818672722499	0.0359816515910913
290	AIMP1	0.88138742108913	5.93368459811118	0.00311961148639384
291	AIMP2	0.0269851685262667	4.92082858895776	0.942539584440804
292	AIP	-0.176673348774568	5.3443359746511	0.558121176369823
293	AIPL1	7.48668659170768	8.03024278652432	2.18298695835006e-47
294	AJM1	0.312035078033143	4.32309316476498	0.420958554130463
295	AJUBA	3.29108695222576	3.31177081213795	1.45019979904344e-10
296	AK1	0.0685527017321502	6.21520998992605	0.818423482412993
297	AK2	0.720593864674535	6.07453998533423	0.0130609734091033
298	AK3	-0.209848971410139	6.11596557394441	0.465851060483848
299	AK4	1.51598499422684	5.73486411070039	0.0376399442484121
300	AK5	-0.372069372025885	4.55963967860689	0.304046400009657
301	AK6	0.674282361240659	4.08640135725815	0.0902698964035125
302	AK9	-0.312209370096168	6.11118506490335	0.278121856797301
303	AKAP1	-0.901894938945643	5.18887723366147	0.00518572255025694
304	AKAP10	-0.31988383938898	4.82809680156624	0.360988299261223
305	AKAP11	0.760586876584487	6.58737476716309	0.0109755781309507
306	AKAP12	1.60770729450214	8.83448064022982	7.19509587788062e-05
307	AKAP13	0.0692982187686176	6.518772308694	0.811580310511681
308	AKAP5	0.650708627213044	3.50165576321953	0.150768691862071
309	AKAP6	-2.91501669527333	6.63098299201034	2.10951887064882e-14
310	AKAP7	1.58360998294936	4.14381051564572	0.000186179937985914
311	AKAP8	0.209251441847176	5.37353141113507	0.48308356410347
312	AKAP8L	-0.825013947382171	6.73195775999858	0.0096973428306252
313	AKAP9	0.696094890252414	9.60238258133397	0.0433820052982992
314	AKIP1	-0.0812856600957997	4.62162350138976	0.828738950694441
315	AKIRIN1	-0.256161576144421	6.97416617205668	0.429145438098662
316	AKIRIN2	-1.07948179745259	6.27757220603843	0.000180497216482502
317	AKNA	2.14616949397359	5.33595470450557	4.3385995673331e-09
318	AKR1A1	-0.332466051361508	5.92975596313464	0.255620118551508
319	AKR1B1	-0.752173590131505	6.1934455215701	0.00766415657326747
320	AKR1B15	0.734098629817123	5.69859744099871	0.0151877683858094
321	AKR1C1	-1.5356430911801	5.11015587217815	2.74041468631077e-05
322	AKR1C2	-1.62051093324455	4.80156118844782	9.10005468799994e-06
323	AKR1C3	4.36303525917816	3.37286851844951	1.48285328486261e-15
324	AKR1D1	0.27599670555444	4.76758737690086	0.433440829321433
325	AKR7A2	-0.186878226104359	5.50917983022009	0.553995744224312
326	AKT1	-0.178767764820795	6.352162443882	0.539020015334781
327	AKT1S1	0.882990166881705	4.42668198082921	0.0187537007862338
328	AKT2	0.136592052004273	6.11002920552068	0.634949557766239
329	AKT3	0.0163316672628984	7.09347023748769	0.957293866871542
330	AKTIP	0.917378620600921	5.01237292365087	0.00590483260652939
331	ALAD	-0.0773798003541193	5.18708711852639	0.815625235556693
332	ALAS1	-0.060238751613337	4.89457845500054	0.872477853448744
333	ALCAM	-2.56241492508174	5.25428538030058	2.59968551071879e-06
334	ALDH18A1	-0.228263490205981	5.00225775137397	0.504974716490032
335	ALDH1B1	-0.731436503183681	3.4118670253908	0.107206586442079
336	ALDH1L1	0.856367203467202	3.84327949337456	0.0451869533551424
337	ALDH1L2	-1.30490346889047	3.5762830360842	0.00549671041933601
338	ALDH2	-0.21035154974186	6.41015155120323	0.476248957384411
339	ALDH3A2	0.48357986536919	5.69021587974527	0.128090975885128
340	ALDH3B1	-0.24999676015646	3.54320513917944	0.590977504467807
341	ALDH5A1	-0.236540724618331	4.34604686183324	0.569110431180028
342	ALDH6A1	0.68038976041134	4.86871986372425	0.0521332594467688
343	ALDH7A1	-0.193620656161515	6.5459355788199	0.513918876450388
344	ALDH9A1	1.25388384626654	5.10682109461486	0.000150646118267544
345	ALDOA	1.03414576489371	8.85387169420795	0.0146146903590499
346	ALDOC	2.4367957428114	7.67816696942668	0.000137283692708222
347	ALG1	0.429068239483839	5.23056233593718	0.162921482522587
348	ALG10B	0.0758181703917996	5.87842577369609	0.8035461742978
349	ALG11	0.344183061247367	6.54487251206597	0.234755910494351
350	ALG12	0.0577331135668573	4.60433712686803	0.879846442070478
351	ALG13	0.133432090348139	5.78468638205234	0.695249201690981
352	ALG14	-0.150742506298612	5.35458096965726	0.639371854280196
353	ALG1L2	-0.131797037847923	3.46701327301805	0.816220154338587
354	ALG2	0.528157104897058	4.21746163969659	0.173569976709244
355	ALG3	0.0159207604521393	4.28983688156909	0.974243436936804
356	ALG5	0.00804384901374908	5.7481149704904	0.979319785828718
357	ALG6	-0.428507200302036	4.09229082592585	0.281659463242811
358	ALG8	0.339962268114199	4.86764063705097	0.327227154220573
359	ALG9	-0.170034619133679	6.28640289131311	0.545687493109224
360	ALKBH1	-0.0484404237802322	3.75958344277918	0.919535817163795
361	ALKBH2	0.480497419653052	4.01568174874166	0.248967142890272
362	ALKBH3	0.546514669847673	4.14651442901371	0.166910264012448
363	ALKBH4	0.223102166403559	4.0733361432719	0.590584065133214
364	ALKBH5	-0.0848752892528832	6.54018776961883	0.776013603786965
365	ALKBH6	-0.1726333410376	4.29349375016386	0.66619124589558
366	ALKBH7	0.0361204312911021	6.3774629199799	0.907361045914016
367	ALKBH8	-0.248732743330893	3.54834206587603	0.588981242051983
368	ALMS1	-0.326710420747279	5.8388660087018	0.250460928476789
369	ALPK1	-0.0337325951634169	5.98847776862294	0.910321768323485
370	ALPL	4.54404920049341	3.46077879861512	2.6035251170767e-12
371	ALS2	0.260792364769639	5.68145993134441	0.386677974504184
372	ALYREF	0.804559671885324	5.60095108049484	0.0169104535537179
373	AMACR	0.902174062515253	3.93684590380149	0.0274116992402492
374	AMBRA1	-0.462042539242888	5.07694411187352	0.160977931466926
375	AMD1	-0.00177943108402728	6.22708212228508	0.996187003763997
376	AMDHD2	0.622193628503894	3.35049809397514	0.169437366414423
377	AMER2	0.988547171534316	6.12396961459804	0.000974842444254334
378	AMER3	-1.43715363089075	4.50889474934777	0.000507657591970692
379	AMFR	0.620993478571241	6.12331209379782	0.0378449140881526
380	AMH	-1.58750424675583	4.2938890388116	0.00311357298494874
381	AMMECR1	1.95825241130887	4.26955498222021	1.10029897402929e-05
382	AMMECR1L	-0.57683223263747	6.00962383738964	0.0496596772081061
383	AMN1	0.194856222802793	5.32572892657841	0.553466158071938
384	AMOT	-0.290875519880671	3.65526015443628	0.573880437362461
385	AMOTL1	-0.421378321581498	5.08664966061647	0.252204903273532
386	AMOTL2	-0.0621524574118802	5.96587457089122	0.843506421318023
387	AMPD2	0.313774518326974	5.17059734202885	0.372553353384513
388	AMPH	-0.0369440739488282	5.14031318853909	0.915685589781163
389	AMT	0.634840300298549	3.77341162406458	0.172952772650132
390	AMY2B	0.279476011038258	5.09897807840869	0.387809411259424
391	AMZ2	0.172148910458414	6.31843453192831	0.55822430135979
392	ANAPC1	-0.292705785646544	5.48372149945769	0.323689117980582
393	ANAPC10	0.625658960750603	4.45025557308768	0.122315358828687
394	ANAPC11	0.319066552790037	7.18537337250877	0.309363083731768
395	ANAPC13	-0.276492843592641	6.10423307265483	0.344362019461312
396	ANAPC15	-0.00925018091546052	5.4392235718925	0.977959163889314
397	ANAPC16	0.582776108157722	7.097799650967	0.0803028073895573
398	ANAPC2	0.558086316610526	4.40371871093204	0.142340993530235
399	ANAPC4	0.0948946453263207	4.7826630670378	0.793665610733564
400	ANAPC5	0.384169632548261	6.56180403957966	0.196134830579383
401	ANAPC7	-0.218697457063653	5.66143212051127	0.525493061715453
402	ANGEL1	0.3722572018117	4.44450704036875	0.338138878901134
403	ANGEL2	0.279450792246412	5.57822920970922	0.362822524619618
404	ANGPT2	-0.467403708283021	4.13834506761247	0.253570453483727
405	ANGPTL1	3.76581053784196	4.84635064254215	7.52799202692708e-21
406	ANGPTL4	2.38625184559555	3.46723081601671	2.18196165840471e-06
407	ANK1	-0.867596534089137	4.91824389366129	0.0145839542382666
408	ANK2	-1.36009032178639	7.94263746556353	0.000243083581980989
409	ANK3	-0.936843207181773	7.24176666902462	0.0067722513881308
410	ANKAR	0.541537681188734	3.29217931401048	0.309592452842318
411	ANKDD1A	0.492077715874886	5.33034933222303	0.112948897117372
412	ANKEF1	0.614553028535899	3.85224235477041	0.17355922343957
413	ANKFY1	-0.690043464493346	5.90620494987441	0.0157670479742658
414	ANKH	0.517420530919265	5.71253894376237	0.106607102215369
415	ANKHD1	0.401732259041343	6.61809270671933	0.168384470857598
416	ANKHD1-EIF4EBP3	0.34487249146148	4.75592183406028	0.327740900215728
417	ANKIB1	-0.614981964118897	6.07829141206899	0.0305891382016977
418	ANKLE1	-0.371490773380175	3.62990740873968	0.403381964421991
