gene_name	logFC	logCPM	PValue
34	ABCA13	1.75698023412725	2.31837303943777	0.00107673860127638
35	ABCA17P	1.00047455678952	2.32024401328491	0.0607817276011383
36	ABCA2	0.125902025041589	5.14437418421954	0.672508389351244
37	ABCA3	-1.08067883937365	5.40819759708512	0.00391155621424251
38	ABCA4	5.75106617636942	6.6687153944092	1.29913232649383e-26
39	ABCA5	1.48780869582596	5.14104539726405	1.82700013857267e-05
40	ABCA6	-0.162824665133242	5.74520064616986	0.582389236458887
41	ABCA7	2.31294059869574	6.17308515376045	5.05492661978148e-12
42	ABCA9	0.451479349660899	5.34853783342667	0.12019188359398
43	ABCB1	0.610150035713918	2.15458862620063	0.206827549946305
44	ABCB10	-0.0846340161854875	3.93059557841225	0.891351317151152
45	ABCB11	0.145231770989528	2.04479555311195	0.813998773008594
46	ABCB4	1.75724317124944	2.00408134782762	0.100017141034898
47	ABCB6	0.898590243026371	4.34225315811725	0.0169357282438944
48	ABCB7	-0.023577147712857	4.40154511483354	0.951199476460558
49	ABCB8	0.595772870172675	4.17194306555736	0.154961916656777
50	ABCB9	0.475670124650561	4.2045319600038	0.197489168807341
51	ABCC1	0.0365504559618289	4.36641985242541	0.927346934240419
52	ABCC10	-0.98448494454519	4.0639405084178	0.00836220487777935
53	ABCC11	0.532797430089927	2.70439193087471	0.228203538762252
54	ABCC12	0.293418886447829	1.82162921763194	0.579838420971347
55	ABCC2	1.6700089477436	1.49489605652389	0.0561942262064057
56	ABCC4	-0.636449190877366	3.51134010839247	0.12029763195558
57	ABCC5	-0.354491490007849	5.99862410014974	0.181692553250069
58	ABCC8	-0.22929103380991	6.76436908335881	0.354436132444356
59	ABCC9	0.66847788323225	8.94433651555311	0.0154637911414594
60	ABCD1	-0.369597879994895	2.65428132488836	0.46079150163352
61	ABCD3	0.360531007303179	5.34044749081507	0.282156672475948
62	ABCD4	-0.542079820312733	5.68931472014072	0.0606930395443134
63	ABCE1	0.0370584743961127	5.7648073829392	0.885197799351592
64	ABCF1	0.546776043218168	4.30082910885835	0.115751056481559
65	ABCF2	0.267127455543413	5.00900895522932	0.408400276854657
66	ABCF3	0.212072157255318	4.73420836541206	0.512735003732733
67	ABCG1	1.79026598572696	4.34347505282218	1.51293030895026e-06
68	ABCG4	3.30626143958538	4.54641241822185	2.77373180826656e-15
69	ABCG8	0.286060019420693	4.45388292625845	0.395305595602799
70	ABHD1	0.57487023628615	1.80568633301871	0.246629953117808
71	ABHD10	0.118279333605658	5.03233109174943	0.684075329717078
72	ABHD11	0.617425024820161	4.04627880401424	0.0928604702859393
73	ABHD12	-0.130306134718831	5.49012155727581	0.684826566056771
74	ABHD12B	2.65165778084541	3.35419076891535	2.40762987418433e-08
75	ABHD13	0.301654039304935	4.61785096240244	0.362092348573255
76	ABHD14A	1.06163451289514	5.84829112115801	6.79725115869036e-05
77	ABHD14A-ACY1	0.459058389763188	3.0996205413561	0.281731933273358
78	ABHD14B	2.87959688474881	3.41832655890596	0.000492858038515965
79	ABHD15	1.03620794386573	2.13247751128251	0.0565881583184534
80	ABHD16A	-0.693686154616542	2.18679833399611	0.261620539626835
81	ABHD16B	0.353386277215905	1.30097352726216	0.488672611082498
82	ABHD17A	0.149025171173127	5.79037585962405	0.594825952912865
83	ABHD17B	-0.557196869932456	5.19824044152682	0.15850244109677
84	ABHD17C	-1.26071187530726	3.75071737106026	0.00652507721135069
85	ABHD18	-0.109694167272392	5.13278807101492	0.698502221057916
86	ABHD2	-0.0618729894639086	6.14568798633322	0.831934824876672
87	ABHD3	1.03756534293305	3.29220643598661	0.027587956729238
88	ABHD4	1.20457655356521	3.79963792419954	0.00171345591403477
89	ABHD5	-0.120000918655811	5.03087781272145	0.695526525952471
90	ABHD6	-0.497866543729045	4.05307064032811	0.173106042371643
91	ABHD8	1.23180367018259	4.47420381608135	0.000397446277688404
92	ABI1	-0.394613225757366	5.43762907211925	0.177751057721634
93	ABI2	-0.804505080831275	7.48203392171214	0.00287960073888453
94	ABI3BP	0.646167562076446	4.29627814581271	0.0701613562852634
95	ABITRAM	0.794333653576864	4.18398052759984	0.0310684386215915
96	ABL1	-0.236114721615137	5.8321080665016	0.423672294957592
97	ABL2	-0.217404622362294	5.8143779284307	0.404038112790824
98	ABLIM1	-0.513312181776507	6.52672337318331	0.11465850386192
99	ABLIM2	-2.10133400888566	4.20978681512313	4.49797808257961e-05
100	ABLIM3	0.493453467293222	4.76987143410398	0.110516353593737
101	ABO	0.259985683938711	4.13793196511433	0.487024570878378
102	ABR	-0.939443424048176	5.06102833950558	0.00309452065698289
103	ABRACL	-1.5754435684871	4.74850574394896	2.09167992678855e-05
104	ABRAXAS1	0.3729153463625	4.75235858980497	0.233820746070034
105	ABRAXAS2	-0.385352981681975	4.47614067193698	0.251838200207731
106	ABT1	0.139443291150737	3.38711037468861	0.735970164404089
107	ABTB1	0.413219194993528	3.1796864590682	0.387950609544744
108	ABTB2	0.197047817912426	3.83398135304318	0.698157778815818
109	ABTB3	-2.54003792144643	3.3503054067016	2.56230745900382e-06
110	ACAA1	-0.207831802210412	4.70774755245041	0.615423340022679
111	ACAA2	0.927767210969306	5.38802499658592	0.0123320253969622
112	ACACA	-1.19756211391107	5.43122164764792	0.000102686934683039
113	ACACB	0.35132899738381	4.30352806728569	0.327147276510741
114	ACAD10	0.0560918934489687	4.39906191406254	0.878212781178033
115	ACAD11	1.04364277659161	4.06765793090626	0.0119834747640821
116	ACAD8	0.152384293727955	4.65366222397293	0.651713382568578
117	ACAD9	0.200239883062471	5.46888522130405	0.472464236638012
118	ACADL	0.51678795922463	4.22489836633602	0.136537226149157
119	ACADM	0.232434668180354	6.03413353822475	0.363121656590739
120	ACADS	0.726569280616023	3.0435423301543	0.227637030511459
121	ACADSB	0.68528175955424	6.22656606238522	0.0143764447452645
122	ACADVL	0.515641848247843	6.2798764183242	0.0486893685258085
123	ACAP1	0.91221665862357	3.1151761289577	0.0486060554190512
124	ACAP2	-0.180635924038983	6.23612345411695	0.487062003366881
125	ACAP3	-1.13865748646477	6.51321412755918	2.15094668788313e-05
126	ACAT1	0.140694125588152	6.25233738764899	0.579439138426538
127	ACAT2	-1.7556429307036	6.05054326752516	4.51813126953838e-05
128	ACBD3	0.455208715272506	6.52657598754776	0.0744278096892117
129	ACBD4	1.28421784383019	3.73285980762145	0.00287295870363176
130	ACBD5	0.57179214498086	5.75084250016345	0.041750369815426
131	ACBD6	-0.596021528522986	6.04577619831102	0.0197049345358565
132	ACBD7	0.279141858810274	5.54470819704252	0.354902054129803
133	ACD	-0.397538566318404	4.74519088020069	0.20931821840912
134	ACE	0.500192277653923	1.4777352961792	0.315395006417617
135	ACE2	0.234030931049964	2.77419953335298	0.60681004462657
136	ACER2	-0.264182137541215	2.5921814604562	0.627605523948865
137	ACER3	-0.174230007234302	7.16897958000372	0.492643019292029
138	ACHE	-1.44889882087056	4.88607005792404	0.00168935109366304
139	ACIN1	0.0341919461171941	7.38416573064226	0.8964426078456
140	ACKR1	-0.269372438944619	3.266525576715	0.589419555086624
141	ACKR3	1.43935599056435	3.44668726219655	0.0807759457334517
142	ACLY	-1.2243994714887	7.33805800258024	0.00236382562516448
143	ACMSD	-0.347398085763248	1.81589004887097	0.474547469959393
144	ACO1	0.0066252282956893	4.9837308402414	0.985300706959906
145	ACO2	-0.291235181020642	6.32941720407722	0.290280855574125
146	ACOT11	1.04808403626976	4.95502409234381	0.000343173029718993
147	ACOT13	0.245275377084588	5.18680171787384	0.503230461436201
148	ACOT2	2.0151629050797	2.75978477365633	0.00273814606497708
149	ACOT7	-2.31268144436624	6.47349788264645	4.58856697078693e-08
150	ACOT8	0.297593034891781	4.70246713033746	0.343082981649401
151	ACOT9	0.446371310350058	5.1077307703172	0.109223164477942
152	ACOX1	0.432360892300392	5.68647373163594	0.103210412423341
153	ACOX3	-0.164062594966119	3.97124167321634	0.656502014723363
154	ACOXL	1.055200323905	1.74190220519153	0.0473136437432716
155	ACP1	0.016039249889984	6.88319119665721	0.950550468705769
156	ACP2	-0.282894670886917	4.07937269167057	0.700392429290698
157	ACP4	0.181175786936765	0.714276319216098	0.779588633497149
158	ACP5	0.783811342389278	4.15829238509947	0.0459318589132452
159	ACP6	0.407236023509117	4.14120648202379	0.319704165307334
160	ACP7	-0.304446706131982	0.796040660695845	0.609774979957058
161	ACRBP	0.118227632194734	0.742642735965681	0.879212798274422
162	ACRV1	0.00935339219933134	1.00404384711306	1
163	ACSBG1	0.162363813105729	4.35507055346606	0.633875714480426
164	ACSF2	1.02260921333745	2.91346669360365	0.0224844745287241
165	ACSF3	0.577809933378414	4.95547836453966	0.0520224047787759
166	ACSL1	-0.416042162028093	4.88692209274578	0.197515133843885
167	ACSL3	-0.134828327982596	6.84767533571106	0.70120505610956
168	ACSL4	-1.7629206878871	5.90174843880695	5.51776905196265e-08
169	ACSL6	1.31069057018411	5.98557848567562	1.13316467791497e-06
170	ACSM2A	0.979196716290018	3.74228068232225	0.01714174169253
171	ACSM2B	0.0498130824112892	5.71491820567451	0.855006251908594
172	ACSM3	-0.110724048084372	4.99723050282229	0.705595796971998
173	ACSM6	-1.36661088963213	2.04227484649668	0.00870124331704389
174	ACSS2	-0.771758559288378	4.39761636948414	0.0383713159898577
175	ACSS3	1.1598807200037	4.21295747782628	0.00130917814868729
176	ACTA2	-0.84407615017068	3.32531793042732	0.28563504468119
177	ACTB	-1.50186685835701	11.2224671706806	4.93713902108452e-07
178	ACTC1	0.997842556099302	2.74674017969303	0.0740573538867056
179	ACTG1	-1.09850354849434	10.3356762650919	0.000123811409828537
180	ACTG1P10	-0.64706883694948	1.36358440216485	0.22065696720966
181	ACTG1P17	0.901356464332729	1.59016253462043	0.209073665922241
182	ACTG1P25	1.14103656659662	1.37637047708042	0.0242367356074406
183	ACTL6A	-0.167218048309878	5.43902454540048	0.558038624188569
184	ACTL6B	-2.51019580995392	5.03870719026691	3.92589890983817e-06
185	ACTMAP	0.128257541530669	3.36023338711687	0.799582948871124
186	ACTN1	0.496030664551086	5.62170685474672	0.122916631757743
187	ACTN2	-0.0163500544990341	2.0397303426213	1
188	ACTN4	1.3081292657192	6.58384057906133	1.97709642055453e-06
189	ACTR10	-0.764181571833048	6.91794818892443	0.00274958364894673
190	ACTR1A	-1.03265001776296	7.31812571924442	0.00019467516489492
191	ACTR1B	-0.166373568296969	5.09673377209185	0.638191775256534
192	ACTR2	-0.371672295309922	7.10149868980763	0.224364158093498
193	ACTR3	-0.865568701252902	6.92935288964402	0.00436754490640928
194	ACTR3B	0.254006852631391	4.79000075512887	0.398045069949904
195	ACTR3C	-0.0430045003401169	2.7606547566031	0.934540463768303
196	ACTR5	-0.267149351065894	3.63394692198487	0.517114065798823
197	ACTR6	-0.14461726821146	5.12712409987958	0.610149730622714
198	ACTR8	-0.865862105210481	4.39212138715461	0.036146894803199
199	ACVR1	-0.0362741306280833	4.53959700376481	0.917237571211449
200	ACVR1B	-1.47436963695812	5.94107828848765	1.78762692081572e-07
201	ACVR1C	0.854174545854984	0.805887874275197	0.160262343515716
202	ACVR2A	-1.25119548906067	5.68615741996243	0.000279908554426589
203	ACVR2B	-2.15511066898264	6.63157078830456	1.94958567548567e-14
204	ACVRL1	0.774805243523741	2.66467958863045	0.108733266253633
205	ACY1	1.27880182163127	3.51863145791055	0.00497281828128887
206	ACYP1	-0.935056836732346	5.30053562570686	0.000818225725294396
207	ACYP2	0.213899669510533	5.63297163983836	0.46393837854101
208	ADA	0.307889791807751	3.7581260370344	0.459992041842636
209	ADA2	-1.9788079835212	5.03637676942001	0.0007693940759791
210	ADAD1P1	-0.140385599884934	5.50432435993745	0.616901622217215
211	ADAL	0.27572446026878	4.6245710730273	0.485262949995756
212	ADAM10	-1.78243989412263	6.87154963397032	1.60117036314292e-06
213	ADAM11	-3.42648701162231	5.10514867210467	5.16512666390565e-27
214	ADAM12	1.53069681562789	2.36333276111967	0.00105583613234187
215	ADAM15	0.47721505047359	4.09637630889177	0.182644955370609
216	ADAM17	0.0379468239195562	6.4669250037635	0.914598525956339
217	ADAM19	-0.493535461964074	4.91056492235525	0.305175066531906
218	ADAM20	-0.980703435198434	1.08321453534781	0.384690375246694
219	ADAM21	0.0289854265764111	0.402408573418106	0.999999999999992
220	ADAM22	-1.8715063448243	4.73406313705557	1.71366808494595e-06
221	ADAM23	-1.32861164250541	4.87297600285871	0.000216660306755008
222	ADAM28	1.55688826337481	2.25592063130285	0.00133427053893167
223	ADAM29	0.313213702212127	2.09367563851527	0.522140062335851
224	ADAM32	0.178474323444727	9.41836174079104	0.536356815632732
225	ADAM8	0.245572105477292	1.660426810606	0.660941012322815
226	ADAM9	0.252427333138884	5.89683702021229	0.334179876846557
227	ADAMTS1	2.747515251336	5.20904344694285	1.39884785373233e-16
228	ADAMTS10	-1.18552992250258	4.83909890445845	0.00622025800222612
229	ADAMTS12	1.61816115580125	2.07478867714396	0.00171407776889699
230	ADAMTS13	-0.572331909055777	1.87643023818848	0.226807201368927
231	ADAMTS15	-0.188555338003339	1.75419358431524	0.720466044789975
232	ADAMTS16	-1.03332963919045	2.98437317653194	0.032854949420135
233	ADAMTS17	1.20085926160078	2.07582487622042	0.0338586235437777
234	ADAMTS18	0.0693456184199882	4.02589389098547	0.887987100113773
235	ADAMTS19	2.22306761185287	3.46627589013806	0.000660835020511271
236	ADAMTS2	1.00834760171375	1.88187161783727	0.0677417468090775
237	ADAMTS20	1.27991154258736	1.7408208347624	0.0784915685372428
238	ADAMTS3	2.99507803476967	3.19726180578556	2.78924093908567e-05
239	ADAMTS4	0.0783152929641906	6.45178452694825	0.763681018537975
240	ADAMTS5	1.7587555806707	2.12821789724754	0.00290970569776175
241	ADAMTS6	0.827626747389481	3.20388658731	0.0609061691898747
242	ADAMTS7	-0.43628863562709	4.75772934037003	0.22163618285945
243	ADAMTS8	-0.475344984274303	1.06184069918508	0.403516101356288
244	ADAMTS9	0.973931898631147	2.67481594146204	0.0291145482465158
245	ADAMTSL2	0.785172919344092	1.3028714615431	0.16293875674022
246	ADAMTSL3	1.19159997493281	6.12415960755803	0.000115114263174049
247	ADAMTSL4	0.922764696801305	2.61758342484397	0.038579274101211
248	ADAMTSL5	0.982303704533063	1.03542941501492	0.0583795794577755
249	ADAP1	-2.13090158373752	4.12540521674725	2.27546350155005e-05
250	ADAP2	0.412039845303002	2.19889406654954	0.377217893658678
251	ADAR	-0.418057822445505	7.23054680186078	0.112858717089193
252	ADARB1	0.86208183437463	6.17517892848571	0.000805026508643557
253	ADARB2	-0.689625072301751	3.6233578399348	0.316071210060676
254	ADAT1	-0.390407419530925	5.71415414125303	0.126495294434018
255	ADAT2	-0.260745335832259	3.68706905915192	0.562157180644872
256	ADAT3	0.849047476371789	1.52895378773424	0.0958542878116712
257	ADCK1	0.563290132541288	2.82394091229901	0.196102276826749
258	ADCK2	-0.411752300438015	3.68896779663463	0.293118016497436
259	ADCK5	0.0846433832370201	2.20829319368575	0.874543613044422
260	ADCY1	-0.0757373208447664	7.16479252465913	0.838077591175903
261	ADCY10	-0.220410190211201	1.69857648235759	0.813184848246029
262	ADCY10P1	-0.489841775070236	1.87684512137302	0.449926143206436
263	ADCY2	-0.564615182400109	6.34903314733332	0.223526507579244
264	ADCY3	-0.907155281644381	3.9327399985844	0.0360648255821105
265	ADCY5	-0.300497133167586	4.03233474131493	0.424063338937215
266	ADCY6	-0.418808206496293	4.76698286703334	0.224967230827685
267	ADCY7	-1.07216552489942	3.17155178937536	0.0158223990825307
268	ADCY8	-0.101408256709184	2.09831290312459	0.902326803557531
269	ADCY9	-0.674375201459017	3.88503618643851	0.087486138023714
270	ADCYAP1	-5.73779041997562	5.10345539018925	1.61544026636935e-19
271	ADCYAP1R1	0.106427946660453	1.84805526429067	0.899507379926492
272	ADD1	0.486593531908239	7.63995153611471	0.0987944613449339
273	ADD2	-3.06695242755123	6.98105811619686	7.02710863709575e-26
274	ADD3	1.82383923594915	5.79121478940847	6.08236055298683e-10
275	ADGB	0.709298326076582	2.53547177238669	0.114866245563392
276	ADGRA1	-1.85669844845361	2.97242320888941	0.000354517658049464
277	ADGRA2	1.65883206788212	5.05065803031501	0.00388457621203103
278	ADGRA3	-0.853083782291084	5.72558395912142	0.011280572396947
279	ADGRA3P1	0.390815495499254	0.643566976298285	0.582794465143521
280	ADGRB1	1.95916477367142	4.00873099698813	0.00104690293271828
281	ADGRB2	-0.281281704690767	4.42340983666322	0.423751342495057
282	ADGRB3	-1.63598101515831	5.06123517577791	1.34235115306644e-07
283	ADGRD1	-0.101470990325079	6.02632810937577	0.692347691659508
284	ADGRD2	0.212081043954151	1.46793286571564	0.701732029733164
285	ADGRE2	0.508529844605836	4.41204640384923	0.149236397845253
286	ADGRE5	1.31716041525533	1.69426734683979	0.0359406905564144
287	ADGRF1	0.483516986659266	3.90798881985101	0.212157868235679
288	ADGRF3	0.400698387588905	1.58219434611988	0.41491072299142
289	ADGRG1	-2.96106559525472	6.13088287552243	1.21083573793985e-26
290	ADGRG2	-0.494218966803069	3.25750272680774	0.401835380846132
291	ADGRG4	1.35197145398841	1.29223527585222	0.0391269981256634
292	ADGRG6	0.961032404761518	1.56366754241016	0.0544314049064725
293	ADGRL1	-0.354056661680601	5.88017393895333	0.295406705661486
294	ADGRL2	-1.11996089021712	6.83962123126688	0.0132052163822869
295	ADGRL3	-1.7077775534038	5.99472178798248	0.000620909065382196
296	ADGRV1	1.39352821778623	6.16812994357558	0.0163692037766212
297	ADH1B	1.68383465842599	1.77694112791856	0.0024264490928142
298	ADH4	0.294533335972901	4.84966838455903	0.384969554568383
299	ADH5	-0.250522739335296	6.49104917236469	0.310216805997345
300	ADH6	-0.134411582781306	1.48207084844083	0.787108992719779
301	ADHFE1	1.44135189708095	3.06298647334086	0.0131647024425732
302	ADI1	0.444385614420695	6.81754634529573	0.0889092656360783
303	ADIPOQ	0.335647198703859	1.34976329834195	0.533737781266688
304	ADIPOR1	0.973560686958654	6.23169685861283	0.00106658543415921
305	ADIPOR2	-0.137886103895994	4.04028666488835	0.710878409870718
306	ADISSP	-1.24690986401589	5.2066848990426	4.48763015491515e-05
307	ADK	-0.0653320658053992	5.04781695680615	0.824768307079349
308	ADM2	0.941694953755706	1.54000558843432	0.186797783756773
309	ADM5	-0.10401451238963	1.90317497301435	0.896454005089232
310	ADNP	-0.808785791305831	6.93810277964067	0.00141707004910468
311	ADNP2	-0.515469141367075	5.2664566818873	0.0625245284970837
312	ADO	-0.287020522315984	5.11565938603909	0.410570224415542
313	ADORA1	-0.537423139981875	2.36091541480541	0.350096002942335
314	ADORA2A	0.0290801845555936	2.10835286357291	0.98423735368759
315	ADORA2B	0.29860271018102	4.9336211877661	0.339380240970218
316	ADPGK	0.254833052507488	4.90151863834853	0.410107467033567
317	ADPRHL1	-0.522282005919964	1.4732746272984	0.365727766077195
318	ADPRM	0.209509384238723	3.27693711904618	0.645280808277155
319	ADPRS	0.0207098092605052	4.68719556707537	0.955464685827165
320	ADRA1A	-3.58514130974636	3.92524899546601	0.000247465065315339
321	ADRA2C	1.74797488094378	3.89005816972699	2.71213997400186e-05
322	ADRM1	0.253970040107769	6.16370291472673	0.334075556429919
323	ADSL	-0.0850146017719243	6.08314896752961	0.752717726253458
324	ADSS1	0.928755005990562	3.97535976380342	0.0194573247180417
325	ADSS2	-0.339957420963557	5.24784398569056	0.208992887939411
326	AEBP1	3.19765432517419	5.56009775603067	2.20075038845072e-06
327	AEBP2	-0.181044126916314	5.70513676067433	0.525331664149022
328	AEN	1.40002769700586	4.11280140961957	0.00107875556937977
329	AFAP1	-2.5745194027137	6.46485724827196	6.53951398260994e-12
330	AFAP1L2	2.10760690595194	3.4004059436759	2.56597852241722e-06
331	AFDN	-0.913530633177696	7.9513294701445	0.00527091785923968
332	AFF1	1.06839108408793	6.36741184120715	3.31623677599235e-05
333	AFF2	-0.367519871906429	5.00910311557399	0.513827967583333
334	AFF3	-2.50251550331057	5.96736153346189	8.88332105266143e-10
335	AFF4	-0.730859578570345	7.49116338905501	0.0048953787261369
336	AFG1L	-0.0122905999396479	3.20012619708757	0.989936388095206
337	AFG3L1P	0.345407693892137	5.14638811135078	0.213072546097053
338	AFG3L2	0.253671075214031	5.86777249122494	0.361299930742138
339	AFMID	-1.39281857092344	4.50409880585469	0.00808885285478362
340	AFTPH	0.200791610834727	5.52953240063406	0.454640730537697
341	AGA	0.868289748489996	3.13501205073067	0.0478460245836491
342	AGAP1	0.517845501601917	7.39468084029081	0.0865213257257009
343	AGAP12P	-0.0775207859422047	1.26508326804862	0.940094635930364
344	AGAP2	-1.63704450768311	4.39456376624148	4.4852053471497e-06
345	AGAP3	-1.30208886087208	6.16985110232641	1.92857032909874e-06
346	AGAP4	-0.662036924648289	4.43614623260557	0.0489388282312565
347	AGAP5	-0.351236415932162	3.47853877620584	0.447085802763464
348	AGAP6	-0.118727208237661	5.87022743405191	0.682885114767753
349	AGAP9	-0.0339717986413256	2.21706504406126	0.964834140150803
350	AGBL1	1.32578872809648	1.93579109981088	0.00791840946183073
351	AGBL3	0.746960530381945	3.02944895882016	0.105965223957564
352	AGBL4	0.376156659985406	3.66580455649803	0.341303553642957
353	AGBL5	-0.0270372295768089	4.82845197907343	0.93149950818173
354	AGFG1	-0.617942738090306	6.50198559207725	0.0246282816782159
355	AGFG2	1.47817749102045	2.92382839313012	0.00326745183846825
356	AGGF1	0.388034439903266	5.7343683356204	0.126931901702537
357	AGGF1P10	0.235225695709679	1.28238175602184	0.69970474968643
358	AGK	0.214470677529973	5.32194518122185	0.475460257985262
359	AGL	1.78219268299142	6.15006932959303	2.26262487800312e-10
360	AGMAT	0.499521484248547	2.3961583705764	0.267002471087313
361	AGMO	0.662134984298018	0.761058125232138	0.263813781194714
362	AGO1	-1.12006860035712	6.18753856213952	0.00019059515802781
363	AGO2	-0.596264133673593	6.17358679591716	0.0211521336281404
364	AGO3	-0.252302347532739	6.50191001236535	0.308247814749993
365	AGO4	-0.679277684989996	5.85582173708691	0.00713986601245681
366	AGPAT1	0.88907645172609	4.49941816297121	0.282873348922923
367	AGPAT2	1.3368055542909	3.37765836191295	0.0927708697017976
368	AGPAT3	1.10970124080987	6.30232741094021	2.03395006950635e-05
369	AGPAT4	-1.91184687144128	6.07089357264915	1.59503234308983e-08
370	AGPAT5	-0.163226521020074	5.13943769790231	0.604275962109078
371	AGPS	-1.22131193261439	5.58529687042434	0.000223980595743013
372	AGRN	-1.53668771870708	6.21907625466109	7.30561376810191e-08
373	AGT	2.67084080566471	3.49778842759379	7.26641152793157e-09
374	AGTPBP1	-0.950155382454177	6.78186632742909	0.00158442672955753
375	AGTRAP	2.81965065614619	3.27393973465986	1.79895460509515e-05
376	AHCTF1	-0.355893697955262	5.90393379271708	0.156802549559181
377	AHCY	0.431323875696586	5.34817325373866	0.116910043618847
378	AHCYL1	0.155514415404183	6.72578099778022	0.595570507530303
379	AHCYL2	0.520373500656153	5.86117878301274	0.0708919539078228
380	AHDC1	-1.25228579907486	5.89549373940804	5.40561078615059e-05
381	AHI1	0.759517146043313	6.98706098365104	0.00390496004744684
382	AHNAK	2.41806922655394	3.64951345170467	1.01690083308157e-07
383	AHNAK2	-0.225662785198899	4.45117363873865	0.694469818907352
384	AHR	0.251596682708333	4.28327971753435	0.56323202218218
385	AHSA1	-0.889989248865894	5.80922747129731	0.000421761314249044
386	AHSA2P	0.0530342325141929	5.85052857428504	0.865569291616819
387	AIDA	-0.624984694876008	5.3040030439985	0.033386141850663
388	AIDAP2	0.388949073278961	1.90285424966014	0.446719021318383
389	AIF1L	3.88714645442049	4.92014152603458	4.51929721632425e-30
390	AIFM1	0.209860143944791	5.32321524776212	0.480798935143982
391	AIFM2	0.925401126440605	2.62414053935943	0.0527080471760725
392	AIFM3	2.37942373117185	2.28188225177968	0.00132796876479051
393	AIG1	0.0161957390500292	5.5736828298597	0.957171643910345
394	AIM2	0.917615466524226	3.31364110288635	0.0312674737780666
395	AIMP1	0.839641383343541	5.90784890928972	0.00301729424543857
396	AIMP2	-0.0156778910777941	4.90212541713481	0.961664297986485
397	AIP	-0.218903617128224	5.32643886227074	0.417817676000341
398	AIPL1	7.44736697215502	7.98832859543882	2.37444555332894e-38
399	AIRE	0.488884969486743	1.79004179664154	0.300235101542297
400	AJAP1	-1.75001881794145	3.1980556936118	0.000911053180799865
401	AJM1	0.270260218010995	4.30269502275016	0.444384349230697
402	AJUBA	3.24996350055803	3.27929572516352	1.47146280915069e-11
403	AK1	0.0255196616297652	6.19657004914426	0.931290304418337
404	AK2	0.680084356260169	6.05054093044784	0.0104077247155549
405	AK3	-0.250367289545688	6.09823339252383	0.342109656481923
406	AK4	1.4842923825865	5.70458093003102	0.14933087882029
407	AK4P3	0.74940674994945	1.37991464894285	0.215810701257937
408	AK5	-0.41360673121189	4.54308088101595	0.19285649208679
409	AK6	0.6327111034342	4.06346655853458	0.0796065064771647
410	AK7	0.371300596743332	2.0370712208261	0.573047157334303
411	AK8	1.20352658586847	1.40351159326405	0.027965044793197
412	AK9	-0.355072875427019	6.09457213483848	0.179583001962874
413	AKAP1	-0.944860290150409	5.17590439585684	0.00136816397481273
414	AKAP10	-0.361747616574374	4.81075608304687	0.237478249788407
415	AKAP11	0.717426475643864	6.56356505050047	0.0105243637353612
416	AKAP12	1.56623909118803	8.80752559814684	0.000815809925632216
417	AKAP13	0.0288328315537142	6.49917780384762	0.913603138401555
418	AKAP3	0.398667681575123	0.970865272901908	0.610505109674685
419	AKAP5	0.608750500575692	3.47867172195134	0.133916427585108
