gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype
ENSG00000072182	ENSG00000072182.14	-4.18709363251164	5.69244484041398	236.747302147185	5.92105451351938e-09	8.02324348701521e-07	ASIC4	protein_coding
ENSG00000117399	ENSG00000117399.14	7.26946695829962	4.91246914434414	236.167385138666	6.000481264942e-09	8.02324348701521e-07	CDC20	protein_coding
ENSG00000128872	ENSG00000128872.10	-3.66330826421495	6.72362990795593	237.054688624632	5.87945587996384e-09	8.02324348701521e-07	TMOD2	protein_coding
ENSG00000134057	ENSG00000134057.15	4.77850506861423	5.50608318730818	237.283722050573	5.84868417169595e-09	8.02324348701521e-07	CCNB1	protein_coding
ENSG00000151320	ENSG00000151320.11	-3.91031212842362	6.58509825317349	239.527495561865	5.55702813135261e-09	8.02324348701521e-07	AKAP6	protein_coding
ENSG00000160111	ENSG00000160111.15	5.10754628379211	7.02316404755823	236.217739289281	5.99353516767683e-09	8.02324348701521e-07	CPAMD8	protein_coding
ENSG00000162105	ENSG00000162105.21	-4.97636356158484	5.26383169777221	239.472893217234	5.56391954212988e-09	8.02324348701521e-07	SHANK2	protein_coding
ENSG00000164294	ENSG00000164294.14	5.62921570887818	4.94343237666233	236.293143244374	5.98315125614504e-09	8.02324348701521e-07	GPX8	protein_coding
ENSG00000183098	ENSG00000183098.12	3.70186586392684	6.82678356460616	236.621357930533	5.93819847338945e-09	8.02324348701521e-07	GPC6	protein_coding
ENSG00000184232	ENSG00000184232.9	7.58668840678521	4.87945249375779	235.989090466333	6.02515234169921e-09	8.02324348701521e-07	OAF	protein_coding
ENSG00000143375	ENSG00000143375.15	3.58996636236457	5.91379072003892	234.260268706553	6.27066694977202e-09	8.24708827357054e-07	CGN	protein_coding
ENSG00000198910	ENSG00000198910.14	-3.4967645805032	7.65763222201597	233.572136812307	6.37165213832093e-09	8.27770856457717e-07	L1CAM	protein_coding
ENSG00000166482	ENSG00000166482.12	4.09596170051402	6.43326023496258	232.910097765569	6.47061832153149e-09	8.30499963605723e-07	MFAP4	protein_coding
ENSG00000120251	ENSG00000120251.22	-4.94671827762952	6.85171334076973	232.124340162922	6.59043488075484e-09	8.35808366484301e-07	GRIA2	protein_coding
ENSG00000131094	ENSG00000131094.4	-4.56880018987014	8.43716083400256	231.556423907393	6.67866012506183e-09	8.37032544850397e-07	C1QL1	protein_coding
ENSG00000008394	ENSG00000008394.13	5.4732267521503	5.09372200700211	230.34658128112	6.87128297918724e-09	8.51160204386996e-07	MGST1	protein_coding
ENSG00000104435	ENSG00000104435.14	-4.82387255061656	10.8132744590011	227.637578089875	7.3267997681713e-09	8.93851269753269e-07	STMN2	protein_coding
ENSG00000175874	ENSG00000175874.10	-6.40482535066319	5.14270498243141	227.312960022316	7.38373338386254e-09	8.93851269753269e-07	CREG2	protein_coding
ENSG00000138829	ENSG00000138829.14	4.01860166482103	5.77575661944621	224.896654337579	7.82427324932968e-09	9.3653913398999e-07	FBN2	protein_coding
ENSG00000089685	ENSG00000089685.15	6.7379954090632	4.90337668460988	223.037330611829	8.18440493883543e-09	9.37510385090472e-07	BIRC5	protein_coding
ENSG00000145824	ENSG00000145824.13	4.6009499531988	5.05014548229782	224.315327244336	7.9348298459824e-09	9.37510385090472e-07	CXCL14	protein_coding
ENSG00000149295	ENSG00000149295.14	-5.35851156859167	6.56715664750823	223.261751019051	8.13991768682877e-09	9.37510385090472e-07	DRD2	protein_coding
ENSG00000179774	ENSG00000179774.9	-4.21986744138146	7.71071241643543	223.114885115006	8.16899890948649e-09	9.37510385090472e-07	ATOH7	protein_coding
ENSG00000053108	ENSG00000053108.18	-5.73727840535105	5.16337783381919	221.796231585504	8.43565762696989e-09	9.45948007369582e-07	FSTL4	protein_coding
ENSG00000103034	ENSG00000103034.15	-3.18338896592644	7.04785628698022	221.942228614345	8.40563524335931e-09	9.45948007369582e-07	NDRG4	protein_coding
ENSG00000106341	ENSG00000106341.11	-3.73409365420455	6.08266093576607	220.90772274559	8.62111164058626e-09	9.46811363991396e-07	PPP1R17	protein_coding
ENSG00000239922	ENSG00000239922.2	6.37943214811808	5.20364622826101	221.05399181529	8.59025436187626e-09	9.46811363991396e-07		lncRNA
ENSG00000106571	ENSG00000106571.15	3.17171768216548	6.21171085866253	219.298281987369	8.96940032486634e-09	9.65161834957587e-07	GLI3	protein_coding
ENSG00000120875	ENSG00000120875.9	-3.57013537079653	7.1802044416531	219.525933741031	8.91914416276162e-09	9.65161834957587e-07	DUSP4	protein_coding
ENSG00000119655	ENSG00000119655.11	3.1933690015124	7.68824621365669	217.265252203757	9.43329739262706e-09	9.94979377461942e-07	NPC2	protein_coding
ENSG00000163191	ENSG00000163191.6	5.7250324439491	4.88746545891342	217.380175051916	9.40633310127646e-09	9.94979377461942e-07	S100A11	protein_coding
ENSG00000087258	ENSG00000087258.16	-3.69900598260931	6.11153311215906	216.040056683112	9.72649026401588e-09	1.00598350274331e-06	GNAO1	protein_coding
ENSG00000145632	ENSG00000145632.15	2.99131989749623	7.56712725559557	216.24546459457	9.67659566937203e-09	1.00598350274331e-06	PLK2	protein_coding
ENSG00000111057	ENSG00000111057.11	4.39797389177836	5.93328189438571	213.669625272611	1.03247445858088e-08	1.05759138531367e-06	KRT18	protein_coding
ENSG00000187498	ENSG00000187498.16	4.11475634447172	5.50124956744251	212.030769780164	1.0763729023866e-08	1.09205719324995e-06	COL4A1	protein_coding
ENSG00000159409	ENSG00000159409.15	-3.59136838258299	7.31729187508373	210.993140428181	1.10530252109729e-08	1.11082903370277e-06	CELF3	protein_coding
ENSG00000188153	ENSG00000188153.14	3.5465165687211	6.10652174174095	210.521008332287	1.11876799474043e-08	1.11385378018409e-06	COL4A5	protein_coding
ENSG00000176170	ENSG00000176170.14	5.24291843070887	5.02430602036215	207.157595524668	1.22048380683377e-08	1.20387166612964e-06	SPHK1	protein_coding
ENSG00000142694	ENSG00000142694.7	5.088317515597	4.97871152149834	205.659981667818	1.26925204692368e-08	1.20726268356053e-06	EVA1B	protein_coding
ENSG00000162407	ENSG00000162407.9	3.19312248913892	6.52394809154304	206.007490673338	1.25773457409444e-08	1.20726268356053e-06	PLPP3	protein_coding
ENSG00000162493	ENSG00000162493.17	3.69637267381071	5.4953961357601	205.706339237518	1.26770847126886e-08	1.20726268356053e-06	PDPN	protein_coding
ENSG00000176890	ENSG00000176890.16	3.16071851157905	6.68401745534579	206.640195189521	1.23707899498156e-08	1.20726268356053e-06	TYMS	protein_coding
ENSG00000112280	ENSG00000112280.18	4.08699678478284	5.38310533146301	204.361706831301	1.31339253583915e-08	1.22881237047801e-06	COL9A1	protein_coding
ENSG00000134250	ENSG00000134250.21	4.13943676049953	5.85109224875443	204.316032069267	1.31497803655772e-08	1.22881237047801e-06	NOTCH2	protein_coding
ENSG00000131747	ENSG00000131747.15	3.84638131033064	7.33772370033548	202.680331847954	1.3732707424837e-08	1.2721263669286e-06	TOP2A	protein_coding
ENSG00000162545	ENSG00000162545.6	-2.75787484488516	7.46143302927205	201.365000471842	1.42235979780477e-08	1.30558861502227e-06	CAMK2N1	protein_coding
ENSG00000205922	ENSG00000205922.5	-5.11669129218924	6.17356883122016	201.063404624075	1.43390470250264e-08	1.30558861502227e-06	ONECUT3	protein_coding
ENSG00000127585	ENSG00000127585.13	-3.18565519342223	6.09491211544251	200.368633036519	1.46092218161953e-08	1.31891559328753e-06	FBXL16	protein_coding
ENSG00000141052	ENSG00000141052.18	6.92291377972695	4.59310058158227	199.21591199087	1.50708063727028e-08	1.33791083573669e-06	MYOCD	protein_coding
ENSG00000143545	ENSG00000143545.10	3.1487711075984	6.49061700582331	199.47930010359	1.49638434446045e-08	1.33791083573669e-06	RAB13	protein_coding
ENSG00000064309	ENSG00000064309.16	2.88702960014817	7.54087273190331	196.877647070805	1.60608914073579e-08	1.40243177182445e-06	CDON	protein_coding
ENSG00000117016	ENSG00000117016.10	-3.02875709233826	6.0338690602085	197.178110901296	1.59294734193738e-08	1.40243177182445e-06	RIMS3	protein_coding
ENSG00000107796	ENSG00000107796.13	6.23980879650644	6.61580727129362	201.370064755813	1.63533874780824e-08	1.41636290084563e-06	ACTA2	protein_coding
ENSG00000169783	ENSG00000169783.13	-2.88354780734348	6.60005813793325	195.348517769476	1.67498021518528e-08	1.43899711551362e-06	LINGO1	protein_coding
ENSG00000095370	ENSG00000095370.20	-3.32303396970947	5.94410074340844	194.141450672939	1.73182508610469e-08	1.43954601702381e-06	SH2D3C	protein_coding
ENSG00000125851	ENSG00000125851.10	-4.59510716732236	5.2213044041746	194.308346875357	1.72383170979475e-08	1.43954601702381e-06	PCSK2	protein_coding
ENSG00000130558	ENSG00000130558.20	-4.44916123549153	7.08590578847005	194.03543488586	1.73692528277736e-08	1.43954601702381e-06	OLFM1	protein_coding
ENSG00000136274	ENSG00000136274.9	-3.05383038658384	6.0041683287022	194.16416922498	1.73073443749685e-08	1.43954601702381e-06	NACAD	protein_coding
ENSG00000141837	ENSG00000141837.22	-3.56539263750579	6.19229812196735	193.905828007702	1.7431844193755e-08	1.43954601702381e-06	CACNA1A	protein_coding
ENSG00000156298	ENSG00000156298.13	-3.53855955183256	7.36403544956601	192.850496296045	1.79514957136284e-08	1.47105602951756e-06	TSPAN7	protein_coding
ENSG00000166206	ENSG00000166206.16	-3.23874419846801	5.65472103458451	192.208863903429	1.82763465923425e-08	1.48624366601698e-06	GABRB3	protein_coding
ENSG00000157064	ENSG00000157064.11	-4.93390593212743	6.03406862578675	191.677969098562	1.85503693748833e-08	1.49709912841387e-06	NMNAT2	protein_coding
ENSG00000145386	ENSG00000145386.11	4.21435017300478	4.92029548759086	189.182810198056	1.99048143823501e-08	1.58566546146119e-06	CCNA2	protein_coding
ENSG00000178999	ENSG00000178999.13	5.44010696387829	4.52302842137874	189.111013784961	1.99454775026565e-08	1.58566546146119e-06	AURKB	protein_coding
ENSG00000155980	ENSG00000155980.13	-3.05595336558017	7.4305523233617	188.799280808794	2.01231698770394e-08	1.58794169407482e-06	KIF5A	protein_coding
ENSG00000166147	ENSG00000166147.15	4.29035993141493	5.42521342223082	187.813464356112	2.06974819033321e-08	1.60941806362188e-06	FBN1	protein_coding
ENSG00000198216	ENSG00000198216.14	-4.66269846564613	4.72798492682949	187.997019484966	2.05891012609575e-08	1.60941806362188e-06	CACNA1E	protein_coding
ENSG00000075340	ENSG00000075340.23	-2.63552086365485	7.51418006433445	186.840928417873	2.12830415456567e-08	1.6311384286754e-06	ADD2	protein_coding
ENSG00000196361	ENSG00000196361.10	-3.67053930411531	8.24202253453648	186.906517617042	2.12429430018211e-08	1.6311384286754e-06	ELAVL3	protein_coding
ENSG00000128606	ENSG00000128606.13	5.50616692252432	4.58231988807854	185.911607579494	2.18608694284703e-08	1.66345601443924e-06	LRRC17	protein_coding
ENSG00000168672	ENSG00000168672.4	3.94211058935881	5.27594003805766	185.430696512689	2.21671251962385e-08	1.67479705472007e-06	LRATD2	protein_coding
ENSG00000071967	ENSG00000071967.12	8.53610797883724	4.68680851645561	225.898787682323	2.30967126010597e-08	1.72062433104258e-06	CYBRD1	protein_coding
ENSG00000130287	ENSG00000130287.14	-4.30285200113385	5.34966293002218	184.099270394117	2.30416997809547e-08	1.72062433104258e-06	NCAN	protein_coding
ENSG00000077279	ENSG00000077279.21	-3.23067869036778	9.9143294118376	183.043337721161	2.37642654365491e-08	1.73552735147542e-06	DCX	protein_coding
ENSG00000135824	ENSG00000135824.13	-3.7594286163373	5.71675638275504	182.963925160057	2.3819676377603e-08	1.73552735147542e-06	RGS8	protein_coding
ENSG00000137473	ENSG00000137473.19	-4.3516943552191	5.53858822448635	182.780251025182	2.39484202259351e-08	1.73552735147542e-06	TTC29	protein_coding
ENSG00000167654	ENSG00000167654.18	-3.03334813837931	7.04562477199535	183.061802462335	2.3751403206175e-08	1.73552735147542e-06	ATCAY	protein_coding
ENSG00000243244	ENSG00000243244.7	3.60411461013749	5.07112820784061	182.419518400156	2.42036610653343e-08	1.74217298195274e-06	STON1	protein_coding
ENSG00000090530	ENSG00000090530.10	3.76142013097825	5.08185885846738	181.747230989416	2.46879369322573e-08	1.76510464523045e-06	P3H2	protein_coding
ENSG00000164611	ENSG00000164611.13	2.69756279138767	6.47930282298945	181.049640840223	2.52025353969293e-08	1.78988406388992e-06	PTTG1	protein_coding
ENSG00000186469	ENSG00000186469.9	-3.30419458314965	6.15644110685927	180.59967586301	2.55411620404356e-08	1.80192052461431e-06	GNG2	protein_coding
ENSG00000180340	ENSG00000180340.7	3.36007425982618	6.23061580916863	180.239675852707	2.58159427704114e-08	1.80932393640258e-06	FZD2	protein_coding
ENSG00000152954	ENSG00000152954.12	-5.20161156013841	4.5508752927728	179.745394357557	2.61989037255244e-08	1.82416288488896e-06	NRSN1	protein_coding
ENSG00000088325	ENSG00000088325.16	3.05622840874526	5.81145572062125	178.680232169639	2.70471265381876e-08	1.85892283233105e-06	TPX2	protein_coding
ENSG00000169439	ENSG00000169439.12	3.1416092463473	5.7802983061909	178.778710675226	2.69673633668778e-08	1.85892283233105e-06	SDC2	protein_coding
ENSG00000101204	ENSG00000101204.18	-3.91155638949973	5.2186980844379	177.946726942343	2.76500445595867e-08	1.88817900444408e-06	CHRNA4	protein_coding
ENSG00000111913	ENSG00000111913.20	-3.47290155548126	5.03709744728963	177.429203017394	2.80849541281844e-08	1.89494758420334e-06	RIPOR2	protein_coding
ENSG00000132639	ENSG00000132639.15	-3.17062691584246	6.43452935429533	177.40567055317	2.81049205204288e-08	1.89494758420334e-06	SNAP25	protein_coding
ENSG00000173404	ENSG00000173404.5	-2.92064967293525	7.3835300806579	176.85247844564	2.85791280379157e-08	1.91480157854036e-06	INSM1	protein_coding
ENSG00000181449	ENSG00000181449.4	2.63954890988931	6.52382635866759	176.353704261981	2.90147739353429e-08	1.93183991708255e-06	SOX2	protein_coding
ENSG00000144460	ENSG00000144460.13	-4.96319954580961	4.82213074389283	176.007842391473	2.93214501996131e-08	1.94013297500918e-06	NYAP2	protein_coding
ENSG00000198963	ENSG00000198963.11	-3.17423383112402	8.93219760087819	175.36675149328	2.99000506712652e-08	1.96620518395672e-06	RORB	protein_coding
ENSG00000130477	ENSG00000130477.16	-3.4120223750361	5.37367152485294	174.715034869883	3.05020572925144e-08	1.98133180693388e-06	UNC13A	protein_coding
ENSG00000146648	ENSG00000146648.21	3.61712983707245	5.48556178133487	174.819828847087	3.04043012107859e-08	1.98133180693388e-06	EGFR	protein_coding
ENSG00000111907	ENSG00000111907.21	3.57115382533641	5.22654596899056	173.879920411231	3.12944411004481e-08	1.98612675934577e-06	TPD52L1	protein_coding
ENSG00000116852	ENSG00000116852.15	-3.16617589932141	6.98570192608061	173.851710760563	3.13216272946672e-08	1.98612675934577e-06	KIF21B	protein_coding
ENSG00000134853	ENSG00000134853.12	4.35038321817486	5.17980493344062	174.383579024401	3.08136958538409e-08	1.98612675934577e-06	PDGFRA	protein_coding
ENSG00000166851	ENSG00000166851.15	4.52076596095426	4.5882435518508	173.982349478653	3.11959612881585e-08	1.98612675934577e-06	PLK1	protein_coding
ENSG00000105699	ENSG00000105699.17	4.33521195976262	4.83432562248732	172.651014230591	3.25049469478999e-08	2.04896567950282e-06	LSR	protein_coding
ENSG00000163347	ENSG00000163347.6	3.60964426325236	5.73138277537493	172.2759212197	3.28853378304975e-08	2.06075002298994e-06	CLDN1	protein_coding
ENSG00000178573	ENSG00000178573.7	2.91397815849111	5.78437846745531	171.925149257879	3.32458103756379e-08	2.07115566041913e-06	MAF	protein_coding
ENSG00000144834	ENSG00000144834.14	-3.78203292171079	8.01132432935274	171.616202460426	3.35671559182468e-08	2.0790169302156e-06	TAGLN3	protein_coding
ENSG00000124440	ENSG00000124440.16	2.94360748709384	6.47768228395604	170.578493690151	3.46735797499046e-08	2.13513089639152e-06	HIF3A	protein_coding
ENSG00000129474	ENSG00000129474.17	5.18844423442764	4.40345103891634	170.270072072146	3.5010656479142e-08	2.14349726133505e-06	AJUBA	protein_coding
ENSG00000139767	ENSG00000139767.10	-3.29424302856526	7.39951203745759	169.525019170154	3.58409606402041e-08	2.17291982246247e-06	SRRM4	protein_coding
ENSG00000142227	ENSG00000142227.11	3.85333821228347	5.24655300107533	169.473547020445	3.58991728858907e-08	2.17291982246247e-06	EMP3	protein_coding
ENSG00000184144	ENSG00000184144.12	-4.1533857866299	6.98553639529946	168.692644668949	3.67961213481039e-08	2.2146275746969e-06	CNTN2	protein_coding
ENSG00000100095	ENSG00000100095.19	-2.67910544083197	6.32017542909119	168.379206599346	3.71635347199799e-08	2.22417491781992e-06	SEZ6L	protein_coding
ENSG00000166949	ENSG00000166949.17	2.75238035417799	5.81627502936413	167.41410791674	3.83222316143734e-08	2.28070800775374e-06	SMAD3	protein_coding
ENSG00000125848	ENSG00000125848.10	3.74453307133869	5.49100299582548	167.219423731072	3.85610910170137e-08	2.28217390335693e-06	FLRT3	protein_coding
