gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00060851	COX20	COX20	RGC	RO_D45	1.9442878651126676e-45	36
geneComp_00100319	RNF130	RNF130	RGC	RO_D45	3.153788076442093e-45	37
geneComp_00047952	RTL8A	RTL8A	RGC	RO_D209	5.48056557545785e-45	38
geneComp_00047959	RTN4	RTN4	RGC	RO_D209	4.680008869485686e-44	39
geneComp_00105604	SNHG5	SNHG5	RGC	RO_D45	5.446891181432836e-44	40
geneComp_00164940	TSC22D4	TSC22D4	RO_D209	RO_D45	1.751435457196171e-43	41
geneComp_00062665	DYNC1I2	DYNC1I2	RGC	RO_D45	3.9196696070980454e-43	42
geneComp_00090214	MAP4	MAP4	RGC	RO_D45	6.030783649087669e-43	43
geneComp_00051265	TACC2	TACC2	RGC	RO_D209	2.5640462534012584e-42	44
geneComp_00095380	ORC6	ORC6	RGC	RO_D45	1.0510864719287734e-41	45
geneComp_00081356	ETFB	ETFB	RGC	RO_D45	3.1198669631703105e-41	46
geneComp_00037439	NAV1	NAV1	RGC	RO_D209	3.354337458524654e-40	47
geneComp_00090422	MCM7	MCM7	RGC	RO_D45	6.76575216123559e-40	48
geneComp_00139655	GUK1	GUK1	RO_D209	RO_D45	6.980485370271964e-40	49
geneComp_00103802	RTKN2	RTKN2	RGC	RO_D45	1.9863396869836108e-39	50
geneComp_00036319	MRLN	MRLN	RGC	RO_D209	5.60863564026665e-39	51
geneComp_00052813	TRAK1	TRAK1	RGC	RO_D209	8.727779241376776e-39	52
geneComp_00154493	REEP6	REEP6	RO_D209	RO_D45	7.37100672511218e-38	53
geneComp_00081968	FBXL5	FBXL5	RGC	RO_D45	7.767901514143996e-38	54
geneComp_00095681	PARK7	PARK7	RGC	RO_D45	1.2109680360855757e-37	55
geneComp_00115565	CDCA3	CDCA3	RO_D209	RO_D45	1.6924660956370155e-37	56
geneComp_00026335	FHL1P1	FHL1P1	RGC	RO_D209	4.72652432173532e-36	57
geneComp_00106568	SRSF7	SRSF7	RGC	RO_D45	5.200732684217584e-36	58
geneComp_00034365	MAP6	MAP6	RGC	RO_D209	5.349321290427635e-36	59
geneComp_00104627	SH3GLB2	SH3GLB2	RGC	RO_D45	6.111365859148525e-36	60
geneComp_00153679	PSMG2	PSMG2	RO_D209	RO_D45	1.4005404869688096e-34	61
geneComp_00058143	BIN1	BIN1	RGC	RO_D45	3.7509206023396136e-34	62
geneComp_00103809	RTL8A	RTL8A	RGC	RO_D45	4.474288168237829e-34	63
geneComp_00030584	KIFC3	KIFC3	RGC	RO_D209	4.795999789354051e-34	64
geneComp_00025373	EPS15	EPS15	RGC	RO_D209	5.94441921385072e-34	65
geneComp_00163492	TFPI	TFPI	RO_D209	RO_D45	8.315420683742474e-34	66
geneComp_00056003	ABLIM2	ABLIM2	RGC	RO_D45	3.2304772689476766e-33	67
geneComp_00139867	H4C14	H4C14	RO_D209	RO_D45	5.305865197719457e-33	68
geneComp_00000976	ANK3	ANK3	RGC	RO_D209	7.500435135732683e-33	69
geneComp_00114259	BSG	BSG	RO_D209	RO_D45	1.1121321990725201e-32	70
geneComp_00057211	ARHGAP10	ARHGAP10	RGC	RO_D45	2.316508344600911e-32	71
geneComp_00036033	MIR9-1HG	MIR9-1HG	RGC	RO_D209	1.1580275487725501e-31	72
geneComp_00006305	DMD	DMD	RGC	RO_D209	1.8746932491572641e-31	73
geneComp_00097987	PTPRS	PTPRS	RGC	RO_D45	2.577887722576378e-31	74
geneComp_00092022	MMS22L	MMS22L	RGC	RO_D45	3.2638158079876983e-31	75
geneComp_00096181	PFN2	PFN2	RGC	RO_D45	5.581852786230763e-31	76
geneComp_00057137	APP	APP	RGC	RO_D45	1.0950859410242557e-30	77
geneComp_00061178	CSRP2	CSRP2	RGC	RO_D45	2.0251694096004123e-30	78
geneComp_00087470	LINC00461	LINC00461	RGC	RO_D45	3.725126689586922e-30	79
geneComp_00031961	LINC01128	LINC01128	RGC	RO_D209	4.10262589837282e-30	80
geneComp_00149716	NME1	NME1	RO_D209	RO_D45	6.854700524324482e-30	81
geneComp_00001280	APP	APP	RGC	RO_D209	8.262310558698725e-30	82
geneComp_00058103	BET1	BET1	RGC	RO_D45	1.3108429462193458e-29	83
geneComp_00058966	CALB1	CALB1	RGC	RO_D45	1.326138138294674e-29	84
geneComp_00083055	GINS2	GINS2	RGC	RO_D45	1.326138138294674e-29	85
geneComp_00038305	NRCAM	NRCAM	RGC	RO_D209	1.417376075484637e-29	86
geneComp_00094162	NRCAM	NRCAM	RGC	RO_D45	1.6642459011869244e-29	87
geneComp_00105505	SMIM7	SMIM7	RGC	RO_D45	1.8460719136181181e-29	88
geneComp_00097783	PSMC6	PSMC6	RGC	RO_D45	1.9456655900986014e-29	89
geneComp_00110154	VPS29	VPS29	RGC	RO_D45	1.9456655900986014e-29	90
geneComp_00059939	CENPM	CENPM	RGC	RO_D45	2.1622779968934506e-29	91
geneComp_00051190	SYNGR1	SYNGR1	RGC	RO_D209	3.34631252615942e-29	92
geneComp_00001354	ARHGAP10	ARHGAP10	RGC	RO_D209	5.017020133257198e-29	93
geneComp_00150369	OLFM3	OLFM3	RO_D209	RO_D45	6.318027416115817e-29	94
geneComp_00051009	STX3	STX3	RGC	RO_D209	9.116807749359755e-29	95
geneComp_00081304	ERP29	ERP29	RGC	RO_D45	1.35776863264605e-28	96
geneComp_00050552	SPP1	SPP1	RGC	RO_D209	2.300008218083922e-28	97
geneComp_00005862	DCLK1	DCLK1	RGC	RO_D209	2.4210708236035693e-28	98
geneComp_00108502	TPD52L2	TPD52L2	RGC	RO_D45	2.8166465252821374e-28	99
geneComp_00081892	FANCI	FANCI	RGC	RO_D45	3.586068972629855e-28	100
geneComp_00117354	CYP1B1-AS1	CYP1B1-AS1	RO_D209	RO_D45	4.19065911449056e-28	101
geneComp_00040809	PLEKHB2	PLEKHB2	RGC	RO_D209	4.228239692970487e-28	102
geneComp_00058314	BORCS8	BORCS8	RGC	RO_D45	1.032929136021301e-27	103
geneComp_00108991	TRIP13	TRIP13	RGC	RO_D45	1.0671072261478908e-27	104
geneComp_00111760	ABAT	ABAT	RO_D209	RO_D45	1.396190289913697e-27	105
geneComp_00053226	TSC22D4	TSC22D4	RGC	RO_D209	1.744217622302331e-27	106
geneComp_00006382	DNAJB2	DNAJB2	RGC	RO_D209	2.382576273477918e-27	107
geneComp_00062550	DTYMK	DTYMK	RGC	RO_D45	3.630659080970304e-27	108
geneComp_00059023	CAMTA1	CAMTA1	RGC	RO_D45	6.149675801797579e-27	109
geneComp_00093954	NOTCH2	NOTCH2	RGC	RO_D45	1.3310799786829497e-26	110
geneComp_00096245	PGM5	PGM5	RGC	RO_D45	1.3310799786829497e-26	111
geneComp_00062862	EEF1D	EEF1D	RGC	RO_D45	1.569647949984037e-26	112
geneComp_00020237	ENSG00000279668	ENSG00000279668	RGC	RO_D209	1.7419764403353287e-26	113
geneComp_00166549	ZBTB16	ZBTB16	RO_D209	RO_D45	2.1409424979413956e-26	114
geneComp_00093589	NEK2	NEK2	RGC	RO_D45	2.226100121857569e-26	115
geneComp_00116359	CLK4	CLK4	RO_D209	RO_D45	2.8513251467013014e-26	116
geneComp_00048921	SIX3-AS1	SIX3-AS1	RGC	RO_D209	3.155886988579489e-26	117
geneComp_00108592	TRA2B	TRA2B	RGC	RO_D45	3.931895254117024e-26	118
geneComp_00083879	H2AC25	H2AC25	RGC	RO_D45	4.4138156188714746e-26	119
geneComp_00056833	ANK3	ANK3	RGC	RO_D45	9.582810705761711e-26	120
geneComp_00026047	FARP1	FARP1	RGC	RO_D209	1.203277098146282e-25	121
geneComp_00054477	WDR33	WDR33	RGC	RO_D209	1.3518763493097053e-25	122
geneComp_00111963	ACSL6	ACSL6	RO_D209	RO_D45	1.4621867184810604e-25	123
geneComp_00061737	DCTN1	DCTN1	RGC	RO_D45	1.6539754836743954e-25	124
geneComp_00049748	SNHG6	SNHG6	RGC	RO_D209	2.6616702100593563e-25	125
geneComp_00050637	SRGAP2	SRGAP2	RGC	RO_D209	4.375294666377226e-25	126
geneComp_00165516	UGDH-AS1	UGDH-AS1	RO_D209	RO_D45	5.19383891457316e-25	127
geneComp_00098268	RAD54L	RAD54L	RGC	RO_D45	8.460924831251563e-25	128
geneComp_00037816	NFE2L2	NFE2L2	RGC	RO_D209	1.5066433580100008e-24	129
geneComp_00056310	ADD1	ADD1	RGC	RO_D45	1.7710797945284604e-24	130
geneComp_00046583	RPL22L1	RPL22L1	RGC	RO_D209	3.0265148543411442e-24	131
geneComp_00060668	CNTNAP2	CNTNAP2	RGC	RO_D45	3.0514664915382917e-24	132
geneComp_00063201	ELP4	ELP4	RGC	RO_D45	4.60180219815762e-24	133
geneComp_00142016	KCNB1	KCNB1	RO_D209	RO_D45	6.66069939036025e-24	134
geneComp_00053404	TTYH1	TTYH1	RGC	RO_D209	9.780622570594355e-24	135
geneComp_00109056	TRPM3	TRPM3	RGC	RO_D45	1.0820752217264306e-23	136
geneComp_00028999	HSD17B7	HSD17B7	RGC	RO_D209	1.1468566559383707e-23	137
geneComp_00041499	PRCD	PRCD	RGC	RO_D209	1.2949046534210131e-23	138
geneComp_00096716	PLPP3	PLPP3	RGC	RO_D45	1.3031486002383404e-23	139
geneComp_00004645	CLK4	CLK4	RGC	RO_D209	2.024603364645594e-23	140
geneComp_00000926	AMPH	AMPH	RGC	RO_D209	2.4104701566245088e-23	141
geneComp_00103730	RRM2	RRM2	RGC	RO_D45	3.132241755014207e-23	142
geneComp_00082191	FHL1	FHL1	RGC	RO_D45	3.8915039515906085e-23	143
geneComp_00109261	TTYH1	TTYH1	RGC	RO_D45	4.078793716413782e-23	144
geneComp_00085134	IFITM3	IFITM3	RGC	RO_D45	4.159936120860259e-23	145
geneComp_00053028	TRIM22	TRIM22	RGC	RO_D209	5.960816811216345e-23	146
geneComp_00034357	MAP4	MAP4	RGC	RO_D209	8.327729896568746e-23	147
geneComp_00033607	LINC02972	LINC02972	RGC	RO_D209	1.1383229497286055e-22	148
geneComp_00085971	ITGB3BP	ITGB3BP	RGC	RO_D45	1.5149377448899944e-22	149
geneComp_00104382	SEPTIN6	SEPTIN6	RGC	RO_D45	1.5969516426521623e-22	150
geneComp_00040079	PDC-AS1	PDC-AS1	RGC	RO_D209	1.7817810772011538e-22	151
geneComp_00057919	B9D1	B9D1	RGC	RO_D45	2.2138593742851196e-22	152
geneComp_00029277	IFITM3	IFITM3	RGC	RO_D209	2.2531241179920574e-22	153
geneComp_00096611	PLAT	PLAT	RGC	RO_D45	2.3010958034841134e-22	154
geneComp_00154647	RGS9	RGS9	RO_D209	RO_D45	2.530496212800078e-22	155
geneComp_00061101	CRYGS	CRYGS	RGC	RO_D45	2.5974696426813726e-22	156
geneComp_00037708	NECTIN2	NECTIN2	RGC	RO_D209	2.9294363688292326e-22	157
geneComp_00037288	MYT1	MYT1	RGC	RO_D209	5.607455429815526e-22	158
geneComp_00107196	TAOK2	TAOK2	RGC	RO_D45	6.43687514895044e-22	159
geneComp_00096740	PLTP	PLTP	RGC	RO_D45	7.085492813844535e-22	160
geneComp_00083925	H2BC6	H2BC6	RGC	RO_D45	7.492198013099791e-22	161
geneComp_00082267	FLNA	FLNA	RGC	RO_D45	9.46981167907378e-22	162
geneComp_00138049	FHL1P1	FHL1P1	RO_D209	RO_D45	1.3084497353185074e-21	163
geneComp_00063209	EMC10	EMC10	RGC	RO_D45	1.5853744097455282e-21	164
geneComp_00060756	COL9A1	COL9A1	RGC	RO_D45	1.6237373674438728e-21	165
geneComp_00110402	WFDC1	WFDC1	RGC	RO_D45	1.686799642855427e-21	166
geneComp_00059375	CCDC80	CCDC80	RGC	RO_D45	3.426254221250591e-21	167
geneComp_00098257	RAD51	RAD51	RGC	RO_D45	4.1955695925270524e-21	168
geneComp_00002017	B2M	B2M	RGC	RO_D209	4.477432445766706e-21	169
geneComp_00061202	CSTF2	CSTF2	RGC	RO_D45	4.880153548135318e-21	170
geneComp_00062119	DLG3	DLG3	RGC	RO_D45	5.2507252500627926e-21	171
geneComp_00050228	SNX30	SNX30	RGC	RO_D209	6.163773114305629e-21	172
geneComp_00003078	CACNB3	CACNB3	RGC	RO_D209	6.6667247840643665e-21	173
geneComp_00043046	RIT2	RIT2	RGC	RO_D209	1.1157226421036602e-20	174
geneComp_00031344	LGALS1	LGALS1	RGC	RO_D209	1.145404409100093e-20	175
geneComp_00026814	GABRR3	GABRR3	RGC	RO_D209	1.1678618952956478e-20	176
geneComp_00084935	HSPB1	HSPB1	RGC	RO_D45	1.17571127801921e-20	177
geneComp_00086405	KIF21A	KIF21A	RGC	RO_D45	1.2215473278098726e-20	178
geneComp_00006260	DLG2	DLG2	RGC	RO_D209	1.3096557464325346e-20	179
geneComp_00139082	GNAT1	GNAT1	RO_D209	RO_D45	1.3198504559529159e-20	180
geneComp_00036542	MSL1	MSL1	RGC	RO_D209	1.33652616263008e-20	181
geneComp_00086253	KCNQ2	KCNQ2	RGC	RO_D45	1.3429011931791114e-20	182
geneComp_00083550	GRAMD1A	GRAMD1A	RGC	RO_D45	1.3466432254212437e-20	183
geneComp_00052065	TMCC2	TMCC2	RGC	RO_D209	1.5480660566065742e-20	184
geneComp_00049022	SLC17A7	SLC17A7	RGC	RO_D209	1.6850152767063327e-20	185
geneComp_00048716	SGK1	SGK1	RGC	RO_D209	3.380141300591655e-20	186
geneComp_00083923	H2BC4	H2BC4	RGC	RO_D45	3.396454854586022e-20	187
geneComp_00090475	MEAF6	MEAF6	RGC	RO_D45	3.610696539148886e-20	188
geneComp_00057953	BAK1	BAK1	RGC	RO_D45	4.019089729716311e-20	189
geneComp_00128897	ENSG00000267383	ENSG00000267383	RO_D209	RO_D45	4.0778130685602683e-20	190
geneComp_00081553	FAM120AOS	FAM120AOS	RGC	RO_D45	5.520915935343413e-20	191
geneComp_00061071	CRTAC1	CRTAC1	RGC	RO_D45	5.580721860260941e-20	192
geneComp_00105171	SLC39A8	SLC39A8	RGC	RO_D45	5.580721860260941e-20	193
geneComp_00049327	SLC44A2	SLC44A2	RGC	RO_D209	6.827049263644807e-20	194
geneComp_00047903	RSKR	RSKR	RGC	RO_D209	8.025417511976494e-20	195
geneComp_00081884	FANCB	FANCB	RGC	RO_D45	9.198883633065437e-20	196
geneComp_00001579	ARR3	ARR3	RGC	RO_D209	9.246159948486136e-20	197
geneComp_00107602	TEX9	TEX9	RGC	RO_D45	1.1674780972811217e-19	198
geneComp_00057874	B2M	B2M	RGC	RO_D45	1.199743324373121e-19	199
geneComp_00088060	LINC01474	LINC01474	RGC	RO_D45	1.2017166334922953e-19	200
geneComp_00037138	MXRA7	MXRA7	RGC	RO_D209	1.7195981334124912e-19	201
geneComp_00087201	LGALS1	LGALS1	RGC	RO_D45	1.8129597591119749e-19	202
geneComp_00094160	NRBP1	NRBP1	RGC	RO_D45	1.9304890051257194e-19	203
geneComp_00094222	NSMF	NSMF	RGC	RO_D45	1.9608857648135532e-19	204
geneComp_00090222	MAP6	MAP6	RGC	RO_D45	2.025350277708326e-19	205
geneComp_00004148	CEP97	CEP97	RGC	RO_D209	2.3052306178242085e-19	206
geneComp_00083752	GTF3A	GTF3A	RGC	RO_D45	2.335276453224452e-19	207
geneComp_00108516	TPM2	TPM2	RGC	RO_D45	2.335276453224452e-19	208
geneComp_00160689	SLC12A5	SLC12A5	RO_D209	RO_D45	2.386098761736459e-19	209
geneComp_00098705	RFC5	RFC5	RGC	RO_D45	2.4109719399975413e-19	210
geneComp_00163033	TAFA5	TAFA5	RO_D209	RO_D45	2.9243550611163605e-19	211
geneComp_00092479	MTA1	MTA1	RGC	RO_D45	3.203280909623454e-19	212
geneComp_00007344	ELP4	ELP4	RGC	RO_D209	3.4833692204520744e-19	213
geneComp_00060497	CLK1	CLK1	RGC	RO_D45	3.6921430891897e-19	214
geneComp_00048525	SEPTIN6	SEPTIN6	RGC	RO_D209	5.488281238489542e-19	215
geneComp_00083398	GPC2	GPC2	RGC	RO_D45	6.227102278532915e-19	216
geneComp_00060537	CLTB	CLTB	RGC	RO_D45	6.541799256828907e-19	217
geneComp_00107123	TACC3	TACC3	RGC	RO_D45	7.297934184706117e-19	218
geneComp_00157894	ROCK1P1	ROCK1P1	RO_D209	RO_D45	7.745821370356349e-19	219
geneComp_00083105	GLB1L2	GLB1L2	RGC	RO_D45	7.840356927348039e-19	220
geneComp_00090707	MGST2	MGST2	RGC	RO_D45	9.90852090492056e-19	221
geneComp_00105219	SLC50A1	SLC50A1	RGC	RO_D45	1.0909590628619759e-18	222
geneComp_00142224	KIAA1328	KIAA1328	RO_D209	RO_D45	1.1317634713552697e-18	223
geneComp_00051239	SYTL2	SYTL2	RGC	RO_D209	1.246646502252263e-18	224
geneComp_00038421	NTRK2	NTRK2	RGC	RO_D209	1.518167218515265e-18	225
geneComp_00062117	DLG2	DLG2	RGC	RO_D45	1.9875302165110857e-18	226
geneComp_00061439	CYB5RL	CYB5RL	RGC	RO_D45	2.0948489632017767e-18	227
geneComp_00039536	OSBPL1A	OSBPL1A	RGC	RO_D209	2.1321199506428936e-18	228
geneComp_00062445	DPY19L1	DPY19L1	RGC	RO_D45	3.251057852077326e-18	229
geneComp_00116354	CLK1	CLK1	RO_D209	RO_D45	3.4089441511428614e-18	230
geneComp_00110039	VGLL4	VGLL4	RGC	RO_D45	4.0325481878457216e-18	231
geneComp_00150025	NRG1	NRG1	RO_D209	RO_D45	4.192661741186163e-18	232
geneComp_00009483	ENSG00000229425	ENSG00000229425	RGC	RO_D209	4.7020708048015576e-18	233
geneComp_00004899	COL9A1	COL9A1	RGC	RO_D209	5.771939506212049e-18	234
geneComp_00060297	CHTOP	CHTOP	RGC	RO_D45	6.11498404280037e-18	235
geneComp_00054297	VPS29	VPS29	RGC	RO_D209	6.749104063030636e-18	236
geneComp_00005742	CYTH1	CYTH1	RGC	RO_D209	7.513216822850502e-18	237
geneComp_00081545	FAM111B	FAM111B	RGC	RO_D45	9.3091297477047e-18	238
geneComp_00160310	SERPINE2	SERPINE2	RO_D209	RO_D45	1.0291707122710452e-17	239
geneComp_00140792	HSPB1	HSPB1	RO_D209	RO_D45	1.3611961754027108e-17	240
geneComp_00061739	DCTN2	DCTN2	RGC	RO_D45	1.374884462069107e-17	241
geneComp_00084714	HOOK2	HOOK2	RGC	RO_D45	1.4460320044313472e-17	242
geneComp_00152406	PKMYT1	PKMYT1	RO_D209	RO_D45	1.5309066250225147e-17	243
geneComp_00082398	FOXM1	FOXM1	RGC	RO_D45	1.9718732318652082e-17	244
geneComp_00105184	SLC44A2	SLC44A2	RGC	RO_D45	2.029898947118421e-17	245
geneComp_00081230	EPS15	EPS15	RGC	RO_D45	2.0549947292033212e-17	246
geneComp_00027941	GUK1	GUK1	RGC	RO_D209	2.0824326036317733e-17	247
geneComp_00002300	BIVM	BIVM	RGC	RO_D209	2.0963766643786304e-17	248
geneComp_00002457	BORCS8	BORCS8	RGC	RO_D209	2.1206808777409683e-17	249
geneComp_00038407	NTM	NTM	RGC	RO_D209	2.355147424096113e-17	250
geneComp_00026703	FTO	FTO	RGC	RO_D209	2.5051929381747774e-17	251
geneComp_00035889	MIR646HG	MIR646HG	RGC	RO_D209	2.956893967323055e-17	252
geneComp_00027376	GNB3	GNB3	RGC	RO_D209	3.024986100134576e-17	253
geneComp_00034002	LRRFIP1	LRRFIP1	RGC	RO_D209	3.3890557029414714e-17	254
geneComp_00084236	HES4	HES4	RGC	RO_D45	3.975503771691441e-17	255
geneComp_00004374	CHN2	CHN2	RGC	RO_D209	4.2384927751712176e-17	256
geneComp_00104696	SHROOM4	SHROOM4	RGC	RO_D45	4.674018879649876e-17	257
geneComp_00003063	CACNA1E	CACNA1E	RGC	RO_D209	4.857601319506845e-17	258
geneComp_00063299	ENSA	ENSA	RGC	RO_D45	4.909109828910285e-17	259
geneComp_00002286	BIN1	BIN1	RGC	RO_D209	5.805831948859309e-17	260
geneComp_00003506	CCDC69	CCDC69	RGC	RO_D209	5.835086972220997e-17	261
geneComp_00162422	SRSF5	SRSF5	RO_D209	RO_D45	6.34404277422878e-17	262
geneComp_00052824	TRAPPC12	TRAPPC12	RGC	RO_D209	7.726745991785724e-17	263
geneComp_00089859	LRRFIP1	LRRFIP1	RGC	RO_D45	7.826957296741709e-17	264
geneComp_00039957	PCDHA4	PCDHA4	RGC	RO_D209	7.952497477871387e-17	265
geneComp_00048071	SAG	SAG	RGC	RO_D209	9.710921607103821e-17	266
geneComp_00110786	ZCCHC9	ZCCHC9	RGC	RO_D45	1.1114055734900159e-16	267
geneComp_00107096	SYTL2	SYTL2	RGC	RO_D45	1.1143479736303767e-16	268
geneComp_00104567	SGCE	SGCE	RGC	RO_D45	1.1710604119954753e-16	269
geneComp_00057623	ATL1	ATL1	RGC	RO_D45	1.3445699155251854e-16	270
geneComp_00081004	ENSG00000291133	ENSG00000291133	RGC	RO_D45	1.4185170708566786e-16	271
geneComp_00004694	CLUL1	CLUL1	RGC	RO_D209	1.549024748403151e-16	272
geneComp_00001361	ARHGAP15	ARHGAP15	RGC	RO_D209	1.7744089482622298e-16	273
geneComp_00159974	SCLY	SCLY	RO_D209	RO_D45	1.8989343073036262e-16	274
geneComp_00041621	PRKCZ	PRKCZ	RGC	RO_D209	2.049828147393838e-16	275
geneComp_00053412	TUBA1C	TUBA1C	RGC	RO_D209	2.1163597059701172e-16	276
geneComp_00032652	LINC01967	LINC01967	RGC	RO_D209	2.1605875619177012e-16	277
geneComp_00096858	POLA2	POLA2	RGC	RO_D45	2.230528631366828e-16	278
geneComp_00048796	SHC4	SHC4	RGC	RO_D209	2.3104315784280057e-16	279
geneComp_00037411	NAPB	NAPB	RGC	RO_D209	2.556465945849957e-16	280
geneComp_00104117	SCLY	SCLY	RGC	RO_D45	2.8335442867374703e-16	281
geneComp_00027489	GOLT1B	GOLT1B	RGC	RO_D209	3.101970442824272e-16	282
geneComp_00001941	ATP6V1H	ATP6V1H	RGC	RO_D209	3.135885877158773e-16	283
geneComp_00161461	SNHG5	SNHG5	RO_D209	RO_D45	3.3164333800053357e-16	284
geneComp_00158063	RPL14	RPL14	RO_D209	RO_D45	3.3694951540324856e-16	285
geneComp_00052645	TPD52L2	TPD52L2	RGC	RO_D209	3.3851789599759484e-16	286
geneComp_00087478	LINC00472	LINC00472	RGC	RO_D45	3.387168943323418e-16	287
geneComp_00143917	LINC01474	LINC01474	RO_D209	RO_D45	3.7444115804983646e-16	288
geneComp_00059049	CAPN15	CAPN15	RGC	RO_D45	4.343976576058175e-16	289
geneComp_00107047	SYNGR1	SYNGR1	RGC	RO_D45	4.4070482103592885e-16	290
geneComp_00097996	PTRH2	PTRH2	RGC	RO_D45	4.633840290056279e-16	291
geneComp_00109586	UBL7-DT	UBL7-DT	RGC	RO_D45	4.646052575901963e-16	292
geneComp_00092399	MSL1	MSL1	RGC	RO_D45	4.7311377076626095e-16	293
geneComp_00038303	NRBP1	NRBP1	RGC	RO_D209	6.760982376447672e-16	294
geneComp_00108944	TRIM59	TRIM59	RGC	RO_D45	6.766239438895693e-16	295
geneComp_00093826	NLGN2	NLGN2	RGC	RO_D45	6.979020107381369e-16	296
geneComp_00105605	SNHG6	SNHG6	RGC	RO_D45	7.192595578595046e-16	297
geneComp_00097485	PRKDC	PRKDC	RGC	RO_D45	8.020105611930395e-16	298
geneComp_00161013	SLC38A9	SLC38A9	RO_D209	RO_D45	8.33453864139062e-16	299
geneComp_00073040	ENSG00000267383	ENSG00000267383	RGC	RO_D45	9.044321706974171e-16	300
geneComp_00039532	OSBP2	OSBP2	RGC	RO_D209	9.190386776751593e-16	301
geneComp_00114826	CALCB	CALCB	RO_D209	RO_D45	9.296164753362154e-16	302
geneComp_00041030	POLR1D	POLR1D	RGC	RO_D209	9.741385634264317e-16	303
geneComp_00105143	SLC37A4	SLC37A4	RGC	RO_D45	1.0513101287047834e-15	304
geneComp_00056502	AGRN	AGRN	RGC	RO_D45	1.1977373495381571e-15	305
geneComp_00026656	FSTL4	FSTL4	RGC	RO_D209	1.2120317600377442e-15	306
geneComp_00053956	USE1	USE1	RGC	RO_D209	1.295167086581239e-15	307
geneComp_00095708	PARPBP	PARPBP	RGC	RO_D45	1.7866039670783057e-15	308
geneComp_00055633	ZNF738	ZNF738	RGC	RO_D209	1.9415057518406806e-15	309
geneComp_00108681	TRAPPC12	TRAPPC12	RGC	RO_D45	2.0319724531176285e-15	310
geneComp_00153214	PRCP	PRCP	RO_D209	RO_D45	2.4360043478463184e-15	311
