#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000374893.11	5067	771	0.4159	5.611509132385254	1	1	coding
ENST00000649812.1	3153	843	0.46779000000000004	5.573483848571777	1	1	coding
ENST00000374763.6	3334	749	0.45091	5.7662248611450195	1	1	coding
ENST00000374761.6	3318	695	0.46370999999999996	5.659992790222168	1	1	coding
ENST00000471600.6	3238	603	0.4664	5.7477521896362305	1	1	coding
ENST00000374765.9	3322	664	0.47140999999999994	5.55211238861084	1	1	coding
ENST00000611549.4	4294	618	0.45044	6.224290275573731	1	1	coding
ENST00000542643.6	3426	682	0.47218999999999994	5.573370170593261	1	1	coding
ENST00000495204.5	2489	728	0.46221	5.806296348571778	1	1	coding
ENST00000374757.7	1328	328	0.41298	7.8725084304809565	1	0.999997	coding
ENST00000308271.14	4419	1036	0.46066	5.74905948638916	1	1	coding
ENST00000400301.5	4309	984	0.4389100000000001	5.339420890808105	1	1	coding
ENST00000374732.7	3037	522	0.4047	5.104732704162596	1	1	coding
ENST00000464577.1	2089	155	0.34130000000000005	5.1008108139038075	1	0.924341	coding
ENST00000421625.6	2818	486	0.38004000000000004	6.026888465881346	1	1	coding
ENST00000344548.8	2297	192	0.35272000000000003	6.156765556335448	1	0.98305	coding
ENST00000667384.2	6035	167	0.3174	5.706657600402832	1	0.904781	coding
ENST00000315554.15	1435	192	0.44705999999999996	5.763894462585449	1	0.998376	coding
ENST00000656825.1	10503	192	0.28883000000000003	6.156765556335448	1	0.932412	coding
ENST00000695798.1	2824	192	0.36113	6.156765556335448	1	0.986469	coding
ENST00000695799.1	3962	192	0.2743300000000001	6.156765556335448	1	0.919301	coding
ENST00000695800.1	3797	192	0.2903	6.156765556335448	1	0.933873	coding
ENST00000695802.1	2635	192	0.36180999999999996	6.156765556335448	1	0.986714	coding
ENST00000655402.1	1502	98	0.29712	10.31676273345947	1	0.0881724	noncoding
ENST00000427796.6	1112	27	0.35218	8.49804515838623	1	0.00638761	noncoding
ENST00000686609.2	816	27	0.38965	8.49804515838623	1	0.00750683	noncoding
ENST00000664563.3	974	27	0.3292	8.49804515838623	1	0.00625702	noncoding
ENST00000703077.1	975	28	0.32751	6.490694618225096	1	0.00527098	noncoding
ENST00000652963.1	1105	28	0.42128999999999994	6.490694618225096	1	0.00815379	noncoding
ENST00000687867.1	519	16	0.42493	4.0500284194946286	1	0.0114878	noncoding
ENST00000374282.8	3487	393	0.36409	6.427148628234862	1	1	coding
ENST00000464540.1	417	100	0.45902000000000004	5.34368381500244	-1	0.0581343	noncoding
ENST00000448923.2	1468	103	0.33897999999999995	11.130676078796387	1	0.140224	noncoding
BambuTx14	1212	66	0.35217	9.149111366271974	1	0.0426673	noncoding
ENST00000433939.7	1394	90	0.32025	8.737545204162597	1	0.0805324	noncoding
ENST00000407889.6	694	64	0.37182000000000004	11.554555702209473	1	0.0528378	noncoding
ENST00000414762.1	447	128	0.36884000000000006	10.379941749572755	-1	0.175845	noncoding
ENST00000648649.1	1060	103	0.30011	11.130676078796387	1	0.0957878	noncoding
ENST00000451429.8	3934	762	0.43285999999999997	5.684206199645996	1	1	coding
ENST00000252992.8	3935	763	0.42821	5.684206199645996	1	1	coding
ENST00000453146.1	2821	194	0.44297000000000003	5.078529930114745	1	0.999112	coding
ENST00000491670.1	941	120	0.44773	4.812978172302246	-1	0.0869194	noncoding
ENST00000314675.11	2254	401	0.41147	5.289459419250488	1	1	coding
ENST00000472155.5	2646	325	0.41989000000000004	4.773588752746583	1	1	coding
ENST00000374223.5	1312	279	0.45043	6.1888227462768555	1	0.999993	coding
ENST00000374222.6	1660	521	0.47137	5.06488857269287	1	1	coding
ENST00000475591.5	2542	292	0.42673	4.971899986267089	1	0.999999	coding
ENST00000357089.8	1555	488	0.46005999999999997	5.304408073425292	1	1	coding
ENST00000494942.5	2325	209	0.36735	8.421714591979985	1	0.982814	coding
ENST00000374221.7	1792	521	0.46554	5.06488857269287	1	1	coding
ENST00000374217.7	1944	488	0.47597999999999996	5.304408073425292	1	1	coding
ENST00000339394.7	5246	443	0.34846	4.6100061416625975	1	1	coding
ENST00000336798.11	6392	385	0.28121	4.561295127868653	1	0.999999	coding
ENST00000536859.5	2072	460	0.40487	5.914972496032715	1	1	coding
ENST00000373709.8	1900	456	0.36840999999999996	5.806523704528809	1	1	coding
ENST00000491976.1	2807	401	0.37272	5.493284034729004	1	1	coding
ENST00000602725.5	3353	168	0.33754	8.6679838180542	1	0.763541	coding
ENST00000647444.2	3910	168	0.35184	8.6679838180542	1	0.823537	coding
ENST00000457805.6	1032	137	0.35771	8.795953559875489	1	0.55134	coding
ENST00000602683.5	667	143	0.42869	8.928951835632326	1	0.886871	coding
ENST00000401073.7	5493	1095	0.38934	10.0383882522583	1	1	coding
ENST00000373481.7	5293	1047	0.38686	9.89423694610596	1	1	coding
ENST00000373480.1	5294	1036	0.39274	9.753953742980958	1	1	coding
ENST00000481487.1	1563	83	0.31182000000000004	9.445536994934084	1	0.0609458	noncoding
ENST00000373471.9	2831	261	0.37168999999999996	8.838309288024902	1	0.998547	coding
BambuTx17	2355	272	0.38905	8.825544548034667	1	0.99959	coding
ENST00000710568.1	3050	261	0.35434	8.838309288024902	1	0.997027	coding
ENST00000496770.1	837	154	0.45123	6.740501976013184	1	0.969733	coding
ENST00000465346.1	192	5	0.39250999999999997	9.500077247619632	-1	0.0640748	noncoding
ENST00000650449.1	4608	1194	0.44602	7.760250282287598	1	1	coding
ENST00000417119.5	1825	461	0.45225	8.259383201599121	-1	0.914006	coding
ENST00000611874.4	4466	1143	0.43570000000000003	7.5099882125854505	1	1	coding
ENST00000359858.9	4161	1143	0.43557	7.5099882125854505	1	1	coding
ENST00000488455.5	3055	575	0.38517	7.453376579284668	-1	0.928476	coding
ENST00000373329.5	3980	1068	0.43557	7.967663764953612	1	1	coding
ENST00000476269.1	608	161	0.42555000000000004	8.608672904968266	-1	0.153217	noncoding
ENST00000463393.1	600	191	0.35612	8.454915809631352	-1	0.180124	noncoding
ENST00000316156.8	3456	804	0.38741000000000003	10.06320858001709	1	1	coding
ENST00000474796.2	3372	841	0.40590000000000004	10.121552467346191	1	1	coding
ENST00000373150.8	3238	809	0.4141	10.073201179504395	1	1	coding
ENST00000490029.1	635	20	0.37485999999999997	9.984299278259279	1	0.00822531	noncoding
ENST00000373062.8	2350	732	0.46237	9.272890663146974	1	1	coding
ENST00000462812.5	2409	211	0.39949999999999997	9.394735908508299	1	0.991467	coding
ENST00000479255.1	422	57	0.38946000000000003	11.062919807434081	1	0.0513749	noncoding
ENST00000373045.11	2640	458	0.43499000000000004	6.46517391204834	1	1	coding
ENST00000397631.7	2327	251	0.32747000000000004	6.189504814147949	1	0.998468	coding
ENST00000532512.1	1015	236	0.39312	7.813261985778809	1	0.998726	coding
ENST00000329006.5	1930	236	0.32915	7.813261985778809	1	0.987914	coding
ENST00000482028.5	633	79	0.43933	9.787477302551267	1	0.233909	noncoding
ENST00000492468.5	2257	88	0.37348	6.035527992248535	1	0.186368	noncoding
ENST00000468476.1	3592	100	0.38187000000000004	6.048941993713378	1	0.346017	noncoding
ENST00000678028.1	1011	202	0.46206	10.671080970764159	1	0.997199	coding
ENST00000677708.1	1286	268	0.46080999999999994	10.001705741882326	1	0.999936	coding
ENST00000372862.7	2470	616	0.44643	9.473516273498536	1	1	coding
ENST00000372857.7	3048	645	0.44490999999999997	9.305253791809083	1	1	coding
ENST00000372856.7	3016	632	0.44490999999999997	9.541014671325684	1	1	coding
ENST00000372858.8	3142	661	0.44795	9.383905220031735	1	1	coding
ENST00000677548.1	7336	263	0.32245999999999997	9.425551795959475	1	0.983461	coding
ENST00000470443.6	2142	410	0.45958	9.923956871032715	1	1	coding
ENST00000648678.1	5930	417	0.29607	7.3044584274292	1	0.999988	coding
ENST00000316891.10	5051	468	0.32477	8.352024269104007	1	0.999999	coding
ENST00000537440.5	2026	274	0.40408999999999995	6.805639457702637	1	0.999953	coding
ENST00000441669.6	1851	386	0.45049	8.43680019378662	1	1	coding
ENST00000372818.5	2034	442	0.47608999999999996	6.396682929992676	1	1	coding
ENST00000495175.6	1156	222	0.43447	8.926308631896976	1	0.998696	coding
ENST00000541099.5	545	86	0.45838	7.751212882995605	1	0.299012	noncoding
ENST00000492612.6	983	133	0.34584	9.013921165466307	-1	0.14943	noncoding
ENST00000447388.8	1955	336	0.46630000000000005	4.889483451843262	1	1	coding
ENST00000425457.6	1536	355	0.45908	5.419563865661621	1	1	coding
ENST00000456393.6	1911	335	0.46938	4.889483451843262	1	1	coding
ENST00000372669.8	1005	313	0.44319000000000003	5.985793876647949	-1	0.658204	coding
ENST00000372652.5	2363	440	0.45952000000000004	5.26058521270752	1	1	coding
ENST00000372651.5	1202	336	0.45304	4.889483451843262	1	1	coding
ENST00000372571.5	4468	137	0.2857	5.991534614562987	1	0.552799	coding
ENST00000545068.5	5165	623	0.33291	6.588628196716309	1	1	coding
ENST00000361776.5	5106	589	0.29793	6.744764900207521	1	1	coding
ENST00000361346.6	5225	623	0.29793	6.588628196716309	1	1	coding
ENST00000445886.5	1326	382	0.38295999999999997	8.255450630187987	-1	0.551801	coding
ENST00000677900.1	973	178	0.42692	8.281366920471193	1	0.98368	coding
ENST00000678038.1	937	178	0.44785	8.281366920471193	1	0.989822	coding
ENST00000372550.6	923	178	0.43051	8.281366920471193	1	0.985004	coding
ENST00000676675.1	2060	178	0.32431	8.281366920471193	1	0.803976	coding
ENST00000304979.8	754	178	0.47185	8.281366920471193	1	0.993581	coding
ENST00000678803.1	2315	178	0.35024	8.281366920471193	1	0.891246	coding
ENST00000677307.1	849	135	0.39769000000000004	8.733290290832517	1	0.724462	coding
ENST00000677356.1	806	152	0.38035	8.619181251525884	1	0.814809	coding
ENST00000678076.1	2467	93	0.32005	5.751276206970215	1	0.16231	noncoding
ENST00000677312.1	1677	106	0.34996	7.6736845016479505	1	0.220155	noncoding
ENST00000397054.7	2705	698	0.48355	5.40995807647705	1	1	coding
ENST00000460031.5	2726	409	0.44223999999999997	5.077506828308104	1	1	coding
ENST00000296388.10	2591	737	0.46858	5.045904350280761	1	1	coding
ENST00000236040.8	2993	805	0.44405	5.495330238342285	1	1	coding
ENST00000495874.5	2813	364	0.35205	5.053577613830566	1	1	coding
ENST00000492956.1	3001	220	0.35168	7.686530113220216	1	0.988974	coding
ENST00000372517.8	3440	476	0.39314000000000004	8.749536323547364	1	1	coding
ENST00000372514.7	3369	476	0.37059	8.749536323547364	1	1	coding
ENST00000328249.3	3949	386	0.35948	8.933980369567873	1	0.999992	coding
ENST00000431759.6	1136	40	0.38858000000000004	11.16600475311279	1	0.0258854	noncoding
ENST00000416689.2	3106	109	0.34834	5.38449420928955	1	0.436222	noncoding
ENST00000653200.1	1758	71	0.28311000000000003	9.461911964416508	-1	0.172543	noncoding
ENST00000359947.9	7720	1908	0.46001	5.924748802185058	1	1	coding
ENST00000438120.5	6377	1899	0.46237999999999996	6.017055320739746	1	1	coding
ENST00000496447.5	5887	1134	0.44944	6.469607353210448	1	1	coding
ENST00000372407.4	4600	961	0.44669000000000003	6.239636802673339	1	1	coding
ENST00000651476.1	1335	333	0.47396	6.321825981140138	1	1	coding
ENST00000652287.1	1177	347	0.45253	5.767702674865721	1	1	coding
ENST00000246337.9	1193	368	0.45102000000000003	5.772192955017089	1	1	coding
ENST00000472254.1	934	111	0.41898	5.376764106750489	1	0.727057	coding
ENST00000529984.5	1029	231	0.4244	10.172546958923338	1	0.998081	coding
ENST00000448481.5	1706	533	0.45597	8.829025840759279	1	1	coding
ENST00000483127.2	2154	528	0.43482	9.0198522567749	1	1	coding
ENST00000456914.7	1708	522	0.46163999999999994	8.953643226623537	1	1	coding
ENST00000485271.6	1862	479	0.45913	8.442989158630372	1	1	coding
ENST00000355498.6	1776	522	0.45597	8.953643226623537	1	1	coding
ENST00000372098.7	1839	547	0.45143	8.994967460632324	1	1	coding
ENST00000672818.3	1891	547	0.45763	8.994967460632324	1	1	coding
ENST00000710952.1	1900	550	0.45763	8.957575798034668	1	1	coding
ENST00000372115.7	1888	536	0.45763	9.11088161468506	1	1	coding
ENST00000435155.2	1801	533	0.44823999999999997	8.829025840759279	1	1	coding
ENST00000629482.3	2095	146	0.31716	8.311667060852052	1	0.469938	noncoding
ENST00000626177.2	2229	119	0.40036000000000005	4.975935554504394	1	0.817933	coding
ENST00000625766.2	2053	87	0.40581999999999996	9.510585594177247	1	0.200559	noncoding
ENST00000629009.2	1694	87	0.39949	9.510585594177247	1	0.184786	noncoding
ENST00000626657.2	1526	119	0.43338	4.972013664245605	1	0.875688	coding
ENST00000629670.1	919	165	0.44239	5.000546836853027	1	0.994029	coding
ENST00000537798.5	3097	725	0.46305	4.233220481872559	1	1	coding
ENST00000464190.6	604	143	0.4617	4.180019187927246	1	0.986399	coding
ENST00000350030.8	3225	789	0.46863	4.260389518737793	1	1	coding
ENST00000453748.5	2080	637	0.44355	4.232083702087402	-1	0.999525	coding
ENST00000351223.7	1538	450	0.4702	4.350592994689942	1	1	coding
ENST00000530073.5	2740	358	0.44428	4.430735969543457	1	1	coding
ENST00000481782.1	3659	297	0.43047	4.528214836120605	1	0.999999	coding
ENST00000472408.1	541	58	0.41156000000000004	11.919769096374512	1	0.0585371	noncoding
ENST00000574428.6	4068	329	0.32321999999999995	8.122710227966309	1	0.999674	coding
ENST00000576409.5	4158	352	0.32076000000000005	5.878425025939941	1	0.999993	coding
ENST00000329231.8	1241	284	0.45066	7.558983421325684	1	0.999988	coding
ENST00000674268.1	6346	395	0.31081000000000003	5.410867500305175	1	0.999999	coding
ENST00000371933.8	5817	496	0.31640999999999997	5.976017570495605	1	1	coding
ENST00000672422.2	5817	496	0.31640999999999997	5.976017570495605	1	1	coding
ENST00000479745.6	8344	341	0.29087999999999997	7.033904838562011	1	0.999737	coding
ENST00000674435.1	5641	432	0.31137000000000004	6.388952827453613	1	1	coding
ENST00000459797.2	5844	368	0.34103	8.567219734191895	1	0.999964	coding
ENST00000674302.1	4120	206	0.28718000000000005	9.025396537780761	1	0.752488	coding
ENST00000262662.5	2904	181	0.38268	10.818197822570802	1	0.898061	coding
ENST00000396148.2	2076	181	0.46326	10.818197822570802	1	0.991521	coding
ENST00000371761.4	995	169	0.46897	6.048487281799316	1	0.992141	coding
ENST00000371714.5	3352	742	0.43440999999999996	6.030469322204589	1	1	coding
ENST00000495776.5	2831	572	0.46756000000000003	5.843071174621582	1	1	coding
ENST00000428468.6	3660	737	0.43948	5.773102378845214	1	1	coding
ENST00000531828.5	2210	572	0.47819000000000006	5.843071174621582	1	1	coding
ENST00000361556.9	2721	627	0.44865	5.721663093566895	1	1	coding
ENST00000462759.5	2755	559	0.44181	5.919803810119628	1	1	coding
ENST00000475697.5	3375	522	0.40929000000000004	5.943221473693847	1	1	coding
ENST00000531819.5	4520	181	0.35072000000000003	8.942877006530765	1	0.881744	coding
ENST00000257177.9	5853	1646	0.47840999999999995	8.302899360656738	1	1	coding
ENST00000371544.7	5858	1645	0.47840999999999995	8.302899360656738	1	1	coding
ENST00000466440.1	5763	174	0.2765	9.595232582092283	1	0.410292	noncoding
ENST00000471623.1	506	71	0.41451	9.731905555725099	1	0.115364	noncoding
ENST00000474453.6	1010	332	0.46868	8.488503837585451	-1	0.696164	coding
ENST00000528642.5	3854	1203	0.45910000000000006	8.225214958190918	-1	0.999996	coding
ENST00000371541.5	4319	908	0.44158	5.935889244079591	1	1	coding
ENST00000355809.4	2152	310	0.42367	8.014016532897951	1	0.999993	coding
ENST00000524582.1	539	77	0.39255	9.051957511901854	-1	0.0877072	noncoding
ENST00000611397.5	2471	473	0.46506999999999993	8.489406394958497	1	1	coding
ENST00000371494.9	2698	561	0.43831000000000003	6.332909584045409	1	1	coding
ENST00000488036.5	2330	214	0.40438999999999997	4.49325885772705	1	0.999744	coding
ENST00000620288.4	3378	159	0.34789000000000003	9.82319278717041	1	0.668374	coding
ENST00000649098.1	2663	451	0.41187999999999997	9.470163917541505	1	1	coding
ENST00000620347.5	2477	620	0.43831000000000003	8.320563697814944	1	1	coding
ENST00000648983.1	2668	209	0.35348	10.05469875335693	1	0.93992	coding
ENST00000498272.1	2538	122	0.28455	9.933627128601074	1	0.146823	noncoding
ENST00000234827.6	10429	209	0.28567000000000004	10.05469875335693	1	0.644195	coding
ENST00000371236.7	5301	556	0.41003	5.017428016662596	1	1	coding
ENST00000414851.6	5168	556	0.40598	5.017428016662596	1	1	coding
ENST00000485760.5	2668	554	0.46624	5.017428016662596	1	1	coding
ENST00000371231.5	1802	589	0.47444	4.88357219696045	1	1	coding
ENST00000371230.1	1150	214	0.4616700000000001	8.946745109558108	1	0.999029	coding
ENST00000489267.1	637	50	0.45327	6.027400016784667	1	0.0431612	noncoding
ENST00000473821.1	722	106	0.3638	9.018176078796387	1	0.240626	noncoding
ENST00000655340.1	4436	807	0.39773	5.691254234313964	1	1	coding
ENST00000493821.6	7794	576	0.34699	5.366192054748535	1	1	coding
ENST00000472487.6	7751	829	0.36749	5.396828269958497	1	1	coding
ENST00000697254.1	7660	321	0.3118	5.6325395584106435	1	0.999962	coding
ENST00000697255.1	7657	821	0.37397	5.362213325500488	1	1	coding
ENST00000697257.1	9279	409	0.27265000000000006	5.96135311126709	1	0.999994	coding
ENST00000659108.1	5354	321	0.32547000000000004	5.6325395584106435	1	0.999979	coding
ENST00000697261.1	3523	559	0.43546	5.769464683532715	1	1	coding
ENST00000697262.1	2455	245	0.38134	5.388018226623536	1	0.99984	coding
ENST00000697263.1	5363	421	0.37397	4.978379631042479	1	1	coding
ENST00000483003.6	2231	122	0.28159	4.637004661560058	1	0.649832	coding
ENST00000697264.1	2293	74	0.30191	9.919508552551267	-1	0.172795	noncoding
ENST00000606498.5	969	208	0.40419	6.093390083312986	1	0.998428	coding
ENST00000371180.7	1248	270	0.41281999999999996	8.855393409729004	1	0.999817	coding
ENST00000468586.5	637	49	0.39038	9.184504508972168	1	0.0276786	noncoding
ENST00000371177.2	3218	187	0.31209	6.123401069641112	1	0.94263	coding
ENST00000634495.2	3678	305	0.35879000000000005	8.131284523010255	1	0.999832	coding
ENST00000635253.2	7233	2141	0.46876000000000007	6.341719627380371	1	1	coding
ENST00000454575.6	6985	2130	0.49491000000000007	6.369343376159668	1	1	coding
ENST00000635348.1	2221	74	0.32545	7.767411994934083	1	0.0438402	noncoding
ENST00000635983.1	6506	417	0.28159	5.371478080749512	1	0.999999	coding
ENST00000635123.1	6297	2099	0.48315	6.368888664245605	1	1	coding
ENST00000637839.1	126	18	0.39444999999999997	8.886982917785648	-1	0.0498488	noncoding
ENST00000637208.1	8283	1241	0.43692000000000003	6.264361763000489	1	1	coding
