ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0007059	chromosome segregation	115	0.5707803164627746	2.97967240737686	1.0400638316486211e-16	2.975336719965283e-15	7.087555682518299e-16	629	tags=62%, list=26%, signal=48%	KIF4A/MND1/CDC20/BIRC5/SPC24/CDCA2/MYBL2/AURKB/UBE2C/NEK2/BUB1B/OIP5/DLGAP5/MKI67/TTK/KIF2C/CCNB2/BUB1/CCNB1/KIF14/KIF23/PLK1/NUF2/SGO2/CDT1/KIF18B/CDCA5/RMI2/ZWINT/ASPM/CDCA8/KIF11/NUSAP1/TOP2A/HJURP/CDC6/DSN1/KNL1/NDC80/CHEK2/CENPM/CENPU/TPX2/NR3C1/SGO1/NCAPH/PTTG1/KIF18A/FANCD2/CENPF/PSRC1/RAD18/CENPK/CDK1/TACC3/BRCA1/CENPH/SPAG5/P3H4/MAD2L1/NCAPG/MAP3K20/CENPW/SMC4/NCAPG2/AURKA/KNTC1/FLNA/HAUS4/CENPE/TRIP13
GO:0051276	chromosome organization	128	0.5494857480422888	2.9072039967021923	1.091866686225792e-16	2.975336719965283e-15	7.087555682518299e-16	642	tags=60%, list=26%, signal=47%	KIF4A/MND1/CDC20/BIRC5/ANXA1/H1-5/SPC24/MYBL2/AURKB/HMGA2/UBE2C/H3C2/NEK2/BUB1B/OIP5/DLGAP5/TTK/KIF2C/BUB1/CCNB1/KIF14/KIF23/PLK1/NUF2/SGO2/CDT1/KIF18B/CDCA5/RMI2/ZWINT/RAD54L/CDCA8/BRCA2/KIF11/NUSAP1/TOP2A/CENPA/HJURP/CDC6/DSN1/KNL1/NDC80/CHEK2/MCM2/TPX2/SGO1/NCAPH/MCM5/PTTG1/KIF18A/GINS2/FANCD2/CENPF/PSRC1/CENPK/CDK1/TACC3/CENPH/SPAG5/H1-2/MCM3/P3H4/MAD2L1/H1-3/NCAPG/MAP3K20/CENPW/HMGB2/SMC4/NCAPG2/RFC3/GINS1/KNTC1/FLNA/CENPE/TRIP13/CDK2
GO:0048285	organelle fission	112	0.575580891935413	2.9930033423841875	1.3440852844397588e-16	3.380891446244624e-15	8.053628424983171e-16	635	tags=62%, list=26%, signal=49%	KIF4A/MND1/CDC20/BIRC5/SPC24/CDCA2/WNT5A/MYBL2/AURKB/UBE2C/NEK2/BUB1B/SPHK1/DLGAP5/MKI67/TTK/KIF2C/CCNB2/BUB1/CCNB1/KIF14/KIF23/PLK1/NUF2/IGF2/NFIB/CDT1/KIF18B/CDCA5/ZWINT/ASPM/RAD54L/CDCA8/BRCA2/KIF11/NUSAP1/TOP2A/RAD51AP1/ANLN/DSN1/KNL1/NDC80/CHEK2/NFIA/TPX2/SGO1/NCAPH/PTTG1/KIF18A/FANCD2/CENPF/PSRC1/CENPK/CDK1/SPAG5/P3H4/MAD2L1/NCAPG/SMC4/NCAPG2/AURKA/CDC25B/FANCA/KNTC1/FLNA/KIF20B/BMP7/CENPE/TRIP13/PDGFRB
GO:0000278	mitotic cell cycle	212	0.4682270511457919	2.6680172444882126	2.5373294105921665e-16	5.9264765518831315e-15	1.4117471908557918e-15	707	tags=54%, list=29%, signal=42%	KIF4A/CDC20/ZFP36L1/HES1/BIRC5/GJA1/ANXA1/E2F7/SPC24/CDCA2/MYBL2/AURKB/KIF20A/UBE2C/NEK2/BUB1B/SPHK1/DLGAP5/MKI67/TK1/TTK/KIF2C/CCNB2/BUB1/CCNB1/CLSPN/KIF14/ZFP36L2/KIF23/PLK1/NUF2/GAS1/IGF2/NFIB/CEP55/CDT1/KIF18B/CCND1/CCNA2/CDCA5/ZWINT/PBK/CDCA8/BRCA2/KIF11/NUSAP1/GTSE1/CENPA/KANK2/CDKN3/EGFR/TPD52L1/RPRM/CTDSP1/FOXM1/RRM2/ANLN/CDC6/DSN1/KNL1/NDC80/MELK/CHEK2/NFIA/MCM2/CKS1B/TPX2/PLK2/CDK18/NCAPH/BCL6/ADAMTS1/TICRR/KIF18A/FANCD2/CENPF/PSRC1/CENPK/CDK1/BARD1/TACC3/BRCA1/CENPH/SPAG5/TUBB6/MCM3/MAD2L1/NCAPG/MAP3K20/CENPW/LIG1/SMC4/NCAPG2/GINS1/AURKA/CDC25B/KNTC1/FLNA/KIF20B/BMP7/CENPE/TRIP13/PDGFRB/CDK2/CCL2/CCDC8/MCM4/BCL2/PCNA/ECT2/ASCL1/NEDD1/NEK6/REEP4/RCC1
GO:0051726	regulation of cell cycle	212	0.4484707896123864	2.5554435554440644	1.9578475324847926e-14	4.268107620816848e-13	1.0167067887991204e-13	553	tags=43%, list=23%, signal=37%	TCIM/CDC20/ZFP36L1/MYOCD/HES1/BIRC5/ANXA1/E2F7/SPC24/CDCA2/WNT5A/PCLAF/AURKB/KIF20A/HMGA2/UBE2C/NEK2/BUB1B/SPHK1/DLGAP5/MKI67/TTK/PRR11/KIF2C/CCNB2/BUB1/CCNB1/CLSPN/KIF14/ZFP36L2/KIF23/PLK1/NUF2/GAS1/IGF2/CDT1/CCND1/CCNA2/MECOM/CDCA5/RMI2/ZWINT/ASPM/CDCA8/BRCA2/KIF11/NUSAP1/GTSE1/KANK2/CDKN3/EGFR/RPRM/CTDSP1/FOXM1/RRM2/RAD51AP1/DTX3L/ANLN/CDC6/KNL1/NDC80/BMP2/CHEK2/CKS1B/TPX2/PLK2/CDK18/NCAPH/BCL6/ADAMTS1/TICRR/FGFR2/SOX2/FANCD2/TIMELESS/CENPF/PSRC1/RAD18/CDK1/BARD1/TACC3/BRCA1/SPAG5/H2AX/PLK4/MAD2L1/NCAPG/MAP3K20/TGFB2/PLAGL1/SMC4/NCAPG2
GO:0051301	cell division	168	0.4730498191009477	2.621847908605461	3.9248043788666363e-13	8.021318949308688e-12	1.910760026553494e-12	643	tags=50%, list=26%, signal=40%	KIF4A/CDC20/BIRC5/E2F7/SPC24/CDCA2/AURKB/KIF20A/HMGA2/UBE2C/NEK2/BUB1B/OIP5/PIMREG/KIF2C/CCNB2/BUB1/CCNB1/KIF14/ZFP36L2/KIF23/PLK1/NUF2/IGF2/SGO2/SFRP2/CEP55/CDT1/KIF18B/CCND1/CCNA2/PDGFC/CDCA5/ZWINT/ASPM/CDCA8/PARD3B/BRCA2/KIF11/NUSAP1/TOP2A/CENPA/FZD7/WWTR1/ANLN/CDC6/DSN1/KNL1/NDC80/CHEK2/CDCA3/CKS1B/TPX2/NR3C1/SGO1/NCAPH/FGFR2/PTTG1/PDGFD/TIMELESS/CENPF/PSRC1/CDK1/TACC3/SPAG5/ANXA11/ETV5/MAD2L1/NCAPG/CENPW/TGFB2/LIG1/SMC4/NCAPG2/AURKA/CDC25B/KNTC1/HAUS4/HELLS/KIF20B/DCT/CENPE/CDK2/FUT10
GO:0001944	vasculature development	152	0.4804631413972131	2.6211135445855214	6.555824760328669e-13	1.2610321744867498e-11	3.0039073205221146e-12	724	tags=61%, list=30%, signal=45%	CCN2/NOTCH3/ZFP36L1/COL1A2/MYOCD/HES1/ADAMTS9/CCN1/ACTA2/ANXA1/COL1A1/E2F7/WNT5A/HMGA2/S1PR1/SPHK1/THBS1/SPARC/HAS2/SLC2A10/SFRP2/YAP1/PDGFRA/SMAD6/NOTCH2/COL4A1/MFGE8/COL5A1/HSPG2/ANXA3/PDPN/FKBP10/APOE/SOCS3/FZD8/FOXO1/SULF1/FN1/EPHB4/PTPN14/ELK3/BMP2/ACKR3/PLPP3/GLI3/GPC3/PLK2/TGFBR3/HIF3A/FZD5/TNFRSF12A/ADAMTS1/FGFR2/PDGFD/CYP1B1/RRAS/MYO1E/COL4A2/TEAD2/BRCA1/ERBB2/EFNB2/ID1/ANTXR1/TGFB2/B4GALT1/GRN/ARHGAP24/MMP14/FLNA/BMP7/EFEMP2/PDGFRB/AHR/CCL2/ANG/CTSH/COL27A1/PRKD1/SMO/SERPINF1/FZD4/SPRED1/PXDN/PARVA/CALD1/TSPAN12/HSPB1/EPHA2/MDK/TCF7L2/MYH9
GO:0001568	blood vessel development	147	0.47918671690435816	2.6048862830388955	8.169196965103808e-13	1.4840707819938586e-11	3.535208043378256e-12	724	tags=61%, list=30%, signal=45%	CCN2/NOTCH3/ZFP36L1/COL1A2/MYOCD/HES1/ADAMTS9/CCN1/ACTA2/ANXA1/COL1A1/E2F7/WNT5A/HMGA2/S1PR1/SPHK1/THBS1/SPARC/HAS2/SLC2A10/SFRP2/YAP1/PDGFRA/SMAD6/NOTCH2/COL4A1/MFGE8/COL5A1/HSPG2/ANXA3/FKBP10/APOE/SOCS3/FZD8/FOXO1/SULF1/FN1/EPHB4/ELK3/ACKR3/PLPP3/GLI3/GPC3/PLK2/TGFBR3/HIF3A/FZD5/TNFRSF12A/ADAMTS1/FGFR2/PDGFD/CYP1B1/RRAS/MYO1E/COL4A2/TEAD2/BRCA1/ERBB2/EFNB2/ID1/ANTXR1/TGFB2/B4GALT1/GRN/ARHGAP24/MMP14/FLNA/BMP7/EFEMP2/PDGFRB/AHR/CCL2/ANG/CTSH/COL27A1/PRKD1/SMO/SERPINF1/FZD4/SPRED1/PXDN/PARVA/CALD1/TSPAN12/HSPB1/EPHA2/MDK/TCF7L2/MYH9
GO:0010564	regulation of cell cycle process	162	0.4726104406561008	2.6010001493629913	1.2158806972499077e-12	2.092594673687999e-11	4.984774049667212e-12	707	tags=56%, list=29%, signal=42%	TCIM/CDC20/ZFP36L1/BIRC5/ANXA1/E2F7/SPC24/CDCA2/WNT5A/AURKB/KIF20A/HMGA2/UBE2C/NEK2/BUB1B/SPHK1/DLGAP5/MKI67/TTK/KIF2C/BUB1/CCNB1/CLSPN/KIF14/ZFP36L2/KIF23/PLK1/NUF2/IGF2/CDT1/CCND1/CDCA5/RMI2/ZWINT/CDCA8/BRCA2/KIF11/NUSAP1/GTSE1/KANK2/EGFR/CTDSP1/RRM2/RAD51AP1/DTX3L/ANLN/CDC6/KNL1/NDC80/CHEK2/TPX2/PLK2/NCAPH/BCL6/ADAMTS1/TICRR/SOX2/FANCD2/TIMELESS/CENPF/PSRC1/RAD18/CDK1/BARD1/TACC3/BRCA1/SPAG5/H2AX/PLK4/MAD2L1/NCAPG/MAP3K20/SMC4/NCAPG2/AURKA/CDC25B/KNTC1/KIF20B/BMP7/CENPE/TRIP13/PDGFRB/CDK2/CCL2/CCDC8/USP51/BCL2/ECT2/NEK6/RCC1
GO:0044770	cell cycle phase transition	124	0.5064296798074499	2.666004264734184	2.0211973170322534e-12	3.3046576133477346e-11	7.872031655809828e-12	465	tags=46%, list=19%, signal=39%	TCIM/CDC20/ZFP36L1/BIRC5/ANXA1/E2F7/SPC24/AURKB/UBE2C/BUB1B/DLGAP5/TTK/CCNB2/BUB1/CCNB1/CLSPN/KIF14/ZFP36L2/PLK1/NUF2/NFIB/CDT1/CCND1/CCNA2/CDCA5/ZWINT/CDCA8/BRCA2/GTSE1/KANK2/CDKN3/EGFR/TPD52L1/CTDSP1/FOXM1/RRM2/DTX3L/ANLN/CDC6/KNL1/NDC80/MELK/CHEK2/NFIA/CKS1B/PLK2/CDK18/ADAMTS1/TICRR/SOX2/FANCD2/TIMELESS/CENPF/CDK1/BARD1/TACC3/BRCA1
GO:0035295	tube development	210	0.4367210640095859	2.488638021271675	2.139916292303555e-12	3.3321553694441065e-11	7.93753411681519e-12	734	tags=57%, list=30%, signal=43%	CCN2/NOTCH3/ZFP36L1/SOSTDC1/MYOCD/HES1/ADAMTS9/CCN1/ANXA1/E2F7/WNT5A/HMGA2/S1PR1/SPHK1/COL2A1/THBS1/TGM2/SPARC/HAS2/NFIB/SFRP2/YAP1/PDGFRA/CSF1/FOXN4/SMAD6/PDGFC/NOTCH2/COL4A1/MFGE8/IGFBP5/HSPG2/ANXA3/RDH10/PDPN/SDC4/FKBP10/APOE/EGFR/WWTR1/FZD8/SULF1/LTBP3/FN1/FZD2/EPHB4/ELK3/BMP2/ACKR3/NFIA/GLI3/TYMS/CELSR1/GPC3/NR3C1/PLK2/TGFBR3/HIF3A/FZD5/TNFRSF12A/ADAMTS1/SMAD3/FGFR2/CYP1B1/PODXL/RRAS/KIF18A/MYO1E/TIMELESS/LAMA5/COL4A2/TEAD2/PKDCC/BRCA1/GLI2/RNF207/ERBB2/HS3ST3B1/EFNB2/ID1/ADA/MAN2A1/TGFB2/ASS1/B4GALT1/GRN/MIR17HG/ARHGAP24/MMP14/FLNA/KIF20B/EPHA7/BMP7/EFEMP2/PDGFRB/SIX4/CCL2/ANG/LHX2/CTSH/COL27A1/PRKD1/SMO/SERPINF1/BCL2/FZD4/SPRED1/PXDN/ASCL1/PARVA/MET/CALD1/TSPAN12/HSPB1/EPHA2/MDK/MYH9/FZD1/PROM1
