seqnames	start	end	width	strand	isoform_id	gene_id	gene_name
chr1	19324754	19324762	9	+	ENST00000432465	SLC66A1	SLC66A1
chr1	19597834	19597853	20	+	ENST00000485362	MICOS10	MICOS10
chr1	21553978	21554002	25	+	ENST00000696766	ENSG00000289715	ENSG00000289715
chr1	23066060	23066071	12	+	ENST00000400181	KDM1A	KDM1A
chr1	23691806	23691829	24	+	ENST00000443624	RPL11	RPL11
chr1	23691806	23691829	24	+	ENST00000643754	RPL11	RPL11
chr1	23791992	23792017	26	+	ENST00000421070	LYPLA2	LYPLA2
chr1	23961440	23961465	26	+	ENST00000471915	PNRC2	PNRC2
chr1	24649971	24649987	17	+	ENST00000593639	SRRM1	SRRM1
chr1	25321889	25321900	12	+	ENST00000423253	RHD	RHD
chr1	25554860	25554879	20	+	ENST00000485476	LDLRAP1	LDLRAP1
chr1	25763638	25763639	2	+	ENST00000611903	MAN1C1	MAN1C1
chr1	25781251	25781260	10	+	ENST00000611903	MAN1C1	MAN1C1
chr1	25820003	25820029	27	+	ENST00000374307	MTFR1L	MTFR1L
chr1	25829509	25829514	6	+	ENST00000424294	MTFR1L	MTFR1L
chr1	26182399	26182402	4	+	ENST00000480348	CNKSR1	CNKSR1
chr1	26183197	26183218	22	+	ENST00000480348	CNKSR1	CNKSR1
chr1	26188442	26188457	16	+	ENST00000528281	CNKSR1	CNKSR1
chr1	26432355	26432376	22	+	ENST00000360009	DHDDS	DHDDS
chr1	26432355	26432376	22	+	ENST00000703199	DHDDS	DHDDS
chr1	26432375	26432395	21	+	ENST00000703202	DHDDS	DHDDS
chr1	26555199	26555221	23	+	ENST00000488985	RPS6KA1	RPS6KA1
chr1	26572270	26572293	24	+	ENST00000438977	RPS6KA1	RPS6KA1
chr1	26772963	26772987	25	+	ENST00000636072	ARID1A	ARID1A
chr1	26772964	26772987	24	+	ENST00000466382	ARID1A	ARID1A
chr1	26772967	26772987	21	+	ENST00000636794	ARID1A	ARID1A
chr1	26787964	26787989	26	+	ENST00000472757	PIGV	PIGV
chr1	26787967	26787989	23	+	ENST00000674222	PIGV	PIGV
chr1	27347544	27347569	26	+	ENST00000490170	SYTL1	SYTL1
chr1	28457832	28457855	24	+	ENST00000632202	PHACTR4	PHACTR4
chr1	28457832	28457855	24	+	ENST00000633167	PHACTR4	PHACTR4
chr1	28531803	28531818	16	+	ENST00000486790	RCC1	RCC1
chr1	28737658	28737682	25	+	ENST00000373812	YTHDF2	YTHDF2
chr1	28737658	28737682	25	+	ENST00000474884	YTHDF2	YTHDF2
chr1	28737658	28737682	25	+	ENST00000496288	YTHDF2	YTHDF2
chr1	28737658	28737682	25	+	ENST00000542507	YTHDF2	YTHDF2
chr1	29039418	29039426	9	+	ENST00000644470	EPB41	EPB41
chr1	29109336	29109346	11	+	ENST00000650132	EPB41	EPB41
chr1	29115699	29115702	4	+	ENST00000649992	EPB41	EPB41
chr1	29307129	29307146	18	+	ENST00000460170	PTPRU	PTPRU
chr1	31509624	31509648	25	+	ENST00000563550	LDC1P	LDC1P
chr1	32204598	32204620	23	+	ENST00000373602	CCDC28B	CCDC28B
chr1	32204598	32204620	23	+	ENST00000461819	CCDC28B	CCDC28B
chr1	32204598	32204620	23	+	ENST00000483009	CCDC28B	CCDC28B
chr1	32204598	32204620	23	+	ENST00000680046	CCDC28B	CCDC28B
chr1	32204598	32204620	23	+	ENST00000681230	CCDC28B	CCDC28B
chr1	32205194	32205214	21	+	ENST00000483009	CCDC28B	CCDC28B
chr1	32222418	32222444	27	+	ENST00000677183	EIF3I	EIF3I
chr1	32222418	32222444	27	+	ENST00000678162	EIF3I	EIF3I
chr1	32222420	32222444	25	+	ENST00000678711	EIF3I	EIF3I
chr1	32222424	32222444	21	+	ENST00000678883	EIF3I	EIF3I
chr1	32222428	32222444	17	+	ENST00000677353	EIF3I	EIF3I
chr1	32222433	32222444	12	+	ENST00000355082	EIF3I	EIF3I
chr1	32222433	32222444	12	+	ENST00000677053	EIF3I	EIF3I
chr1	32222433	32222444	12	+	ENST00000677580	EIF3I	EIF3I
chr1	32222433	32222444	12	+	ENST00000679270	EIF3I	EIF3I
chr1	32222434	32222444	11	+	ENST00000489353	EIF3I	EIF3I
chr1	32669107	32669132	26	+	ENST00000460669	RBBP4	RBBP4
chr1	32826098	32826115	18	+	ENST00000530552	S100PBP	S100PBP
chr1	32886491	32886515	25	+	ENST00000373467	HPCA	HPCA
chr1	35111772	35111777	6	+	ENST00000463393	ZMYM1	ZMYM1
chr1	35392680	35392684	5	+	ENST00000470175	ZMYM4	ZMYM4
chr1	35577736	35577762	27	+	ENST00000650429	TFAP2E	TFAP2E
chr1	35888605	35888610	6	+	ENST00000699844	AGO1	AGO1
chr1	37807660	37807680	21	+	ENST00000419397	C1orf122	C1orf122
chr1	39299252	39299257	6	+	ENST00000496804	MACF1	MACF1
chr1	39299252	39299257	6	+	ENST00000673706	MACF1	MACF1
chr1	39327218	39327225	8	+	ENST00000496804	MACF1	MACF1
chr1	39436482	39436490	9	+	ENST00000289893	MACF1	MACF1
chr1	39436482	39436490	9	+	ENST00000361689	MACF1	MACF1
chr1	39436482	39436490	9	+	ENST00000372925	MACF1	MACF1
chr1	39436482	39436490	9	+	ENST00000469490	MACF1	MACF1
chr1	39436482	39436490	9	+	ENST00000671089	MACF1	MACF1
chr1	39436482	39436490	9	+	ENST00000683517	MACF1	MACF1
chr1	39453837	39453850	14	+	ENST00000360115	MACF1	MACF1
chr1	39459818	39459832	15	+	ENST00000360115	MACF1	MACF1
chr1	39465095	39465112	18	+	ENST00000289893	MACF1	MACF1
chr1	39465095	39465112	18	+	ENST00000360115	MACF1	MACF1
chr1	39465095	39465112	18	+	ENST00000446276	MACF1	MACF1
chr1	39465095	39465112	18	+	ENST00000564288	MACF1	MACF1
chr1	39465095	39465112	18	+	ENST00000567887	MACF1	MACF1
chr1	39738908	39738923	16	+	ENST00000475350	PPIE	PPIE
chr1	39741895	39741921	27	+	ENST00000324379	PPIE	PPIE
chr1	39741895	39741921	27	+	ENST00000356511	PPIE	PPIE
chr1	39741895	39741921	27	+	ENST00000372830	PPIE	PPIE
chr1	39741895	39741921	27	+	ENST00000470018	PPIE	PPIE
chr1	39741895	39741921	27	+	ENST00000470213	PPIE	PPIE
chr1	39741895	39741921	27	+	ENST00000475350	PPIE	PPIE
chr1	39741895	39741921	27	+	ENST00000497370	PPIE	PPIE
chr1	40040765	40040783	19	+	ENST00000435719	CAP1	CAP1
chr1	40040767	40040783	17	+	ENST00000427843	CAP1	CAP1
chr1	40040780	40040801	22	+	ENST00000417287	CAP1	CAP1
chr1	40040780	40040801	22	+	ENST00000424977	CAP1	CAP1
chr1	40060067	40060089	23	+	ENST00000414893	CAP1	CAP1
chr1	40066215	40066218	4	+	ENST00000417287	CAP1	CAP1
chr1	40066215	40066229	15	+	ENST00000420216	CAP1	CAP1
chr1	40067540	40067556	17	+	ENST00000427843	CAP1	CAP1
chr1	40749573	40749576	4	+	ENST00000531464	NFYC	NFYC
chr1	40818964	40818990	27	+	ENST00000506017	KCNQ4	KCNQ4
chr1	42490207	42490229	23	+	ENST00000671538	CCDC30	CCDC30
chr1	42545410	42545418	9	+	ENST00000668036	CCDC30	CCDC30
chr1	42659228	42659251	24	+	ENST00000304979	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000372550	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000440068	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000676675	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000677219	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000677312	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000677356	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000677900	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000677926	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000678038	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000678076	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000678193	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000678308	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000678333	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000678803	PPIH	PPIH
chr1	42659228	42659251	24	+	ENST00000679245	PPIH	PPIH
chr1	42838901	42838921	21	+	ENST00000328249	ERMAP	ERMAP
chr1	42838901	42838921	21	+	ENST00000372514	ERMAP	ERMAP
chr1	42838901	42838921	21	+	ENST00000372517	ERMAP	ERMAP
chr1	42838901	42838921	21	+	ENST00000487556	ERMAP	ERMAP
chr1	42838901	42838921	21	+	ENST00000647120	ERMAP	ERMAP
chr1	42840033	42840053	21	+	ENST00000328249	ERMAP	ERMAP
chr1	42840033	42840053	21	+	ENST00000372514	ERMAP	ERMAP
chr1	42840033	42840053	21	+	ENST00000372517	ERMAP	ERMAP
chr1	42840033	42840053	21	+	ENST00000487556	ERMAP	ERMAP
chr1	42840033	42840053	21	+	ENST00000647120	ERMAP	ERMAP
chr1	42840152	42840178	27	+	ENST00000328249	ERMAP	ERMAP
chr1	42840152	42840178	27	+	ENST00000372514	ERMAP	ERMAP
chr1	42840152	42840178	27	+	ENST00000372517	ERMAP	ERMAP
chr1	42840152	42840178	27	+	ENST00000487556	ERMAP	ERMAP
chr1	42840152	42840178	27	+	ENST00000647120	ERMAP	ERMAP
chr1	42840270	42840296	27	+	ENST00000328249	ERMAP	ERMAP
chr1	42840270	42840296	27	+	ENST00000372514	ERMAP	ERMAP
chr1	42840270	42840296	27	+	ENST00000372517	ERMAP	ERMAP
chr1	42840270	42840296	27	+	ENST00000487556	ERMAP	ERMAP
chr1	42840270	42840296	27	+	ENST00000647120	ERMAP	ERMAP
chr1	42842517	42842528	12	+	ENST00000647120	ERMAP	ERMAP
chr1	42846637	42846657	21	+	ENST00000372504	ZNF691	ZNF691
chr1	43210096	43210118	23	+	ENST00000533339	CFAP57	CFAP57
chr1	43358981	43359006	26	+	ENST00000310955	CDC20	CDC20
chr1	43422083	43422104	22	+	ENST00000639852	SZT2	SZT2
chr1	43432157	43432180	24	+	ENST00000649403	SZT2	SZT2
chr1	43575910	43575927	18	+	ENST00000436724	PTPRF	PTPRF
chr1	43583082	43583093	12	+	ENST00000467464	PTPRF	PTPRF
chr1	43602071	43602097	27	+	ENST00000359947	PTPRF	PTPRF
chr1	43602071	43602097	27	+	ENST00000372407	PTPRF	PTPRF
chr1	43602071	43602097	27	+	ENST00000412568	PTPRF	PTPRF
chr1	43653306	43653313	8	+	ENST00000485249	KDM4A	KDM4A
chr1	43692256	43692278	23	+	ENST00000481296	KDM4A	KDM4A
chr1	43707685	43707693	9	+	ENST00000645165	ST3GAL3	ST3GAL3
chr1	43707690	43707693	4	+	ENST00000647134	ST3GAL3	ST3GAL3
chr1	43736369	43736380	12	+	ENST00000644287	ST3GAL3	ST3GAL3
chr1	43814927	43814933	7	+	ENST00000642780	ST3GAL3	ST3GAL3
chr1	43958242	43958268	27	+	ENST00000372343	IPO13	IPO13
chr1	44050950	44050962	13	+	ENST00000626430	ENSG00000230615	ENSG00000230615
chr1	44105499	44105514	16	+	ENST00000625982	ENSG00000230615	ENSG00000230615
chr1	44213503	44213527	25	+	ENST00000463950	DMAP1	DMAP1
chr1	44412698	44412722	25	+	ENST00000470498	RNF220	RNF220
chr1	44704089	44704111	23	+	ENST00000441519	ARMH1	ARMH1
chr1	44704089	44704111	23	+	ENST00000455805	ARMH1	ARMH1
chr1	44724320	44724343	24	+	ENST00000444751	ARMH1	ARMH1
chr1	44753132	44753153	22	+	ENST00000480574	KIF2C	KIF2C
chr1	44775578	44775600	23	+	ENST00000470475	RPS8	RPS8
chr1	44803600	44803621	22	+	ENST00000476731	PLK3	PLK3
chr1	45012265	45012285	21	+	ENST00000462688	UROD	UROD
chr1	45012268	45012285	18	+	ENST00000490385	UROD	UROD
chr1	45342739	45342761	23	+	ENST00000477731	TOE1	TOE1
chr1	45602255	45602278	24	+	ENST00000530840	NASP	NASP
chr1	45614096	45614117	22	+	ENST00000525515	NASP	NASP
chr1	45616701	45616703	3	+	ENST00000531612	NASP	NASP
chr1	46000959	46000979	21	+	ENST00000674079	MAST2	MAST2
chr1	46248399	46248408	10	+	ENST00000469835	RAD54L	RAD54L
chr1	46250000	46250008	9	+	ENST00000668390	RAD54L	RAD54L
chr1	46260542	46260568	27	+	ENST00000657122	RAD54L	RAD54L
chr1	46309101	46309127	27	+	ENST00000311672	UQCRH	UQCRH
chr1	46309101	46309127	27	+	ENST00000496387	UQCRH	UQCRH
chr1	46438667	46438682	16	+	ENST00000446499	FAAHP1	FAAHP1
chr1	51102228	51102249	22	+	ENST00000371759	C1orf185	C1orf185
chr1	51784575	51784582	8	+	ENST00000625138	OSBPL9	OSBPL9
chr1	52414621	52414647	27	+	ENST00000257181	PRPF38A	PRPF38A
chr1	52414621	52414647	27	+	ENST00000474048	PRPF38A	PRPF38A
chr1	53946085	53946110	26	+	ENST00000371368	LRRC42	LRRC42
chr1	54416256	54416282	27	+	ENST00000447150	ENSG00000232245	ENSG00000232245
chr1	57863015	57863040	26	+	ENST00000586465	DAB1-AS1	DAB1-AS1
chr1	58074399	58074425	27	+	ENST00000419596	ENSG00000235038	ENSG00000235038
chr1	58758279	58758305	27	+	ENST00000637377	ENSG00000283445	ENSG00000283445
chr1	59056840	59056861	22	+	ENST00000634502	LINC01358	LINC01358
chr1	59315720	59315736	17	+	ENST00000430447	FGGY	FGGY
chr1	59814786	59814810	25	+	ENST00000455990	HOOK1	HOOK1
chr1	59835345	59835350	6	+	ENST00000455990	HOOK1	HOOK1
chr1	61742545	61742555	11	+	ENST00000635023	PATJ	PATJ
chr1	61805510	61805524	15	+	ENST00000484937	PATJ	PATJ
chr1	61833358	61833377	20	+	ENST00000635023	PATJ	PATJ
chr1	61914647	61914664	18	+	ENST00000490547	PATJ	PATJ
chr1	62821183	62821209	27	+	ENST00000414558	ATG4C	ATG4C
chr1	63402254	63402273	20	+	ENST00000650469	ALG6	ALG6
chr1	63411146	63411155	10	+	ENST00000650494	ALG6	ALG6
chr1	63532670	63532696	27	+	ENST00000480886	EFCAB7	EFCAB7
chr1	64778066	64778092	27	+	ENST00000418058	RAVER2	RAVER2
chr1	65420716	65420740	25	+	ENST00000613538	LEPROT	LEPROT
chr1	66533383	66533407	25	+	ENST00000237247	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000237247	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000371037	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000371039	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000424320	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000435165	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000468286	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000480548	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000483060	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000681971	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682054	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682150	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682270	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682293	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682416	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682419	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682476	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682519	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682707	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682762	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682816	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682901	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682938	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000682981	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683067	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683207	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683257	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683291	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683311	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683499	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683581	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000683604	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684083	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684168	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684178	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684539	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684651	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684664	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684750	SGIP1	SGIP1
chr1	66633070	66633094	25	+	ENST00000684751	SGIP1	SGIP1
chr1	66660513	66660524	12	+	ENST00000237247	SGIP1	SGIP1
chr1	66660513	66660524	12	+	ENST00000371037	SGIP1	SGIP1
chr1	66660513	66660524	12	+	ENST00000684651	SGIP1	SGIP1
chr1	66667530	66667541	12	+	ENST00000237247	SGIP1	SGIP1
chr1	66667530	66667541	12	+	ENST00000371037	SGIP1	SGIP1
chr1	66667530	66667541	12	+	ENST00000684651	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000237247	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000371037	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000371039	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000424320	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000435165	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000468286	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000681971	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682054	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682270	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682293	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682416	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682476	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682707	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682762	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682901	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000682938	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000683207	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000683257	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000683291	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000683499	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000683581	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000683604	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000684083	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000684168	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000684178	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000684539	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000684651	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000684664	SGIP1	SGIP1
chr1	66670995	66671019	25	+	ENST00000684751	SGIP1	SGIP1
chr1	66940028	66940052	25	+	ENST00000355356	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000355977	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000357692	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000371012	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000371014	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000371016	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000371018	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000401041	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000401042	MIER1	MIER1
chr1	66940028	66940052	25	+	ENST00000479067	MIER1	MIER1
chr1	66984572	66984592	21	+	ENST00000355977	MIER1	MIER1
chr1	66984572	66984592	21	+	ENST00000371014	MIER1	MIER1
chr1	66984572	66984592	21	+	ENST00000371016	MIER1	MIER1
chr1	66984572	66984592	21	+	ENST00000401042	MIER1	MIER1
chr1	67343724	67343747	24	+	ENST00000696763	IL12RB2	IL12RB2
chr1	68881980	68882003	24	+	ENST00000645269	ENSG00000285407	ENSG00000285407
chr1	71081394	71081413	20	+	ENST00000630350	ZRANB2-DT	ZRANB2-DT
chr1	71202035	71202056	22	+	ENST00000626344	ZRANB2-DT	ZRANB2-DT
chr1	71202035	71202056	22	+	ENST00000628635	ZRANB2-DT	ZRANB2-DT
chr1	71202035	71202056	22	+	ENST00000628683	ZRANB2-DT	ZRANB2-DT
chr1	71407621	71407636	16	+	ENST00000628635	ZRANB2-DT	ZRANB2-DT
chr1	73635216	73635241	26	+	ENST00000424953	LINC02238	LINC02238
chr1	75786256	75786274	19	+	ENST00000319942	RABGGTB	RABGGTB
chr1	77297834	77297856	23	+	ENST00000478407	AK5	AK5
chr1	77417693	77417715	23	+	ENST00000527263	AK5	AK5
chr1	77518564	77518584	21	+	ENST00000527263	AK5	AK5
chr1	77803389	77803406	18	+	ENST00000476203	MIGA1	MIGA1
chr1	81942034	81942045	12	+	ENST00000370721	ADGRL2	ADGRL2
chr1	81942034	81942045	12	+	ENST00000686636	ADGRL2	ADGRL2
chr1	81981124	81981150	27	+	ENST00000449420	ADGRL2	ADGRL2
chr1	81981124	81981150	27	+	ENST00000674307	ADGRL2	ADGRL2
chr1	81981124	81981150	27	+	ENST00000674489	ADGRL2	ADGRL2
chr1	81987869	81987886	18	+	ENST00000402328	ADGRL2	ADGRL2
chr1	81987869	81987886	18	+	ENST00000686636	ADGRL2	ADGRL2
chr1	82907562	82907582	21	+	ENST00000419658	LINC01362	LINC01362
chr1	84173329	84173352	24	+	ENST00000370680	PRKACB	PRKACB
chr1	84173329	84173352	24	+	ENST00000394839	PRKACB	PRKACB
chr1	84173329	84173352	24	+	ENST00000436133	PRKACB	PRKACB
