gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000171241	ENSG00000171241	-6.245815913365216	3.4993793421413786	17.60193847970436	2.7265319675995186e-5	4.285337112711971e-4	SHCBP1	protein_coding	16	H2_FT	H2_RGC	3.36801500794573	TRUE	NA
ENSG00000004799	ENSG00000004799	-6.182465905098066	3.6121031681238653	17.31675326587663	3.167710249723582e-5	4.8801555926434583e-4	PDK4	protein_coding	7	H2_FT	H2_RGC	3.3115663312863752	TRUE	NA
ENSG00000161888	ENSG00000161888	-6.165815323029902	5.66022155426387	78.68978095548346	7.437353679316101e-19	6.73533045371293e-17	SPC24	protein_coding	19	H2_FT	H2_RGC	16.1716410917445	TRUE	NA
ENSG00000100162	ENSG00000100162	-6.098136010973112	2.9450463455192484	14.188625454168694	1.6550549743855832e-4	0.00214280793809256	CENPM	protein_coding	22	H2_FT	H2_RGC	2.6690167534400175	TRUE	NA
ENSG00000259417	ENSG00000259417	-6.094944787280023	3.2740073138418686	15.255601379036486	9.39879375577322e-5	0.0012973367251920519	CTXND1	protein_coding	15	H2_FT	H2_RGC	2.886947287668364	TRUE	NA
ENSG00000180613	ENSG00000180613	-6.082952400228004	3.0387115405366116	14.396443625008342	1.4824748019372344e-4	0.0019458618642605602	GSX2	protein_coding	4	H2_FT	H2_RGC	2.7108879933167565	TRUE	NA
ENSG00000071967	ENSG00000071967	-6.073413407958668	6.185717307546356	117.64249934869251	2.185704654000141e-27	4.350060564868187e-25	CYBRD1	protein_coding	2	H2_FT	H2_RGC	24.361504696423538	TRUE	NA
ENSG00000142871	ENSG00000142871	-6.067072270667709	7.663401394611496	229.85084877603973	7.80174812020048e-52	8.902314721690093e-49	CCN1	protein_coding	1	H2_FT	H2_RGC	48.05049705625915	TRUE	NA
ENSG00000074181	ENSG00000074181	-6.042847145349531	6.523839172229642	147.5502875233792	6.447320117352776e-34	2.5080075256502296e-31	NOTCH3	protein_coding	19	H2_FT	H2_RGC	30.600671164674072	TRUE	NA
ENSG00000198959	ENSG00000198959	-6.012788460420307	3.5187376718987506	15.337360594092578	9.000761883771807e-5	0.0012494488272720052	TGM2	protein_coding	20	H2_FT	H2_RGC	2.903281526243007	TRUE	NA
ENSG00000165731	ENSG00000165731	5.972730915965226	2.7885670577352593	13.89190628687018	1.9378620799153574e-4	0.002455103431519708	RET	protein_coding	10	H2_FT	H2_RGC	2.6099302066807133	TRUE	NA
ENSG00000100599	ENSG00000100599	-5.926604986652367	3.0406258440847864	13.124376327054433	2.9168904372086415e-4	0.003508467795029031	RIN3	protein_coding	14	H2_FT	H2_RGC	2.4548825055981482	TRUE	NA
ENSG00000012124	ENSG00000012124	-5.918179775584971	2.9740595734721778	12.864124337601826	3.351747667696036e-4	0.003975641932105707	CD22	protein_coding	19	H2_FT	H2_RGC	2.4005927374319995	TRUE	NA
ENSG00000277586	ENSG00000277586	5.877502688955447	8.703101738381111	357.5710768756247	1.5193869147145992e-79	1.300291321612754e-75	NEFL	protein_coding	8	H2_FT	H2_RGC	74.88595933600477	TRUE	NA
ENSG00000198108	ENSG00000198108	-5.849188038567817	3.013097182241483	12.423682623734772	4.2419999671775526e-4	0.004912454089188835	CHSY3	protein_coding	5	H2_FT	H2_RGC	2.3087014954267193	TRUE	NA
ENSG00000167858	ENSG00000167858	-5.840923273213246	3.3975043058277303	13.399605109443103	2.518663966781393e-4	0.003085859159300667	TEKT1	protein_coding	17	H2_FT	H2_RGC	2.510623899314466	TRUE	NA
ENSG00000136943	ENSG00000136943	-5.840902793456961	2.9744916263208387	12.269864248527425	4.606251323917758e-4	0.005301990427718652	CTSV	protein_coding	9	H2_FT	H2_RGC	2.275561060683031	TRUE	NA
ENSG00000137507	ENSG00000137507	-5.840897158725049	2.802189627227884	11.868324875900564	5.713094612900115e-4	0.006429015607784245	LRRC32	protein_coding	11	H2_FT	H2_RGC	2.1918555198962557	TRUE	NA
ENSG00000137473	ENSG00000137473	5.831971546254928	5.674385252231233	147.4089789014504	6.921543271900008e-34	2.632647436485345e-31	TTC29	protein_coding	4	H2_FT	H2_RGC	30.579607297612935	TRUE	NA
ENSG00000141052	ENSG00000141052	-5.806670858245792	5.826528923184424	98.4345117451463	3.482893414429282e-23	4.886328170604229e-21	MYOCD	protein_coding	17	H2_FT	H2_RGC	20.311017368738668	TRUE	NA
ENSG00000130775	ENSG00000130775	5.7887317885984215	3.1391881105225368	13.540329059235324	2.336703787850541e-4	0.002891903256171356	THEMIS2	protein_coding	1	H2_FT	H2_RGC	2.5388162397363265	TRUE	NA
ENSG00000152954	ENSG00000152954	5.7689032127367526	6.798876059924442	194.37343139332816	4.056737901140991e-44	3.0189185180838783e-41	NRSN1	protein_coding	6	H2_FT	H2_RGC	40.52014860861456	TRUE	NA
ENSG00000183876	ENSG00000183876	-5.737622828220992	3.3256506766741256	12.389810623353643	4.319631904872194e-4	0.004996275156854794	ARSI	protein_coding	5	H2_FT	H2_RGC	2.3013536520006475	TRUE	NA
ENSG00000170091	ENSG00000170091	5.698055065685276	8.942861187676465	330.33482384099176	1.3620705750745727e-73	5.828299990744097e-70	NSG2	protein_coding	5	H2_FT	H2_RGC	69.23445810258293	TRUE	NA
ENSG00000168546	ENSG00000168546	5.6387507699280786	4.545944438176888	50.736800999617714	1.0665664119752348e-12	5.385059205713309e-11	GFRA2	protein_coding	8	H2_FT	H2_RGC	10.268809517514887	TRUE	NA
ENSG00000286522	ENSG00000286522	-5.6328963688286	4.465618009102942	50.969179979335024	9.475650095560904e-13	4.812618012926422e-11	H3C2	protein_coding	6	H2_FT	H2_RGC	10.317618607772411	TRUE	NA
ENSG00000213886	ENSG00000213886	-5.628535546279602	2.7632674134461253	10.390480694380212	0.0012672594581373327	0.012530567813679137	UBD	protein_coding	6	H2_FT	H2_RGC	1.902029248817478	TRUE	NA
ENSG00000157103	ENSG00000157103	5.604552447762741	5.217764220354921	84.13913565240787	4.735068157637175e-20	4.8822546136215595e-18	SLC6A1	protein_coding	3	H2_FT	H2_RGC	17.31137957551132	TRUE	NA
ENSG00000135472	ENSG00000135472	5.5740682964639845	4.651014666788457	50.04096520153328	1.5200694090865795e-12	7.585279302019212e-11	FAIM2	protein_coding	12	H2_FT	H2_RGC	10.120028423170925	TRUE	NA
ENSG00000100297	ENSG00000100297	-5.52709294008137	2.9410895992313986	10.089469822295348	0.0014918513659442816	0.014412427315559898	MCM5	protein_coding	22	H2_FT	H2_RGC	1.841262869916211	TRUE	NA
ENSG00000176809	ENSG00000176809	-5.5222876913827275	2.7271196433075833	9.660714522373864	0.0018832747046703274	0.0174238539703445	LRRC37A3	protein_coding	17	H2_FT	H2_RGC	1.7588557774034599	TRUE	NA
ENSG00000163755	ENSG00000163755	-5.517901583297803	2.9079377872354555	9.985384992182457	0.0015785621648421748	0.015085801235867483	HPS3	protein_coding	3	H2_FT	H2_RGC	1.821431618662672	TRUE	NA
ENSG00000137834	ENSG00000137834	-5.490524837287007	4.656424874197438	48.013462499575034	4.270277010438115e-12	2.0359348554501052e-10	SMAD6	protein_coding	15	H2_FT	H2_RGC	9.691236122391848	TRUE	NA
ENSG00000204571	ENSG00000204571	5.486459203944605	2.2086934603823165	8.605902659919709	0.0033518633989351927	0.028219623185526198	KRTAP5-11	protein_coding	11	H2_FT	H2_RGC	1.549448789644012	TRUE	NA
ENSG00000171595	ENSG00000171595	5.485975404573054	2.673443922252078	10.104051719758159	0.0014800948522321804	0.014345018964216307	DNAI2	protein_coding	17	H2_FT	H2_RGC	1.8432988732772333	TRUE	NA
ENSG00000130226	ENSG00000130226	5.48173722341132	6.675746043568483	166.86876066306934	3.9601405040686446e-38	2.1865085441173846e-35	DPP6	protein_coding	7	H2_FT	H2_RGC	34.660248821243535	TRUE	NA
ENSG00000198092	ENSG00000198092	5.456485946079173	2.9018499456395683	10.160494629438935	0.0014354658069414337	0.013958969851290533	TMPRSS11F	protein_coding	4	H2_FT	H2_RGC	1.8551466307392113	TRUE	NA
ENSG00000205629	ENSG00000205629	5.435411785323499	2.9622782868786217	10.452537435801553	0.0012253906488482803	0.012158716722137487	LCMT1	protein_coding	16	H2_FT	H2_RGC	1.9151122597593595	TRUE	NA
ENSG00000126778	ENSG00000126778	-5.401947822810756	2.8746757109319883	9.233100415393986	0.002377684275118424	0.021086240441931057	SIX1	protein_coding	14	H2_FT	H2_RGC	1.6760008456218523	TRUE	NA
ENSG00000135525	ENSG00000135525	-5.3972400187078104	2.911751593870132	9.273866529825412	0.002325348024824847	0.020751124500991702	MAP7	protein_coding	6	H2_FT	H2_RGC	1.6829583639473997	TRUE	NA
ENSG00000130595	ENSG00000130595	-5.390781705127149	2.5588505271386297	8.57778097352051	0.003404019644633491	0.028588420136185885	TNNT3	protein_coding	11	H2_FT	H2_RGC	1.5438098441206665	TRUE	NA
ENSG00000141682	ENSG00000141682	-5.3886167360436685	3.038476587959057	9.4607714552769675	0.0020999549042785798	0.019088065927579487	PMAIP1	protein_coding	18	H2_FT	H2_RGC	1.7192380736771633	TRUE	NA
ENSG00000105825	ENSG00000105825	-5.387124722248767	3.37293427882164	10.034893381810639	0.0015366988230629546	0.014784787552302154	TFPI2	protein_coding	7	H2_FT	H2_RGC	1.830184911619822	TRUE	NA
ENSG00000164294	ENSG00000164294	-5.368766167121964	5.417987087316725	73.85178711700098	8.594683076227974e-18	7.3553297766359e-16	GPX8	protein_coding	5	H2_FT	H2_RGC	15.133397850881721	TRUE	NA
ENSG00000138152	ENSG00000138152	5.365817159967225	2.5864748507618693	9.390907345352279	0.002181490278665083	0.019695371333221683	BTBD16	protein_coding	10	H2_FT	H2_RGC	1.705635826662463	TRUE	NA
ENSG00000198400	ENSG00000198400	5.348926783883653	3.9955151119940395	39.88562074299148	2.709245616341528e-10	1.0350769636004822e-8	NTRK1	protein_coding	1	H2_FT	H2_RGC	7.985027356850246	TRUE	NA
ENSG00000117650	ENSG00000117650	-5.347280365813589	5.59832977925059	94.41346263219143	2.646897028375485e-22	3.406337559223669e-20	NEK2	protein_coding	1	H2_FT	H2_RGC	19.467712316783263	TRUE	NA
ENSG00000215644	ENSG00000215644	-5.345198271581306	5.862593292093766	97.5717165783115	5.38143129333279e-23	7.252643938321576e-21	GCGR	protein_coding	17	H2_FT	H2_RGC	20.139503643290762	TRUE	NA
ENSG00000149295	ENSG00000149295	5.343926111676824	7.5956289072381935	240.21116346010305	5.004852445925746e-54	8.566305446446507e-51	DRD2	protein_coding	11	H2_FT	H2_RGC	50.06720644414197	TRUE	NA
ENSG00000184232	ENSG00000184232	-5.334405985364916	6.377890294440592	119.96824166864644	6.780517963500477e-28	1.4506918182909269e-25	OAF	protein_coding	11	H2_FT	H2_RGC	24.838424838307386	TRUE	NA
ENSG00000104722	ENSG00000104722	5.298706296628125	8.854853015691027	306.5150932488414	2.218281167264978e-68	7.593620091781472e-65	NEFM	protein_coding	8	H2_FT	H2_RGC	64.11955113437165	TRUE	NA
ENSG00000187098	ENSG00000187098	-5.285656178911237	2.763822614089114	8.399678494494093	0.0037540642859961175	0.03089161746111036	MITF	protein_coding	3	H2_FT	H2_RGC	1.5101593517812746	TRUE	NA
ENSG00000187871	ENSG00000187871	5.284415207886183	2.4117734716678068	8.426546281322983	0.003699000303147184	0.03057078183904742	GFRAL	protein_coding	6	H2_FT	H2_RGC	1.5146934541740724	TRUE	NA
ENSG00000188641	ENSG00000188641	-5.28011296219261	2.838542130424542	8.49057680424173	0.0035710609046670297	0.029658993740962074	DPYD	protein_coding	1	H2_FT	H2_RGC	1.5278435876353798	TRUE	NA
ENSG00000105707	ENSG00000105707	-5.275226998789893	2.8020268579729395	8.41653888456731	0.0037194132343130746	0.030695022622228826	HPN	protein_coding	19	H2_FT	H2_RGC	1.512932042208573	TRUE	NA
ENSG00000113494	ENSG00000113494	-5.27017201352624	2.8046521752433216	8.399767779492688	0.0037538799275547903	0.03089161746111036	PRLR	protein_coding	5	H2_FT	H2_RGC	1.5101593517812746	TRUE	NA
ENSG00000125733	ENSG00000125733	-5.265267762985264	2.913441923165843	8.540957462976088	0.0034735646947602703	0.02895934404068036	TRIP10	protein_coding	19	H2_FT	H2_RGC	1.538211279586053	TRUE	NA
ENSG00000178999	ENSG00000178999	-5.243706167840589	6.203425741286091	112.94081808027735	2.3309157705598076e-26	4.289887562247491e-24	AURKB	protein_coding	17	H2_FT	H2_RGC	23.36755409050418	TRUE	NA
ENSG00000166801	ENSG00000166801	-5.1723096200193925	5.934645440522457	105.7065734095738	8.912881556216226e-25	1.425727857160719e-22	FAM111A	protein_coding	11	H2_FT	H2_RGC	21.845963364675413	TRUE	NA
ENSG00000109991	ENSG00000109991	5.16159401882357	4.060792050416585	35.488590155200754	2.5779712952630736e-9	8.789752328630034e-8	P2RX3	protein_coding	11	H2_FT	H2_RGC	7.0560233619938835	TRUE	NA
ENSG00000259399	ENSG00000259399	-5.1317410179071175	2.423412633759365	7.029893211218278	0.008017858742991327	0.05710930929880964	TGIF2-RAB5IF	protein_coding	20	H2_FT	H2_RGC	1.2432930923221759	FALSE	NA
ENSG00000118707	ENSG00000118707	-5.131553690259089	2.4693508176432353	7.141101307799659	0.007535471570376116	0.0543290359724337	TGIF2	protein_coding	20	H2_FT	H2_RGC	1.2649680011243305	FALSE	NA
ENSG00000119471	ENSG00000119471	-5.130163538488751	2.7658154938465227	7.630962906540981	0.0057389965328723935	0.043619076378593157	HSDL2	protein_coding	9	H2_FT	H2_RGC	1.3603235347208025	TRUE	NA
ENSG00000183036	ENSG00000183036	5.1288310998859385	2.309429994382887	7.313309481520413	0.006846266929683074	0.05061801501877127	PCP4	protein_coding	21	H2_FT	H2_RGC	1.2956948896656553	FALSE	NA
ENSG00000158792	ENSG00000158792	-5.125206739089684	2.643796664107368	7.3991975650073645	0.006526944327049449	0.04865643689101845	SPATA2L	protein_coding	16	H2_FT	H2_RGC	1.3128596976087998	TRUE	NA
ENSG00000188897	ENSG00000188897	-5.119661957392525	2.932849850920765	7.8127567203080766	0.0051893141131487755	0.04006328387941111		protein_coding	16	H2_FT	H2_RGC	1.3972534556351486	TRUE	NA
ENSG00000123454	ENSG00000123454	-5.119496260844619	2.6419384048586125	7.374850401524884	0.006615888372309659	0.04921231872249115	DBH	protein_coding	9	H2_FT	H2_RGC	1.3079261719571986	TRUE	NA
ENSG00000186051	ENSG00000186051	-5.114663657706137	2.9014848364899337	7.752547174882052	0.005365155627021904	0.04123613171747475	TAL2	protein_coding	9	H2_FT	H2_RGC	1.3847220818111752	TRUE	NA
ENSG00000151632	ENSG00000151632	5.1098270141263225	2.2775923600782737	6.905869262215415	0.0085932406689693	0.06038837737831688	AKR1C2	protein_coding	10	H2_FT	H2_RGC	1.2190466396268316	FALSE	NA
ENSG00000137801	ENSG00000137801	-5.1088581073447905	4.5151657027578915	37.256133600887345	1.0414285700407085e-9	3.7369164370685045e-8	THBS1	protein_coding	15	H2_FT	H2_RGC	7.427486613503265	TRUE	NA
ENSG00000174429	ENSG00000174429	-5.108168772766605	2.649740264189977	7.3499052306469315	0.006708301192228584	0.049726844177645925	ABRA	protein_coding	8	H2_FT	H2_RGC	1.3034091015906835	TRUE	NA
ENSG00000105695	ENSG00000105695	-5.10770885491166	2.5599493001310285	7.215922412994496	0.007227710175093759	0.05277708504987405	MAG	protein_coding	19	H2_FT	H2_RGC	1.2775546001279823	FALSE	NA
ENSG00000254673	ENSG00000254673	-5.10753697598418	2.5160077370876066	7.15711246558728	0.007468505253786075	0.05411978658924744		protein_coding	8	H2_FT	H2_RGC	1.2666439246260583	FALSE	NA
ENSG00000205922	ENSG00000205922	5.092339109902306	7.126050980666851	211.4922454933363	9.50758486483346e-48	8.564832765604712e-45	ONECUT3	protein_coding	19	H2_FT	H2_RGC	44.067281112521485	TRUE	NA
ENSG00000106631	ENSG00000106631	5.0799540112096455	2.7328857224770333	8.08696381166576	0.004459799612056653	0.03558691382748796	MYL7	protein_coding	7	H2_FT	H2_RGC	1.4487096733001064	TRUE	NA
ENSG00000155980	ENSG00000155980	5.063773470734663	2.402325633963195	7.39975069865931	0.006524937887417655	0.04865643689101845	KIF5A	protein_coding	12	H2_FT	H2_RGC	1.3128596976087998	TRUE	NA
ENSG00000145824	ENSG00000145824	-5.04582225068196	6.771307221729435	142.16566760253866	9.640813558667672e-33	3.510897124896934e-30	CXCL14	protein_coding	5	H2_FT	H2_RGC	29.454581895896126	TRUE	NA
ENSG00000183722	ENSG00000183722	-4.971474037608143	2.270267284691404	5.950464806169414	0.014715927176691028	0.09246615622475904	LHFPL6	protein_coding	13	H2_FT	H2_RGC	1.0340171954162358	FALSE	NA
ENSG00000169679	ENSG00000169679	-4.961774774170006	3.1007577483407407	7.270167608407071	0.007012640147399907	0.05158072572535316	BUB1	protein_coding	2	H2_FT	H2_RGC	1.2875125517618848	FALSE	NA
ENSG00000173193	ENSG00000173193	-4.9575903548787394	2.421972052804401	6.313935577133173	0.01198154251005782	0.0786334668719899	PARP14	protein_coding	3	H2_FT	H2_RGC	1.1043925762963083	FALSE	NA
ENSG00000180638	ENSG00000180638	-4.95756274574431	2.4662748113665334	6.408990333268898	0.01135661384260908	0.07522438178409327	SLC47A2	protein_coding	17	H2_FT	H2_RGC	1.1236413727319188	FALSE	NA
ENSG00000164287	ENSG00000164287	-4.957496828452491	2.601670546056299	6.602731003437934	0.010184343738582773	0.06895837093416578	CDC20B	protein_coding	5	H2_FT	H2_RGC	1.161413006792672	FALSE	NA
ENSG00000152705	ENSG00000152705	-4.957422048324354	2.6827693406241657	6.726228490262787	0.009502548870494955	0.06518862784264194	CATSPER3	protein_coding	5	H2_FT	H2_RGC	1.1858281603410163	FALSE	NA
ENSG00000255690	ENSG00000255690	-4.957324057670568	2.806531307893586	6.8923975751317785	0.008658232701034208	0.06061117010670818	TRIL	protein_coding	7	H2_FT	H2_RGC	1.217447331796269	FALSE	NA
ENSG00000165182	ENSG00000165182	4.956020079014124	2.3591729016519927	6.69886093515248	0.009649490586095207	0.0659850902403538	CXorf58	protein_coding	X	H2_FT	H2_RGC	1.1805541850315477	FALSE	NA
ENSG00000234828	ENSG00000234828	4.954455636361841	2.2634634690375086	6.404337628335404	0.011386409537267099	0.07539256697867067	IQCM	protein_coding	4	H2_FT	H2_RGC	1.1226714695052076	FALSE	NA
ENSG00000137807	ENSG00000137807	-4.95353893539605	3.608666620936924	7.84866687624583	0.0050872465611402325	0.039453245192784876	KIF23	protein_coding	15	H2_FT	H2_RGC	1.4039172684658572	TRUE	NA
ENSG00000131979	ENSG00000131979	-4.951574327685213	2.64238554683096	6.639344078005889	0.009977139589154065	0.06779226725206867	GCH1	protein_coding	14	H2_FT	H2_RGC	1.168819841255082	FALSE	NA
ENSG00000152910	ENSG00000152910	4.950945793591719	5.385895061598917	87.389586428637	9.169465655849134e-21	1.0191206114643752e-18	CNTNAP4	protein_coding	16	H2_FT	H2_RGC	17.991774414822125	TRUE	NA
ENSG00000287694	ENSG00000287694	4.950945793591719	5.385895061598917	87.389586428637	9.169465655849134e-21	1.0191206114643752e-18		protein_coding	16	H2_FT	H2_RGC	17.991774414822125	TRUE	NA
ENSG00000286022	ENSG00000286022	-4.950795553415367	2.214728066891661	5.749724928584019	0.016493899490777553	0.10111374773787557		protein_coding	20	H2_FT	H2_RGC	0.995189792373477	FALSE	NA
ENSG00000160111	ENSG00000160111	-4.947552508729137	7.158699814393493	155.2917625476236	1.4303549601154738e-35	6.22869915850522e-33	CPAMD8	protein_coding	19	H2_FT	H2_RGC	32.205602644716855	TRUE	NA
ENSG00000181616	ENSG00000181616	-4.945371473181188	2.5611842929583855	6.517564065978358	0.01068356986652079	0.07156946451482185	OR52H1	protein_coding	11	H2_FT	H2_RGC	1.14527223218005	FALSE	NA
ENSG00000174177	ENSG00000174177	-4.945043184881774	2.4678629108847874	6.373256225494132	0.01158752267705352	0.0764310395918742	CTU2	protein_coding	16	H2_FT	H2_RGC	1.1167302332327171	FALSE	NA
ENSG00000107165	ENSG00000107165	-4.940853755778579	5.101770053476866	68.1259827738717	1.353409820337443e-15	9.265984993958269e-14	TYRP1	protein_coding	9	H2_FT	H2_RGC	13.033108407461851	TRUE	NA
ENSG00000080986	ENSG00000080986	-4.940324857133805	2.683781010670417	6.671497470358571	0.009798738790981544	0.06679219958042218	NDC80	protein_coding	18	H2_FT	H2_RGC	1.1752742542458448	FALSE	NA
ENSG00000198812	ENSG00000198812	-4.9369578976810145	2.2136211145884044	5.7085755918856576	0.01688492217558334	0.1029210569648449	LRRC10	protein_coding	12	H2_FT	H2_RGC	0.98749576237966	FALSE	NA
ENSG00000171217	ENSG00000171217	4.917736307357501	2.221495533211633	5.94310554245637	0.014777488974517985	0.09272420559971119	CLDN20	protein_coding	6	H2_FT	H2_RGC	1.0328068787342106	FALSE	NA
