gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	label	significant
ENSG00000131171	-7.098750232470072	7.769339553279351	272.83762933366546	3.0770654855478858e-61	5.381445638058191e-58	SH3BGRL	protein_coding	X	57.26910104249431	SH3BGRL	TRUE
ENSG00000122565	-7.059868846308054	8.485437416194026	282.3264098327569	2.6542606080354557e-63	5.222257746309759e-60	CBX3	protein_coding	7	59.28214169723202	CBX3	TRUE
ENSG00000078061	-6.813517786617444	3.3136258485604615	13.848849687236383	1.9818685580234494e-4	0.009481644712245925	ARAF	protein_coding	X	2.0231163222085757	ARAF	TRUE
ENSG00000089289	-6.8077315231578615	2.91149307503839	19.914310997443263	8.104784357159266e-6	5.143923620229309e-4	IGBP1	protein_coding	X	3.288705488676216	IGBP1	TRUE
ENSG00000179222	-6.7802231035144755	3.347395602016183	16.246409093780862	5.564103323946582e-5	0.0029487874181454276	MAGED1	protein_coding	X	2.530356535164092	NA	TRUE
ENSG00000100554	-6.761151799199956	7.372541876077635	158.71255331349693	2.2517959821831232e-36	1.4177307503824944e-33	ATP6V1D	protein_coding	14	32.848406240751125	NA	TRUE
ENSG00000102003	6.759206100353355	5.3029769241558125	69.18786188143416	9.021998269488655e-17	1.9820217844502067e-14	SYP	protein_coding	X	13.702891576483173	NA	TRUE
ENSG00000146856	-6.731245272089132	4.349477287397034	48.47850665823749	3.3522846469602314e-12	4.840822049830647e-10	AGBL3	protein_coding	7	9.315080881869967	NA	TRUE
ENSG00000072501	-6.582016360958694	7.889451916398695	286.98020092318006	2.5804214499185234e-64	5.802261945959651e-61	SMC1A	protein_coding	X	60.236402668653504	NA	TRUE
ENSG00000102144	-6.54065057387745	6.024857349910478	58.59969912067527	1.9433852047844978e-14	3.4369531599222467e-12	PGK1	protein_coding	X	11.463826386549396	NA	TRUE
ENSG00000137818	-6.52905596358817	3.7542122941656393	28.658971919719246	8.643358429562923e-8	7.275211854616065e-6	RPLP1	protein_coding	15	5.138154355475927	NA	TRUE
ENSG00000102383	-6.511893006172518	3.2774339088749245	13.661218986732136	2.1900351898882363e-4	0.010382877677361698	ZDHHC15	protein_coding	X	1.9836822624611936	NA	TRUE
ENSG00000013375	-6.452041612578857	6.3479781236368735	103.95102017025077	2.1103759290559227e-24	7.221155896378309e-22	PGM3	protein_coding	6	21.141393278990073	NA	TRUE
ENSG00000177879	6.431358032280642	7.675071981843331	185.50877201294486	3.211472302227993e-42	2.407074954146124e-39	AP3S1	protein_coding	5	38.61851038597539	NA	TRUE
ENSG00000184905	6.375840166176839	5.781165692865123	92.93811974385028	5.471629542659978e-22	1.6562201731051548e-19	TCEAL2	protein_coding	X	18.78088192986477	NA	TRUE
ENSG00000183072	-6.284028968552053	2.169169845192835	11.807021290552504	5.902298899568204e-4	0.024193277260209256	NKX2-5	protein_coding	5	1.6163052974248378	NA	TRUE
ENSG00000160131	-6.274303510660835	6.958823947383891	217.044096482295	4.304518621833272e-49	4.8395087934039785e-46	VMA21	protein_coding	X	45.31519871669032	NA	TRUE
ENSG00000000003	6.231786005965562	8.154882445336334	295.5528447210822	3.525871005556337e-66	9.249534937909458e-63	TSPAN6	protein_coding	X	62.03388010282607	NA	TRUE
ENSG00000101276	-6.177534505146869	1.603116556797983	4.568854132767045	0.03255987239508539	0.5480949597377632	SLC52A3	protein_coding	20	0.2611441916664269	NA	FALSE
ENSG00000169297	-6.160876674644	1.501419955454099	4.92480684110462	0.026475181669697822	0.4839946103148011	NR0B1	protein_coding	X	0.31515947456131876	NA	FALSE
ENSG00000147010	6.124474731485026	1.7448835900674864	3.799663129106227	0.051264669135623296	0.7055428508255362	SH3KBP1	protein_coding	X	0.15147660442992716	NA	FALSE
ENSG00000170100	-6.106350928729098	3.5992805181800147	31.030071212075935	2.5447509281189282e-8	2.3152820583001114e-6	ZNF778	protein_coding	16	5.635396093673468	NA	TRUE
ENSG00000125352	6.084467870871152	4.323120266529703	53.475417028884216	2.6308509842312076e-13	4.225468825693797e-11	RNF113A	protein_coding	X	10.37412509804779	NA	TRUE
ENSG00000198354	-6.080770488053373	2.387377900685256	9.987487147602627	0.0015763737071082494	0.05783711456849381	DCAF12L2	protein_coding	X	1.2377933816581852	NA	FALSE
ENSG00000182774	6.005775789671333	11.577210919640947	368.76547166316703	4.3167344484699456e-82	3.3972700109458473e-78	RPS17	protein_coding	15	77.46886993455367	NA	TRUE
ENSG00000165349	-6.002492055244618	4.054064829912705	41.602110291991735	1.1219502421664157e-10	1.3689532412170064e-8	SLC7A3	protein_coding	X	7.8636113856339	NA	TRUE
ENSG00000242732	-6.00227376495123	5.463621189958004	111.1055160678522	5.723413380200575e-26	2.1972323562038302e-23	RTL5	protein_coding	X	22.658124014230456	NA	TRUE
ENSG00000168300	-5.984463361790663	7.708296005953505	227.88897349107594	1.869965605036721e-51	2.4527715519398324e-48	PCMTD1	protein_coding	8	47.61034289955232	NA	TRUE
ENSG00000172748	-5.976600339065628	3.574385229130288	15.901355039017545	6.676102969198437e-5	0.00346804820908196	ZNF596	protein_coding	8	2.459914874058356	NA	TRUE
ENSG00000260836	5.9286458770752235	11.581268652618132	361.5867038851486	1.5654264253153352e-80	8.213270644821125e-77		protein_coding	15	76.08548386600555	NA	TRUE
ENSG00000007520	-5.916324336078291	2.7402699613753065	8.067115353759435	0.004508160072515019	0.1376963375101857	TSR3	protein_coding	16	0.8610776110885361	NA	FALSE
ENSG00000167705	5.892848412372958	1.6340679149295367	4.436437412419262	0.03518116358290945	0.5735004089149366	RILP	protein_coding	17	0.24146626810371227	NA	FALSE
ENSG00000147257	-5.89116107678887	2.223512584902836	6.773180885972754	0.009254643175115651	0.23763145771014738	GPC3	protein_coding	X	0.624096067876	NA	FALSE
ENSG00000198918	-5.886384577250951	3.0330770612547564	21.56179713209496	3.428848574978384e-6	2.306413528639306e-4	RPL39	protein_coding	X	3.6370628231882813	NA	TRUE
ENSG00000147403	-5.8647614464911815	3.376823092085567	26.390142146367577	2.7929235152128823e-7	2.176268125220335e-5	RPL10	protein_coding	X	4.662287598803782	NA	TRUE
ENSG00000005022	5.845126009786708	3.090615649539658	14.106803344990919	1.7278011981972864e-4	0.008419687572639407	SLC25A5	protein_coding	X	2.0747040234642573	NA	TRUE
ENSG00000170473	-5.842105256998687	2.674064448788889	10.310837915276398	0.0013227777230001726	0.049572669904815986	PYM1	protein_coding	12	1.3047576900578681	NA	TRUE
ENSG00000063601	5.808604905872724	6.9627472335133325	175.53336071636897	4.810773296055728e-40	3.29224224695292e-37	MTMR1	protein_coding	X	36.48250821639895	NA	TRUE
ENSG00000141994	5.807950232422592	2.6041584514739795	7.726801619534697	0.00544134971821518	0.15772899551511405	DUS3L	protein_coding	19	0.8020884624435309	NA	FALSE
ENSG00000198960	5.802818853530671	2.0405248315452655	5.360944447117464	0.020593897644823018	0.4182554179735668	ARMCX6	protein_coding	X	0.3785584245896371	NA	FALSE
ENSG00000165775	5.798352247222679	3.7207677255601195	36.54730351241472	1.4933949588859374e-9	1.5882457197881523e-7	FUNDC2	protein_coding	X	6.799082306384573	NA	TRUE
ENSG00000120833	5.773750969597745	1.7613706656631818	6.1878604779444375	0.012863987787236667	0.3012082982873754	SOCS2	protein_coding	12	0.5211330674953337	NA	FALSE
ENSG00000142494	5.767993126958845	3.66147412456536	18.73127531193343	1.5058650544807135e-5	9.151473342674297e-4	SLC47A1	protein_coding	17	3.0385089810064376	NA	TRUE
ENSG00000198003	5.758037199646844	6.55585249128686	134.69193769258246	3.9701980194499945e-31	2.0830305608714303e-28	ODAD3	protein_coding	19	27.681304358318954	NA	TRUE
ENSG00000049768	5.736156801329057	4.476697205705669	51.92582075524004	5.789423746640003e-13	8.847138812826568e-11	FOXP3	protein_coding	X	10.053197158534841	NA	TRUE
ENSG00000165169	5.733509371990769	6.765690609182551	91.11249276847683	1.3757244329132746e-21	4.0099819581583226e-19	DYNLT3	protein_coding	X	18.39685758136733	NA	TRUE
ENSG00000147133	-5.719937931967616	5.115822648527928	55.401474573637586	9.876004280391589e-14	1.689655514927865e-11	TAF1	protein_coding	X	10.77220182983357	NA	TRUE
ENSG00000128989	-5.7019584368353735	5.623160554071975	96.48216026735818	9.14202488016356e-23	2.877909432275489e-20	ARPP19	protein_coding	15	19.540922877418833	NA	TRUE
ENSG00000164695	-5.69755839137145	2.6186081691439558	8.65266862333862	0.0032663023659169348	0.10622231247837303	CHMP4C	protein_coding	8	0.9737842481469231	NA	FALSE
ENSG00000090470	-5.6946684147837034	1.6081028575216667	4.239855089280872	0.03948717846810498	0.6147657656656503	PDCD7	protein_coding	15	0.2112903249661467	NA	FALSE
ENSG00000004961	-5.623900151061264	4.927831853578107	53.15164287779271	3.1020730766764096e-13	4.882663022688669e-11	HCCS	protein_coding	X	10.311343247544016	NA	TRUE
ENSG00000102125	-5.623300431492719	4.215585104516398	38.452670170393944	5.623644857552892e-10	6.322583575563037e-8	TAFAZZIN	protein_coding	X	7.1991054211902075	NA	TRUE
ENSG00000153896	-5.620217723442117	5.028249085358283	61.32423221757634	4.870790659206701e-15	9.126933925703986e-13	ZNF599	protein_coding	19	12.039675093526615	NA	TRUE
ENSG00000064205	5.617222817284029	1.97007377972475	6.865149686405448	0.008790132197967216	0.22813458963146452	CCN5	protein_coding	20	0.6418088622586489	NA	FALSE
ENSG00000013563	-5.6144966541348476	4.273577161707576	39.59437630255651	3.1340030500732116e-10	3.627147647658261e-8	DNASE1L1	protein_coding	X	7.44043476555049	NA	TRUE
ENSG00000149679	-5.6120149777427315	2.0576611609819695	5.194652721631296	0.022657814059988127	0.44247393710200145	CABLES2	protein_coding	20	0.3541123053190044	NA	FALSE
ENSG00000204272	5.6007730936722515	8.632056280203692	233.18752258000094	1.3122292776131493e-52	1.8776808026937248e-49	NBDY	protein_coding	X	48.726378233907475	NA	TRUE
ENSG00000183837	-5.5960792847766045	3.6898250742691494	39.98622994527653	2.564419489640309e-10	2.989923167921368e-8	PNMA3	protein_coding	X	7.524339971600823	NA	TRUE
ENSG00000164715	-5.588261167503093	1.7484887340503052	3.817167139599559	0.050731708525742505	0.7053674525444181	LMTK2	protein_coding	7	0.15158458366267555	NA	FALSE
ENSG00000102287	-5.573407025614257	2.6712428399468244	18.765117325362006	1.479380719436915e-5	9.025369195324435e-4	GABRE	protein_coding	X	3.0445350236369695	NA	TRUE
ENSG00000212747	5.559765941974623	5.529003252781058	96.53293755314371	8.910684762828788e-23	2.8623301666719413e-20	RTL8B	protein_coding	X	19.543280272290602	NA	TRUE
ENSG00000011451	5.55341752057861	1.6998791456115054	4.579591431450335	0.03235646120353065	0.5470361969318716	WIZ	protein_coding	19	0.2619839358097717	NA	FALSE
ENSG00000120942	-5.5282675051043055	1.5561706869794705	3.062978180049602	0.0800966909397876	0.8457012545970386	UBIAD1	protein_coding	1	0.07278302513279018	NA	FALSE
ENSG00000186051	-5.527590512696338	2.825970215326592	11.86323694151683	5.726784888883112e-4	0.023535142075984384	TAL2	protein_coding	9	1.6282831756182792	NA	TRUE
ENSG00000086758	-5.472657371999667	6.995936016501446	191.76471819133488	1.3891519400997566e-43	1.1508027124826404e-40	HUWE1	protein_coding	X	39.93899912313307	NA	TRUE
ENSG00000147099	-5.435694556860575	4.464271176252842	62.553839857307516	2.6092668197811586e-15	5.070353054735239e-13	HDAC8	protein_coding	X	12.294961799170622	NA	TRUE
ENSG00000112679	-5.4221546520131	6.940476612144054	196.1442306253413	1.541959804420908e-44	1.3483581845325051e-41	DUSP22	protein_coding	6	40.8701947243418	NA	TRUE
ENSG00000117758	-5.374133171047666	3.726542797977126	12.273660104340228	4.595237871551878e-4	0.019443291424254452	STX12	protein_coding	1	1.7112302143894917	NA	TRUE
ENSG00000186871	5.372287857929054	4.324304311942668	66.98257299130456	2.759345967497315e-16	5.86920344978483e-14	ERCC6L	protein_coding	X	13.23142083586256	NA	TRUE
ENSG00000204577	-5.371060987474154	2.0916330202178783	6.717889166117125	0.00954593471848287	0.24391722803396163	LILRB3	protein_coding	19	0.6127575240985422	NA	FALSE
ENSG00000102401	5.369863919685829	3.2769720689409203	19.078756979277948	1.2551332658236055e-5	7.839602223834743e-4	ARMCX3	protein_coding	X	3.105705972567627	NA	TRUE
ENSG00000167380	5.3663901333828274	1.8170608592582966	3.919225527627467	0.047738606100961305	0.6843403096804471	ZNF226	protein_coding	19	0.1647278780130568	NA	FALSE
ENSG00000187325	-5.291935499063171	2.4220471522385014	5.238242996718348	0.02209689693108382	0.43586407743815686	TAF9B	protein_coding	X	0.3606489227080751	NA	FALSE
ENSG00000147145	-5.288844293740677	4.975562162024261	85.9806615676973	1.838991664834122e-20	5.168880143658764e-18	LPAR4	protein_coding	X	17.286603538165277	NA	TRUE
ENSG00000148343	5.28071054029681	1.4766719304266471	3.8139050933823904	0.05083058510261709	0.7053674525444181	MIGA2	protein_coding	9	0.15158458366267555	NA	FALSE
ENSG00000198883	-5.265582977490433	2.262170534089089	10.20649008562944	0.0013997484356157931	0.05208520183591628	PNMA5	protein_coding	X	1.2832856485600836	NA	FALSE
ENSG00000101986	5.2066691620775805	1.8440487114860569	5.738984921550018	0.016593539591897955	0.35838981651789203	ABCD1	protein_coding	X	0.4456443391129229	NA	FALSE
ENSG00000179455	-5.1951911660010435	2.313202997759842	3.1087184028957364	0.07787615495180386	0.8417844789320069	MKRN3	protein_coding	15	0.07479908616262924	NA	FALSE
ENSG00000077713	5.193493952610329	3.5562656403249493	20.03552663126804	7.606991973549322e-6	4.8475325369905394e-4	SLC25A43	protein_coding	X	3.314479267223362	NA	TRUE
ENSG00000240682	5.1886276537873055	2.492099132746087	7.193468214128266	0.007317705740408064	0.19961991049224076	ISY1	protein_coding	3	0.699796143481201	NA	FALSE
ENSG00000129680	-5.176555410237281	1.6260103725938562	3.4512312687791455	0.06320653559302288	0.7735992684347985	MAP7D3	protein_coding	X	0.11148394962164261	NA	FALSE
ENSG00000137720	-5.162279741582494	2.903789156603496	9.850978964700293	0.0016977273901232549	0.0614304117713564	CFAP68	protein_coding	11	1.2116165735713933	NA	FALSE
ENSG00000075073	5.161216579957007	1.9052898340892723	4.718665271429635	0.029838381728543004	0.5189570479638308	TACR2	protein_coding	10	0.2848685855122853	NA	FALSE
ENSG00000126756	-5.1343150116436185	2.505887271777966	4.920680301207786	0.026538487203546405	0.48458908188378236	UXT	protein_coding	X	0.31462637503351526	NA	FALSE
ENSG00000268041	-5.104716208886045	2.697481378534578	6.648630410249932	0.009924107010669892	0.2503292377370899	ERFL	protein_coding	19	0.6014884230792716	NA	FALSE
ENSG00000166432	-5.0861734469142466	6.419138490150643	109.9422720350195	1.02876777988402e-25	3.855429727470113e-23	ZMAT1	protein_coding	X	22.413927208308802	NA	TRUE
ENSG00000131080	-5.08453869399135	5.659183424470815	71.19938445222208	3.255714818694379e-17	7.42680452844196e-15	EDA2R	protein_coding	X	14.129198006451468	NA	TRUE
ENSG00000147434	5.082964047174211	1.898368668413539	4.415585323315639	0.03561364464229701	0.5768050556508827	CHRNA6	protein_coding	8	0.238970941715017	NA	FALSE
ENSG00000105427	5.081088534868416	1.7018148279750507	4.553162522292173	0.032859544216841355	0.5503609392950625	CNFN	protein_coding	19	0.2593523968121273	NA	FALSE
ENSG00000116138	-5.066737291954002	2.0072158415353134	5.012452736065607	0.025167019692207034	0.4704618645550341	DNAJC16	protein_coding	1	0.32747557454182624	NA	FALSE
ENSG00000198816	5.056959126971522	1.4747265007867443	3.3785556890820296	0.06605179567063262	0.7890569399534297	ZNF358	protein_coding	19	0.10289165608675714	NA	FALSE
ENSG00000173698	-5.050374529018714	1.6943572161533713	3.705466895075514	0.05423629606313704	0.7234570339269297	ADGRG2	protein_coding	X	0.140587256504223	NA	FALSE
ENSG00000170315	-5.04906744271175	1.9151846855155497	3.6001205762474267	0.05777720884732009	0.743592205443024	UBB	protein_coding	17	0.12866517128156116	NA	FALSE
ENSG00000198356	-5.026130803607693	2.53035603746111	4.7598119871999005	0.029133204076636117	0.5129268816177321	GET3	protein_coding	19	0.2899445397092141	NA	FALSE
ENSG00000248746	5.02602154944476	2.5496067470892085	7.624816975907089	0.005757718056398194	0.16447637424266345	ACTN3	protein_coding	11	0.7838964762728521	NA	FALSE
ENSG00000184860	5.022025198367825	1.5531313827648947	3.2587412486026635	0.07104555197402733	0.8126867645866207	SDR42E1	protein_coding	16	0.09007681310776067	NA	FALSE
ENSG00000167080	-5.01682757967462	1.5752826374749769	2.671438635068527	0.10216563713800296	0.9220158542225932	B4GALNT2	protein_coding	17	0.03526161111319394	NA	FALSE
ENSG00000102317	-5.009763737089684	3.675157781908008	28.532274912548232	9.227701221876875e-8	7.725745597465e-6	RBM3	protein_coding	X	5.1120595969207105	NA	TRUE
ENSG00000147119	-4.9840973222504354	1.8931932179868718	3.6919372047514805	0.05467788217329642	0.7268580911548806	CHST7	protein_coding	X	0.13855037076984228	NA	FALSE
ENSG00000164535	-4.935586047636382	5.6474764994742	63.48256206767181	1.6286400662670879e-15	3.2043493303804954e-13	DAGLB	protein_coding	7	12.494260144277357	NA	TRUE
ENSG00000189283	-4.934159102949752	1.7678760660901385	3.3376346429457997	0.06771377551278383	0.7957683016849105	FHIT	protein_coding	3	0.099213364357145	NA	FALSE
ENSG00000175567	-4.926565235093353	6.976571343902657	124.90568039399257	5.473218537741705e-29	2.5337782289427774e-26	UCP2	protein_coding	11	25.59623139977667	NA	TRUE
ENSG00000189221	-4.907940304275857	5.8758152071781415	74.26175785243666	6.903400627806453e-18	1.6217839683831877e-15	MAOA	protein_coding	X	14.790006996972958	NA	TRUE
ENSG00000156052	-4.907443542387617	3.071990933988474	8.059684049680227	0.0045266870410364856	0.13781441784509532	GNAQ	protein_coding	9	0.8607053451060606	NA	FALSE
ENSG00000095303	4.902814869073745	2.141346817710205	4.71375211417334	0.029923764615444076	0.5198676104272514	PTGS1	protein_coding	9	0.28410723979070684	NA	FALSE
ENSG00000168955	-4.897970279277312	2.0422766981696467	5.063743874299547	0.024432780035234622	0.46177575625318934	TM4SF20	protein_coding	2	0.33556887176931	NA	FALSE
ENSG00000167985	-4.896334512952008	1.9690650057054508	5.263860613042083	0.021773980809324175	0.4338258961250158	SDHAF2	protein_coding	11	0.3626845274520156	NA	FALSE
ENSG00000102081	-4.894792616157659	7.642180987326967	198.7482447994232	4.1734479125218356e-45	4.105629383943356e-42	FMR1	protein_coding	X	41.386620257053316	NA	TRUE
ENSG00000088881	-4.885626095842988	3.163936405209132	8.333482644634199	0.0038926265863318153	0.12418733357780364	EBF4	protein_coding	20	0.9059226975393857	NA	FALSE
ENSG00000276380	-4.878403650349498	1.7660668312688113	4.997241295812713	0.02538914986348909	0.47348959579540073	UBE2NL	protein_coding	X	0.3246895595082032	NA	FALSE
ENSG00000130175	4.866977648748837	6.856346871684427	150.40782487886946	1.4642707724338712e-34	7.947455847623839e-32	PRKCSH	protein_coding	19	31.099771876145066	NA	TRUE
ENSG00000130827	-4.858598336303952	3.3096479927879874	9.237819944664679	0.0023710592520068737	0.08152536894792826	PLXNA3	protein_coding	X	1.0887072270919314	NA	FALSE
ENSG00000089820	4.841492957045079	3.2071518683053895	18.254129401055025	1.9341975510191394e-5	0.0011359802034716887	ARHGAP4	protein_coding	X	2.944629236933028	NA	TRUE
ENSG00000198842	-4.8278290893397555	2.7191845145753057	7.938104803482328	0.004841053207890315	0.14513938569941628	STYXL2	protein_coding	1	0.8382147193963971	NA	FALSE
ENSG00000256591	-4.811045544889642	2.125152267058752	4.672860001006715	0.030644360152471836	0.5254272644879158		protein_coding	11	0.2794873953690622	NA	FALSE
ENSG00000197779	-4.805785766808682	4.501891171713805	57.20624865717233	3.9453808390444005e-14	6.82420817654493e-12	ZNF81	protein_coding	X	11.16594773322598	NA	TRUE
ENSG00000224109	-4.805404339460308	1.3367938904010621	2.6589747061981734	0.10296908808489631	0.9257932556639289	CENPVL3	protein_coding	X	0.03348598734518113	NA	FALSE
ENSG00000189369	-4.8013125468611255	6.319246881586547	117.05570305695309	2.8536088268259916e-27	1.1819948140589765e-24	GSPT2	protein_coding	X	23.927384428895127	NA	TRUE
ENSG00000171217	-4.800350496204718	2.208127146398024	6.682461336070841	0.009737499536840074	0.24720684308042382	CLDN20	protein_coding	6	0.6069395114516147	NA	FALSE
ENSG00000162894	4.785998092987681	1.6271197992170323	3.6289388353008594	0.05678483162192064	0.7390507827696188	FCMR	protein_coding	1	0.13132571868382542	NA	FALSE
ENSG00000095321	4.781514355379043	1.62662452211471	2.6157788676857203	0.10580756747279928	0.9387886764497524	CRAT	protein_coding	9	0.02743215744695019	NA	FALSE
ENSG00000204131	-4.775591789978402	3.9246481459518456	43.0225557843476	5.4279018393096856e-11	6.7271791299790905e-9	NHSL2	protein_coding	X	8.17216700785671	NA	TRUE
ENSG00000198300	-4.773003177083704	6.178572942083824	13.352982365332991	2.580957499205212e-4	0.011843810798102051	PEG3	protein_coding	19	1.9265085389724175	NA	TRUE
ENSG00000277775	-4.768161870164723	1.555316770826924	2.5866847594085107	0.10776769413951204	0.944938638654957	H3C7	protein_coding	6	0.024596392293682354	NA	FALSE
ENSG00000175318	-4.767430886452576	1.9824353469184013	3.965340060810224	0.04644786507939425	0.6744367124996915	GRAMD2A	protein_coding	15	0.17105879721772438	NA	FALSE
ENSG00000120500	-4.707561384429834	3.4477118073671447	15.99326854490354	6.3597098151063e-5	0.0033197995760367227	ARR3	protein_coding	X	2.4788881348648593	NA	TRUE
ENSG00000075886	4.698740963703132	1.5827147404727173	2.901436898185045	0.0885026042715606	0.8788076992504715	TUBA3D	protein_coding	2	0.056106146872889104	NA	FALSE
ENSG00000135828	4.698000782237177	3.1696135771464897	8.796220605009717	0.003019005097813228	0.10046329860376366	RNASEL	protein_coding	1	0.9979925663527196	NA	FALSE
ENSG00000273802	-4.694199685675737	1.7192588641034119	3.2318081729244295	0.07222282222936015	0.8178325337339056	H2BC8	protein_coding	6	0.08733561701465674	NA	FALSE
ENSG00000080845	4.686231155153728	1.896432923564351	3.7224102806003296	0.05368861545556052	0.723021930555453	DLGAP4	protein_coding	20	0.14084852957300442	NA	FALSE
ENSG00000034152	-4.6789172398631695	5.06303176826653	47.47749904680807	5.58467974234742e-12	7.911138938389228e-10	MAP2K3	protein_coding	17	9.101760988177347	NA	TRUE
ENSG00000127666	4.662805537637872	2.4188066501811893	6.307580820478199	0.012023270255401317	0.2898105265237622	TICAM1	protein_coding	19	0.5378858440954953	NA	FALSE
ENSG00000107566	-4.64646492414869	2.014074715029479	4.641464106979414	0.03120987914040043	0.5328020582103067	ERLIN1	protein_coding	10	0.2734341061582278	NA	FALSE
ENSG00000173262	-4.637309100063959	1.5316238162332263	2.683208983658232	0.10141318759848027	0.9220158542225932	SLC2A14	protein_coding	12	0.03526161111319394	NA	FALSE
ENSG00000183208	-4.619451171646767	2.52937971279039	9.846098734358788	0.0017022369505042428	0.06145231559847886	GDPGP1	protein_coding	15	1.211461747721476	NA	FALSE
ENSG00000130332	4.614135773862633	2.098943484312157	3.087439304774303	0.07890082358451739	0.8432112137968341	LSM7	protein_coding	19	0.07406362644639743	NA	FALSE
ENSG00000126767	-4.610976695784761	2.4596033071063923	3.570067035433897	0.058831772433586595	0.7504129860997922	ELK1	protein_coding	X	0.12469965898042869	NA	FALSE
ENSG00000046647	4.6066954855881255	5.748457394750101	55.08781704916213	1.1584002149821456e-13	1.960561224066556e-11	GEMIN8	protein_coding	X	10.707619591079103	NA	TRUE
ENSG00000105011	-4.606500230332266	1.8072455899153506	2.4530291462182015	0.11730032344453599	0.9654908869496854	ASF1B	protein_coding	19	0.015251821072720101	NA	FALSE
ENSG00000152234	-4.594899379625904	9.631348457125027	214.3308900974645	1.6787527612841035e-48	1.7615712308407857e-45	ATP5F1A	protein_coding	18	44.754099791009196	NA	TRUE
ENSG00000185056	-4.5865378703533874	1.844710340324623	2.297784871446755	0.12956065794141458	0.9944800032973184	C5orf47	protein_coding	5	0.0024039451136456673	NA	FALSE
ENSG00000131979	-4.577101019736636	1.8610732766518054	3.472001981444603	0.06241758855782595	0.7699473698277276	GCH1	protein_coding	14	0.11353896024905429	NA	FALSE
ENSG00000187607	4.573969205331904	1.8780493687298554	3.0462039893923754	0.08092803944905366	0.845798087625592	ZNF286A	protein_coding	17	0.07273330114063371	NA	FALSE
ENSG00000116833	4.564302129425613	1.8336321738129056	3.6056187329074247	0.057586463816119794	0.7423513025927319	NR5A2	protein_coding	1	0.12939052508245963	NA	FALSE
ENSG00000169991	4.557990946670408	1.5800938830336542	2.9795696853573315	0.08432365044997488	0.860735575929056	IFFO2	protein_coding	1	0.06513024640069844	NA	FALSE
ENSG00000165935	-4.554243439236485	1.9494191462465527	3.618592609918711	0.05713901277453433	0.7390507827696188	SMCO2	protein_coding	12	0.13132571868382542	NA	FALSE
