gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000101997	ENSG00000101997	7.8329719451301365	4.862603880855595	52.85618452358085	3.6270369077247086e-13	5.748181825242233e-11	CCDC22	protein_coding	X	H1_RGC	H2_RGC	10.24046950281157	TRUE	NA
ENSG00000049768	ENSG00000049768	7.800227849864329	4.752717248182687	51.516162993250816	7.185981333541681e-13	1.1080653739180126e-10	FOXP3	protein_coding	X	H1_RGC	H2_RGC	9.955434616237271	TRUE	NA
ENSG00000125352	ENSG00000125352	-7.779379247139	4.107414564970517	45.51900256608419	1.5236281107321792e-11	1.931734721725332e-9	RNF113A	protein_coding	X	H1_RGC	H2_RGC	8.714052513945944	TRUE	NA
ENSG00000102309	ENSG00000102309	7.7285446830392655	4.213687378075994	45.98785746823296	1.199501397316217e-11	1.532139247497341e-9	PIN4	protein_coding	X	H1_RGC	H2_RGC	8.814701762332957	TRUE	NA
ENSG00000102225	ENSG00000102225	-7.7177236094239	7.429216352508232	250.1680949640933	3.0032523038472724e-56	4.6730605847863555e-53	CDK16	protein_coding	X	H1_RGC	H2_RGC	52.33039858844544	TRUE	NA
ENSG00000188706	ENSG00000188706	-7.698995290696613	6.383543362218051	174.91464294934622	6.99577521157482e-40	4.434803278567208e-37	ZDHHC9	protein_coding	X	H1_RGC	H2_RGC	36.35312564007749	TRUE	NA
ENSG00000068438	ENSG00000068438	-7.551821894209829	3.8989364776324775	38.8630273890561	4.57251390529338e-10	4.8310585187037956e-8	FTSJ1	protein_coding	X	H1_RGC	H2_RGC	7.315957701864293	TRUE	NA
ENSG00000198034	ENSG00000198034	7.516451143377127	12.070407302968214	435.2332188744189	2.3572514385912323e-96	2.0173357811463767e-92	RPS4X	protein_coding	X	H1_RGC	H2_RGC	91.69522180840005	TRUE	NA
ENSG00000122565	ENSG00000122565	-7.422482411020134	8.27723118505461	321.67212691154305	9.146931287080587e-72	2.236555370138162e-68	CBX3	protein_coding	7	H1_RGC	H2_RGC	67.65042034558084	TRUE	NA
ENSG00000005302	ENSG00000005302	-7.409566388399727	4.110587903375401	37.56224607276503	8.90230995997353e-10	9.124068100293829e-8	MSL3	protein_coding	X	H1_RGC	H2_RGC	7.039811481892599	TRUE	NA
ENSG00000160131	ENSG00000160131	-7.3428703317763535	6.961314845538845	214.24685724292365	1.9261211758747984e-48	1.6483745023136524e-45	VMA21	protein_coding	X	H1_RGC	H2_RGC	44.7829441119284	TRUE	NA
ENSG00000013563	ENSG00000013563	-7.26254859443162	4.063799967738535	34.64666268811053	3.9715098482497016e-9	3.7764645868134384e-7	DNASE1L1	protein_coding	X	H1_RGC	H2_RGC	6.4229145834740615	TRUE	NA
ENSG00000165349	ENSG00000165349	-7.240447752873814	4.4148918881118835	35.98153585578711	2.0036679676141417e-9	1.9709644214760719e-7	SLC7A3	protein_coding	X	H1_RGC	H2_RGC	6.705321215241651	TRUE	NA
ENSG00000102125	ENSG00000102125	-7.190044089401041	3.9716272922103832	32.77052130440896	1.0413762059763083e-8	9.140612893072048e-7	TAFAZZIN	protein_coding	X	H1_RGC	H2_RGC	6.039024683133213	TRUE	NA
ENSG00000164535	ENSG00000164535	-7.017215194416317	5.9420696563069075	121.94380779400964	2.5092653190779924e-28	8.421291215948808e-26	DAGLB	protein_coding	7	H1_RGC	H2_RGC	25.074621314086013	TRUE	NA
ENSG00000131080	ENSG00000131080	-6.9985798976378915	6.259207793463516	126.20973083297267	2.934618616213658e-29	1.0464360882315201e-26	EDA2R	protein_coding	X	H1_RGC	H2_RGC	25.980287291334836	TRUE	NA
ENSG00000170100	ENSG00000170100	-6.972969433676733	3.3933041678629814	24.774852680782566	6.458867141223407e-7	4.3352929407521506e-5	ZNF778	protein_coding	16	H1_RGC	H2_RGC	4.362981551416421	TRUE	NA
ENSG00000089820	ENSG00000089820	6.9566730184156516	3.7311978713005214	27.41681077274799	1.644824923758412e-7	1.1828917392877723e-5	ARHGAP4	protein_coding	X	H1_RGC	H2_RGC	4.927055001087547	TRUE	NA
ENSG00000094631	ENSG00000094631	-6.874745215548903	3.5157847771885105	24.35695458219598	8.022485046157356e-7	5.2812636173088196e-5	HDAC6	protein_coding	X	H1_RGC	H2_RGC	4.27726215391178	TRUE	NA
ENSG00000187595	ENSG00000187595	-6.828973797413096	5.700281455242472	108.74298401792478	1.930503831943232e-25	5.79693045395445e-23	ZNF385C	protein_coding	17	H1_RGC	H2_RGC	22.23680190984917	TRUE	NA
ENSG00000204356	ENSG00000204356	-6.810465330747425	7.547725384607063	239.31905773788088	6.97778954722655e-54	8.530846135023545e-51	NELFE	protein_coding	6	H1_RGC	H2_RGC	50.06900789104266	TRUE	NA
ENSG00000165169	ENSG00000165169	6.799986462360768	7.417165983557481	281.1810278561449	5.548294430724307e-63	1.1870575934534654e-59	DYNLT3	protein_coding	X	H1_RGC	H2_RGC	58.92552820951024	TRUE	NA
ENSG00000179222	ENSG00000179222	-6.788106505596937	3.611802613957161	24.008514551935583	9.612924699927092e-7	6.256076774294757e-5	MAGED1	protein_coding	X	H1_RGC	H2_RGC	4.20369793027302	TRUE	NA
ENSG00000147255	ENSG00000147255	-6.764370977480334	3.848746577413095	24.638244761872716	6.933109650811706e-7	4.61739707327989e-5	IGSF1	protein_coding	X	H1_RGC	H2_RGC	4.335602776668401	TRUE	NA
ENSG00000160932	ENSG00000160932	-6.748295308075989	5.883344052809347	107.58562071294612	3.4583682405502984e-25	1.0205763931941192e-22	LY6E	protein_coding	8	H1_RGC	H2_RGC	21.991154481490856	TRUE	NA
ENSG00000137860	ENSG00000137860	-6.683952617604845	3.6148661681189305	22.579244140015117	2.0205987319343535e-6	1.2351631391352996e-4	SLC28A2	protein_coding	15	H1_RGC	H2_RGC	3.9082756774268987	TRUE	NA
ENSG00000007520	ENSG00000007520	-6.55097279942594	3.741756754959472	21.61075753012915	3.3459522965057134e-6	1.988518038437215e-4	TSR3	protein_coding	16	H1_RGC	H2_RGC	3.7014704650460106	TRUE	NA
ENSG00000130193	ENSG00000130193	-6.476433716402311	3.434914429999549	19.169067483902637	1.1981348671277512e-5	6.593979545259996e-4	THEM6	protein_coding	8	H1_RGC	H2_RGC	3.1808524043864495	TRUE	NA
ENSG00000284987	ENSG00000284987	6.442416041031302	3.4967389510025857	19.44750399732834	1.0361466859443614e-5	5.72086666987861e-4		protein_coding	X	H1_RGC	H2_RGC	3.2425381737534273	TRUE	NA
ENSG00000156709	ENSG00000156709	6.392562543641317	6.247445944522179	134.6292149954141	4.255698057760537e-31	1.7342982846816513e-28	AIFM1	protein_coding	X	H1_RGC	H2_RGC	27.76087620544663	TRUE	NA
ENSG00000175197	ENSG00000175197	6.338284082258857	2.9390419602374536	15.72217360207612	7.343363901670575e-5	0.0035010868117268403	DDIT3	protein_coding	12	H1_RGC	H2_RGC	2.4557971204870364	TRUE	NA
ENSG00000285133	ENSG00000285133	6.338284082258857	2.9390419602374536	15.72217360207612	7.343363901670575e-5	0.0035010868117268403		protein_coding	12	H1_RGC	H2_RGC	2.4557971204870364	TRUE	NA
ENSG00000166049	ENSG00000166049	-6.290597594196248	2.7829535234078704	14.855281520929502	1.1618846259761113e-4	0.005275017840373241	PASD1	protein_coding	X	H1_RGC	H2_RGC	2.277776067222203	TRUE	NA
ENSG00000083750	ENSG00000083750	-6.283239168550057	6.3305912346614726	159.23911822352045	1.8219963708758565e-36	9.450087843609441e-34	RRAGB	protein_coding	X	H1_RGC	H2_RGC	33.024564154473005	TRUE	NA
ENSG00000182774	ENSG00000182774	6.213905227918464	11.673946159603679	357.61233221709716	1.4884411286665256e-79	6.369039589564063e-76	RPS17	protein_coding	15	H1_RGC	H2_RGC	75.19592605155778	TRUE	NA
ENSG00000179918	ENSG00000179918	-6.202593748265549	5.427799067876033	76.60608587416402	2.1333108891127574e-18	4.452896241226091e-16	SEPHS2	protein_coding	16	H1_RGC	H2_RGC	15.35135742442592	TRUE	NA
ENSG00000198883	ENSG00000198883	-6.196651713015186	2.8617636956338903	14.218141329773216	1.6293023129429623e-4	0.007205978911713628	PNMA5	protein_coding	X	H1_RGC	H2_RGC	2.1423070131737343	TRUE	NA
ENSG00000102003	ENSG00000102003	-6.177083702390282	5.436932299141292	110.87335511004105	6.601984045452602e-26	2.0178492664636918e-23	SYP	protein_coding	X	H1_RGC	H2_RGC	22.69511127872747	TRUE	NA
ENSG00000072501	ENSG00000072501	-6.08855816614201	7.2942439665213215	194.92703669880515	3.0739319302314497e-44	2.391519041720068e-41	SMC1A	protein_coding	X	H1_RGC	H2_RGC	40.62132615684469	TRUE	NA
ENSG00000123575	ENSG00000123575	-6.062279724204311	5.217822532079712	68.81792908376278	1.0992375081864999e-16	2.113994291024734e-14	FAM199X	protein_coding	X	H1_RGC	H2_RGC	13.67489618986672	TRUE	NA
ENSG00000166986	ENSG00000166986	6.0609174692618115	2.6796370017647835	12.666496289010324	3.725182572795309e-4	0.015181005932372503	MARS1	protein_coding	12	H1_RGC	H2_RGC	1.8186994500212939	TRUE	NA
ENSG00000182195	ENSG00000182195	-6.030709847626356	7.3550814667820825	222.94047775587748	2.479497427900135e-50	2.357726554218817e-47	LDOC1	protein_coding	X	H1_RGC	H2_RGC	46.62750656517824	TRUE	NA
ENSG00000120055	ENSG00000120055	5.9680285265989585	2.9291578294670133	12.889168291023786	3.307201826028919e-4	0.013672962911669317	C10orf95	protein_coding	10	H1_RGC	H2_RGC	1.8641373642356165	TRUE	NA
ENSG00000056277	ENSG00000056277	5.959422687425	6.36813617900472	136.88235999936123	1.371289358781006e-31	6.018202221768128e-29	ZNF280C	protein_coding	X	H1_RGC	H2_RGC	28.22053322332201	TRUE	NA
ENSG00000250349	ENSG00000250349	-5.947154722204626	6.107587530828636	173.73617565621734	1.2633820086004445e-39	7.456567744553521e-37		protein_coding	X	H1_RGC	H2_RGC	36.12746103212677	TRUE	NA
ENSG00000184867	ENSG00000184867	-5.940626239847454	2.855064642528883	12.386396546253538	4.3275357968137476e-4	0.017510662576421775	ARMCX2	protein_coding	X	H1_RGC	H2_RGC	1.7566974205733399	TRUE	NA
ENSG00000120500	ENSG00000120500	-5.90482527879721	2.8744092704775475	11.887837759327933	5.653562363161775e-4	0.022161725490333985	ARR3	protein_coding	X	H1_RGC	H2_RGC	1.6543964288823612	TRUE	NA
ENSG00000146856	ENSG00000146856	-5.882741343458956	3.65602978036188	14.05073923285238	1.780900452756937e-4	0.007775992895251973	AGBL3	protein_coding	7	H1_RGC	H2_RGC	2.109244144886601	TRUE	NA
ENSG00000152192	ENSG00000152192	5.866910633000872	2.4824001825024924	10.406411259426275	0.0012563751340352695	0.04517671595409175	POU4F1	protein_coding	13	H1_RGC	H2_RGC	1.3450853425802018	TRUE	NA
ENSG00000149187	ENSG00000149187	-5.857645512268334	3.055772472158265	12.287383038732585	4.5632214311798784e-4	0.018291357849197845	CELF1	protein_coding	11	H1_RGC	H2_RGC	1.7377540537075598	TRUE	NA
ENSG00000260836	ENSG00000260836	5.812404913580385	11.679934267926583	331.0960374762944	8.287162045774955e-74	2.3640510929247355e-70		protein_coding	15	H1_RGC	H2_RGC	69.62634314152365	TRUE	NA
ENSG00000077152	ENSG00000077152	5.811559472717178	5.546458188443655	61.14951478706459	5.365140807158086e-15	9.27573232881998e-13	UBE2T	protein_coding	1	H1_RGC	H2_RGC	12.03265179235334	TRUE	NA
ENSG00000126767	ENSG00000126767	-5.805759097817814	2.924703518397114	11.664064262107946	6.376189941823758e-4	0.024859878597780282	ELK1	protein_coding	X	H1_RGC	H2_RGC	1.6045009965488735	TRUE	NA
ENSG00000005022	ENSG00000005022	-5.80301549826029	2.876582438260828	11.175713058926062	8.291943456565155e-4	0.03189323689945375	SLC25A5	protein_coding	X	H1_RGC	H2_RGC	1.496301401226406	TRUE	NA
ENSG00000165675	ENSG00000165675	-5.6994828495177465	2.9034477499525466	10.72595605790764	0.0010569551982877417	0.038821556167152334	ENOX2	protein_coding	X	H1_RGC	H2_RGC	1.410927059847668	TRUE	NA
ENSG00000022556	ENSG00000022556	5.692567718457537	5.929321915872528	113.73973286949472	1.5589383471516747e-26	4.8514161363360114e-24	NLRP2	protein_coding	19	H1_RGC	H2_RGC	23.314131471619405	TRUE	NA
ENSG00000131171	ENSG00000131171	-5.69146621048985	7.632105498428309	193.17908550462477	7.470265305951028e-44	5.559176564202513e-41	SH3BGRL	protein_coding	X	H1_RGC	H2_RGC	40.254989532178186	TRUE	NA
ENSG00000197008	ENSG00000197008	-5.681301677605219	2.4950724257816286	9.848246069892362	0.0017006586788347066	0.05786972951676906	ZNF138	protein_coding	7	H1_RGC	H2_RGC	1.2375485475249821	FALSE	NA
ENSG00000126756	ENSG00000126756	-5.6806445143315365	3.1066465858329235	10.884927475236399	9.699943728522077e-4	0.036286948633044665	UXT	protein_coding	X	H1_RGC	H2_RGC	1.4402495500564578	TRUE	NA
ENSG00000177432	ENSG00000177432	5.642121277139772	5.781735526801121	127.88698656188315	1.2623995472654812e-29	4.801606811332439e-27	NAP1L5	protein_coding	4	H1_RGC	H2_RGC	26.318613405849163	TRUE	NA
ENSG00000112679	ENSG00000112679	-5.630204276109879	6.63939721400222	136.7421558067042	1.4714052096653161e-31	6.296142892157888e-29	DUSP22	protein_coding	6	H1_RGC	H2_RGC	28.200925424141452	TRUE	NA
ENSG00000123131	ENSG00000123131	-5.61639748348861	3.0199557325437376	10.142848916517575	0.0014492697874060679	0.050623880982127056	PRDX4	protein_coding	X	H1_RGC	H2_RGC	1.2956445635532463	FALSE	NA
ENSG00000188021	ENSG00000188021	5.615494601397812	2.708908783649873	10.049249777229472	0.0015247709419345492	0.05293707797596703	UBQLN2	protein_coding	X	H1_RGC	H2_RGC	1.2762400345861733	FALSE	NA
ENSG00000177485	ENSG00000177485	-5.6081455431901714	5.298323589805591	81.56193002070572	1.74130957529858e-19	4.027601985244661e-17	ZBTB33	protein_coding	X	H1_RGC	H2_RGC	16.394953453747174	TRUE	NA
ENSG00000147394	ENSG00000147394	-5.588697568232302	3.762526002390211	11.734825908583074	6.137730088235838e-4	0.02398479182425676	ZNF185	protein_coding	X	H1_RGC	H2_RGC	1.6200640466360205	TRUE	NA
ENSG00000158623	ENSG00000158623	-5.586278992661635	3.0024605208988375	10.18314320297161	0.0014179430571329183	0.04976518323419842	COPG2	protein_coding	7	H1_RGC	H2_RGC	1.3030743925298787	TRUE	NA
ENSG00000186051	ENSG00000186051	-5.5860551029057595	2.9014848364899337	9.996629178937148	0.0015689540192447917	0.05414156651893923	TAL2	protein_coding	9	H1_RGC	H2_RGC	1.2664691826126355	FALSE	NA
ENSG00000158813	ENSG00000158813	-5.527819440364399	3.5886537220812893	10.852608631172682	9.870673674893847e-4	0.03671315365217598	EDA	protein_coding	X	H1_RGC	H2_RGC	1.435178308089001	TRUE	NA
ENSG00000227124	ENSG00000227124	-5.516574296960501	2.3085281851831962	8.19628766737219	0.004198892834179222	0.12498826043445489	ZNF717	protein_coding	3	H1_RGC	H2_RGC	0.9031307763356597	FALSE	NA
ENSG00000198003	ENSG00000198003	-5.496506803274975	7.184456503047229	164.1218312764928	3.6767455997390062e-37	1.966599302660401e-34	ODAD3	protein_coding	19	H1_RGC	H2_RGC	33.70628411917104	TRUE	NA
ENSG00000204571	ENSG00000204571	5.486459203944605	2.2086934603823165	7.6652808760914155	0.0056308631998522405	0.15898359687209554	KRTAP5-11	protein_coding	11	H1_RGC	H2_RGC	0.7986476816884827	FALSE	NA
ENSG00000169570	ENSG00000169570	5.485779612828939	2.8346864364631164	9.358194818533496	0.0022207642746249435	0.07309731023938565	DTWD2	protein_coding	5	H1_RGC	H2_RGC	1.136098603475578	FALSE	NA
ENSG00000177189	ENSG00000177189	-5.462554912664814	2.4143222239604656	8.23431176482042	0.0041118334860352585	0.12303870969751658	RPS6KA3	protein_coding	X	H1_RGC	H2_RGC	0.9099582319492341	FALSE	NA
ENSG00000131828	ENSG00000131828	-5.445361860187238	4.663764323594167	44.633650876768165	2.3938415334019334e-11	2.926642263264821e-9	PDHA1	protein_coding	X	H1_RGC	H2_RGC	8.533630360102949	TRUE	NA
ENSG00000134571	ENSG00000134571	-5.396712907295455	2.4113164215134053	7.987448235947155	0.004711639686778846	0.13808976862826494	MYBPC3	protein_coding	11	H1_RGC	H2_RGC	0.8598384980534788	FALSE	NA
ENSG00000010404	ENSG00000010404	5.389184327133574	4.911488593115691	67.0086674788192	2.749152970513383e-16	5.2282780270341184e-14	IDS	protein_coding	X	H1_RGC	H2_RGC	13.281641325759397	TRUE	NA
ENSG00000178947	ENSG00000178947	-5.387590899453949	4.5944693630807025	42.90003118809762	5.801602892380203e-11	6.801385966162982e-9	SMIM10L2A	protein_coding	X	H1_RGC	H2_RGC	8.167402579040226	TRUE	NA
ENSG00000167634	ENSG00000167634	5.383481305840575	4.319638963896796	41.070413716039894	1.4779316410556803e-10	1.664228813704541e-8	NLRP7	protein_coding	19	H1_RGC	H2_RGC	7.778786963082782	TRUE	NA
ENSG00000156298	ENSG00000156298	-5.380701497342885	7.509333681571193	261.1249283358114	1.2531258002205493e-58	2.3831667996194357e-55	TSPAN7	protein_coding	X	H1_RGC	H2_RGC	54.622845559995476	TRUE	NA
ENSG00000078795	ENSG00000078795	-5.358390829234127	2.8948986400990466	8.81181408253428	0.0029938990561543407	0.09351017562981331	PKD2L2	protein_coding	5	H1_RGC	H2_RGC	1.0291411273154734	FALSE	NA
ENSG00000198960	ENSG00000198960	5.351434644509219	2.368474251944438	7.618674253637048	0.005778230171631604	0.16239768081715358	ARMCX6	protein_coding	X	H1_RGC	H2_RGC	0.7894201771607585	FALSE	NA
ENSG00000204271	ENSG00000204271	-5.3477355990944595	4.30047721081503	40.711470259764795	1.775713499542945e-10	1.9735787180634445e-8	SPIN3	protein_coding	X	H1_RGC	H2_RGC	7.704745546674706	TRUE	NA
ENSG00000168300	ENSG00000168300	-5.346510871853727	7.79699262578653	214.59324957975483	1.6193987458736657e-48	1.4588225754933506e-45	PCMTD1	protein_coding	8	H1_RGC	H2_RGC	44.835997524535436	TRUE	NA
ENSG00000170473	ENSG00000170473	-5.341755851714626	2.62949951033515	8.247236068124765	0.0040826623847026325	0.1223828817407826	PYM1	protein_coding	12	H1_RGC	H2_RGC	0.9122793247185066	FALSE	NA
ENSG00000181638	ENSG00000181638	5.328942153107922	4.694916179158727	41.26668154619912	1.3368153085764217e-10	1.5152934318936448e-8	ZFP41	protein_coding	8	H1_RGC	H2_RGC	7.819503259232535	TRUE	NA
ENSG00000182117	ENSG00000182117	-5.32652531271493	2.5553945143214656	7.894548022321213	0.004959808581874925	0.1431569708050105	NOP10	protein_coding	15	H1_RGC	H2_RGC	0.8441874998362878	FALSE	NA
ENSG00000168303	ENSG00000168303	5.2957397895900975	2.9363574432173443	8.530968610482361	0.003492677570581247	0.10713381594635955	MPLKIP	protein_coding	7	H1_RGC	H2_RGC	0.9700734258918816	FALSE	NA
ENSG00000089289	ENSG00000089289	-5.277627939916586	3.264571450956274	8.871154848283737	0.0028981331035142386	0.09101733247660497	IGBP1	protein_coding	X	H1_RGC	H2_RGC	1.0408758968857355	FALSE	NA
ENSG00000102128	ENSG00000102128	-5.259804626750837	2.411373421269387	7.344845991634664	0.00672720405882314	0.17952742522882295	RAB40AL	protein_coding	X	H1_RGC	H2_RGC	0.7458691976943401	FALSE	NA
ENSG00000158290	ENSG00000158290	-5.227332000948524	4.7065289732436115	39.68411870295651	3.00350500312233e-10	3.2743943715568024e-8	CUL4B	protein_coding	X	H1_RGC	H2_RGC	7.484869014882431	TRUE	NA
ENSG00000177879	ENSG00000177879	5.219415292811922	7.865896734914167	225.546749034509	6.726251485599716e-51	7.195407526720297e-48	AP3S1	protein_coding	5	H1_RGC	H2_RGC	47.14294460386862	TRUE	NA
ENSG00000171004	ENSG00000171004	-5.2181160122036685	4.807149388352872	39.50774979952851	3.287208767411495e-10	3.538607878177053e-8	HS6ST2	protein_coding	X	H1_RGC	H2_RGC	7.45116755993357	TRUE	NA
ENSG00000053918	ENSG00000053918	-5.215975952760187	4.497765698142368	38.36406795967481	5.903595583654607e-10	6.161337927428796e-8	KCNQ1	protein_coding	11	H1_RGC	H2_RGC	7.210324971048677	TRUE	NA
ENSG00000147133	ENSG00000147133	-5.214119906574386	5.481762086804244	64.59431662551421	9.441216511589155e-16	1.7191049128974466e-13	TAF1	protein_coding	X	H1_RGC	H2_RGC	12.764697618541506	TRUE	NA
ENSG00000102401	ENSG00000102401	5.2107200448125806	3.783997445923947	33.88581577264238	5.870306069653001e-9	5.401944015493589e-7	ARMCX3	protein_coding	X	H1_RGC	H2_RGC	6.267449921053454	TRUE	NA
ENSG00000135801	ENSG00000135801	-5.198042976366938	2.500367162703326	7.36637063266995	0.006647156093224458	0.17832715312167685	TAF5L	protein_coding	1	H1_RGC	H2_RGC	0.7487825236049493	FALSE	NA
ENSG00000283463	ENSG00000283463	-5.18756202040597	2.3075772413409203	6.789013074872867	0.009174044502035902	0.2278997760476727	HSFX4	protein_coding	X	H1_RGC	H2_RGC	0.6422561015914882	FALSE	NA
ENSG00000268089	ENSG00000268089	-5.171480421689706	2.7240207880607525	7.442588156152079	0.006371446393621056	0.17381480506764715	GABRQ	protein_coding	X	H1_RGC	H2_RGC	0.7599132343008105	FALSE	NA
ENSG00000047644	ENSG00000047644	-5.131650816242668	4.226430540901212	34.68742357181398	3.889258282138625e-9	3.7189131149209334e-7	WWC3	protein_coding	X	H1_RGC	H2_RGC	6.4295839679575595	TRUE	NA
ENSG00000000003	ENSG00000000003	-5.127958691482375	7.458193169723487	135.50639656340076	2.738299663310595e-31	1.1431399277371742e-28	TSPAN6	protein_coding	X	H1_RGC	H2_RGC	27.941900605891107	TRUE	NA
ENSG00000102409	ENSG00000102409	-5.12024980839623	4.157706537775208	33.81139227480025	6.099104375567918e-9	5.582474357872753e-7	BEX4	protein_coding	X	H1_RGC	H2_RGC	6.253173263108283	TRUE	NA
ENSG00000002549	ENSG00000002549	-5.114238213599627	2.8682749425925818	7.441352848903791	0.006375820611033085	0.17381480506764715	LAP3	protein_coding	4	H1_RGC	H2_RGC	0.7599132343008105	FALSE	NA
ENSG00000034152	ENSG00000034152	-5.113564702990407	5.237975633411244	60.69434177932739	6.759342080414658e-15	1.1569289904837728e-12	MAP2K3	protein_coding	17	H1_RGC	H2_RGC	11.936693296180017	TRUE	NA
ENSG00000130054	ENSG00000130054	-5.102887138174067	2.2055968666278396	6.079890096585827	0.013675360862853063	0.3079835217481487	NALF2	protein_coding	X	H1_RGC	H2_RGC	0.5114725192310307	FALSE	NA
ENSG00000177752	ENSG00000177752	-5.102132091605297	2.090045524469586	5.774019879128136	0.01626743182930326	0.35155727675549825	YIPF7	protein_coding	4	H1_RGC	H2_RGC	0.454003908332944	FALSE	NA
ENSG00000102081	ENSG00000102081	-5.085537934197329	7.854089198649571	191.0638563347729	2.130618712966174e-43	1.5194862454637097e-40	FMR1	protein_coding	X	H1_RGC	H2_RGC	39.818303226841856	TRUE	NA
