gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	label	significant
ENSG00000198715	-8.054045273068297	5.626817937477954	127.44860209010626	1.5212146304709511e-29	4.361369450566989e-28	GLMP	protein_coding	1	27.360377122786208	NA	TRUE
ENSG00000167333	-8.052676419061772	5.179023403021815	122.20605473666023	2.131406981174877e-28	5.7347599801183876e-27	TRIM68	protein_coding	11	26.241484754134376	NA	TRUE
ENSG00000182195	-7.942928222837505	7.232176689393559	409.7696921709264	5.375836635010255e-91	2.0146587770252717e-88	LDOC1	protein_coding	X	87.69579849979776	NA	TRUE
ENSG00000183773	-7.916951060964222	4.65945386088063	104.17194831244186	1.8878406598777272e-24	4.3697958803640336e-23	AIFM3	protein_coding	22	22.3595388490941	NA	TRUE
ENSG00000180354	-7.892344365448136	5.506503239036013	114.59512615398867	9.859217137427867e-27	2.4989384499696397e-25	MTURN	protein_coding	7	24.602244440619344	NA	TRUE
ENSG00000148600	-7.866438764308065	8.232090775344817	367.55844058325044	7.89502690997836e-82	2.1062326027637186e-79	CDHR1	protein_coding	10	78.67649366899167	NA	TRUE
ENSG00000267855	-7.794830980137208	9.33725534714694	579.7939539062418	7.095970132579226e-128	7.446037992453134e-125	NDUFA7	protein_coding	19	124.12807475218013	NA	TRUE
ENSG00000170779	-7.783111837415616	6.624341767988662	223.47812286398747	1.7079201973783939e-50	1.1295236935603328e-48	CDCA4	protein_coding	14	47.947104654628895	NA	TRUE
ENSG00000177156	-7.782523666321962	8.567499254260417	467.11476208424375	1.9252087415393263e-103	1.0822423425653213e-100	TALDO1	protein_coding	11	99.96567547836617	NA	TRUE
ENSG00000118369	-7.773690422658291	5.3444598447595	106.97485118778536	4.592757097816752e-25	1.0741455678994899e-23	USP35	protein_coding	11	22.968936859184357	NA	TRUE
ENSG00000241837	-7.766493383615809	10.071144081734454	644.0224431572747	8.616513918831335e-142	1.6952991135300652e-138	ATP5PO	protein_coding	21	137.77075366507447	NA	TRUE
ENSG00000175606	-7.726244357559724	7.0594090746070615	317.0086797774291	7.623401680434924e-71	1.1537725235581317e-68	TMEM70	protein_coding	8	67.93787980773286	NA	TRUE
ENSG00000131435	-7.7200153487633125	7.223754999760696	325.5482422537169	1.0613502241368758e-72	1.8158317965124375e-70	PDLIM4	protein_coding	5	69.74092438336436	NA	TRUE
ENSG00000121350	-7.7191798749132845	6.389998147187076	228.56643351532284	1.3313735717457444e-51	9.313697786345784e-50	PYROXD1	protein_coding	12	49.03087785829203	NA	TRUE
ENSG00000113140	-7.714051147108574	10.282609554862997	616.9400537581892	6.3386645581878215e-136	9.977058014587631e-133	SPARC	protein_coding	5	132.0009975024392	NA	TRUE
ENSG00000169598	-7.687120420647525	4.882694356559583	97.49121737991996	5.493509368284211e-23	1.184490924065664e-21	DFFB	protein_coding	1	20.92646826262657	NA	TRUE
ENSG00000204618	-7.684428578453332	7.246154627503637	315.028694476781	2.0539268369024828e-70	3.0213839638172973e-68	RNF39	protein_coding	6	67.519794080165	NA	TRUE
ENSG00000241127	-7.674165093289981	7.159717506920314	316.48482872848695	9.90898875346255e-71	1.485404599804767e-68	YAE1	protein_coding	7	67.82815523555256	NA	TRUE
ENSG00000178695	-7.668959397332373	4.459899256454548	89.19183304655485	3.629819818578321e-21	7.186586659675822e-20	KCTD12	protein_coding	13	19.14347733310126	NA	TRUE
ENSG00000128272	-7.665497348057446	8.540160657604561	461.34150392681045	3.4444462401673703e-102	1.8071861273411468e-99	ATF4	protein_coding	22	98.74299711588712	NA	TRUE
ENSG00000130770	-7.646146364911586	9.440478013628045	584.0287196598124	8.57555357301134e-129	9.641372374228463e-126	ATP5IF1	protein_coding	1	125.01586114326174	NA	TRUE
ENSG00000137463	-7.639133276100537	9.327449530991654	549.5724598636904	2.521207149581976e-121	2.2046555852455724e-118	MGARP	protein_coding	4	117.6566592470625	NA	TRUE
ENSG00000181830	-7.623197834431399	5.121964528883184	97.04043149741494	6.897034370460208e-23	1.4742500814351551e-21	SLC35C1	protein_coding	11	20.83142883956044	NA	TRUE
ENSG00000169660	-7.604770001220073	4.883655245329762	88.35096585663725	5.551188092932822e-21	1.0854124295995357e-19	HEXD	protein_coding	17	18.964405209405168	NA	TRUE
ENSG00000174799	-7.591436658573427	5.221304586239577	94.43941180652342	2.563906388613943e-22	5.268392500885569e-21	CEP135	protein_coding	4	20.27832187710076	NA	TRUE
ENSG00000107882	-7.586694906937957	4.749070447621212	90.93502492700433	1.5047353559862603e-21	3.013299555117524e-20	SUFU	protein_coding	10	19.52095769253245	NA	TRUE
ENSG00000177700	-7.581970355521794	9.374794367938279	602.3670968696968	9.107926017527846e-133	1.1027596578145253e-129	POLR2L	protein_coding	11	128.9575191300427	NA	TRUE
ENSG00000143575	-7.576991620476396	7.5357974724712	361.22513700183663	1.8757787475993056e-80	4.613243357377042e-78	HAX1	protein_coding	1	77.33599363492603	NA	TRUE
ENSG00000117122	-7.569606616676733	8.767147614935611	478.1145156543323	7.907593460185408e-106	5.411544394057318e-103	MFAP2	protein_coding	1	102.2666787744314	NA	TRUE
ENSG00000105193	-7.530948576445929	12.405975891571806	808.1231353213644	2.606218540643786e-177	1.36739599432444e-173	RPS16	protein_coding	19	172.86410569666455	NA	TRUE
ENSG00000067836	-7.523330075085061	7.716865057905998	335.2985162860454	8.066635786501292e-75	1.5115338961848848e-72	ROGDI	protein_coding	16	71.8205821093125	NA	TRUE
ENSG00000139053	-7.5229117930189515	9.601857031662515	441.55792889721704	6.764416999245167e-98	3.131527163768204e-95	PDE6H	protein_coding	12	94.50424381675096	NA	TRUE
ENSG00000116791	7.479865908547175	4.901609339582256	299.358742626881	5.243608657908201e-67	6.656000022215733e-65	CRYZ	protein_coding	1	64.17678668526779	NA	TRUE
ENSG00000043514	-7.458083879846206	6.66683564042215	218.2301227979339	2.374470444843215e-49	1.5131240810458383e-47	TRIT1	protein_coding	1	46.820125456970885	NA	TRUE
ENSG00000107859	-7.4555375584920665	3.6632257123393677	49.16102582369478	2.3673258275600826e-12	3.034341085162516e-11	PITX3	protein_coding	10	10.517935602495225	NA	TRUE
ENSG00000189057	-7.447356265360097	4.366709545597219	75.99388835248186	2.8723412103628653e-18	5.023405627901277e-17	FAM111B	protein_coding	11	16.299001752191494	NA	TRUE
ENSG00000148291	-7.41777868829211	6.6663046817967695	274.21482792619554	1.5435370854512354e-61	1.5674370145162867e-59	SURF2	protein_coding	9	58.80480990172379	NA	TRUE
ENSG00000171867	-7.392673920328809	7.5262353018231005	369.01466977641354	3.810865420114218e-82	1.0341900295275481e-79	PRNP	protein_coding	20	78.98539965351236	NA	TRUE
ENSG00000163516	-7.379648562200722	6.744818432993431	212.96027434233946	3.338775273859761e-48	2.02904721276265e-46	ANKZF1	protein_coding	2	45.692707847494134	NA	TRUE
ENSG00000105404	-7.377401875745636	8.541422178174122	466.2305474059605	2.994494271151455e-103	1.625287580273238e-100	RABAC1	protein_coding	19	99.78906978331548	NA	TRUE
ENSG00000160818	-7.367446691339813	6.243651997344173	190.31644861587242	2.8739793843371387e-43	1.4831618199825103e-41	GPATCH4	protein_coding	1	40.828811462800665	NA	TRUE
ENSG00000167774	-7.353386230309511	9.349015076429211	562.6015969188171	3.778120503560699e-124	3.7167260453778376e-121		protein_coding	19	120.42983944895684	NA	TRUE
ENSG00000124701	-7.341787076972791	4.545657878796895	77.98122147341174	1.0505993963698632e-18	1.872755888885804e-17	APOBEC2	protein_coding	6	16.727518828614667	NA	TRUE
ENSG00000146242	-7.3114033320021905	6.242124070071052	190.1465298553214	3.1298839676091125e-43	1.6099468513126613e-41	TPBG	protein_coding	6	40.79318846096357	NA	TRUE
ENSG00000176903	-7.302918935574918	8.637113560132807	468.82205034158176	8.204598525956192e-104	4.78297706661298e-101	PNMA1	protein_coding	14	100.32030170147537	NA	TRUE
ENSG00000254402	-7.276335147065675	5.147564970849801	80.3892934336881	3.1070647135137436e-19	5.6999065956534176e-18	LRRC24	protein_coding	8	17.244132261051135	NA	TRUE
ENSG00000160679	-7.238490815028366	7.713711110195156	357.7595094122207	1.0619286672189087e-79	2.5325389730341856e-77	CHTOP	protein_coding	1	76.59644386259416	NA	TRUE
ENSG00000145741	-7.227933580712923	10.617985461317902	659.0316637568197	4.837146453430946e-145	1.5227337035400618e-141	BTF3	protein_coding	5	140.81737603966795	NA	TRUE
ENSG00000160325	-7.218683733597092	6.336282883228368	186.48062637773208	1.9714980709830773e-42	9.758295483419382e-41	CACFD1	protein_coding	9	40.01062603548839	NA	TRUE
ENSG00000175970	-7.212291749321179	5.850614802964894	171.3157861320471	4.001821550120906e-39	1.7594600893548344e-37	UNC119B	protein_coding	12	36.754620580019214	NA	TRUE
ENSG00000125388	-7.210224407412253	4.436481225388774	72.26640127664639	1.896303628550389e-17	3.1888695633956327e-16	GRK4	protein_coding	4	15.496363244650441	NA	TRUE
ENSG00000176845	-7.190632972116974	5.200814172683194	74.21314831898617	7.075417150146202e-18	1.2144718205376362e-16	METRNL	protein_coding	17	15.91561255770281	NA	TRUE
ENSG00000179922	-7.183376183171602	4.58556209963296	72.47075317723403	1.7098452529368322e-17	2.8814736917800574e-16	ZNF784	protein_coding	19	15.540385341228177	NA	TRUE
ENSG00000163444	-7.175642305123641	6.038740667276537	178.11875719237813	1.3130966028337902e-40	6.025696947114827e-39	TMEM183A	protein_coding	1	38.2199927142666	NA	TRUE
ENSG00000269179	-7.149319448492673	6.701844178286205	232.27525055164207	2.073277190662931e-52	1.490108811919385e-50		protein_coding	19	49.8267820170302	NA	TRUE
ENSG00000170345	-7.139396046207378	7.290025047039236	200.02755613132913	2.1961887734845924e-45	1.2258160033562939e-43	FOS	protein_coding	14	42.911574713116096	NA	TRUE
ENSG00000133243	-7.136986278564139	7.229688026725187	297.16765569912917	1.5707263661614872e-66	1.946711260108804e-64	BTBD2	protein_coding	19	63.71069845908122	NA	TRUE
ENSG00000213903	-7.120340897261951	4.592600208744865	64.80515780698411	8.325267222042943e-16	1.2872269751960308e-14	LTB4R	protein_coding	14	13.890344867715715	NA	TRUE
ENSG00000090013	-7.119020133883107	7.347010618358441	295.99226956510415	2.829473518955008e-66	3.452396371190064e-64	BLVRB	protein_coding	19	63.46187934854825	NA	TRUE
ENSG00000224051	-7.092167208666281	5.6495475271671065	162.6724877584339	3.077767800559355e-37	1.2264320298937783e-35	CPTP	protein_coding	1	34.911356515831045	NA	TRUE
ENSG00000170296	-7.085196148357199	10.747718448908508	648.0955332802042	1.1301278760839541e-142	2.9647021282602396e-139	GABARAP	protein_coding	17	138.52801893486344	NA	TRUE
ENSG00000148248	-7.073549633903914	7.737371878568275	351.4233674728477	2.527716960874746e-78	5.76612535712587e-76	SURF4	protein_coding	9	75.2391159201656	NA	TRUE
ENSG00000106355	-7.068154024365798	7.934059731340231	411.5317115502401	2.2279181163354495e-91	8.553031988078042e-89	LSM5	protein_coding	7	88.06787990371976	NA	TRUE
ENSG00000121542	-7.066531458077042	6.669779641563135	242.41028610338986	1.2882270554040429e-54	9.988519138945633e-53	SEC22A	protein_coding	3	52.00049889390175	NA	TRUE
ENSG00000185527	-7.05471287520061	8.026815954244933	237.4493391357779	1.549013843667616e-53	1.1610227571108702e-51	PDE6G	protein_coding	17	50.93515926760784	NA	TRUE
ENSG00000138107	-7.054032429567762	7.490722416899635	287.38412305040885	2.1078370635791792e-64	2.4041561870098755e-62	ACTR1A	protein_coding	10	61.61903732163055	NA	TRUE
ENSG00000184905	7.049587666903364	5.781165692865123	269.09235586500336	2.0090438939938496e-60	1.9400215270836315e-58	TCEAL2	protein_coding	X	57.71219345097608	NA	TRUE
ENSG00000165119	-7.044474792856871	10.360313025810319	615.302069795481	1.435052554788585e-135	2.0534297465793028e-132	HNRNPK	protein_coding	9	131.68752015095245	NA	TRUE
ENSG00000007080	-7.02962234112735	8.175151764209376	408.281070256329	1.1314693657594502e-90	4.0475745038758514e-88	CCDC124	protein_coding	19	87.39280514842403	NA	TRUE
ENSG00000110200	-7.0296061328354105	7.237649410174188	319.5615589247397	2.124170904165113e-71	3.3434450031558884e-69	ANAPC15	protein_coding	11	68.47580581618244	NA	TRUE
ENSG00000284969	-7.024775956024472	6.902106341367154	284.5213457557073	8.841154678169207e-64	9.869487562722222e-62		protein_coding	11	61.00570539590782	NA	TRUE
ENSG00000198300	7.01632456918378	6.178572942083824	500.79384003182287	9.518458784395175e-111	6.810024603017275e-108	PEG3	protein_coding	19	107.16685131908056	NA	TRUE
ENSG00000133740	-6.982633936832202	7.173801601303106	273.6786304423124	2.0191557266388384e-61	2.037276354954828e-59	E2F5	protein_coding	8	58.690950055294735	NA	TRUE
ENSG00000164209	-6.980511250415453	7.462074380177429	323.6660620902146	2.722554971801426e-72	4.5588314102291964e-70	SLC25A46	protein_coding	5	69.34114646810973	NA	TRUE
ENSG00000111674	-6.957917470217462	10.772946406627796	636.027230924127	4.646566640640379e-140	8.12632876929773e-137	ENO2	protein_coding	12	136.09010561127326	NA	TRUE
ENSG00000138835	-6.952351161546793	6.430978827238868	226.3213743210591	4.1041838409548905e-51	2.8086892894186946e-49	RGS3	protein_coding	9	48.55149630186446	NA	TRUE
ENSG00000174007	-6.936970951338739	5.935050025744341	160.51282448572042	9.111380052176088e-37	3.53234290692738e-35	CEP19	protein_coding	3	34.451937143328415	NA	TRUE
ENSG00000119537	-6.932735500205627	7.126611577045704	276.3060786278569	5.414587909627169e-62	5.644080377319975e-60	KDSR	protein_coding	18	59.24840681008814	NA	TRUE
ENSG00000213186	-6.921162703403609	8.03579810060919	367.11590783638303	9.851088519833221e-82	2.5842688883695814e-79	TRIM59	protein_coding	3	78.58766230079316	NA	TRUE
ENSG00000124942	-6.912057501185885	4.200800553677705	55.93255301703446	7.538716335874238e-14	1.0613541603458004e-12	AHNAK	protein_coding	11	11.974139673385334	NA	TRUE
ENSG00000134057	-6.910718774148932	8.020028546651774	330.07133599488543	1.1034449738572734e-73	1.9963475733923545e-71	CCNB1	protein_coding	5	70.69976384377755	NA	TRUE
ENSG00000006282	-6.87741807383794	5.50191109395803	150.40192189307544	1.468623224280678e-34	5.2180879345773976e-33	SPATA20	protein_coding	17	32.28248860649683	NA	TRUE
ENSG00000181396	-6.856278059266184	5.655727038530961	141.3335552282147	1.404657109418777e-32	4.586992303371691e-31	OGFOD3	protein_coding	17	30.338471988580903	NA	TRUE
ENSG00000140939	-6.8234316120794665	7.10519554292796	265.3235896982483	1.327439383929415e-59	1.2290527001793526e-57	NOL3	protein_coding	16	56.91042949473243	NA	TRUE
ENSG00000107551	-6.79528741139554	7.35026593598687	323.4649070100897	3.010933870858389e-72	4.988642013401162e-70	RASSF4	protein_coding	10	69.302017660058155	NA	TRUE
ENSG00000133636	-6.788186228888827	4.022720222052021	47.71417251627338	4.9497423176932e-12	6.217792823662487e-11	NTS	protein_coding	12	10.206363752707611	NA	TRUE
ENSG00000178343	-6.787780283438319	3.624173168586802	42.527247218367286	6.991424207433672e-11	8.200075784277645e-10	SHISA3	protein_coding	4	9.08618213389171	NA	TRUE
ENSG00000114978	-6.784635812113185	7.626319209589252	300.095034107677	3.626782987408228e-67	4.64110278226061e-65	MOB1A	protein_coding	2	64.33337881355159	NA	TRUE
ENSG00000137309	-6.73537262201106	3.7273705552353564	43.808802310675496	3.632281806887166e-11	4.3213995193049123e-10	HMGA1	protein_coding	6	9.364375580712904	NA	TRUE
ENSG00000176731	-6.700644609803099	6.542955291732285	198.01507919775827	6.029663781079323e-45	3.330066944357493e-43	RBIS	protein_coding	8	42.47754703578112	NA	TRUE
ENSG00000095209	-6.700475383698809	6.799764668058088	285.316352774321	5.937268752730535e-64	6.723209364602779e-62	TMEM38B	protein_coding	9	61.172423364354984	NA	TRUE
ENSG00000198736	-6.695726694657116	5.560131870363481	132.8919384908556	9.82249795291026e-31	2.984674088393967e-29	MSRB1	protein_coding	16	28.525103084748892	NA	TRUE
ENSG00000111911	-6.694005308986937	5.584154318490734	130.3087618942146	3.604786271338486e-30	1.070553507752222e-28	HINT3	protein_coding	6	27.970391621185254	NA	TRUE
ENSG00000185475	-6.6888586020267065	4.027476320710056	51.728632341235354	6.400838943397807e-13	8.567109266078358e-12	TMEM179B	protein_coding	11	11.06716569401286	NA	TRUE
ENSG00000152944	-6.667313488543886	7.116823631120869	283.84868809412603	1.2382861008511784e-63	1.3725791005209542e-61	MED21	protein_coding	12	60.86246261814936	NA	TRUE
ENSG00000001630	-6.6642279253364025	7.241609496799456	278.1095995010649	2.1939365721313614e-62	2.3176215869360826e-60	CYP51A1	protein_coding	7	59.6349574726526	NA	TRUE
ENSG00000186395	-6.659840945097748	8.991704329865787	448.844747829323	1.7735859232802786e-99	8.72382576013487e-97	KRT10	protein_coding	17	96.05929301711531	NA	TRUE
ENSG00000159251	-6.6323524468740995	3.641452942797307	44.753780865817	2.2417844007496503e-11	2.703884020521034e-10	ACTC1	protein_coding	15	9.568011940810274	NA	TRUE
ENSG00000160678	-6.60685228557656	3.528892296790042	45.90135666058879	1.2479461019367291e-11	1.5274239225881894e-10	S100A1	protein_coding	1	9.816040411738735	NA	TRUE
ENSG00000164190	-6.597382950295618	8.15255009141987	369.6033995859949	2.8388229519311504e-82	7.839135660244967e-80	NIPBL	protein_coding	5	79.10573181980024	NA	TRUE
ENSG00000164902	-6.585780590717662	5.979503472902663	183.13134165837937	1.0595483869504007e-41	5.115733622883223e-40	PHAX	protein_coding	5	39.29109207739193	NA	TRUE
ENSG00000126858	-6.583278440778296	7.672167965294743	347.89962005451423	1.4735862877350174e-77	3.1343578606688073e-75	RHOT1	protein_coding	17	74.50385142010701	NA	TRUE
ENSG00000262814	-6.582985278050441	7.814978057571391	371.6623503969067	1.0136688072350014e-82	2.8491333974783788e-80	MRPL12	protein_coding	17	79.54528721645639	NA	TRUE
ENSG00000175536	-6.570646150940772	4.059029884806638	47.82620952721188	4.674893220007054e-12	5.886625542632883e-11	LIPT2	protein_coding	11	10.230133589453763	NA	TRUE
ENSG00000198794	-6.561357550337609	7.481369018922944	336.72846149724484	3.943923994419945e-75	7.479200442430113e-73	SCAMP5	protein_coding	15	72.12614482753672	NA	TRUE
ENSG00000160131	-6.558950289764492	6.958823947383891	374.67239839242427	2.2494703155391842e-83	6.55678940121977e-81	VMA21	protein_coding	X	80.18330876529748	NA	TRUE
ENSG00000172172	-6.5334417022644695	7.813075516526756	377.34615317500834	5.906539846486965e-84	1.8593787436740967e-81	MRPL13	protein_coding	8	80.73063213818175	NA	TRUE
ENSG00000089685	-6.508889704767141	7.263238344802485	262.70226189401103	4.9364190269612715e-59	4.465473303699449e-57	BIRC5	protein_coding	17	56.35013250266769	NA	TRUE
ENSG00000102385	-6.496689199650198	3.376693617384125	40.19728502654109	2.3018597161371124e-10	2.5935055069433175e-9	DRP2	protein_coding	X	8.58611282550631	NA	TRUE
ENSG00000133398	-6.49472704813126	7.662968499590928	317.5614511010353	5.780724957349503e-71	8.920452042027567e-69	MED10	protein_coding	5	68.04961313728488	NA	TRUE
ENSG00000177614	-6.486379294131201	4.234925519381427	43.059932928093296	5.32521601055446e-11	6.292710210670209e-10	PGBD5	protein_coding	1	9.201162267744758	NA	TRUE
ENSG00000171310	-6.4627636621079985	4.378215210666567	48.546373016964566	3.2382930696448898e-12	4.1205119576564725e-11	CHST11	protein_coding	12	10.385048821206638	NA	TRUE
ENSG00000100968	-6.456346906994524	7.083781705064311	265.5351711443291	1.193922662653797e-59	1.1119729414302228e-57	NFATC4	protein_coding	14	56.95390578067709	NA	TRUE
ENSG00000197191	-6.440286280168601	3.4552702905367068	40.494211707926794	1.977387259163857e-10	2.242368548936535e-9	CYSRT1	protein_coding	9	8.649293006542411	NA	TRUE
ENSG00000106636	-6.426364708158736	7.467767146013805	320.4968725266026	1.3300603886160518e-71	2.1146616683653186e-69	YKT6	protein_coding	7	68.67475910692521	NA	TRUE
ENSG00000122585	-6.41633577980116	3.483752037189441	37.072962537091264	1.140525495704405e-9	1.2212157348562814e-8	NPY	protein_coding	7	7.913207608633749	NA	TRUE
ENSG00000162729	-6.404731526864997	6.940802044407559	222.64007704415744	2.600141064198318e-50	1.6981834170324283e-48	IGSF8	protein_coding	1	47.77001540437291	NA	TRUE
ENSG00000163806	-6.390201315960828	4.062760341860188	44.37624167897156	2.718421183805321e-11	3.271249956658697e-10	SPDYA	protein_coding	2	9.485286270106098	NA	TRUE
ENSG00000102981	-6.389825121295935	5.61052033958434	157.89778806149116	3.3913928762597984e-36	1.286277683670584e-34	PARD6A	protein_coding	16	33.89066526510726	NA	TRUE
ENSG00000000003	6.380213297255088	8.154882445336334	557.7129112753298	4.334685524591188e-123	4.013408832768547e-120	TSPAN6	protein_coding	X	119.39648659786106	NA	TRUE
ENSG00000161981	-6.370439310412843	7.049085313920122	267.0543411117656	5.5772771519373e-60	5.288333877800789e-58	SNRNP25	protein_coding	16	57.27668113356986	NA	TRUE
ENSG00000131981	-6.357276607955291	7.814293002461482	338.41105743898754	1.6992828226578852e-75	3.3020631640290265e-73	LGALS3	protein_coding	14	72.4812146235242	NA	TRUE
ENSG00000049768	6.351396174417952	4.476697205705669	101.76000313900633	6.373226626165776e-24	1.4392336742589571e-22	FOXP3	protein_coding	X	21.84186868820214	NA	TRUE
ENSG00000100836	-6.344323407530903	8.099926667706105	343.77908110701264	1.1580955736264053e-76	2.4304565771839492e-74	PABPN1	protein_coding	14	73.61431213367517	NA	TRUE
ENSG00000100075	-6.338347360749313	7.681516964257966	325.29527920803685	1.2046004952465456e-72	2.038753956471035e-70	SLC25A1	protein_coding	22	69.6906351831451	NA	TRUE
ENSG00000242616	-6.322255904901448	8.031520184653521	385.9744444451385	7.895571218217303e-86	2.5890893953070906e-83	GNG10	protein_coding	9	82.5868529541158	NA	TRUE
ENSG00000284922	-6.3205046127148625	7.609643876114135	338.9849999189527	1.275082283654294e-75	2.5087243930898234e-73	LRTOMT	protein_coding	11	72.60054704738798	NA	TRUE
