isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype	condition_1	condition_2
ENST00000678621	-1.1838431421778606	7.905402473382759	129.42208934144642	1.720834881082836e-5	0.006405254100844556	ENSG00000144381	HSPD1	protein_coding	RO_D100	RO_D45
ENST00000710862	4.443665337004817	8.814804445115271	136.87518564413853	1.517298283389778e-5	0.006405254100844556	ENSG00000251562	MALAT1	lncRNA	RO_D100	RO_D45
ENST00000377803	-2.6667639442048445	9.225367446730589	125.84674536594855	1.875549233264081e-5	0.006576925977979378	ENSG00000197061	H4C3	protein_coding	RO_D100	RO_D45
ENST00000221996	4.01558218205292	8.041969597270224	125.23917421413095	1.9909260903815058e-5	0.006731984721418854	ENSG00000105392	CRX	protein_coding	RO_D100	RO_D45
ENST00000396184	3.358340189755722	5.701378331448775	122.7144743532142	2.0264212564473738e-5	0.006731984721418854	ENSG00000154678	PDE1C	protein_coding	RO_D100	RO_D45
ENST00000221485	3.915324034790989	6.467311492974976	117.70061579523082	2.3028287976740057e-5	0.007090466034594304	ENSG00000104888	SLC17A7	protein_coding	RO_D100	RO_D45
ENST00000614066	4.608011544946831	5.998973388580235	119.5795914278918	2.1937671777426394e-5	0.007090466034594304	ENSG00000112041	TULP1	protein_coding	RO_D100	RO_D45
ENST00000647584	2.0398640088428723	6.17433275285619	117.90200196963026	2.2908041871386202e-5	0.007090466034594304	ENSG00000132199	ENOSF1	protein_coding	RO_D100	RO_D45
ENST00000402938	3.7724844636366144	4.700398866806563	115.23631026824143	2.456907595275561e-5	0.007213023600641553	ENSG00000111886	GABRR2	protein_coding	RO_D100	RO_D45
ENST00000534054	7.028856457634366	4.714192472184229	115.53103462488117	2.4377818441493164e-5	0.007213023600641553	ENSG00000167799	NUDT8	retained_intron	RO_D100	RO_D45
ENST00000379775	1.8529831744598388	6.2824253250206645	112.06311976747953	2.6758647805366604e-5	0.007677299315794274	ENSG00000170525	PFKFB3	protein_coding	RO_D100	RO_D45
ENST00000402285	-6.852109083755931	5.556091402626384	111.48096306536209	2.8373729201381065e-5	0.0077867382051790114	ENSG00000143947	RPS27A	protein_coding	RO_D100	RO_D45
ENST00000697862	-4.845675883982672	4.177093664769169	110.60508643178575	2.7850711583910583e-5	0.0077867382051790114	ENSG00000126524	SBDS	nonsense_mediated_decay	RO_D100	RO_D45
ENST00000266732	-1.4821065113583716	5.207769071494354	102.82171412761377	3.478775887442725e-5	0.008445397462130185	ENSG00000120802	TMPO	protein_coding	RO_D100	RO_D45
ENST00000282077	1.8827992521638997	6.407187089290957	103.95795309061411	3.3643533426646024e-5	0.008445397462130185	ENSG00000152256	PDK1	protein_coding	RO_D100	RO_D45
ENST00000304886	2.2542978298372924	5.737606755948226	105.14136763185111	3.250371438985332e-5	0.008445397462130185	ENSG00000132639	SNAP25	protein_coding	RO_D100	RO_D45
ENST00000391997	5.434348380945594	7.95168936534285	105.01422772969691	3.400963151193928e-5	0.008445397462130185	ENSG00000116703	PDC	protein_coding	RO_D100	RO_D45
ENST00000592299	-3.4579598649034913	4.425582127288629	103.18045576382694	3.442105520290715e-5	0.008445397462130185	ENSG00000176170	SPHK1	protein_coding	RO_D100	RO_D45
ENST00000679935	6.781503323226436	4.407893140749239	105.57002503246862	3.2103359956636615e-5	0.008445397462130185	ENSG00000134183	GNAT2	protein_coding	RO_D100	RO_D45
ENST00000290341	-1.4344666491826967	7.108873482264918	101.1938777552816	3.6517667010037124e-5	0.008457792575288073	ENSG00000159217	IGF2BP1	protein_coding	RO_D100	RO_D45
ENST00000537971	2.0838575391877496	5.112713908436731	101.78251733612012	3.587936076909229e-5	0.008457792575288073	ENSG00000011105	TSPAN9	protein_coding	RO_D100	RO_D45
ENST00000663894	7.903788735484319	4.7403323854284345	278.7739277925782	3.6848747753552284e-5	0.008457792575288073	ENSG00000167460	TPM4	retained_intron	RO_D100	RO_D45
ENST00000248437	3.9446114906099656	5.169061989144877	99.04968279946422	3.897274172252051e-5	0.008608869092603768	ENSG00000127824	TUBA4A	protein_coding	RO_D100	RO_D45
ENST00000373316	1.856068025325656	10.19840572363156	98.01526176552964	4.0234733560172866e-5	0.008608869092603768	ENSG00000102144	PGK1	protein_coding	RO_D100	RO_D45
ENST00000401558	-1.119519110241666	6.532632817983809	98.3695166762928	3.97965873592032e-5	0.008608869092603768	ENSG00000082898	XPO1	protein_coding	RO_D100	RO_D45
ENST00000687481	2.814154174765516	4.670134859819495	99.44836036348471	3.8500227706947936e-5	0.008608869092603768	ENSG00000169032	MAP2K1	retained_intron	RO_D100	RO_D45
ENST00000642920	-2.1371920311588206	4.944443834088328	97.1241847051504	4.136515533075363e-5	0.008703228681590564	ENSG00000095777	MYO3A	protein_coding	RO_D100	RO_D45
ENST00000232375	2.6368104030196586	6.237319251562984	90.53003372735218	5.117657306119595e-5	0.009234420625697	ENSG00000114268	PFKFB4	protein_coding	RO_D100	RO_D45
ENST00000263274	-1.6538887910048548	5.315780523137382	91.90604909778669	4.8895545529550636e-5	0.009234420625697	ENSG00000105486	LIG1	protein_coding	RO_D100	RO_D45
ENST00000319080	2.579561856684601	5.2267397487441265	91.61338327583721	4.9369357376988606e-5	0.009234420625697	ENSG00000175727	MLXIP	protein_coding	RO_D100	RO_D45
ENST00000325495	-1.0014229650584212	7.07455573006468	90.51351012449233	5.1204803849714026e-5	0.009234420625697	ENSG00000099783	HNRNPM	protein_coding	RO_D100	RO_D45
ENST00000331380	-1.918042243508497	5.128689609387468	93.01679435208646	4.7150645962777884e-5	0.009234420625697	ENSG00000184260	H2AC20	protein_coding	RO_D100	RO_D45
ENST00000361981	1.3929148175078814	5.7423266984969	91.90328170346127	4.8899997808728885e-5	0.009234420625697	ENSG00000198910	L1CAM	protein_coding	RO_D100	RO_D45
ENST00000396290	-2.0168312504741506	7.012269508935687	90.59084761557519	5.107284743170196e-5	0.009234420625697	ENSG00000115738	ID2	protein_coding	RO_D100	RO_D45
ENST00000621411	-2.24789399320726	4.826280010292524	91.34538850932344	4.9808524328785225e-5	0.009234420625697	ENSG00000286522	H3C2	protein_coding	RO_D100	RO_D45
ENST00000676506	-4.256858943881313	4.427695917114217	92.95877615379432	4.7239747555400455e-5	0.009234420625697	ENSG00000173692	PSMD1	retained_intron	RO_D100	RO_D45
ENST00000682865	9.443625147241852	6.820324355075293	138.6148464996582	4.8314221113108616e-5	0.009234420625697	ENSG00000118785	SPP1	retained_intron	RO_D100	RO_D45
ENST00000323274	-1.516487509789148	7.568954867668543	89.75230558460079	5.2527784713100414e-5	0.009339588087579995	ENSG00000176890	TYMS	protein_coding	RO_D100	RO_D45
ENST00000367549	-1.1985088602407048	7.932357178064683	89.25382503659225	5.341852371498048e-5	0.009366047824693245	ENSG00000135829	DHX9	protein_coding	RO_D100	RO_D45
ENST00000366527	1.2826353286330106	7.202072901323869	88.68892343432346	5.445205805463581e-5	0.009416476450434554	ENSG00000153187	HNRNPU	retained_intron	RO_D100	RO_D45
ENST00000251296	4.085938608182547	4.734804137189954	86.7736847659234	5.815760146650532e-5	0.009445403285723996	ENSG00000117154	IGSF21	protein_coding	RO_D100	RO_D45
ENST00000263233	1.8193344225437325	6.300886581516337	87.45293606064764	5.680659942172062e-5	0.009445403285723996	ENSG00000102003	SYP	protein_coding	RO_D100	RO_D45
ENST00000353341	-1.0092006993847855	7.683116840070637	86.3078415604782	5.910859153772146e-5	0.009445403285723996	ENSG00000138668	HNRNPD	protein_coding	RO_D100	RO_D45
ENST00000370767	-2.0751331001810174	5.934383395386319	86.68125399710402	5.83446883334085e-5	0.009445403285723996	ENSG00000162613	FUBP1	protein_coding	RO_D100	RO_D45
ENST00000374176	6.612341909182095	4.48076410127835	86.49832022031646	5.8717293922110595e-5	0.009445403285723996	ENSG00000107643	MAPK8	protein_coding	RO_D100	RO_D45
ENST00000511277	5.408419131606139	7.248577998122539	88.36938368592855	5.720875760934084e-5	0.009445403285723996	ENSG00000167083	GNGT2	protein_coding	RO_D100	RO_D45
ENST00000366553	-1.4244212027574559	5.224756044681299	85.2566469207675	6.133072390139027e-5	0.009677988231639385	ENSG00000203668	CHML	protein_coding	RO_D100	RO_D45
ENST00000264552	-1.7995300151251294	6.679643460090236	84.73206196913229	6.248070337458488e-5	0.009679130902248463	ENSG00000108106	UBE2S	protein_coding	RO_D100	RO_D45
ENST00000373008	2.1187418215880824	7.208534168142043	84.55670667930355	6.287141428900301e-5	0.009679130902248463	ENSG00000122884	P4HA1	protein_coding	RO_D100	RO_D45
ENST00000265643	-2.442977112584109	6.121411220023525	81.39129544343936	7.083591281790494e-5	0.00968586374760249	ENSG00000069482	GAL	protein_coding	RO_D100	RO_D45
ENST00000320027	-1.286428042790697	6.524388958398822	81.2030911055475	7.100175358577009e-5	0.00968586374760249	ENSG00000120694	HSPH1	protein_coding	RO_D100	RO_D45
ENST00000330055	3.915674911104627	4.968713771728891	83.21123366099417	6.597858973588126e-5	0.00968586374760249	ENSG00000184160	ADRA2C	protein_coding	RO_D100	RO_D45
ENST00000368653	-3.6981958600591445	4.563727234850363	80.14490480565084	7.385141113938822e-5	0.00968586374760249	ENSG00000148773	MKI67	protein_coding	RO_D100	RO_D45
ENST00000369907	-2.780751550227974	4.66600118762599	79.95106757128762	7.43895828799008e-5	0.00968586374760249	ENSG00000134222	PSRC1	protein_coding	RO_D100	RO_D45
ENST00000380607	2.943712781927417	4.730183429296811	80.67360245485379	7.240926054508715e-5	0.00968586374760249	ENSG00000107295	SH3GL2	protein_coding	RO_D100	RO_D45
ENST00000392492	3.194563657372404	4.860237158249192	79.93872803157636	7.442401643832712e-5	0.00968586374760249	ENSG00000129673	AANAT	protein_coding	RO_D100	RO_D45
ENST00000395047	-1.8576699922094926	6.029098992427934	82.98093861781346	6.653047947838756e-5	0.00968586374760249	ENSG00000213585	VDAC1	protein_coding	RO_D100	RO_D45
ENST00000403681	-2.1220151367369895	5.707341456490717	81.62478839170821	6.990635601005252e-5	0.00968586374760249	ENSG00000149948	HMGA2	protein_coding	RO_D100	RO_D45
ENST00000407796	-2.176320348025132	5.633304223736123	79.95054678932681	7.439103570258779e-5	0.00968586374760249	ENSG00000142208	AKT1	protein_coding	RO_D100	RO_D45
ENST00000419900	-1.884208441393441	4.92414202076222	80.19086930222603	7.372454453428137e-5	0.00968586374760249	ENSG00000119969	HELLS	protein_coding	RO_D100	RO_D45
ENST00000492135	-2.4108060807754357	4.9496540964585645	84.12349367770764	6.385049598719217e-5	0.00968586374760249	ENSG00000101361	NOP56	protein_coding_CDS_not_defined	RO_D100	RO_D45
ENST00000612439	1.752610918791016	5.765078453223871	83.51229908083917	6.526612418140022e-5	0.00968586374760249	ENSG00000163618	CADPS	protein_coding	RO_D100	RO_D45
ENST00000616552	-1.9160880705754257	6.0840005127624535	81.08927847677899	7.130124593974757e-5	0.00968586374760249	ENSG00000112118	MCM3	protein_coding	RO_D100	RO_D45
ENST00000652472	4.044321619312847	4.867176333327563	81.45564667514925	7.034303600968841e-5	0.00968586374760249	ENSG00000144810	COL8A1	protein_coding	RO_D100	RO_D45
ENST00000356924	1.1531076594532867	5.812687592212064	78.86483294350558	7.750258985534701e-5	0.009983598921774499	ENSG00000119688	ABCD4	protein_coding	RO_D100	RO_D45
ENST00000263923	2.556897574437963	6.199888972276551	78.41324883750572	7.88470549853316e-5	0.010054194162978041	ENSG00000128052	KDR	protein_coding	RO_D100	RO_D45
ENST00000379270	1.5549810659201013	7.581149840768059	77.22370954492179	8.253811062996117e-5	0.010419611085926298	ENSG00000130066	SAT1	protein_coding	RO_D100	RO_D45
ENST00000252506	2.4583089096489124	6.702154350767884	76.21628600419395	8.584326501189556e-5	0.010543553489987579	ENSG00000130222	GADD45G	protein_coding	RO_D100	RO_D45
ENST00000254108	-2.0642049239958014	7.062271437705513	76.22075051668055	8.58282383284562e-5	0.010543553489987579	ENSG00000089280	FUS	protein_coding	RO_D100	RO_D45
ENST00000338368	-1.55974746080921	6.002826687850954	76.16222214858988	8.602550772090627e-5	0.010543553489987579	ENSG00000253729	PRKDC	protein_coding	RO_D100	RO_D45
ENST00000469381	1.8328117721169006	6.379470762181506	75.14792314120457	8.954069038040935e-5	0.010663789390210262	ENSG00000131149	GSE1	retained_intron	RO_D100	RO_D45
ENST00000593829	-1.0926175740453286	7.622346149258772	75.2252198862706	8.926624802694904e-5	0.010663789390210262	ENSG00000130520	LSM4	protein_coding	RO_D100	RO_D45
ENST00000651564	-3.2233525387004813	6.043152992956274	76.20666100758888	8.901291326808782e-5	0.010663789390210262	ENSG00000160111	CPAMD8	protein_coding	RO_D100	RO_D45
ENST00000242315	4.8511780702096505	5.372877144512081	74.58924387018304	9.155757073771583e-5	0.01080208199058808	ENSG00000122733	PHF24	protein_coding	RO_D100	RO_D45
BambuTx118	2.537000063492624	5.622590189221688	73.37281259398054	9.615962519810779e-5	0.010832961332330564	NA	NA	NA	RO_D100	RO_D45
ENST00000295746	-1.3419000551173172	5.66109111093101	73.68359405723608	9.495552340456714e-5	0.010832961332330564	ENSG00000163507	CIP2A	protein_coding	RO_D100	RO_D45
ENST00000366718	4.734873167987981	5.998894841427117	74.35859225924699	9.380029614852097e-5	0.010832961332330564	ENSG00000143774	GUK1	protein_coding_CDS_not_defined	RO_D100	RO_D45
ENST00000493224	1.964832539000206	6.807895318481648	73.51275013346417	9.561498237658467e-5	0.010832961332330564	ENSG00000177954	RPS27	retained_intron	RO_D100	RO_D45
ENST00000552864	2.0076931494787376	5.456540899294478	73.898468867298	9.413455002720585e-5	0.010832961332330564	ENSG00000111052	LIN7A	protein_coding	RO_D100	RO_D45
ENST00000563060	1.735113113178972	7.494218603660409	73.16700700609059	9.696804741392219e-5	0.010832961332330564	ENSG00000149925	ALDOA	protein_coding	RO_D100	RO_D45
ENST00000396595	2.1990457196846585	6.1817266854378	71.9723871100493	1.0184110327480203e-4	0.011083121446043972	ENSG00000064042	LIMCH1	protein_coding	RO_D100	RO_D45
ENST00000610745	-2.076370821481554	8.478389580673507	72.38615179030228	1.0011766333654774e-4	0.011083121446043972	ENSG00000138061	CYP1B1	protein_coding	RO_D100	RO_D45
ENST00000706566	-1.7853534963673143	4.836013442654984	72.16654002630436	1.010275981419321e-4	0.011083121446043972	ENSG00000198056	PRIM1	nonsense_mediated_decay	RO_D100	RO_D45
ENST00000232458	-1.1724156119849114	5.861303947031768	70.56575317746788	1.079994265045873e-4	0.011095614311101806	ENSG00000114346	ECT2	protein_coding	RO_D100	RO_D45
ENST00000257177	4.960777628937989	5.968563843348706	71.37075195734388	1.0810840939999382e-4	0.011095614311101806	ENSG00000134744	TUT4	protein_coding	RO_D100	RO_D45
ENST00000307959	4.903308996535068	6.46872649257841	70.57957545691298	1.0793656799891657e-4	0.011095614311101806	ENSG00000120500	ARR3	protein_coding	RO_D100	RO_D45
ENST00000345330	2.964290345454529	4.773253150579691	70.94030273961212	1.0631295078035253e-4	0.011095614311101806	ENSG00000156642	NPTN	protein_coding	RO_D100	RO_D45
ENST00000368636	2.0501254400610147	8.925258793062476	70.68198556036094	1.0747233736850664e-4	0.011095614311101806	ENSG00000176171	BNIP3	protein_coding	RO_D100	RO_D45
ENST00000372715	-1.6006072278570564	5.8091045311841825	71.54385401558113	1.0366732060619716e-4	0.011095614311101806	ENSG00000119333	DYNC2I2	protein_coding	RO_D100	RO_D45
ENST00000424576	-1.4807721267716298	5.018942081337099	71.36166655308388	1.0445673736200077e-4	0.011095614311101806	ENSG00000089009	RPL6	protein_coding	RO_D100	RO_D45
ENST00000561679	3.319261974718852	5.113979012920558	70.34891560745699	1.0899183810674912e-4	0.011096072292416137	ENSG00000196123	MATCAP1	retained_intron	RO_D100	RO_D45
ENST00000263846	-2.4329565483739444	5.428647133827548	69.69947730568998	1.1203665328561288e-4	0.01109684565123707	ENSG00000011347	SYT7	protein_coding	RO_D100	RO_D45
ENST00000307365	1.9095998181477085	8.291609033765667	69.23692800367279	1.1427360065437415e-4	0.01109684565123707	ENSG00000168209	DDIT4	protein_coding	RO_D100	RO_D45
ENST00000368149	2.2247153449892956	5.219174407914688	69.43152201148038	1.1332544382949238e-4	0.01109684565123707	ENSG00000146376	ARHGAP18	protein_coding	RO_D100	RO_D45
ENST00000373715	-0.9784743305896494	8.744376617992911	69.38734020078302	1.1353981086763435e-4	0.01109684565123707	ENSG00000112081	SRSF3	protein_coding	RO_D100	RO_D45
ENST00000393606	-3.015216250696911	4.163638618837473	70.1049865069897	1.1012258961378061e-4	0.01109684565123707	ENSG00000108312	UBTF	protein_coding	RO_D100	RO_D45
ENST00000554455	-1.1442493748161473	5.862974100815132	69.65924659253737	1.1222892077879111e-4	0.01109684565123707	ENSG00000092199	HNRNPC	protein_coding	RO_D100	RO_D45
ENST00000244534	-1.8852719794729293	5.241793708632595	68.29344951169658	1.1902124490751911e-4	0.011143847882453076	ENSG00000124575	H1-3	protein_coding	RO_D100	RO_D45
ENST00000300413	-1.0998258082793275	7.745364234258754	68.49686958437847	1.1797604935283738e-4	0.011143847882453076	ENSG00000167088	SNRPD1	protein_coding	RO_D100	RO_D45
ENST00000354190	5.290306956594714	5.48347829497929	67.92663645714289	1.2093687895247714e-4	0.011143847882453076	ENSG00000021300	PLEKHB1	protein_coding	RO_D100	RO_D45
ENST00000375765	2.529316292681774	5.877506768050844	68.72130645625926	1.1683679343196675e-4	0.011143847882453076	ENSG00000165023	DIRAS2	protein_coding	RO_D100	RO_D45
ENST00000433307	1.603940890150439	6.829816379746133	68.54686548925692	1.1772100963002671e-4	0.011143847882453076	ENSG00000107679	PLEKHA1	protein_coding	RO_D100	RO_D45
ENST00000498614	2.286245549207853	6.225226332866527	68.17251309516568	1.1964839254443002e-4	0.011143847882453076	ENSG00000142156	COL6A1	retained_intron	RO_D100	RO_D45
ENST00000553532	-1.2086049480380494	5.9570175767419515	68.00989333707858	1.2049855214120771e-4	0.011143847882453076	ENSG00000111602	TIMELESS	protein_coding	RO_D100	RO_D45
BambuTx23	-3.790481144619114	4.094652123874484	66.29153762665139	1.2998579257092948e-4	0.01115684864601821	NA	NA	NA	RO_D100	RO_D45
ENST00000206544	2.931317905865295	4.484092066350772	66.49357075987501	1.2882064301563813e-4	0.01115684864601821	ENSG00000092096	SLC22A17	retained_intron	RO_D100	RO_D45
ENST00000257527	2.0557980240641025	5.049277465290837	66.52364117031829	1.2864839629871875e-4	0.01115684864601821	ENSG00000135074	ADAM19	protein_coding	RO_D100	RO_D45
ENST00000322350	4.72833519568026	5.3217790988782685	67.19915037115064	1.2485738149537167e-4	0.01115684864601821	ENSG00000164318	EGFLAM	protein_coding	RO_D100	RO_D45
ENST00000338910	-1.3727895600435291	5.797832163985991	67.4042389491162	1.2373546562492803e-4	0.01115684864601821	ENSG00000121390	PSPC1	protein_coding	RO_D100	RO_D45
ENST00000339394	-2.8224593731322467	5.661664674765502	66.54719036484082	1.3151607621007545e-4	0.01115684864601821	ENSG00000162512	SDC3	protein_coding	RO_D100	RO_D45
ENST00000342320	1.5153104773488937	6.185132909663412	66.8017154203659	1.2706978053285187e-4	0.01115684864601821	ENSG00000168214	RBPJ	protein_coding	RO_D100	RO_D45
ENST00000356341	1.1829633684093248	6.709823525592679	65.96033274054717	1.3192598023956413e-4	0.01115684864601821	ENSG00000149269	PAK1	protein_coding	RO_D100	RO_D45
ENST00000396505	1.2860101073166987	8.001063485608507	67.23470983389149	1.2466190358885985e-4	0.01115684864601821	ENSG00000050165	DKK3	protein_coding	RO_D100	RO_D45
ENST00000411630	-0.8374908555844144	6.836741880414076	66.07994110439276	1.312209631776757e-4	0.01115684864601821	ENSG00000226950	DANCR	lncRNA	RO_D100	RO_D45
ENST00000530167	-1.3379709125044534	6.484973092912926	65.85228746536094	1.3256711794223158e-4	0.01115684864601821	ENSG00000188486	H2AX	protein_coding	RO_D100	RO_D45
ENST00000564053	3.5551595761681516	4.846079399659386	66.8314000288599	1.2690276663113675e-4	0.01115684864601821	ENSG00000140939	NOL3	protein_coding	RO_D100	RO_D45
ENST00000610966	2.265208458302278	4.9258108101002085	65.87862214459543	1.324104726022866e-4	0.01115684864601821	ENSG00000166111	SVOP	protein_coding	RO_D100	RO_D45
ENST00000242810	1.251718618402065	6.483945877605145	64.70362887877067	1.3964290390681847e-4	0.011274460337726255	ENSG00000114796	KLHL24	protein_coding	RO_D100	RO_D45
ENST00000265087	2.5882359209457992	6.411228357390466	65.79910650472992	1.3641363440168342e-4	0.011274460337726255	ENSG00000113739	STC2	protein_coding	RO_D100	RO_D45
ENST00000283629	-1.537432884983787	4.920352229740091	65.04268305206998	1.3750381753029192e-4	0.011274460337726255	ENSG00000153560	UBP1	protein_coding	RO_D100	RO_D45
ENST00000291775	2.381543241303957	5.381849123332443	64.6028331725677	1.4028723146642533e-4	0.011274460337726255	ENSG00000160360	GPSM1	protein_coding	RO_D100	RO_D45
ENST00000375980	-1.675028000895416	6.200280609820798	64.84479818550436	1.3874700231643588e-4	0.011274460337726255	ENSG00000142634	EFHD2	protein_coding	RO_D100	RO_D45
ENST00000393792	-1.1781183792251975	5.8057630672537375	64.33744311296071	1.420024709837195e-4	0.011274460337726255	ENSG00000168246	UBTD2	protein_coding	RO_D100	RO_D45
ENST00000457347	3.7551869098510355	5.12959128035204	64.43669163669297	1.4135781525474375e-4	0.011274460337726255	ENSG00000108387	SEPTIN4	protein_coding	RO_D100	RO_D45
ENST00000672699	3.7551869098510355	5.12959128035204	64.43669163669297	1.4135781525474375e-4	0.011274460337726255	ENSG00000108387	SEPTIN4	protein_coding	RO_D100	RO_D45
ENST00000679521	2.39742651652983	8.705331245280064	65.70567110531515	1.369853730131664e-4	0.011274460337726255	ENSG00000127914	AKAP9	protein_coding	RO_D100	RO_D45
ENST00000226253	3.154031002335237	7.844321252583638	64.22947322618728	1.4748576978050606e-4	0.011371255901338174	ENSG00000109107	ALDOC	protein_coding	RO_D100	RO_D45
