gene_id	seqnames	start	end	width	strand	isoform_id	gene_name
ENSG00000043514	chr1	39844196	39844218	23	-	ENST00000492612.6	TRIT1
ENSG00000043514	chr1	39844196	39844218	23	-	ENST00000492612.6	TRIT1
ENSG00000043514	chr1	39844196	39844218	23	-	ENST00000492612.6	TRIT1
ENSG00000047648	chrX	11182063	11182074	12	-	ENST00000491514.1	ARHGAP6
ENSG00000047648	chrX	11182063	11182074	12	-	ENST00000491514.1	ARHGAP6
ENSG00000047648	chrX	11182063	11182074	12	-	ENST00000491514.1	ARHGAP6
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360304.8	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360304.8	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360304.8	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360772.7	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360772.7	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000360772.7	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686761.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686761.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686761.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686822.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686822.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000686822.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000693689.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000693689.1	MYLK
ENSG00000065534	chr3	123735398	123735416	19	-	ENST00000693689.1	MYLK
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000195649.10	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000195649.10	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000195649.10	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000369694.7	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000369694.7	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000369694.7	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000439399.6	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000439399.6	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000439399.6	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000520302.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000520302.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000520302.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521485.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521485.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521485.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521743.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521743.5	SNAP91
ENSG00000065609	chr6	83601585	83601599	15	-	ENST00000521743.5	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000195649.10	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000195649.10	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000195649.10	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000369694.7	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000369694.7	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000369694.7	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000439399.6	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000439399.6	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000439399.6	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521485.5	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521485.5	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521485.5	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521743.5	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521743.5	SNAP91
ENSG00000065609	chr6	83614857	83614862	6	-	ENST00000521743.5	SNAP91
ENSG00000065809	chr10	14521281	14521306	26	-	ENST00000475786.5	FAM107B
ENSG00000065809	chr10	14521281	14521306	26	-	ENST00000475786.5	FAM107B
ENSG00000065809	chr10	14521281	14521306	26	-	ENST00000475786.5	FAM107B
ENSG00000065882	chr4	38020677	38020695	19	+	ENST00000510573.6	TBC1D1
ENSG00000065882	chr4	38020677	38020695	19	+	ENST00000510573.6	TBC1D1
ENSG00000065882	chr4	38020677	38020695	19	+	ENST00000510573.6	TBC1D1
ENSG00000067798	chr12	77966276	77966301	26	+	ENST00000550503.1	NAV3
ENSG00000067798	chr12	77966276	77966301	26	+	ENST00000550503.1	NAV3
ENSG00000067798	chr12	77966276	77966301	26	+	ENST00000550503.1	NAV3
ENSG00000067798	chr12	78049993	78050007	15	+	ENST00000549464.5	NAV3
ENSG00000067798	chr12	78049993	78050007	15	+	ENST00000549464.5	NAV3
ENSG00000067798	chr12	78049993	78050007	15	+	ENST00000549464.5	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000397909.7	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000397909.7	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000397909.7	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000536525.6	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000536525.6	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000536525.6	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000552895.5	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000552895.5	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000552895.5	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000644176.1	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000644176.1	NAV3
ENSG00000067798	chr12	78146369	78146392	24	+	ENST00000644176.1	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000397909.7	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000397909.7	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000397909.7	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000536525.6	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000536525.6	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000536525.6	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000552895.5	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000552895.5	NAV3
ENSG00000067798	chr12	78176439	78176459	21	+	ENST00000552895.5	NAV3
ENSG00000072778	chr17	7223813	7223830	18	+	ENST00000578579.2	ACADVL
ENSG00000072778	chr17	7223813	7223830	18	+	ENST00000578579.2	ACADVL
ENSG00000072778	chr17	7223813	7223830	18	+	ENST00000578579.2	ACADVL
ENSG00000074410	chr15	63375658	63375678	21	-	ENST00000178638.8	CA12
ENSG00000074410	chr15	63375658	63375678	21	-	ENST00000178638.8	CA12
ENSG00000074410	chr15	63375658	63375678	21	-	ENST00000178638.8	CA12
ENSG00000074410	chr15	63375658	63375678	21	-	ENST00000344366.7	CA12
ENSG00000074410	chr15	63375658	63375678	21	-	ENST00000344366.7	CA12
ENSG00000074410	chr15	63375658	63375678	21	-	ENST00000344366.7	CA12
ENSG00000075891	chr10	100824648	100824654	7	+	ENST00000554172.2	PAX2
ENSG00000075891	chr10	100824648	100824654	7	+	ENST00000554172.2	PAX2
ENSG00000075891	chr10	100824648	100824654	7	+	ENST00000554172.2	PAX2
ENSG00000076554	chr8	80038217	80038235	19	-	ENST00000521241.6	TPD52
ENSG00000076554	chr8	80038217	80038235	19	-	ENST00000521241.6	TPD52
ENSG00000076554	chr8	80038217	80038235	19	-	ENST00000521241.6	TPD52
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000391959.5	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000391959.5	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000391959.5	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000608999.6	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000608999.6	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000608999.6	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000704899.1	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000704899.1	PPP1R12B
ENSG00000077157	chr1	202558877	202558893	17	+	ENST00000704899.1	PPP1R12B
ENSG00000078403	chr10	21534476	21534494	19	+	ENST00000652497.1	MLLT10
ENSG00000078403	chr10	21534476	21534494	19	+	ENST00000652497.1	MLLT10
ENSG00000078403	chr10	21534476	21534494	19	+	ENST00000652497.1	MLLT10
ENSG00000078814	chr20	34977667	34977680	14	+	ENST00000470929.5	MYH7B
ENSG00000078814	chr20	34977667	34977680	14	+	ENST00000470929.5	MYH7B
ENSG00000078814	chr20	34977667	34977680	14	+	ENST00000470929.5	MYH7B
ENSG00000078814	chr20	34984692	34984715	24	+	ENST00000262873.13	MYH7B
ENSG00000078814	chr20	34984692	34984715	24	+	ENST00000262873.13	MYH7B
ENSG00000078814	chr20	34984692	34984715	24	+	ENST00000262873.13	MYH7B
ENSG00000084453	chr12	21314664	21314681	18	-	ENST00000445053.1	SLCO1A2
ENSG00000084453	chr12	21314664	21314681	18	-	ENST00000445053.1	SLCO1A2
ENSG00000084453	chr12	21314664	21314681	18	-	ENST00000445053.1	SLCO1A2
ENSG00000085552	chr1	159945573	159945596	24	-	ENST00000361509.7	IGSF9
ENSG00000085552	chr1	159945573	159945596	24	-	ENST00000361509.7	IGSF9
ENSG00000085552	chr1	159945573	159945596	24	-	ENST00000361509.7	IGSF9
ENSG00000086189	chr5	62389027	62389052	26	-	ENST00000651114.1	DIMT1
ENSG00000086189	chr5	62389027	62389052	26	-	ENST00000651114.1	DIMT1
ENSG00000086189	chr5	62389027	62389052	26	-	ENST00000651114.1	DIMT1
ENSG00000086619	chr1	236232828	236232839	12	-	ENST00000354619.10	ERO1B
ENSG00000086619	chr1	236232828	236232839	12	-	ENST00000354619.10	ERO1B
ENSG00000086619	chr1	236232828	236232839	12	-	ENST00000354619.10	ERO1B
ENSG00000088826	chr20	4177572	4177577	6	+	ENST00000457205.1	SMOX
ENSG00000088826	chr20	4177572	4177577	6	+	ENST00000457205.1	SMOX
ENSG00000088826	chr20	4177572	4177577	6	+	ENST00000457205.1	SMOX
ENSG00000089351	chr19	35009423	35009443	21	+	ENST00000600231.5	GRAMD1A
ENSG00000089351	chr19	35009423	35009443	21	+	ENST00000600231.5	GRAMD1A
ENSG00000089351	chr19	35009423	35009443	21	+	ENST00000600231.5	GRAMD1A
ENSG00000090006	chr19	40593166	40593181	16	+	ENST00000204005.13	LTBP4
ENSG00000090006	chr19	40593166	40593181	16	+	ENST00000204005.13	LTBP4
ENSG00000090006	chr19	40593166	40593181	16	+	ENST00000204005.13	LTBP4
ENSG00000092421	chr5	116473073	116473093	21	-	ENST00000257414.12	SEMA6A
ENSG00000092421	chr5	116473073	116473093	21	-	ENST00000257414.12	SEMA6A
ENSG00000092421	chr5	116473073	116473093	21	-	ENST00000257414.12	SEMA6A
ENSG00000092421	chr5	116473073	116473093	21	-	ENST00000343348.11	SEMA6A
ENSG00000092421	chr5	116473073	116473093	21	-	ENST00000343348.11	SEMA6A
ENSG00000092421	chr5	116473073	116473093	21	-	ENST00000343348.11	SEMA6A
ENSG00000093144	chr6	127315135	127315138	4	-	ENST00000479525.6	ECHDC1
ENSG00000093144	chr6	127315135	127315138	4	-	ENST00000479525.6	ECHDC1
ENSG00000093144	chr6	127315135	127315138	4	-	ENST00000479525.6	ECHDC1
ENSG00000093144	chr6	127316450	127316459	10	-	ENST00000461239.2	ECHDC1
ENSG00000093144	chr6	127316450	127316459	10	-	ENST00000461239.2	ECHDC1
ENSG00000093144	chr6	127316450	127316459	10	-	ENST00000461239.2	ECHDC1
ENSG00000099954	chr22	17534744	17534747	4	+	ENST00000342247.10	CECR2
ENSG00000099954	chr22	17534744	17534747	4	+	ENST00000342247.10	CECR2
ENSG00000099954	chr22	17534744	17534747	4	+	ENST00000342247.10	CECR2
ENSG00000100099	chr22	26483765	26483783	19	-	ENST00000422379.3	HPS4
ENSG00000100099	chr22	26483765	26483783	19	-	ENST00000422379.3	HPS4
ENSG00000100099	chr22	26483765	26483783	19	-	ENST00000422379.3	HPS4
ENSG00000100697	chr14	95092569	95092593	25	-	ENST00000696734.1	DICER1
ENSG00000100697	chr14	95092569	95092593	25	-	ENST00000696734.1	DICER1
ENSG00000100697	chr14	95092569	95092593	25	-	ENST00000696734.1	DICER1
ENSG00000100767	chr14	73237580	73237592	13	+	ENST00000216658.9	PAPLN
ENSG00000100767	chr14	73237580	73237592	13	+	ENST00000216658.9	PAPLN
ENSG00000100767	chr14	73237580	73237592	13	+	ENST00000216658.9	PAPLN
ENSG00000101654	chr18	13726704	13726729	26	+	ENST00000592764.5	RNMT
ENSG00000101654	chr18	13726704	13726729	26	+	ENST00000592764.5	RNMT
ENSG00000101654	chr18	13726704	13726729	26	+	ENST00000592764.5	RNMT
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000267836.10	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000267836.10	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000267836.10	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000324324.12	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000324324.12	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000324324.12	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561151.1	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561151.1	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561151.1	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561351.5	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561351.5	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561351.5	MYEF2
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37
ENSG00000105221	chr19	40242056	40242069	14	-	ENST00000596634.5	AKT2
ENSG00000105221	chr19	40242056	40242069	14	-	ENST00000596634.5	AKT2
ENSG00000105221	chr19	40242056	40242069	14	-	ENST00000596634.5	AKT2
ENSG00000105397	chr19	10350947	10350968	22	-	ENST00000527481.3	TYK2
ENSG00000105397	chr19	10350947	10350968	22	-	ENST00000527481.3	TYK2
ENSG00000105397	chr19	10350947	10350968	22	-	ENST00000527481.3	TYK2
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000402050.7	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000402050.7	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000402050.7	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000438376.6	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000438376.6	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000438376.6	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000486730.1	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000486730.1	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000486730.1	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000611775.4	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000611775.4	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000611775.4	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000623361.3	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000623361.3	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000623361.3	IQCE
ENSG00000106012	chr7	2607124	2607131	8	+	ENST00000486730.1	IQCE
ENSG00000106012	chr7	2607124	2607131	8	+	ENST00000486730.1	IQCE
ENSG00000106012	chr7	2607124	2607131	8	+	ENST00000486730.1	IQCE
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L
ENSG00000107099	chr9	273084	273100	17	+	ENST00000495184.5	DOCK8
ENSG00000107099	chr9	273084	273100	17	+	ENST00000495184.5	DOCK8
ENSG00000107099	chr9	273084	273100	17	+	ENST00000495184.5	DOCK8
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9
ENSG00000108651	chr17	31873378	31873395	18	-	ENST00000581012.6	UTP6
ENSG00000108651	chr17	31873378	31873395	18	-	ENST00000581012.6	UTP6
ENSG00000108651	chr17	31873378	31873395	18	-	ENST00000581012.6	UTP6
ENSG00000108840	chr17	44092172	44092183	12	-	ENST00000592385.5	HDAC5
ENSG00000108840	chr17	44092172	44092183	12	-	ENST00000592385.5	HDAC5
ENSG00000108840	chr17	44092172	44092183	12	-	ENST00000592385.5	HDAC5
ENSG00000108840	chr17	44123254	44123275	22	-	ENST00000586802.5	HDAC5
ENSG00000108840	chr17	44123254	44123275	22	-	ENST00000586802.5	HDAC5
ENSG00000108840	chr17	44123254	44123275	22	-	ENST00000586802.5	HDAC5
ENSG00000109323	chr4	102723862	102723884	23	-	ENST00000506478.1	MANBA
ENSG00000109323	chr4	102723862	102723884	23	-	ENST00000506478.1	MANBA
ENSG00000109323	chr4	102723862	102723884	23	-	ENST00000506478.1	MANBA
ENSG00000111237	chr12	110499535	110499546	12	-	ENST00000621131.4	VPS29
ENSG00000111237	chr12	110499535	110499546	12	-	ENST00000621131.4	VPS29
ENSG00000111237	chr12	110499535	110499546	12	-	ENST00000621131.4	VPS29
ENSG00000111752	chr12	8916061	8916069	9	+	ENST00000543824.5	PHC1
ENSG00000111752	chr12	8916061	8916069	9	+	ENST00000543824.5	PHC1
ENSG00000111752	chr12	8916061	8916069	9	+	ENST00000543824.5	PHC1
ENSG00000111752	chr12	8922633	8922656	24	+	ENST00000540574.5	PHC1
ENSG00000111752	chr12	8922633	8922656	24	+	ENST00000540574.5	PHC1
ENSG00000111752	chr12	8922633	8922656	24	+	ENST00000540574.5	PHC1
ENSG00000111879	chr6	119009549	119009573	25	-	ENST00000621231.4	FAM184A
ENSG00000111879	chr6	119009549	119009573	25	-	ENST00000621231.4	FAM184A
ENSG00000111879	chr6	119009549	119009573	25	-	ENST00000621231.4	FAM184A
ENSG00000112679	chr6	292540	292560	21	+	ENST00000603726.5	DUSP22
ENSG00000112679	chr6	292540	292560	21	+	ENST00000603726.5	DUSP22
ENSG00000112679	chr6	292540	292560	21	+	ENST00000603726.5	DUSP22
ENSG00000113716	chr5	150000046	150000055	10	+	ENST00000613459.4	HMGXB3
ENSG00000113716	chr5	150000046	150000055	10	+	ENST00000613459.4	HMGXB3
ENSG00000113716	chr5	150000046	150000055	10	+	ENST00000613459.4	HMGXB3
ENSG00000114423	chr3	105671024	105671046	23	-	ENST00000646825.1	CBLB
ENSG00000114423	chr3	105671024	105671046	23	-	ENST00000646825.1	CBLB
ENSG00000114423	chr3	105671024	105671046	23	-	ENST00000646825.1	CBLB
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000398540.8	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000398540.8	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000398540.8	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000483668.5	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000483668.5	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000483668.5	FRMD4B
ENSG00000115355	chr2	55315928	55315952	25	-	ENST00000644456.1	CCDC88A
ENSG00000115355	chr2	55315928	55315952	25	-	ENST00000644456.1	CCDC88A
