gene_name	DGE_log2FC	log10DGE_qval
QKI	-0.279689966855208	0.2790843289204825
IK	0.2278411907730673	0.47219699142987026
CLK4	0.670408131589604	1.5259864880621323
GABRG2	0.6105943299247155	0.3203408121263262
ARB2A	-0.16779602851326067	0.15255998929963643
PPP2CA	-0.519615347154361	1.2640905067485546
PPWD1	-0.39779959251737734	0.4003664447831886
TCERG1	-0.8908486179115989	1.5846342160656124
KAT2B	-0.9448033585486948	1.7461034854927306
FXR1	-1.0907263113515866	2.2931430537598585
NCBP2	-0.15805527220656834	0.18582986143416208
NCL	0.11023620497833522	0.16548046493811952
SF3B6	0.00626245049653989	0.007394619934655374
SF3B1	-0.542270194942615	1.1264780735558488
PPP1R7	0.29719139666124883	0.5936827162508866
SRSF7	-0.32069967743127725	0.6718084571957441
TIA1	-0.7353973442182743	1.6410234447195724
SRSF4	-0.6495469725412581	1.6472225686431614
WDR77	0.3341656245712311	0.48690221700340836
SFPQ	-0.2746089234762733	0.5383253207883365
IVNS1ABP	-1.6596396684224606	2.9912921697972985
BCAS2	-0.18735409222732743	0.35954864245652374
SRSF11	-0.8977573637049292	1.4596094181406052
TTF2	-0.5829632459100363	1.1343378783216107
RRAGC	0.16164484667999532	0.1734283732897578
PRPF3	0.4306002666146139	0.7100334418891114
PTBP2	-1.0938811660247358	1.1001796226129599
PRDX6	0.08011713419985234	0.10287564621346733
SYF2	-0.528399071852203	0.9888362818156871
PPP1R8	0.35037291814947213	0.8288109319748416
PTBP3	-0.532522847158377	0.9575180456733646
RBM25	-0.2577457214178639	0.4224196210254702
NRDE2	-0.44549769008294166	0.5714629708443888
SUPT7L	-0.48201230567274944	1.024464420052815
FAM98A	-0.16123493912469325	0.22969663826486403
CRIPT	-0.8188156066090476	1.6573295891880628
SMNDC1	-0.8988786846339654	2.162698808546479
ENY2	-0.3950761955253419	0.7972327604354157
TAF12	0.1834630742671789	0.22969848564509407
WBP4	0.22461940217666776	0.2043217997973304
TARDBP	-0.5753616584602064	1.335498922067394
KHDRBS1	-0.8960008766451479	2.21047779647749
HNRNPA2B1	0.19922357636314145	0.3390576186936037
SMU1	-0.39925172252731184	0.5619311083382847
ECD	-0.3365808419625553	0.5584711636391009
RBM19	0.6982000168882573	1.436278781834707
DDX39A	-0.1940125445378727	0.27512984394913625
WDR83	-0.3530456022259547	0.3981524404067836
ZC3H13	-0.24632809663533584	0.296984337095055
SRSF6	-0.07171439970529409	0.06894413387011664
SNRNP27	-0.26784649465346916	0.4915584847731642
MPHOSPH10	-0.6380471487352074	1.7787849594030152
USP22	-1.3882558889759056	2.842479023393849
SNRPC	-0.4610292569661739	0.9372177542741309
AHNAK	2.249060806912391	1.5763560078316483
UPF3B	-0.2465316608143134	0.5268547710223623
RNF113A	-0.20025668037940544	0.1840852255451651
ARMC7	-0.3469758104724026	0.2782135799943881
GTF2F1	-0.16581839100351514	0.26969652268141897
THOC2	-0.01523566922740177	0.01802372650840415
SNRPD2	-0.3215684338919536	0.5158511605956275
SNRPB	0.06993549705926401	0.07927862125018982
SNRPB2	-0.7031520483955377	1.3455272402154494
HNRNPR	-0.4870298117308496	1.0733945853075886
RALY	-0.49976967751623547	0.8429017339503928
RBM42	0.30140178413671814	0.6539629483311904
PRMT1	-0.24511286554798103	0.35507645755297895
SCAF1	0.05202006065884743	0.059694287627792116
NSRP1	0.6618358014887055	1.5700665076249731
DNAJC8	0.3585403979782927	0.8221704190562793
HNRNPH2	0.10963432920572154	0.1599737852064654
METTL16	0.5703193777743594	0.8076782498245262
RBM48	-0.4540538285180944	0.7911699666326144
LSM8	-0.1925366641148679	0.3305211663587327
PRKRIP1	-0.24798606992671832	0.3161931194232195
SNRPN	-0.7796442699327376	1.9501307837676063
FXR2	-0.22068137256520723	0.37786539644220657
LSM7	-0.7216946309315342	1.3847926129942292
LSM4	-0.17825102120059896	0.28432831508562356
HABP4	-0.8495656601137258	1.6227801446281451
PPIL4	0.1547035083863211	0.2827282615587914
AAR2	0.3496396830641693	0.4003549614978904
RBM39	-1.1570089015835632	1.9781126723332347
THOC6	-0.9404318571338788	1.526306369158876
KHDRBS3	-0.44628960683938435	0.9190721971390328
SNRPA1	-1.0851169521107582	2.392119193292574
LRRC9	0.6864771510867365	0.5166668933314397
LGALS3	9.77237506992146	3.0652025862702805
GRSF1	-0.14351092285585898	0.26205884493792353
ZRANB2	0.0589688552853962	0.07115542225516064
KHDC4	-0.5877866603769769	1.4034762416540782
CTNNBL1	-0.6388989100165953	1.0973969340566576
RBM38	-0.5595014664663803	0.878536904865492
SRRM1	-0.3636736297377072	0.6482112465177323
CHL1	2.9336991749810695	2.5088809982749205
PRPF38B	-0.0812708934409493	0.12366743954098762
SLC38A2	-2.6535087227150376	3.8007865197422173
RBM17	-0.3203402891767556	0.6088277566622725
RBMX2	-0.1127169957526667	0.14373129444941007
PRPF38A	0.567515097402258	1.313469299398861
MSI1	0.968512352033704	2.3926796789601132
SRPK2	-1.069187811247542	2.0498681798618206
SYNCRIP	-0.6958838627354234	0.9110738353129371
ZC3H10	-0.13645023193513872	0.14351025139391932
HNRNPA1	-1.18833036759475	1.482458719706557
TAF5L	-0.04858164488053353	0.019654578593033656
DHX9	-0.6975133367340898	1.530721296744347
C2orf49	-0.06961437585004503	0.08517181961681215
SRSF1	-0.153159965818522	0.2632068492282574
TRA2B	-0.41483361801057594	0.987935814429951
C9orf78	-0.3354252601739446	0.724231058914126
PRPF4	-0.04575111689480184	0.056269924905686004
GABBR2	-0.6491468067946001	1.0023065586532147
NCBP1	-0.07223813681649165	0.0818943507229387
PPIL1	0.27500424120643435	0.5872524756389798
BUD13	-0.08008788779727352	0.08596923249509869
DBR1	-0.23313265660141924	0.2855622144600701
PPIG	0.5213559041383635	1.0697060427611795
CIR1	-0.3526634975844697	0.7594017287248074
HNRNPD	-0.14219591144257468	0.19850168158535708
ZCRB1	0.679132275913501	1.6399266566536215
SCAF11	0.21750258616078577	0.4539623316732029
SNRPF	-0.5876976962746125	1.3383420731323559
SLC39A5	1.4475965267671904	1.042087472848438
TMBIM6	-0.02211241026682887	0.028339023265545004
SRRM4	-0.8726058521371445	1.2186222176571868
MBNL2	0.9434103293780788	1.0011657457700545
MFAP1	0.21328997768198552	0.406582153675092
CELF6	1.166850552902411	0.7060421932696714
DHX38	-0.3972534019182687	0.6583059270043556
TXNL4B	-0.4281911209049857	0.5712612054027518
NOL3	1.0550856855409056	1.6171104913647558
EIF4A3	-0.4030195099024072	0.8211324610488414
MAPK4	2.488410112522743	3.546516131723057
TXNL4A	-0.4384970338165802	1.065096334895678
GEMIN7	-0.6171014259684542	0.5478684476672224
ILDR2	3.740512246491056	3.8177119504382837
PRCC	-0.0187962916713367	0.018909666524849714
SF3B4	0.12506521514257363	0.2038672270437835
SDE2	-0.11817916223240885	0.14345825547154722
HNRNPLL	-0.4538434891646919	0.6012198694398723
SNRPG	0.6463323892263718	1.4595148872003219
SNRNP200	-0.5733741222222207	1.563869167585226
POLR2D	-0.05505508774234913	0.05972243860804846
METTL14	-0.04741231242860314	0.050953501275658425
PIK3R1	2.393688930392748	3.0782519999544853
DDX46	0.27351374526863775	0.5595256807378775
ZMAT2	0.2366275807464551	0.16146284479132475
WTAP	-0.5475735244502665	1.249262051936242
CASK	-2.1314571759102185	1.9877820194636124
NONO	-1.0179820207248682	2.1650037247818017
RBMX	-0.39370140717507807	0.6209891938471002
POLR2K	-0.02835893098328029	0.028908084231518152
CAMK2G	0.4207785710688237	0.6890091453963207
FRA10AC1	-0.29250444076470883	0.5317331714196749
CELF1	-0.8565708587334282	1.5624601640277336
TRPT1	0.07265606434319982	0.1041898727013574
CWC15	0.14768950781131243	0.2629185223484877
SAP18	-0.02033155925000096	0.023292160962636043
ANK3	-0.7677580752910436	0.9583861656915974
TIAL1	-0.5128108365453731	1.3108129681330707
GEMIN6	-0.1391481518026423	0.15475791380686685
TADA1	-1.0284443632870508	1.5153578750892607
CWF19L2	0.16009756887383617	0.16129471715632338
MBNL1	1.3474403684876657	1.5996534680226606
SREK1IP1	-0.8555384965305163	2.216638865932647
CWC27	0.2952875598208012	0.48173555232634857
HNRNPU	0.28078299306472543	0.5369072399145429
SREK1	-0.02135061433191886	0.021452579928929495
MSI2	-0.9561042204131758	1.985451198343943
SRSF12	-0.2547681798124941	0.23591244676836137
TSEN2	-0.01198757761861315	0.005874654048993423
AFF2	1.3175163636617655	1.8935916553675871
KCNMA1	0.959419727720104	0.7375685602094565
RBPMS	-0.06758948943716744	0.04413487587847211
DYRK1A	-0.5508658920228713	1.0965349685687706
KCNJ6	0.02025090880622973	0.006727134849345109
CCAR2	-0.1074204214848014	0.1234122400384796
EPB41	-0.02529322946875478	0.018110478029954757
PAXBP1	-1.150653430099495	2.618367680435377
SON	-0.18885755738433124	0.24148315389331482
CELF3	-2.251614983901756	3.294954208778121
U2AF1	-0.6484038287889592	0.30838395366014637
RRP1B	0.1950568002695227	0.31074551426938724
CCDC12	-0.28553004916713326	0.35915939856188134
CELF5	-2.2493220873283906	3.545810394972631
U2AF1L4	-0.02203859497263581	0.010789442178992028
SRSF2	-0.194341125802376	0.3133419727973409
SNRNP25	0.7482908389106226	0.9488056772498599
TAF6L	0.4044444951586656	0.48351660447958633
ELAVL4	-0.596405676012781	0.2591917986675498
MAGOH	0.5289304104877092	1.2714981454028613
NTNG1	-0.6912559304388054	0.2344006907619574
ZNF326	0.9937133128687156	1.9766455601894832
CADM3	-0.1590787090724776	0.11543481060193536
RBM15	0.47919203249266407	0.7760595412976681
SCNM1	-0.2400172145621332	0.2937220043307604
IWS1	-0.1546109991131688	0.2175349928847127
CWC22	0.39276734211707015	0.5508731380604268
PPP4R2	0.17251430735315337	0.21699775398214516
THOC7	-0.00764376776762892	0.009222485803778083
ATXN7	1.2573763639054096	1.8706033291766369
CCNL1	-0.6937635710897042	1.8117193918048573
RBM47	6.1595488603154545	2.918424141808919
U2SURP	-0.30581673862757364	0.4241184629331538
SNIP1	-0.09485845962177032	0.10464399317384898
POLR2H	0.01138273072552246	0.011191328959872383
LSM6	-0.9955660473779396	1.8532330137313962
GRIK2	0.8124080670543614	0.5452501947808024
TRA2A	-0.4989373288505118	0.9739501062105104
SLU7	-0.35972528324650827	0.7030364861745784
RP9	-0.3991439386572908	0.8266240972106704
USP49	-0.5344511126767459	0.8765348078881592
SHH	-0.981410128749074	0.421761866159456
FASTK	0.6971986488038919	1.3500058181446142
VIRMA	-0.14092876201359453	0.2529092324716581
HNRNPK	-0.5260332904141743	1.0721040938050743
RPUSD4	-0.9738060056574556	1.4001186355459743
PRPF18	-0.8350408733058141	1.0336281706555557
METTL3	-0.2801229022190475	0.34084207700093827
TAF10	-0.609081377428931	1.3500058181446142
RBPMS2	-0.9823424434506322	1.996618235213524
SNRPD1	-0.1735857077580068	0.26064005546988755
CDK12	0.2219458887045836	0.3338021575847506
RBFOX3	-2.8225060195950897	3.9363686237759157
SRRM2	-0.3922821490444905	0.6579981330667306
POLR2G	0.3463136750987222	0.694327372512236
SF1	0.06162738584224613	0.07633088634222945
CDC40	0.35399007569511165	0.6378018984813901
SNRNP48	-0.2003861198537194	0.2887691207741062
USP39	0.0966541881959794	0.09665356518035903
HNRNPH1	-0.6210294611654466	0.7815911988948803
UPF3A	-0.15864793883614073	0.18674772871546233
CD2BP2	0.155300922728281	0.2505471363555023
ZRSR2	-0.881232274188818	1.5269645419844626
PCBP1	-0.7458673123963754	0.8281588475130187
HNRNPF	0.6612256042157362	1.4683872581482338
SF3B5	-0.06819120046360923	0.09798127345642937
HNRNPA3	-0.5062528008220338	1.017278466948475
CDH2	0.25572945822391646	0.33029163420885904
LSM3	0.5988730145508209	1.5501946927277437
TSEN34	0.4872370367766008	0.877708501060833
TADA3	-0.3214941609321707	0.7034155647700826
FAM98B	-0.13216034199747817	0.1619276894954282
PLRG1	0.17389591643592056	0.2898065069208994
CLSTN1	0.9227085962397028	1.841589447366949
GPHN	-1.6004647999192927	2.6601045532857186
EXOSC10	-0.25707720569276704	0.5302550675833215
PPIH	0.37424042000045	0.7094310609512615
SMN1	-0.19612414680278076	0.08356028177143701
CLP1	-0.4247643714609421	0.6316050239728427
TADA2B	0.6654727260789933	0.5493758091241328
DAB1	0.6576020872265762	0.7095646595451334
EIF1	-0.9001470788051378	1.6388152398181743
RBM4B	-1.201733746190622	2.5309772240808317
RBM4	-0.6433572489387989	1.2731783137740385
PRPF8	-0.4566432814025785	1.1057407386162508
DDX23	0.4323348374943195	0.7465152504869901
LARP7	0.3933499870714698	0.8679663903377008
RSRC1	0.5570181621427478	0.47198778752535464
LSM1	0.0538001634537097	0.07063669605544913
SART1	-0.1361504190681392	0.17862477786297876
ZBTB8OS	-0.28566042863686597	0.4736551324567292
CLK2	0.4657479821157094	0.9133262323532554
SGF29	-0.599837367401718	0.9203621431003559
GRIN1	-1.4977304943628909	0.5238043200735156
PUS1	-0.07966559736789272	0.07136302227572357
RBM44	0.5958111141974787	0.17129213773540114
SRRM3	-0.7678397446230273	1.5328538619983854
POLR2L	0.713421752938165	1.5662492130742032
ERN1	0.8468282192692959	1.1137694162068117
ZBTB7A	1.1945555984627203	2.24592685297786
CLK3	-0.6554628262460793	1.584650945780653
GEMIN4	-0.18489276072655933	0.19112168696551152
PUF60	0.5424662980840095	1.2191969866804728
NPM1	-0.565469551618842	0.8795522527478609
POLR2A	-0.3342227245365831	0.595671643777387
LSM10	0.2385278594094395	0.44647624398346364
SNRPE	-0.7632585451843392	1.1433352813942228
TSEN54	-0.02518706015476218	0.02286311540664793
ARL6IP4	0.7422612920302795	1.2013569140838511
CEP97	-1.254184545159594	1.4145381045517236
RBM10	-0.5442603620956735	1.1060700358561157
CADM1	0.9741504180558958	2.139449619061135
DDX41	-0.01950668728421965	0.02121312987173494
SF3A3	-0.0061008912075354	0.006937031804205891
ALYREF	0.4702028376038297	0.6989937173039739
RBM12B	-0.7385615983428732	1.0123400350598497
SNRNP35	-0.24177451422258012	0.342599174000656
TSSC4	0.24136957015127053	0.31803763586808137
EFNA5	-3.0770276736895816	2.1283076561966134
PRPF39	-0.4155786895878232	0.5734280523067457
RBM11	-1.5242825715894608	1.7184430194370681
AHNAK2	1.104828475286144	0.9092418370575761
RNPC3	0.05990408384126474	0.04815772958564745
CENATAC	0.5463573473703787	0.9098508332621631
GTF2F2	-0.4486521141108091	0.9894962363243521
SRSF10	-0.48492460587151826	1.1543322844220063
SF3B3	-0.5432664296803851	1.2992445025476205
SUPT3H	-0.12474297546125272	0.1337548157280464
TRRAP	-0.4272643144877407	0.7378170122989302
PRPF40A	-0.5448055418923846	1.104152715806852
PCBP2	-1.1563832843698412	2.4967402810544392
RPS26	-0.7773559356395047	0.9330053268450158
DDX42	-0.24486575337824795	0.3299569970763873
UBL5	-0.10803540609920428	0.1727451708377682
DDX39B	-0.7996452939316052	1.9979784015704705
ZNF830	-0.05442721940165743	0.055832451872484735
TSEN15	-0.6167978914893228	1.461274964741278
RBM20	2.083637379140354	1.2472849984554957
HSPA1A	1.1620417006993164	1.487437374569545
LSM2	-0.5209497854598486	1.1608573867443113
DHX16	0.7471196235100132	1.5091777336054562
SMN2	-0.6162561671921496	0.3189939304400525
RNPS1	-0.3885964621442643	0.7375685602094565
RBMXL1	0.8527411502090377	1.1682662758984048
DDX47	0.05241086153721305	0.02380313335524944
HNRNPUL2	-0.29219395458958464	0.4046456887438013
CCNL2	-0.688654889653686	1.4664824467404554
RBM14	-0.33157668215340363	0.59322470650933945
PPIL3	-0.4379749287547248	0.944677557168111
ISY1	0.2744769188018753	0.4859316239600828
RBM12	0.12739586781587525	0.12735617211138184
CDK11B	-0.09900956511027474	0.1457222465783033
RBM15B	-0.49729618020015354	0.9891731662919405
ISY1-RAB43	-0.1893281317188403	0.03590708581986589
SRSF8	-0.04564599764488505	0.06315567067559892
RBM8A	-0.32842003357254224	0.7244741120398271
TAF15	-0.15263863024427407	0.1598348469246364
GRIN2B	2.2704093856186507	2.002864346245575
SNURF	-1.7588911111779355	1.2050571962387986
CWC25	-0.4380172567884064	0.9106765113457832
TAF9	-0.18133653051781776	0.30569875535686586
