gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00017792	ENSG00000205084	TMEM231	RO_D100	RO_D200	3.168207636404988e-12	61
geneComp_00001227	ENSG00000072110	ACTN1	RO_D100	RO_D200	4.43654541503697e-12	62
geneComp_00012042	ENSG00000169057	MECP2	RO_D100	RO_D200	5.097752411159856e-12	63
geneComp_00007647	ENSG00000139793	MBNL2	RO_D100	RO_D200	5.2340210651918365e-12	64
geneComp_00010875	ENSG00000164169	PRMT9	RO_D100	RO_D200	5.332120253750317e-12	65
geneComp_00008770	ENSG00000148229	POLE3	RO_D100	RO_D200	5.74775964496192e-12	66
geneComp_00001730	ENSG00000086475	SEPHS1	RO_D100	RO_D200	6.900380819681053e-12	67
geneComp_00011281	ENSG00000165813	CCDC186	RO_D100	RO_D200	6.900380819681053e-12	68
geneComp_00010151	ENSG00000160781	PAQR6	RO_D100	RO_D200	7.104086703994002e-12	69
geneComp_00006515	ENSG00000133083	DCLK1	RO_D100	RO_D200	7.86184000159707e-12	70
geneComp_00008231	ENSG00000143947	RPS27A	RO_D100	RO_D200	8.082376567609187e-12	71
geneComp_00008870	ENSG00000149131	SERPING1	RO_D100	RO_D200	1.0504779483470486e-11	72
geneComp_00011025	ENSG00000164733	CTSB	RO_D100	RO_D200	1.7344224184744877e-11	73
geneComp_00003897	ENSG00000111832	RWDD1	RO_D100	RO_D200	2.3201035428616596e-11	74
geneComp_00011353	ENSG00000166147	FBN1	RO_D100	RO_D200	3.520730818011662e-11	75
geneComp_00000527	ENSG00000027847	B4GALT7	RO_D100	RO_D200	4.635725384272267e-11	76
geneComp_00000871	ENSG00000060237	WNK1	RO_D100	RO_D200	4.792434547663529e-11	77
geneComp_00012028	ENSG00000168994	PXDC1	RO_D100	RO_D200	5.810468195402161e-11	78
geneComp_00002176	ENSG00000100014	SPECC1L	RO_D100	RO_D200	1.1282191388996881e-10	79
geneComp_00032536	ENSG00000255794	RMST	RO_D100	RO_D200	1.248173953456865e-10	80
geneComp_00007643	ENSG00000139737	SLAIN1	RO_D100	RO_D200	2.434069623200234e-10	81
geneComp_00001101	ENSG00000068615	REEP1	RO_D100	RO_D200	2.591065162573123e-10	82
geneComp_00004599	ENSG00000117298	ECE1	RO_D100	RO_D200	2.591065162573123e-10	83
geneComp_00000765	ENSG00000052841	TTC17	RO_D100	RO_D200	3.4253933906298453e-10	84
geneComp_00000901	ENSG00000062370	ZNF112	RO_D100	RO_D200	3.90449063236238e-10	85
geneComp_00017920	ENSG00000205707	ETFRF1	RO_D100	RO_D200	5.610123257938671e-10	86
geneComp_00003224	ENSG00000106211	HSPB1	RO_D100	RO_D200	6.126294463945723e-10	87
geneComp_00010127	ENSG00000160584	SIK3	RO_D100	RO_D200	7.058622545707685e-10	88
geneComp_00007642	ENSG00000139734	DIAPH3	RO_D100	RO_D200	7.192369866237672e-10	89
geneComp_00010478	ENSG00000162929	SANBR	RO_D100	RO_D200	7.202418702638837e-10	90
geneComp_00010700	ENSG00000163681	SLMAP	RO_D100	RO_D200	7.509735050260946e-10	91
geneComp_00015073	ENSG00000185090	MANEAL	RO_D100	RO_D200	8.333781056252984e-10	92
geneComp_00004357	ENSG00000115525	ST3GAL5	RO_D100	RO_D200	1.094511945070138e-9	93
geneComp_00009159	ENSG00000151914	DST	RO_D100	RO_D200	1.1998938437968757e-9	94
geneComp_00008306	ENSG00000144524	COPS7B	RO_D100	RO_D200	1.2609450471944612e-9	95
geneComp_00009851	ENSG00000158321	AUTS2	RO_D100	RO_D200	1.4639720398361724e-9	96
geneComp_00002373	ENSG00000100650	SRSF5	RO_D100	RO_D200	1.622021668282595e-9	97
geneComp_00002684	ENSG00000102755	FLT1	RO_D100	RO_D200	1.6950668304439807e-9	98
geneComp_00002844	ENSG00000103995	CEP152	RO_D100	RO_D200	1.7415084715303932e-9	99
geneComp_00013481	ENSG00000176406	RIMS2	RO_D100	RO_D200	1.7823216519162725e-9	100
geneComp_00000750	ENSG00000051108	HERPUD1	RO_D100	RO_D200	2.2160751492647805e-9	101
geneComp_00003509	ENSG00000108651	UTP6	RO_D100	RO_D200	2.370387273553964e-9	102
geneComp_00012568	ENSG00000171533	MAP6	RO_D100	RO_D200	2.3889042907475134e-9	103
geneComp_00003781	ENSG00000111058	ACSS3	RO_D100	RO_D200	3.3169002010987023e-9	104
geneComp_00012329	ENSG00000170448	NFXL1	RO_D100	RO_D200	3.4344317201683444e-9	105
geneComp_00005424	ENSG00000124570	SERPINB6	RO_D100	RO_D200	4.36566454962576e-9	106
geneComp_00002593	ENSG00000101972	STAG2	RO_D100	RO_D200	4.915532970389587e-9	107
geneComp_00012258	ENSG00000170100	ZNF778	RO_D100	RO_D200	5.681021401476498e-9	108
geneComp_00003023	ENSG00000105245	NUMBL	RO_D100	RO_D200	5.845933372563083e-9	109
geneComp_00001700	ENSG00000085552	IGSF9	RO_D100	RO_D200	7.060588225862844e-9	110
geneComp_00014615	ENSG00000182923	CEP63	RO_D100	RO_D200	7.792297314845166e-9	111
geneComp_00005243	ENSG00000123200	ZC3H13	RO_D100	RO_D200	9.062131112037298e-9	112
geneComp_00004336	ENSG00000115415	STAT1	RO_D100	RO_D200	1.289357584100815e-8	113
geneComp_00010007	ENSG00000159658	EFCAB14	RO_D100	RO_D200	1.4631329745820012e-8	114
geneComp_00010113	ENSG00000160408	ST6GALNAC6	RO_D100	RO_D200	1.70405164075727e-8	115
geneComp_00010427	ENSG00000162736	NCSTN	RO_D100	RO_D200	1.70405164075727e-8	116
geneComp_00014102	ENSG00000179950	PUF60	RO_D100	RO_D200	1.7371185515512057e-8	117
geneComp_00012998	ENSG00000173653	RCE1	RO_D100	RO_D200	1.781936987880308e-8	118
geneComp_00008747	ENSG00000147955	SIGMAR1	RO_D100	RO_D200	1.8078520196976174e-8	119
geneComp_00006495	ENSG00000132964	CDK8	RO_D100	RO_D200	1.8894620016871142e-8	120
geneComp_00002162	ENSG00000099954	CECR2	RO_D100	RO_D200	1.9391683142635618e-8	121
geneComp_00009339	ENSG00000153558	FBXL2	RO_D100	RO_D200	1.971173247686991e-8	122
geneComp_00000729	ENSG00000049759	NEDD4L	RO_D100	RO_D200	2.4019863761908818e-8	123
geneComp_00011199	ENSG00000165487	MICU2	RO_D100	RO_D200	2.4019863761908818e-8	124
geneComp_00028586	ENSG00000243943	ZNF512	RO_D100	RO_D200	2.7689574222084146e-8	125
geneComp_00004998	ENSG00000120868	APAF1	RO_D100	RO_D200	2.8532204124824882e-8	126
geneComp_00016579	ENSG00000198081	ZBTB14	RO_D100	RO_D200	2.9096735979156806e-8	127
geneComp_00011688	ENSG00000167553	TUBA1C	RO_D100	RO_D200	3.0130135911362564e-8	128
geneComp_00007519	ENSG00000138802	SEC24B	RO_D100	RO_D200	3.194841143173646e-8	129
geneComp_00007808	ENSG00000141026	MED9	RO_D100	RO_D200	3.2411369774285496e-8	130
geneComp_00001600	ENSG00000082196	C1QTNF3	RO_D100	RO_D200	3.511535364207238e-8	131
geneComp_00000757	ENSG00000051620	HEBP2	RO_D100	RO_D200	4.053572855743166e-8	132
geneComp_00001411	ENSG00000077044	DGKD	RO_D100	RO_D200	4.053572855743166e-8	133
geneComp_00004233	ENSG00000114735	HEMK1	RO_D100	RO_D200	4.1768239732917235e-8	134
geneComp_00000467	ENSG00000021300	PLEKHB1	RO_D100	RO_D200	4.2151703813325814e-8	135
geneComp_00002681	ENSG00000102738	MRPS31	RO_D100	RO_D200	4.297095745438318e-8	136
geneComp_00009276	ENSG00000152952	PLOD2	RO_D100	RO_D200	4.467383750374041e-8	137
geneComp_00030621	ENSG00000251432	LINC02615	RO_D100	RO_D200	4.611451620784909e-8	138
geneComp_00008039	ENSG00000142937	RPS8	RO_D100	RO_D200	4.9235673917250294e-8	139
geneComp_00003858	ENSG00000111667	USP5	RO_D100	RO_D200	4.9753353050187766e-8	140
geneComp_00017922	ENSG00000205726	ITSN1	RO_D100	RO_D200	5.463952365203044e-8	141
geneComp_00010051	ENSG00000160111	CPAMD8	RO_D100	RO_D200	5.761466320259564e-8	142
geneComp_00010931	ENSG00000164338	UTP15	RO_D100	RO_D200	7.104669963622285e-8	143
geneComp_00018846	ENSG00000213563	C8orf82	RO_D100	RO_D200	8.182859164654073e-8	144
geneComp_00015061	ENSG00000185046	ANKS1B	RO_D100	RO_D200	9.013384416371164e-8	145
geneComp_00005033	ENSG00000121210	TMEM131L	RO_D100	RO_D200	9.056154681742911e-8	146
geneComp_00012394	ENSG00000170776	AKAP13	RO_D100	RO_D200	9.832508424963097e-8	147
geneComp_00015733	ENSG00000188290	HES4	RO_D100	RO_D200	1.0560582694759147e-7	148
geneComp_00006416	ENSG00000132535	DLG4	RO_D100	RO_D200	1.0676113347857181e-7	149
geneComp_00011610	ENSG00000167178	ISLR2	RO_D100	RO_D200	1.2165809122386745e-7	150
geneComp_00012815	ENSG00000172733	PURG	RO_D100	RO_D200	1.403515765490225e-7	151
geneComp_00015611	ENSG00000187742	SECISBP2	RO_D100	RO_D200	1.4044393251580966e-7	152
geneComp_00004746	ENSG00000118733	OLFM3	RO_D100	RO_D200	1.7967099215136187e-7	153
geneComp_00011829	ENSG00000168066	SF1	RO_D100	RO_D200	1.7980573513724777e-7	154
geneComp_00034658	ENSG00000260565	ERVK13-1	RO_D100	RO_D200	1.8288624987735185e-7	155
geneComp_00016239	ENSG00000196876	SCN8A	RO_D100	RO_D200	1.885745197618062e-7	156
geneComp_00006149	ENSG00000130720	FIBCD1	RO_D100	RO_D200	1.9174264107373617e-7	157
geneComp_00015203	ENSG00000185697	MYBL1	RO_D100	RO_D200	1.9299195202056072e-7	158
geneComp_00003429	ENSG00000108001	EBF3	RO_D100	RO_D200	1.933048516227305e-7	159
geneComp_00000208	ENSG00000006468	ETV1	RO_D100	RO_D200	2.233625683469734e-7	160
geneComp_00009761	ENSG00000157514	TSC22D3	RO_D100	RO_D200	2.5692346260476205e-7	161
geneComp_00009549	ENSG00000155657	TTN	RO_D100	RO_D200	2.574651739290754e-7	162
geneComp_00003047	ENSG00000105364	MRPL4	RO_D100	RO_D200	2.613514310823805e-7	163
geneComp_00009023	ENSG00000150768	DLAT	RO_D100	RO_D200	2.613514310823805e-7	164
geneComp_00014801	ENSG00000183765	CHEK2	RO_D100	RO_D200	2.816417996155163e-7	165
geneComp_00005728	ENSG00000126838	PZP	RO_D100	RO_D200	3.001556167819677e-7	166
geneComp_00001508	ENSG00000079432	CIC	RO_D100	RO_D200	3.110136484325107e-7	167
geneComp_00003353	ENSG00000107281	NPDC1	RO_D100	RO_D200	3.19140989254299e-7	168
geneComp_00007104	ENSG00000136709	WDR33	RO_D100	RO_D200	3.222699691871969e-7	169
geneComp_00011789	ENSG00000167930	FAM234A	RO_D100	RO_D200	3.2851371926439955e-7	170
geneComp_00015697	ENSG00000188107	EYS	RO_D100	RO_D200	3.386383047170738e-7	171
geneComp_00016605	ENSG00000198171	DDRGK1	RO_D100	RO_D200	3.3876068052865304e-7	172
geneComp_00013802	ENSG00000178177	LCORL	RO_D100	RO_D200	3.817036115362814e-7	173
geneComp_00008635	ENSG00000147099	HDAC8	RO_D100	RO_D200	3.8275104987380835e-7	174
geneComp_00015785	ENSG00000188517	COL25A1	RO_D100	RO_D200	3.9009992418025086e-7	175
geneComp_00002709	ENSG00000102900	NUP93	RO_D100	RO_D200	4.059473776133008e-7	176
geneComp_00003158	ENSG00000105835	NAMPT	RO_D100	RO_D200	4.059473776133008e-7	177
geneComp_00010701	ENSG00000163682	RPL9	RO_D100	RO_D200	4.751104891980601e-7	178
geneComp_00014024	ENSG00000179456	ZBTB18	RO_D100	RO_D200	4.783354904688568e-7	179
geneComp_00010041	ENSG00000160050	CCDC28B	RO_D100	RO_D200	5.089321401591176e-7	180
geneComp_00020385	ENSG00000223749	MIR503HG	RO_D100	RO_D200	5.211497327199122e-7	181
geneComp_00010417	ENSG00000162706	CADM3	RO_D100	RO_D200	5.389771855111238e-7	182
geneComp_00009936	ENSG00000159086	PAXBP1	RO_D100	RO_D200	6.324315638142679e-7	183
geneComp_00008911	ENSG00000149483	TMEM138	RO_D100	RO_D200	6.375775825968008e-7	184
geneComp_00033569	ENSG00000258667	HIF1A-AS3	RO_D100	RO_D200	6.674601160713924e-7	185
geneComp_00015520	ENSG00000187164	SHTN1	RO_D100	RO_D200	6.862393959663824e-7	186
geneComp_00002404	ENSG00000100888	CHD8	RO_D100	RO_D200	7.444291552575673e-7	187
geneComp_00011958	ENSG00000168675	LDLRAD4	RO_D100	RO_D200	7.589217596677156e-7	188
geneComp_00015908	ENSG00000189042	ZNF567	RO_D100	RO_D200	7.781112460835945e-7	189
geneComp_00003576	ENSG00000109103	UNC119	RO_D100	RO_D200	8.108054785847731e-7	190
geneComp_00001495	ENSG00000079215	SLC1A3	RO_D100	RO_D200	9.831331788547041e-7	191
geneComp_00009808	ENSG00000157985	AGAP1	RO_D100	RO_D200	1.0682550798912654e-6	192
geneComp_00003061	ENSG00000105397	TYK2	RO_D100	RO_D200	1.2796052336231162e-6	193
geneComp_00015074	ENSG00000185100	ADSS1	RO_D100	RO_D200	1.4229321480367112e-6	194
geneComp_00001238	ENSG00000072310	SREBF1	RO_D100	RO_D200	1.4454966133242123e-6	195
geneComp_00030064	ENSG00000250303	LINC02762	RO_D100	RO_D200	1.4684064744761638e-6	196
geneComp_00002078	ENSG00000096070	BRPF3	RO_D100	RO_D200	1.4985586304540704e-6	197
geneComp_00009627	ENSG00000156345	CDK20	RO_D100	RO_D200	1.6534895147411127e-06	198
geneComp_00015564	ENSG00000187535	IFT140	RO_D100	RO_D200	1.6682327248699277e-6	199
geneComp_00007107	ENSG00000136717	BIN1	RO_D100	RO_D200	1.6772153767384894e-6	200
geneComp_00009626	ENSG00000156313	RPGR	RO_D100	RO_D200	1.7110674253557122e-6	201
geneComp_00004105	ENSG00000113448	PDE4D	RO_D100	RO_D200	1.7422460954484815e-6	202
geneComp_00005642	ENSG00000125971	DYNLRB1	RO_D100	RO_D200	1.7537265320788915e-6	203
geneComp_00000998	ENSG00000065609	SNAP91	RO_D100	RO_D200	1.9517746102435475e-6	204
geneComp_00003600	ENSG00000109323	MANBA	RO_D100	RO_D200	2.1005447765049285e-6	205
geneComp_00000536	ENSG00000029153	BMAL2	RO_D100	RO_D200	2.1843662255894727e-6	206
geneComp_00009434	ENSG00000154429	CCSAP	RO_D100	RO_D200	2.1843662255894727e-6	207
geneComp_00005111	ENSG00000122026	RPL21	RO_D100	RO_D200	2.273479863794756e-6	208
geneComp_00006914	ENSG00000135631	RAB11FIP5	RO_D100	RO_D200	2.3769330715528494e-6	209
geneComp_00008969	ENSG00000149948	HMGA2	RO_D100	RO_D200	2.3820933387778767e-6	210
geneComp_00000707	ENSG00000048545	GUCA1A	RO_D100	RO_D200	2.4455845029877732e-6	211
geneComp_00015160	ENSG00000185515	BRCC3	RO_D100	RO_D200	2.5187483015626424e-6	212
geneComp_00038315	ENSG00000272391	POM121C	RO_D100	RO_D200	2.5537254590403136e-6	213
geneComp_00001754	ENSG00000087085	ACHE	RO_D100	RO_D200	2.7679711603087367e-6	214
geneComp_00003154	ENSG00000105819	PMPCB	RO_D100	RO_D200	2.7679711603087367e-6	215
geneComp_00023447	ENSG00000230303		RO_D100	RO_D200	2.7679711603087367e-6	216
geneComp_00027553	ENSG00000240038	AMY2B	RO_D100	RO_D200	2.935948346924954e-6	217
geneComp_00000110	ENSG00000003249	DBNDD1	RO_D100	RO_D200	3.0702474958064447e-6	218
geneComp_00009972	ENSG00000159322	ADPGK	RO_D100	RO_D200	3.645338400875338e-6	219
geneComp_00045616	ENSG00000291129		RO_D100	RO_D200	3.7934020188177505e-6	220
geneComp_00004326	ENSG00000115355	CCDC88A	RO_D100	RO_D200	3.824710926835474e-6	221
geneComp_00011806	ENSG00000167992	VWCE	RO_D100	RO_D200	3.916620699280661e-6	222
geneComp_00007525	ENSG00000138834	MAPK8IP3	RO_D100	RO_D200	3.966089411203359e-6	223
geneComp_00001347	ENSG00000075292	ZNF638	RO_D100	RO_D200	4.236464042967207e-6	224
geneComp_00010446	ENSG00000162804	SNED1	RO_D100	RO_D200	4.389751309528433e-6	225
geneComp_00004137	ENSG00000113716	HMGXB3	RO_D100	RO_D200	4.4180443603202935e-6	226
geneComp_00008170	ENSG00000143569	UBAP2L	RO_D100	RO_D200	4.546089777775399e-6	227
geneComp_00010871	ENSG00000164163	ABCE1	RO_D100	RO_D200	4.619025249058077e-6	228
geneComp_00009728	ENSG00000157216	SSBP3	RO_D100	RO_D200	4.808224849195957e-6	229
geneComp_00011886	ENSG00000168309	FAM107A	RO_D100	RO_D200	5.074306631812963e-6	230
geneComp_00008399	ENSG00000145242	EPHA5	RO_D100	RO_D200	5.339720785730606e-6	231
geneComp_00027355	ENSG00000239264	TXNDC5	RO_D100	RO_D200	5.378855750107211e-6	232
geneComp_00023355	ENSG00000230124	ACBD6	RO_D100	RO_D200	5.385636365562221e-6	233
geneComp_00000793	ENSG00000054690	PLEKHH1	RO_D100	RO_D200	6.0623657520316486e-06	234
geneComp_00004091	ENSG00000113328	CCNG1	RO_D100	RO_D200	6.703901239549581e-6	235
geneComp_00011955	ENSG00000168661	ZNF30	RO_D100	RO_D200	6.708719640421749e-6	236
geneComp_00016769	ENSG00000198742	SMURF1	RO_D100	RO_D200	6.761619710135478e-6	237
geneComp_00000574	ENSG00000034677	RNF19A	RO_D100	RO_D200	6.868742895391637e-6	238
geneComp_00009602	ENSG00000156113	KCNMA1	RO_D100	RO_D200	7.799823967319399e-6	239
geneComp_00002552	ENSG00000101654	RNMT	RO_D100	RO_D200	7.833900745731747e-6	240
geneComp_00009429	ENSG00000154358	OBSCN	RO_D100	RO_D200	7.972689441118515e-6	241
geneComp_00008932	ENSG00000149582	TMEM25	RO_D100	RO_D200	8.332621611496545e-6	242
geneComp_00015603	ENSG00000187720	THSD4	RO_D100	RO_D200	8.853772638833399e-6	243
geneComp_00003461	ENSG00000108370	RGS9	RO_D100	RO_D200	9.174742429018182e-6	244
geneComp_00012130	ENSG00000169427	KCNK9	RO_D100	RO_D200	9.787520424674407e-6	245
geneComp_00004395	ENSG00000115762	PLEKHB2	RO_D100	RO_D200	1.0051254710233346e-5	246
geneComp_00014873	ENSG00000184162	NR2C2AP	RO_D100	RO_D200	1.0655419024054851e-5	247
geneComp_00001667	ENSG00000084453	SLCO1A2	RO_D100	RO_D200	1.0847527209424008e-5	248
geneComp_00004017	ENSG00000112655	PTK7	RO_D100	RO_D200	1.1168805714283453e-5	249
geneComp_00012495	ENSG00000171206	TRIM8	RO_D100	RO_D200	1.1168805714283453e-5	250
geneComp_00006605	ENSG00000133884	DPF2	RO_D100	RO_D200	1.1864720309359288e-5	251
geneComp_00001569	ENSG00000081154	PCNP	RO_D100	RO_D200	1.2148297192862767e-5	252
geneComp_00015354	ENSG00000186340	THBS2	RO_D100	RO_D200	1.2842963343099365e-5	253
geneComp_00005632	ENSG00000125931	CITED1	RO_D100	RO_D200	1.2932890134933384e-5	254
geneComp_00020861	ENSG00000224795	NTM-AS1	RO_D100	RO_D200	1.582161317705268e-5	255
geneComp_00003559	ENSG00000108963	DPH1	RO_D100	RO_D200	1.6924223100916e-5	256
geneComp_00015091	ENSG00000185187	SIGIRR	RO_D100	RO_D200	1.7124210269722892e-5	257
geneComp_00001998	ENSG00000092421	SEMA6A	RO_D100	RO_D200	1.723497601437082e-5	258
geneComp_00029003	ENSG00000247796	MOCS2-DT	RO_D100	RO_D200	1.7642094140437126e-5	259
geneComp_00004545	ENSG00000116857	TMEM9	RO_D100	RO_D200	1.8299816263590935e-5	260
geneComp_00013883	ENSG00000178719	GRINA	RO_D100	RO_D200	1.9367462499287663e-5	261
geneComp_00012912	ENSG00000173210	ABLIM3	RO_D100	RO_D200	1.969399937549462e-5	262
geneComp_00001354	ENSG00000075407	ZNF37A	RO_D100	RO_D200	2.105518257962503e-5	263
geneComp_00001293	ENSG00000073849	ST6GAL1	RO_D100	RO_D200	2.109179785984612e-5	264
geneComp_00008283	ENSG00000144354	CDCA7	RO_D100	RO_D200	2.151417882067403e-5	265
geneComp_00016115	ENSG00000196428	TSC22D2	RO_D100	RO_D200	2.1795389679273665e-5	266
geneComp_00000361	ENSG00000011405	PIK3C2A	RO_D100	RO_D200	2.1850836654440728e-5	267
geneComp_00007209	ENSG00000137177	KIF13A	RO_D100	RO_D200	2.187228679533286e-5	268
geneComp_00004959	ENSG00000120616	EPC1	RO_D100	RO_D200	2.321980583163397e-5	269
geneComp_00011619	ENSG00000167202	TBC1D2B	RO_D100	RO_D200	2.3343498412870078e-5	270
geneComp_00008579	ENSG00000146540	C7orf50	RO_D100	RO_D200	2.3652554116780875e-5	271
geneComp_00010499	ENSG00000163001	CFAP36	RO_D100	RO_D200	2.45149112210264e-5	272
geneComp_00010826	ENSG00000164068	RNF123	RO_D100	RO_D200	2.570135996343294e-5	273
geneComp_00015069	ENSG00000185070	FLRT2	RO_D100	RO_D200	2.5740963191450238e-5	274
geneComp_00000482	ENSG00000022976	ZNF839	RO_D100	RO_D200	2.6076531770595317e-5	275
geneComp_00006761	ENSG00000134824	FADS2	RO_D100	RO_D200	2.6143882515955157e-5	276
geneComp_00010881	ENSG00000164181	ELOVL7	RO_D100	RO_D200	2.6155581748025135e-5	277
geneComp_00006738	ENSG00000134697	GNL2	RO_D100	RO_D200	2.6735143427546472e-5	278
geneComp_00014867	ENSG00000184144	CNTN2	RO_D100	RO_D200	2.6948062245406383e-5	279
geneComp_00009344	ENSG00000153707	PTPRD	RO_D100	RO_D200	3.317217953515552e-5	280
geneComp_00024069	ENSG00000231616		RO_D100	RO_D200	3.490684047543486e-5	281
geneComp_00011810	ENSG00000168000	BSCL2	RO_D100	RO_D200	3.5712130357541025e-5	282
