gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype
ENSG00000189221	ENSG00000189221.11	3.16443669540115	5.41518995439069	165.273716533339	8.46482791224607e-07	0.000601796359386244	MAOA	protein_coding
ENSG00000067057	ENSG00000067057.19	2.55251263122773	7.58619804813962	162.388128589926	9.08247585067771e-07	0.000603156426960904	PFKP	protein_coding
ENSG00000129521	ENSG00000129521.15	2.43105372998079	4.93573708906554	160.384319646996	9.544453349711e-07	0.000603156426960904	EGLN3	protein_coding
ENSG00000108691	ENSG00000108691.10	-2.74694636330967	5.50386355629306	153.375165721427	1.14076748998966e-06	0.000617915723744397	CCL2	protein_coding
ENSG00000149948	ENSG00000149948.14	-2.11107469955404	5.88110240021808	153.453511729075	1.13844737372024e-06	0.000617915723744397	HMGA2	protein_coding
ENSG00000276368	ENSG00000276368.2	-5.04942523216881	4.97776994253625	179.836648873367	1.06721031008817e-06	0.000617915723744397	H2AC14	protein_coding
ENSG00000135048	ENSG00000135048.14	-1.7159218106216	5.64564698115224	148.882529566337	1.28420074016142e-06	0.000663990155424373	CEMIP2	protein_coding
ENSG00000159217	ENSG00000159217.10	-1.52980208005554	7.1733000222513	139.52858544436	1.66203858575862e-06	0.000756227556520171	IGF2BP1	protein_coding
ENSG00000162433	ENSG00000162433.15	2.54126928544102	6.3763488203297	141.418665431482	1.57559518728763e-06	0.000756227556520171	AK4	protein_coding
ENSG00000184260	ENSG00000184260.6	-2.04402918083338	5.15917577811811	140.741463631281	1.60591199354856e-06	0.000756227556520171	H2AC20	protein_coding
ENSG00000123307	ENSG00000123307.4	2.61915630797825	6.40499887382899	137.792441186834	1.74667719950393e-06	0.000764171274782969	NEUROD4	protein_coding
ENSG00000066382	ENSG00000066382.17	2.34635238194079	6.26005857007485	135.304670024013	1.87748641986119e-06	0.000767738854496521	MPPED2	protein_coding
ENSG00000140939	ENSG00000140939.15	3.40279478500999	6.23996377686212	134.603036687291	1.91655532263783e-06	0.000767738854496521	NOL3	protein_coding
ENSG00000197409	ENSG00000197409.8	-2.34030920687217	5.70045190081199	133.889730749187	1.95731224443069e-06	0.000767738854496521	H3C4	protein_coding
ENSG00000214193	ENSG00000214193.11	2.2282836201797	4.64052638272806	130.782168505637	2.14792568950471e-06	0.000814421823937201	SH3D21	protein_coding
ENSG00000028137	ENSG00000028137.19	-2.75399744734416	3.61017282544051	118.228040729662	3.19787828884715e-06	0.000888027115881686	TNFRSF1B	protein_coding
ENSG00000111664	ENSG00000111664.11	4.08171742128343	8.57920887045007	135.03582373803	3.1616754785879e-06	0.000888027115881686	GNB3	protein_coding
ENSG00000114023	ENSG00000114023.16	1.90441101643256	5.85438621380321	118.200576485054	3.20080103306805e-06	0.000888027115881686	FAM162A	protein_coding
ENSG00000119333	ENSG00000119333.12	-1.71150879866627	5.73235691372119	125.466096046779	2.53053196006264e-06	0.000888027115881686	DYNC2I2	protein_coding
ENSG00000138061	ENSG00000138061.12	-2.55968361786226	7.17295475325166	132.447591160354	2.92153903545308e-06	0.000888027115881686	CYP1B1	protein_coding
ENSG00000144339	ENSG00000144339.12	-2.78731071429753	3.68788378398001	125.060375291152	2.56307678179457e-06	0.000888027115881686	TMEFF2	protein_coding
ENSG00000171444	ENSG00000171444.19	2.16179611584252	5.94918718732155	119.274755184672	3.08891078156699e-06	0.000888027115881686	MCC	protein_coding
ENSG00000175727	ENSG00000175727.15	2.50890196269883	5.32602389302099	119.881818062099	3.02781876797109e-06	0.000888027115881686	MLXIP	protein_coding
ENSG00000188486	ENSG00000188486.4	-1.45234361767996	6.80391773450365	122.767457128439	2.75707743175915e-06	0.000888027115881686	H2AX	protein_coding
ENSG00000276043	ENSG00000276043.5	-2.16428618065447	4.09600270210457	121.256048701312	2.89496056002695e-06	0.000888027115881686	UHRF1	protein_coding
ENSG00000286522	ENSG00000286522.2	-2.30634854011151	4.78233379912302	122.765123998673	2.75728392991902e-06	0.000888027115881686	H3C2	protein_coding
ENSG00000064042	ENSG00000064042.18	2.04048686391226	6.9300372936743	113.69882630932	3.72813398589143e-06	0.000983093245986694	LIMCH1	protein_coding
ENSG00000114268	ENSG00000114268.12	2.69626830408495	6.14964940905116	115.403555171918	3.66498861995558e-06	0.000983093245986694	PFKFB4	protein_coding
ENSG00000144810	ENSG00000144810.16	4.3250949997924	4.45586498452064	112.870746456361	3.83656300545172e-06	0.000983093245986694	COL8A1	protein_coding
ENSG00000185985	ENSG00000185985.11	1.87169604264038	6.42357441326088	112.479436697877	3.88916009401329e-06	0.000983093245986694	SLITRK2	protein_coding
ENSG00000112041	ENSG00000112041.13	4.67032471930064	6.25793240801507	111.372285112659	4.52411466433282e-06	0.00111873487623448	TULP1	protein_coding
ENSG00000104888	ENSG00000104888.10	3.9605908490344	6.51754166345419	110.430006345973	4.7098756248772e-06	0.00113989011133996	SLC17A7	protein_coding
ENSG00000135766	ENSG00000135766.9	1.47029700278098	6.43613369121426	105.735145824504	4.9536393036112e-06	0.00117390931413703	EGLN1	protein_coding
ENSG00000040275	ENSG00000040275.17	-1.53477412224212	5.38686717631623	97.6802562240617	6.74434576131796e-06	0.00125863732195258	SPDL1	protein_coding
ENSG00000100504	ENSG00000100504.17	2.19810640873049	5.75729466336167	97.5032737115522	6.79201146320412e-06	0.00125863732195258	PYGL	protein_coding
ENSG00000105392	ENSG00000105392.17	4.23619544712613	8.30525921599528	125.135322934695	5.67161176116006e-06	0.00125863732195258	CRX	protein_coding
ENSG00000108106	ENSG00000108106.14	-1.92825264413407	6.70247310547221	100.315716817309	6.08126041994118e-06	0.00125863732195258	UBE2S	protein_coding
ENSG00000111886	ENSG00000111886.11	3.70682691584487	4.43922964436181	101.790023619675	5.74549184245065e-06	0.00125863732195258	GABRR2	protein_coding
ENSG00000115884	ENSG00000115884.11	-1.67846152745905	4.07202595269504	101.237172824873	5.86864230056737e-06	0.00125863732195258	SDC1	protein_coding
ENSG00000121621	ENSG00000121621.7	-1.9280708164983	4.37590946893572	98.8969422365361	6.42764077370613e-06	0.00125863732195258	KIF18A	protein_coding
ENSG00000142634	ENSG00000142634.13	-1.76814369024052	6.22135021814	98.4981447609021	6.52937725585641e-06	0.00125863732195258	EFHD2	protein_coding
ENSG00000154678	ENSG00000154678.18	3.29109040950417	5.6547297641688	101.793363369461	5.97270573676125e-06	0.00125863732195258	PDE1C	protein_coding
ENSG00000166483	ENSG00000166483.12	-1.52149571669004	5.43363267313485	97.3118198679829	6.84404564667621e-06	0.00125863732195258	WEE1	protein_coding
ENSG00000170525	ENSG00000170525.21	1.68678078869288	6.65307490540101	101.145204877317	5.88944483294144e-06	0.00125863732195258	PFKFB3	protein_coding
ENSG00000197381	ENSG00000197381.18	1.16705659919868	6.47659272261669	97.8947010588042	6.68714465480886e-06	0.00125863732195258	ADARB1	protein_coding
ENSG00000203668	ENSG00000203668.3	-1.54157289431011	5.18884332804656	97.2525112063803	6.86026496360964e-06	0.00125863732195258	CHML	protein_coding
ENSG00000277957	ENSG00000277957.1	-1.58661219763051	6.24100398460906	100.089108968561	6.135003773074e-06	0.00125863732195258	SENP3-EIF4A1	protein_coding
ENSG00000069482	ENSG00000069482.7	-2.52294728438024	6.09491659112188	107.790790200819	7.04360174399423e-06	0.00127176142599896	GAL	protein_coding
ENSG00000167083	ENSG00000167083.7	5.54565583565615	7.08263694577352	108.991506051345	7.48409964541552e-06	0.00130971743794772	GNGT2	protein_coding
ENSG00000183775	ENSG00000183775.11	2.57812658485648	4.89129930164973	95.1898784546609	7.45520190937728e-06	0.00130971743794772	KCTD16	protein_coding
ENSG00000049759	ENSG00000049759.20	2.29641449385759	7.02849335076264	95.1651465441797	7.71994890411498e-06	0.00131066296692997	NEDD4L	protein_coding
ENSG00000264058	ENSG00000264058.2	-3.00676005095894	3.46996650009275	94.6314030847696	7.62717505191757e-06	0.00131066296692997		protein_coding
ENSG00000074219	ENSG00000074219.14	-1.45336854490114	6.08811465477021	93.9226819672668	7.85255275517059e-06	0.00131357040573626	TEAD2	protein_coding
ENSG00000097046	ENSG00000097046.13	-1.31965715936039	4.89204379158325	93.1250343660644	8.11616936944606e-06	0.00131415034400169	CDC7	protein_coding
ENSG00000102144	ENSG00000102144.15	1.70355650603027	9.8544390867047	92.8704509020106	8.20260874058199e-06	0.00131415034400169	PGK1	protein_coding
ENSG00000248485	ENSG00000248485.2	2.78869649233631	4.15089480706242	93.0796322179471	8.13150187082763e-06	0.00131415034400169	PCP4L1	protein_coding
ENSG00000124440	ENSG00000124440.16	1.88410262346565	5.68080949123133	91.7685233036935	8.59017249213518e-06	0.00135712794580608	HIF3A	protein_coding
ENSG00000090889	ENSG00000090889.12	-2.05574268764142	4.90574116804412	90.538632713734	9.04992080782261e-06	0.00137520971245405	KIF4A	protein_coding
ENSG00000102003	ENSG00000102003.12	1.97877255757218	6.74567603983836	89.878896654552	9.30911189968892e-06	0.00137520971245405	SYP	protein_coding
ENSG00000121454	ENSG00000121454.6	3.53800567332364	5.04587598243992	90.0915874469559	9.24907501798222e-06	0.00137520971245405	LHX4	protein_coding
ENSG00000129673	ENSG00000129673.10	3.40874640656325	4.86077372701	89.9567622685114	9.27804617997134e-06	0.00137520971245405	AANAT	protein_coding
ENSG00000130520	ENSG00000130520.11	-1.08654417983003	7.73465550985272	90.9636528667135	8.88767097386331e-06	0.00137520971245405	LSM4	protein_coding
ENSG00000163431	ENSG00000163431.14	3.21710540939491	6.22107961304094	92.0783127161442	9.62902443498345e-06	0.00140423273010175	LMOD1	protein_coding
ENSG00000107736	ENSG00000107736.22	1.8703620769161	5.98344825096593	87.1280153635007	1.04943393336534e-05	0.00151105202430769	CDH23	protein_coding
ENSG00000108387	ENSG00000108387.16	3.67072413057181	6.77532037904209	98.404252409251	1.08673907613635e-05	0.00152613049272235	SEPTIN4	protein_coding
ENSG00000115738	ENSG00000115738.10	-1.84908489895346	6.3935561002522	87.3079452307615	1.07545055600372e-05	0.00152613049272235	ID2	protein_coding
ENSG00000044524	ENSG00000044524.11	1.56990138106308	4.92375002133155	85.6121588616381	1.12275776244065e-05	0.00152797252740608	EPHA3	protein_coding
ENSG00000072682	ENSG00000072682.20	1.88035811098191	5.66921763663252	84.089038158295	1.20293693497601e-05	0.00152797252740608	P4HA2	protein_coding
ENSG00000122966	ENSG00000122966.18	-1.25028656658233	4.82660840427847	84.0704827793555	1.20395671460478e-05	0.00152797252740608	CIT	protein_coding
ENSG00000133119	ENSG00000133119.13	-1.59715465192657	5.13758126059423	83.7386145518811	1.22237802192487e-05	0.00152797252740608	RFC3	protein_coding
ENSG00000152256	ENSG00000152256.14	1.72316460544213	6.0490484619205	84.5319450799753	1.17890999507267e-05	0.00152797252740608	PDK1	protein_coding
ENSG00000164318	ENSG00000164318.18	4.35961130138958	6.02878140028404	91.2642100073713	1.18427295503814e-05	0.00152797252740608	EGFLAM	protein_coding
ENSG00000196787	ENSG00000196787.4	-2.21344093504056	4.2018316052394	83.9060853856064	1.21303874177917e-05	0.00152797252740608	H2AC11	protein_coding
ENSG00000198056	ENSG00000198056.16	-1.54854701114967	4.78115020790072	83.7808520624897	1.22001420068582e-05	0.00152797252740608	PRIM1	protein_coding
ENSG00000213551	ENSG00000213551.7	-1.09335090648062	6.66561124084813	84.4280628960485	1.18449163985126e-05	0.00152797252740608	DNAJC9	protein_coding
ENSG00000276903	ENSG00000276903.2	-2.73432681516158	3.75776746462953	85.5457315129968	1.12611385556664e-05	0.00152797252740608	H2AC16	protein_coding
ENSG00000100749	ENSG00000100749.9	-1.16573809326216	5.97462577993869	83.1994318455388	1.25305795459066e-05	0.00154929719929008	VRK1	protein_coding
ENSG00000116703	ENSG00000116703.14	5.39659015762076	7.99071109352029	103.914087027307	1.29612351677958e-05	0.00158531236595352	PDC	protein_coding
ENSG00000114346	ENSG00000114346.14	-1.14895665698162	5.79839719654011	81.2722394453466	1.37082227471105e-05	0.00165884078455725	ECT2	protein_coding
ENSG00000273983	ENSG00000273983.2	-2.12858675589715	4.57818902898465	80.9863912485751	1.38943851036537e-05	0.0016636697953059	H3C8	protein_coding
ENSG00000109906	ENSG00000109906.15	-1.48899536104601	4.26373052740947	80.1834316582158	1.44343452875504e-05	0.00171031955881131	ZBTB16	protein_coding
ENSG00000077092	ENSG00000077092.20	2.42455857283382	4.79295167499145	79.7489008861394	1.47374011558141e-05	0.00172822616646789	RARB	protein_coding
ENSG00000012048	ENSG00000012048.25	-1.42054815898254	4.63607288623638	78.7067674010732	1.5496988162787e-05	0.0017336888128353	BRCA1	protein_coding
ENSG00000114115	ENSG00000114115.10	1.71589305284747	9.97860811244181	79.4269251721522	1.49670555747257e-05	0.0017336888128353	RBP1	protein_coding
ENSG00000159208	ENSG00000159208.16	1.51237350288603	4.58615638901444	78.5133434039401	1.56432651180123e-05	0.0017336888128353	CIART	protein_coding
ENSG00000168309	ENSG00000168309.18	3.34741435417773	6.14393072346644	79.2285554945889	1.55668915507216e-05	0.0017336888128353	FAM107A	protein_coding
ENSG00000187837	ENSG00000187837.4	-2.12702669236146	6.91960620070724	85.1062860865566	1.56984569425966e-05	0.0017336888128353	H1-2	protein_coding
ENSG00000250303	ENSG00000250303.6	1.8001422855886	4.49786073763137	79.0230176070963	1.52614565855061e-05	0.0017336888128353	LINC02762	lncRNA
ENSG00000107679	ENSG00000107679.15	1.40776195893087	7.3495811382947	77.9577575602091	1.6073048703313e-05	0.00175798970192486	PLEKHA1	protein_coding
ENSG00000013297	ENSG00000013297.12	3.53541609810698	3.46415860033167	77.5080604820413	1.64316789228476e-05	0.00176482663957578	CLDN11	protein_coding
ENSG00000114805	ENSG00000114805.18	-1.35531182811711	5.18272238850009	77.4905326063937	1.6445857036926e-05	0.00176482663957578	PLCH1	protein_coding
ENSG00000168209	ENSG00000168209.6	1.87409050970422	8.42246226636144	77.2419325351745	1.66485889939081e-05	0.00176988504491313	DDIT4	protein_coding
ENSG00000101868	ENSG00000101868.13	-1.07257688512789	5.65743409197351	75.9024025647083	1.77958916293759e-05	0.0017931927338294	POLA1	protein_coding
ENSG00000113494	ENSG00000113494.17	-2.42869213847488	3.41297526135361	75.5334411609092	1.81289814848686e-05	0.0017931927338294	PRLR	protein_coding
ENSG00000138346	ENSG00000138346.16	-2.02661889418745	3.58494815103928	75.6350978141374	1.80364426206882e-05	0.0017931927338294	DNA2	protein_coding
ENSG00000138722	ENSG00000138722.10	-2.09943654797042	4.37795735024437	75.8331057768357	1.78578689804909e-05	0.0017931927338294	MMRN1	protein_coding
ENSG00000141556	ENSG00000141556.22	-1.48995808619488	4.26101968928365	76.456393565883	1.73098784456213e-05	0.0017931927338294	TBCD	protein_coding
ENSG00000174498	ENSG00000174498.14	-1.38363416449886	4.93788155828974	76.0437190808571	1.76703255605053e-05	0.0017931927338294	IGDCC3	protein_coding
ENSG00000177954	ENSG00000177954.14	1.74906421365652	7.08033975516223	75.8817634164558	1.78143228652959e-05	0.0017931927338294	RPS27	protein_coding
ENSG00000278463	ENSG00000278463.2	-2.35704670595038	3.92570748101562	76.2476020217312	1.74910950063845e-05	0.0017931927338294	H2AC4	protein_coding
ENSG00000130813	ENSG00000130813.18	2.13781256450811	4.61993050259103	74.9546607477705	1.86672102926195e-05	0.00183051307826333	SHFL	protein_coding
ENSG00000129534	ENSG00000129534.14	-2.08773404130587	5.31940283572889	76.790985563685	1.90776019178484e-05	0.00185476685312415	MIS18BP1	protein_coding
ENSG00000182481	ENSG00000182481.10	-1.52118525076196	7.58414419028657	74.2775028300683	1.93223054571016e-05	0.00186263749639433	KPNA2	protein_coding
ENSG00000183684	ENSG00000183684.8	-1.83751992440975	6.66671404936106	75.9295309539476	1.94960325090526e-05	0.00186359134277709	ALYREF	protein_coding
ENSG00000185033	ENSG00000185033.15	1.68627373612248	6.60015584939527	73.7670885963674	1.98349996816342e-05	0.00188019267815491	SEMA4B	protein_coding
ENSG00000105810	ENSG00000105810.10	-1.7239090750846	4.87187190636214	73.2131546035142	2.04106282299611e-05	0.00188317221802765	CDK6	protein_coding
ENSG00000117154	ENSG00000117154.12	4.49466250477067	4.9435623516607	78.4591817758492	2.0694200198106e-05	0.00188317221802765	IGSF21	protein_coding
ENSG00000165475	ENSG00000165475.15	1.46258442501154	6.03813287539088	72.9770117410719	2.06623058896637e-05	0.00188317221802765	CRYL1	protein_coding
ENSG00000167088	ENSG00000167088.11	-1.14031757412372	7.78741126743273	73.1466644845415	2.04811063226156e-05	0.00188317221802765	SNRPD1	protein_coding
ENSG00000173826	ENSG00000173826.15	3.91223040814148	4.81025293892953	73.8975300412919	2.02747783318951e-05	0.00188317221802765	KCNH6	protein_coding
ENSG00000105220	ENSG00000105220.17	1.44690078113323	8.48678774221192	72.0763734693951	2.16582203768863e-05	0.00193986028966206	GPI	protein_coding
ENSG00000186314	ENSG00000186314.12	1.70588654566222	5.64326736506142	72.1400775118488	2.15858486842531e-05	0.00193986028966206	PRELID2	protein_coding
ENSG00000163539	ENSG00000163539.18	1.01258797854272	6.9186974173479	71.766100944755	2.20150392326209e-05	0.00195641461930518	CLASP2	protein_coding
ENSG00000165891	ENSG00000165891.16	-1.54768225082866	4.17477933645556	71.6062476432949	2.22017170611375e-05	0.00195770954705767	E2F7	protein_coding
ENSG00000111052	ENSG00000111052.8	1.95846886908448	5.2880865939222	71.0984849923474	2.28078447756538e-05	0.00196544874487168	LIN7A	protein_coding
ENSG00000130066	ENSG00000130066.17	1.44297072511598	7.98287683971523	71.3301215300174	2.25288238447964e-05	0.00196544874487168	SAT1	protein_coding
ENSG00000261210	ENSG00000261210.8	-4.3388688069418	3.0748604432954	71.2397464472154	2.26371803323358e-05	0.00196544874487168	CLEC19A	protein_coding
ENSG00000140365	ENSG00000140365.16	-0.995933381194274	6.07489594914416	70.8645859935629	2.30939498934179e-05	0.00197514045141074	COMMD4	protein_coding
ENSG00000104147	ENSG00000104147.9	-1.80547258605062	4.43318897892207	70.0823223895823	2.40837014984175e-05	0.00204441869063059	OIP5	protein_coding
ENSG00000107295	ENSG00000107295.10	2.83692464108968	4.62993437161953	69.9265250895534	2.42870591945288e-05	0.00204640961731678	SH3GL2	protein_coding
ENSG00000130222	ENSG00000130222.11	2.46126636453194	6.76074912699118	74.9764216877373	2.50904248320806e-05	0.0020985557534185	GADD45G	protein_coding
ENSG00000198363	ENSG00000198363.18	1.22099566789268	7.59761219013772	69.135397542908	2.53531687280376e-05	0.00210505324293013	ASPH	protein_coding
ENSG00000163618	ENSG00000163618.18	1.71369647236105	6.29243773533753	68.7963846016085	2.58277367215236e-05	0.00212891670440095	CADPS	protein_coding
ENSG00000196968	ENSG00000196968.11	1.40377531695724	5.42790181692551	68.5301139332005	2.62082150060672e-05	0.0021447370193814	FUT11	protein_coding
ENSG00000174871	ENSG00000174871.11	-1.43534134864049	5.0833702538547	68.3656778911716	2.64466523750072e-05	0.00214879050546933	CNIH2	protein_coding
ENSG00000165724	ENSG00000165724.6	-1.16028847064561	5.13692895826387	68.0997294044284	2.68380045409489e-05	0.00216512270676095	ZMYND19	protein_coding
ENSG00000210082	ENSG00000210082.2	-1.22876142474283	15.4946864610661	67.7496686869164	2.73641362464782e-05	0.00219202147749077	MT-RNR2	Mt_rRNA
ENSG00000011426	ENSG00000011426.11	-1.66252065857004	4.54915879050572	67.5953997678025	2.7600053396862e-05	0.0021954587929322	ANLN	protein_coding
ENSG00000187772	ENSG00000187772.8	-2.53166370070566	2.93890423764378	67.1804045373897	2.82473165871179e-05	0.00223134184846157	LIN28B	protein_coding
ENSG00000164086	ENSG00000164086.10	1.69509848901842	4.90898821718192	66.9217003224964	2.86603459323307e-05	0.00224835472400181	DUSP7	protein_coding
ENSG00000109046	ENSG00000109046.15	1.44533161318604	8.87760461358695	66.5705881298021	2.92329532932213e-05	0.00226207376673736	WSB1	protein_coding
ENSG00000186352	ENSG00000186352.9	2.64314811491872	5.41940283149178	71.1350621995817	2.9143070569762e-05	0.00226207376673736	ANKRD37	protein_coding
ENSG00000107099	ENSG00000107099.18	4.25256022679147	3.87069424471792	66.3445260322351	2.96091369594808e-05	0.00227040677553638	DOCK8	protein_coding
ENSG00000185189	ENSG00000185189.18	1.36688312486478	5.29217080666737	66.266817466194	2.97398338070259e-05	0.00227040677553638	NRBP2	protein_coding
ENSG00000112715	ENSG00000112715.26	2.7355776960859	8.00649974762601	74.6146883219712	3.02824061688614e-05	0.00229641580113866	VEGFA	protein_coding
ENSG00000159131	ENSG00000159131.17	-1.12453356531925	5.1666490828431	65.5022968951528	3.1064576688726e-05	0.00234012953532622	GART	protein_coding
ENSG00000186998	ENSG00000186998.16	-2.30556091234218	3.26250693434073	65.3746212068175	3.12928833959653e-05	0.00234181939887569	EMID1	protein_coding
ENSG00000121152	ENSG00000121152.10	-1.57488340865549	4.70485166591802	65.1800568731066	3.1644812701903e-05	0.00235267806852383	NCAPH	protein_coding
ENSG00000100410	ENSG00000100410.8	-1.12265217672134	6.11705277168423	64.8728328593482	3.22105691008761e-05	0.00235337562180611	PHF5A	protein_coding
ENSG00000111196	ENSG00000111196.10	-1.10343189509702	5.40593009253476	64.8383412854675	3.22748656704838e-05	0.00235337562180611	MAGOHB	protein_coding
ENSG00000166831	ENSG00000166831.9	-1.45799512453076	4.51135998796507	65.0596653805871	3.1865035838031e-05	0.00235337562180611	RBPMS2	protein_coding
ENSG00000123485	ENSG00000123485.12	-2.09209464941012	4.33801519473204	64.232165714302	3.34312575679505e-05	0.00242216913907922	HJURP	protein_coding
ENSG00000117602	ENSG00000117602.13	1.5846806819402	5.20789863345433	64.0959284635286	3.36981872215646e-05	0.00242605620028669	RCAN3	protein_coding
ENSG00000100422	ENSG00000100422.14	-0.973569799227899	6.73749773415633	63.9872836528173	3.3912950310201e-05	0.00242616232565117	CERK	protein_coding
ENSG00000111602	ENSG00000111602.12	-1.18384591072973	5.82837072727564	63.5232288494734	3.48495931646476e-05	0.00243165754012936	TIMELESS	protein_coding
ENSG00000136492	ENSG00000136492.10	-1.70465566012979	4.15079834062655	63.4217737792097	3.50586229961507e-05	0.00243165754012936	BRIP1	protein_coding
ENSG00000137309	ENSG00000137309.21	-1.32652792674405	8.18359145035455	63.4424054533068	3.50159895570742e-05	0.00243165754012936	HMGA1	protein_coding
ENSG00000173175	ENSG00000173175.16	2.46122595581534	3.72680751356211	63.8243599706915	3.42381980998648e-05	0.00243165754012936	ADCY5	protein_coding
ENSG00000177453	ENSG00000177453.7	3.42585983576322	3.27062068490085	63.6754250504227	3.453890868287e-05	0.00243165754012936	NIM1K	protein_coding
ENSG00000163347	ENSG00000163347.6	-1.8000561965222	5.46012136235175	64.1151900761976	3.61110849402068e-05	0.00248947631027183	CLDN1	protein_coding
ENSG00000111837	ENSG00000111837.12	2.84030124067756	6.28227369854193	63.1995817468048	3.66100346535011e-05	0.00249572163699454	MAK	protein_coding
ENSG00000164045	ENSG00000164045.12	-1.73234836424205	3.95540363962398	62.67753119286	3.66404846925791e-05	0.00249572163699454	CDC25A	protein_coding
ENSG00000167747	ENSG00000167747.17	-1.55645056377077	6.00607089282714	62.8729517704274	3.70842851250732e-05	0.00249593537786551	C19orf48P	transcribed_unitary_pseudogene
ENSG00000171853	ENSG00000171853.16	-1.61252298823776	4.29777404970618	62.4469636553545	3.71484158644143e-05	0.00249593537786551	TRAPPC12	protein_coding
ENSG00000184357	ENSG00000184357.5	-2.53619563960169	6.11480429374752	75.1569651954124	3.75213142518684e-05	0.00249593537786551	H1-5	protein_coding
ENSG00000197903	ENSG00000197903.8	-1.93825455054383	4.0718911082681	62.3586037209596	3.73453802958586e-05	0.00249593537786551	H2BC12	protein_coding
ENSG00000112379	ENSG00000112379.9	2.28472109700992	5.19680308844064	61.8779116667036	3.84398671058185e-05	0.00254217144377143	ARFGEF3	protein_coding
ENSG00000153291	ENSG00000153291.16	1.95674240760901	4.15398425640074	61.6954545863066	3.88656923166438e-05	0.00255547543411459	SLC25A27	protein_coding
ENSG00000112312	ENSG00000112312.10	-1.34521657641867	6.16039525030094	61.251387207297	3.99267622201787e-05	0.00256591480369792	GMNN	protein_coding
ENSG00000137168	ENSG00000137168.8	-1.02643376137476	6.2791926270176	61.2980178273459	3.98136681529092e-05	0.00256591480369792	PPIL1	protein_coding
ENSG00000259436	ENSG00000259436.1	-2.63785636727859	4.33334972101572	65.6027810882991	3.97058149772288e-05	0.00256591480369792	POU2F2-AS2	lncRNA
ENSG00000274290	ENSG00000274290.3	-1.88171969508555	3.81872921241307	61.3733543308776	3.96317908098412e-05	0.00256591480369792	H2BC6	protein_coding
ENSG00000167766	ENSG00000167766.21	1.32904426470978	5.54316297447289	60.9897560544573	4.05687380836244e-05	0.00259252469495072	ZNF83	protein_coding
ENSG00000198075	ENSG00000198075.10	1.4512508120964	4.84783918459645	60.8876415970714	4.08227685500369e-05	0.00259418431428307	SULT1C4	protein_coding
ENSG00000164096	ENSG00000164096.13	1.66406596461774	6.10575274522321	60.5386036051339	4.17060923557517e-05	0.00263559333637042	C4orf3	protein_coding
ENSG00000129221	ENSG00000129221.16	5.3421799906128	8.03463255020198	75.8623399513057	4.30432682674954e-05	0.00269020426671847	AIPL1	protein_coding
ENSG00000198910	ENSG00000198910.14	1.13911736786532	5.91544004814216	60.0960299212352	4.28604687453259e-05	0.00269020426671847	L1CAM	protein_coding
ENSG00000049541	ENSG00000049541.11	-1.57757172534648	4.67658186643718	59.7391249628725	4.38203540437312e-05	0.00271713841291029	RFC2	protein_coding
