gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2
ENSG00000082126	ENSG00000082126.18	6.589433397180624	7.075114768255806	304.9335477055865	1.917270661482313e-7	3.140702129041522e-4	MPP4	protein_coding	Stage_1	Stage_3
ENSG00000092200	ENSG00000092200.13	5.168576226176219	6.545960805440501	257.4183147431467	3.610770815685698e-7	3.140702129041522e-4	RPGRIP1	protein_coding	Stage_1	Stage_3
ENSG00000100504	ENSG00000100504.17	3.192190686019639	5.401209685729049	235.49835729185438	5.030042554425077e-7	3.140702129041522e-4	PYGL	protein_coding	Stage_1	Stage_3
ENSG00000102104	ENSG00000102104.9	9.261044119694835	5.772439757183616	239.71977642112944	4.708239490874699e-7	3.140702129041522e-4	RS1	protein_coding	Stage_1	Stage_3
ENSG00000102755	ENSG00000102755.13	6.357734028877368	6.3731740757068955	284.985816002043	2.469543164822876e-7	3.140702129041522e-4	FLT1	protein_coding	Stage_1	Stage_3
ENSG00000104888	ENSG00000104888.10	4.586727200261889	5.827372960656317	238.25850930452933	4.816612712369886e-7	3.140702129041522e-4	SLC17A7	protein_coding	Stage_1	Stage_3
ENSG00000107099	ENSG00000107099.18	7.586090467533426	5.875367260105271	258.75781807733773	3.541550498646257e-7	3.140702129041522e-4	DOCK8	protein_coding	Stage_1	Stage_3
ENSG00000111664	ENSG00000111664.11	4.859725829371344	7.964859560589353	261.644950355705	3.3979545868742245e-7	3.140702129041522e-4	GNB3	protein_coding	Stage_1	Stage_3
ENSG00000112041	ENSG00000112041.13	5.092718722548945	6.732796778669176	268.2430731948511	3.0963612976770085e-7	3.140702129041522e-4	TULP1	protein_coding	Stage_1	Stage_3
ENSG00000112619	ENSG00000112619.8	9.301649981010511	6.605024671155072	273.01103720865905	2.8992147539004427e-7	3.140702129041522e-4	PRPH2	protein_coding	Stage_1	Stage_3
ENSG00000116703	ENSG00000116703.14	6.301273784143627	7.237782452952247	231.43777327681286	5.366198618170915e-7	3.140702129041522e-4	PDC	protein_coding	Stage_1	Stage_3
ENSG00000118985	ENSG00000118985.16	-2.4419026349915436	6.524658958263578	229.04843155563296	5.57728933745498e-7	3.140702129041522e-4	ELL2	protein_coding	Stage_1	Stage_3
ENSG00000124507	ENSG00000124507.11	5.399458485759243	4.515018224028405	237.41753900725993	4.880410166173712e-7	3.140702129041522e-4	PACSIN1	protein_coding	Stage_1	Stage_3
ENSG00000137766	ENSG00000137766.18	5.229811088084894	3.894326835028154	231.43355806832906	5.366562061397837e-7	3.140702129041522e-4	UNC13C	protein_coding	Stage_1	Stage_3
ENSG00000159217	ENSG00000159217.10	-3.0497298029137645	7.045524869301541	246.2442659137577	4.2602353265733055e-7	3.140702129041522e-4	IGF2BP1	protein_coding	Stage_1	Stage_3
ENSG00000164398	ENSG00000164398.15	4.908943767458566	5.319370422384813	243.58911833238105	4.435767506204952e-7	3.140702129041522e-4	ACSL6	protein_coding	Stage_1	Stage_3
ENSG00000173976	ENSG00000173976.16	9.384821868660003	5.448879915321693	265.8444625271059	3.201936411985134e-7	3.140702129041522e-4	RAX2	protein_coding	Stage_1	Stage_3
ENSG00000187416	ENSG00000187416.13	6.187255034004854	5.0725927125370935	282.7854289516485	2.5421460014872666e-7	3.140702129041522e-4	LHFPL3	protein_coding	Stage_1	Stage_3
ENSG00000198570	ENSG00000198570.7	6.017574606749853	6.336390282873351	267.9041120458828	3.1110114972844713e-7	3.140702129041522e-4	RD3	protein_coding	Stage_1	Stage_3
ENSG00000272398	ENSG00000272398.6	-3.636227887722038	7.17033553218144	227.31574507152038	5.736949266412537e-7	3.140702129041522e-4	CD24	protein_coding	Stage_1	Stage_3
ENSG00000278677	ENSG00000278677.2	-6.205106406966426	5.167838986667018	241.46646453470117	4.5827008635519615e-7	3.140702129041522e-4	H2AC17	protein_coding	Stage_1	Stage_3
ENSG00000105392	ENSG00000105392.17	4.612111864854362	8.178384436030615	218.29558096133948	6.668007059654888e-7	3.337402363217002e-4	CRX	protein_coding	Stage_1	Stage_3
ENSG00000138798	ENSG00000138798.13	3.9824027433328912	5.155001462568599	213.2207937195886	7.276170375288968e-7	3.337402363217002e-4	EGF	protein_coding	Stage_1	Stage_3
ENSG00000148600	ENSG00000148600.15	5.755905151892285	6.626908130680728	216.19083404023803	6.912147279397269e-7	3.337402363217002e-4	CDHR1	protein_coding	Stage_1	Stage_3
ENSG00000179774	ENSG00000179774.9	-7.044441360872741	6.902965795522388	219.45465610058687	6.53819848785923e-7	3.337402363217002e-4	ATOH7	protein_coding	Stage_1	Stage_3
ENSG00000182667	ENSG00000182667.15	3.504053545185352	6.299835190605632	214.40731823612796	7.127910287752206e-7	3.337402363217002e-4	NTM	protein_coding	Stage_1	Stage_3
ENSG00000189221	ENSG00000189221.11	3.525677695751924	5.43813144037505	217.26409217814077	6.786271441890173e-7	3.337402363217002e-4	MAOA	protein_coding	Stage_1	Stage_3
ENSG00000069482	ENSG00000069482.7	-6.036953159320312	5.568826420932248	205.8048761639812	8.296584590423224e-7	3.698322718286089e-4	GAL	protein_coding	Stage_1	Stage_3
ENSG00000170289	ENSG00000170289.13	6.686675251982102	4.634979990196914	203.0781540354828	8.71680565266888e-7	3.698322718286089e-4	CNGB3	protein_coding	Stage_1	Stage_3
ENSG00000185518	ENSG00000185518.12	6.059546592249407	5.975819022762343	204.36610409254789	8.51505154784838e-7	3.698322718286089e-4	SV2B	protein_coding	Stage_1	Stage_3
ENSG00000082438	ENSG00000082438.18	4.199748344651491	6.2354518520245295	197.58282248737083	9.648576530483792e-7	3.7306694258840514e-4	COBLL1	protein_coding	Stage_1	Stage_3
ENSG00000104237	ENSG00000104237.11	5.984746902068209	7.139864103645655	201.0046169907917	9.05445979244275e-7	3.7306694258840514e-4	RP1	protein_coding	Stage_1	Stage_3
ENSG00000117154	ENSG00000117154.12	4.2794207159281905	4.698907664041022	197.4514615008396	9.672350170225577e-7	3.7306694258840514e-4	IGSF21	protein_coding	Stage_1	Stage_3
ENSG00000177182	ENSG00000177182.11	-4.315323462306423	6.19331856521877	198.99687765439265	9.397269038047274e-7	3.7306694258840514e-4	CLVS1	protein_coding	Stage_1	Stage_3
ENSG00000176170	ENSG00000176170.14	-4.062039986245976	5.23389442526522	195.12803610835059	1.0105319661546566e-6	3.811052888357928e-4	SPHK1	protein_coding	Stage_1	Stage_3
ENSG00000021645	ENSG00000021645.20	3.9241041228929743	7.760424426449899	186.70232541266026	1.189602815780915e-6	3.86775744355295e-4	NRXN3	protein_coding	Stage_1	Stage_3
ENSG00000035499	ENSG00000035499.13	-2.8156445875464327	5.26084440698295	187.0976700204362	1.1803454509557622e-6	3.86775744355295e-4	DEPDC1B	protein_coding	Stage_1	Stage_3
ENSG00000070601	ENSG00000070601.10	5.129369277630005	5.337769724063554	181.14054232072345	1.3300932180295478e-6	3.86775744355295e-4	FRMPD1	protein_coding	Stage_1	Stage_3
ENSG00000070729	ENSG00000070729.14	6.641482508027106	6.263554830868915	191.60742968949594	1.0809074593093321e-6	3.86775744355295e-4	CNGB1	protein_coding	Stage_1	Stage_3
ENSG00000106348	ENSG00000106348.19	3.041806372651256	6.147472331709597	180.60746851437995	1.3446331339910675e-6	3.86775744355295e-4	IMPDH1	protein_coding	Stage_1	Stage_3
ENSG00000108387	ENSG00000108387.16	3.4941379384965594	7.231566516744289	181.1656886112822	1.3294122470057664e-6	3.86775744355295e-4	SEPTIN4	protein_coding	Stage_1	Stage_3
ENSG00000109103	ENSG00000109103.12	3.9657563442865724	8.304241886359106	181.6848015486339	1.3154521948135474e-6	3.86775744355295e-4	UNC119	protein_coding	Stage_1	Stage_3
ENSG00000113522	ENSG00000113522.14	-2.3081644449902674	5.86325197807093	183.36420163751424	1.2715378083509966e-6	3.86775744355295e-4	RAD50	protein_coding	Stage_1	Stage_3
ENSG00000116016	ENSG00000116016.14	5.8015310424521225	5.154930184013132	184.5453246151415	1.2417562151328463e-6	3.86775744355295e-4	EPAS1	protein_coding	Stage_1	Stage_3
ENSG00000141750	ENSG00000141750.7	5.708699217807639	5.119520188930079	184.04955891968794	1.2541484653059853e-6	3.86775744355295e-4	STAC2	protein_coding	Stage_1	Stage_3
ENSG00000149489	ENSG00000149489.9	6.1717385640963975	6.086065172092077	190.50062219432783	1.1043017502222949e-6	3.86775744355295e-4	ROM1	protein_coding	Stage_1	Stage_3
ENSG00000168461	ENSG00000168461.13	-3.8366796683556768	7.8014168924998435	190.00793882574902	1.1149207783298305e-6	3.86775744355295e-4	RAB31	protein_coding	Stage_1	Stage_3
ENSG00000173267	ENSG00000173267.14	-4.692157108917857	5.002679426065291	184.30017197151744	1.2478646980199855e-6	3.86775744355295e-4	SNCG	protein_coding	Stage_1	Stage_3
ENSG00000197409	ENSG00000197409.8	-5.022255948077314	4.612446117099271	186.73524580836636	1.188828466596152e-6	3.86775744355295e-4	H3C4	protein_coding	Stage_1	Stage_3
ENSG00000134602	ENSG00000134602.16	-3.3120449352862797	5.038151552987233	179.32287217846383	1.3805037546814401e-6	3.9047548701164536e-4	STK26	protein_coding	Stage_1	Stage_3
ENSG00000053524	ENSG00000053524.13	4.242038255623181	5.609987745984198	177.91701238152996	1.4211551400930776e-6	3.9538399807409214e-4	MCF2L2	protein_coding	Stage_1	Stage_3
ENSG00000168309	ENSG00000168309.18	4.938389424438351	5.7681948940142425	175.78646159912032	1.48568400028376e-6	4.0667005110993056e-4	FAM107A	protein_coding	Stage_1	Stage_3
ENSG00000011347	ENSG00000011347.10	-3.3283348538788493	7.136206667208506	174.85253472079904	1.5151340121636864e-6	4.0814824318142736e-4	SYT7	protein_coding	Stage_1	Stage_3
ENSG00000144834	ENSG00000144834.14	-2.774688758787376	6.523685541130729	173.34420118593863	1.5642697189256633e-6	4.148003343732411e-4	TAGLN3	protein_coding	Stage_1	Stage_3
ENSG00000184489	ENSG00000184489.13	3.4292940875171545	7.041582435524904	171.5862487602379	1.624101842027751e-6	4.198015366091399e-4	PTP4A3	protein_coding	Stage_1	Stage_3
ENSG00000187017	ENSG00000187017.18	3.258888219114587	6.292624832164613	171.34311132162614	1.6326027586001553e-6	4.198015366091399e-4	ESPN	protein_coding	Stage_1	Stage_3
ENSG00000158445	ENSG00000158445.10	4.873784911326709	5.637811789326296	170.28613774780737	1.6702171885331808e-6	4.2306352099397924e-4	KCNB1	protein_coding	Stage_1	Stage_3
ENSG00000175155	ENSG00000175155.11	2.894036997102994	4.630786280766713	169.41423697604205	1.702071424247688e-6	4.247919726604046e-4	YPEL2	protein_coding	Stage_1	Stage_3
ENSG00000071909	ENSG00000071909.19	6.540019691854138	7.455116016646839	166.13978760839558	1.8287655127557156e-6	4.433711359568179e-4	MYO3B	protein_coding	Stage_1	Stage_3
ENSG00000129221	ENSG00000129221.16	7.662110222107891	7.381642315755288	166.7631009019142	1.8037544479581275e-6	4.433711359568179e-4	AIPL1	protein_coding	Stage_1	Stage_3
ENSG00000109906	ENSG00000109906.15	-3.4647545075300346	5.94132994269063	161.50130255002387	2.0293297722823e-6	4.6540210223517455e-4	ZBTB16	protein_coding	Stage_1	Stage_3
ENSG00000112379	ENSG00000112379.9	3.003026898163581	5.308535769979	162.5342879436089	1.9823528578557145e-6	4.6540210223517455e-4	ARFGEF3	protein_coding	Stage_1	Stage_3
ENSG00000114349	ENSG00000114349.10	9.605282461833388	6.253488451233854	161.7669523679623	2.017115929295157e-6	4.6540210223517455e-4	GNAT1	protein_coding	Stage_1	Stage_3
ENSG00000150672	ENSG00000150672.19	3.4719185481147883	8.266241283345282	161.80750513056364	2.0152595909050875e-6	4.6540210223517455e-4	DLG2	protein_coding	Stage_1	Stage_3
ENSG00000102271	ENSG00000102271.14	4.126344583346566	4.308488830890815	158.93400857180222	2.1523123570587705e-6	4.814954504241087e-4	KLHL4	protein_coding	Stage_1	Stage_3
ENSG00000167083	ENSG00000167083.7	7.24763246482287	6.805882052673392	158.85496020447647	2.1562461983520276e-6	4.814954504241087e-4	GNGT2	protein_coding	Stage_1	Stage_3
ENSG00000107295	ENSG00000107295.10	3.8262075974913237	4.4700759606244524	156.16394727857053	2.295746495910599e-6	4.829374316659932e-4	SH3GL2	protein_coding	Stage_1	Stage_3
ENSG00000112312	ENSG00000112312.10	-2.288364490987186	6.1213088434028595	156.85444263100996	2.258891615111958e-6	4.829374316659932e-4	GMNN	protein_coding	Stage_1	Stage_3
ENSG00000132639	ENSG00000132639.15	3.513430931563244	7.156593137399737	155.88298039446022	2.310959921261835e-6	4.829374316659932e-4	SNAP25	protein_coding	Stage_1	Stage_3
ENSG00000138722	ENSG00000138722.10	-4.213814621813921	4.629680970730599	154.45358512300385	2.390356741496873e-6	4.829374316659932e-4	MMRN1	protein_coding	Stage_1	Stage_3
ENSG00000162496	ENSG00000162496.9	3.711261469131018	6.5454867376035315	156.0129439492582	2.3039070706348534e-6	4.829374316659932e-4	DHRS3	protein_coding	Stage_1	Stage_3
ENSG00000173826	ENSG00000173826.15	4.172630734484938	5.505619059871787	156.83103834626957	2.2601285384270627e-6	4.829374316659932e-4	KCNH6	protein_coding	Stage_1	Stage_3
ENSG00000176890	ENSG00000176890.16	-2.9159524472050387	7.125225018020551	154.72628160453354	2.374947120959331e-6	4.829374316659932e-4	TYMS	protein_coding	Stage_1	Stage_3
ENSG00000184599	ENSG00000184599.14	5.919054238005112	4.001012949103613	155.119361467336	2.3529546157772188e-6	4.829374316659932e-4	TAFA3	protein_coding	Stage_1	Stage_3
ENSG00000017483	ENSG00000017483.16	3.574229054085514	6.784346668374613	151.76125052199353	2.5494795735319547e-6	4.973243430162161e-4	SLC38A5	protein_coding	Stage_1	Stage_3
ENSG00000072571	ENSG00000072571.20	-2.7672251907833814	4.968884281184421	152.18805123865445	2.5233824344232982e-6	4.973243430162161e-4	HMMR	protein_coding	Stage_1	Stage_3
ENSG00000141338	ENSG00000141338.15	6.317747042317927	3.1736804357516597	152.26225589931803	2.5188795569810514e-6	4.973243430162161e-4	ABCA8	protein_coding	Stage_1	Stage_3
ENSG00000154265	ENSG00000154265.16	3.0838722814219497	5.38339555219206	151.13721460491178	2.5882527314019057e-6	4.991504216434289e-4	ABCA5	protein_coding	Stage_1	Stage_3
ENSG00000036672	ENSG00000036672.16	4.151453862482902	4.29244015856595	150.12976675659002	2.652431677197243e-6	5.057799774574653e-4	USP2	protein_coding	Stage_1	Stage_3
ENSG00000160298	ENSG00000160298.18	-3.0295311416786923	5.457346474931448	149.6390567010436	2.684419058039149e-6	5.061919537109155e-4	C21orf58	protein_coding	Stage_1	Stage_3
ENSG00000166111	ENSG00000166111.10	3.8120375329582266	4.77935306856205	148.68330606410078	2.74812976533754e-6	5.12511101621356e-4	SVOP	protein_coding	Stage_1	Stage_3
ENSG00000143171	ENSG00000143171.13	4.201965301029389	6.536434046634069	147.40644764462388	2.8362522292098957e-6	5.231960498034906e-4	RXRG	protein_coding	Stage_1	Stage_3
ENSG00000129673	ENSG00000129673.10	4.581949172638851	4.058430205438626	146.62979585855163	2.8915996231108584e-6	5.276702925141331e-4	AANAT	protein_coding	Stage_1	Stage_3
ENSG00000129195	ENSG00000129195.16	-3.4196175864412246	5.116136021346156	145.35455990648472	2.98546701314245e-6	5.390038370217076e-4	PIMREG	protein_coding	Stage_1	Stage_3
ENSG00000111912	ENSG00000111912.20	2.581123149397741	5.1894177480752814	144.0467407283682	3.08576032227405e-6	5.512467203085569e-4	NCOA7	protein_coding	Stage_1	Stage_3
ENSG00000115295	ENSG00000115295.21	2.218967081352915	6.359057732885965	143.2575662067086	3.148340083105569e-6	5.565674953165063e-4	CLIP4	protein_coding	Stage_1	Stage_3
ENSG00000175567	ENSG00000175567.11	-3.1668219998663787	5.050703594788531	140.0417772235855	3.4205262261106934e-6	5.984510369414904e-4	UCP2	protein_coding	Stage_1	Stage_3
ENSG00000073111	ENSG00000073111.14	-2.938016683739601	5.675357773014763	138.4079799224071	3.570194763453859e-6	6.120179326320753e-4	MCM2	protein_coding	Stage_1	Stage_3
ENSG00000184144	ENSG00000184144.12	-4.5749580000263865	6.692840384162838	138.56269258147407	3.555672299552576e-6	6.120179326320753e-4	CNTN2	protein_coding	Stage_1	Stage_3
ENSG00000003137	ENSG00000003137.9	8.101127153196176	5.94791854453074	137.12290046164566	3.6937606938754222e-6	6.207737628869796e-4	CYP26B1	protein_coding	Stage_1	Stage_3
ENSG00000047365	ENSG00000047365.13	4.206970340482422	3.2853807570786038	134.22516518596004	3.992815538736332e-6	6.207737628869796e-4	ARAP2	protein_coding	Stage_1	Stage_3
ENSG00000076003	ENSG00000076003.5	-2.4028955004584533	6.082174534574161	135.48832846415667	3.85883455895963e-6	6.207737628869796e-4	MCM6	protein_coding	Stage_1	Stage_3
ENSG00000100297	ENSG00000100297.16	-2.741301031607125	5.481820350919209	135.68597161573294	3.838386917587091e-6	6.207737628869796e-4	MCM5	protein_coding	Stage_1	Stage_3
ENSG00000139988	ENSG00000139988.10	7.291955263399507	3.9124715713525027	136.10188370713573	3.79580218078293e-6	6.207737628869796e-4	RDH12	protein_coding	Stage_1	Stage_3
ENSG00000156194	ENSG00000156194.19	8.744129724206276	4.641670740701265	134.88696896585395	3.9219004610707564e-6	6.207737628869796e-4	PPEF2	protein_coding	Stage_1	Stage_3
ENSG00000163378	ENSG00000163378.14	3.433116179613915	4.948349767040205	136.759342027182	3.72969383894923e-6	6.207737628869796e-4	EOGT	protein_coding	Stage_1	Stage_3
ENSG00000184260	ENSG00000184260.6	-3.2055287139814497	4.519774104364215	134.3295378827425	3.98152477268245e-6	6.207737628869796e-4	H2AC20	protein_coding	Stage_1	Stage_3
ENSG00000198691	ENSG00000198691.14	5.739547272459041	6.714687595345112	133.9421499612648	4.023635255292426e-6	6.207737628869796e-4	ABCA4	protein_coding	Stage_1	Stage_3
ENSG00000213551	ENSG00000213551.7	-1.9601378536020968	5.880435314075288	135.8626481061909	3.820223986428151e-6	6.207737628869796e-4	DNAJC9	protein_coding	Stage_1	Stage_3
ENSG00000228716	ENSG00000228716.7	-2.316193008334586	5.358401801415343	135.2809371592138	3.88043866198197e-6	6.207737628869796e-4	DHFR	protein_coding	Stage_1	Stage_3
ENSG00000109107	ENSG00000109107.14	3.8997882164255704	7.2218569346801	131.36936114336316	4.318045282022412e-6	6.542995221535925e-4	ALDOC	protein_coding	Stage_1	Stage_3
ENSG00000154080	ENSG00000154080.14	4.665583471951909	3.347868317942738	131.41579108130605	4.31249581924491e-6	6.542995221535925e-4	CHST9	protein_coding	Stage_1	Stage_3
ENSG00000074317	ENSG00000074317.11	4.8918395979916065	4.640136069492806	129.0526989628118	4.606756922376598e-6	6.769148349856485e-4	SNCB	protein_coding	Stage_1	Stage_3
ENSG00000162407	ENSG00000162407.9	-2.0558098257222692	6.786174308082795	128.89838469935347	4.626841132422086e-6	6.769148349856485e-4	PLPP3	protein_coding	Stage_1	Stage_3
ENSG00000165084	ENSG00000165084.16	5.497037211487141	3.9985384943408366	129.64017851225503	4.531294504886467e-6	6.769148349856485e-4	C8orf34	protein_coding	Stage_1	Stage_3
ENSG00000186998	ENSG00000186998.16	-2.8708176995951153	4.104647714966418	129.17387695024638	4.591062469425871e-6	6.769148349856485e-4	EMID1	protein_coding	Stage_1	Stage_3
ENSG00000227051	ENSG00000227051.7	-2.1178693158467077	6.015287138468583	127.06862457755904	4.873621841041023e-6	7.069250962761298e-4	C14orf132	protein_coding	Stage_1	Stage_3
ENSG00000168298	ENSG00000168298.7	-2.2327034776235126	8.532835618970063	125.79675308795447	5.054996483946407e-6	7.209104649500375e-4	H1-4	protein_coding	Stage_1	Stage_3
ENSG00000188992	ENSG00000188992.12	4.53641258748955	3.0643938971878453	125.91408542690617	5.037911714857107e-6	7.209104649500375e-4	LIPI	protein_coding	Stage_1	Stage_3
ENSG00000042781	ENSG00000042781.14	5.525673588808299	6.843389650718361	124.53415158069477	5.243551202215854e-6	7.234821744130509e-4	USH2A	protein_coding	Stage_1	Stage_3
ENSG00000102003	ENSG00000102003.12	2.3670103450366815	6.321853396459424	124.70688915640451	5.217237139547289e-6	7.234821744130509e-4	SYP	protein_coding	Stage_1	Stage_3
ENSG00000162344	ENSG00000162344.4	-5.304781348506068	4.634088929504184	124.8704074920098	5.192480773321779e-6	7.234821744130509e-4	FGF19	protein_coding	Stage_1	Stage_3
ENSG00000183638	ENSG00000183638.6	6.378310794298132	4.081538598164752	125.14886571595747	5.150662716197672e-6	7.234821744130509e-4	RP1L1	protein_coding	Stage_1	Stage_3
ENSG00000123219	ENSG00000123219.13	-2.8886785490212676	6.5516512149300805	123.22381191180648	5.4487142235320515e-6	7.404679936211806e-4	CENPK	protein_coding	Stage_1	Stage_3
ENSG00000130203	ENSG00000130203.10	2.404284073867222	7.147457401118342	122.82349411171569	5.513404942996513e-6	7.404679936211806e-4	APOE	protein_coding	Stage_1	Stage_3
ENSG00000141639	ENSG00000141639.12	2.759891855326649	5.205982462692592	122.65340571231282	5.5411840899116105e-6	7.404679936211806e-4	MAPK4	protein_coding	Stage_1	Stage_3
ENSG00000174788	ENSG00000174788.10	6.017107323658657	2.9929119828507162	123.14775830392465	5.460930403931181e-6	7.404679936211806e-4	PCP2	protein_coding	Stage_1	Stage_3
ENSG00000129534	ENSG00000129534.14	-3.1493839460234843	6.16018598616294	121.61020310628858	5.715480036044814e-6	7.577922788415354e-4	MIS18BP1	protein_coding	Stage_1	Stage_3
ENSG00000124575	ENSG00000124575.7	-3.246477447814182	4.6498065865698415	121.13474724288548	5.7972110746017495e-6	7.6267030346563e-4	H1-3	protein_coding	Stage_1	Stage_3
ENSG00000127329	ENSG00000127329.16	3.8196495390480614	3.8246321297725854	120.69012806376026	5.8749794521270025e-6	7.669559714003644e-4	PTPRB	protein_coding	Stage_1	Stage_3
ENSG00000284906	ENSG00000284906.3	-4.10643035128402	4.759362756452443	120.21676420568218	5.9592274645374375e-6	7.720156435165255e-4		protein_coding	Stage_1	Stage_3
ENSG00000090889	ENSG00000090889.12	-2.420624392869887	5.093916331122121	118.19985025146242	6.335750541796704e-6	7.863040320993377e-4	KIF4A	protein_coding	Stage_1	Stage_3
ENSG00000111249	ENSG00000111249.14	-3.0528066940236194	7.035683055888431	118.98437869336158	6.1858233342365995e-6	7.863040320993377e-4	CUX2	protein_coding	Stage_1	Stage_3
ENSG00000144406	ENSG00000144406.19	3.1782103708925806	6.677317757711943	118.42491786636027	6.29227459498176e-6	7.863040320993377e-4	UNC80	protein_coding	Stage_1	Stage_3
ENSG00000165895	ENSG00000165895.19	3.444557173540302	6.971392917668659	118.13928980403006	6.347513546497511e-6	7.863040320993377e-4	ARHGAP42	protein_coding	Stage_1	Stage_3
ENSG00000177426	ENSG00000177426.22	-2.107307955686097	5.135066655727601	118.17462485334785	6.340646872367773e-6	7.863040320993377e-4	TGIF1	protein_coding	Stage_1	Stage_3
ENSG00000197635	ENSG00000197635.11	7.415146979280406	4.573765666755738	118.98849038107682	6.185049426972608e-6	7.863040320993377e-4	DPP4	protein_coding	Stage_1	Stage_3
ENSG00000021300	ENSG00000021300.14	3.3883525431939523	6.8131357655475	115.82207599208772	6.819050346857493e-6	8.050717021274512e-4	PLEKHB1	protein_coding	Stage_1	Stage_3
ENSG00000079819	ENSG00000079819.20	1.9158463822290905	8.060629475246643	115.30268521558406	6.930746252581706e-6	8.050717021274512e-4	EPB41L2	protein_coding	Stage_1	Stage_3
ENSG00000089057	ENSG00000089057.15	2.083827690284268	6.501491697453364	115.17688462635388	6.958146345786426e-6	8.050717021274512e-4	SLC23A2	protein_coding	Stage_1	Stage_3
ENSG00000105655	ENSG00000105655.19	-2.500103958947896	7.125326341465123	116.03402392600508	6.774123270520968e-6	8.050717021274512e-4	ISYNA1	protein_coding	Stage_1	Stage_3
ENSG00000106069	ENSG00000106069.26	4.070582760914766	6.213885754330897	114.92150114487471	7.014191859211538e-6	8.050717021274512e-4	CHN2	protein_coding	Stage_1	Stage_3
ENSG00000112599	ENSG00000112599.9	6.477156171760863	7.422084924686431	116.95489404737351	6.5832038919425916e-6	8.050717021274512e-4	GUCA1B	protein_coding	Stage_1	Stage_3
ENSG00000130561	ENSG00000130561.17	8.128409286975351	5.6413763598968	114.67749112640142	7.068274327793897e-6	8.050717021274512e-4	SAG	protein_coding	Stage_1	Stage_3
ENSG00000132932	ENSG00000132932.19	2.945540388392253	5.847363419261736	114.8235533638078	7.035838119072185e-6	8.050717021274512e-4	ATP8A2	protein_coding	Stage_1	Stage_3
ENSG00000138061	ENSG00000138061.12	-3.5276578382137744	8.01109911388883	115.92427942386743	6.797339291887519e-6	8.050717021274512e-4	CYP1B1	protein_coding	Stage_1	Stage_3
ENSG00000143228	ENSG00000143228.13	-2.9236628568965264	5.557695863977548	115.75377459667352	6.8336083709453444e-6	8.050717021274512e-4	NUF2	protein_coding	Stage_1	Stage_3
ENSG00000164898	ENSG00000164898.13	-2.667994537208232	5.7585052423845	115.04491898856365	6.987036223418709e-6	8.050717021274512e-4	FMC1	protein_coding	Stage_1	Stage_3
ENSG00000173894	ENSG00000173894.11	-2.826588885206619	4.754115967114491	116.44438965841007	6.688193203284651e-6	8.050717021274512e-4	CBX2	protein_coding	Stage_1	Stage_3
ENSG00000121152	ENSG00000121152.10	-2.5240869101039354	4.9475532844864345	114.20665225886067	7.174126252835458e-6	8.116806442458037e-4	NCAPH	protein_coding	Stage_1	Stage_3
ENSG00000163431	ENSG00000163431.14	3.4688032338009482	5.794131492044865	113.94778616789677	7.233175629795175e-6	8.129418782334696e-4	LMOD1	protein_coding	Stage_1	Stage_3
ENSG00000144331	ENSG00000144331.20	8.40635106911153	6.256551592358137	113.09342203751534	7.432464760657392e-6	8.181157631630972e-4	ZNF385B	protein_coding	Stage_1	Stage_3
