gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2
ENSG00000164398	ENSG00000164398.15	3.41146094856993	5.319370422384813	137.16529864754048	3.6895986514490372e-6	0.0017393382976039337	ACSL6	protein_coding	Stage_1	Stage_2
ENSG00000115295	ENSG00000115295.21	2.0386675650866635	6.359057732885965	134.7249504022931	3.939113614524583e-6	0.0017423188509777601	CLIP4	protein_coding	Stage_1	Stage_2
ENSG00000122733	ENSG00000122733.12	4.8937256312453785	4.763925038700921	132.526318719964	4.182402041314423e-6	0.0017423188509777601	PHF24	protein_coding	Stage_1	Stage_2
ENSG00000124507	ENSG00000124507.11	3.7381960948396764	4.515018224028405	130.70014535640436	4.399041886474334e-6	0.0017423188509777601	PACSIN1	protein_coding	Stage_1	Stage_2
ENSG00000148600	ENSG00000148600.15	4.059070894051699	6.626908130680728	128.95160875134866	4.6199014963172e-6	0.0017423188509777601	CDHR1	protein_coding	Stage_1	Stage_2
ENSG00000173826	ENSG00000173826.15	3.605613620830569	5.505619059871787	129.27593392097458	4.57789677200879e-6	0.0017423188509777601	KCNH6	protein_coding	Stage_1	Stage_2
ENSG00000184599	ENSG00000184599.14	5.22897955822603	4.001012949103613	130.11295325380993	4.4716952506396744e-6	0.0017423188509777601	TAFA3	protein_coding	Stage_1	Stage_2
ENSG00000197061	ENSG00000197061.5	-2.666367367567148	8.79479835372377	130.1356595931694	4.468857784520892e-6	0.0017423188509777601	H4C3	protein_coding	Stage_1	Stage_2
ENSG00000213551	ENSG00000213551.7	-1.7094543329819154	5.880435314075288	133.53664237724945	4.068318999194018e-6	0.0017423188509777601	DNAJC9	protein_coding	Stage_1	Stage_2
ENSG00000228716	ENSG00000228716.7	-2.0166667787303076	5.358401801415343	134.1674265628429	3.999078903272742e-6	0.0017423188509777601	DHFR	protein_coding	Stage_1	Stage_2
ENSG00000186998	ENSG00000186998.16	-2.466138964451352	4.104647714966418	126.92512355123372	4.893670387046417e-6	0.0018054452204035814	EMID1	protein_coding	Stage_1	Stage_2
ENSG00000112619	ENSG00000112619.8	5.879727048539242	6.605024671155072	125.95784839708084	5.031558037621669e-6	0.0018168206692867521	PRPH2	protein_coding	Stage_1	Stage_2
ENSG00000205129	ENSG00000205129.9	2.342112360928561	5.275390888795776	124.36598427000632	5.2693300637779625e-6	0.0018630375106744959	CFAP96	protein_coding	Stage_1	Stage_2
ENSG00000117069	ENSG00000117069.15	-3.4429618882975666	5.1745877141153525	122.06200184257494	5.6391578624292e-6	0.0019140429616657192	ST6GALNAC5	protein_coding	Stage_1	Stage_2
ENSG00000276368	ENSG00000276368.2	-5.058028806913777	4.450598977087054	122.40422018491113	5.582201088362987e-6	0.0019140429616657192	H2AC14	protein_coding	Stage_1	Stage_2
ENSG00000090889	ENSG00000090889.12	-2.1283713400609283	5.093916331122121	119.69523230823165	6.053820498515293e-6	0.0020144977976530006	KIF4A	protein_coding	Stage_1	Stage_2
ENSG00000139292	ENSG00000139292.13	-4.03260835744926	6.382134437554002	117.040599203986	6.56578224412228e-6	0.002070879427386951	LGR5	protein_coding	Stage_1	Stage_2
ENSG00000167083	ENSG00000167083.7	5.8456875950453915	6.805882052673392	117.50210812563627	6.472962490789578e-6	0.002070879427386951	GNGT2	protein_coding	Stage_1	Stage_2
ENSG00000173976	ENSG00000173976.16	6.137675000946913	5.448879915321693	116.92483361393577	6.589328211590088e-6	0.002070879427386951	RAX2	protein_coding	Stage_1	Stage_2
ENSG00000129521	ENSG00000129521.15	2.2999624400345096	4.439727315942569	115.9254590884477	6.797089205340019e-6	0.0020973345618877357	EGLN3	protein_coding	Stage_1	Stage_2
ENSG00000188163	ENSG00000188163.8	5.007563607908433	4.625007524980723	113.50025528058379	7.336714460654105e-6	0.002223417519852872	CIMIP2A	protein_coding	Stage_1	Stage_2
ENSG00000071909	ENSG00000071909.19	4.834862345305249	7.455116016646839	109.02870273866917	8.481415227815243e-6	0.0024396287768008898	MYO3B	protein_coding	Stage_1	Stage_2
ENSG00000163431	ENSG00000163431.14	3.2587962620856756	5.794131492044865	109.19194200571995	8.435818068403646e-6	0.0024396287768008898	LMOD1	protein_coding	Stage_1	Stage_2
ENSG00000170289	ENSG00000170289.13	4.627785919365552	4.634979990196914	109.42661720547291	8.370807262479024e-6	0.0024396287768008898	CNGB3	protein_coding	Stage_1	Stage_2
ENSG00000003137	ENSG00000003137.9	6.9320831378185614	5.94791854453074	107.85732915748541	8.817900474956597e-6	0.0024941431493414735	CYP26B1	protein_coding	Stage_1	Stage_2
ENSG00000108691	ENSG00000108691.10	-2.8838576823874136	4.771785042914377	102.1050713585562	1.0738136155188013e-5	0.0027412966765886183	CCL2	protein_coding	Stage_1	Stage_2
ENSG00000129221	ENSG00000129221.16	5.38351520798125	7.381642315755288	100.64629854457111	1.130698057634808e-5	0.0027412966765886183	AIPL1	protein_coding	Stage_1	Stage_2
ENSG00000140939	ENSG00000140939.15	3.0657068549977966	5.760261026070295	100.9200787406703	1.1197374536684803e-5	0.0027412966765886183	NOL3	protein_coding	Stage_1	Stage_2
ENSG00000154080	ENSG00000154080.14	3.9695801541158975	3.347868317942738	104.16356121465299	9.995412518928135e-6	0.0027412966765886183	CHST9	protein_coding	Stage_1	Stage_2
ENSG00000168298	ENSG00000168298.7	-1.739403560250626	8.532835618970063	102.16506480297409	1.0715523605212112e-5	0.0027412966765886183	H1-4	protein_coding	Stage_1	Stage_2
ENSG00000184489	ENSG00000184489.13	2.4340866331733086	7.041582435524904	101.79896141101376	1.085445588145057e-5	0.0027412966765886183	PTP4A3	protein_coding	Stage_1	Stage_2
ENSG00000185483	ENSG00000185483.13	-2.070725450425093	4.461925771680687	102.24890181129754	1.0684024522312e-5	0.0027412966765886183	ROR1	protein_coding	Stage_1	Stage_2
ENSG00000186352	ENSG00000186352.9	2.619685166885127	4.6898253958016065	100.89419436568595	1.1207679644649727e-5	0.0027412966765886183	ANKRD37	protein_coding	Stage_1	Stage_2
ENSG00000187017	ENSG00000187017.18	2.3520869735952736	6.292624832164613	103.72837865448406	1.014689267023812e-5	0.0027412966765886183	ESPN	protein_coding	Stage_1	Stage_2
ENSG00000197299	ENSG00000197299.13	-1.866344322455988	4.915861861009184	100.80166381960166	1.1244615933959546e-5	0.0027412966765886183	BLM	protein_coding	Stage_1	Stage_2
ENSG00000073734	ENSG00000073734.10	-3.6929359320341217	3.957647704208897	99.98000347836208	1.1579436628457737e-5	0.0027678115355148766	ABCB11	protein_coding	Stage_1	Stage_2
ENSG00000168309	ENSG00000168309.18	3.4153049078327937	5.7681948940142425	98.89366026610877	1.2041663594145532e-5	0.0027994393541951206	FAM107A	protein_coding	Stage_1	Stage_2
ENSG00000185518	ENSG00000185518.12	3.8460055994048186	5.975819022762343	99.13644757146763	1.1936369312792284e-5	0.0027994393541951206	SV2B	protein_coding	Stage_1	Stage_2
ENSG00000132639	ENSG00000132639.15	2.550222746187189	7.156593137399737	96.39300787745172	1.3197458023313024e-5	0.003026676488022234	SNAP25	protein_coding	Stage_1	Stage_2
ENSG00000107295	ENSG00000107295.10	2.711912448970792	4.4700759606244524	90.01548175012397	1.6847758315198056e-5	0.00371328969308086	SH3GL2	protein_coding	Stage_1	Stage_2
ENSG00000197635	ENSG00000197635.11	6.249607006069332	4.573765666755738	90.10604149263392	1.6787570281451237e-5	0.00371328969308086	DPP4	protein_coding	Stage_1	Stage_2
ENSG00000204152	ENSG00000204152.14	-2.510569296451771	4.910403539660365	90.40696509536423	1.6589507690723537e-5	0.00371328969308086	TIMM23B	protein_coding	Stage_1	Stage_2
ENSG00000001461	ENSG00000001461.17	1.6108798161308497	5.334712642965246	88.36688211418763	1.7992612210238406e-5	0.0037466499995331723	NIPAL3	protein_coding	Stage_1	Stage_2
ENSG00000109107	ENSG00000109107.14	2.981310426123518	7.2218569346801	89.24366716800769	1.7371932369672462e-5	0.0037466499995331723	ALDOC	protein_coding	Stage_1	Stage_2
ENSG00000165023	ENSG00000165023.7	1.826675022211761	6.1610003736136125	88.6444464323965	1.7793140515825596e-5	0.0037466499995331723	DIRAS2	protein_coding	Stage_1	Stage_2
ENSG00000184160	ENSG00000184160.8	3.955485647167412	4.221027841260596	88.21499832807433	1.8102957984898952e-5	0.0037466499995331723	ADRA2C	protein_coding	Stage_1	Stage_2
ENSG00000284906	ENSG00000284906.3	-2.8945757099111318	4.759362756452443	88.33675532681264	1.8014432164082224e-5	0.0037466499995331723		protein_coding	Stage_1	Stage_2
ENSG00000070601	ENSG00000070601.10	3.269782562276824	5.337769724063554	87.49273891060606	1.8639527792702696e-5	0.0037658503115471126	FRMPD1	protein_coding	Stage_1	Stage_2
ENSG00000138722	ENSG00000138722.10	-2.5599222455204926	4.629680970730599	87.59613115461963	1.8561498401843763e-5	0.0037658503115471126	MMRN1	protein_coding	Stage_1	Stage_2
ENSG00000185985	ENSG00000185985.11	1.5531723719493518	6.180177874969488	86.9041107814148	1.909173270287061e-5	0.0038118328905931424	SLITRK2	protein_coding	Stage_1	Stage_2
ENSG00000095777	ENSG00000095777.17	-1.821024575972592	6.748858451874276	86.44562434546268	1.9453579947766614e-5	0.0038389151778319445	MYO3A	protein_coding	Stage_1	Stage_2
ENSG00000117971	ENSG00000117971.12	1.500862391362469	6.0757423151069565	86.10510702420135	1.972793555928553e-5	0.0038483079813406286	CHRNB4	protein_coding	Stage_1	Stage_2
ENSG00000102003	ENSG00000102003.12	1.8305825804469542	6.321853396459424	85.31339024222873	2.038493995576629e-5	0.003931281999878519	SYP	protein_coding	Stage_1	Stage_2
ENSG00000044524	ENSG00000044524.11	2.0369833238577213	5.8177265787930255	84.40573753739103	2.117249337353497e-5	0.0039924265004695775	EPHA3	protein_coding	Stage_1	Stage_2
ENSG00000163378	ENSG00000163378.14	2.5240641696159414	4.948349767040205	84.47749745070986	2.110884663695563e-5	0.0039924265004695775	EOGT	protein_coding	Stage_1	Stage_2
ENSG00000171444	ENSG00000171444.19	2.2447004428420034	7.696386565345028	84.14174573318626	2.1408731736729046e-5	0.003992610838505809	MCC	protein_coding	Stage_1	Stage_2
ENSG00000122966	ENSG00000122966.18	-1.811230534157982	6.359196080897142	82.73812426573498	2.2722188623318367e-5	0.004191502860068869	CIT	protein_coding	Stage_1	Stage_2
ENSG00000188992	ENSG00000188992.12	3.454475398712517	3.0643938971878453	81.87403356331349	2.3581529233620205e-5	0.0043032487378899835	LIPI	protein_coding	Stage_1	Stage_2
ENSG00000163377	ENSG00000163377.16	4.126559059940352	5.206222481476318	81.2337877477524	2.4244826501090997e-5	0.004377222878191652	TAFA4	protein_coding	Stage_1	Stage_2
ENSG00000188486	ENSG00000188486.4	-1.5462381514951258	6.05354620313809	80.98888284230362	2.4504762727984898e-5	0.004377582402701387	H2AX	protein_coding	Stage_1	Stage_2
ENSG00000112312	ENSG00000112312.10	-1.4155448726940711	6.1213088434028595	80.47774409807127	2.5058697099802826e-5	0.004384238644131482	GMNN	protein_coding	Stage_1	Stage_2
ENSG00000129673	ENSG00000129673.10	3.1653079876413	4.058430205438626	80.58676996790841	2.493922822822085e-5	0.004384238644131482	AANAT	protein_coding	Stage_1	Stage_2
ENSG00000072571	ENSG00000072571.20	-1.7027803792751957	4.968884281184421	79.54520163278603	2.6110645575545315e-5	0.0044463247484809645	HMMR	protein_coding	Stage_1	Stage_2
ENSG00000119698	ENSG00000119698.12	3.1089583780402985	5.102601382173489	79.46857038356785	2.6199544802786896e-5	0.0044463247484809645	PPP4R4	protein_coding	Stage_1	Stage_2
ENSG00000214193	ENSG00000214193.11	2.2084756782608927	4.717417879593974	79.72106097930077	2.5908066770044402e-5	0.0044463247484809645	SH3D21	protein_coding	Stage_1	Stage_2
ENSG00000129195	ENSG00000129195.16	-2.0846374083255803	5.116136021346156	78.36646213325633	2.7521356766010766e-5	0.004536298497090804	PIMREG	protein_coding	Stage_1	Stage_2
ENSG00000162433	ENSG00000162433.15	2.1446621725514	6.3809573276093365	78.61380385154706	2.721751674458723e-5	0.004536298497090804	AK4	protein_coding	Stage_1	Stage_2
ENSG00000214338	ENSG00000214338.11	-2.5488585171929827	5.3247988274669735	78.35818551484358	2.7531597737337384e-5	0.004536298497090804	MTCL3	protein_coding	Stage_1	Stage_2
ENSG00000108018	ENSG00000108018.17	-1.5486163689621646	7.117157198081652	77.962160085651945	2.8027283186966513e-5	0.004573567528519315	SORCS1	protein_coding	Stage_1	Stage_2
ENSG00000114023	ENSG00000114023.16	1.8742341925083368	7.7262013850332245	77.57598610097013	2.8521527402407544e-5	0.004575180787685813	FAM162A	protein_coding	Stage_1	Stage_2
ENSG00000124575	ENSG00000124575.7	-2.184994345519866	4.6498065865698415	77.53367461216641	2.8576345736532684e-5	0.004575180787685813	H1-3	protein_coding	Stage_1	Stage_2
ENSG00000047617	ENSG00000047617.17	2.9284633338522803	6.762802772902803	77.16081321415686	2.9065214071698634e-5	0.004583339026857223	ANO2	protein_coding	Stage_1	Stage_2
ENSG00000111886	ENSG00000111886.11	3.688359663423963	4.9792888306241165	77.08384507535402	2.916743944968358e-5	0.004583339026857223	GABRR2	protein_coding	Stage_1	Stage_2
ENSG00000113361	ENSG00000113361.13	-2.3973395180223447	6.935433040655877	76.69380206196774	2.9692505633200853e-5	0.0046230414045968045	CDH6	protein_coding	Stage_1	Stage_2
ENSG00000102144	ENSG00000102144.15	1.727759227815742	9.574020096755488	75.70200208196957	3.1082371167672394e-5	0.004752242532311425	PGK1	protein_coding	Stage_1	Stage_2
ENSG00000127824	ENSG00000127824.15	4.005670183741296	5.438511535101779	75.87695592643828	3.083132880157558e-5	0.004752242532311425	TUBA4A	protein_coding	Stage_1	Stage_2
ENSG00000115738	ENSG00000115738.10	-2.11216164403712	6.587442540845773	74.46732758658092	3.2929356371308754e-5	0.00485527191294516	ID2	protein_coding	Stage_1	Stage_2
ENSG00000121152	ENSG00000121152.10	-1.7626944016357862	4.9475532844864345	74.91783777926807	3.223978189681956e-5	0.00485527191294516	NCAPH	protein_coding	Stage_1	Stage_2
ENSG00000128052	ENSG00000128052.10	2.3225951726395895	5.800988814355417	74.12059307490496	3.3472795581555815e-5	0.00485527191294516	KDR	protein_coding	Stage_1	Stage_2
ENSG00000141750	ENSG00000141750.7	3.313143343887871	5.119520188930079	74.22193182850843	3.3312804243221304e-5	0.00485527191294516	STAC2	protein_coding	Stage_1	Stage_2
ENSG00000142634	ENSG00000142634.13	-1.7826274289263633	5.719705137994655	74.48051425755696	3.290890930892377e-5	0.00485527191294516	EFHD2	protein_coding	Stage_1	Stage_2
ENSG00000197580	ENSG00000197580.13	2.1978758618808554	4.35370023222192	74.66647073694753	3.262226590735265e-5	0.00485527191294516	BCO2	protein_coding	Stage_1	Stage_2
ENSG00000163507	ENSG00000163507.15	-1.4690746516630133	5.788783502721277	72.60611670077067	3.5983495905067564e-5	0.005175219567838149	CIP2A	protein_coding	Stage_1	Stage_2
ENSG00000047662	ENSG00000047662.5	2.102454862098866	4.541920698684603	71.79805116154137	3.742048620214682e-5	0.005281718299058529	FAM184B	protein_coding	Stage_1	Stage_2
ENSG00000146376	ENSG00000146376.11	2.3482291258899033	4.9921399745747665	71.4999346755556	3.796886644777212e-5	0.005281718299058529	ARHGAP18	protein_coding	Stage_1	Stage_2
ENSG00000152377	ENSG00000152377.15	-2.9073279609789924	6.2426888607427244	71.62700217912656	3.7733896691956336e-5	0.005281718299058529	SPOCK1	protein_coding	Stage_1	Stage_2
ENSG00000163328	ENSG00000163328.14	1.424260759566758	5.3473647069838215	71.91895631131872	3.720093246959991e-5	0.005281718299058529	GPR155	protein_coding	Stage_1	Stage_2
ENSG00000203668	ENSG00000203668.3	-1.7259270620371467	4.642151395759121	71.21790142888749	3.849702546753867e-5	0.005311650562679664	CHML	protein_coding	Stage_1	Stage_2
ENSG00000008086	ENSG00000008086.13	1.4412782111053748	6.687803383646238	70.20055429034068	4.048093169781858e-5	0.005346078559501359	CDKL5	protein_coding	Stage_1	Stage_2
ENSG00000069482	ENSG00000069482.7	-2.551715248192488	5.568826420932248	70.85761159845111	3.9185291530309745e-5	0.005346078559501359	GAL	protein_coding	Stage_1	Stage_2
ENSG00000105642	ENSG00000105642.16	2.3193968486271426	5.026111374056898	70.49277428937097	3.9898137800272844e-5	0.005346078559501359	KCNN1	protein_coding	Stage_1	Stage_2
ENSG00000108106	ENSG00000108106.14	-1.8213971158860038	6.10852376693002	70.3055838046112	4.0270235797185684e-5	0.005346078559501359	UBE2S	protein_coding	Stage_1	Stage_2
ENSG00000134115	ENSG00000134115.13	-4.278337541775929	5.033414898793839	69.9391603221388	4.10113738680503e-5	0.005346078559501359	CNTN6	protein_coding	Stage_1	Stage_2
ENSG00000141338	ENSG00000141338.15	4.026253915576388	3.1736804357516597	69.66284682489572	4.158166106028987e-5	0.005346078559501359	ABCA8	protein_coding	Stage_1	Stage_2
ENSG00000159167	ENSG00000159167.12	2.9454212483092084	5.339964748267585	70.0746460236293	4.0735347869758284e-5	0.005346078559501359	STC1	protein_coding	Stage_1	Stage_2
ENSG00000159556	ENSG00000159556.10	3.189008139967211	3.547496614811322	69.66720187777814	4.15725952893692e-5	0.005346078559501359	ISL2	protein_coding	Stage_1	Stage_2
ENSG00000184260	ENSG00000184260.6	-1.9473402458449127	4.519774104364215	70.62901182235761	3.9630048088606094e-5	0.005346078559501359	H2AC20	protein_coding	Stage_1	Stage_2
ENSG00000066382	ENSG00000066382.17	2.03772884754215	7.722210576736101	69.0301285019213	4.2925701139538084e-5	0.005440608850555662	MPPED2	protein_coding	Stage_1	Stage_2
ENSG00000243910	ENSG00000243910.8	4.194565422408154	3.0491005927507535	69.01519489645018	4.295808060659117e-5	0.005440608850555662	TUBA4B	protein_coding	Stage_1	Stage_2
ENSG00000159399	ENSG00000159399.10	2.620080657468077	6.918171803541272	68.58834766638388	4.3896750257203716e-5	0.0054732818644626525	HK2	protein_coding	Stage_1	Stage_2
ENSG00000166831	ENSG00000166831.9	-1.5523498645130123	4.4333581413618335	68.33155404575771	4.447394005565148e-5	0.0054732818644626525	RBPMS2	protein_coding	Stage_1	Stage_2
ENSG00000168263	ENSG00000168263.9	4.873268108802452	6.965626181249464	68.31737302679159	4.450609258711013e-5	0.0054732818644626525	KCNV2	protein_coding	Stage_1	Stage_2
ENSG00000187527	ENSG00000187527.12	3.3887998298231845	3.3006145099957283	68.42462767610509	4.426364044194739e-5	0.0054732818644626525	ATP13A5	protein_coding	Stage_1	Stage_2
ENSG00000102271	ENSG00000102271.14	2.478080951373214	4.308488830890815	67.57416506496355	4.6232995486289315e-5	0.005644749398545439	KLHL4	protein_coding	Stage_1	Stage_2
ENSG00000073060	ENSG00000073060.17	1.9855126515352803	6.566638836908688	67.23518727998656	4.704869022600343e-5	0.005689089657220806	SCARB1	protein_coding	Stage_1	Stage_2
ENSG00000140470	ENSG00000140470.15	-2.308166160220082	4.1572576781345685	67.14587957646994	4.7266610197874824e-5	0.005689089657220806	ADAMTS17	protein_coding	Stage_1	Stage_2
ENSG00000035499	ENSG00000035499.13	-1.4140724455415319	5.26084440698295	66.16779085083097	4.9738674451369134e-5	0.0056920947728492785	DEPDC1B	protein_coding	Stage_1	Stage_2
ENSG00000074317	ENSG00000074317.11	3.2684031739476334	4.640136069492806	66.98824839269358	4.7654362848231294e-5	0.0056920947728492785	SNCB	protein_coding	Stage_1	Stage_2
ENSG00000092853	ENSG00000092853.14	-1.3174488991725204	5.5647623936494695	66.35674820948688	4.924860795359215e-5	0.0056920947728492785	CLSPN	protein_coding	Stage_1	Stage_2
ENSG00000105810	ENSG00000105810.10	-1.7565699425765553	5.860365969567629	66.17995798056104	4.9706933851688796e-5	0.0056920947728492785	CDK6	protein_coding	Stage_1	Stage_2
ENSG00000138061	ENSG00000138061.12	-2.2028285632359514	8.01109911388883	66.54784554390174	4.8759169942734356e-5	0.0056920947728492785	CYP1B1	protein_coding	Stage_1	Stage_2
ENSG00000154265	ENSG00000154265.16	1.8845269595012943	5.38339555219206	66.49730967630522	4.8888003250997524e-5	0.0056920947728492785	ABCA5	protein_coding	Stage_1	Stage_2
ENSG00000163638	ENSG00000163638.13	-1.4785593998729316	4.786687811193389	66.07758789099238	4.997478764684123e-5	0.0056920947728492785	ADAMTS9	protein_coding	Stage_1	Stage_2
ENSG00000167799	ENSG00000167799.10	2.3270440693704217	4.208489117068385	66.4074076865843	4.911825763026199e-5	0.0056920947728492785	NUDT8	protein_coding	Stage_1	Stage_2
ENSG00000137168	ENSG00000137168.8	-1.0916961013217314	5.6656836631435645	65.29687378745648	5.207862667367538e-5	0.005831168736946712	PPIL1	protein_coding	Stage_1	Stage_2
ENSG00000162849	ENSG00000162849.16	-1.8182871906955569	4.03693945064335	65.36761078474957	5.1883459983484365e-5	0.005831168736946712	KIF26B	protein_coding	Stage_1	Stage_2
ENSG00000177453	ENSG00000177453.7	3.1095939372939707	3.173987366726462	65.24346384142517	5.222660114406342e-5	0.005831168736946712	NIM1K	protein_coding	Stage_1	Stage_2
ENSG00000159217	ENSG00000159217.10	-1.305907208146862	7.045524869301541	65.04123346182314	5.279171785046117e-5	0.005855740154510958	IGF2BP1	protein_coding	Stage_1	Stage_2
ENSG00000154678	ENSG00000154678.18	4.2316428119084355	7.714972335564037	64.76391761952112	5.357925748608315e-5	0.005866410185782691	PDE1C	protein_coding	Stage_1	Stage_2
