gene_name	DGE_log2FC	log10DGE_qval
PPP1R9B	0.18913375871097665	0.20004826702009632
LUC7L3	0.15156346035782664	0.17077096200297795
EFTUD2	-0.3273114435666262	0.5628943969793547
SUPT6H	-0.21993380704657112	0.3559636226799562
FRG1	-0.34797797000350805	0.7200089227633478
DHX15	-0.1154798194292818	0.1397889798888162
PPARGC1A	1.343845698213611	1.6952867382523467
ZPR1	-0.3748926885901237	0.4748906165373884
HSPA8	-0.60353313216347	1.2045023810848452
DCPS	-0.1598342819141234	0.150054758876379
PRPF19	-0.41904710928225086	0.8507625042215885
RPS13	0.02434665855620208	0.024441233836308446
NUP98	-0.0931752554397188	0.07212987073047805
PRPF40B	0.4435092009970031	0.813420147179122
MAGOHB	-1.050043563268661	1.8290956277664105
STX2	-0.22219153806495676	0.3186994100420059
SRSF9	-0.7105219294687858	0.8978522257725039
SRSF3	-0.9856248146259312	1.9072700763428725
RBM24	-1.1309922123765552	0.6361499168096935
KHDRBS2	-0.8851493440288065	1.1835652929318194
QKI	0.05749737372426716	0.04063488568489549
IK	-0.15195541416914587	0.26572849120086706
CLK4	0.5190125035087426	1.0298700517542185
GABRG2	2.3282131974729743	1.093196405302072
ARB2A	1.1383214966828263	1.4879709872251856
PPP2CA	-0.4846447914676628	1.1562386162417677
PPWD1	-0.20947410046539328	0.3398151967931478
TCERG1	-0.03755141634929634	0.03414530905713354
KAT2B	0.31788943141601506	0.3922748850410954
FXR1	0.37405711149656173	0.632079521042627
NCBP2	0.07385607453568697	0.07809593966364109
NCL	-0.5965232759497888	1.3141401045727765
SF3B6	-0.415705653123362	0.9892275924239258
SF3B1	-0.2112912969605977	0.34245389072495713
PPP1R7	-0.15013729672238582	0.23418374509464981
SRSF7	-0.7927294686141769	1.6026114436106573
TIA1	0.02638992381231357	0.03020199764223928
SRSF4	-0.076986514084018	0.11079807955437179
WDR77	-0.7974910644858622	1.361254565351086
SFPQ	-1.006923561880181	2.005526060711119
IVNS1ABP	-0.4755534957531859	0.7755226218957201
BCAS2	-0.07990318959841675	0.11831285221583272
SRSF11	-0.261011197365175	0.43877979379904486
TTF2	-0.6430073674192825	1.227084730178526
RRAGC	-0.02164625582623589	0.017716352403709015
PRPF3	-0.16059603682117154	0.19443589570031036
PTBP2	-0.09773191278901336	0.05868239333871327
PRDX6	-0.5375298463554273	1.173383208698127
SYF2	0.1171706927387674	0.13155935839256433
PPP1R8	-0.06655938800767539	0.09841652699239557
PTBP3	0.05092467301852931	0.047626819586730616
RBM25	-0.0424256223501574	0.04743168886670641
NRDE2	-0.14206430257478833	0.1444145296176407
SUPT7L	0.2966424990690707	0.5418234523132708
FAM98A	-0.5375724066069288	0.9676392459938533
CRIPT	0.08653043056723797	0.09100484772751301
SMNDC1	0.06199892889353483	0.07653234176888707
ENY2	-0.44996602658696544	0.9405657348429137
TAF12	0.2754542267301406	0.3671165634053308
WBP4	0.14257559007357737	0.10469855460310733
TARDBP	-0.35818864830801855	0.694051000084815
KHDRBS1	-0.4346417845192751	1.0480908873595474
HNRNPA2B1	-0.7088852332363562	1.5012705220063167
SMU1	-0.7474187644964602	1.0480908873595474
ECD	-0.01088753907445847	0.009964044495571743
RBM19	-0.35485668835864426	0.5793062535221024
DDX39A	-0.8720785113109495	1.478376469307959
WDR83	0.23431657402898473	0.2125739857775129
ZC3H13	-0.10543955935141223	0.14772318629495854
SRSF6	-0.14590473989233685	0.13984734023523154
SNRNP27	0.02784910939733335	0.03304385417070224
MPHOSPH10	-0.22636240503611285	0.4954624939949327
USP22	-0.11757677722946897	0.15875462539125534
SNRPC	-0.7297583257827759	1.3994547572232365
AHNAK	-0.22507922665150704	0.09640820665068894
UPF3B	-0.3773556594159151	0.851241053972384
RNF113A	0.7738387296121013	0.8855266523583047
ARMC7	-0.25882463325258265	0.18194598807221202
GTF2F1	-0.15519456587180183	0.23173073646877318
THOC2	0.12633684760646702	0.2287350240536597
SNRPD2	-0.5052840806925221	1.0610805999503654
SNRPB	-0.9964052426663264	1.6401910245709277
SNRPB2	-0.4049529247894652	0.6161346074779038
HNRNPR	-0.4273414463906241	0.9172719528930904
RALY	-0.7115453427042338	1.4364830156963797
RBM42	-0.5508360011171838	1.2055934341148427
PRMT1	-0.6110630581123113	1.1437316920256275
SCAF1	-0.3117845983430031	0.5201530674746331
NSRP1	0.05101519813159549	0.07314772587242592
DNAJC8	-0.2629727319311713	0.5230014927620232
HNRNPH2	-0.18033906864740595	0.2887133633977478
METTL16	0.2755970691804113	0.2753922250325169
RBM48	0.14648296776036485	0.17053756411308155
LSM8	-0.2845361776363356	0.5211733991790424
PRKRIP1	0.0490882661875149	0.05245505424957338
SNRPN	0.4102446317419161	0.9637056017416568
FXR2	-0.28269556409244523	0.4680269901921287
LSM7	-0.4748374750873649	0.7989285173765419
LSM4	-1.1887724382811362	2.231558341989112
HABP4	-0.33479771416738896	0.4656846249418921
PPIL4	-0.3006436178878313	0.6491133032412469
AAR2	-0.12971608303729054	0.18102248059429535
RBM39	0.03407554346067552	0.03206871273610703
THOC6	-0.8838877956075991	1.2262288734723004
KHDRBS3	-0.53440398634807	1.0662564034179947
SNRPA1	0.01443562283751203	0.01575330541745388
LRRC9	-0.18544154508835356	0.08853813039504319
LGALS3	0.3539802034292297	0.1281328108017004
GRSF1	0.0974347229198988	0.15849344535351756
ZRANB2	-0.5334483284755092	1.1136736287701297
KHDC4	0.00990435614631471	0.012586260508297949
CTNNBL1	-0.2867631421381798	0.3772016910756085
RBM38	-0.3656134483694394	0.5429477641234514
SRRM1	-0.24758728587430195	0.45414561226491995
CHL1	1.7066135398411608	1.2384151589593486
PRPF38B	-0.14866325794672558	0.25727198857008776
SLC38A2	-0.396807920491272	0.7090517506318331
RBM17	-0.2806431551152561	0.4908844050036425
RBMX2	0.3464559276704542	0.5417298350445022
PRPF38A	-0.4243763371593302	0.9859644477708128
MSI1	-0.3553964396191917	0.7858525558303958
SRPK2	0.17707150801843147	0.2503706927876586
SYNCRIP	-0.19395490391790796	0.33727155562592326
ZC3H10	-0.2598013242647822	0.3080010254543083
HNRNPA1	-0.8468576341357743	1.0185503847554633
TAF5L	-0.5945459623887139	0.3208485139619991
DHX9	-0.8437672547230795	1.6860797358545432
C2orf49	0.36221855922303736	0.6181119106499358
SRSF1	-0.852596956841548	1.722156663326326
TRA2B	-0.5553237233876932	1.3599111121751006
C9orf78	-0.32400469954264893	0.6492126480236083
PRPF4	-0.07755038950571912	0.09934536742235062
GABBR2	-0.1273322430197997	0.10215579651783475
NCBP1	-0.3526672691619721	0.5444221748938196
PPIL1	-1.0916961013217314	2.234244391186645
BUD13	-0.6067627607324972	1.0315540306659328
DBR1	-0.35717025009434583	0.46739744702775454
PPIG	-0.25434934472839205	0.403887594710869
CIR1	0.16569824837901562	0.2655666197793869
HNRNPD	-0.6728640275755208	1.3972403933364836
ZCRB1	-0.0620631884980689	0.07882582842350434
SCAF11	-0.2336679182350373	0.49366446600136066
SNRPF	-0.873049018648312	1.7131158929756363
SLC39A5	0.898092753398842	0.6849293677755642
TMBIM6	0.08242771249601968	0.13637509525746053
SRRM4	1.0913011950188354	1.2265594412487868
MBNL2	0.6639585342094392	0.5327085949303739
MFAP1	-0.3134737082547974	0.6720482327834065
CELF6	3.4600963482763887	1.8834501333303506
DHX38	0.32571358802467676	0.46714614491099093
TXNL4B	-0.18161990342478396	0.18331722618462165
NOL3	3.0657068549977966	2.5620439604353384
EIF4A3	-0.5491964516380355	1.1457240268871889
MAPK4	1.0358467106670706	1.4905831332265786
TXNL4A	-0.41652252208520335	0.9269467011821945
GEMIN7	-0.0589734051421359	0.02801848846432978
ILDR2	-0.1585541188604197	0.1316132380669204
PRCC	-0.5553441601623981	1.1615203553476536
SF3B4	-0.8028568913589949	1.7380217756231655
SDE2	-0.10065319081906204	0.10859043343379603
HNRNPLL	-0.05805336412189691	0.04276076006345811
SNRPG	-0.6553764434444167	1.2929249367379394
SNRNP200	-0.01145959237219241	0.015192257689234158
POLR2D	-0.5742899547877859	1.079383430932922
METTL14	0.18522613998510917	0.26444252245595895
PIK3R1	0.4916394804180058	0.8938107582391368
DDX46	-0.36800400103650505	0.7989285173765419
ZMAT2	-0.6693466855753735	0.5375149758696057
WTAP	-0.2945959350808458	0.6561731078238342
CASK	0.4378051813469901	0.42032526075876914
NONO	-0.2666837930550391	0.5464961345455739
RBMX	-0.5393790435452248	0.8699609460244173
POLR2K	-0.17527203056212545	0.26207001555920634
CAMK2G	0.11566871768262336	0.11604797817564362
FRA10AC1	0.3949781452846663	0.6928060471135489
CELF1	0.04236648878816521	0.043889607531337
TRPT1	0.4291070784292507	0.9525855012846527
CWC15	-0.28483449622482016	0.5944198356701582
SAP18	-0.05985672678737093	0.07856049312636651
ANK3	0.7118095557988153	0.745805351952563
TIAL1	0.28661496324934255	0.6074023977743921
GEMIN6	-0.06437656886744281	0.06454173844880169
TADA1	0.20020976306215377	0.16844681860005656
CWF19L2	0.16804729683453626	0.15271135793651278
MBNL1	-0.3833915270821346	0.3192502276116492
SREK1IP1	0.3601498669637472	0.8139836171882003
CWC27	-0.22312409459377883	0.38957710840729126
HNRNPU	-0.6996452495740493	1.55663235643718
SREK1	-0.23599056284556832	0.3766331034471843
MSI2	0.13925231492707038	0.17961960800152812
SRSF12	-0.34528358837017464	0.32172078440816954
TSEN2	0.4443536622954766	0.2669606757740836
AFF2	0.7335581683899894	0.8818301973563764
KCNMA1	0.843023069596223	0.7786835858360134
RBPMS	-0.8795620618959016	0.9668036129392261
DYRK1A	-0.04656685221272376	0.06038769942232706
KCNJ6	-0.36231341446765386	0.12993451406813092
CCAR2	-0.6568651090655638	1.3228163790008236
EPB41	0.2023565174119868	0.16298462593031549
PAXBP1	-0.2112665419629397	0.3819288972220986
SON	-0.01085278577785098	0.0124448840518399
CELF3	0.5981468783879024	0.7994061924815237
U2AF1	-1.3340144916723509	0.6941885676884698
RRP1B	-0.5081331676712706	0.9674864198841219
CCDC12	-0.2520430881521959	0.5054384541537633
CELF5	0.2032512070496239	0.23966582680913265
U2AF1L4	0.4401846632076359	0.2828556000892052
SRSF2	-0.6225268087663505	1.2383478438424074
SNRNP25	-0.9299388547791616	1.3162986758544948
TAF6L	-0.1647826131388517	0.14841545073544235
ELAVL4	-2.3317021652451144	1.181764387445083
MAGOH	-0.42764220987967166	0.9436989803599789
NTNG1	0.9753427461816544	0.29174914767674304
ZNF326	0.24649797090942369	0.41757620912669735
CADM3	1.1449828208837711	1.079383430932922
RBM15	-1.0387754399419211	1.796348658298302
SCNM1	0.04092051223694468	0.04735768327883477
IWS1	-0.3088918337239834	0.578562952416143
CWC22	0.07439824130548492	0.08516685234180031
PPP4R2	-0.3278217051213279	0.4458111763255843
THOC7	-0.10846047746575142	0.15099962196156505
ATXN7	-0.18831847969375165	0.15888609015766042
CCNL1	-0.01733475713629909	0.021159619201307083
RBM47	1.284323657208138	0.8215731479590475
U2SURP	-0.3156270104147163	0.6524510071494476
SNIP1	0.31503900498228177	0.4246781852117984
POLR2H	0.05364538628117576	0.06277689608410963
LSM6	-0.12326265894026273	0.12622721150811103
GRIK2	3.4219283078956613	1.7728445494504759
TRA2A	-0.23658278788013704	0.351840554017763
SLU7	0.2215041852437827	0.35946494386535266
RP9	-0.09840329853736186	0.13601555732850712
USP49	0.34959339491462904	0.687592685341603
SHH	0.4937419846940107	0.1236184092163551
FASTK	-0.6521948782448922	1.1235493614432273
VIRMA	0.08615275933666554	0.13024759007647096
HNRNPK	-0.3856971122405772	0.7183729421183958
RPUSD4	-0.15814563065443846	0.16581891200068402
PRPF18	0.13387125331948843	0.11525423196383541
METTL3	-0.25657704209467286	0.28211683367417134
TAF10	-0.47606624985717494	0.9490961208949668
RBPMS2	-1.5523498645130125	2.261752185873809
SNRPD1	-1.1770435004194075	2.026837605952574
CDK12	-0.23816221764365825	0.43490434947568046
RBFOX3	0.18113713887269048	0.19471453461544627
SRRM2	-0.1014364830682986	0.1165067073789551
POLR2G	-0.18136303050315433	0.3050726650702862
SF1	-0.9231278923877972	1.685397562693881
CDC40	0.1971764171461789	0.27858596968452015
SNRNP48	0.10333254971220653	0.12178890110687612
USP39	-0.30563886183282757	0.36308423812575424
HNRNPH1	-0.07892879750532232	0.06047223373299267
UPF3A	-0.204935481625275	0.2853355961412121
CD2BP2	-0.26732553524162717	0.5417946447561894
ZRSR2	0.08247291826633758	0.07339622247581655
PCBP1	-0.17162561549365793	0.11126930473052724
HNRNPF	-0.4698008817974488	1.1617617659957193
SF3B5	-0.2707706675844798	0.5927911971903095
HNRNPA3	-0.6106271143476717	1.1848867713634
CDH2	-0.37926002566234185	0.5877329243310436
LSM3	-0.7792366864070862	1.707621547654295
TSEN34	-0.42098993709514176	0.656821152573748
TADA3	-0.253072507238747	0.5142823891396652
FAM98B	-0.04486630141083621	0.05388450175564665
PLRG1	-0.18527759315214373	0.32106492971211237
CLSTN1	0.7224247490934458	1.234736330386382
GPHN	0.1640577049925463	0.17478819734740184
EXOSC10	-0.1246768655801811	0.20009275155781628
PPIH	-0.5367331971849397	1.0479180944082778
SMN1	0.09623739147751492	0.03414530905713354
CLP1	-0.4977042275851814	0.7308258747404847
TADA2B	-0.15036224434336068	0.09974958171754025
DAB1	-1.3767155058798926	1.565580101759162
EIF1	0.6429471285210964	1.1988577454965375
RBM4B	-0.02106342817554845	0.0208845501085783
RBM4	-0.4443365159825312	0.7286516704870746
PRPF8	-0.22013980733698063	0.42106052102335356
DDX23	-0.31296223794979433	0.4625838308487582
LARP7	-0.8480352293677688	1.6755085960093727
RSRC1	-0.7427498143645702	0.581601774458341
LSM1	-0.3969278713794295	0.9316063515908095
SART1	-0.3131791491969583	0.468421606615564
ZBTB8OS	-0.15579937458796747	0.29892667396452005
CLK2	0.11168946187798474	0.1470143947931646
SGF29	-0.13272057424085165	0.13492352047181141
GRIN1	-1.2624662471952677	0.354657322617136
PUS1	-0.4123661806686425	0.5463297604423116
RBM44	0.6027247340773997	0.13067106042682394
SRRM3	0.5484147816663718	0.9673367159311412
POLR2L	-0.6467073138591287	1.2230966362126947
ERN1	0.2272386976214594	0.21184604190200415
ZBTB7A	0.5482407253467044	0.8636439977150668
CLK3	0.4920925361702468	0.9644935286093697
GEMIN4	-0.29038170521432966	0.3393392890516552
PUF60	-0.3615665853665976	0.7029248292871864
NPM1	-0.7978331177656515	1.3008531550197884
POLR2A	-0.4959719840181184	0.919697305905378
LSM10	-0.28658716417468355	0.5948603696252788
SNRPE	-0.8737957997208713	1.159644491412827
TSEN54	-0.16068479158754298	0.17787271156332987
ARL6IP4	-0.5279790336306154	0.728149928146889
CEP97	0.3503001690328657	0.270315025118114
RBM10	-0.2122692489655571	0.31204237408013047
CADM1	0.3522015715608527	0.6891054214846937
DDX41	0.0701276086593345	0.07793466176573327
SF3A3	-0.3719992298718619	0.7597655652922068
ALYREF	-1.809226433625562	2.2172207141607125
RBM12B	-0.8951263659088372	1.173367594800822
SNRNP35	0.0046251561402568	0.0042226778944692515
TSSC4	-0.49820552594198486	0.813104437868697
EFNA5	-1.2998925975009783	0.7487019508418318
PRPF39	-0.07743567055503028	0.08562298658939857
RBM11	0.9797091903895108	0.7690104499272874
AHNAK2	1.8487125737443904	1.459651344975934
RNPC3	0.06884610749719991	0.0656786412564016
CENATAC	0.20765920054917303	0.2917109976416318
GTF2F2	-0.23040060733674372	0.39333447796415866
SRSF10	-0.43588742984434614	0.9337239194065959
SF3B3	-0.5588380167801565	1.1779140417042848
SUPT3H	0.05750503623056074	0.04707518357501968
TRRAP	-0.6216381238810682	1.1364501048668294
PRPF40A	-0.366097516472106	0.6320612506845763
PCBP2	0.13655234082783055	0.19101821017752948
RPS26	-0.7540876739037843	1.1364501048668294
DDX42	-0.2189697225717272	0.36642199522801966
UBL5	-0.2875971163982452	0.6676083468935045
DDX39B	-0.667187539458883	1.471755918105885
ZNF830	0.1087648238240252	0.11603495322591548
TSEN15	-0.26180247000829043	0.4804923995321513
RBM20	0.5683817443516468	0.2594614306117344
HSPA1A	-0.1490536454435053	0.11988208833357479
LSM2	-0.30940720807072736	0.6660227131422327
DHX16	-0.1897513413458751	0.26376663655259447
SMN2	-0.7459403443737277	0.39329121793456223
RNPS1	-0.5862446473507938	1.12858461528073
RBMXL1	-1.2044932710453444	1.4874807738401161
DDX47	0.5964238022394094	0.3387209563437407
HNRNPUL2	-0.37045784972894985	0.7733310337538838
CCNL2	0.10594103414476214	0.12732961030498804
RBM14	-0.600049334843828	1.079383430932922
PPIL3	0.17997541998815836	0.27214184227673416
ISY1	-0.436126506000805	0.8262925156659486
RBM12	-0.21661951818037248	0.2763777834971344
CDK11B	-0.1878779612406364	0.33955844344134173
RBM15B	-0.527822182676506	0.9342783631961725
ISY1-RAB43	0.3268445725865093	0.06060417187237542
SRSF8	-0.05548894343329646	0.08039513763305384
RBM8A	-0.1059541496779506	0.15878492741322814
TAF15	-0.4062084674351152	0.9347902397461141
GRIN2B	0.5620736908520336	0.38516524269343577
SNURF	0.9390960292570442	0.79210591908583206
CWC25	0.3423246103855505	0.5947440257295482
TAF9	-0.08557729878449098	0.11079807955437179
