isoform_id	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype
transcript191613	3.04558669433969	6.02014642852619	146.783709598422	6.09563574839186e-08	5.64610177508165e-05	NA	NA	NA
ENST00000408965	2.53667634243012	5.63790380099188	138.241839003663	8.42635769950764e-08	6.24593947164227e-05	ENSG00000221869	CEBPD	protein_coding
ENST00000449428	2.35095930722444	7.34494039989841	137.652282353344	8.6226574031206e-08	6.24593947164227e-05	ENSG00000182534	MXRA7	protein_coding
transcript213598	3.39209035618913	4.56605846671067	140.097144721539	7.84192961045289e-08	6.24593947164227e-05	NA	NA	NA
transcript46804	6.66373921799107	3.40114879880038	133.005704040812	1.03725644333632e-07	7.18683420913375e-05	NA	NA	NA
transcript60126	6.50237983979128	4.85963096013829	147.242157687396	1.14992811478245e-07	7.63552268215548e-05	NA	NA	NA
transcript121247	-2.75295638175882	6.00737912438632	127.418019579388	1.30585293085878e-07	8.00387396390984e-05	NA	NA	NA
transcript43169	4.95391175086373	5.63341596584352	149.487436800247	1.28638709134382e-07	8.00387396390984e-05	NA	NA	NA
ENST00000578921	-2.69539605362193	8.22615377447696	126.479086621445	1.35861265656512e-07	8.01883381297103e-05	ENSG00000168461	RAB31	protein_coding
ENST00000335765	3.0538226640769	9.19384631546124	128.114341760923	1.41120779200435e-07	8.03178834763619e-05	ENSG00000109103	UNC119	protein_coding
ENST00000305454	-2.90963635660078	4.83588294532696	122.534115613034	1.60945567349699e-07	8.54942853761601e-05	ENSG00000169085	VXN	protein_coding
transcript86957	5.31962341800841	4.33805625526706	127.461335957621	1.55845743810128e-07	8.54942853761601e-05	NA	NA	NA
ENST00000228251	2.30359848594788	5.95182194061966	120.765135881044	1.73934441459691e-07	8.66193518469263e-05	ENSG00000060138	YBX3	protein_coding
ENST00000261726	-2.76532901360664	5.88033781666702	120.818766410265	1.7352299860051e-07	8.66193518469263e-05	ENSG00000111249	CUX2	protein_coding
ENST00000220676	5.10692983917886	6.06166319502552	151.047298667649	1.90517434202741e-07	9.2002600953178e-05	ENSG00000104237	RP1	protein_coding
transcript211979	-3.29576588399922	8.22103116235664	116.961917215234	2.28196969092444e-07	0.000106957261748741	NA	NA	NA
ENST00000436393	3.93351421343632	7.28813205394786	138.657981028911	2.46187803383877e-07	0.00010897913429793	ENSG00000176406	RIMS2	protein_coding
ENST00000682330	2.82064489555706	4.94511168465569	113.450370810871	2.42524838294869e-07	0.00010897913429793	ENSG00000047617	ANO2	protein_coding
ENST00000263734	4.32745044931728	5.00582645509396	121.039117565006	2.63672397988054e-07	0.000113564414441558	ENSG00000116016	EPAS1	protein_coding
ENST00000588802	4.70669608357423	4.10478518931442	110.466399469929	2.80909465955004e-07	0.000117804559196288	ENSG00000130208	APOC1	protein_coding
ENST00000230381	3.66223467627991	7.77273224499832	128.151177025271	3.27400954665526e-07	0.000127255161306093	ENSG00000112619	PRPH2	protein_coding
transcript120698	-2.32513574647132	5.87201256662207	108.017305137443	3.14491077817156e-07	0.000127255161306093	NA	NA	NA
transcript68359	-2.58750124399769	7.77539330564476	107.331822322647	3.25246467196079e-07	0.000127255161306093	NA	NA	NA
transcript4729	4.9193112986779	4.11010512918922	107.171769184037	3.62515560085616e-07	0.000137548761083914	NA	NA	NA
ENST00000369583	2.64740179195623	5.37916984718412	103.840696415886	3.87198394919245e-07	0.000143497526079839	ENSG00000138166	DUSP5	protein_coding
transcript159540	3.25012883199302	4.3081518486798	102.799474766271	4.08286333197143e-07	0.000146529408362017	NA	NA	NA
transcript67290	4.46284564009636	3.47871672053952	102.539066976261	4.13769037166839e-07	0.000146529408362017	NA	NA	NA
transcript213809	2.77606859416489	4.33571584825342	100.773826409448	4.53297599578336e-07	0.000157038055366964	NA	NA	NA
transcript101004	2.10715870973737	5.3112024546357	100.327926327419	4.63972431454844e-07	0.000157316269524774	NA	NA	NA
ENST00000283415	2.37522236998765	5.5715559942409	97.9465932528853	5.26230013470361e-07	0.00017470836447216	ENSG00000153395	LPCAT1	protein_coding
transcript101818	-3.47017421486442	6.44494524729424	100.421326647062	5.48944212482994e-07	0.000178530101431204	NA	NA	NA
ENST00000310027	3.61406268015034	3.92417024425989	94.6648707404	6.28831380124334e-07	0.000189076544786064	ENSG00000125462	MIR9-1HG	lncRNA
ENST00000326172	2.68832520496637	4.17075182589354	94.6975293481496	6.27700594577109e-07	0.000189076544786064	ENSG00000144802	NFKBIZ	protein_coding
ENST00000380554	3.10279468693623	3.59661011351699	95.4677928091206	6.01709221857482e-07	0.000189076544786064	ENSG00000196139	AKR1C3	protein_coding
ENST00000576479	2.74622335823318	4.38735937250616	95.2451477470498	6.09090170863411e-07	0.000189076544786064	ENSG00000262655	SPON1	protein_coding
ENST00000336097	1.93013943301769	7.12374568564282	93.1763820632399	6.82999286524876e-07	0.000201560678334452	ENSG00000239672	NME1	protein_coding
ENST00000323224	-2.06234408526639	7.31955200183376	89.0955240380933	8.6200770102989e-07	0.000236060767317699	ENSG00000176890	TYMS	protein_coding
ENST00000375036	2.45931858659023	5.83794716978356	89.8532726047415	8.24956342914915e-07	0.000236060767317699	ENSG00000182534	MXRA7	protein_coding
ENST00000469385	-2.34391524700851	5.46840982588483	89.3631568593751	8.48702747095071e-07	0.000236060767317699	ENSG00000144834	TAGLN3	protein_coding
ENST00000519472	2.24944919058801	6.10536214004091	89.5807445658274	8.38062907248046e-07	0.000236060767317699	ENSG00000120885	CLU	protein_coding
ENST00000645284	2.06381153026404	5.25647458948391	88.8590020960554	8.73969959321301e-07	0.000236060767317699	ENSG00000187017	ESPN	protein_coding
ENST00000263846	-3.13975818187277	7.25441266243366	90.0528496843282	9.66202976553837e-07	0.000250442488133013	ENSG00000011347	SYT7	protein_coding
ENST00000301459	-2.44722519644247	7.23037306822239	86.7436395926283	9.90077607453553e-07	0.000250442488133013	ENSG00000167771	RCOR2	protein_coding
ENST00000395479	2.79731710151852	5.20508778636494	87.8172176134993	9.85109757550134e-07	0.000250442488133013	ENSG00000115255	REEP6	protein_coding
ENST00000577541	-3.04021901663363	6.75723444634078	87.2736534297973	9.66395024296431e-07	0.000250442488133013	ENSG00000131747	TOP2A	protein_coding
transcript133442	1.98940500700411	4.75612354148691	86.3556971647113	1.01328541952594e-06	0.00025230806946196	NA	NA	NA
ENST00000263398	2.92038103603662	5.03275283566325	86.4434358796019	1.05530898275677e-06	0.000254809150745634	ENSG00000026508	CD44	protein_coding
ENST00000680014	2.24251153871246	4.86359721122169	85.8639429201463	1.0436264778323e-06	0.000254809150745634	ENSG00000114853	ZBTB47	protein_coding
ENST00000388825	5.48055321433732	9.04218264796222	144.848161858763	1.07393333307152e-06	0.000255435844713848	ENSG00000211445	GPX3	protein_coding
transcript194145	1.84105823333404	6.29916596424106	84.424384745978	1.13876397784022e-06	0.000266872687512672	NA	NA	NA
ENST00000313269	2.21477141964944	5.35494655877176	83.6375740179617	1.19504897080013e-06	0.000267980408595471	ENSG00000178719	GRINA	protein_coding
ENST00000333511	1.96746186064525	5.87002001648295	83.9819126404349	1.17002423398845e-06	0.000267980408595471	ENSG00000172270	BSG	protein_coding
ENST00000540159	-3.38794272632263	4.4846984601154	83.7883288520697	1.18401643917101e-06	0.000267980408595471	ENSG00000176171	BNIP3	protein_coding
transcript53614	-2.92240397897257	5.84895310354748	83.4257516842711	1.21075485811207e-06	0.000267980408595471	NA	NA	NA
ENST00000230361	3.69999346641763	6.9091269458688	106.922695167124	1.28915340769784e-06	0.00028142395486401	ENSG00000112599	GUCA1B	protein_coding
ENST00000283268	-2.45545302552388	5.79083614575395	80.4038301899254	1.4634412014375e-06	0.000298992294693693	ENSG00000153266	FEZF2	protein_coding
ENST00000379400	3.08894822605655	4.03522498533203	80.4079982092758	1.46305234759776e-06	0.000298992294693693	ENSG00000101265	RASSF2	protein_coding
transcript102965	4.45098665652668	4.58583670433014	92.0447611618476	1.44793775695331e-06	0.000298992294693693	NA	NA	NA
transcript129836	2.11232074883774	5.08790333491766	80.6857167949654	1.43741350532889e-06	0.000298992294693693	NA	NA	NA
transcript86973	3.86311277720039	4.46826101303175	86.0770495307035	1.44466195896667e-06	0.000298992294693693	NA	NA	NA
ENST00000615808	2.78290047566197	3.60217328598261	79.759087991909	1.52507847848126e-06	0.000307641147254144	ENSG00000182256	GABRG3	protein_coding
ENST00000622186	2.81907636700373	3.68914497754044	79.5505794694337	1.54565966205249e-06	0.000307895404680856	ENSG00000131389	SLC6A6	protein_coding
ENST00000294312	-4.75837317386861	5.94568777170654	83.7465729319204	1.62691753401281e-06	0.00030900432228705	ENSG00000162344	FGF19	protein_coding
ENST00000528296	2.26754571490835	4.20402248222465	78.5945446375115	1.64429822955846e-06	0.00030900432228705	ENSG00000161016	RPL8	protein_coding_CDS_not_defined
transcript114543	4.94490716121049	4.17265487393713	87.6430928074981	1.61571898175035e-06	0.00030900432228705	NA	NA	NA
transcript129953	2.50786852599498	4.8560579618842	78.5583228493442	1.64817817484935e-06	0.00030900432228705	NA	NA	NA
transcript174206	2.66034043691221	3.84706625704551	78.7719522408288	1.62544894795759e-06	0.00030900432228705	NA	NA	NA
transcript2825	-2.01354561402912	7.81437576439548	77.3105018914295	1.78863621697391e-06	0.000331438450624375	NA	NA	NA
ENST00000520527	2.48529412018315	5.50776781270695	77.5526153984499	1.87719976795178e-06	0.000343851212667581	ENSG00000076554	TPD52	protein_coding
ENST00000392492	1.86893801275998	5.45659544942465	76.0130451228267	1.94980739245243e-06	0.000353092393251385	ENSG00000129673	AANAT	protein_coding
ENST00000232461	8.42631101795803	4.98381268250139	127.338838800666	1.98010672871604e-06	0.000354550346391223	ENSG00000114349	GNAT1	protein_coding
transcript80925	-3.41287747088453	5.80524034007739	75.4152897854975	2.02975622999089e-06	0.000359402169790386	NA	NA	NA
ENST00000617575	4.68876899460868	4.67293597860579	102.890496742783	2.08456453448529e-06	0.000361082830669105	ENSG00000278570	NR2E3	protein_coding
ENST00000702972	3.84612018338503	7.16807710668704	104.684260751266	2.07078766004814e-06	0.000361082830669105	ENSG00000125462	MIR9-1HG	lncRNA
ENST00000243964	2.85602683015508	3.71909965442921	74.2056974698425	2.2036048449877e-06	0.000373581349039617	ENSG00000124140	SLC12A5	protein_coding
transcript76017	-2.37096198718381	6.1362062283219	74.3555782180563	2.1811414640758e-06	0.000373581349039617	NA	NA	NA
ENST00000450993	4.56283203668776	3.14860803897973	73.4074523138676	2.32791220224455e-06	0.000390501145841781	ENSG00000115556	PLCD4	protein_coding
ENST00000460638	-2.08819438869985	6.88825079197645	73.0128016353184	2.3923976827019e-06	0.000397138015328516	ENSG00000100129	EIF3L	retained_intron
ENST00000367001	2.0316900038247	5.49052909484286	72.5584662625678	2.46924636224334e-06	0.00040546656055065	ENSG00000170385	SLC30A1	protein_coding
transcript112392	1.74107156620131	5.67773819526131	72.4187587635336	2.49345650941037e-06	0.00040546656055065	NA	NA	NA
transcript41550	2.22843240228832	4.88253540774985	72.0926752270697	2.55105518558904e-06	0.000410642580177241	NA	NA	NA
ENST00000354624	4.41504120930238	4.39989882008619	82.1231916251073	2.68652329895305e-06	0.000417384926091569	ENSG00000156510	HKDC1	protein_coding
ENST00000377670	-1.84978332491865	5.92163215203955	71.4507390654742	2.6690682731688e-06	0.000417384926091569	ENSG00000124440	HIF3A	protein_coding
ENST00000377694	-3.86772146438777	7.8426807850864	85.7255851057279	2.72389761003534e-06	0.000417384926091569	ENSG00000137142	IGFBPL1	protein_coding
ENST00000504238	2.42166119736321	3.71893697004655	71.2718385893123	2.70308990720413e-06	0.000417384926091569	ENSG00000173210	ABLIM3	protein_coding
transcript49610	2.66966213706445	3.71633800817104	71.5432705042639	2.65166860557437e-06	0.000417384926091569	NA	NA	NA
ENST00000381129	3.24642873696321	4.4642642033609	74.7053356188783	2.86605304611908e-06	0.000425750230155523	ENSG00000129221	AIPL1	protein_coding
ENST00000397661	3.00054096229425	3.66972185363332	70.5296818148218	2.84976755963638e-06	0.000425750230155523	ENSG00000008441	NFIX	protein_coding
ENST00000592377	-2.46359958973406	4.96026575392575	70.2314218582578	2.91133022463182e-06	0.000425750230155523	ENSG00000267280	TBX2-AS1	lncRNA
transcript129410	1.91021363614312	5.76878154186188	70.2278745951663	2.91207172985392e-06	0.000425750230155523	NA	NA	NA
transcript80644	3.32055741066242	3.86083877033321	70.8016484119852	2.91071808826944e-06	0.000425750230155523	NA	NA	NA
transcript156772	2.92571945571099	4.86908147915251	73.6759132109283	2.97519298574658e-06	0.000431024322007795	NA	NA	NA
ENST00000295113	2.35314117618205	3.88926658375376	69.7541334249093	3.01312075144965e-06	0.000432586417072987	ENSG00000162998	FRZB	protein_coding
transcript184291	-1.85527355192979	7.42349831847047	69.1261716010061	3.15347211637485e-06	0.000448694032558479	NA	NA	NA
ENST00000262450	2.85388498854061	3.33901401041052	68.2485297915091	3.36268229692255e-06	0.000455170277668998	ENSG00000116254	CHD5	protein_coding
ENST00000296318	-1.96278272587079	6.1598176223265	68.1030049241495	3.39892463871804e-06	0.000455170277668998	ENSG00000144730	IL17RD	protein_coding
ENST00000343218	2.66401885458615	4.59257097241041	68.5295893051548	3.29396023439301e-06	0.000455170277668998	ENSG00000113657	DPYSL3	protein_coding
ENST00000635465	2.74435831847182	4.27364912178904	68.4183375054963	3.32096373978715e-06	0.000455170277668998	ENSG00000158445	KCNB1	protein_coding
ENST00000710949	-2.08462219765707	7.47504287087653	68.1714685252967	3.38181732132669e-06	0.000455170277668998	ENSG00000251562	MALAT1	lncRNA
transcript113338	-1.77050455172092	7.2599866341071	68.5090896652094	3.29891658815133e-06	0.000455170277668998	NA	NA	NA
transcript93922	1.87511379664042	5.92424880482384	68.1731468635323	3.38139921664716e-06	0.000455170277668998	NA	NA	NA
transcript197308	1.98004655380199	4.88656434622996	67.6705048586367	3.50937122949288e-06	0.000466044499276655	NA	NA	NA
transcript98904	2.49590898840832	4.05253527619125	67.4869751820568	3.55750701298549e-06	0.00046853249387551	NA	NA	NA
ENST00000471622	2.18540112147859	5.14186437451363	67.17197617361	3.64194116753743e-06	0.000473034389042729	ENSG00000090097	PCBP4	protein_coding
transcript83444	-2.46332756780726	5.74339260940314	67.138483882748	3.65105609012648e-06	0.000473034389042729	NA	NA	NA
ENST00000395321	2.54012890235845	5.69174949117408	70.414193921375	3.81461894266195e-06	0.000482546190920674	ENSG00000109107	ALDOC	protein_coding
ENST00000539008	-2.95857071876764	5.233816057655	66.5512115104464	3.81531250351437e-06	0.000482546190920674	ENSG00000011347	SYT7	protein_coding
ENST00000676140	1.92094907602898	5.51293298174699	66.5673518577672	3.81068382597711e-06	0.000482546190920674	ENSG00000106105	GARS1	nonsense_mediated_decay
ENST00000690778	2.21687657045352	4.24850967795733	66.4412199281463	3.84703166747271e-06	0.000482726745297993	ENSG00000232533	FAM131B-AS2	lncRNA
ENST00000221485	1.96620060403162	5.22545919887402	66.3082366283491	3.88579495221665e-06	0.000483073024009547	ENSG00000104888	SLC17A7	protein_coding
ENST00000265643	-3.52749582881524	7.11723508437951	67.6122800145308	4.04339971605181e-06	0.000483073024009547	ENSG00000069482	GAL	protein_coding
ENST00000335556	6.47346227276896	3.75750359382625	86.8258304963829	4.19366486230913e-06	0.000483073024009547	ENSG00000187033	SAMD7	protein_coding
ENST00000367651	2.09345644576362	5.20227334995801	65.1214799092144	4.25278714622481e-06	0.000483073024009547	ENSG00000164442	CITED2	protein_coding
ENST00000368984	1.87938401017583	7.01513967186237	64.2875434601169	4.53507936519236e-06	0.000483073024009547	ENSG00000166033	HTRA1	protein_coding
ENST00000418532	1.76256498733002	4.84188888378802	65.4305146151302	4.15344603222146e-06	0.000483073024009547	ENSG00000139737	SLAIN1	protein_coding
ENST00000423266	2.16492295052024	6.20771623752872	66.224780791241	4.21667396844849e-06	0.000483073024009547	ENSG00000166925	TSC22D4	protein_coding
ENST00000470495	4.22854411696992	3.05122818633894	64.5197445647612	4.45432754065633e-06	0.000483073024009547	ENSG00000120093	HOXB3	protein_coding
ENST00000484980	2.53354471524112	4.1041149309407	64.7999880478216	4.35910287044772e-06	0.000483073024009547	ENSG00000109103	UNC119	protein_coding
ENST00000511277	2.04782538719633	7.55122707779766	65.2212177699803	4.55525724390114e-06	0.000483073024009547	ENSG00000167083	GNGT2	protein_coding
ENST00000565493	1.69703783017208	6.76861394449289	66.0751260230636	3.95485503912205e-06	0.000483073024009547	ENSG00000260032	NORAD	lncRNA
ENST00000567527	-3.1081271923729	5.08729954640007	65.9548775700789	3.99104140272934e-06	0.000483073024009547	ENSG00000261069		lncRNA
ENST00000588750	4.60703998921591	3.17426806455833	64.8848167203668	4.33075074621109e-06	0.000483073024009547	ENSG00000130208	APOC1	protein_coding
ENST00000648172	2.44885289769672	4.05626971790637	65.5374478650579	4.11970711272143e-06	0.000483073024009547	ENSG00000132535	DLG4	protein_coding
transcript117837	2.02206348687626	5.41189858519345	65.9724027112255	3.98574347063288e-06	0.000483073024009547	NA	NA	NA
transcript154493	-1.79629362242671	5.64349840496652	65.7453916703504	4.05501356725543e-06	0.000483073024009547	NA	NA	NA
transcript15972	3.01546769672679	3.80055780368066	65.531276287362	4.1216455713444e-06	0.000483073024009547	NA	NA	NA
transcript1666	1.96829356163852	5.20858559059627	64.3292343845196	4.52045502692254e-06	0.000483073024009547	NA	NA	NA
transcript278948	3.47745717216934	3.23695903794289	64.422283783146	4.48801413366042e-06	0.000483073024009547	NA	NA	NA
transcript2807	-1.92918377629678	8.24934308739044	65.4591784191001	4.14437052560429e-06	0.000483073024009547	NA	NA	NA
transcript35823	-2.20766893397568	5.9043385785545	64.7037899177359	4.39151873439375e-06	0.000483073024009547	NA	NA	NA
transcript42877	4.28966041373892	6.90270834861773	99.565326143542	4.54703347813841e-06	0.000483073024009547	NA	NA	NA
transcript7829	3.59958359560861	3.3656718746019	64.2996942028564	4.53081140843385e-06	0.000483073024009547	NA	NA	NA
transcript84274	-2.75566984475494	3.93574302837771	64.1680295379408	4.57731090772098e-06	0.000483073024009547	NA	NA	NA
ENST00000711100	2.08186185236561	4.38516480744638	64.0541591748199	4.61797781726732e-06	0.000484158516420868	ENSG00000220205	VAMP2	nonsense_mediated_decay
ENST00000398494	2.74169094086595	3.7660199694473	63.9579597705286	4.65266426895909e-06	0.000484606913660994	ENSG00000021300	PLEKHB1	protein_coding
ENST00000681230	2.22452469942916	4.03788173846641	63.7976950295653	4.7111314535754e-06	0.000487510330156997	ENSG00000160050	CCDC28B	protein_coding
transcript86247	1.77216240756695	5.07777113247939	63.2951725966139	4.90012562654522e-06	0.000503796141836288	NA	NA	NA
ENST00000366718	1.71283823795895	6.53004760165683	63.0139491012349	5.00976713322899e-06	0.000511766980994469	ENSG00000143774	GUK1	protein_coding_CDS_not_defined
ENST00000254854	2.3514845295325	5.18412564496393	63.639575263911	5.12031486421304e-06	0.00051972826545286	ENSG00000132518	GUCY2D	protein_coding
transcript77344	2.207348319259	4.7096696227546	62.3256254713897	5.2904888159924e-06	0.000533602720073765	NA	NA	NA
transcript48453	1.85270213792918	5.88643001340361	62.1784780615217	5.35286988886011e-06	0.000536498959426885	NA	NA	NA
ENST00000265087	-2.40090948377247	6.34658984126281	62.8646299180651	5.43581893489432e-06	0.000541407565915475	ENSG00000113739	STC2	protein_coding
ENST00000312655	1.80294261432471	5.27933984886881	60.8991770198323	5.93316349906067e-06	0.000580066831417367	ENSG00000175155	YPEL2	protein_coding
ENST00000361227	1.56192098893635	12.3005089636726	60.9235052918574	5.92146030678273e-06	0.000580066831417367	ENSG00000198840	MT-ND3	protein_coding
transcript7889	2.24058763803558	5.48887234743303	61.9046072644594	5.8804899765656e-06	0.000580066831417367	NA	NA	NA
ENST00000293894	2.74456242616477	3.64415669483738	60.5456605405122	6.10632233691562e-06	0.000586206944343899	ENSG00000005513	SOX8	protein_coding
ENST00000335174	-2.45761389525763	5.54967329751498	60.6769809068344	6.04131623259629e-06	0.000586206944343899	ENSG00000186352	ANKRD37	protein_coding
transcript100660	-1.9495074898789	5.08989614569757	60.5936631877273	6.08246544156577e-06	0.000586206944343899	NA	NA	NA
ENST00000281321	-4.58791068949155	5.70137236354474	64.8596218635965	6.22828010353277e-06	0.000594334561256876	ENSG00000151615	POU4F2	protein_coding
ENST00000254976	2.99474785679188	5.10805180768965	67.2436388632074	6.39919254420648e-06	0.000596359838505699	ENSG00000132639	SNAP25	protein_coding
ENST00000339569	-1.51844597305641	6.94479876031988	60.119587845754	6.32295649524862e-06	0.000596359838505699	ENSG00000188895	MSL1	retained_intron
transcript208754	2.24347835594099	4.31380080522123	60.043612568079	6.36252594952915e-06	0.000596359838505699	NA	NA	NA
transcript76608	3.7985911783853	3.07781224488475	60.0555489684826	6.35629004754624e-06	0.000596359838505699	NA	NA	NA
transcript12833	2.92794434251052	5.25857368068523	67.0848477139571	6.48256026046811e-06	0.000600616745993138	NA	NA	NA
ENST00000298743	2.03059945929057	4.43777784272824	59.6575679537976	6.56812861067049e-06	0.000605027153408352	ENSG00000180447	GAS1	protein_coding
ENST00000413823	-2.27203784631658	4.44096183620385	59.4577968443417	6.67757890414392e-06	0.000608079413808215	ENSG00000124191	TOX2	protein_coding
transcript9416	3.26177257938152	4.00129182464025	60.3238043146957	6.65508107177639e-06	0.000608079413808215	NA	NA	NA
ENST00000234310	2.61256015689199	4.1693512529521	59.1240460098143	6.86524270892043e-06	0.000621379759603585	ENSG00000221823	PPP3R1	protein_coding
transcript38251	2.52064614825997	5.89860261801147	64.6826974951137	6.90162007089825e-06	0.000621379759603585	NA	NA	NA
ENST00000243776	2.75345305562122	6.45380113841314	67.9924091201312	7.24417763241241e-06	0.000635598271803259	ENSG00000123989	CHPF	protein_coding
ENST00000255688	3.02506051594479	3.18506053974291	58.4409729623648	7.26895880755678e-06	0.000635598271803259	ENSG00000133321	PLAAT4	protein_coding
ENST00000610896	-2.5893702105516	4.36922889027861	58.4887713268062	7.23981865020475e-06	0.000635598271803259	ENSG00000261949	GFY	protein_coding
transcript20851	2.58740920627848	3.7187460647651	58.3921745315107	7.29885063629496e-06	0.000635598271803259	NA	NA	NA
transcript68788	-2.28899714229352	6.49619579977756	58.4799215978064	7.27302908683245e-06	0.000635598271803259	NA	NA	NA
transcript86155	4.74271452317394	3.04666531934793	58.7023107045185	7.11129632104625e-06	0.000635598271803259	NA	NA	NA
transcript3151	2.40719154582452	4.09731409797964	58.2752492894065	7.37106241721226e-06	0.000638398101525514	NA	NA	NA
ENST00000263665	-2.43784495823033	4.84503052672093	58.1045216227478	7.478012316982e-06	0.000640696797222716	ENSG00000113805	CNTN3	protein_coding
ENST00000266744	-2.61441079109361	6.76710447839844	61.29420671137	7.44427883825988e-06	0.000640696797222716	ENSG00000139352	ASCL1	protein_coding
ENST00000638417	-1.48826101498047	6.40941393556029	57.6645713261857	7.76210699742627e-06	0.000661480947117567	ENSG00000134323	MYCN	protein_coding
ENST00000530721	-1.83392105918975	9.05926522815272	57.5956958727973	7.80771975832203e-06	0.000661828840790531	ENSG00000149273	RPS3	nonsense_mediated_decay
ENST00000428432	5.56812577452541	3.09870711748973	64.0903002633205	8.11538881170207e-06	0.00068426897409145	ENSG00000187033	SAMD7	protein_coding
ENST00000355897	3.29526867642831	3.91149606845476	58.5316201260783	8.32021162964623e-06	0.000693960853449868	ENSG00000173890	GPR160	protein_coding
transcript20222	3.20522001095388	3.24275244476205	56.796051513822	8.36097413795022e-06	0.000693960853449868	NA	NA	NA
transcript249573	1.75185358869411	5.01112355686402	56.8714247469606	8.30690566003505e-06	0.000693960853449868	NA	NA	NA
ENST00000336898	2.50451257053125	3.383903330414	56.5026084044176	8.57544221508452e-06	0.000694383306177147	ENSG00000158555	GDPD5	protein_coding
ENST00000393386	-1.78271400667672	7.59370113636282	56.4602819763757	8.60690673751057e-06	0.000694383306177147	ENSG00000106278	PTPRZ1	protein_coding
transcript141510	1.94373770606371	4.43930772605285	56.5353156067268	8.55122077159992e-06	0.000694383306177147	NA	NA	NA
transcript374	2.46141477348405	6.05561209558546	62.2861719843826	8.47586575853792e-06	0.000694383306177147	NA	NA	NA
transcript82305	-1.67930712869595	5.3704907863649	56.6314372082467	8.48050051230897e-06	0.000694383306177147	NA	NA	NA
transcript99457	1.55002169078236	8.03898099124589	56.4326732195274	8.6275034276528e-06	0.000694383306177147	NA	NA	NA
transcript107669	-2.22980950004007	4.22984948727603	56.3742976492218	8.67124338676236e-06	0.00069439665633892	NA	NA	NA
ENST00000265663	2.43179080276434	4.23102201309846	55.6626785849287	9.22591760336922e-06	0.000700985740588214	ENSG00000165802	NSMF	protein_coding
ENST00000316403	1.50104048580241	6.23136645266841	55.7199984698546	9.17972854311532e-06	0.000700985740588214	ENSG00000120885	CLU	protein_coding
ENST00000434603	-1.57350275115535	6.44628277430888	55.9439624998933	9.00183614721341e-06	0.000700985740588214	ENSG00000171533	MAP6	protein_coding
ENST00000470160	-1.72789318697019	5.94487723545875	55.6622503382905	9.22626371397614e-06	0.000700985740588214	ENSG00000115548	KDM3A	retained_intron
