gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	significant	condition_1	condition_2	label
ENSG00000147862	-9.161617169627498	5.253227637918525	22.981469066308897	2.494254921086817e-4	0.01610508485539659	NFIB	protein_coding	9	1.7930369826025379	TRUE	H2_Stage3	H2_RGC	NFIB
ENSG00000018625	-9.006906414292173	6.375491645254465	15.848391734995696	0.0014188393769627196	0.043072968146719154	ATP1A2	protein_coding	1	1.3657952000895812	TRUE	H2_Stage3	H2_RGC	ATP1A2
ENSG00000151615	8.918353325905489	6.565793446062669	97.51060939744715	7.010795465280739e-8	1.3545405466171723e-4	POU4F2	protein_coding	4	3.8682079903291964	TRUE	H2_Stage3	H2_RGC	POU4F2
ENSG00000235718	-8.894778756622104	4.584214855115194	14.329386479282258	0.002355415239690379	0.05825231476574783	MFRP	protein_coding	11	1.234686812447568	FALSE	H2_Stage3	H2_RGC	MFRP
ENSG00000163914	-8.868280841623234	5.936710663059332	18.19115267789039	0.0011575765401442624	0.03837183158862636	RHO	protein_coding	3	1.4159874702869897	TRUE	H2_Stage3	H2_RGC	RHO
ENSG00000131981	-8.8465825758326	7.331772093963466	11.619690051900749	0.003981063625770119	0.07964465614903392	LGALS3	protein_coding	14	1.0988433583794033	FALSE	H2_Stage3	H2_RGC	LGALS3
ENSG00000131969	-8.76879105262167	3.5415283583988924	10.034956041334587	0.006497586016119475	0.10451370942575175	ABHD12B	protein_coding	14	0.9808267379028001	FALSE	H2_Stage3	H2_RGC	ABHD12B
ENSG00000167083	-8.722428760703654	6.016666393432778	18.094649236196314	8.383234818150671e-4	0.032536070801272625	GNGT2	protein_coding	17	1.487634895540506	TRUE	H2_Stage3	H2_RGC	GNGT2
ENSG00000077279	8.54918306263392	4.335195473506844	12.463485214374955	0.003108654499859823	0.0701097926004841	DCX	protein_coding	X	1.1542213176206528	FALSE	H2_Stage3	H2_RGC	DCX
ENSG00000173041	-8.496399338619389	4.16049511134357	4.206924614400482	0.05987158815299708	0.33023907570705757	ZNF680	protein_coding	7	0.48117153991665795	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000140090	-8.441108356629622	4.028846123464935	16.510183988819403	0.001057222782414965	0.03646481819651009	SLC24A4	protein_coding	14	1.4381259473676575	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000184838	-8.438155821764369	3.30806570633604	14.48508715775613	0.0019952156624685863	0.05309144176850004	PRR16	protein_coding	5	1.2749754806561744	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000175344	8.411082241412462	3.928857362160722	7.990854796060497	0.015584310741298988	0.17150294793171034	CHRNA7	protein_coding	15	0.7657284105514055	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000140859	-8.41013656549412	3.002608110369307	15.407002281591392	0.0024924109144880157	0.06002932309412409	KIFC3	protein_coding	16	1.2216365538312683	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000120093	-8.393173945294507	2.7168144444129396	14.073580154678497	0.002510568311980057	0.060324484448705994	HOXB3	protein_coding	17	1.2195063810153455	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000115966	8.37158428400293	4.132324435875116	6.6195072722042125	0.02239870588139235	0.2056334022426478	ATF2	protein_coding	2	0.6869063389402802	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000129535	-8.36554819099037	8.888376516167583	81.0269312043984	1.3456604279916178e-7	1.644962426896293e-4	NRL	protein_coding	14	3.7838440174574517	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000164645	-8.3396497856383	2.792712737871837	19.051427928509206	0.0019551723170608123	0.05293524952084952	TEX47	protein_coding	7	1.276255035445922	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000130561	-8.316975329905132	5.987211496673623	42.94713760854211	1.0052256453553905e-5	0.002445570391486043	SAG	protein_coding	2	2.611619832252228	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000147383	-8.304728940796007	5.22597329572444	3.473568782937943	0.08243468956299355	0.3822313234533516	NSDHL	protein_coding	X	0.41767372584843376	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000070731	-8.299308042976323	5.492408273593049	36.02383623997803	1.9912379215544036e-5	0.00360139011456326	ST6GALNAC2	protein_coding	17	2.4435298318568504	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000130303	-8.296839284632565	4.610488538265446	6.972038849346076	0.018769738079580673	0.1869077829546988	BST2	protein_coding	19	0.7283726139560903	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000129221	-8.241831360256752	7.422362099056732	51.18851981736312	2.537645374799139e-6	8.864841175964992e-4	AIPL1	protein_coding	17	3.05232904088877	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000184232	-8.205508557538627	7.53310694025066	8.838553338998107	0.009108602140531816	0.12727753391036456	OAF	protein_coding	11	0.8952482480338213	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000109099	-8.199700074617276	4.960637873432678	38.85896953007682	1.746332347834198e-5	0.0034834324592012415	PMP22	protein_coding	17	2.4579926056491677	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000124302	8.195427129702097	2.900890026474471	21.373945618598487	3.47854797402367e-4	0.019769589503352322	CHST8	protein_coding	19	1.7040023483029074	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000137959	-8.156648769018906	4.053213843858091	15.751850661146696	0.0012784508071159882	0.04096527163406462	IFI44L	protein_coding	1	1.3875841610588453	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000146250	-8.127476869474194	6.568926340408126	19.120185325652603	4.925058872133924e-4	0.0237098947257783	PRSS35	protein_coding	6	1.6250703743269603	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000171992	-8.102796333304873	3.2092077046064604	16.631803594453636	0.001025970683870691	0.03593271104641207	SYNPO	protein_coding	5	1.4445100149667964	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000108511	-8.073500686772151	2.5588035154767743	21.049296509030167	0.0014277538974138864	0.04316092234134805	HOXB6	protein_coding	17	1.364909283092977	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000183638	-8.04946055438564	5.003999518436774	23.413574130424724	1.906338127096714e-4	0.01381486736359874	RP1L1	protein_coding	8	1.8596532803843637	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000101670	-7.96920234638337	3.810551271970603	18.50446729242266	6.562879789553386e-4	0.02789525404082288	LIPG	protein_coding	18	1.554469679135305	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000147099	-7.933614873173732	5.168150099549748	4.6076840072883085	0.04892905792187777	0.3039714934462666	HDAC8	protein_coding	X	0.5171671427711079	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000166741	7.929918259711123	2.777433332465786	20.845878497434278	4.634283276917947e-4	0.02312728035338099	NNMT	protein_coding	11	1.635875434975331	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000156194	-7.904886190717546	2.6485236709262177	15.719346635208716	0.0028215347881588053	0.06571041017756506	PPEF2	protein_coding	4	1.1823658218477267	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000166432	-7.889580053491056	6.417811663066526	33.687272493425006	3.7505439019765766e-5	0.005153667047974197	ZMAT1	protein_coding	X	2.287883642420417	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000165029	-7.888773450596925	5.263405792848519	21.71009044265025	2.739804725196896e-4	0.016814008818055184	ABCA1	protein_coding	9	1.7743287291543917	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000198914	-7.883455570894772	3.0003546253376445	12.038198971356314	0.004277055310618935	0.08274322022346624	POU3F3	protein_coding	2	1.0822675811191695	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000132915	-7.8765254303129755	6.05237753051369	26.02682151630661	1.718942760063087e-4	0.012938605614972098	PDE6A	protein_coding	5	1.888112524776533	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000170279	-7.864220597627242	3.6781574878621863	31.99055842561883	4.9095756516917683e-5	0.006161597655864376	C7orf33	protein_coding	7	2.2103066639455324	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000172482	-7.849881903440465	3.4535202407046195	13.236654802234838	0.0035298610766140927	0.0751419176684225	AGXT	protein_coding	2	1.1241177256662098	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000139053	-7.80195189491117	9.261726927563725	10.407874229280479	0.005380227156507276	0.09373429000032625	PDE6H	protein_coding	12	1.0281015058710672	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000145721	-7.748322113211741	3.777120254273513	35.552348188253454	3.7827855607561637e-5	0.005153667047974197	LIX1	protein_coding	5	2.287883642420417	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000125618	-7.746213029345274	4.829375049370765	15.216440004694261	0.0014665646118099103	0.0438587878813151	PAX8	protein_coding	2	1.357943375023531	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000036672	-7.722391567773818	3.8665224288650832	28.95819251250887	8.155829351143328e-5	0.008354512712780203	USP2	protein_coding	11	2.0780788757912023	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000197635	-7.7117929445763576	3.4242985347847594	13.625781816391676	0.003207011175843414	0.07127621575805983	DPP4	protein_coding	2	1.1470553661964937	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000080511	-7.702337307703083	2.4736122649623495	5.850998258080952	0.03461949904060915	0.2575947869630033	RDH8	protein_coding	19	0.5890629301946404	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000258417	-7.64831712677156	7.23588380574917	8.63175156830576	0.010996760440988166	0.14054396270921463		protein_coding	8	0.8521878054701884	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000136750	-7.635835717600681	3.3196624858553854	11.391036082777271	0.0042636352272063	0.08274322022346624	GAD2	protein_coding	10	1.0822675811191695	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000171476	-7.628672303667552	3.0331227465115407	14.957563915766833	0.0017693415045043563	0.04950446855264281	HOPX	protein_coding	4	1.3053555974267461	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000159251	-7.553014464156849	2.4590032876981387	5.179102654476982	0.042496536129773124	0.28424461412819213	ACTC1	protein_coding	15	0.5463077555815344	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000005302	-7.543766377296815	4.453285637640874	11.277861089264533	0.004411945759511912	0.0837560679312615	MSL3	protein_coding	X	1.0769837195316951	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000204655	-7.520944463974711	2.842288398872486	12.378431014047667	0.005805443864733357	0.0976461323618855	MOG	protein_coding	6	1.0103449538831002	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000107317	-7.512800729406755	8.499278628196048	7.472541011540758	0.014901771067409322	0.16792533417897818	PTGDS	protein_coding	9	0.7748837787628307	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000120500	-7.492353063660944	3.4037840643792756	5.8826291717820345	0.028654836272175598	0.23539039385483257	ARR3	protein_coding	X	0.6282112644363553	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000242732	-7.478279156165669	4.794165839213988	4.853412779747816	0.04396722146649257	0.288333920354469	RTL5	protein_coding	X	0.5401042630706385	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000159733	-7.464446933018349	3.534011270357332	12.06140778449083	0.0034937116135690715	0.0749579953122284	ZFYVE28	protein_coding	4	1.1251820368011627	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000198203	-7.416673769384027	3.437022503941022	16.459812958412712	0.0010704832572450585	0.03670142548512297	SULT1C2	protein_coding	2	1.4353170674018554	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000232258	-7.408945173604709	2.9388945976866467	6.173104129228568	0.0255264341978565	0.2206178366091883	TMEM114	protein_coding	16	0.6563593784425277	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000112530	-7.387024818678512	2.6986985003312127	8.739785104994796	0.009970483856212783	0.1328958317167131	PACRG	protein_coding	6	0.876488640508131	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000120075	-7.378148977686329	2.563814736285412	22.08676625058795	9.108671667479248e-4	0.033813771879492444	HOXB5	protein_coding	17	1.4709063815831716	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000105507	-7.3655715313034005	7.5232619079633105	28.905768996242827	6.568886300591838e-5	0.007396240244567207	CABP5	protein_coding	19	2.130988990536757	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000120907	7.342494450823831	6.248970231479567	37.24024629033319	1.6518721709908036e-5	0.003462324070396724	ADRA1A	protein_coding	8	2.460632284988014	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000196136	-7.325355004884656	4.688505543214045	5.5004660507088365	0.034610448902605825	0.2575947869630033	SERPINA3	protein_coding	14	0.5890629301946404	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000277586	7.3142866633627754	6.982098020546912	17.426525960818946	7.416102979586716e-4	0.03007053184341947	NEFL	protein_coding	8	1.5218588906683646	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000148482	-7.306731642235373	3.1446663359029463	6.4762964085385075	0.022675258556837077	0.20672807105327515	SLC39A12	protein_coding	10	0.6846005476794247	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000137473	7.29886648773111	7.147003315037833	20.454679488373767	3.6203423470567304e-4	0.020079869074369712	TTC29	protein_coding	4	1.6972391232234398	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000120068	-7.277320903735366	2.8981667520969423	19.41133796887527	0.0014185711305613263	0.043072968146719154	HOXB8	protein_coding	17	1.3657952000895812	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000165424	-7.2619681773498765	4.8501715380541395	53.05038471661985	2.0380455008483036e-6	8.392888147648982e-4	ZCCHC24	protein_coding	10	3.0760885647079985	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000069018	-7.205434652651293	4.828153219869442	17.93788607499063	6.538719298206567e-4	0.02789525404082288	TRPC7	protein_coding	5	1.554469679135305	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000105707	-7.176824494824945	3.193660518724395	16.943067259773382	9.506716007793387e-4	0.03444667523674923	HPN	protein_coding	19	1.462852689460694	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000082126	-7.1701927445771965	7.989151667514553	22.220810786922904	2.4530737269906394e-4	0.015990754285416495	MPP4	protein_coding	2	1.7961310500581427	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000204033	-7.137719156191053	4.552183491753088	8.374480754477839	0.0107254773812884	0.13908944941219317	LRIT2	protein_coding	10	0.856705812034168	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000256162	-7.080368215099182	2.26518226902052	11.793726896955311	0.004574533712404083	0.08586594509475905	SMLR1	protein_coding	6	1.0661790455972742	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000165675	-7.077779788648687	3.9699795762431473	8.04618883473859	0.01268810718706316	0.1536557976147098	ENOX2	protein_coding	X	0.8134510486547561	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000197093	7.065689468366415	4.964120862616091	18.135225421527576	6.232021834780434e-4	0.027608694043598874	GAL3ST4	protein_coding	7	1.5589541360290684	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000167244	-7.035829363622824	3.063358253264387	12.133302786814678	0.0037573133561797415	0.07744271885717519	IGF2	protein_coding	11	1.1110194082314222	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000147475	-7.029128531939574	3.8064160036624313	9.864120194637435	0.007380280928871235	0.11297634536510304	ERLIN2	protein_coding	8	0.9470124782228156	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000183876	-7.022635967261733	3.811694977359984	7.063284393004089	0.01900814058654687	0.18754577351882062	ARSI	protein_coding	5	0.7268927185467775	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000136930	7.014066989269803	1.9029421986250141	8.435926462887089	0.016170504926256785	0.1736067447717277	PSMB7	protein_coding	9	0.760433406116664	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000187033	-7.005480607144835	1.9086380872748292	13.133667837558887	0.009092792696327281	0.12719437394958313	SAMD7	protein_coding	3	0.8955320979382926	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000131730	-6.992930622353168	3.8458414503675757	5.472355847459071	0.03500583590926932	0.25904697144604966	CKMT2	protein_coding	5	0.5866214807439989	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000013619	-6.9891919568443	5.7174445807211045	14.466350491531088	0.0016065025231591333	0.04637074232101702	MAMLD1	protein_coding	X	1.333755951692269	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000211445	-6.958924927270657	8.41398670199092	11.229618671373153	0.0041435459672511735	0.0815775581760549	GPX3	protein_coding	5	1.0884292983635708	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000261873	-6.958322285104124	2.258604544318857	5.281430228876854	0.05178470804332076	0.3116231724303013	SMIM36	protein_coding	17	0.5063702554781833	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000198336	-6.946604204731385	2.028220291456555	8.669726321275158	0.016938787869121997	0.1777920230577181	MYL4	protein_coding	17	0.7500877282911771	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000187773	-6.944818890787142	6.081850493423455	17.18736003510586	7.871631670819403e-4	0.031084959386447404	DIPK1C	protein_coding	18	1.5074496957159091	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000109625	-6.933572460318647	4.8350191788564105	15.101505492714185	0.0015109520302147952	0.04472846485831924	CPZ	protein_coding	4	1.3494160071481982	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000214140	-6.920902377293154	2.2990880628118977	7.712841484297954	0.015064246241307231	0.16864762870145047	PRCD	protein_coding	17	0.7730197609029749	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000274391	-6.9144037869835415	2.607553135761413	7.758855064465281	0.01813541502330301	0.18356381447063908	TPTE	protein_coding	21	0.7362129262097947	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000164626	-6.902168225410243	2.667719957724217	5.629079679475032	0.03570304430926537	0.26165587717559513	KCNK5	protein_coding	6	0.5822695059223503	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000157625	-6.893569587398803	3.8388708476249347	6.223354366504982	0.025026371602246446	0.21814413736980523	TAB3	protein_coding	X	0.6612564541974731	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000198034	-6.889519278524436	12.400766353533713	11.64203716134696	0.0036469475039979447	0.07609972881310337	RPS4X	protein_coding	X	1.1186168908665182	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000111641	6.8633890275721186	2.562885489344274	18.132689409104792	7.155919079940421e-4	0.029365132995514548	NOP2	protein_coding	12	1.5321680278846275	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000223953	-6.846888607005484	4.327690748654333	8.388720360718171	0.012741549911212565	0.1537525217541912	C1QTNF5	protein_coding	11	0.8131777524634488	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000107159	-6.844687440452405	4.865974009308651	18.26484005947795	6.039438083856055e-4	0.027053746294878517	CA9	protein_coding	9	1.5677725870254997	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000120498	-6.837960909586383	2.4906965027598167	5.636988134118227	0.03743733039488502	0.269011703217254	TEX11	protein_coding	X	0.5702288258261666	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000105954	-6.835394168730021	4.1203513265317255	17.82842798863798	0.0012472880378212813	0.040506008010752714	NPVF	protein_coding	7	1.3924805557383997	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000123505	6.822136382748263	3.2399581825451635	7.8023761678845895	0.013839357641937848	0.16168381059536577	AMD1	protein_coding	6	0.791333463835663	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000106034	-6.8182141766699615	3.543305586808606	6.3562863794988385	0.023757309949251085	0.21210327047745528	CPED1	protein_coding	7	0.6734526349282209	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000052841	6.796948596498143	3.8656283116997416	10.783815106178194	0.0051325097180037445	0.09081209402348443	TTC17	protein_coding	11	1.0418563098720626	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000080845	6.78456664616635	2.0782469217595354	9.665321099821377	0.007857535647392418	0.1168470844861935	DLGAP4	protein_coding	20	0.9323821194493722	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000004864	-6.76966024942695	2.530445457850471	4.482433830948063	0.05302811918827351	0.3145211562129031	SLC25A13	protein_coding	7	0.5023501364905745	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000165078	-6.7498888562816894	3.078151514229167	7.981964960508343	0.012980295889038068	0.15502916882498666	CPA6	protein_coding	8	0.8095865813914627	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000132470	-6.749833320824719	2.504020579682086	8.25236909073938	0.014324145201889266	0.16454650441023555	ITGB4	protein_coding	17	0.7837113393281055	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000180155	-6.738170217642996	2.2510448175396753	5.128520582632429	0.04029843365223637	0.2786228318118905	LYNX1	protein_coding	8	0.5549832980928471	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000118997	-6.726492368004347	2.9141536661875906	17.008041596505677	9.357601650564701e-4	0.03439091911127896	DNAH7	protein_coding	2	1.4635562173264967	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000137142	6.72616273217245	9.119734888921865	83.09001694348783	1.1380595597019435e-7	1.5504923441379278e-4	IGFBPL1	protein_coding	9	3.80953037383611	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000106299	6.7133605924115	2.7597659065131768	6.5544978654564465	0.024069486273546232	0.2135888680039622	WASL	protein_coding	7	0.6704213859619992	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000114779	-6.698963296943567	2.341849417356024	3.4609685595532107	0.09683740566554654	0.4062282819164476	ABHD14B	protein_coding	3	0.3912298439723833	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000163377	-6.697369559754285	5.225229209990936	21.583788951714375	2.816432668914665e-4	0.017026474270440902	TAFA4	protein_coding	3	1.7688752735533793	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000123080	-6.688936401746436	2.5786917058956584	9.139126782393177	0.008711894845157499	0.12365290340155467	CDKN2C	protein_coding	1	0.907795681838306	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000186417	6.676357762315387	2.3261663561993853	15.425828781211681	0.001574039727220097	0.04562705796520553	GLDN	protein_coding	15	1.340777533652702	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000168309	-6.669370378641731	6.10441643468845	87.6516624558814	7.953849363577054e-8	1.3545405466171723e-4	FAM107A	protein_coding	3	3.8682079903291964	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000141510	-6.662158181379562	3.158352310303867	5.70904837884107	0.030736398966345904	0.24317810657229766	TP53	protein_coding	17	0.614075527355066	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000074410	-6.65566721142646	4.2869865081143095	13.336431222343185	0.0022063309993039077	0.05650198032803842	CA12	protein_coding	15	1.247936330402376	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000165646	6.654050528814133	7.140525241084646	117.91184232988451	1.0395288475519008e-8	3.540635254761774e-5	SLC18A2	protein_coding	10	4.45091881060514	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000137752	6.634186761457433	1.9005344958736474	7.432590948742897	0.024047118734566338	0.2135888680039622	CASP1	protein_coding	11	0.6704213859619992	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000089685	-6.630867555998207	6.895227563282357	7.1113217646873	0.01707609447171049	0.17854544212017168	BIRC5	protein_coding	17	0.7482512319305894	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000112655	6.624831879331949	2.686305335100563	10.920856570367462	0.004919952354356485	0.08823523591204928	PTK7	protein_coding	6	1.0543579488108796	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000006210	-6.606138660333879	2.963947706507978	20.57689820515937	4.1263910521201924e-4	0.02170577285485927	CX3CL1	protein_coding	16	1.6634247460784435	TRUE	H2_Stage3	H2_RGC	NA
ENSG00000167601	-6.592809666400942	3.468073417220343	13.992577558297187	0.0020280338563373594	0.05357985866329869	AXL	protein_coding	19	1.2709984363386801	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000158486	-6.572122513665448	3.1841295799230305	6.6908011405685395	0.021809194694517503	0.20173445926502426	DNAH3	protein_coding	16	0.6952199114530022	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000221963	-6.542273535735046	2.1202723848351503	6.12321145155321	0.02603443490724658	0.22321783585671956	APOL6	protein_coding	22	0.6512711067565073	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000130595	-6.517304610394474	3.0867010278152245	5.7157223502487735	0.031750378341813275	0.24674485561510057	TNNT3	protein_coding	11	0.6077518931720628	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000092108	-6.509466398855165	4.09295582853825	2.4508270684870563	0.1402392019503305	0.47765472184282565	SCFD1	protein_coding	14	0.3208859246906592	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000172349	-6.478665646518375	3.0342577613609327	10.751221549542539	0.005184599641303654	0.09161476720249155	IL16	protein_coding	15	1.0380345176241503	FALSE	H2_Stage3	H2_RGC	NA
ENSG00000184144	6.466146474184178	7.016865840351164	96.7627375812684	4.069982135831851e-8	9.241572769762189e-5	CNTN2	protein_coding	1	4.03425411242665	TRUE	H2_Stage3	H2_RGC	NA
