gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000008056	ENSG00000008056	-6.197877614872578	4.75998627109455	22.42315605583389	2.191481946008401e-6	1.2968982854131474e-4	SYN1	protein_coding	X	H1_FT	H2_FT	3.887094083912852	TRUE	NA
ENSG00000147145	ENSG00000147145	-6.1929858593718645	4.699625165224417	76.96152782438975	1.7813844820755825e-18	3.5061249407323574e-16	LPAR4	protein_coding	X	H1_FT	H2_FT	15.455172611886313	TRUE	NA
ENSG00000102195	ENSG00000102195	-6.184587609440818	2.9510149906347096	17.23638168755767	3.304446773625441e-5	0.001568671927739752	GPR50	protein_coding	X	H1_FT	H2_FT	2.8044678753234478	TRUE	NA
ENSG00000242732	ENSG00000242732	-6.146312412778069	5.577819265076684	124.06322467596985	8.627869830039097e-29	3.084375424750916e-26	RTL5	protein_coding	X	H1_FT	H2_FT	25.51083276584335	TRUE	NA
ENSG00000147274	ENSG00000147274	5.963002831053996	9.207327620835402	426.3804630461153	1.9079800781312e-94	5.570347838104039e-91	RBMX	protein_coding	X	H1_FT	H2_FT	90.25411768463731	TRUE	NA
ENSG00000043591	ENSG00000043591	-5.944559707881527	2.592516317789326	13.754478948017299	2.0848414314979816e-4	0.008376185173291318	ADRB1	protein_coding	10	H1_FT	H2_FT	2.076953730224906	TRUE	NA
ENSG00000007516	ENSG00000007516	-5.928865165979177	4.525734262686506	64.79241024272993	8.451295011264255e-16	1.3458303155665088e-13	BAIAP3	protein_coding	16	H1_FT	H2_FT	12.871009693201641	TRUE	NA
ENSG00000072501	ENSG00000072501	-5.888443437501471	7.2947778604904165	261.2130966782141	1.192246134486109e-58	1.0991881861996405e-55	SMC1A	protein_coding	X	H1_FT	H2_FT	54.95892794794817	TRUE	NA
ENSG00000170100	ENSG00000170100	-5.849312332078669	3.378920553160472	15.323913810910598	9.064839839419855e-5	0.003940168721268427	ZNF778	protein_coding	16	H1_FT	H2_FT	2.404485180928996	TRUE	NA
ENSG00000198354	ENSG00000198354	-5.8465516228131085	2.5438028514234716	12.885364329570967	3.3138763540944917e-4	0.012543138732461451	DCAF12L2	protein_coding	X	H1_FT	H2_FT	1.9015937742212512	TRUE	NA
ENSG00000102401	ENSG00000102401	5.781776536425917	3.7661341102284047	15.672732894967659	7.5376243822788e-5	0.003342697881123487	ARMCX3	protein_coding	X	H1_FT	H2_FT	2.4759028739279816	TRUE	NA
ENSG00000131828	ENSG00000131828	-5.776181533124222	4.644334174363981	60.05257563654806	9.359221833883261e-15	1.3328901533669356e-12	PDHA1	protein_coding	X	H1_FT	H2_FT	11.875205640347817	TRUE	NA
ENSG00000172748	ENSG00000172748	-5.762067359801626	3.1382312102222696	13.903763036685747	1.925642675786395e-4	0.007797243546906911	ZNF596	protein_coding	8	H1_FT	H2_FT	2.108058900379061	TRUE	NA
ENSG00000166432	ENSG00000166432	-5.757843587674761	5.876415135734979	156.50486653901504	7.173399707501189e-36	3.3067484914815345e-33	ZMAT1	protein_coding	X	H1_FT	H2_FT	32.480598835904424	TRUE	NA
ENSG00000165349	ENSG00000165349	-5.7102165665848545	4.407970397646398	56.03566314621912	7.207514138351688e-14	9.215622274562519e-12	SLC7A3	protein_coding	X	H1_FT	H2_FT	11.03547533420678	TRUE	NA
ENSG00000178947	ENSG00000178947	-5.690326379238028	4.585160552695836	56.643347857615055	5.286971512768483e-14	6.911334327549665e-12	SMIM10L2A	protein_coding	X	H1_FT	H2_FT	11.160438098045638	TRUE	NA
ENSG00000005022	ENSG00000005022	5.689970897433307	2.864127581815933	12.68137921654777	3.6955964338519635e-4	0.013773566538677626	SLC25A5	protein_coding	X	H1_FT	H2_FT	1.8609535886094872	TRUE	NA
ENSG00000176956	ENSG00000176956	-5.68544186742335	5.58894217552605	62.78005734711499	2.3450276937600848e-15	3.571986966225688e-13	LY6H	protein_coding	8	H1_FT	H2_FT	12.447090134471786	TRUE	NA
ENSG00000147099	ENSG00000147099	-5.67365795623174	4.394451097982004	54.67551806028248	1.4374559611156228e-13	1.7608332916686968e-11	HDAC8	protein_coding	X	H1_FT	H2_FT	10.754281759271537	TRUE	NA
ENSG00000126767	ENSG00000126767	-5.667229886634794	2.911098679058373	12.498263434982999	4.0762432714101045e-4	0.015000746509514874	ELK1	protein_coding	X	H1_FT	H2_FT	1.8238871278179278	TRUE	NA
ENSG00000268089	ENSG00000268089	-5.660246483866802	2.710520713203204	11.97761741296132	5.387544014462029e-4	0.019378564373990013	GABRQ	protein_coding	X	H1_FT	H2_FT	1.7126784000173745	TRUE	NA
ENSG00000196924	ENSG00000196924	-5.6520872984129715	2.792042540168621	12.135893443319576	4.949074350579325e-4	0.01794884790871595	FLNA	protein_coding	X	H1_FT	H2_FT	1.745963422458641	TRUE	NA
ENSG00000167785	ENSG00000167785	5.619323481488603	4.316509322225906	52.2181551539	5.016866558915432e-13	6.01920900770696e-11	ZNF558	protein_coding	19	H1_FT	H2_FT	10.220460576210373	TRUE	NA
ENSG00000179023	ENSG00000179023	-5.565467428796941	2.3115652280756924	10.065355987012936	0.0015117810254997666	0.04737364619620646	KLHDC7A	protein_coding	1	H1_FT	H2_FT	1.3244631877450954	TRUE	NA
ENSG00000213397	ENSG00000213397	-5.550331011439495	2.4667100392331993	10.58932000141998	0.001138195687847109	0.0372668670355473	HAUS7	protein_coding	X	H1_FT	H2_FT	1.428677116137095	TRUE	NA
ENSG00000131171	ENSG00000131171	-5.512917352084133	7.635764043859519	291.66796588479934	2.9206616932730488e-65	3.654373634361714e-62	SH3BGRL	protein_coding	X	H1_FT	H2_FT	61.43718705111432	TRUE	NA
ENSG00000168300	ENSG00000168300	-5.5006346038620135	7.7969533844568355	283.48323850016965	1.7442983586025623e-63	2.0369916231760722e-60	PCMTD1	protein_coding	8	H1_FT	H2_FT	59.69101075696738	TRUE	NA
ENSG00000022267	ENSG00000022267	-5.476046248744808	4.38097692524734	48.39025136410296	3.5235007915449004e-12	3.8575727103432515e-10	FHL1	protein_coding	X	H1_FT	H2_FT	9.413685879288598	TRUE	NA
ENSG00000056277	ENSG00000056277	-5.475414571806954	6.346577125741342	161.390485144075	6.175173274778292e-37	3.0905860072654668e-34	ZNF280C	protein_coding	X	H1_FT	H2_FT	33.50995916601454	TRUE	NA
ENSG00000102001	ENSG00000102001	5.456346173615632	2.544305491514188	10.25909000814274	0.0013607353085375133	0.04349635109425478	CACNA1F	protein_coding	X	H1_FT	H2_FT	1.3615471744499246	TRUE	NA
ENSG00000183479	ENSG00000183479	-5.4302024786108305	2.4650760059075427	9.836019561640496	0.0017119816926914823	0.0527043643424898	TREX2	protein_coding	X	H1_FT	H2_FT	1.2781534202451241	FALSE	NA
ENSG00000198356	ENSG00000198356	-5.42995570617984	2.543228399972888	10.004919943498768	0.0015618919197378893	0.04868267038798684	GET3	protein_coding	19	H1_FT	H2_FT	1.3126256074559577	TRUE	NA
ENSG00000205629	ENSG00000205629	-5.419992008169514	2.9476048554447964	10.798271732752434	0.0010164479856993012	0.0336580706342054	LCMT1	protein_coding	16	H1_FT	H2_FT	1.4729107825055707	TRUE	NA
ENSG00000130775	ENSG00000130775	-5.416148672908192	3.1242558937185376	11.155418276901488	8.383030622306197e-4	0.028403394083353514	THEMIS2	protein_coding	1	H1_FT	H2_FT	1.5466297605305037	TRUE	NA
ENSG00000147257	ENSG00000147257	-5.410844454087297	2.306891155767281	9.190772715845334	0.0024332700912712	0.07163628939293716	GPC3	protein_coding	X	H1_FT	H2_FT	1.144866917768668	FALSE	NA
ENSG00000105875	ENSG00000105875	-5.408984069080861	3.0994873560474065	11.06765448554224	8.789189719500892e-4	0.02949429814492282	WDR91	protein_coding	7	H1_FT	H2_FT	1.530261933972331	TRUE	NA
ENSG00000101811	ENSG00000101811	5.312428989046853	4.419112183084311	43.69160260795712	3.8716334281569095e-11	3.957294975753216e-9	CSTF2	protein_coding	X	H1_FT	H2_FT	8.402601576328035	TRUE	NA
ENSG00000187595	ENSG00000187595	-5.309664747237388	5.696526585700179	101.31938335741734	8.126206746442155e-24	2.2241681808973005e-21	ZNF385C	protein_coding	17	H1_FT	H2_FT	20.652832376589025	TRUE	NA
ENSG00000141994	ENSG00000141994	5.30961007206186	2.7102064183439607	9.734197650920244	0.0018094433007532144	0.055607049647884314	DUS3L	protein_coding	19	H1_FT	H2_FT	1.2548701467435377	FALSE	NA
ENSG00000113141	ENSG00000113141	-5.287896172568775	2.9137566223384814	9.869453615693207	0.0016811533150189264	0.051937852943891596	IK	protein_coding	5	H1_FT	H2_FT	1.2845160076118622	FALSE	NA
ENSG00000076685	ENSG00000076685	-5.279492528556126	2.704199837623598	9.461378223867035	0.0020992415423746174	0.06322966164294559	NT5C2	protein_coding	10	H1_FT	H2_FT	1.199079142194291	FALSE	NA
ENSG00000234616	ENSG00000234616	5.273911580042378	5.240340031735622	93.86508042004137	3.487906360391239e-22	8.854732712314976e-20	JRK	protein_coding	8	H1_FT	H2_FT	19.052824543826667	TRUE	NA
ENSG00000102038	ENSG00000102038	-5.268053845997362	4.265581077484561	41.66176716489568	1.0921626902322803e-10	1.0687940695418355e-8	SMARCA1	protein_coding	X	H1_FT	H2_FT	7.971105964648097	TRUE	NA
ENSG00000153487	ENSG00000153487	-5.264409297667782	2.4512030292100344	8.882095439261171	0.0028807963223940547	0.08245573395322983	ING1	protein_coding	13	H1_FT	H2_FT	1.0837791382285542	FALSE	NA
ENSG00000177485	ENSG00000177485	-5.242559412630386	5.287258430101882	71.98395581794983	2.211125473254303e-17	4.0346130119787106e-15	ZBTB33	protein_coding	X	H1_FT	H2_FT	14.394198115172935	TRUE	NA
ENSG00000134243	ENSG00000134243	5.187630048732347	5.690481247144035	112.06135705130094	3.6256731426963436e-26	1.1142266042212605e-23	SORT1	protein_coding	1	H1_FT	H2_FT	22.95302647616867	TRUE	NA
ENSG00000186871	ENSG00000186871	5.1846382959342625	3.712411401181727	35.97854192091019	2.0047659692067614e-9	1.704732304980332e-7	ERCC6L	protein_coding	X	H1_FT	H2_FT	6.768343808810757	TRUE	NA
ENSG00000175197	ENSG00000175197	5.172410479955947	2.9231618656902323	9.248694040400684	0.002357504801159007	0.06963981720388251	DDIT3	protein_coding	12	H1_FT	H2_FT	1.1571423775238237	FALSE	NA
ENSG00000285133	ENSG00000285133	5.172410479955947	2.9231618656902323	9.248694040400684	0.002357504801159007	0.06963981720388251		protein_coding	12	H1_FT	H2_FT	1.1571423775238237	FALSE	NA
ENSG00000188021	ENSG00000188021	5.154285113046056	2.6943820862088526	8.800577970644412	0.003012367296844053	0.08524658794639302	UBQLN2	protein_coding	X	H1_FT	H2_FT	1.0693229949244245	FALSE	NA
ENSG00000123130	ENSG00000123130	-5.144196786718746	2.3044755054505273	7.774946064306797	0.005299007621815188	0.1334609495498212	ACOT9	protein_coding	X	H1_FT	H2_FT	0.8746457895498315	FALSE	NA
ENSG00000106299	ENSG00000106299	-5.142553921724288	2.76797241633176	8.765614688420724	0.003070654211330711	0.08647692897086827	WASL	protein_coding	7	H1_FT	H2_FT	1.0630997417500234	FALSE	NA
ENSG00000181638	ENSG00000181638	5.13579679839573	4.684765466788006	62.38944890394479	2.858944289838417e-15	4.280352745735005e-13	ZFP41	protein_coding	8	H1_FT	H2_FT	12.368520439114493	TRUE	NA
ENSG00000102007	ENSG00000102007	-5.133664843498833	2.6980853059000545	8.610579930303517	0.0033432423679473464	0.09255052315764162	PLP2	protein_coding	X	H1_FT	H2_FT	1.0336211219803935	FALSE	NA
ENSG00000170473	ENSG00000170473	-5.133592383910635	2.6159307673860175	8.438605103602123	0.0036745273018093287	0.09979332518727753	PYM1	protein_coding	12	H1_FT	H2_FT	1.000898506120216	FALSE	NA
ENSG00000261371	ENSG00000261371	-5.1334976065942275	2.3528367980279787	7.900351176626204	0.004943891214462478	0.12624219009291432	PECAM1	protein_coding	17	H1_FT	H2_FT	0.898795479779323	FALSE	NA
ENSG00000156709	ENSG00000156709	5.133413273852666	6.234776236093063	147.36924677454041	7.0481142041711195e-34	3.1656876029350125e-31	AIFM1	protein_coding	X	H1_FT	H2_FT	30.499531944500664	TRUE	NA
ENSG00000102287	ENSG00000102287	-5.128115517487336	2.3032474636346576	7.711338994536863	0.005488960591507361	0.1373747812665491	GABRE	protein_coding	X	H1_FT	H2_FT	0.8620929860684083	FALSE	NA
ENSG00000184227	ENSG00000184227	-5.128115318202655	2.3031805894556396	7.711109476469149	0.005489658439606346	0.1373747812665491	ACOT1	protein_coding	14	H1_FT	H2_FT	0.8620929860684083	FALSE	NA
ENSG00000124429	ENSG00000124429	-5.127950468249714	2.2521230242231436	7.5338217552472	0.006056674375709092	0.14724648470089957	POF1B	protein_coding	X	H1_FT	H2_FT	0.8319550645763447	FALSE	NA
ENSG00000068354	ENSG00000068354	5.12415894720115	4.682878928358643	39.771365691881606	2.871960787899272e-10	2.6477966906121866e-8	TBC1D25	protein_coding	X	H1_FT	H2_FT	7.577115364978199	TRUE	NA
ENSG00000177879	ENSG00000177879	5.113738929772648	7.818545555499139	258.84835382074425	3.8897104184237344e-58	3.406802869976428e-55	AP3S1	protein_coding	5	H1_FT	H2_FT	54.46765299556577	TRUE	NA
ENSG00000179542	ENSG00000179542	5.1009834487525465	4.877420068593719	80.73789149837243	2.639434566196585e-19	5.3761599181471607e-17	SLITRK4	protein_coding	X	H1_FT	H2_FT	16.26952782132776	TRUE	NA
ENSG00000102081	ENSG00000102081	-5.031714914791511	7.854555480937845	279.54362463775084	1.2493360304420236e-62	1.2873305438384075e-59	FMR1	protein_coding	X	H1_FT	H2_FT	58.890309926340684	TRUE	NA
ENSG00000197779	ENSG00000197779	-5.010417639293711	4.449317767723244	36.05692102633128	1.9257660030004496e-9	1.653609954635239e-7	ZNF81	protein_coding	X	H1_FT	H2_FT	6.781566921945512	TRUE	NA
ENSG00000169594	ENSG00000169594	-4.993507985004795	2.303834199124956	7.054339496130771	0.007909240178298992	0.18049706277158376	BNC1	protein_coding	15	H1_FT	H2_FT	0.7435298609742363	FALSE	NA
ENSG00000005302	ENSG00000005302	-4.980755901522039	4.098927240404591	33.55091820732559	6.971837517518276e-9	5.602095311668241e-7	MSL3	protein_coding	X	H1_FT	H2_FT	6.251649506547893	TRUE	NA
ENSG00000184867	ENSG00000184867	4.980727330572871	2.614293820568233	7.735463777250127	0.005416111479945598	0.13611768263157395	ARMCX2	protein_coding	X	H1_FT	H2_FT	0.8660854532647894	FALSE	NA
ENSG00000120332	ENSG00000120332	-4.977127987740214	2.0856946338383313	6.37349777155742	0.011585894480832836	0.23932796417541133	TNN	protein_coding	1	H1_FT	H2_FT	0.6210065534654425	FALSE	NA
ENSG00000125355	ENSG00000125355	-4.976439388516253	2.4497429961975534	7.37765753798151	0.006605532702106796	0.15657525892125135	TMEM255A	protein_coding	X	H1_FT	H2_FT	0.8052768614533975	FALSE	NA
ENSG00000104826	ENSG00000104826	4.974560156980736	2.4439130926885557	7.451721854382126	0.006339981554064692	0.1513044371696883	LHB	protein_coding	19	H1_FT	H2_FT	0.8201483356248347	FALSE	NA
ENSG00000078061	ENSG00000078061	-4.973072915792183	3.846411890942447	9.14363484072311	0.0024967507565632954	0.0732589330028798	ARAF	protein_coding	X	H1_FT	H2_FT	1.1351394110104867	FALSE	NA
ENSG00000008197	ENSG00000008197	-4.9703931451253265	5.522511476612695	10.393763804346609	0.0012649949800980765	0.0409591812687209	TFAP2D	protein_coding	6	H1_FT	H2_FT	1.387648733038827	TRUE	NA
ENSG00000175556	ENSG00000175556	-4.9667485289262014	2.9725244237884016	8.10414229375305	0.004417704352417359	0.1160193810214316	LONRF3	protein_coding	X	H1_FT	H2_FT	0.9354694558800901	FALSE	NA
ENSG00000012211	ENSG00000012211	-4.966108780423131	2.6185879990566963	7.59167115990199	0.005865370737046923	0.1441005598889915	PRICKLE3	protein_coding	X	H1_FT	H2_FT	0.841334331772915	FALSE	NA
ENSG00000204195	ENSG00000204195	-4.9658586114653875	2.398303802345083	7.225541230125335	0.007189048110148005	0.1672384538452359	AWAT1	protein_coding	X	H1_FT	H2_FT	0.7766638562471087	FALSE	NA
ENSG00000157502	ENSG00000157502	-4.965485903523342	2.0848208270980386	6.335658539839375	0.011835629945944455	0.24362482933385315	PWWP3B	protein_coding	X	H1_FT	H2_FT	0.6132784521098964	FALSE	NA
ENSG00000165259	ENSG00000165259	-4.9635150810772295	3.1810196308709022	8.387647602095385	0.003778963100862051	0.10246105916584623	HDX	protein_coding	X	H1_FT	H2_FT	0.9894411590247283	FALSE	NA
ENSG00000198883	ENSG00000198883	-4.9622310356713655	2.8473813123793126	7.923785748531557	0.004880268470854589	0.12498196316368397	PNMA5	protein_coding	X	H1_FT	H2_FT	0.9031526579014564	FALSE	NA
ENSG00000198146	ENSG00000198146	-4.9603926750571645	2.35957636029034	7.111635067871812	0.007660281090361501	0.17632739009180343	ZNF770	protein_coding	15	H1_FT	H2_FT	0.753680220645723	FALSE	NA
ENSG00000112679	ENSG00000112679	-4.954257907002325	6.639529833412768	181.61066108640364	2.4284904773683277e-41	1.413800340144494e-38	DUSP22	protein_coding	6	H1_FT	H2_FT	37.84961191818833	TRUE	NA
ENSG00000147059	ENSG00000147059	-4.953996152132218	2.1414115364985147	6.458156508001221	0.011046553283308216	0.2314622893106579	SPIN2A	protein_coding	X	H1_FT	H2_FT	0.6355197557404666	FALSE	NA
