gene_id	logFC	logCPM	F	PValue	FDR
ENSG00000205336	-3.01886174556228	6.36930363421057	268.283755613585	1.67546805081597e-05	0.00643166311203431
ENSG00000121039	3.5491272877775	5.66117749899773	268.059598135133	1.67888415090053e-05	0.00643166311203431
ENSG00000090530	3.0638859035961	5.42864047044921	265.761224318242	1.71448189350716e-05	0.00643166311203431
ENSG00000175063	3.50140840866971	5.18331872052705	264.017436121269	1.74220100923281e-05	0.00643166311203431
ENSG00000116039	3.22186524713579	6.1655338259523	261.697222173879	1.78006812095025e-05	0.00643166311203431
ENSG00000204520	6.28581330172292	3.83331689333997	261.531894878881	1.78281030555492e-05	0.00643166311203431
ENSG00000119614	3.32154880159252	5.83286468315307	257.446946467328	1.8524921441573e-05	0.00643166311203431
ENSG00000008197	-5.18403173717417	3.89203735742341	256.832492082897	1.86330310703996e-05	0.00643166311203431
ENSG00000180730	4.25020447896266	5.78270877332939	256.681339400686	1.86597612106813e-05	0.00643166311203431
ENSG00000228065	5.06365411978797	6.2117812986238	257.879672929958	1.8853102919463e-05	0.00643166311203431
ENSG00000184232	5.91678415557504	4.15208373276219	254.950314474219	1.89697551366934e-05	0.00643166311203431
ENSG00000139970	-3.69586151346408	7.67161081208943	254.767535515354	1.90029085096778e-05	0.00643166311203431
ENSG00000162344	4.6279311428303	5.28768724698419	255.583482632076	1.9012461674e-05	0.00643166311203431
ENSG00000126733	-4.58918721506162	8.63258455915082	247.82963415646	2.03239636094197e-05	0.00643166311203431
ENSG00000135596	-2.83769248566	6.1900060182616	247.338452128769	2.04223261630426e-05	0.00643166311203431
ENSG00000169783	-2.91442362102669	6.15260638922998	247.320408763657	2.04259521865842e-05	0.00643166311203431
ENSG00000172020	-4.07058242040868	7.89238042630576	247.215597519158	2.04470331083675e-05	0.00643166311203431
ENSG00000250722	4.03668050732764	5.7330415851611	243.525425648974	2.12091473811072e-05	0.00643166311203431
ENSG00000149295	-5.6841508995145	6.38962354305934	246.592912528067	2.21193055058744e-05	0.00643166311203431
ENSG00000168672	4.15245747261615	4.61030126345463	238.842797576616	2.22348773694093e-05	0.00643166311203431
ENSG00000139219	4.33169711467701	6.07942218949089	239.013285411518	2.24830114994324e-05	0.00643166311203431
ENSG00000111913	-3.71495500683933	6.4632436650313	236.952650589654	2.26686890798624e-05	0.00643166311203431
ENSG00000119547	-4.97132734018676	8.37098782722342	236.692528918127	2.27293183144738e-05	0.00643166311203431
ENSG00000198216	-4.05154928104258	5.85071948694168	236.614186595216	2.30294861791229e-05	0.00643166311203431
ENSG00000118432	-4.11999996546864	5.48011201780206	236.053907514114	2.31009109512643e-05	0.00643166311203431
ENSG00000173068	4.16914858081045	4.36259987643037	234.922045085772	2.3148095443319e-05	0.00643166311203431
ENSG00000084093	4.09576460080371	6.69881376572197	233.652687748378	2.34550363290614e-05	0.00643166311203431
ENSG00000142871	6.15108965719596	6.18030466547162	241.726203927567	2.3492721046586e-05	0.00643166311203431
ENSG00000113140	4.70445302460748	7.88640207577724	232.774188752056	2.36708201674556e-05	0.00643166311203431
ENSG00000130203	3.2967760932267	6.08156980387263	232.342366913369	2.37779103217826e-05	0.00643166311203431
ENSG00000149257	3.59030792949136	6.37566546582466	232.34186071664	2.37780362554339e-05	0.00643166311203431
ENSG00000196159	3.41174813125251	5.24505940835686	231.56145456636	2.39733079569888e-05	0.00643166311203431
ENSG00000114251	5.8180591344514	5.25896754067853	234.412658464038	2.40055426201461e-05	0.00643166311203431
ENSG00000088325	2.97255703429914	5.60627202212794	231.304398430933	2.40381209960082e-05	0.00643166311203431
ENSG00000162493	3.78373403146099	5.13220240646346	229.862209337527	2.44063500696599e-05	0.00643166311203431
ENSG00000101204	-3.9526473153468	4.4531201851222	229.314262674279	2.45483324886806e-05	0.00643166311203431
ENSG00000186868	-3.18181744678593	7.01747713626909	227.826113008343	2.49398386968764e-05	0.00643743958560453
ENSG00000026025	3.81246578203061	9.47699966912973	226.710951145166	2.52389876841089e-05	0.00643743958560453
ENSG00000075420	3.03760360816522	6.9988553831913	226.053805534881	2.54176345838557e-05	0.00643743958560453
ENSG00000145423	4.21244192575051	8.18915051372045	220.622681071467	2.6964445628121e-05	0.00669157269330247
ENSG00000156298	-3.8699206492734	7.09351552462141	218.426355671352	2.76276065490152e-05	0.00669157269330247
ENSG00000137804	3.42481753873919	6.22038025352666	218.162427490237	2.77088337997625e-05	0.00669157269330247
ENSG00000160111	4.93660738806137	6.91409392033567	219.858353948049	2.77586764034385e-05	0.00669157269330247
ENSG00000170091	-5.71741121560825	6.97838149123868	224.684684224363	2.78888920708842e-05	0.00669157269330247
ENSG00000162407	2.96457447034049	5.80542007819345	216.42627084289	2.82516089499744e-05	0.00670799140005955
ENSG00000100968	3.6242135514378	4.96926010186102	214.648471279504	2.88229999157403e-05	0.00677310783586993
ENSG00000248610	9.04470495151111	6.6352465669036	217.523427483477	3.02756794818956e-05	0.00702607496431704
ENSG00000127585	-3.01797305101135	5.17517926643476	209.659011606635	3.05159876049569e-05	0.00702607496431704
ENSG00000278156	4.82364104055799	4.09289755060562	207.281091891459	3.13722331095716e-05	0.00706152661374945
ENSG00000134250	3.77374594849182	5.39026750996783	207.244630836173	3.13856232671791e-05	0.00706152661374945
ENSG00000241684	4.54674676875017	4.13386501933409	206.611670434131	3.16193595005712e-05	0.00706152661374945
ENSG00000150556	5.08379788290211	4.41338306985543	205.60103262751	3.19976578628136e-05	0.00706152661374945
ENSG00000204624	-2.95402893517573	5.50795725535981	203.531180511336	3.2792520948423e-05	0.00706152661374945
ENSG00000173267	-3.60329847438822	6.61328406900114	201.62457656851	3.35494422302509e-05	0.00706152661374945
ENSG00000111057	4.27335600085916	4.94937651449197	201.877879934261	3.37057980446023e-05	0.00706152661374945
ENSG00000179774	-4.49374544974329	6.73938795196196	202.702911261203	3.37897415177443e-05	0.00706152661374945
ENSG00000148773	4.26133658779333	5.29533503527598	201.706821180419	3.39556100106268e-05	0.00706152661374945
ENSG00000145632	3.06668550705079	6.8160440135558	200.137602755307	3.41569038249097e-05	0.00706152661374945
ENSG00000152954	-4.96281360913986	5.28407593975536	203.264531281311	3.41731201411912e-05	0.00706152661374945
ENSG00000289426	4.27098895678867	6.09695958091141	200.87136222851	3.45394974991107e-05	0.00706152661374945
ENSG00000186469	-3.25638668858291	5.55500884463477	198.845591070721	3.46973317864323e-05	0.00706152661374945
ENSG00000152518	4.48889449418133	6.33962933424867	198.784663769969	3.54959828106722e-05	0.0071601365680218
ENSG00000165092	6.10646928890545	6.47378804132352	202.007462271544	3.61606821957389e-05	0.00723023324534801
ENSG00000130635	3.45564791298659	5.23478357104438	194.288662574604	3.67022685662002e-05	0.00723442310409245
ENSG00000185201	5.38685633448984	5.25654137372372	200.499476050706	3.6816402565356e-05	0.00723442310409245
ENSG00000117016	-3.18865214329297	5.6494882392322	191.630069020718	3.79477901086771e-05	0.00732030560734697
ENSG00000289040	-6.4230078368382	4.02949659421369	192.393529041717	3.80367312631538e-05	0.00732030560734697
ENSG00000108924	-2.61427198491877	5.39796230523104	190.775155401032	3.83609160042202e-05	0.00732030560734697
ENSG00000162545	-2.76101666110425	6.54090193888493	189.599392272258	3.89394738097978e-05	0.00732030560734697
ENSG00000152661	6.42892557286699	5.30437330855302	195.517338443173	3.91058742551751e-05	0.00732030560734697
ENSG00000091490	3.50615098134111	5.10653362546937	189.117049115896	3.91803669428942e-05	0.00732030560734697
ENSG00000225177	2.56761491300182	5.41481408816145	187.91224433913	3.9791288631038e-05	0.00735016518637017
ENSG00000155980	-3.28847320743682	6.8411631674676	186.758427146806	4.03889679366496e-05	0.00735016518637017
ENSG00000154917	-2.5369175567689	6.10002147430917	186.312774912581	4.06231927028706e-05	0.00735016518637017
ENSG00000110092	3.9404422641958	6.20851944906848	187.812291957665	4.06300260367922e-05	0.00735016518637017
ENSG00000164692	5.47169883799889	5.30118777208761	190.211693636011	4.17707889631746e-05	0.00746341873932772
ENSG00000101335	7.90277291215899	5.3498804926637	189.767515064271	4.20053812702475e-05	0.00746341873932772
ENSG00000120875	-3.4440365130403	6.40821601959617	182.58453263005	4.26595402995724e-05	0.00746341873932772
ENSG00000129474	4.83853470371669	4.10397626925727	180.983987172271	4.35778565598206e-05	0.00746341873932772
ENSG00000143545	3.0006295106755	5.6270021953599	180.243053442092	4.4012383523209e-05	0.00746341873932772
ENSG00000112984	5.57093896914851	3.55635188047466	179.82890866925	4.42579164141095e-05	0.00746341873932772
ENSG00000131094	-4.72000918035981	7.50636182207371	180.679093315983	4.48056027197486e-05	0.00746341873932772
ENSG00000198910	-3.62154080999218	7.01494596732547	178.505768064183	4.50553758530482e-05	0.00746341873932772
ENSG00000150551	4.94866273257691	4.06524638759277	178.072895874104	4.5320648458342e-05	0.00746341873932772
ENSG00000183775	-3.36100080293626	6.26807869212756	177.813540804849	4.54806378976462e-05	0.00746341873932772
ENSG00000269955	4.98661784840169	3.84909641550569	177.776433628823	4.55035931744067e-05	0.00746341873932772
ENSG00000104381	-2.73899609564316	5.76700088653815	177.434299452547	4.57160130747726e-05	0.00746341873932772
ENSG00000159409	-3.76663910388772	6.90630864031277	177.943704086083	4.59328152808559e-05	0.00746341873932772
ENSG00000248282	3.94230149530847	4.52566283306707	176.645050813843	4.62113717483978e-05	0.00746341873932772
ENSG00000144218	-2.70969472086436	6.95388507822708	176.200894332299	4.64934580394151e-05	0.00746341873932772
ENSG00000198794	-2.40060189588503	5.89866190488331	176.134309444133	4.65359547270922e-05	0.00746341873932772
ENSG00000087258	-3.99547567949506	5.62990720214183	176.881449881124	4.71592215294103e-05	0.00746341873932772
ENSG00000177679	-3.35872319914088	5.96491592158235	174.680087302929	4.80261094434805e-05	0.00746341873932772
ENSG00000164611	2.59544283570225	5.46340051002005	173.832483527754	4.80392310202816e-05	0.00746341873932772
ENSG00000283674	3.19694210390327	6.0862405359966	173.105476493008	4.85281892933409e-05	0.00746341873932772
ENSG00000103647	-3.74531647334	6.47403585413368	173.988204880027	4.85333408630506e-05	0.00746341873932772
ENSG00000170873	-2.58400754937436	5.9394707207052	172.567814425678	4.88943071768541e-05	0.00746341873932772
ENSG00000041515	-3.47581331109506	7.50354899626536	172.437648908444	4.89835254990032e-05	0.00746341873932772
ENSG00000002746	-4.09426574053097	5.08133667438342	173.40947128746	4.92523940093697e-05	0.00746341873932772
ENSG00000112559	5.4141709695174	3.84674445665996	171.774265232844	4.94417929998458e-05	0.00746341873932772
ENSG00000142634	2.31290884467621	5.66622677980954	171.261255480265	4.98003195772071e-05	0.00746808213449249
ENSG00000137267	-2.93375850649241	7.50154581842685	170.541151714347	5.03097648322176e-05	0.00749516849402333
ENSG00000242767	4.97124957486337	4.36611342345053	170.640867476038	5.08197252617062e-05	0.00752197933516448
ENSG00000187957	-2.83035995950671	5.7197878864274	168.667199680962	5.16702965037756e-05	0.00759519879459615
ENSG00000184611	-4.72954170104732	4.6937235432021	169.681594683923	5.19808288127138e-05	0.00759519879459615
ENSG00000141052	4.27848031206049	4.48869293200849	167.240588861135	5.27409268441275e-05	0.00762966208583231
ENSG00000081138	2.71753480372496	6.68024444925186	167.050227618101	5.28861371221157e-05	0.00762966208583231
ENSG00000100167	-2.42966201576669	6.31350571506169	166.042197681071	5.36645109218846e-05	0.00769326328272603
ENSG00000143469	-2.73048993118887	6.55697070146229	164.224327112311	5.51094187510891e-05	0.00783382016735919
ENSG00000178573	2.57507234499757	4.89237353114194	163.949836792767	5.5332326355393e-05	0.00783382016735919
ENSG00000135454	-4.13490461253531	3.75564456645496	163.426236343951	5.57610549473971e-05	0.00784578695352451
ENSG00000167244	4.03648592471116	8.68483766765329	162.590206590603	5.64553298240877e-05	0.00786568094991727
ENSG00000138160	2.61089528532159	4.83378921392493	162.42661954908	5.65925978672647e-05	0.00786568094991727
ENSG00000163251	2.9590417727144	5.38060809010994	161.167094931349	5.76653467126646e-05	0.00796620553314229
ENSG00000167912	2.65906186714771	6.96192176212093	160.692087657261	5.80773329991758e-05	0.00797478752038081
ENSG00000185668	-2.7852402426101	5.22314609352873	159.751528379099	5.89053851662646e-05	0.0080400559849092
ENSG00000212695	3.29803877425148	4.37232720460776	159.191224767658	5.94065635381228e-05	0.00806019767433317
ENSG00000119655	3.11543491179786	6.6347163542627	158.067942562562	6.04295016567696e-05	0.00815047373233377
ENSG00000167601	3.26961101636228	4.80976373020889	157.597804909733	6.08649898524857e-05	0.00816092105116211
ENSG00000272384	7.02456439372908	4.16735123407486	158.688617214004	6.198627819016e-05	0.00826266213489186
ENSG00000117318	2.65392961711567	8.20848405615008	155.771861844362	6.25988045043701e-05	0.00827693113634776
ENSG00000180340	3.12906007443271	5.19997284475394	155.462189940465	6.28997108299343e-05	0.00827693113634776
ENSG00000184588	-2.67684043652269	5.77927601603902	155.172869082718	6.31826804301355e-05	0.00827693113634776
ENSG00000197565	2.33432131246836	5.33128154050056	154.123166705308	6.42244811596266e-05	0.00831696550375973
ENSG00000213190	-2.96708693542096	8.6577923059132	153.360829782685	6.4996257818803e-05	0.00831696550375973
ENSG00000120549	3.28368876581532	7.82871062506793	153.234577267881	6.51253290340422e-05	0.00831696550375973
ENSG00000101349	-3.79046020492254	5.18621379963499	154.409829070704	6.52169534311514e-05	0.00831696550375973
ENSG00000158270	3.70039640277403	4.5809632298687	153.051958690652	6.53126623310078e-05	0.00831696550375973
ENSG00000139445	4.18920774925134	4.36033118872374	149.526810477896	6.90821106375098e-05	0.00874809794372999
ENSG00000108001	-2.74595620446083	5.10234561789853	149.120521348505	6.95360444494417e-05	0.00875693147613577
ENSG00000135824	-3.74547451788473	5.10844450432524	149.093388009035	7.09411611931845e-05	0.00876619440942859
ENSG00000188573	-2.81040701921635	4.37646695499439	147.868783794437	7.09611876460925e-05	0.00876619440942859
ENSG00000205922	-5.5939179282143	5.65339401117829	151.967549856495	7.14173820731013e-05	0.00876619440942859
ENSG00000111218	-5.2788721263524	3.30811567692785	147.457383664743	7.14385340268778e-05	0.00876619440942859
ENSG00000106571	3.57041060399948	6.70853487809576	148.486401139351	7.15325155810177e-05	0.00876619440942859
ENSG00000205403	4.89702464398971	5.16319428078418	149.853854156413	7.38406024078702e-05	0.00890277117434909
ENSG00000230490	3.24118530010473	4.05896057429087	145.344485776961	7.39625699774983e-05	0.00890277117434909
ENSG00000128872	-3.76289386439706	6.125418264414	147.359080780788	7.40266383767891e-05	0.00890277117434909
ENSG00000261678	-3.72543593415152	4.71190406755968	145.801444694628	7.42092885463862e-05	0.00890277117434909
ENSG00000163536	-2.8453871380752	4.6380756686952	144.148572493246	7.54469631954769e-05	0.00893054535856636
ENSG00000173404	-3.01338795982393	6.41082984608316	144.069515295475	7.55465599721294e-05	0.00893054535856636
ENSG00000149591	4.42920888776733	5.31398139938568	148.366121892678	7.56161820743752e-05	0.00893054535856636
ENSG00000161082	-2.55038339936085	5.62073123872199	142.266011951124	7.78696772916433e-05	0.00910175702887231
ENSG00000188153	2.50068095119102	7.18365107293133	141.462339954957	7.89372754587708e-05	0.00910175702887231
ENSG00000124145	3.55670850852689	4.25204538187031	141.291867647569	7.91663703166172e-05	0.00910175702887231
ENSG00000141696	2.34233042052968	5.27271896077567	141.149779955919	7.93580335191267e-05	0.00910175702887231
ENSG00000152284	3.32600266583223	5.05567791645742	141.501752914509	7.97381575374709e-05	0.00910175702887231
ENSG00000141756	3.37457677791019	5.91570367153626	141.898266850484	7.97595563016e-05	0.00910175702887231
ENSG00000181449	2.45489671757154	5.5035032854178	140.779198114311	7.98609899874731e-05	0.00910175702887231
ENSG00000113361	2.43561388692115	4.87078389037252	140.485649488629	8.02625788167569e-05	0.00910201602760774
ENSG00000196361	-3.69745710363885	7.50499263415609	140.823437805731	8.07244993149876e-05	0.00910908038309816
ENSG00000261210	5.97998179156223	3.2834542169039	139.66459310056	8.14009935787632e-05	0.00914016870755826
ENSG00000186907	-3.16700976191499	4.53326309259807	139.336092494664	8.18628214133001e-05	0.0091469664279155
ENSG00000150907	3.21347341632683	4.07918630139114	138.004249782219	8.3773392659318e-05	0.00921030975739138
ENSG00000198947	2.994887700668	6.606505812785	137.711975356192	8.42010340870363e-05	0.00921030975739138
ENSG00000011028	5.42336465056288	4.62384078114344	141.702115675376	8.4354717752681e-05	0.00921030975739138
ENSG00000280800	4.58893687319195	5.55831439746693	141.669174611266	8.44013706132969e-05	0.00921030975739138
ENSG00000134853	4.16119324320771	4.8535703941457	138.786208266366	8.44500631435815e-05	0.00921030975739138
ENSG00000107796	4.94286574033822	5.63282215815021	141.311108038822	8.49108360795714e-05	0.00921193966356012
ENSG00000111247	3.38321715961375	4.37337577022102	136.701804941751	8.57028980423679e-05	0.00921193966356012
ENSG00000141837	-3.30229137253144	7.29128694158512	137.017447406729	8.61326694525883e-05	0.00921193966356012
ENSG00000226702	-2.93297231446768	6.70165355653737	136.225436867028	8.64242055999199e-05	0.00921193966356012
ENSG00000104435	-4.89361502973311	9.9382345079863	137.288177276661	8.64857018514462e-05	0.00921193966356012
ENSG00000077279	-3.50802962788783	9.94188484703119	135.2196839636	8.79753483676107e-05	0.00921847516805709
ENSG00000172037	5.26148077892832	5.04388051677279	139.040122002573	8.82451667101194e-05	0.00921847516805709
ENSG00000165434	-2.25666237598294	5.73746918807018	135.015752932284	8.82946251146668e-05	0.00921847516805709
ENSG00000263505	-4.19783941285912	3.55772060507352	135.012749329837	8.82993397378726e-05	0.00921847516805709
ENSG00000158402	5.70357517041683	3.63018700564413	134.773669370068	8.86757497859338e-05	0.00921847516805709
ENSG00000137571	-2.51711296971572	5.94592843333035	134.156984204955	8.96571264007898e-05	0.00921847516805709
ENSG00000117650	4.68475038185814	3.46901680875557	133.322130426996	9.10101537881148e-05	0.00921847516805709
ENSG00000111907	3.31140024527176	4.95853958564298	133.864158628729	9.10842227641779e-05	0.00921847516805709
ENSG00000124194	-3.42559651193376	5.98149833629471	134.706412095145	9.11001819339318e-05	0.00921847516805709
ENSG00000134057	3.90185497722428	4.77164740929696	134.131831494516	9.12716718728704e-05	0.00921847516805709
ENSG00000150961	2.23502889897239	5.13472250705207	133.042523026414	9.1469715920686e-05	0.00921847516805709
ENSG00000144460	-5.22493782851375	5.46590782818673	136.711100612182	9.18594969321256e-05	0.00921847516805709
ENSG00000123219	3.11255304963483	5.06384548331786	132.957154855698	9.19463390288115e-05	0.00921847516805709
ENSG00000138061	2.14161661978544	6.16670819773372	132.328600048672	9.26579993819485e-05	0.00921847516805709
ENSG00000146592	-2.39794408416287	7.18002869632114	131.527508727613	9.40173361835427e-05	0.00921847516805709
ENSG00000011201	2.7617737617216	4.26998404385076	131.301065553195	9.44066515988106e-05	0.00921847516805709
ENSG00000101210	-2.83018080248113	7.19236309833741	130.64279097655	9.55513362195691e-05	0.00921847516805709
ENSG00000169213	-2.98045965177202	7.03013146563312	130.56303557881	9.56913457698395e-05	0.00921847516805709
ENSG00000169607	3.4546594992798	3.99120618654691	130.387636878658	9.60002708681456e-05	0.00921847516805709
ENSG00000095370	-3.83952623078966	6.92911649736442	132.042906192743	9.62313180297117e-05	0.00921847516805709
ENSG00000011426	3.02016863800445	4.63031252986593	129.553671859107	9.7488434927139e-05	0.00921847516805709
ENSG00000144834	-3.76750579588568	7.22473809300731	130.61778211879	9.76376288026389e-05	0.00921847516805709
ENSG00000008282	2.37815059250717	4.77270128149066	129.101832920155	9.83082717212137e-05	0.00921847516805709
ENSG00000140600	-2.46577352813824	4.85172585408601	128.937349171976	9.86091222028286e-05	0.00921847516805709
ENSG00000247809	2.9711253028715	4.25381199333421	128.918880143118	9.86429838387616e-05	0.00921847516805709
ENSG00000185666	-3.51612989793642	4.54161698613242	129.258101630784	9.86714790082052e-05	0.00921847516805709
ENSG00000236776	7.24689204766104	3.49576749588728	128.89573688968	9.86854383806383e-05	0.00921847516805709
ENSG00000109846	5.33783615770081	5.07947498326307	132.617306056396	9.87364026736392e-05	0.00921847516805709
ENSG00000072832	-2.59453277158049	8.46150770257196	128.811969053505	9.88393187833796e-05	0.00921847516805709
ENSG00000162878	2.32633575250007	5.18800792392181	128.62087478722	9.91916196248444e-05	0.00921847516805709
ENSG00000171451	3.85131470641625	5.97496653081346	132.232926090107	9.94189581185881e-05	0.00921847516805709
ENSG00000142694	4.78699575080998	3.66792732938286	128.460484867387	9.94886764649488e-05	0.00921847516805709
ENSG00000162496	4.79292562418267	4.99126093172237	131.730710069243	0.00010032081447428	0.0092579459316872
ENSG00000188517	2.2544016178246	5.60118056987102	127.591460377085	0.000101120109153445	0.00929407970985334
ENSG00000112893	2.2100204893774	5.5454596884295	126.962069404477	0.000102325219801661	0.009323778241531
ENSG00000132199	2.81829789468617	6.2233410364013	127.24429140959	0.000102451105137466	0.009323778241531
ENSG00000203335	-5.77670376328833	3.1359817507045	126.396858286353	0.000103424699810132	0.009323778241531
ENSG00000124440	2.64625331147393	6.31988916082645	126.276450190734	0.000103661065929247	0.009323778241531
ENSG00000084731	-1.99215782253983	5.60300236369619	126.094282745295	0.000104020112359545	0.009323778241531
ENSG00000105696	-2.59124313512197	5.34281029264941	125.665072443069	0.000104873005677497	0.009323778241531
ENSG00000139173	2.94404102650324	5.21606440497922	126.144804054727	0.000104957717072883	0.009323778241531
ENSG00000134871	2.22372588804337	6.13749487143967	125.03158832561	0.000106149858649633	0.009323778241531
ENSG00000166949	3.01631080459266	6.15800924552231	125.483915785116	0.000106403176769718	0.009323778241531
ENSG00000011347	-2.3665898989252	8.1894417430716	124.887992847549	0.000106442322629744	0.009323778241531
ENSG00000156802	2.17381340861956	5.93232557066845	124.786448602495	0.000106649823315631	0.009323778241531
ENSG00000174460	-3.03717433790978	5.30868083953357	125.327543715013	0.000106720811396031	0.009323778241531
ENSG00000143333	-2.33607335865872	6.07129410767812	124.450108365235	0.000107341188481261	0.009323778241531
ENSG00000120907	-5.89320404031705	6.15884108292582	128.011687808257	0.000107372333347716	0.009323778241531
ENSG00000177426	3.33025385158849	4.73440552718994	124.673142360539	0.000107578910130853	0.009323778241531
ENSG00000169258	-3.11451544561674	4.45105977008091	124.001818877693	0.000108272492898897	0.00934834546642976
BambuGene3765	2.29692603737193	5.04863599812314	123.195000141761	0.000109977432980774	0.00945497779385751
ENSG00000151320	-4.11110857700955	8.28270104803546	124.31972012252	0.00011033711034334	0.00945497779385751
ENSG00000177551	-3.90802535081842	3.81195577302615	121.998973560649	0.000112574956813293	0.00956861127291733
