gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2
ENSG00000105392	ENSG00000105392	4.115750132383171	7.819007315894811	197.14407930284025	1.6629489987488278e-7	7.69091439637566e-5	CRX	protein_coding	RGC	Stage_2
ENSG00000185885	ENSG00000185885	7.314087275125858	6.529579805836271	197.43073064158966	1.6523607824173587e-7	7.69091439637566e-5	IFITM1	protein_coding	RGC	Stage_2
ENSG00000154734	ENSG00000154734	3.1162360592947733	4.88219564160536	195.64351984336423	1.71974465322863e-7	7.744281712117978e-5	ADAMTS1	protein_coding	RGC	Stage_2
ENSG00000143171	ENSG00000143171	4.7379327963527	6.182576637656322	194.40113564297158	1.7685651200442052e-7	7.759919572870882e-5	RXRG	protein_coding	RGC	Stage_2
ENSG00000144229	ENSG00000144229	-2.8062894974423322	4.588723341008165	191.41579788538982	1.892957329715361e-7	7.819859009473977e-5	THSD7B	protein_coding	RGC	Stage_2
ENSG00000152518	ENSG00000152518	5.104750343035521	7.224628845682055	192.83867639697075	1.8323836072156947e-7	7.819859009473977e-5	ZFP36L2	protein_coding	RGC	Stage_2
ENSG00000162407	ENSG00000162407	2.672327454197142	6.456310068729886	190.8137530415379	1.9193202337418594e-7	7.819859009473977e-5	PLPP3	protein_coding	RGC	Stage_2
ENSG00000160888	ENSG00000160888	-2.895014230524994	6.033484363698491	186.88944764306748	2.1025731474512597e-7	8.181006847775768e-5	IER2	protein_coding	RGC	Stage_2
ENSG00000205922	ENSG00000205922	-4.2058456196855785	5.002798638745553	186.86908697184532	2.1035781983528152e-7	8.181006847775768e-5	ONECUT3	protein_coding	RGC	Stage_2
ENSG00000188517	ENSG00000188517	3.6832373454246548	7.214973940928584	185.4243997635217	2.1764099456207517e-7	8.276161553213845e-5	COL25A1	protein_coding	RGC	Stage_2
ENSG00000184232	ENSG00000184232	6.446957279936156	5.837511720333256	183.54876219736812	2.275608643685023e-7	8.465264154508286e-5	OAF	protein_coding	RGC	Stage_2
ENSG00000125851	ENSG00000125851	-4.1187596221964276	6.153153012698592	181.8851344537872	2.3682389595408226e-7	8.593650282818227e-5	PCSK2	protein_coding	RGC	Stage_2
ENSG00000171723	ENSG00000171723	-3.0928457209304625	8.984125267341978	180.04855354921318	2.4758928271626096e-7	8.593650282818227e-5	GPHN	protein_coding	RGC	Stage_2
ENSG00000205129	ENSG00000205129	3.1274556164206646	4.9792642082589484	179.9000818604508	2.4848536045414405e-7	8.593650282818227e-5	CFAP96	protein_coding	RGC	Stage_2
ENSG00000205336	ENSG00000205336	-2.057943498538348	6.126901292470915	179.47054351663115	2.511001134530805e-7	8.593650282818227e-5	ADGRG1	protein_coding	RGC	Stage_2
ENSG00000120549	ENSG00000120549	3.113551750128087	8.60201159791588	177.70071548496583	2.622337529758587e-7	8.798713688084106e-5	KIAA1217	protein_coding	RGC	Stage_2
ENSG00000111664	ENSG00000111664	3.658077589897157	7.607439043795611	175.03500227236202	2.801618925372763e-7	9.000408805640566e-5	GNB3	protein_coding	RGC	Stage_2
ENSG00000117016	ENSG00000117016	-2.1125958636194917	5.278029294827294	175.36980310199564	2.7782994814841835e-7	9.000408805640566e-5	RIMS3	protein_coding	RGC	Stage_2
ENSG00000120129	ENSG00000120129	-2.8960711719437953	5.314202487699297	173.75723703858273	2.892838267357592e-7	9.000408805640566e-5	DUSP1	protein_coding	RGC	Stage_2
ENSG00000168298	ENSG00000168298	3.807466286626533	8.162028018706087	173.88786056079104	2.8833486878683126e-7	9.000408805640566e-5	H1-4	protein_coding	RGC	Stage_2
ENSG00000129474	ENSG00000129474	4.1665956615630835	4.258949416903818	171.04332597010037	3.09888921832329e-7	9.469320054276453e-5	AJUBA	protein_coding	RGC	Stage_2
ENSG00000162188	ENSG00000162188	-3.247769656523012	5.911858640450783	165.04981201742478	3.6210390662850594e-7	1.0870740438994726e-4	GNG3	protein_coding	RGC	Stage_2
ENSG00000017483	ENSG00000017483	4.077488749288064	6.443344871442798	162.76587707707836	3.8478757461846993e-7	1.1293514621717358e-4	SLC38A5	protein_coding	RGC	Stage_2
ENSG00000128872	ENSG00000128872	-2.119445356136533	5.94668277921499	162.3228546603586	3.8938602307230257e-7	1.1293514621717358e-4	TMOD2	protein_coding	RGC	Stage_2
ENSG00000181449	ENSG00000181449	3.8373995106915237	7.519379670133669	160.26510928272907	4.116435354559149e-7	1.1740073631202693e-4	SOX2	protein_coding	RGC	Stage_2
ENSG00000163431	ENSG00000163431	4.828164853133141	5.436061075828649	156.97530966628264	4.50542241902543e-7	1.2622851390271252e-4	LMOD1	protein_coding	RGC	Stage_2
ENSG00000168309	ENSG00000168309	5.736263115152442	5.395181446386231	156.43517762705704	4.573496880533062e-7	1.2622851390271252e-4	FAM107A	protein_coding	RGC	Stage_2
ENSG00000124194	ENSG00000124194	-2.7540929960100495	5.460861079755775	152.46279291684712	5.114623247771162e-7	1.3892290954898432e-4	GDAP1L1	protein_coding	RGC	Stage_2
ENSG00000091490	ENSG00000091490	3.3522150824157197	6.114040386202082	150.72450107908543	5.375814168237535e-7	1.3969350170698022e-4	SEL1L3	protein_coding	RGC	Stage_2
ENSG00000155380	ENSG00000155380	2.89654878747635	7.736571641302778	150.5886993970069	5.396896084561794e-7	1.3969350170698022e-4	SLC16A1	protein_coding	RGC	Stage_2
ENSG00000177283	ENSG00000177283	4.926257954230522	4.830898574409625	150.46162734437917	5.416714097730658e-7	1.3969350170698022e-4	FZD8	protein_coding	RGC	Stage_2
ENSG00000214338	ENSG00000214338	-4.319664824659944	6.263396272879494	150.12570432041517	5.469532850846e-7	1.3969350170698022e-4	MTCL3	protein_coding	RGC	Stage_2
ENSG00000173267	ENSG00000173267	-3.1356637682217676	6.158748619810261	149.26538697256132	5.607693082592209e-7	1.4111594710193806e-4	SNCG	protein_coding	RGC	Stage_2
ENSG00000108309	ENSG00000108309	-2.1180652286092108	5.745007492447372	148.23995335799492	5.777967687606753e-7	1.4329359865264749e-4	RUNDC3A	protein_coding	RGC	Stage_2
ENSG00000074181	ENSG00000074181	4.55658005295978	5.066300972823027	146.68994221306667	6.047475902567299e-7	1.4783486806390232e-4	NOTCH3	protein_coding	RGC	Stage_2
ENSG00000124145	ENSG00000124145	3.2793601336833293	4.596595525183394	146.15861902152352	6.143369008984737e-7	1.4806384574893918e-4	SDC4	protein_coding	RGC	Stage_2
ENSG00000010278	ENSG00000010278	7.165999269046343	5.547135745220982	145.40693284369948	6.282218549472277e-7	1.487204993000142e-4	CD9	protein_coding	RGC	Stage_2
ENSG00000131094	ENSG00000131094	-4.808008744749536	6.767466549205221	144.9640438356759	6.365818761284396e-7	1.487204993000142e-4	C1QL1	protein_coding	RGC	Stage_2
ENSG00000152661	ENSG00000152661	6.207836695312291	6.394517156630924	143.4153827577612	6.669005224668917e-7	1.487204993000142e-4	GJA1	protein_coding	RGC	Stage_2
ENSG00000163646	ENSG00000163646	3.869208350889513	5.000292955566573	143.30106836165356	6.69207482824982e-7	1.487204993000142e-4	CLRN1	protein_coding	RGC	Stage_2
ENSG00000183826	ENSG00000183826	-2.730124226310556	6.9549577594168035	144.3221980694581	6.489393676939221e-7	1.487204993000142e-4	BTBD9	protein_coding	RGC	Stage_2
ENSG00000203780	ENSG00000203780	3.254883467972602	4.2835405228654695	143.9618624933077	6.560050454491569e-7	1.487204993000142e-4	FANK1	protein_coding	RGC	Stage_2
ENSG00000084093	ENSG00000084093	3.1971209432550745	6.567902544044592	141.24369557896082	7.124383784034837e-7	1.523822365005975e-4	REST	protein_coding	RGC	Stage_2
ENSG00000139289	ENSG00000139289	2.3149398812800865	6.511043534135511	141.07298050106883	7.161763123733219e-7	1.523822365005975e-4	PHLDA1	protein_coding	RGC	Stage_2
ENSG00000167654	ENSG00000167654	-1.7520995926800227	6.362599117441421	140.84053316127202	7.213044154130667e-7	1.523822365005975e-4	ATCAY	protein_coding	RGC	Stage_2
ENSG00000189184	ENSG00000189184	6.237835707657276	4.180057710080863	140.93772144224812	7.191548861900249e-7	1.523822365005975e-4	PCDH18	protein_coding	RGC	Stage_2
ENSG00000196937	ENSG00000196937	-2.4765085280947807	6.843898308304603	139.7827625352876	7.452130993396132e-7	1.5551325068170074e-4	FAM3C	protein_coding	RGC	Stage_2
ENSG00000143195	ENSG00000143195	3.8620310561009936	6.756137247491021	138.26233487927652	7.812947180388167e-7	1.610784965672317e-4	ILDR2	protein_coding	RGC	Stage_2
ENSG00000102755	ENSG00000102755	4.198000799604209	6.004493384475585	137.23146623999466	8.069730765755131e-7	1.6318825180485576e-4	FLT1	protein_coding	RGC	Stage_2
ENSG00000114315	ENSG00000114315	4.745382548161886	6.9753799787893564	137.08905325853988	8.106008300264575e-7	1.6318825180485576e-4	HES1	protein_coding	RGC	Stage_2
ENSG00000103316	ENSG00000103316	4.10971858230933	5.086084678741025	134.61716199584714	8.768521737643825e-7	1.6520843917823346e-4	CRYM	protein_coding	RGC	Stage_2
ENSG00000106278	ENSG00000106278	2.9255175904397634	8.459862039009515	134.2159948946071	8.88217414936739e-7	1.6520843917823346e-4	PTPRZ1	protein_coding	RGC	Stage_2
ENSG00000134250	ENSG00000134250	2.976869196316584	5.578164852685204	134.49853741260026	8.801943154919581e-7	1.6520843917823346e-4	NOTCH2	protein_coding	RGC	Stage_2
ENSG00000147872	ENSG00000147872	3.2276992118130154	4.864459979881382	134.40148648577002	8.82940187348689e-7	1.6520843917823346e-4	PLIN2	protein_coding	RGC	Stage_2
ENSG00000162878	ENSG00000162878	2.468807908669193	6.4093039299206325	135.6537463501962	8.482955012260452e-7	1.6520843917823346e-4	PKDCC	protein_coding	RGC	Stage_2
ENSG00000163453	ENSG00000163453	4.844630500845386	6.133601766454476	134.56999237137984	8.781792810084675e-7	1.6520843917823346e-4	IGFBP7	protein_coding	RGC	Stage_2
ENSG00000165806	ENSG00000165806	3.9316936658457795	4.7192245899255525	134.8296927980807	8.70902885259943e-7	1.6520843917823346e-4	CASP7	protein_coding	RGC	Stage_2
ENSG00000180447	ENSG00000180447	2.7044378166789564	4.771305775703864	132.84942392547308	9.283042473351948e-7	1.7032251994724863e-4	GAS1	protein_coding	RGC	Stage_2
ENSG00000187672	ENSG00000187672	-1.9956039662684752	7.377360712788777	132.60780921099183	9.356192657223803e-7	1.7032251994724863e-4	ERC2	protein_coding	RGC	Stage_2
ENSG00000119655	ENSG00000119655	2.615467497139668	6.603664978272807	131.81878481050936	9.600016142359498e-7	1.7112028773755804e-4	NPC2	protein_coding	RGC	Stage_2
ENSG00000170365	ENSG00000170365	-2.2031665784297934	6.243031494130808	131.9493287027385	9.559145825359057e-7	1.7112028773755804e-4	SMAD1	protein_coding	RGC	Stage_2
ENSG00000004866	ENSG00000004866	-2.5655386042951416	6.971892699122335	130.7985758907145	9.926864058575992e-7	1.7494959102964e-4	ST7	protein_coding	RGC	Stage_2
ENSG00000172071	ENSG00000172071	-2.970363337262024	7.024242294501221	130.51739569906346	1.001931972937396e-6	1.7494959102964e-4	EIF2AK3	protein_coding	RGC	Stage_2
ENSG00000197406	ENSG00000197406	6.662613217418877	4.877416562129231	129.81476724771025	1.0254979568157033e-6	1.7725576805081126e-4	DIO3	protein_coding	RGC	Stage_2
ENSG00000173404	ENSG00000173404	-2.2628206969036775	5.924044149204113	129.2565977290201	1.044701505838629e-6	1.787693216791062e-4	INSM1	protein_coding	RGC	Stage_2
ENSG00000159212	ENSG00000159212	4.140474405021938	3.8121871936323894	128.1936826087081	1.0824970372351336e-6	1.834028643679961e-4	CLIC6	protein_coding	RGC	Stage_2
ENSG00000133958	ENSG00000133958	-3.09833157155371	7.4998876256123905	126.98410337727529	1.1275553109029965e-6	1.8916398509972622e-4	UNC79	protein_coding	RGC	Stage_2
ENSG00000111665	ENSG00000111665	2.996708583792841	4.671569464186428	125.70092188344827	1.1778791061078728e-6	1.9470632857877725e-4	CDCA3	protein_coding	RGC	Stage_2
ENSG00000152952	ENSG00000152952	3.4625218138837677	7.507894516626111	125.56549566296991	1.183348420534878e-6	1.9470632857877725e-4	PLOD2	protein_coding	RGC	Stage_2
ENSG00000117154	ENSG00000117154	3.3249483882471016	4.391601476976673	124.57381972064138	1.2243554043070284e-6	1.995349493190654e-4	IGSF21	protein_coding	RGC	Stage_2
ENSG00000110092	ENSG00000110092	4.840915273704521	7.6952765354554975	124.29049243587733	1.2363879663792729e-6	1.9959500830832186e-4	CCND1	protein_coding	RGC	Stage_2
ENSG00000132646	ENSG00000132646	2.4621797121410567	6.952280450555379	123.34795293754853	1.2774670349209166e-6	2.0429921403333388e-4	PCNA	protein_coding	RGC	Stage_2
ENSG00000250722	ENSG00000250722	3.039074710295342	5.728316680719147	121.86953064080583	1.3453066967159777e-6	2.131563721685538e-4	SELENOP	protein_coding	RGC	Stage_2
ENSG00000137962	ENSG00000137962	-2.1115459712370286	5.582820850079373	121.24410040744617	1.375322740038029e-6	2.1395020661391591e-4	ARHGAP29	protein_coding	RGC	Stage_2
ENSG00000189057	ENSG00000189057	3.7181123380002257	4.6108875436570145	121.30006835892831	1.372603672209963e-6	2.1395020661391591e-4	FAM111B	protein_coding	RGC	Stage_2
ENSG00000167083	ENSG00000167083	8.473808839855016	6.422250593263316	120.03965420507849	1.435460276693151e-6	2.1931782370333212e-4	GNGT2	protein_coding	RGC	Stage_2
ENSG00000171587	ENSG00000171587	-3.7180054944322323	5.300105991998375	120.15960113486491	1.4293296295028322e-6	2.1931782370333212e-4	DSCAM	protein_coding	RGC	Stage_2
ENSG00000139053	ENSG00000139053	6.180934017427567	7.843744206842636	119.61886187130712	1.4572224221087686e-6	2.206724786471261e-4	PDE6H	protein_coding	RGC	Stage_2
ENSG00000184588	ENSG00000184588	-2.5619273156130262	5.4350701924845035	118.60044761108045	1.5115783929695133e-6	2.268958724604764e-4	PDE4B	protein_coding	RGC	Stage_2
ENSG00000090889	ENSG00000090889	2.9473933305248003	4.74878000023605	118.31875193313533	1.5270474649162675e-6	2.272246627795406e-4	KIF4A	protein_coding	RGC	Stage_2
ENSG00000132541	ENSG00000132541	2.068090506307726	5.705397502327206	116.17831331800103	1.6511126359106531e-6	2.4205536887746406e-4	RIDA	protein_coding	RGC	Stage_2
ENSG00000177426	ENSG00000177426	2.7307454691849884	4.82681751776479	116.11432588752376	1.6550069050177242e-6	2.4205536887746406e-4	TGIF1	protein_coding	RGC	Stage_2
ENSG00000143228	ENSG00000143228	3.1486036971025246	5.21061921454178	115.82790258461573	1.6725763694042234e-6	2.425519223156362e-4	NUF2	protein_coding	RGC	Stage_2
ENSG00000136235	ENSG00000136235	6.431120280408896	4.361430798517156	115.10874934773302	1.7177015466100615e-6	2.470025955091712e-4	GPNMB	protein_coding	RGC	Stage_2
ENSG00000168672	ENSG00000168672	3.2582548986353186	4.484659988892616	114.87100319632174	1.7329449096317978e-6	2.4711794411349435e-4	LRATD2	protein_coding	RGC	Stage_2
ENSG00000113594	ENSG00000113594	-2.377275765768701	5.353824023192699	114.42484628170372	1.7619981470721568e-6	2.485190087945809e-4	LIFR	protein_coding	RGC	Stage_2
ENSG00000185201	ENSG00000185201	6.402187791263119	6.863629269658302	114.27609711470306	1.7718162151086294e-6	2.485190087945809e-4	IFITM2	protein_coding	RGC	Stage_2
ENSG00000112139	ENSG00000112139	-3.0331500509990486	4.181815173079714	112.85744455013153	1.868884450029669e-6	2.5214209974346903e-4	MDGA1	protein_coding	RGC	Stage_2
ENSG00000113140	ENSG00000113140	3.4648521252536533	7.669783031177669	112.20735456166649	1.9155255356855407e-6	2.5214209974346903e-4	SPARC	protein_coding	RGC	Stage_2
ENSG00000123219	ENSG00000123219	2.9651842021830057	6.202820319940293	113.0813734212277	1.8531396889047553e-6	2.5214209974346903e-4	CENPK	protein_coding	RGC	Stage_2
ENSG00000176890	ENSG00000176890	2.9088301723609202	6.777776405979329	112.34848313213905	1.9052807472033355e-6	2.5214209974346903e-4	TYMS	protein_coding	RGC	Stage_2
ENSG00000184545	ENSG00000184545	-2.0710963831255773	5.7253628811068955	112.80673744473481	1.8724723422239459e-6	2.5214209974346903e-4	DUSP8	protein_coding	RGC	Stage_2
ENSG00000188153	ENSG00000188153	1.9476128451685935	7.317523714827638	112.55692733591154	1.8902712127455492e-6	2.5214209974346903e-4	COL4A5	protein_coding	RGC	Stage_2
ENSG00000198216	ENSG00000198216	-4.251455372969967	5.152080927370314	113.11348149388436	1.8508953931507327e-6	2.5214209974346903e-4	CACNA1E	protein_coding	RGC	Stage_2
ENSG00000198910	ENSG00000198910	-2.010892072672474	6.635046388988411	113.1799705357208	1.846258449990763e-6	2.5214209974346903e-4	L1CAM	protein_coding	RGC	Stage_2
ENSG00000167861	ENSG00000167861	-1.8948110211413598	4.742330132976785	111.81909259757767	1.94405849106768e-6	2.539444954133599e-4	HID1	protein_coding	RGC	Stage_2
ENSG00000111602	ENSG00000111602	2.1566692290378398	5.396895735405816	110.65810328337504	2.032522256295538e-6	2.623815297452885e-4	TIMELESS	protein_coding	RGC	Stage_2
ENSG00000116703	ENSG00000116703	3.9931006854175832	6.874778969149953	110.23053563195684	2.0663326720557622e-6	2.623815297452885e-4	PDC	protein_coding	RGC	Stage_2
ENSG00000123560	ENSG00000123560	7.1880681747963555	6.289233051937636	109.99421950383848	2.0853137006404415e-6	2.623815297452885e-4	PLP1	protein_coding	RGC	Stage_2
ENSG00000130635	ENSG00000130635	3.3580908312155358	5.500203031500266	110.36364685539262	2.0557337827847333e-6	2.623815297452885e-4	COL5A1	protein_coding	RGC	Stage_2
ENSG00000188163	ENSG00000188163	5.22109386615946	4.278354925947424	110.17429006906161	2.070831190057715e-6	2.623815297452885e-4	CIMIP2A	protein_coding	RGC	Stage_2
ENSG00000117394	ENSG00000117394	3.855997899102215	9.525222919446744	109.09811474744848	2.159247226363355e-6	2.6970101122284477e-4	SLC2A1	protein_coding	RGC	Stage_2
ENSG00000116741	ENSG00000116741	-1.8541224057153654	4.903940503887924	108.90162485155281	2.1758833111283428e-6	2.698095305799145e-4	RGS2	protein_coding	RGC	Stage_2
ENSG00000183960	ENSG00000183960	-2.966740826538212	4.786450295149537	108.39449624053118	2.2195471501385587e-6	2.732438189436764e-4	KCNH8	protein_coding	RGC	Stage_2
ENSG00000112041	ENSG00000112041	4.090980896006274	6.369539824487753	108.01533189843587	2.252892093852835e-6	2.7341481921992707e-4	TULP1	protein_coding	RGC	Stage_2
ENSG00000157680	ENSG00000157680	-2.8682702361071657	5.749039141844727	108.14167012423793	2.241714121309293e-6	2.7341481921992707e-4	DGKI	protein_coding	RGC	Stage_2
ENSG00000095370	ENSG00000095370	-3.207887663981581	6.240479445672994	107.68091105717266	2.2828099443714176e-6	2.7395669312806157e-4	SH2D3C	protein_coding	RGC	Stage_2
ENSG00000110328	ENSG00000110328	-2.8630186234932817	5.183862225627833	107.60822693965538	2.289376292503086e-6	2.7395669312806157e-4	GALNT18	protein_coding	RGC	Stage_2
ENSG00000107105	ENSG00000107105	-2.7147081214691924	6.992569087005211	107.22271160129505	2.324591351474434e-6	2.7433384280296905e-4	ELAVL2	protein_coding	RGC	Stage_2
ENSG00000204624	ENSG00000204624	-1.721551697622065	5.462001751420773	107.34298078963718	2.3135349261578647e-6	2.7433384280296905e-4	DISP3	protein_coding	RGC	Stage_2
ENSG00000128849	ENSG00000128849	3.8590387997487277	5.240408194036986	107.04682327081521	2.340877044673037e-6	2.743636163592124e-4	CGNL1	protein_coding	RGC	Stage_2
ENSG00000134376	ENSG00000134376	2.658409736646234	8.850751581124866	106.68983962944262	2.3743600706530267e-6	2.763948947552013e-4	CRB1	protein_coding	RGC	Stage_2
ENSG00000114790	ENSG00000114790	3.543724047606777	6.858646240658568	106.01070666042057	2.4396849353747814e-6	2.820803284738734e-4	ARHGEF26	protein_coding	RGC	Stage_2
ENSG00000140545	ENSG00000140545	2.41766517907755	5.406876720131496	105.75073470377453	2.4652696202441435e-6	2.8312546135313946e-4	MFGE8	protein_coding	RGC	Stage_2
ENSG00000196208	ENSG00000196208	-2.0733010498978004	6.217178382903017	105.43062709285171	2.4972230704231256e-6	2.848832078738702e-4	GREB1	protein_coding	RGC	Stage_2
ENSG00000175874	ENSG00000175874	-4.65714326952321	3.576959613145065	105.2515192017113	2.5153219733574926e-6	2.850476132986319e-4	CREG2	protein_coding	RGC	Stage_2
ENSG00000130055	ENSG00000130055	6.977943710162075	3.146845547611816	104.84724206729604	2.556765298548747e-6	2.857306368485074e-4	GDPD2	protein_coding	RGC	Stage_2
ENSG00000155980	ENSG00000155980	-2.4612413535297986	6.33445256168338	104.54645898626184	2.588139826526335e-6	2.857306368485074e-4	KIF5A	protein_coding	RGC	Stage_2
ENSG00000163346	ENSG00000163346	2.437996392757112	4.865521095398209	104.85654166091761	2.555802669943545e-6	2.857306368485074e-4	PBXIP1	protein_coding	RGC	Stage_2
ENSG00000166206	ENSG00000166206	-2.555634256385263	6.512801241955074	104.64983264332758	2.577304343767983e-6	2.857306368485074e-4	GABRB3	protein_coding	RGC	Stage_2
ENSG00000148798	ENSG00000148798	-2.000250690417658	7.049512292802366	103.98560490018211	2.647904815202217e-6	2.8860475922127605e-4	INA	protein_coding	RGC	Stage_2
ENSG00000188613	ENSG00000188613	3.465123749414666	4.715572223763621	104.02981289517406	2.643133351830685e-6	2.8860475922127605e-4	NANOS1	protein_coding	RGC	Stage_2
ENSG00000050165	ENSG00000050165	1.97994406114482	8.906686844451945	102.44139175374747	2.8213617673291605e-6	2.9438501562522316e-4	DKK3	protein_coding	RGC	Stage_2
