#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000435891.5	3829	615	0.44917	4.668834495544433	1	1	coding
ENST00000361311.4	4647	972	0.43652	4.825710105895996	1	1	coding
ENST00000377263.6	3006	107	0.32617000000000007	8.790925025939941	1	0.158297	noncoding
ENST00000400904.7	1206	82	0.4562	5.333566474914551	1	0.33735	noncoding
ENST00000377093.9	7800	1154	0.39339	8.660956764221194	1	1	coding
ENST00000676179.1	10855	1817	0.41107000000000005	5.418768119812011	1	1	coding
ENST00000263934.10	6816	1771	0.44416	5.386654090881348	1	1	coding
ENST00000696502.1	7017	1838	0.44616000000000006	5.372671699523925	1	1	coding
ENST00000377086.5	10669	1817	0.41259	5.418768119812011	1	1	coding
ENST00000620295.2	8624	1810	0.43494999999999995	5.383925819396972	1	1	coding
ENST00000312413.10	5631	848	0.37107	6.951886177062988	1	1	coding
ENST00000346436.11	5589	870	0.37293	6.385087776184082	1	1	coding
ENST00000376497.7	814	123	0.30717	4.940922737121581	1	0.598261	coding
ENST00000400892.3	3993	499	0.37107	5.718991661071779	1	1	coding
ENST00000376496.4	2922	954	0.45275	7.182879829406739	1	1	coding
ENST00000546424.5	4463	422	0.33209	5.426270866394042	1	1	coding
ENST00000333868.10	2808	417	0.35045	5.7261533737182635	1	1	coding
ENST00000348549.9	1621	267	0.38039999999999996	5.103709602355956	1	0.999969	coding
ENST00000400777.7	1878	261	0.36573	5.647886085510254	1	0.999868	coding
ENST00000469637.1	725	47	0.33921	10.834250450134277	-1	0.178042	noncoding
ENST00000375838.5	2357	596	0.44373999999999997	6.673602485656739	1	1	coding
ENST00000616884.4	5882	471	0.37890999999999997	6.585331535339355	1	1	coding
ENST00000475133.5	6299	596	0.36682	6.673602485656739	1	1	coding
ENST00000375849.5	3446	656	0.44174	7.679197883605958	1	1	coding
ENST00000375847.8	6034	783	0.39276999999999995	6.665645027160645	1	1	coding
ENST00000375799.8	4134	1020	0.4724	4.818321037292479	1	1	coding
ENST00000375793.2	4004	1000	0.45726	4.88561840057373	1	1	coding
ENST00000477853.6	6640	994	0.42185000000000006	7.377098655700683	1	1	coding
ENST00000691945.1	4156	269	0.37355999999999995	8.5318265914917	1	0.999269	coding
ENST00000688918.1	4034	397	0.39661	9.071620368957518	1	0.999999	coding
ENST00000693007.1	4889	362	0.38859999999999995	9.326206016540528	1	0.999993	coding
ENST00000688667.1	5475	900	0.44712	7.977269554138184	1	1	coding
ENST00000690451.1	6928	659	0.3405	8.706922721862792	1	1	coding
ENST00000480380.1	3892	76	0.34936	9.205198860168458	1	0.0635067	noncoding
ENST00000689748.1	1517	131	0.32862	9.617022895812987	1	0.319463	noncoding
ENST00000375153.8	2175	292	0.39114	8.233015632629396	1	0.999915	coding
ENST00000375155.7	1805	292	0.40247	8.233015632629396	1	0.999946	coding
ENST00000400548.6	1548	227	0.45304999999999995	8.546203041076662	1	0.999483	coding
ENST00000497827.1	1428	181	0.4071	9.716239738464353	1	0.965846	coding
ENST00000432465.1	844	112	0.43198	9.809654426574706	1	0.604679	coding
ENST00000438032.6	6406	554	0.35961	9.685681724548338	1	1	coding
ENST00000312239.10	3884	554	0.39696	9.685681724548338	1	1	coding
ENST00000375003.6	4822	402	0.33061	10.098408317565916	1	0.999858	coding
BambuTx13	3806	516	0.38144	9.768845939636229	1	1	coding
ENST00000417710.5	572	124	0.42917999999999995	4.492974662780762	-1	0.0858347	noncoding
ENST00000487117.1	1598	118	0.35885999999999996	4.492690467834472	1	0.743424	coding
ENST00000415912.6	5099	755	0.41755	5.554783821105956	1	1	coding
ENST00000374893.11	5067	771	0.4159	5.611509132385254	1	1	coding
ENST00000649812.1	3153	843	0.46779000000000004	5.573483848571777	1	1	coding
ENST00000481130.6	578	134	0.38677	5.20340518951416	-1	0.0722141	noncoding
ENST00000344548.8	2297	192	0.35272000000000003	6.156765556335448	1	0.98305	coding
ENST00000667384.2	6035	167	0.3174	5.706657600402832	1	0.904781	coding
ENST00000315554.15	1435	192	0.44705999999999996	5.763894462585449	1	0.998376	coding
ENST00000656825.1	10503	192	0.28883000000000003	6.156765556335448	1	0.932412	coding
ENST00000695798.1	2824	192	0.36113	6.156765556335448	1	0.986469	coding
ENST00000695799.1	3962	192	0.2743300000000001	6.156765556335448	1	0.919301	coding
ENST00000695800.1	3797	192	0.2903	6.156765556335448	1	0.933873	coding
ENST00000695802.1	2635	192	0.36180999999999996	6.156765556335448	1	0.986714	coding
ENST00000166244.8	5019	1006	0.39326000000000005	8.419006919860841	1	1	coding
ENST00000374644.8	1802	496	0.39771	6.378267097473144	1	1	coding
ENST00000302291.9	8412	1077	0.34203	8.668499565124513	1	1	coding
ENST00000471849.5	1190	273	0.50725	5.415357780456542	-1	0.614909	coding
ENST00000706844.1	1621	273	0.43634999999999996	5.415357780456542	-1	0.527382	coding
ENST00000475164.2	613	74	0.37273	6.997925758361816	1	0.0709491	noncoding
ENST00000655402.1	1502	98	0.29712	10.31676273345947	1	0.0881724	noncoding
ENST00000427796.6	1112	27	0.35218	8.49804515838623	1	0.00638761	noncoding
ENST00000686609.2	816	27	0.38965	8.49804515838623	1	0.00750683	noncoding
ENST00000664563.3	974	27	0.3292	8.49804515838623	1	0.00625702	noncoding
ENST00000703077.1	975	28	0.32751	6.490694618225096	1	0.00527098	noncoding
ENST00000652963.1	1105	28	0.42128999999999994	6.490694618225096	1	0.00815379	noncoding
ENST00000687867.1	519	16	0.42493	4.0500284194946286	1	0.0114878	noncoding
ENST00000324856.13	8595	2286	0.41502	6.236112785339355	1	1	coding
ENST00000374152.7	6460	1903	0.46747	6.273058128356933	1	1	coding
ENST00000636219.1	7058	1902	0.42655	6.273058128356933	1	1	coding
ENST00000637788.1	3046	528	0.43094999999999994	4.820935630798339	1	1	coding
ENST00000339394.7	5246	443	0.34846	4.6100061416625975	1	1	coding
ENST00000336798.11	6392	385	0.28121	4.561295127868653	1	0.999999	coding
ENST00000373713.7	1097	134	0.42573	6.288575172424316	1	0.887237	coding
ENST00000497275.5	535	99	0.45875	6.278571510314941	1	0.524183	coding
ENST00000498148.5	693	90	0.30745	9.003735160827638	1	0.0728415	noncoding
ENST00000373602.10	880	201	0.45442	5.234211921691894	1	0.999419	coding
ENST00000680626.1	3507	139	0.31164000000000003	4.809454154968263	1	0.80231	coding
ENST00000681230.1	633	116	0.36277	10.23856258392334	1	0.311115	noncoding
ENST00000466796.1	2736	123	0.30593000000000004	7.538123512268067	1	0.260022	noncoding
ENST00000491434.5	1538	97	0.34987999999999997	8.738899040222169	1	0.144784	noncoding
ENST00000489170.5	1412	165	0.38157	8.763783836364745	1	0.894411	coding
ENST00000461402.5	1866	165	0.36921000000000004	8.763783836364745	1	0.86046	coding
ENST00000483001.5	969	165	0.38981	8.763783836364745	1	0.912714	coding
ENST00000373593.5	1411	181	0.39117999999999997	8.18253688812256	1	0.967011	coding
ENST00000344461.7	721	165	0.44473999999999997	8.763783836364745	1	0.975144	coding
ENST00000309777.11	1107	141	0.45361	8.534792137145995	1	0.922641	coding
ENST00000484490.1	737	68	0.39883	7.800174903869629	1	0.0654152	noncoding
ENST00000487174.1	972	50	0.35277000000000003	7.803978538513185	1	0.0170232	noncoding
ENST00000403496.8	1173	103	0.31242	9.258385276794431	1	0.117486	noncoding
ENST00000689509.1	1361	140	0.34707	8.280851173400883	1	0.555983	coding
ENST00000688488.1	1180	164	0.31372	7.667773246765138	1	0.694184	coding
ENST00000686239.1	913	49	0.33496	7.836341667175294	1	0.0148997	noncoding
ENST00000690395.1	902	58	0.34056	6.517352104187012	1	0.0253813	noncoding
ENST00000691785.2	1138	127	0.31372	8.968148612976076	1	0.253626	noncoding
ENST00000690834.1	2035	140	0.35126	8.280851173400883	1	0.577248	coding
ENST00000690702.1	1218	140	0.4177199999999999	8.280851173400883	1	0.848536	coding
ENST00000690989.1	2666	140	0.346	8.280851173400883	1	0.550528	coding
ENST00000690223.1	2226	140	0.28034000000000003	8.280851173400883	1	0.285198	noncoding
ENST00000423995.5	1878	140	0.34846	8.280851173400883	1	0.563057	coding
ENST00000688352.1	1284	58	0.42205	6.517352104187012	1	0.0520879	noncoding
ENST00000701292.1	1637	140	0.37934	8.280851173400883	1	0.713085	coding
ENST00000441044.5	2624	171	0.31606999999999996	8.387481880187988	1	0.704123	coding
ENST00000688603.1	2505	140	0.37458	8.280851173400883	1	0.691731	coding
ENST00000691346.1	1826	140	0.36394	8.280851173400883	1	0.639292	coding
ENST00000702677.1	1676	140	0.33799	8.280851173400883	1	0.509796	coding
ENST00000693653.1	1832	140	0.36367	8.280851173400883	1	0.638023	coding
ENST00000481487.1	1563	83	0.31182000000000004	9.445536994934084	1	0.0609458	noncoding
ENST00000373471.9	2831	261	0.37168999999999996	8.838309288024902	1	0.998547	coding
BambuTx17	2355	272	0.38905	8.825544548034667	1	0.99959	coding
ENST00000710568.1	3050	261	0.35434	8.838309288024902	1	0.997027	coding
ENST00000496770.1	837	154	0.45123	6.740501976013184	1	0.969733	coding
ENST00000465346.1	192	5	0.39250999999999997	9.500077247619632	-1	0.0640748	noncoding
ENST00000373381.9	13655	3632	0.37173999999999996	5.856712532043456	1	1	coding
ENST00000619121.4	13430	3592	0.37173999999999996	5.832612800598144	1	1	coding
ENST00000373388.7	13108	3488	0.37173999999999996	5.694380378723144	1	1	coding
ENST00000489419.1	2431	67	0.3143	9.691677284240722	1	0.0373446	noncoding
ENST00000338325.1	1544	226	0.39298999999999995	5.849891853332519	1	0.999435	coding
ENST00000471991.5	440	13	0.46924999999999994	8.500108146667483	1	0.0066753	noncoding
ENST00000468598.5	2835	95	0.34493	7.667091178894044	1	0.132022	noncoding
ENST00000470472.5	874	202	0.41514	5.483109855651855	1	0.998888	coding
ENST00000466213.5	1431	42	0.34839	6.704693412780761	1	0.0110337	noncoding
ENST00000357214.6	3740	708	0.40904999999999997	9.451597023010255	1	1	coding
ENST00000696553.1	4041	708	0.40904999999999997	9.451597023010255	1	1	coding
ENST00000316156.8	3456	804	0.38741000000000003	10.06320858001709	1	1	coding
ENST00000474796.2	3372	841	0.40590000000000004	10.121552467346191	1	1	coding
ENST00000373150.8	3238	809	0.4141	10.073201179504395	1	1	coding
ENST00000453908.8	2544	757	0.44144	5.926795005798339	1	1	coding
ENST00000505871.7	5952	646	0.42355	5.495728111267089	1	1	coding
ENST00000480549.6	3273	403	0.42178	4.83469066619873	1	1	coding
ENST00000672976.1	2387	108	0.35146	7.942843437194825	1	0.234742	noncoding
ENST00000373137.2	1838	108	0.29403	7.942843437194825	1	0.131726	noncoding
ENST00000373116.6	953	258	0.45536000000000004	10.480190086364743	1	0.999825	coding
ENST00000488606.5	2127	101	0.32298000000000004	10.78802661895752	1	0.117377	noncoding
ENST00000477040.1	533	101	0.44601999999999997	10.78802661895752	1	0.540832	coding
ENST00000490029.1	635	20	0.37485999999999997	9.984299278259279	1	0.00822531	noncoding
ENST00000373062.8	2350	732	0.46237	9.272890663146974	1	1	coding
ENST00000462812.5	2409	211	0.39949999999999997	9.394735908508299	1	0.991467	coding
ENST00000479255.1	422	57	0.38946000000000003	11.062919807434081	1	0.0513749	noncoding
ENST00000373045.11	2640	458	0.43499000000000004	6.46517391204834	1	1	coding
ENST00000397631.7	2327	251	0.32747000000000004	6.189504814147949	1	0.998468	coding
ENST00000532512.1	1015	236	0.39312	7.813261985778809	1	0.998726	coding
ENST00000329006.5	1930	236	0.32915	7.813261985778809	1	0.987914	coding
ENST00000649325.1	2241	123	0.31172000000000005	9.096763038635256	1	0.217869	noncoding
ENST00000688421.2	1228	120	0.31961	9.727908515930174	1	0.209341	noncoding
ENST00000331856.7	2757	166	0.30825	8.790344810485841	1	0.583425	coding
ENST00000692060.1	1412	140	0.28621	9.955739784240723	1	0.223914	noncoding
ENST00000692918.1	1283	120	0.32828999999999997	9.727908515930174	1	0.233665	noncoding
ENST00000431553.7	1382	120	0.32915	9.727908515930174	1	0.236248	noncoding
ENST00000688592.1	1379	101	0.34864	5.997843742370605	1	0.2616	noncoding
ENST00000645296.1	2356	110	0.35004	9.616055870056151	1	0.228988	noncoding
ENST00000642822.1	2737	109	0.30269	10.292329216003417	1	0.122981	noncoding
ENST00000643783.1	2408	140	0.34055	9.955739784240723	1	0.441742	noncoding
ENST00000644305.1	2339	101	0.33795	5.997843742370605	1	0.236919	noncoding
ENST00000690255.1	1115	115	0.37354	9.77761363983154	1	0.351853	noncoding
ENST00000482028.5	633	79	0.43933	9.787477302551267	1	0.233909	noncoding
ENST00000492468.5	2257	88	0.37348	6.035527992248535	1	0.186368	noncoding
ENST00000468476.1	3592	100	0.38187000000000004	6.048941993713378	1	0.346017	noncoding
ENST00000678028.1	1011	202	0.46206	10.671080970764159	1	0.997199	coding
ENST00000372862.7	2470	616	0.44643	9.473516273498536	1	1	coding
ENST00000372857.7	3048	645	0.44490999999999997	9.305253791809083	1	1	coding
ENST00000372856.7	3016	632	0.44490999999999997	9.541014671325684	1	1	coding
ENST00000372858.8	3142	661	0.44795	9.383905220031735	1	1	coding
ENST00000677548.1	7336	263	0.32245999999999997	9.425551795959475	1	0.983461	coding
ENST00000470443.6	2142	410	0.45958	9.923956871032715	1	1	coding
ENST00000648678.1	5930	417	0.29607	7.3044584274292	1	0.999988	coding
ENST00000316891.10	5051	468	0.32477	8.352024269104007	1	0.999999	coding
ENST00000537440.5	2026	274	0.40408999999999995	6.805639457702637	1	0.999953	coding
ENST00000441669.6	1851	386	0.45049	8.43680019378662	1	1	coding
ENST00000372818.5	2034	442	0.47608999999999996	6.396682929992676	1	1	coding
ENST00000495175.6	1156	222	0.43447	8.926308631896976	1	0.998696	coding
ENST00000541099.5	545	86	0.45838	7.751212882995605	1	0.299012	noncoding
ENST00000492612.6	983	133	0.34584	9.013921165466307	-1	0.14943	noncoding
ENST00000489945.5	861	144	0.46296000000000004	8.850558280944824	1	0.943227	coding
ENST00000372797.7	3105	476	0.42916000000000004	8.23540096282959	1	1	coding
ENST00000372792.7	2629	476	0.43744	8.23540096282959	1	1	coding
ENST00000372805.8	2626	476	0.43744	8.23540096282959	1	1	coding
ENST00000447388.8	1955	336	0.46630000000000005	4.889483451843262	1	1	coding
ENST00000425457.6	1536	355	0.45908	5.419563865661621	1	1	coding
ENST00000456393.6	1911	335	0.46938	4.889483451843262	1	1	coding
ENST00000372669.8	1005	313	0.44319000000000003	5.985793876647949	-1	0.658204	coding
ENST00000372652.5	2363	440	0.45952000000000004	5.26058521270752	1	1	coding
ENST00000372651.5	1202	336	0.45304	4.889483451843262	1	1	coding
ENST00000488635.1	1481	129	0.37639	8.421005439758304	1	0.563548	coding
ENST00000677900.1	973	178	0.42692	8.281366920471193	1	0.98368	coding
ENST00000678038.1	937	178	0.44785	8.281366920471193	1	0.989822	coding
ENST00000372550.6	923	178	0.43051	8.281366920471193	1	0.985004	coding
ENST00000676675.1	2060	178	0.32431	8.281366920471193	1	0.803976	coding
ENST00000304979.8	754	178	0.47185	8.281366920471193	1	0.993581	coding
ENST00000678803.1	2315	178	0.35024	8.281366920471193	1	0.891246	coding
ENST00000677307.1	849	135	0.39769000000000004	8.733290290832517	1	0.724462	coding
ENST00000679245.1	1309	152	0.3376	8.619181251525884	1	0.617899	coding
ENST00000677356.1	806	152	0.38035	8.619181251525884	1	0.814809	coding
ENST00000678076.1	2467	93	0.32005	5.751276206970215	1	0.16231	noncoding
ENST00000677312.1	1677	106	0.34996	7.6736845016479505	1	0.220155	noncoding
ENST00000296387.6	2841	225	0.33087	8.487601280212402	1	0.971058	coding
ENST00000539749.5	3517	219	0.33087	7.702331352233887	1	0.9768	coding
ENST00000372539.3	1586	212	0.38954000000000005	7.522151756286622	1	0.995368	coding
ENST00000372502.5	1910	316	0.33235	7.90461368560791	1	0.999712	coding
ENST00000372508.7	1577	285	0.35209999999999997	8.676944923400882	1	0.999039	coding
ENST00000651192.1	1874	316	0.34163	7.90461368560791	1	0.999819	coding
ENST00000372507.5	1683	312	0.33380999999999994	8.53994960784912	1	0.999389	coding
ENST00000372506.5	1859	316	0.34163	7.90461368560791	1	0.999819	coding
ENST00000630961.1	1581	307	0.33380999999999994	8.646902656555177	1	0.999158	coding
ENST00000663424.1	794	81	0.34748	10.09479808807373	1	0.0819221	noncoding
ENST00000439057.6	948	75	0.40919999999999995	9.754598426818848	1	0.128875	noncoding
ENST00000659644.2	3391	97	0.30644	10.090349769592283	1	0.0925254	noncoding
ENST00000434346.1	833	97	0.31684	10.090349769592283	1	0.10188	noncoding
ENST00000498543.1	360	87	0.35908	11.785997200012208	1	0.0912214	noncoding
ENST00000434555.7	2271	373	0.32909	9.468681144714356	1	0.99981	coding
ENST00000372324.6	2193	373	0.36421	9.468681144714356	1	0.999979	coding
ENST00000481924.2	3443	324	0.32666	9.069557380676269	1	0.999073	coding
ENST00000356836.10	2629	373	0.36949999999999994	9.468681144714356	1	0.999985	coding
ENST00000335497.11	1203	260	0.38165	5.687218666076659	-1	0.330392	noncoding
BambuTx20	1990	283	0.3285	5.86620464324951	1	0.999808	coding
ENST00000488865.2	860	85	0.34951999999999994	5.596787834167479	1	0.147773	noncoding
ENST00000474394.5	810	187	0.351	4.792970848083496	1	0.992376	coding
ENST00000480686.5	3835	187	0.30003	4.856687355041504	1	0.977676	coding
ENST00000474956.1	3303	162	0.3185	9.624436759948729	1	0.541747	coding
ENST00000396651.8	778	209	0.35741999999999996	10.321339988708491	1	0.938984	coding
ENST00000372209.3	685	189	0.37029	10.372334480285645	1	0.91385	coding
ENST00000485390.5	1115	59	0.36878999999999995	10.693838310241699	1	0.0457775	noncoding
ENST00000617190.5	4136	813	0.35497	8.753984642028808	1	1	coding
ENST00000343304.10	2947	813	0.43034	8.753984642028808	1	1	coding
ENST00000615587.4	2842	791	0.44185	8.805817222595216	1	1	coding
ENST00000472710.2	4455	621	0.36558999999999997	9.316213417053223	1	1	coding
ENST00000498402.2	2068	522	0.35697	9.018240547180177	1	1	coding
ENST00000469150.1	3389	98	0.32704000000000005	7.955930519104004	1	0.120349	noncoding
ENST00000674268.1	6346	395	0.31081000000000003	5.410867500305175	1	0.999999	coding
ENST00000371933.8	5817	496	0.31640999999999997	5.976017570495605	1	1	coding
ENST00000672422.2	5817	496	0.31640999999999997	5.976017570495605	1	1	coding
ENST00000479745.6	8344	341	0.29087999999999997	7.033904838562011	1	0.999737	coding
ENST00000674435.1	5641	432	0.31137000000000004	6.388952827453613	1	1	coding
ENST00000459797.2	5844	368	0.34103	8.567219734191895	1	0.999964	coding
ENST00000674302.1	4120	206	0.28718000000000005	9.025396537780761	1	0.752488	coding
ENST00000371470.8	656	147	0.42457	5.740135765075684	1	0.9591	coding
ENST00000371466.4	500	110	0.40813999999999995	6.41060848236084	1	0.556767	coding
ENST00000495868.1	695	91	0.40389	4.765119743347167	1	0.467508	noncoding
ENST00000371370.8	1764	429	0.385	7.195611763000489	1	1	coding
ENST00000319223.8	1727	429	0.41425	7.195611763000489	1	1	coding
ENST00000648983.1	2668	209	0.35348	10.05469875335693	1	0.93992	coding
ENST00000498272.1	2538	122	0.28455	9.933627128601074	1	0.146823	noncoding
ENST00000234827.6	10429	209	0.28567000000000004	10.05469875335693	1	0.644195	coding
ENST00000610401.6	3252	389	0.34003000000000005	6.398615455627441	1	0.999999	coding
ENST00000528930.6	2567	144	0.3209	4.847195243835448	1	0.851464	coding
ENST00000371319.8	2784	362	0.33135000000000003	6.226791191101075	1	0.999996	coding
ENST00000371320.8	2457	109	0.30265000000000003	4.323935508728028	1	0.531194	coding
ENST00000641611.1	1210	51	0.33863	9.969149208068849	1	0.0251162	noncoding
ENST00000641333.1	1860	45	0.30846	8.84275760650635	1	0.0142482	noncoding
ENST00000641349.1	892	63	0.33998	7.627019691467285	1	0.0292315	noncoding
ENST00000641348.1	1343	133	0.3387	8.708856773376464	1	0.41388	noncoding
ENST00000641565.1	411	35	0.40188	9.782190895080564	1	0.0182223	noncoding
ENST00000642031.1	997	52	0.4168	11.417689323425293	1	0.0561217	noncoding
ENST00000641445.1	784	51	0.48399	9.969149208068849	1	0.142666	noncoding
ENST00000641177.1	1386	50	0.26498	4.701289558410643	1	0.068531	noncoding
ENST00000641838.1	1141	50	0.27366	4.701289558410643	1	0.0549345	noncoding
ENST00000569425.3	1351	50	0.28434000000000004	4.701289558410643	1	0.0441225	noncoding
ENST00000642120.1	1151	50	0.25514	4.701289558410643	1	0.0922633	noncoding
ENST00000641594.1	1213	50	0.27025000000000005	4.701289558410643	1	0.0596433	noncoding
ENST00000641035.1	982	78	0.36638	11.297584724426269	1	0.0850077	noncoding
ENST00000641876.1	454	23	0.41323000000000004	5.818289375305175	1	0.0065215	noncoding
ENST00000423403.1	2344	78	0.34719	9.89062671661377	1	0.0721672	noncoding
ENST00000667362.1	1521	93	0.35919999999999996	9.074134635925294	1	0.139251	noncoding
ENST00000665662.1	2137	93	0.29251000000000005	9.074134635925294	1	0.0728149	noncoding
ENST00000635290.1	2012	93	0.33330000000000004	9.074134635925294	1	0.103377	noncoding
ENST00000634701.1	2183	93	0.38703	9.074134635925294	1	0.196364	noncoding
ENST00000691755.2	580	93	0.44154	9.074134635925294	1	0.377438	noncoding
ENST00000606498.5	969	208	0.40419	6.093390083312986	1	0.998428	coding
ENST00000371180.7	1248	270	0.41281999999999996	8.855393409729004	1	0.999817	coding
ENST00000468586.5	637	49	0.39038	9.184504508972168	1	0.0276786	noncoding
ENST00000371177.2	3218	187	0.31209	6.123401069641112	1	0.94263	coding
ENST00000371059.7	3079	959	0.43855000000000005	8.035613441467284	1	1	coding
ENST00000371060.7	5135	897	0.32143	7.445248603820801	1	1	coding
ENST00000349533.11	8211	1166	0.36749	6.0853189468383775	1	1	coding
ENST00000616738.4	5081	897	0.35505000000000003	7.445248603820801	1	1	coding
ENST00000651989.2	27923	1576	0.29367000000000004	6.476200675964355	1	1	coding
ENST00000310961.9	6507	1496	0.44139999999999996	6.135337257385253	1	1	coding
ENST00000370958.5	2375	218	0.32469000000000003	6.746185874938965	1	0.985187	coding
ENST00000651217.1	5000	1538	0.46365999999999996	6.367069816589355	1	1	coding
ENST00000474632.5	639	23	0.44377	11.34864368438721	1	0.0232659	noncoding
ENST00000370768.7	6714	645	0.39974	7.180435752868653	1	1	coding
ENST00000421641.2	3426	688	0.47744000000000003	7.197999000549316	1	1	coding
ENST00000370767.5	2524	656	0.42477	7.733820152282715	1	1	coding
ENST00000484939.1	563	40	0.35884	5.985339164733887	1	0.0118377	noncoding
ENST00000468437.1	383	16	0.33396000000000003	8.346608924865723	-1	0.0808705	noncoding
ENST00000697276.1	2093	251	0.44516	7.714608573913575	1	0.999891	coding
ENST00000699524.1	2983	463	0.41400000000000003	7.967470359802246	1	1	coding
ENST00000490879.9	1583	460	0.42452	8.928951835632326	1	1	coding
ENST00000697277.1	1909	105	0.34272	9.629658699035645	1	0.17723	noncoding
ENST00000451137.7	2278	382	0.30191	8.635040473937988	1	0.999748	coding
ENST00000674818.1	3080	211	0.30701	9.167549324035647	1	0.857134	coding
ENST00000674743.1	2446	315	0.35461	8.480896568298341	1	0.999824	coding
ENST00000370440.5	5702	1328	0.45088	8.430482292175295	1	1	coding
ENST00000347275.9	2036	106	0.26157	10.030007362365723	1	0.0915301	noncoding
ENST00000337393.10	5541	1328	0.44605	8.430482292175295	1	1	coding
ENST00000361321.5	1253	106	0.3407	10.030007362365723	1	0.176542	noncoding
ENST00000498303.5	514	135	0.47608	6.277150535583496	-1	0.0959296	noncoding
ENST00000474405.1	531	40	0.39781	10.450018882751461	1	0.0260436	noncoding
ENST00000495966.1	820	46	0.39098999999999995	9.512777519226074	1	0.026097	noncoding
ENST00000482467.1	710	46	0.34884	9.512777519226074	1	0.0194626	noncoding
ENST00000635934.1	5944	1455	0.43538	5.95174732208252	1	1	coding
ENST00000342818.4	1412	379	0.45579000000000003	5.678635978698731	1	1	coding
ENST00000636805.2	5999	1793	0.45715000000000006	5.79816837310791	1	1	coding
